actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
91,PT04M57.00S,2021-11-07T23:23:47.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,92.72339027595268,47.05882352941176,1610612758,11,15,2021-11-07T23:23:58Z,910000,-15.0,16.0,1,right,B. Hield cutting Layup (2 PTS) (D. Mitchell 1 AST),"[1627741, 1630558]",1610612758.0,SAC,cutting,,,Hield,B. Hield,,,,,2.17,Made,2.0,,,,,D. Mitchell,1630558.0,1.0,,,,,,,,,,,
93,PT04M39.00S,2021-11-07T23:24:04.4Z,1,REGULAR,turnover,bad pass,[],204456,,,1610612754,11,15,2021-11-07T23:24:09Z,930000,,,0,,T. McConnell bad pass TURNOVER (3 TO),"[204456, 203084]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,3.0,Barnes,203084.0,,,,,,,,
94,PT04M39.00S,2021-11-07T23:24:04.4Z,1,REGULAR,steal,,[],203084,,,1610612758,11,15,2021-11-07T23:24:06Z,940000,,,0,,H. Barnes STEAL (2 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M30.00S,2021-11-07T23:24:13.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203084,91.40932982917214,95.09803921568627,1610612758,11,15,2021-11-07T23:24:17Z,950000,225.0,28.0,1,right,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,22.73,Missed,,,,,,,,,,,,,,,,,,,
96,PT04M27.00S,2021-11-07T23:24:16.5Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,11,15,2021-11-07T23:24:17Z,960000,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,95.0,2.0,1.0,1.0,,,,,,,,,,,,,,
97,PT04M15.00S,2021-11-07T23:24:31.5Z,1,REGULAR,foul,personal,['2freethrow'],203458,,,1610612754,11,15,2021-11-07T23:24:58Z,970000,,,0,,A. Len shooting personal FOUL (1 PF) (Turner 2 FT),"[203458, 1626167]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Turner,1626167.0,,,
99,PT04M15.00S,2021-11-07T23:25:01.7Z,1,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,11,16,2021-11-07T23:25:01Z,990000,,,0,,M. Turner Free Throw 1 of 2 (4 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
100,PT04M15.00S,2021-11-07T23:25:02.4Z,1,REGULAR,substitution,out,[],204456,,,1610612754,11,16,2021-11-07T23:25:09Z,1000000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M15.00S,2021-11-07T23:25:02.4Z,1,REGULAR,substitution,in,[],202954,,,1610612754,11,16,2021-11-07T23:25:09Z,1010000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M15.00S,2021-11-07T23:25:16.8Z,1,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,11,17,2021-11-07T23:25:16Z,1020000,,,0,,M. Turner Free Throw 2 of 2 (5 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
103,PT04M03.00S,2021-11-07T23:25:30.3Z,1,REGULAR,3pt,Jump Shot,[],1627741,92.85479632063075,96.56862745098039,1610612758,11,17,2021-11-07T23:25:38Z,1030000,233.0,15.0,1,right,MISS B. Hield step back 3PT,[1627741],1610612758.0,SAC,step back,,,Hield,B. Hield,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,,
104,PT03M57.00S,2021-11-07T23:25:36.3Z,1,REGULAR,rebound,defensive,[],202954,,,1610612754,11,17,2021-11-07T23:25:38Z,1040000,,,0,,B. Wanamaker REBOUND (Off:0 Def:1),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT03M40.00S,2021-11-07T23:25:52.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,11.251642575558476,48.03921568627451,1610612754,11,19,2021-11-07T23:25:57Z,1050000,10.0,53.0,1,left,C. Duarte cutting Layup (6 PTS) (M. Turner 2 AST),"[1630537, 1626167]",1610612754.0,IND,cutting,,,Duarte,C. Duarte,,,,,5.42,Made,6.0,,,,,M. Turner,1626167.0,2.0,,,,,,,,,,,
107,PT03M25.00S,2021-11-07T23:26:08.7Z,1,REGULAR,2pt,Jump Shot,[],1630558,73.80091984231275,55.14705882352941,1610612758,11,19,2021-11-07T23:26:14Z,1070000,26.0,194.0,1,right,MISS D. Mitchell 19' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,19.55,Missed,,,,,,,,,,,,,,,,,,,
108,PT03M20.00S,2021-11-07T23:26:13.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,11,19,2021-11-07T23:26:14Z,1080000,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,107.0,4.0,4.0,0.0,,,,,,,,,,,,,,
109,PT03M06.00S,2021-11-07T23:26:27.7Z,1,REGULAR,3pt,Jump Shot,[],1630537,7.835085413929041,2.941176470588235,1610612754,11,22,2021-11-07T23:26:34Z,1090000,235.0,21.0,1,left,C. Duarte 3PT pullup (9 PTS),[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,23.62,Made,9.0,,,,,,,,,,,,,,,,,,
111,PT03M05.00S,2021-11-07T23:26:36.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,11,22,2021-11-07T23:26:36Z,1110000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M05.00S,2021-11-07T23:28:47.5Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,11,22,2021-11-07T23:29:24Z,1120000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M05.00S,2021-11-07T23:28:47.5Z,1,REGULAR,substitution,out,[],203084,,,1610612758,11,22,2021-11-07T23:29:24Z,1130000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M05.00S,2021-11-07T23:28:47.5Z,1,REGULAR,substitution,in,[],1630169,,,1610612758,11,22,2021-11-07T23:29:24Z,1140000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M05.00S,2021-11-07T23:28:47.5Z,1,REGULAR,substitution,in,[],203090,,,1610612758,11,22,2021-11-07T23:29:24Z,1150000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M44.00S,2021-11-07T23:29:42.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,87.72996057818659,38.970588235294116,1610612758,11,22,2021-11-07T23:29:52Z,1160000,-55.0,63.0,1,right,MISS B. Hield 8' driving Layup - blocked,"[1627741, 1626167]",1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,8.35,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0,
117,PT02M44.00S,2021-11-07T23:29:42.4Z,1,REGULAR,block,,[],1626167,,,1610612758,11,22,2021-11-07T23:29:46Z,1170000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M40.00S,2021-11-07T23:29:46.4Z,1,REGULAR,rebound,defensive,[],202954,,,1610612754,11,22,2021-11-07T23:29:52Z,1180000,,,0,,B. Wanamaker REBOUND (Off:0 Def:2),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,116.0,2.0,2.0,0.0,,,,,,,,,,,,,,
119,PT02M40.00S,2021-11-07T23:29:52.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202954,8.360709592641262,48.529411764705884,1610612754,11,22,2021-11-07T23:30:07Z,1190000,7.0,26.0,1,left,MISS B. Wanamaker running Layup - blocked,"[202954, 1630558]",1610612754.0,IND,running,,,Wanamaker,B. Wanamaker,,,,,2.71,Missed,,,,,,,,,,,,,,,,,Mitchell,1630558.0,
122,PT02M40.00S,2021-11-07T23:29:52.5Z,1,REGULAR,block,,[],1630558,,,1610612754,11,22,2021-11-07T23:47:02Z,1195000,,,0,,D. Mitchell BLOCK (1 BLK),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M40.00S,2021-11-07T23:29:52.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,11,22,2021-11-07T23:30:04Z,1200000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,,
121,PT02M40.00S,2021-11-07T23:30:03.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,11,22,2021-11-07T23:30:04Z,1210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M40.00S,2021-11-07T23:30:05.8Z,1,REGULAR,substitution,out,[],1630537,,,1610612754,11,22,2021-11-07T23:30:14Z,1220000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M40.00S,2021-11-07T23:30:05.8Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,11,22,2021-11-07T23:30:14Z,1230000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M40.00S,2021-11-07T23:30:05.8Z,1,REGULAR,substitution,in,[],1627747,,,1610612754,11,22,2021-11-07T23:30:14Z,1240000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M40.00S,2021-11-07T23:30:05.8Z,1,REGULAR,substitution,in,[],1627734,,,1610612754,11,22,2021-11-07T23:30:14Z,1250000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M34.00S,2021-11-07T23:30:22.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,6.915243101182654,49.754901960784316,1610612754,11,24,2021-11-07T23:30:29Z,1260000,1.0,13.0,1,left,T. Craig cutting Layup (2 PTS) (B. Wanamaker 1 AST),"[1628470, 202954]",1610612754.0,IND,cutting,,,Craig,T. Craig,,,,,1.26,Made,2.0,,,,,B. Wanamaker,202954.0,1.0,,,,,,,,,,,
129,PT02M18.00S,2021-11-07T23:30:38.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203458,89.96386333771353,48.28431372549019,1610612758,13,24,2021-11-07T23:41:17Z,1280000,-9.0,42.0,1,right,A. Len floating Jump Shot (2 PTS) (B. Hield 1 AST),"[203458, 1627741]",1610612758.0,SAC,floating,,,Len,A. Len,,,,,4.27,Made,2.0,,,,,B. Hield,1627741.0,1.0,,,,,,,,,,,
131,PT02M01.00S,2021-11-07T23:30:59.5Z,1,REGULAR,turnover,out-of-bounds,[],1628470,,,1610612754,13,24,2021-11-07T23:31:20Z,1300000,,,0,,T. Craig bad pass out-of-bounds TURNOVER (1 TO),[1628470],1610612754.0,IND,bad pass,,,Craig,T. Craig,,,,,,,,,,,,,,,1.0,,,,,,,,,,
132,PT01M53.00S,2021-11-07T23:31:14.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630169,89.96386333771353,54.65686274509803,1610612758,13,24,2021-11-07T23:31:23Z,1310000,23.0,42.0,1,right,MISS T. Haliburton driving Layup - blocked,"[1630169, 1627747]",1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,4.79,Missed,,,,,,,,,,,,,,,,,LeVert,1627747.0,
133,PT01M53.00S,2021-11-07T23:31:14.3Z,1,REGULAR,block,,[],1627747,,,1610612758,13,24,2021-11-07T23:31:17Z,1320000,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M53.00S,2021-11-07T23:31:14.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,13,24,2021-11-07T23:31:23Z,1330000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,
135,PT01M53.00S,2021-11-07T23:31:19.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,13,24,2021-11-07T23:31:19Z,1340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M53.00S,2021-11-07T23:31:20.4Z,1,REGULAR,substitution,out,[],203458,,,1610612754,13,24,2021-11-07T23:31:25Z,1350000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M53.00S,2021-11-07T23:31:20.4Z,1,REGULAR,substitution,in,[],1626158,,,1610612754,13,24,2021-11-07T23:31:25Z,1360000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M35.00S,2021-11-07T23:31:44.4Z,1,REGULAR,3pt,Jump Shot,[],1628470,22.28975032851511,7.8431372549019605,1610612754,13,24,2021-11-07T23:31:51Z,1370000,211.0,157.0,1,left,MISS T. Craig 26' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
139,PT01M30.00S,2021-11-07T23:31:49.4Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612754,13,24,2021-11-07T23:31:51Z,1380000,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,138.0,1.0,0.0,1.0,,,,,,,,,,,,,,
140,PT01M26.00S,2021-11-07T23:31:53.8Z,1,REGULAR,turnover,lost ball,[],1627734,,,1610612754,13,24,2021-11-07T23:31:59Z,1390000,,,0,,D. Sabonis lost ball TURNOVER (2 TO),"[1627734, 203090]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,2.0,Harkless,203090.0,,,,,,,,
141,PT01M26.00S,2021-11-07T23:31:53.8Z,1,REGULAR,steal,,[],203090,,,1610612758,13,24,2021-11-07T23:32:01Z,1400000,,,0,,M. Harkless STEAL (2 STL),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M21.00S,2021-11-07T23:31:58.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630558,77.4802890932983,10.294117647058822,1610612758,13,24,2021-11-07T23:32:07Z,1410000,-199.0,159.0,1,right,MISS D. Mitchell 25' running 3PT,[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
143,PT01M17.00S,2021-11-07T23:32:02.2Z,1,REGULAR,rebound,offensive,[],1630558,,,1610612758,13,24,2021-11-07T23:32:02Z,1420000,,,0,,D. Mitchell REBOUND (Off:2 Def:0),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,142.0,2.0,0.0,2.0,,,,,,,,,,,,,,
144,PT01M16.00S,2021-11-07T23:32:03.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,67.09921156373193,44.85294117647059,1610612758,16,24,2021-11-07T23:32:09Z,1430000,-26.0,257.0,1,right,B. Hield 25' 3PT  (5 PTS) (D. Mitchell 2 AST),"[1627741, 1630558]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.81,Made,5.0,,,,,D. Mitchell,1630558.0,2.0,,,,,,,,,,,
146,PT00M59.20S,2021-11-07T23:32:21.3Z,1,REGULAR,turnover,lost ball,[],1627747,,,1610612754,16,24,2021-11-07T23:32:25Z,1450000,,,0,,C. LeVert lost ball TURNOVER (1 TO),"[1627747, 1630558]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,1.0,Mitchell,1630558.0,,,,,,,,
147,PT00M59.20S,2021-11-07T23:32:21.3Z,1,REGULAR,steal,,[],1630558,,,1610612758,16,24,2021-11-07T23:32:23Z,1460000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M58.50S,2021-11-07T23:32:25.1Z,1,REGULAR,foul,personal,[],1627747,,,1610612758,16,24,2021-11-07T23:44:12Z,1470000,,,0,,C. LeVert take personal FOUL (2 PF),"[1627747, 1627741]",1610612754.0,IND,take,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,201245.0,2.0,0.0,Hield,1627741.0,,,
150,PT00M58.50S,2021-11-07T23:32:46.1Z,1,REGULAR,substitution,out,[],1627747,,,1610612758,16,24,2021-11-07T23:32:48Z,1490000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M58.50S,2021-11-07T23:32:46.1Z,1,REGULAR,substitution,in,[],203087,,,1610612758,16,24,2021-11-07T23:32:48Z,1500000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M44.90S,2021-11-07T23:33:05.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630558,84.31340341655716,35.294117647058826,1610612758,16,24,2021-11-07T23:33:11Z,1510000,-74.0,95.0,1,right,MISS D. Mitchell 12' floating Shot,[1630558],1610612758.0,SAC,floating,,,Mitchell,D. Mitchell,,,,,12.01,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M40.90S,2021-11-07T23:33:09.3Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612754,16,24,2021-11-07T23:33:11Z,1520000,,,0,,T. Craig REBOUND (Off:1 Def:1),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,152.0,2.0,1.0,1.0,,,,,,,,,,,,,,
154,PT00M31.70S,2021-11-07T23:33:18.4Z,1,REGULAR,3pt,Jump Shot,[],203200,29.25427069645204,72.79411764705883,1610612754,16,27,2021-11-07T23:33:26Z,1530000,-114.0,222.0,1,left,J. Holiday 25' 3PT  (5 PTS) (B. Wanamaker 2 AST),"[203200, 202954]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,25.0,Made,5.0,,,,,B. Wanamaker,202954.0,2.0,,,,,,,,,,,
156,PT00M24.50S,2021-11-07T23:33:30.6Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612758,16,27,2021-11-07T23:51:47Z,1550000,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1627734]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,1.0,Sabonis,1627734.0,,,,,,,,
157,PT00M24.50S,2021-11-07T23:33:30.6Z,1,REGULAR,steal,,[],1627734,,,1610612754,16,27,2021-11-07T23:51:47Z,1560000,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M03.20S,2021-11-07T23:33:51.9Z,1,REGULAR,turnover,bad pass,[],202954,,,1610612754,16,27,2021-11-07T23:34:00Z,1570000,,,0,,B. Wanamaker bad pass TURNOVER (1 TO),"[202954, 1627741]",1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,1.0,Hield,1627741.0,,,,,,,,
159,PT00M03.20S,2021-11-07T23:33:51.9Z,1,REGULAR,steal,,[],1627741,,,1610612758,16,27,2021-11-07T23:33:54Z,1580000,,,0,,B. Hield STEAL (1 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M00.10S,2021-11-07T23:33:57.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627741,49.75772010512484,77.71905637254902,1610612758,19,27,2021-11-07T23:45:38Z,1590000,139.0,420.0,1,right,B. Hield 44' 3PT running (8 PTS),[1627741],1610612758.0,SAC,running,,,Hield,B. Hield,,,,,44.21,Made,8.0,,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2021-11-07T23:34:15.0Z,1,REGULAR,instantreplay,request,[],0,,,1610612754,19,27,2021-11-07T23:36:18Z,1600000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,End Period - Good Basket
162,PT00M00.00S,2021-11-07T23:36:21.3Z,1,REGULAR,period,end,[],0,,,1610612754,19,27,2021-11-07T23:36:21Z,1610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-11-07T23:36:44.5Z,2,REGULAR,period,start,[],0,,,1610612758,19,27,2021-11-07T23:36:48Z,1620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M45.00S,2021-11-07T23:36:59.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,82.34231274638634,56.61764705882353,1610612758,19,27,2021-11-07T23:37:04Z,1630000,33.0,113.0,1,right,MISS D. Mitchell 11' pullup Shot - blocked,"[1630558, 202954]",1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,11.82,Missed,,,,,,,,,,,,,,,,,Wanamaker,202954.0,
165,PT11M45.00S,2021-11-07T23:36:59.0Z,2,REGULAR,block,,[],202954,,,1610612758,19,27,2021-11-07T23:37:02Z,1640000,,,0,,B. Wanamaker BLOCK (1 BLK),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M41.00S,2021-11-07T23:37:03.0Z,2,REGULAR,rebound,defensive,[],203200,,,1610612754,19,27,2021-11-07T23:37:04Z,1650000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,
167,PT11M32.00S,2021-11-07T23:37:16.0Z,2,REGULAR,foul,personal,[],1630558,,,1610612754,19,27,2021-11-07T23:37:26Z,1660000,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 202954]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Wanamaker,202954.0,,,
169,PT11M32.00S,2021-11-07T23:37:26.6Z,2,REGULAR,substitution,out,[],1628470,,,1610612754,19,27,2021-11-07T23:37:29Z,1680000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M32.00S,2021-11-07T23:37:26.6Z,2,REGULAR,substitution,in,[],1629048,,,1610612754,19,27,2021-11-07T23:37:29Z,1690000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M19.00S,2021-11-07T23:37:44.5Z,2,REGULAR,3pt,Jump Shot,[],203200,31.225361366622867,60.78431372549019,1610612754,19,27,2021-11-07T23:37:55Z,1700000,-54.0,241.0,1,left,MISS J. Holiday 24' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,,
172,PT11M17.00S,2021-11-07T23:37:46.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,19,27,2021-11-08T00:02:09Z,1710000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,171.0,,,,,,,,,,,,,,,,,
175,PT11M17.00S,2021-11-07T23:37:53.3Z,2,REGULAR,foul,personal,[],1627734,,,1610612758,19,27,2021-11-07T23:38:03Z,1740000,,,0,,D. Sabonis loose ball personal FOUL (1 PF),"[1627734, 1626158]",1610612754.0,IND,loose ball,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Holmes,1626158.0,,,
177,PT11M03.00S,2021-11-07T23:38:19.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,90.3580814717477,50.245098039215684,1610612758,21,27,2021-11-07T23:38:25Z,1760000,1.0,38.0,1,right,R. Holmes Layup (4 PTS) (M. Harkless 1 AST),"[1626158, 203090]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,3.81,Made,4.0,,,,,M. Harkless,203090.0,1.0,,,,,,,,,,,
179,PT11M03.00S,2021-11-07T23:38:27.4Z,2,REGULAR,foul,personal,['1freethrow'],1629048,,,1610612758,21,27,2021-11-07T23:38:41Z,1780000,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Holmes 1 FT),"[1629048, 1626158]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Holmes,1626158.0,,,
181,PT11M03.00S,2021-11-07T23:38:42.7Z,2,REGULAR,substitution,out,[],203200,,,1610612758,21,27,2021-11-07T23:38:48Z,1800000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M03.00S,2021-11-07T23:38:42.7Z,2,REGULAR,substitution,in,[],1629103,,,1610612758,21,27,2021-11-07T23:38:48Z,1810000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M03.00S,2021-11-07T23:38:52.4Z,2,REGULAR,freethrow,1 of 1,[],1626158,,,1610612758,22,27,2021-11-07T23:38:52Z,1820000,,,0,,R. Holmes Free Throw 1 of 1 (5 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
