actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
90,PT04M21.00S,2022-02-06T03:24:27.2Z,1,REGULAR,foul,personal,[],1629603,,,1610612758,19,16,2022-02-06T03:24:38Z,900000,,,0,,M. Diakite personal FOUL (2 PF),"[1629603, 203084]",1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,1363.0,2.0,0.0,Barnes,203084.0,,,,,,,,,,,,
92,PT04M21.00S,2022-02-06T03:24:38.4Z,1,REGULAR,substitution,out,[],1630169,,,1610612758,19,16,2022-02-06T03:24:46Z,920000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M21.00S,2022-02-06T03:24:38.4Z,1,REGULAR,substitution,out,[],1629603,,,1610612758,19,16,2022-02-06T03:24:46Z,930000,,,0,,SUB out: M. Diakite,[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M21.00S,2022-02-06T03:24:38.4Z,1,REGULAR,substitution,in,[],1627741,,,1610612758,19,16,2022-02-06T03:24:46Z,940000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M21.00S,2022-02-06T03:24:38.4Z,1,REGULAR,substitution,in,[],202324,,,1610612758,19,16,2022-02-06T03:24:46Z,950000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M11.00S,2022-02-06T03:25:03.6Z,1,REGULAR,foul,personal,['2freethrow'],202324,,,1610612758,19,16,2022-02-06T03:25:11Z,960000,,,0,,D. Favors shooting personal FOUL (1 PF) (Barnes 2 FT),"[202324, 203084]",1610612760.0,OKC,shooting,,,Favors,D. Favors,,,,,,,,201639.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,
98,PT04M11.00S,2022-02-06T03:25:25.4Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,20,16,2022-02-06T03:25:53Z,980000,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
99,PT04M11.00S,2022-02-06T03:25:26.9Z,1,REGULAR,substitution,out,[],203090,,,1610612758,20,16,2022-02-06T03:25:38Z,990000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M11.00S,2022-02-06T03:25:26.9Z,1,REGULAR,substitution,out,[],1629660,,,1610612758,20,16,2022-02-06T03:25:38Z,1000000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M11.00S,2022-02-06T03:25:26.9Z,1,REGULAR,substitution,in,[],1629002,,,1610612758,20,16,2022-02-06T03:25:38Z,1010000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M11.00S,2022-02-06T03:25:26.9Z,1,REGULAR,substitution,in,[],1630177,,,1610612758,20,16,2022-02-06T03:25:38Z,1020000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M11.00S,2022-02-06T03:25:25.4Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,20,16,2022-02-06T03:25:53Z,1030000,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,
104,PT04M07.00S,2022-02-06T03:25:29.4Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,20,16,2022-02-06T03:25:53Z,1040000,,,0,,D. Bazley REBOUND (Off:1 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,103.0,3.0,2.0,1.0,,,,,,,,
105,PT03M58.00S,2022-02-06T03:26:03.8Z,1,REGULAR,foul,personal,['2freethrow'],203084,,,1610612760,20,16,2022-02-06T03:26:26Z,1050000,,,0,,H. Barnes shooting personal FOUL (1 PF) (Mann 2 FT),"[203084, 1630544]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,,,,201639.0,1.0,0.0,Mann,1630544.0,,,,,,,,,,,,
107,PT03M58.00S,2022-02-06T03:26:29.7Z,1,REGULAR,freethrow,1 of 2,[],1630544,,,1610612760,20,16,2022-02-06T03:26:29Z,1070000,,,0,,MISS T. Mann Free Throw 1 of 2,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,Missed,,,,,,,,,,,,,,,,,,
108,PT03M58.00S,2022-02-06T03:26:29.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,20,16,2022-02-06T03:26:29Z,1080000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,107.0,,,,,,,,,,,
109,PT03M58.00S,2022-02-06T03:26:32.2Z,1,REGULAR,substitution,out,[],1627745,,,1610612760,20,16,2022-02-06T03:26:37Z,1090000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M58.00S,2022-02-06T03:26:32.2Z,1,REGULAR,substitution,in,[],203458,,,1610612760,20,16,2022-02-06T03:26:37Z,1100000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M58.00S,2022-02-06T03:26:49.1Z,1,REGULAR,freethrow,2 of 2,[],1630544,,,1610612760,20,17,2022-02-06T03:26:49Z,1110000,,,0,,T. Mann Free Throw 2 of 2 (1 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
112,PT03M39.00S,2022-02-06T03:27:09.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629002,7.046649145860711,62.254901960784316,1610612758,20,17,2022-02-06T03:27:16Z,1120000,-61.0,14.0,1,left,MISS C. Metu 6' floating Shot,[1629002],1610612758.0,SAC,floating,,,Metu,C. Metu,,,,,6.28,Missed,,,,,,,,,,,,,,,,,,
113,PT03M36.00S,2022-02-06T03:27:12.0Z,1,REGULAR,rebound,defensive,[],202324,,,1610612760,20,17,2022-02-06T03:30:13Z,1130000,,,0,,D. Favors REBOUND (Off:0 Def:1),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,
114,PT03M32.00S,2022-02-06T03:27:15.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629647,90.88370565045992,40.44117647058824,1610612760,20,19,2022-02-06T03:30:10Z,1140000,-48.0,33.0,1,right,D. Bazley running Layup (8 PTS),[1629647],1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,5.82,Made,8.0,,,,,,,,,,,,,,,,,
115,PT03M20.00S,2022-02-06T03:27:27.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,11.383048620236531,55.63725490196079,1610612758,22,19,2022-02-06T03:27:33Z,1150000,-28.0,55.0,1,left,D. Mitchell 6' floating Jump Shot (4 PTS),[1630558],1610612758.0,SAC,floating,,,Mitchell,D. Mitchell,,,,,6.14,Made,4.0,,,,,,,,,,,,,,,,,
116,PT03M04.00S,2022-02-06T03:27:44.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,93.9060446780552,63.970588235294116,1610612760,22,21,2022-02-06T03:27:49Z,1160000,70.0,5.0,1,right,T. Mann 7' floating Jump Shot (3 PTS) (K. Williams 1 AST),"[1630544, 1629026]",1610612760.0,OKC,floating,,,Mann,T. Mann,,,,,7.01,Made,3.0,,,,,,,,,,K. Williams,1629026.0,1.0,,,,,
118,PT02M45.00S,2022-02-06T03:28:02.6Z,1,REGULAR,3pt,Jump Shot,[],203084,10.33180026281209,3.6764705882352944,1610612758,25,21,2022-02-06T03:28:08Z,1180000,232.0,45.0,1,left,H. Barnes 3PT  (9 PTS) (A. Len 1 AST),"[203084, 203458]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,23.59,Made,9.0,,,,,,,,,,A. Len,203458.0,1.0,,,,,
120,PT02M39.00S,2022-02-06T03:28:14.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,25,21,2022-02-06T03:28:14Z,1200000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M39.00S,2022-02-06T03:30:14.2Z,1,REGULAR,substitution,out,[],1629647,,,1610612760,25,21,2022-02-06T03:30:44Z,1210000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M39.00S,2022-02-06T03:30:14.2Z,1,REGULAR,substitution,out,[],1630544,,,1610612760,25,21,2022-02-06T03:30:44Z,1220000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M39.00S,2022-02-06T03:30:14.2Z,1,REGULAR,substitution,in,[],1630581,,,1610612760,25,21,2022-02-06T03:30:44Z,1230000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M39.00S,2022-02-06T03:30:14.2Z,1,REGULAR,substitution,in,[],1630197,,,1610612760,25,21,2022-02-06T03:30:44Z,1240000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M28.00S,2022-02-06T03:31:16.7Z,1,REGULAR,3pt,Jump Shot,[],1630197,79.31997371879106,91.17647058823529,1610612760,25,21,2022-02-06T03:31:23Z,1260000,206.0,142.0,1,right,MISS A. Pokusevski 25' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,
128,PT02M25.00S,2022-02-06T03:31:19.7Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612758,25,21,2022-02-06T03:31:23Z,1270000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,
129,PT02M17.00S,2022-02-06T03:31:27.9Z,1,REGULAR,3pt,Jump Shot,[],1629002,6.258212877792378,95.83333333333334,1610612758,25,21,2022-02-06T03:31:34Z,1280000,-229.0,6.0,1,left,MISS C. Metu 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,
130,PT02M13.00S,2022-02-06T03:31:31.9Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,25,21,2022-02-06T03:31:34Z,1290000,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,
131,PT02M11.00S,2022-02-06T03:31:34.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630177,92.32917214191852,57.84313725490197,1610612760,25,23,2022-02-06T03:31:42Z,1300000,39.0,20.0,1,right,T. Maledon running Layup (2 PTS) (J. Giddey 2 AST),"[1630177, 1630581]",1610612760.0,OKC,running,,,Maledon,T. Maledon,,,,,4.38,Made,2.0,,,,,,,,,,J. Giddey,1630581.0,2.0,,,,,
133,PT01M51.00S,2022-02-06T03:31:53.2Z,1,REGULAR,3pt,Jump Shot,[],1630558,23.73521681997372,86.02941176470588,1610612758,28,23,2022-02-06T03:32:12Z,1320000,-180.0,171.0,1,left,D. Mitchell 24' 3PT  (7 PTS) (A. Len 2 AST),"[1630558, 203458]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,24.81,Made,7.0,,,,,,,,,,A. Len,203458.0,2.0,,,,,
134,PT01M35.00S,2022-02-06T03:32:09.0Z,1,REGULAR,3pt,Jump Shot,[],1630197,94.69448094612353,3.6764705882352944,1610612760,28,26,2022-02-06T03:32:17Z,1330000,-232.0,-3.0,1,right,A. Pokusevski 3PT  (3 PTS) (J. Giddey 3 AST),"[1630197, 1630581]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,23.16,Made,3.0,,,,,,,,,,J. Giddey,1630581.0,3.0,,,,,
137,PT01M27.00S,2022-02-06T03:32:17.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,14.011169513797633,50.0,1610612758,28,26,2022-02-06T03:32:29Z,1350000,0.0,79.0,1,left,MISS H. Barnes 7' floating Shot,[203084],1610612758.0,SAC,floating,,,Barnes,H. Barnes,,,,,7.92,Missed,,,,,,,,,,,,,,,,,,
138,PT01M18.00S,2022-02-06T03:32:26.1Z,1,REGULAR,rebound,defensive,[],202324,,,1610612760,28,26,2022-02-06T03:32:26Z,1360000,,,0,,D. Favors REBOUND (Off:0 Def:2),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,137.0,2.0,2.0,0.0,,,,,,,,
139,PT01M17.00S,2022-02-06T03:32:28.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629026,73.27529566360053,81.61764705882352,1610612760,28,26,2022-02-06T03:32:36Z,1370000,158.0,199.0,1,right,MISS K. Williams 25' running 3PT,[1629026],1610612760.0,OKC,running,,,Williams,K. Williams,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,
140,PT01M13.00S,2022-02-06T03:32:32.3Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,28,26,2022-02-06T03:32:36Z,1380000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,
141,PT01M02.00S,2022-02-06T03:32:43.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,6.521024967148489,47.549019607843135,1610612758,28,26,2022-02-06T03:35:03Z,1390000,12.0,9.0,1,left,MISS H. Barnes driving DUNK - blocked,"[203084, 1629026]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,1.51,Missed,,,,,,,,,,,,,,,,,Williams,1629026.0
142,PT01M02.00S,2022-02-06T03:32:43.0Z,1,REGULAR,block,,[],1629026,,,1610612758,28,26,2022-02-06T03:32:45Z,1400000,,,0,,K. Williams BLOCK (1 BLK),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M59.60S,2022-02-06T03:32:45.4Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,28,26,2022-02-06T03:32:50Z,1410000,,,0,,H. Barnes REBOUND (Off:1 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,141.0,6.0,5.0,1.0,,,,,,,,
144,PT00M59.00S,2022-02-06T03:32:49.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,10.463206307490145,95.34313725490196,1610612758,31,26,2022-02-06T03:32:54Z,1420000,-227.0,46.0,1,left,B. Hield 3PT  (3 PTS) (H. Barnes 2 AST),"[1627741, 203084]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,23.13,Made,3.0,,,,,,,,,,H. Barnes,203084.0,2.0,,,,,
146,PT00M51.60S,2022-02-06T03:32:57.0Z,1,REGULAR,3pt,Jump Shot,[],1630581,67.09921156373193,46.07843137254902,1610612760,31,26,2022-02-06T03:33:04Z,1440000,-20.0,257.0,1,right,MISS J. Giddey 25' pullup 3PT,[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,
147,PT00M47.90S,2022-02-06T03:33:00.7Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,31,26,2022-02-06T03:33:04Z,1450000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,146.0,2.0,2.0,0.0,,,,,,,,
148,PT00M40.30S,2022-02-06T03:33:08.3Z,1,REGULAR,3pt,Jump Shot,[],203084,5.995400788436268,96.07843137254902,1610612758,34,26,2022-02-06T03:33:17Z,1460000,-230.0,4.0,1,left,H. Barnes 3PT  (12 PTS) (A. Len 3 AST),"[203084, 203458]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,23.04,Made,12.0,,,,,,,,,,A. Len,203458.0,3.0,,,,,
150,PT00M30.30S,2022-02-06T03:33:21.4Z,1,REGULAR,2pt,Jump Shot,[],202324,76.42904073587385,50.49019607843137,1610612760,34,28,2022-02-06T03:33:27Z,1480000,2.0,169.0,1,right,D. Favors 16' Jump Shot (2 PTS) (J. Giddey 4 AST),"[202324, 1630581]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,16.91,Made,2.0,,,,,,,,,,J. Giddey,1630581.0,4.0,,,,,
152,PT00M07.70S,2022-02-06T03:33:52.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203458,8.886333771353483,54.90196078431373,1610612758,36,28,2022-02-06T03:33:57Z,1500000,-25.0,31.0,1,left,A. Len Hook (2 PTS) (D. Mitchell 1 AST),"[203458, 1630558]",1610612758.0,SAC,,,,Len,A. Len,,,,,3.95,Made,2.0,,,,,,,,,,D. Mitchell,1630558.0,1.0,,,,,
154,PT00M02.00S,2022-02-06T03:33:58.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630581,92.9862023653088,54.166666666666664,1610612760,36,30,2022-02-06T03:34:17Z,1520000,21.0,13.0,1,right,J. Giddey running Layup (4 PTS),[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,2.47,Made,4.0,,,,,,,,,,,,,,,,,
155,PT00M02.00S,2022-02-06T03:34:05.3Z,1,REGULAR,violation,defensive goaltending,[],203458,,,1610612760,36,30,2022-02-06T03:34:17Z,1530000,,,0,,A. Len defensive goaltending VIOLATION,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,1363.0,,,,,,,,,,,,,,,,
156,PT00M00.00S,2022-02-06T03:34:26.5Z,1,REGULAR,period,end,[],0,,,1610612758,36,30,2022-02-06T03:34:26Z,1540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-02-06T03:36:47.8Z,2,REGULAR,substitution,out,['startperiod'],1630558,,,1610612758,36,30,2022-02-06T03:37:08Z,1550000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-02-06T03:36:47.8Z,2,REGULAR,substitution,out,['startperiod'],203084,,,1610612758,36,30,2022-02-06T03:37:08Z,1560000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-02-06T03:36:47.8Z,2,REGULAR,substitution,in,['startperiod'],1630169,,,1610612758,36,30,2022-02-06T03:37:08Z,1570000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-02-06T03:36:47.8Z,2,REGULAR,substitution,in,['startperiod'],203090,,,1610612758,36,30,2022-02-06T03:37:08Z,1580000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-02-06T03:37:19.6Z,2,REGULAR,period,start,[],0,,,1610612760,36,30,2022-02-06T03:37:19Z,1590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M40.00S,2022-02-06T03:37:38.4Z,2,REGULAR,2pt,Jump Shot,[],1630197,86.5473061760841,70.83333333333334,1610612760,36,30,2022-02-06T03:37:46Z,1600000,104.0,74.0,1,right,MISS A. Pokusevski 12' pullup Shot,[1630197],1610612760.0,OKC,pullup,,,Pokusevski,A. Pokusevski,,,,,12.78,Missed,,,,,,,,,,,,,,,,,,
163,PT11M36.00S,2022-02-06T03:37:42.4Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,36,30,2022-02-06T03:40:26Z,1610000,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,162.0,3.0,3.0,0.0,,,,,,,,
166,PT11M18.00S,2022-02-06T03:38:00.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,18.74178712220762,52.69607843137255,1610612758,38,30,2022-02-06T03:38:06Z,1640000,-13.0,124.0,1,left,T. Haliburton 12' floating Jump Shot (4 PTS) (A. Len 4 AST),"[1630169, 203458]",1610612758.0,SAC,floating,,,Haliburton,T. Haliburton,,,,,12.44,Made,4.0,,,,,,,,,,A. Len,203458.0,4.0,,,,,
167,PT11M07.00S,2022-02-06T03:38:11.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,81.2910643889619,57.84313725490197,1610612760,38,32,2022-02-06T03:38:21Z,1650000,39.0,123.0,1,right,J. Giddey 12' floating Jump Shot (6 PTS),[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,12.95,Made,6.0,,,,,,,,,,,,,,,,,
168,PT10M57.00S,2022-02-06T03:38:21.0Z,2,REGULAR,2pt,Jump Shot,[],1630169,21.107095926412615,52.20588235294118,1610612758,38,32,2022-02-06T03:38:26Z,1660000,-11.0,146.0,1,left,MISS T. Haliburton 14' floating Shot,[1630169],1610612758.0,SAC,floating,,,Haliburton,T. Haliburton,,,,,14.63,Missed,,,,,,,,,,,,,,,,,,
169,PT10M54.00S,2022-02-06T03:38:24.3Z,2,REGULAR,rebound,offensive,[],1627741,,,1610612758,38,32,2022-02-06T03:38:24Z,1670000,,,0,,B. Hield REBOUND (Off:1 Def:1),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,168.0,2.0,1.0,1.0,,,,,,,,
170,PT10M50.00S,2022-02-06T03:38:29.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203090,5.995400788436268,49.26470588235294,1610612758,40,32,2022-02-06T03:38:33Z,1680000,4.0,4.0,1,left,M. Harkless driving DUNK (10 PTS) (T. Haliburton 4 AST),"[203090, 1630169]",1610612758.0,SAC,driving,,,Harkless,M. Harkless,,,,,0.54,Made,10.0,,,,,,,,,,T. Haliburton,1630169.0,4.0,,,,,
172,PT10M25.00S,2022-02-06T03:38:53.6Z,2,REGULAR,3pt,Jump Shot,[],1630581,68.80749014454665,65.93137254901961,1610612760,40,32,2022-02-06T03:39:04Z,1700000,80.0,241.0,1,right,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,
173,PT10M22.00S,2022-02-06T03:38:56.6Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612758,40,32,2022-02-06T03:39:04Z,1710000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,172.0,1.0,1.0,0.0,,,,,,,,
174,PT10M17.00S,2022-02-06T03:39:02.8Z,2,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612758,40,32,2022-02-06T03:39:09Z,1720000,,,0,,B. Hield bad pass out-of-bounds TURNOVER (1 TO),[1627741],1610612758.0,SAC,bad pass,,,Hield,B. Hield,,,,,,,,201639.0,,,,,,,,,,,,1.0,,,,
175,PT10M12.00S,2022-02-06T03:39:11.4Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612760,40,32,2022-02-06T03:39:17Z,1730000,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 1629002]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,2.0,Metu,1629002.0,,
176,PT10M12.00S,2022-02-06T03:39:11.4Z,2,REGULAR,steal,,[],1629002,,,1610612758,40,32,2022-02-06T03:48:49Z,1740000,,,0,,C. Metu STEAL (1 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M07.00S,2022-02-06T03:39:21.5Z,2,REGULAR,turnover,out-of-bounds,[],203090,,,1610612758,40,32,2022-02-06T03:39:33Z,1750000,,,0,,M. Harkless bad pass out-of-bounds TURNOVER (1 TO),[203090],1610612758.0,SAC,bad pass,,,Harkless,M. Harkless,,,,,,,,1363.0,,,,,,,,,,,,1.0,,,,
178,PT09M49.00S,2022-02-06T03:39:49.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630177,93.51182654402102,54.90196078431373,1610612760,40,34,2022-02-06T03:41:05Z,1760000,25.0,8.0,1,right,T. Maledon driving Layup (4 PTS),[1630177],1610612760.0,OKC,driving,,,Maledon,T. Maledon,,,,,2.59,Made,4.0,,,,,,,,,,,,,,,,,
179,PT09M36.00S,2022-02-06T03:40:06.4Z,2,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612758,40,34,2022-02-06T03:40:26Z,1770000,,,0,,K. Williams shooting personal FOUL (1 PF) (Metu 2 FT),"[1629026, 1629002]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,,,,201639.0,1.0,0.0,Metu,1629002.0,,,,,,,,,,,,
181,PT09M36.00S,2022-02-06T03:40:37.4Z,2,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,40,34,2022-02-06T03:40:37Z,1790000,,,0,,MISS C. Metu Free Throw 1 of 2,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Missed,,,,,,,,,,,,,,,,,,
182,PT09M36.00S,2022-02-06T03:40:37.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,40,34,2022-02-06T03:40:37Z,1800000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,181.0,,,,,,,,,,,
183,PT09M36.00S,2022-02-06T03:40:55.0Z,2,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,41,34,2022-02-06T03:40:55Z,1810000,,,0,,C. Metu Free Throw 2 of 2 (1 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
