actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
360,PT09M25.00S,2021-11-25T04:26:43.1Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,70,75,2021-11-25T04:26:43Z,3480000,,,0,,H. Barnes Free Throw 2 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
361,PT09M17.00S,2021-11-25T04:26:57.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202684,,,1610612757,70,75,2021-11-25T04:27:14Z,3490000,,,0,,T. Thompson personal FOUL (2 PF) (Nurkic 2 FT),"[202684, 203994]",1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Nurkic,203994.0,,,
363,PT09M17.00S,2021-11-25T04:27:17.1Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,70,76,2021-11-25T04:27:17Z,3510000,,,0,,J. Nurkic Free Throw 1 of 2 (24 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,24.0,,,,,,,,,,,,,,
364,PT09M17.00S,2021-11-25T04:27:34.5Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,70,77,2021-11-25T04:27:34Z,3520000,,,0,,J. Nurkic Free Throw 2 of 2 (25 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,25.0,,,,,,,,,,,,,,
365,PT09M05.00S,2021-11-25T04:27:47.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.85479632063075,41.911764705882355,1610612758,72,77,2021-11-25T04:30:25Z,3530000,-40.0,15.0,1,right,D. Fox driving Layup (21 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,4.3,Made,,,,,21.0,,,,,,,,,,,,,,
366,PT08M52.00S,2021-11-25T04:28:00.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.783837056504599,44.6078431372549,1610612757,72,77,2021-11-25T04:28:16Z,3540000,27.0,11.0,1,left,MISS J. Nurkic driving Layup - blocked,"[203994, 203090]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,2.93,Missed,,,,,,,,,,,,,,,,,,Harkless,203090.0
367,PT08M52.00S,2021-11-25T04:28:00.7Z,3,REGULAR,block,,[],203090,,,1610612757,72,77,2021-11-25T04:28:03Z,3550000,,,0,,M. Harkless BLOCK (1 BLK),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M51.00S,2021-11-25T04:28:01.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,72,77,2021-11-25T04:28:16Z,3560000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,366.0,,,,,,,,,,,,,,,,,,
369,PT08M51.00S,2021-11-25T04:28:16.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,72,77,2021-11-25T04:28:16Z,3570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M38.00S,2021-11-25T04:28:48.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203090,93.38042049934296,48.529411764705884,1610612758,74,77,2021-11-25T04:28:54Z,3580000,-7.0,10.0,1,right,M. Harkless cutting Layup (12 PTS) (T. Thompson 1 AST),"[203090, 202684]",1610612758.0,SAC,cutting,,,Harkless,M. Harkless,,,,,1.22,Made,,,,,12.0,,,,T. Thompson,202684.0,1.0,,,,,,,,
372,PT08M26.00S,2021-11-25T04:29:07.6Z,3,REGULAR,foul,offensive,[],203994,,,1610612757,74,77,2021-11-25T04:29:17Z,3600000,,,0,,J. Nurkic offensive FOUL (2 PF),"[203994, 203090]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Harkless,203090.0,,,
374,PT08M26.00S,2021-11-25T04:29:07.6Z,3,REGULAR,turnover,offensive foul,[],203994,,,1610612757,74,77,2021-11-25T04:29:07Z,3620000,,,0,,J. Nurkic offensive foul TURNOVER (1 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,1.0,,,,,,1627964.0,,,,,,,
375,PT08M26.00S,2021-11-25T04:29:31.3Z,3,REGULAR,foul,technical,['inpenalty'],203090,,,1610612758,74,77,2021-11-25T04:32:22Z,3630000,,,0,,M. Harkless double technical FOUL (1 Tech),[203090],1610612758.0,SAC,double,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,202058.0,1.0,1.0,,,,,
389,PT08M26.00S,2021-11-25T04:29:31.3Z,3,REGULAR,foul,technical,[],203994,,,1610612758,74,77,2021-11-25T04:32:22Z,3635000,,,0,,J. Nurkic double technical FOUL (1 Tech),[203994],1610612757.0,POR,double,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,
377,PT08M13.00S,2021-11-25T04:30:04.8Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,74,77,2021-11-25T04:30:08Z,3650000,,,0,,D. Fox bad pass TURNOVER (3 TO),"[1628368, 203468]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,3.0,McCollum,203468.0,,,,,,,,,,,
378,PT08M13.00S,2021-11-25T04:30:04.8Z,3,REGULAR,steal,,[],203468,,,1610612757,74,77,2021-11-25T04:30:06Z,3660000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT08M00.00S,2021-11-25T04:30:17.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626181,9.543363994743759,57.59803921568627,1610612757,74,79,2021-11-25T04:34:12Z,3670000,-38.0,37.0,1,left,N. Powell driving finger roll Layup (15 PTS) (J. Nurkic 3 AST),"[1626181, 203994]",1610612757.0,POR,driving finger roll,,,Powell,N. Powell,,,,,5.32,Made,,,,,15.0,,,,J. Nurkic,203994.0,3.0,,,,,,,,
381,PT07M42.00S,2021-11-25T04:30:36.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202684,91.01511169513797,53.92156862745098,1610612758,74,79,2021-11-25T04:35:24Z,3690000,20.0,32.0,1,right,MISS T. Thompson turnaround Hook,[202684],1610612758.0,SAC,turnaround,,,Thompson,T. Thompson,,,,,3.75,Missed,,,,,,,,,,,,,,,,,,,
382,PT07M39.00S,2021-11-25T04:30:39.1Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,74,79,2021-11-25T04:30:40Z,3700000,,,0,,J. Nurkic REBOUND (Off:3 Def:13),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,381.0,16.0,13.0,3.0,,,,,,,,,,,,,,,
383,PT07M29.00S,2021-11-25T04:30:49.0Z,3,REGULAR,3pt,Jump Shot,[],203081,23.73521681997372,5.88235294117647,1610612757,74,79,2021-11-25T04:30:55Z,3710000,221.0,171.0,1,left,MISS D. Lillard 27' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,27.89,Missed,,,,,,,,,,,,,,,,,,,
384,PT07M23.00S,2021-11-25T04:30:55.0Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,74,79,2021-11-25T04:30:55Z,3720000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,383.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
385,PT07M23.00S,2021-11-25T04:30:58.4Z,3,REGULAR,foul,personal,[],203994,,,1610612758,74,79,2021-11-25T04:31:05Z,3730000,,,0,,J. Nurkic personal FOUL (3 PF),"[203994, 1628368]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,202058.0,3.0,1.0,Fox,1628368.0,,,
387,PT07M21.00S,2021-11-25T04:31:24.0Z,3,REGULAR,foul,personal,[],1626181,,,1610612758,74,79,2021-11-25T04:31:34Z,3750000,,,0,,N. Powell personal FOUL (2 PF),"[1626181, 203084]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Barnes,203084.0,,,
390,PT07M13.00S,2021-11-25T04:33:07.9Z,3,REGULAR,2pt,Jump Shot,[],1628368,80.1084099868594,27.205882352941174,1610612758,74,79,2021-11-25T04:37:39Z,3770000,-114.0,134.0,1,right,MISS D. Fox 17' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,17.63,Missed,,,,,,,,,,,,,,,,,,,
391,PT07M10.00S,2021-11-25T04:33:10.9Z,3,REGULAR,rebound,offensive,[],202684,,,1610612758,74,79,2021-11-25T04:33:14Z,3780000,,,0,,T. Thompson REBOUND (Off:4 Def:3),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,390.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
392,PT07M08.00S,2021-11-25T04:33:13.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,93.24901445466492,45.588235294117645,1610612758,76,79,2021-11-25T04:33:18Z,3790000,-22.0,11.0,1,right,T. Thompson Layup (4 PTS),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,2.47,Made,,,,,4.0,,,,,,,,,,,,,,
393,PT06M49.00S,2021-11-25T04:33:30.9Z,3,REGULAR,3pt,Jump Shot,[],203081,32.933639947437584,59.31372549019608,1610612757,76,79,2021-11-25T04:38:18Z,3800000,-47.0,257.0,1,left,MISS D. Lillard 26' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
394,PT06M45.00S,2021-11-25T04:33:34.9Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612758,76,79,2021-11-25T04:33:36Z,3810000,,,0,,T. Haliburton REBOUND (Off:1 Def:3),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,393.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
395,PT06M38.00S,2021-11-25T04:33:42.4Z,3,REGULAR,turnover,bad pass,[],203090,,,1610612758,76,79,2021-11-25T04:33:46Z,3820000,,,0,,M. Harkless bad pass TURNOVER (1 TO),"[203090, 1626204]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,1.0,Nance Jr.,1626204.0,,,,,,,,,,,
396,PT06M38.00S,2021-11-25T04:33:42.4Z,3,REGULAR,steal,,[],1626204,,,1610612757,76,79,2021-11-25T04:33:44Z,3830000,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M30.00S,2021-11-25T04:33:50.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,6.1268068331143235,54.166666666666664,1610612757,76,79,2021-11-25T04:33:55Z,3840000,-21.0,5.0,1,left,MISS C. McCollum driving Layup,[203468],1610612757.0,POR,driving,,,McCollum,C. McCollum,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,,
398,PT06M27.00S,2021-11-25T04:33:53.5Z,3,REGULAR,rebound,defensive,[],202684,,,1610612758,76,79,2021-11-25T04:33:55Z,3850000,,,0,,T. Thompson REBOUND (Off:4 Def:4),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,397.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
399,PT06M22.00S,2021-11-25T04:34:01.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203081,,,1610612758,76,79,2021-11-25T04:37:17Z,3860000,,,0,,D. Lillard shooting personal FOUL (3 PF) (Haliburton 2 FT),"[203081, 1630169]",1610612757.0,POR,shooting,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,1627964.0,3.0,1.0,Haliburton,1630169.0,,,
401,PT06M22.00S,2021-11-25T04:34:17.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,76,79,2021-11-25T04:34:17Z,3880000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M22.00S,2021-11-25T04:34:22.2Z,3,REGULAR,substitution,out,[],203090,,,1610612758,76,79,2021-11-25T04:37:15Z,3890000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M22.00S,2021-11-25T04:34:22.2Z,3,REGULAR,substitution,out,[],202684,,,1610612758,76,79,2021-11-25T04:37:15Z,3900000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M22.00S,2021-11-25T04:34:22.2Z,3,REGULAR,substitution,out,[],203468,,,1610612758,76,79,2021-11-25T04:37:15Z,3910000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M22.00S,2021-11-25T04:34:22.2Z,3,REGULAR,substitution,out,[],203994,,,1610612758,76,79,2021-11-25T04:37:15Z,3920000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M22.00S,2021-11-25T04:34:22.2Z,3,REGULAR,substitution,in,[],1627741,,,1610612758,76,79,2021-11-25T04:37:15Z,3930000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M22.00S,2021-11-25T04:34:22.2Z,3,REGULAR,substitution,in,[],1627745,,,1610612758,76,79,2021-11-25T04:37:15Z,3940000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M22.00S,2021-11-25T04:34:22.2Z,3,REGULAR,substitution,in,[],1628372,,,1610612758,76,79,2021-11-25T04:37:15Z,3950000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M22.00S,2021-11-25T04:34:22.2Z,3,REGULAR,substitution,in,[],1629642,,,1610612758,76,79,2021-11-25T04:37:15Z,3960000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M22.00S,2021-11-25T04:37:20.7Z,3,REGULAR,freethrow,1 of 2,[],1630169,,,1610612758,76,79,2021-11-25T04:37:20Z,3970000,,,0,,MISS T. Haliburton Free Throw 1 of 2,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
411,PT06M22.00S,2021-11-25T04:37:20.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,76,79,2021-11-25T04:37:20Z,3980000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,410.0,,,,,,,,,,,,,,,,,,
412,PT06M22.00S,2021-11-25T04:37:31.2Z,3,REGULAR,freethrow,2 of 2,[],1630169,,,1610612758,77,79,2021-11-25T04:37:31Z,3990000,,,0,,T. Haliburton Free Throw 2 of 2 (6 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
413,PT06M00.00S,2021-11-25T04:37:54.2Z,3,REGULAR,3pt,Jump Shot,[],1626204,8.623521681997373,3.1862745098039214,1610612757,77,79,2021-11-25T04:37:59Z,4000000,234.0,29.0,1,left,MISS L. Nance Jr. 3PT,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,23.58,Missed,,,,,,,,,,,,,,,,,,,
414,PT05M59.00S,2021-11-25T04:37:55.2Z,3,REGULAR,rebound,offensive,[],1626204,,,1610612757,77,79,2021-11-25T04:37:59Z,4010000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:2),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,413.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
415,PT05M59.00S,2021-11-25T04:38:01.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,77,79,2021-11-25T04:38:01Z,4020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M59.00S,2021-11-25T04:38:03.6Z,3,REGULAR,substitution,out,[],1630169,,,1610612757,77,79,2021-11-25T04:38:10Z,4030000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M59.00S,2021-11-25T04:38:03.6Z,3,REGULAR,substitution,in,[],1630558,,,1610612757,77,79,2021-11-25T04:38:10Z,4040000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M56.00S,2021-11-25T04:38:26.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630558,,,1610612757,77,79,2021-11-25T04:38:35Z,4050000,,,0,,D. Mitchell personal FOUL (2 PF) (Lillard 2 FT),"[1630558, 203081]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Lillard,203081.0,,,
420,PT05M56.00S,2021-11-25T04:38:51.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203081,,,1610612757,77,80,2021-11-25T04:38:51Z,4070000,,,0,,D. Lillard Free Throw 1 of 2 (18 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
421,PT05M56.00S,2021-11-25T04:39:08.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203081,,,1610612757,77,81,2021-11-25T04:39:08Z,4080000,,,0,,D. Lillard Free Throw 2 of 2 (19 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
422,PT05M32.00S,2021-11-25T04:39:32.6Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612758,77,81,2021-11-25T04:39:39Z,4090000,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 1626181]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,1.0,Powell,1626181.0,,,,,,,,,,,
423,PT05M32.00S,2021-11-25T04:39:32.6Z,3,REGULAR,steal,,[],1626181,,,1610612757,77,81,2021-11-25T04:43:16Z,4100000,,,0,,N. Powell STEAL (2 STL),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M26.00S,2021-11-25T04:39:38.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203081,39.89816031537451,25.245098039215684,1610612757,77,81,2021-11-25T04:44:17Z,4110000,124.0,323.0,1,left,MISS D. Lillard 34' running pullup 3PT,[203081],1610612757.0,POR,running pullup,,,Lillard,D. Lillard,,,,,34.54,Missed,,,,,,,,,,,,,,,,,,,
425,PT05M22.00S,2021-11-25T04:39:42.4Z,3,REGULAR,rebound,offensive,[],1629642,,,1610612757,77,81,2021-11-25T04:39:48Z,4120000,,,0,,N. Little REBOUND (Off:2 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,424.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
426,PT05M19.00S,2021-11-25T04:39:46.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626181,27.94021024967148,15.196078431372548,1610612757,77,81,2021-11-25T04:39:51Z,4130000,174.0,210.0,1,left,MISS N. Powell 27' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,27.28,Missed,,,,,,,,,,,,,,,,,,,
427,PT05M14.00S,2021-11-25T04:39:51.1Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,77,81,2021-11-25T04:39:51Z,4140000,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,426.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
428,PT05M01.00S,2021-11-25T04:40:02.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,93.24901445466492,3.431372549019608,1610612758,80,81,2021-11-25T04:40:12Z,4150000,-233.0,11.0,1,right,B. Hield 3PT fadeaway (10 PTS) (D. Mitchell 1 AST),"[1627741, 1630558]",1610612758.0,SAC,fadeaway,,,Hield,B. Hield,,,,,23.31,Made,,,,,10.0,,,,D. Mitchell,1630558.0,1.0,,,,,,,,
430,PT04M45.00S,2021-11-25T04:40:21.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627745,,,1610612757,80,81,2021-11-25T04:40:39Z,4170000,,,0,,D. Jones personal FOUL (1 PF) (Lillard 2 FT),"[1627745, 203081]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Lillard,203081.0,,,
432,PT04M45.00S,2021-11-25T04:40:46.1Z,3,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,80,82,2021-11-25T04:40:46Z,4190000,,,0,,D. Lillard Free Throw 1 of 2 (20 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
433,PT04M45.00S,2021-11-25T04:40:54.3Z,3,REGULAR,substitution,out,[],1626181,,,1610612757,80,82,2021-11-25T04:41:02Z,4200000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M45.00S,2021-11-25T04:40:54.3Z,3,REGULAR,substitution,in,[],203503,,,1610612757,80,82,2021-11-25T04:41:02Z,4210000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M45.00S,2021-11-25T04:41:16.1Z,3,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,80,83,2021-11-25T04:41:16Z,4220000,,,0,,D. Lillard Free Throw 2 of 2 (21 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,21.0,,,,,,,,,,,,,,
436,PT04M35.00S,2021-11-25T04:41:26.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,67.88764783180025,37.254901960784316,1610612758,80,83,2021-11-25T04:41:31Z,4230000,-64.0,249.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
437,PT04M31.00S,2021-11-25T04:41:30.7Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612757,80,83,2021-11-25T04:41:31Z,4240000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:3),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,436.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
438,PT04M26.00S,2021-11-25T04:41:39.6Z,3,REGULAR,turnover,out-of-bounds,[],1628372,,,1610612757,80,83,2021-11-25T04:41:58Z,4250000,,,0,,D. Smith Jr. step out-of-bounds TURNOVER (1 TO),[1628372],1610612757.0,POR,step,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,1.0,,,,,,1627964.0,,,,,,,
461,PT04M26.00S,2021-11-25T04:41:43.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,80,83,2021-11-25T04:46:24Z,4255000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M26.00S,2021-11-25T04:41:47.6Z,3,REGULAR,substitution,out,[],1626204,,,1610612758,80,83,2021-11-25T04:41:53Z,4260000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M26.00S,2021-11-25T04:41:47.6Z,3,REGULAR,substitution,in,[],203469,,,1610612758,80,83,2021-11-25T04:41:53Z,4270000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M21.00S,2021-11-25T04:41:56.8Z,3,REGULAR,turnover,lost ball,[],1628368,,,1610612758,80,83,2021-11-25T04:49:43Z,4280000,,,0,,D. Fox lost ball TURNOVER (4 TO),"[1628368, 203469]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,4.0,Zeller,203469.0,,,,,,,,,,,
442,PT04M21.00S,2021-11-25T04:41:56.8Z,3,REGULAR,steal,,[],203469,,,1610612757,80,83,2021-11-25T04:47:52Z,4290000,,,0,,C. Zeller STEAL (1 STL),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M17.00S,2021-11-25T04:42:01.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629642,8.492115637319317,46.32352941176471,1610612757,80,83,2021-11-25T04:50:07Z,4300000,18.0,27.0,1,left,MISS N. Little running finger roll Layup,[1629642],1610612757.0,POR,running finger roll,,,Little,N. Little,,,,,3.29,Missed,,,,,,,,,,,,,,,,,,,
444,PT04M16.00S,2021-11-25T04:42:02.3Z,3,REGULAR,rebound,offensive,[],203081,,,1610612757,80,83,2021-11-25T04:50:07Z,4310000,,,0,,D. Lillard REBOUND (Off:1 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,443.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
445,PT04M15.00S,2021-11-25T04:42:06.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203081,5.590000152587891,50.0,1610612757,80,83,2021-11-25T04:50:26Z,4320000,0.0,0.0,1,left,MISS D. Lillard tip Layup,[203081],1610612757.0,POR,tip,,,Lillard,D. Lillard,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
446,PT04M15.00S,2021-11-25T04:42:06.0Z,3,REGULAR,rebound,offensive,[],203469,,,1610612757,80,83,2021-11-25T04:50:26Z,4330000,,,0,,C. Zeller REBOUND (Off:1 Def:1),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,445.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
