actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
92,PT05M06.00S,2021-11-06T02:24:35.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.14651773981603,50.245098039215684,1610612766,24,15,2021-11-06T02:24:43Z,920000,1.0,31.0,1,right,M. Bridges driving Layup (5 PTS) (N. Richards 1 AST),"[1628970, 1630208]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.07,Made,,,,,5.0,N. Richards,1630208.0,1.0,,,,,,,,,,,
94,PT05M01.00S,2021-11-06T02:24:43.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1629056,6.258212877792378,47.549019607843135,1610612758,26,15,2021-11-06T02:25:08Z,940000,12.0,6.0,1,left,T. Davis running Layup (2 PTS),[1629056],1610612758.0,SAC,running,,,Davis,T. Davis,,,,,1.38,Made,,,,,2.0,,,,,,,,,,,,,,
95,PT05M01.00S,2021-11-06T02:24:50.3Z,1,REGULAR,violation,defensive goaltending,[],1630208,,,1610612758,26,15,2021-11-06T02:25:59Z,950000,,,0,,N. Richards defensive goaltending VIOLATION,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,204059.0,,,,,,,,,,
96,PT04M50.00S,2021-11-06T02:25:05.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,91.40932982917214,42.8921568627451,1610612766,26,15,2021-11-06T02:25:13Z,960000,-36.0,28.0,1,right,MISS M. Bridges Hook,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,4.54,Missed,,,,,,,,,,,,,,,,,,,
97,PT04M48.00S,2021-11-06T02:25:07.6Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,26,15,2021-11-06T02:25:13Z,970000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
98,PT04M43.00S,2021-11-06T02:25:13.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,6.1268068331143235,95.83333333333334,1610612758,29,15,2021-11-06T02:25:20Z,980000,-229.0,5.0,1,left,B. Hield 3PT running (3 PTS) (D. Mitchell 1 AST),"[1627741, 1630558]",1610612758.0,SAC,running,,,Hield,B. Hield,,,,,22.93,Made,,,,,3.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,
100,PT04M43.00S,2021-11-06T02:25:23.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,29,15,2021-11-06T02:25:23Z,1000000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M43.00S,2021-11-06T02:27:42.3Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,29,15,2021-11-06T02:28:05Z,1010000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M43.00S,2021-11-06T02:27:42.3Z,1,REGULAR,substitution,in,[],202397,,,1610612766,29,15,2021-11-06T02:28:05Z,1020000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M25.00S,2021-11-06T02:28:28.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,92.06636005256242,3.1862745098039214,1610612766,29,15,2021-11-06T02:28:35Z,1030000,-234.0,22.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.51,Missed,,,,,,,,,,,,,,,,,,,
105,PT04M20.00S,2021-11-06T02:28:33.5Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,29,15,2021-11-06T02:28:35Z,1040000,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,104.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
106,PT04M11.00S,2021-11-06T02:28:41.4Z,1,REGULAR,3pt,Jump Shot,[],1629056,31.882391590013142,58.57843137254902,1610612758,32,15,2021-11-06T02:28:48Z,1050000,-43.0,247.0,1,left,T. Davis 25' 3PT  (5 PTS) (H. Barnes 2 AST),"[1629056, 203084]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,25.09,Made,,,,,5.0,H. Barnes,203084.0,2.0,,,,,,,,,,,
108,PT04M01.00S,2021-11-06T02:28:52.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,90.09526938239159,56.127450980392155,1610612766,32,15,2021-11-06T02:29:38Z,1070000,31.0,41.0,1,right,MISS N. Richards floating Shot,[1630208],1610612766.0,CHA,floating,,,Richards,N. Richards,,,,,5.08,Missed,,,,,,,,,,,,,,,,,,,
109,PT03M58.00S,2021-11-06T02:28:55.2Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612758,32,15,2021-11-06T02:28:59Z,1080000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
110,PT03M53.00S,2021-11-06T02:28:59.7Z,1,REGULAR,3pt,Jump Shot,[],1629056,27.808804204993432,83.08823529411765,1610612758,35,15,2021-11-06T02:29:09Z,1090000,-165.0,209.0,1,left,T. Davis 26' 3PT  (8 PTS) (B. Hield 1 AST),"[1629056, 1627741]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,26.65,Made,,,,,8.0,B. Hield,1627741.0,1.0,,,,,,,,,,,
112,PT03M40.00S,2021-11-06T02:29:12.2Z,1,REGULAR,2pt,Jump Shot,[],202330,74.98357424441524,43.872549019607845,1610612766,35,17,2021-11-06T02:29:18Z,1110000,-31.0,183.0,1,right,G. Hayward 18' pullup Jump Shot (7 PTS) (N. Richards 2 AST),"[202330, 1630208]",1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,18.52,Made,,,,,7.0,N. Richards,1630208.0,2.0,,,,,,,,,,,
114,PT03M11.00S,2021-11-06T02:29:41.1Z,1,REGULAR,3pt,Jump Shot,[],1627741,6.652431011826544,97.30392156862744,1610612758,35,17,2021-11-06T02:29:47Z,1130000,-237.0,10.0,1,left,MISS B. Hield fadeaway 3PT,[1627741],1610612758.0,SAC,fadeaway,,,Hield,B. Hield,,,,,23.67,Missed,,,,,,,,,,,,,,,,,,,
115,PT03M09.00S,2021-11-06T02:29:43.9Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,35,17,2021-11-06T02:29:43Z,1140000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
116,PT02M52.00S,2021-11-06T02:30:04.0Z,1,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612766,35,17,2021-11-06T02:30:13Z,1150000,,,0,,K. Oubre Jr. step out-of-bounds TURNOVER (1 TO),[1626162],1610612766.0,CHA,step,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,1179.0,,,,,1.0,,,,,
117,PT02M38.00S,2021-11-06T02:30:22.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,6.783837056504599,53.92156862745098,1610612758,37,17,2021-11-06T02:30:28Z,1160000,-20.0,11.0,1,left,D. Mitchell driving Layup (5 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,2.26,Made,,,,,5.0,,,,,,,,,,,,,,
118,PT02M28.00S,2021-11-06T02:30:33.2Z,1,REGULAR,turnover,lost ball,[],202397,,,1610612766,37,17,2021-11-06T02:30:43Z,1170000,,,0,,I. Smith lost ball TURNOVER (1 TO),"[202397, 203084]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,1.0,Barnes,203084.0,,,
119,PT02M28.00S,2021-11-06T02:30:33.2Z,1,REGULAR,steal,,[],203084,,,1610612758,37,17,2021-11-06T02:30:36Z,1180000,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M27.00S,2021-11-06T02:30:39.6Z,1,REGULAR,foul,personal,[],1628970,,,1610612758,37,17,2021-11-06T02:30:49Z,1190000,,,0,,M. Bridges personal FOUL (1 PF),"[1628970, 203084]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,204059.0,1.0,0.0,Barnes,203084.0,,,,,,
122,PT02M27.00S,2021-11-06T02:30:45.6Z,1,REGULAR,substitution,out,[],202684,,,1610612758,37,17,2021-11-06T02:31:08Z,1210000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M27.00S,2021-11-06T02:30:45.6Z,1,REGULAR,substitution,out,[],203084,,,1610612758,37,17,2021-11-06T02:31:08Z,1220000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M27.00S,2021-11-06T02:30:45.6Z,1,REGULAR,substitution,out,[],1630208,,,1610612758,37,17,2021-11-06T02:31:08Z,1230000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M27.00S,2021-11-06T02:30:45.6Z,1,REGULAR,substitution,out,[],202330,,,1610612758,37,17,2021-11-06T02:31:08Z,1240000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M27.00S,2021-11-06T02:30:45.6Z,1,REGULAR,substitution,in,[],203090,,,1610612758,37,17,2021-11-06T02:31:08Z,1250000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M27.00S,2021-11-06T02:30:45.6Z,1,REGULAR,substitution,in,[],1626158,,,1610612758,37,17,2021-11-06T02:31:08Z,1260000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M27.00S,2021-11-06T02:30:45.6Z,1,REGULAR,substitution,in,[],1626179,,,1610612758,37,17,2021-11-06T02:31:08Z,1270000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M27.00S,2021-11-06T02:30:45.6Z,1,REGULAR,substitution,in,[],203486,,,1610612758,37,17,2021-11-06T02:31:08Z,1280000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M20.00S,2021-11-06T02:31:15.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,32.013797634691194,35.53921568627451,1610612758,37,17,2021-11-06T02:31:21Z,1290000,72.0,248.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
131,PT02M15.00S,2021-11-06T02:31:20.0Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,37,17,2021-11-06T02:31:21Z,1300000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
132,PT02M14.00S,2021-11-06T02:31:25.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,37,17,2021-11-06T02:31:25Z,1310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M55.00S,2021-11-06T02:32:11.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,88.12417871222075,54.65686274509803,1610612766,37,19,2021-11-06T02:33:07Z,1320000,23.0,59.0,1,right,K. Oubre Jr. 6' driving floating Jump Shot (2 PTS),[1626162],1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,6.35,Made,,,,,2.0,,,,,,,,,,,,,,
134,PT01M42.00S,2021-11-06T02:32:27.1Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612758,37,19,2021-11-06T02:32:43Z,1330000,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Holmes 2 FT),"[203486, 1626158]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Holmes,1626158.0,,,,,,
136,PT01M42.00S,2021-11-06T02:32:53.3Z,1,REGULAR,freethrow,1 of 2,[],1626158,,,1610612758,37,19,2021-11-06T02:39:37Z,1350000,,,0,,MISS R. Holmes Free Throw 1 of 2,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
137,PT01M42.00S,2021-11-06T02:32:53.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,37,19,2021-11-06T02:39:37Z,1360000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,136.0,,,,,,,,,,,,,,,,,,
138,PT01M42.00S,2021-11-06T02:32:08.3Z,1,REGULAR,substitution,out,[],1627741,,,1610612758,37,19,2021-11-06T02:33:00Z,1370000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M42.00S,2021-11-06T02:32:08.3Z,1,REGULAR,substitution,in,[],1630169,,,1610612758,37,19,2021-11-06T02:33:00Z,1380000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M42.00S,2021-11-06T02:32:53.3Z,1,REGULAR,freethrow,2 of 2,[],1626158,,,1610612758,38,19,2021-11-06T02:39:37Z,1390000,,,0,,R. Holmes Free Throw 2 of 2 (5 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
167,PT01M31.00S,2021-11-06T02:33:09.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,87.59855453350855,37.254901960784316,1610612766,38,19,2021-11-06T02:38:18Z,1395000,-64.0,64.0,1,right,MISS I. Smith 9' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,9.04,Missed,,,,,,,,,,,,,,,,,,,
168,PT01M31.00S,2021-11-06T02:33:09.2Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,38,19,2021-11-06T02:38:18Z,1397500,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,167.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
143,PT01M21.00S,2021-11-06T02:33:33.3Z,1,REGULAR,3pt,Jump Shot,[],1629056,31.61957950065703,35.294117647058826,1610612758,38,19,2021-11-06T02:38:30Z,1420000,74.0,245.0,1,left,MISS T. Davis 25' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
144,PT01M19.00S,2021-11-06T02:33:37.0Z,1,REGULAR,rebound,offensive,[],1626158,,,1610612758,38,19,2021-11-06T02:33:37Z,1430000,,,0,,R. Holmes REBOUND (Off:3 Def:5),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,143.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
145,PT01M19.00S,2021-11-06T02:33:42.9Z,1,REGULAR,turnover,backcourt,[],1626158,,,1610612758,38,19,2021-11-06T02:36:07Z,1440000,,,0,,R. Holmes backcourt TURNOVER (2 TO),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,2.0,,,,,
146,PT01M07.00S,2021-11-06T02:34:00.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626179,77.7431011826544,33.82352941176471,1610612766,38,19,2021-11-06T02:41:53Z,1450000,-81.0,157.0,1,right,MISS T. Rozier 17' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,17.64,Missed,,,,,,,,,,,,,,,,,,,
147,PT01M04.00S,2021-11-06T02:34:04.9Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,38,19,2021-11-06T02:34:04Z,1460000,,,0,,R. Holmes REBOUND (Off:3 Def:6),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,146.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
148,PT00M59.10S,2021-11-06T02:34:10.0Z,1,REGULAR,2pt,Jump Shot,[],1630169,22.158344283837057,59.55882352941176,1610612758,38,19,2021-11-06T02:34:20Z,1470000,-48.0,156.0,1,left,MISS T. Haliburton 16' pullup Shot,[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,16.3,Missed,,,,,,,,,,,,,,,,,,,
149,PT00M59.10S,2021-11-06T02:34:10.0Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,38,19,2021-11-06T02:34:20Z,1480000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,148.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
150,PT00M44.80S,2021-11-06T02:34:31.1Z,1,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612766,38,19,2021-11-06T02:34:45Z,1490000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Bridges 2 FT),"[1630558, 1628970]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,1179.0,1.0,0.0,Bridges,1628970.0,,,,,,
152,PT00M44.80S,2021-11-06T02:34:56.4Z,1,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,38,19,2021-11-06T02:34:56Z,1510000,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M44.80S,2021-11-06T02:34:56.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,38,19,2021-11-06T02:34:56Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,,,
154,PT00M44.80S,2021-11-06T02:35:12.9Z,1,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,38,20,2021-11-06T02:35:12Z,1530000,,,0,,M. Bridges Free Throw 2 of 2 (6 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
155,PT00M24.20S,2021-11-06T02:35:34.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203090,8.492115637319317,50.49019607843137,1610612758,38,20,2021-11-06T02:42:10Z,1540000,-2.0,27.0,1,left,MISS M. Harkless driving DUNK,[203090],1610612758.0,SAC,driving,,,Harkless,M. Harkless,,,,,2.74,Missed,,,,,,,,,,,,,,,,,,,
156,PT00M21.60S,2021-11-06T02:35:37.5Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,38,20,2021-11-06T02:35:37Z,1550000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,155.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
157,PT00M20.70S,2021-11-06T02:35:43.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630558,,,1610612766,38,20,2021-11-06T02:35:59Z,1560000,,,0,,D. Mitchell personal FOUL (2 PF) (Rozier 2 FT),"[1630558, 1626179]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,204059.0,2.0,0.0,Rozier,1626179.0,,,,,,
159,PT00M20.70S,2021-11-06T02:36:10.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626179,,,1610612766,38,21,2021-11-06T02:36:10Z,1580000,,,0,,T. Rozier Free Throw 1 of 2 (3 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
160,PT00M20.70S,2021-11-06T02:36:13.1Z,1,REGULAR,substitution,out,[],203486,,,1610612766,38,21,2021-11-06T02:36:19Z,1590000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M20.70S,2021-11-06T02:36:13.1Z,1,REGULAR,substitution,in,[],1628998,,,1610612766,38,21,2021-11-06T02:36:19Z,1600000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M20.70S,2021-11-06T02:36:35.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626179,,,1610612766,38,22,2021-11-06T02:36:35Z,1610000,,,0,,T. Rozier Free Throw 2 of 2 (4 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
163,PT00M01.00S,2021-11-06T02:36:57.3Z,1,REGULAR,3pt,Jump Shot,[],1630558,31.882391590013142,62.5,1610612758,41,22,2021-11-06T02:37:06Z,1620000,-62.0,247.0,1,left,D. Mitchell 25' 3PT pullup (8 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,25.5,Made,,,,,8.0,,,,,,,,,,,,,,
166,PT00M00.00S,2021-11-06T02:37:20.8Z,1,REGULAR,instantreplay,request,[],0,,,1610612766,41,22,2021-11-06T02:38:51Z,1650000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,1179.0,,,,,,,,End Period - No Basket,,
169,PT00M00.00S,2021-11-06T02:38:54.5Z,1,REGULAR,period,end,[],0,,,1610612766,41,22,2021-11-06T02:38:54Z,1660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-11-06T02:39:09.4Z,2,REGULAR,substitution,out,['startperiod'],1629056,,,1610612766,41,22,2021-11-06T02:39:42Z,1670000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-11-06T02:39:09.4Z,2,REGULAR,substitution,out,['startperiod'],1630558,,,1610612766,41,22,2021-11-06T02:39:42Z,1680000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-11-06T02:39:09.4Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,41,22,2021-11-06T02:39:42Z,1690000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-11-06T02:39:09.4Z,2,REGULAR,substitution,in,['startperiod'],1627741,,,1610612766,41,22,2021-11-06T02:39:42Z,1700000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-11-06T02:39:09.4Z,2,REGULAR,substitution,in,['startperiod'],1628368,,,1610612766,41,22,2021-11-06T02:39:42Z,1710000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-11-06T02:39:09.4Z,2,REGULAR,substitution,in,['startperiod'],203486,,,1610612766,41,22,2021-11-06T02:39:42Z,1720000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2021-11-06T02:39:49.8Z,2,REGULAR,period,start,[],0,,,1610612758,41,22,2021-11-06T02:39:49Z,1730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M41.00S,2021-11-06T02:40:08.0Z,2,REGULAR,3pt,Jump Shot,[],203090,6.915243101182654,96.32352941176471,1610612758,44,22,2021-11-06T02:40:16Z,1740000,-232.0,13.0,1,left,M. Harkless 3PT  (10 PTS) (B. Hield 2 AST),"[203090, 1627741]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,23.19,Made,,,,,10.0,B. Hield,1627741.0,2.0,,,,,,,,,,,
179,PT11M26.00S,2021-11-06T02:40:23.3Z,2,REGULAR,3pt,Jump Shot,[],1626162,72.88107752956637,80.63725490196079,1610612766,44,22,2021-11-06T02:40:30Z,1760000,153.0,202.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
180,PT11M23.00S,2021-11-06T02:40:26.3Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612758,44,22,2021-11-06T02:40:30Z,1770000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,179.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
181,PT11M19.00S,2021-11-06T02:40:30.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628368,7.178055190538765,49.754901960784316,1610612758,46,22,2021-11-06T02:41:27Z,1780000,1.0,15.0,1,left,D. Fox running Layup (2 PTS) (B. Hield 3 AST),"[1628368, 1627741]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,1.5,Made,,,,,2.0,B. Hield,1627741.0,3.0,,,,,,,,,,,
183,PT11M18.00S,2021-11-06T02:40:43.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,46,22,2021-11-06T02:40:43Z,1800000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M01.00S,2021-11-06T02:43:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,93.24901445466492,45.83333333333333,1610612766,46,22,2021-11-06T02:43:50Z,1810000,-21.0,11.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,2.35,Missed,,,,,,,,,,,,,,,,,,,
