actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
365,PT09M57.00S,2022-02-03T04:23:32.3Z,3,REGULAR,turnover,out-of-bounds,[],201935,,,1610612751,60,67,2022-02-03T04:23:41Z,3530000,,,0,,J. Harden bad pass out-of-bounds TURNOVER (3 TO),[201935],1610612751.0,BKN,bad pass,,,Harden,J. Harden,,,,,,,,,,,,,,,,,3.0,,,1662.0,,,,
366,PT09M51.00S,2022-02-03T04:23:42.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626158,68.28186596583443,62.745098039215684,1610612758,60,67,2022-02-03T04:23:52Z,3540000,64.0,246.0,1,right,MISS R. Holmes 25' 3PT,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,
367,PT09M50.00S,2022-02-03T04:23:43.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,60,67,2022-02-03T04:23:52Z,3550000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,366.0,,,,,,,,,,,
368,PT09M50.00S,2022-02-03T04:23:50.8Z,3,REGULAR,foul,personal,[],1630556,,,1610612758,60,67,2022-02-03T04:24:01Z,3560000,,,0,,K. Edwards loose ball personal FOUL (2 PF),"[1630556, 203084]",1610612751.0,BKN,loose ball,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Barnes,203084.0
370,PT09M35.00S,2022-02-03T04:24:13.3Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630558,69.99014454664915,53.67647058823529,1610612758,60,67,2022-02-03T04:24:53Z,3580000,18.0,230.0,1,right,MISS D. Mitchell 23' step back Shot,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,23.03,Missed,,,,,,,,,,,,,,,,,,
371,PT09M33.00S,2022-02-03T04:24:15.8Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,60,67,2022-02-03T04:24:15Z,3590000,,,0,,H. Barnes REBOUND (Off:2 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,370.0,5.0,3.0,2.0,,,,,,,,
372,PT09M28.00S,2022-02-03T04:24:20.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630558,71.56701708278581,19.852941176470587,1610612758,63,67,2022-02-03T04:24:28Z,3600000,-151.0,215.0,1,right,D. Mitchell 26' 3PT  (10 PTS) (T. Haliburton 9 AST),"[1630558, 1630169]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,26.24,Made,10.0,T. Haliburton,1630169.0,9.0,,,,,,,,,,,,,,
374,PT09M06.00S,2022-02-03T04:24:46.2Z,3,REGULAR,turnover,out-of-bounds,[],202681,,,1610612751,63,67,2022-02-03T04:24:52Z,3620000,,,0,,K. Irving lost ball out-of-bounds TURNOVER (3 TO),[202681],1610612751.0,BKN,lost ball,,,Irving,K. Irving,,,,,,,,,,,,,,,,,3.0,,,1628951.0,,,,
375,PT09M06.00S,2022-02-03T04:24:51.6Z,3,REGULAR,substitution,out,[],1630556,,,1610612758,63,67,2022-02-03T04:24:55Z,3630000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
376,PT09M06.00S,2022-02-03T04:24:51.6Z,3,REGULAR,substitution,in,[],201949,,,1610612758,63,67,2022-02-03T04:24:55Z,3640000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
377,PT08M56.00S,2022-02-03T04:25:07.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,71.17279894875165,9.803921568627452,1610612758,63,67,2022-02-03T04:25:13Z,3650000,-201.0,218.0,1,right,MISS T. Haliburton 29' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,29.69,Missed,,,,,,,,,,,,,,,,,,
378,PT08M53.00S,2022-02-03T04:25:10.7Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,63,67,2022-02-03T04:25:13Z,3660000,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,377.0,3.0,3.0,0.0,,,,,,,,
379,PT08M47.00S,2022-02-03T04:25:15.6Z,3,REGULAR,3pt,Jump Shot,[],201935,32.013797634691194,42.8921568627451,1610612751,63,67,2022-02-03T04:25:21Z,3670000,36.0,248.0,1,left,MISS J. Harden 25' pullup 3PT,[201935],1610612751.0,BKN,pullup,,,Harden,J. Harden,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,
380,PT08M45.00S,2022-02-03T04:25:17.6Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,63,67,2022-02-03T04:25:21Z,3680000,,,0,,R. Holmes REBOUND (Off:2 Def:5),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,379.0,7.0,5.0,2.0,,,,,,,,
381,PT08M35.00S,2022-02-03T04:25:27.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,93.24901445466492,55.14705882352941,1610612758,63,67,2022-02-03T04:25:34Z,3690000,26.0,11.0,1,right,MISS T. Haliburton driving Layup - blocked,"[1630169, 1629651]",1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,2.8,Missed,,,,,Claxton,1629651.0,,,,,,,,,,,,
382,PT08M35.00S,2022-02-03T04:25:27.9Z,3,REGULAR,block,,[],1629651,,,1610612758,63,67,2022-02-03T04:25:30Z,3700000,,,0,,N. Claxton BLOCK (4 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M32.00S,2022-02-03T04:25:30.9Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,63,67,2022-02-03T04:25:34Z,3710000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,381.0,4.0,4.0,0.0,,,,,,,,
384,PT08M28.00S,2022-02-03T04:25:34.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201988,7.046649145860711,3.1862745098039214,1610612751,63,67,2022-02-03T04:25:42Z,3720000,234.0,14.0,1,left,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,
385,PT08M26.00S,2022-02-03T04:25:36.7Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,63,67,2022-02-03T04:25:42Z,3730000,,,0,,N. Claxton REBOUND (Off:4 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,384.0,7.0,3.0,4.0,,,,,,,,
386,PT08M25.00S,2022-02-03T04:25:38.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,5.863994743758213,54.65686274509803,1610612751,63,69,2022-02-03T04:25:49Z,3740000,-23.0,3.0,1,left,N. Claxton putback Layup (19 PTS),[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,2.34,Made,19.0,,,,,,,,,,,,,,,,,
387,PT08M13.00S,2022-02-03T04:25:49.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626158,88.12417871222075,46.81372549019608,1610612758,63,69,2022-02-03T04:27:14Z,3750000,-16.0,59.0,1,right,MISS R. Holmes 6' turnaround Hook - blocked,"[1626158, 201949]",1610612758.0,SAC,turnaround,,,Holmes,R. Holmes,,,,,6.12,Missed,,,,,Johnson,201949.0,,,,,,,,,,,,
388,PT08M13.00S,2022-02-03T04:25:49.7Z,3,REGULAR,block,,[],201949,,,1610612758,63,69,2022-02-03T04:25:52Z,3760000,,,0,,J. Johnson BLOCK (1 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
389,PT08M09.00S,2022-02-03T04:25:53.7Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,63,69,2022-02-03T04:25:57Z,3770000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,387.0,5.0,5.0,0.0,,,,,,,,
390,PT08M06.00S,2022-02-03T04:25:57.1Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],202681,14.4053876478318,16.911764705882355,1610612751,63,69,2022-02-03T04:26:05Z,3780000,165.0,83.0,1,left,MISS K. Irving 18' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,18.5,Missed,,,,,,,,,,,,,,,,,,
391,PT08M03.00S,2022-02-03T04:26:00.1Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,63,69,2022-02-03T04:26:05Z,3790000,,,0,,R. Holmes REBOUND (Off:2 Def:6),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,390.0,8.0,6.0,2.0,,,,,,,,
392,PT07M55.00S,2022-02-03T04:26:08.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.11760840998686,46.07843137254902,1610612758,65,69,2022-02-03T04:27:44Z,3800000,-20.0,12.0,1,right,D. Mitchell driving finger roll Layup (12 PTS),[1630558],1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,2.31,Made,12.0,,,,,,,,,,,,,,,,,
393,PT07M35.00S,2022-02-03T04:26:28.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,7.178055190538765,50.49019607843137,1610612751,65,71,2022-02-03T04:26:34Z,3810000,-2.0,15.0,1,left,N. Claxton cutting DUNK (21 PTS) (P. Mills 3 AST),"[1629651, 201988]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,1.52,Made,21.0,P. Mills,201988.0,3.0,,,,,,,,,,,,,,
395,PT07M11.00S,2022-02-03T04:26:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.9862023653088,45.83333333333333,1610612758,65,71,2022-02-03T04:26:59Z,3830000,-21.0,13.0,1,right,MISS T. Haliburton driving Layup,[1630169],1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,
396,PT07M08.00S,2022-02-03T04:26:54.7Z,3,REGULAR,rebound,offensive,[],1626158,,,1610612758,65,71,2022-02-03T04:26:59Z,3840000,,,0,,R. Holmes REBOUND (Off:3 Def:6),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,395.0,9.0,6.0,3.0,,,,,,,,
397,PT07M08.00S,2022-02-03T04:26:54.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626158,94.40999984741211,50.0,1610612758,65,71,2022-02-03T04:26:54Z,3850000,0.0,0.0,1,right,MISS R. Holmes tip Layup,[1626158],1610612758.0,SAC,tip,,,Holmes,R. Holmes,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
398,PT07M07.00S,2022-02-03T04:26:55.8Z,3,REGULAR,rebound,defensive,[],201949,,,1610612751,65,71,2022-02-03T04:26:55Z,3860000,,,0,,J. Johnson REBOUND (Off:0 Def:3),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,397.0,3.0,3.0,0.0,,,,,,,,
399,PT07M02.00S,2022-02-03T04:27:01.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201949,5.732588699080158,50.0,1610612751,65,73,2022-02-03T04:27:07Z,3870000,0.0,1.0,1,left,J. Johnson cutting Layup (8 PTS) (J. Harden 8 AST),"[201949, 201935]",1610612751.0,BKN,cutting,,,Johnson,J. Johnson,,,,,0.14,Made,8.0,J. Harden,201935.0,8.0,,,,,,,,,,,,,,
401,PT07M02.00S,2022-02-03T04:27:08.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,65,73,2022-02-03T04:27:08Z,3890000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M02.00S,2022-02-03T04:29:27.0Z,3,REGULAR,substitution,out,[],203090,,,1610612758,65,73,2022-02-03T04:29:54Z,3900000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M02.00S,2022-02-03T04:29:27.0Z,3,REGULAR,substitution,out,[],1626158,,,1610612758,65,73,2022-02-03T04:29:54Z,3910000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M02.00S,2022-02-03T04:29:27.0Z,3,REGULAR,substitution,out,[],201988,,,1610612758,65,73,2022-02-03T04:29:54Z,3920000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M02.00S,2022-02-03T04:29:27.0Z,3,REGULAR,substitution,out,[],1629651,,,1610612758,65,73,2022-02-03T04:29:54Z,3930000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M02.00S,2022-02-03T04:29:27.0Z,3,REGULAR,substitution,in,[],1627745,,,1610612758,65,73,2022-02-03T04:29:54Z,3940000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M02.00S,2022-02-03T04:29:27.0Z,3,REGULAR,substitution,in,[],1629002,,,1610612758,65,73,2022-02-03T04:29:54Z,3950000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M02.00S,2022-02-03T04:29:27.0Z,3,REGULAR,substitution,in,[],1630560,,,1610612758,65,73,2022-02-03T04:29:54Z,3960000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M02.00S,2022-02-03T04:29:27.0Z,3,REGULAR,substitution,in,[],201933,,,1610612758,65,73,2022-02-03T04:29:54Z,3970000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M45.00S,2022-02-03T04:30:15.2Z,3,REGULAR,2pt,Jump Shot,[],1630558,93.11760840998686,16.176470588235293,1610612758,67,73,2022-02-03T04:30:24Z,3980000,-169.0,12.0,1,right,D. Mitchell 16' step back Jump Shot (14 PTS),[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,16.95,Made,14.0,,,,,,,,,,,,,,,,,
411,PT06M28.00S,2022-02-03T04:30:32.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201949,5.995400788436268,51.71568627450981,1610612751,67,75,2022-02-03T04:30:38Z,3990000,-9.0,4.0,1,left,J. Johnson reverse Layup (10 PTS) (B. Griffin 3 AST),"[201949, 201933]",1610612751.0,BKN,reverse,,,Johnson,J. Johnson,,,,,0.94,Made,10.0,B. Griffin,201933.0,3.0,,,,,,,,,,,,,,
413,PT06M11.00S,2022-02-03T04:30:49.3Z,3,REGULAR,turnover,bad pass,[],203084,,,1610612758,67,75,2022-02-03T04:30:54Z,4010000,,,0,,H. Barnes bad pass TURNOVER (3 TO),"[203084, 201933]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,3.0,Griffin,201933.0,,,,,
414,PT06M11.00S,2022-02-03T04:30:49.3Z,3,REGULAR,steal,,[],201933,,,1610612751,67,75,2022-02-03T04:30:51Z,4020000,,,0,,B. Griffin STEAL (1 STL),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M59.00S,2022-02-03T04:31:01.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201933,16.113666228646515,55.88235294117647,1610612751,67,77,2022-02-03T04:31:09Z,4030000,-29.0,99.0,1,left,B. Griffin 10' turnaround Jump Shot (4 PTS) (J. Harden 9 AST),"[201933, 201935]",1610612751.0,BKN,turnaround,,,Griffin,B. Griffin,,,,,10.33,Made,4.0,J. Harden,201935.0,9.0,,,,,,,,,,,,,,
416,PT05M45.00S,2022-02-03T04:31:15.3Z,3,REGULAR,3pt,Jump Shot,[],1629002,91.14651773981603,95.83333333333334,1610612758,70,77,2022-02-03T04:31:24Z,4040000,229.0,31.0,1,right,C. Metu 3PT  (3 PTS) (H. Barnes 4 AST),"[1629002, 203084]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,23.12,Made,3.0,H. Barnes,203084.0,4.0,,,,,,,,,,,,,,
418,PT05M33.00S,2022-02-03T04:31:28.2Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612751,70,77,2022-02-03T04:31:33Z,4060000,,,0,,J. Harden bad pass TURNOVER (4 TO),"[201935, 1630169]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,4.0,Haliburton,1630169.0,,,,,
419,PT05M33.00S,2022-02-03T04:31:28.2Z,3,REGULAR,steal,,[],1630169,,,1610612758,70,77,2022-02-03T04:38:01Z,4070000,,,0,,T. Haliburton STEAL (3 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M21.00S,2022-02-03T04:31:46.2Z,3,REGULAR,foul,personal,[],202681,,,1610612758,70,77,2022-02-03T04:31:56Z,4080000,,,0,,K. Irving personal FOUL (1 PF),"[202681, 1627745]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Jones,1627745.0
422,PT05M21.00S,2022-02-03T04:31:58.5Z,3,REGULAR,substitution,out,[],202681,,,1610612758,70,77,2022-02-03T04:32:11Z,4100000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M21.00S,2022-02-03T04:31:58.5Z,3,REGULAR,substitution,in,[],1627761,,,1610612758,70,77,2022-02-03T04:32:11Z,4110000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
507,PT05M11.00S,2022-02-03T04:32:14.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629002,87.0400788436268,51.22549019607843,1610612758,70,77,2022-02-03T04:48:04Z,4115000,6.0,69.0,1,right,MISS C. Metu 6' driving floating Shot - blocked,"[1629002, 201935]",1610612758.0,SAC,driving floating,,,Metu,C. Metu,,,,,6.96,Missed,,,,,Harden,201935.0,,,,,,,,,,,,
508,PT05M11.00S,2022-02-03T04:32:14.6Z,3,REGULAR,block,,[],201935,,,1610612758,70,77,2022-02-03T04:48:04Z,4117500,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
509,PT05M11.00S,2022-02-03T04:32:14.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,70,77,2022-02-03T04:48:04Z,4118750,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,507.0,,,,,,,,,,,
424,PT05M11.00S,2022-02-03T04:32:30.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,70,77,2022-02-03T04:32:30Z,4120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M06.00S,2022-02-03T04:32:45.4Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630558,89.04402102496715,91.66666666666666,1610612758,70,77,2022-02-03T04:48:04Z,4130000,208.0,50.0,1,right,MISS D. Mitchell 21' step back Shot - blocked,"[1630558, 1627761]",1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,21.43,Missed,,,,,Bembry,1627761.0,,,,,,,,,,,,
426,PT05M06.00S,2022-02-03T04:32:45.4Z,3,REGULAR,block,,[],1627761,,,1610612758,70,77,2022-02-03T04:33:12Z,4140000,,,0,,D. Bembry BLOCK (1 BLK),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M05.00S,2022-02-03T04:32:46.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,70,77,2022-02-03T04:32:56Z,4150000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,425.0,,,,,,,,,,,
428,PT05M05.00S,2022-02-03T04:32:53.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612758,70,77,2022-02-03T04:33:05Z,4160000,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,1662.0,,,,
429,PT04M52.00S,2022-02-03T04:33:17.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201933,10.068988173455978,42.8921568627451,1610612751,70,77,2022-02-03T05:19:10Z,4170000,36.0,42.0,1,left,MISS B. Griffin turnaround Hook,[201933],1610612751.0,BKN,turnaround,,,Griffin,B. Griffin,,,,,5.51,Missed,,,,,,,,,,,,,,,,,,
430,PT04M50.00S,2022-02-03T04:33:19.4Z,3,REGULAR,rebound,offensive,[],201933,,,1610612751,70,77,2022-02-03T04:35:51Z,4180000,,,0,,B. Griffin REBOUND (Off:2 Def:0),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,429.0,2.0,0.0,2.0,,,,,,,,
431,PT04M49.00S,2022-02-03T04:33:22.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201933,8.360709592641262,44.6078431372549,1610612751,70,79,2022-02-03T04:34:57Z,4190000,27.0,26.0,1,left,B. Griffin putback Layup (6 PTS),[201933],1610612751.0,BKN,putback,,,Griffin,B. Griffin,,,,,3.76,Made,6.0,,,,,,,,,,,,,,,,,
432,PT04M49.00S,2022-02-03T04:33:27.4Z,3,REGULAR,foul,personal,['1freethrow'],1627745,,,1610612751,70,79,2022-02-03T04:33:44Z,4200000,,,0,,D. Jones shooting personal FOUL (2 PF) (Griffin 1 FT),"[1627745, 201933]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Griffin,201933.0
434,PT04M49.00S,2022-02-03T04:33:33.3Z,3,REGULAR,substitution,out,[],1630169,,,1610612751,70,79,2022-02-03T04:33:58Z,4220000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M49.00S,2022-02-03T04:33:33.3Z,3,REGULAR,substitution,in,[],1627741,,,1610612751,70,79,2022-02-03T04:33:58Z,4230000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M49.00S,2022-02-03T04:33:57.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",201933,,,1610612751,70,80,2022-02-03T04:33:57Z,4240000,,,0,,B. Griffin Free Throw 1 of 1 (7 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
438,PT04M40.00S,2022-02-03T04:34:09.0Z,3,REGULAR,2pt,Jump Shot,[],1630558,77.4802890932983,29.901960784313726,1610612758,72,80,2022-02-03T04:44:31Z,4250000,-100.0,159.0,1,right,D. Mitchell 18' pullup Jump Shot (16 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,18.83,Made,16.0,,,,,,,,,,,,,,,,,
439,PT04M20.00S,2022-02-03T04:34:28.8Z,3,REGULAR,2pt,Jump Shot,[],1630560,5.995400788436268,19.607843137254903,1610612751,72,80,2022-02-03T04:34:36Z,4260000,152.0,4.0,1,left,MISS C. Thomas 15' fadeaway Shot,[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,15.21,Missed,,,,,,,,,,,,,,,,,,
440,PT04M17.00S,2022-02-03T04:34:31.8Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,72,80,2022-02-03T04:34:36Z,4270000,,,0,,H. Barnes REBOUND (Off:2 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,439.0,6.0,4.0,2.0,,,,,,,,
441,PT04M00.00S,2022-02-03T04:34:49.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,90.88370565045992,43.627450980392155,1610612758,72,80,2022-02-03T04:49:59Z,4280000,-32.0,33.0,1,right,MISS C. Metu cutting DUNK - blocked,"[1629002, 201949]",1610612758.0,SAC,cutting,,,Metu,C. Metu,,,,,4.6,Missed,,,,,Johnson,201949.0,,,,,,,,,,,,
442,PT04M00.00S,2022-02-03T04:34:49.5Z,3,REGULAR,block,,[],201949,,,1610612758,72,80,2022-02-03T04:34:54Z,4290000,,,0,,J. Johnson BLOCK (2 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M00.00S,2022-02-03T04:34:49.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,72,80,2022-02-03T04:35:07Z,4300000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,441.0,,,,,,,,,,,
444,PT03M57.00S,2022-02-03T04:35:28.2Z,3,REGULAR,jumpball,recovered,[],1627741,,,1610612758,72,80,2022-02-03T04:35:28Z,4310000,,,0,,Jump Ball C. Metu vs. J. Johnson: Tip to B. Hield,"[1627741, 1629002, 201949]",1610612758.0,SAC,heldball,B. Hield,1627741.0,Hield,B. Hield,Metu,1629002.0,Johnson,201949.0,,,,,,,,,,,,,,,,,,,,
447,PT03M54.00S,2022-02-03T04:35:31.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,67.88764783180025,37.99019607843137,1610612758,72,80,2022-02-03T04:50:25Z,4340000,-60.0,249.0,1,right,MISS B. Hield 25' step back 3PT,[1627741],1610612758.0,SAC,step back,,,Hield,B. Hield,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,
448,PT03M54.00S,2022-02-03T04:35:31.2Z,3,REGULAR,rebound,offensive,[],1627745,,,1610612758,72,80,2022-02-03T04:35:36Z,4350000,,,0,,D. Jones REBOUND (Off:3 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,447.0,5.0,2.0,3.0,,,,,,,,
