actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
90,PT05M26.00S,2022-03-08T03:53:54.6Z,1,REGULAR,substitution,in,[],1630193,,,1610612758,18,11,2022-03-08T03:53:59Z,900000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M26.00S,2022-03-08T03:54:12.9Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,19,11,2022-03-08T03:54:12Z,910000,,,0,,H. Barnes Free Throw 2 of 2 (5 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
92,PT05M12.00S,2022-03-08T03:54:29.5Z,1,REGULAR,3pt,Jump Shot,[],203095,88.51839684625493,3.9215686274509802,1610612752,19,11,2022-03-08T03:54:40Z,920000,-230.0,55.0,1,right,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,Missed,,23.7,,,,,,,,,,,,,
93,PT05M10.00S,2022-03-08T03:54:31.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,19,11,2022-03-08T03:54:40Z,930000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,
94,PT05M10.00S,2022-03-08T03:54:37.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,19,11,2022-03-08T03:54:37Z,940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M10.00S,2022-03-08T03:54:50.9Z,1,REGULAR,substitution,out,[],1627734,,,1610612752,19,11,2022-03-08T03:54:56Z,950000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M10.00S,2022-03-08T03:54:50.9Z,1,REGULAR,substitution,in,[],1626168,,,1610612752,19,11,2022-03-08T03:54:56Z,960000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M00.00S,2022-03-08T03:55:12.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202692,89.83245729303549,30.88235294117647,1610612752,19,11,2022-03-08T03:55:19Z,970000,-96.0,43.0,1,right,MISS A. Burks 10' turnaround fadeaway Shot,[202692],1610612752.0,NYK,turnaround fadeaway,,,Burks,A. Burks,,,,,,,,,,Missed,,10.49,,,,,,,,,,,,,
98,PT04M57.00S,2022-03-08T03:55:15.2Z,1,REGULAR,rebound,defensive,[],1627745,,,1610612758,19,11,2022-03-08T03:55:19Z,980000,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,
99,PT04M50.00S,2022-03-08T03:55:25.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630579,,,1610612758,19,11,2022-03-08T03:55:43Z,990000,,,0,,J. Sims shooting personal FOUL (2 PF) (Barnes 2 FT),"[1630579, 203084]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,201639.0,2.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,,
101,PT04M50.00S,2022-03-08T03:55:55.9Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,20,11,2022-03-08T03:55:55Z,1010000,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
102,PT04M50.00S,2022-03-08T03:55:57.5Z,1,REGULAR,substitution,out,[],202692,,,1610612758,20,11,2022-03-08T03:56:03Z,1020000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M50.00S,2022-03-08T03:55:57.5Z,1,REGULAR,substitution,in,[],1629629,,,1610612758,20,11,2022-03-08T03:56:03Z,1030000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M50.00S,2022-03-08T03:55:55.9Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,20,11,2022-03-08T03:56:24Z,1040000,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,Missed,,,,,,,,,,,,,,,
105,PT04M46.00S,2022-03-08T03:55:59.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,20,11,2022-03-08T03:56:24Z,1050000,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,104.0,2.0,2.0,0.0,,,,,,,,,
106,PT04M36.00S,2022-03-08T03:56:31.2Z,1,REGULAR,3pt,Jump Shot,[],203944,66.83639947437582,51.9607843137255,1610612752,20,11,2022-03-08T03:56:39Z,1060000,10.0,259.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Missed,,25.94,,,,,,,,,,,,,
107,PT04M33.00S,2022-03-08T03:56:34.2Z,1,REGULAR,rebound,defensive,[],1627745,,,1610612758,20,11,2022-03-08T03:56:39Z,1070000,,,0,,D. Jones REBOUND (Off:0 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,106.0,2.0,2.0,0.0,,,,,,,,,
108,PT04M27.00S,2022-03-08T03:56:39.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,31.750985545335087,52.94117647058824,1610612758,20,11,2022-03-08T03:56:48Z,1080000,-15.0,246.0,1,left,MISS D. Fox 24' running pullup 3PT,[1628368],1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,,,,,,Missed,,24.64,,,,,,,,,,,,,
109,PT04M24.00S,2022-03-08T03:56:42.3Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,20,11,2022-03-08T03:56:48Z,1090000,,,0,,J. Sims REBOUND (Off:0 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,108.0,3.0,3.0,0.0,,,,,,,,,
110,PT04M20.00S,2022-03-08T03:56:52.0Z,1,REGULAR,foul,offensive,['inpenalty'],1630579,,,1610612752,20,11,2022-03-08T03:57:08Z,1100000,,,0,,J. Sims offensive FOUL (3 PF),"[1630579, 1628368]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,201639.0,3.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,,
112,PT04M20.00S,2022-03-08T03:56:52.0Z,1,REGULAR,turnover,offensive foul,[],1630579,,,1610612752,20,11,2022-03-08T03:56:52Z,1120000,,,0,,J. Sims offensive foul TURNOVER (1 TO),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,201639.0,,,,,,,,,,,,,,,1.0,,,,,
113,PT04M20.00S,2022-03-08T03:57:04.1Z,1,REGULAR,substitution,out,[],1630579,,,1610612758,20,11,2022-03-08T03:57:08Z,1130000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M20.00S,2022-03-08T03:57:04.1Z,1,REGULAR,substitution,in,[],201959,,,1610612758,20,11,2022-03-08T03:57:08Z,1140000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M06.00S,2022-03-08T03:57:28.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203084,7.966491458607096,3.9215686274509802,1610612758,23,11,2022-03-08T03:57:36Z,1150000,230.0,22.0,1,left,H. Barnes 3PT  (9 PTS) (D. Mitchell 1 AST),"[203084, 1630558]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,Made,9.0,23.15,,,,,D. Mitchell,1630558.0,1.0,,,,,,
117,PT03M59.00S,2022-03-08T03:57:40.0Z,1,REGULAR,foul,personal,[],1626168,,,1610612752,23,11,2022-03-08T03:57:50Z,1170000,,,0,,T. Lyles personal FOUL (1 PF),"[1626168, 203944]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,201639.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,,
119,PT03M41.00S,2022-03-08T03:58:12.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,91.5407358738502,54.90196078431373,1610612752,23,11,2022-03-08T03:58:19Z,1190000,25.0,27.0,1,right,MISS I. Quickley driving Layup,[1630193],1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,,,,,,Missed,,3.65,,,,,,,,,,,,,
120,PT03M39.00S,2022-03-08T03:58:14.8Z,1,REGULAR,rebound,offensive,[],201959,,,1610612752,23,11,2022-03-08T03:58:19Z,1200000,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,119.0,1.0,0.0,1.0,,,,,,,,,
121,PT03M28.00S,2022-03-08T03:58:26.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203095,68.80749014454665,29.166666666666668,1610612752,23,11,2022-03-08T03:58:33Z,1210000,-104.0,241.0,1,right,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,Missed,,26.23,,,,,,,,,,,,,
122,PT03M27.00S,2022-03-08T03:58:27.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,23,11,2022-03-08T03:58:33Z,1220000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,121.0,,,,,,,,,,,,
123,PT03M27.00S,2022-03-08T03:58:32.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612758,23,11,2022-03-08T04:02:46Z,1230000,,,0,,J. Randle loose ball personal FOUL (2 PF) (Jones 2 FT),"[203944, 1627745]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,201639.0,2.0,0.0,Jones,1627745.0,,,,,,,,,,,,,,,,
125,PT03M27.00S,2022-03-08T03:59:07.4Z,1,REGULAR,freethrow,1 of 2,[],1627745,,,1610612758,24,11,2022-03-08T03:59:07Z,1250000,,,0,,D. Jones Free Throw 1 of 2 (1 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
126,PT03M27.00S,2022-03-08T03:59:09.5Z,1,REGULAR,substitution,out,[],203095,,,1610612758,24,11,2022-03-08T03:59:14Z,1260000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M27.00S,2022-03-08T03:59:09.5Z,1,REGULAR,substitution,in,[],1630540,,,1610612758,24,11,2022-03-08T03:59:14Z,1270000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M27.00S,2022-03-08T03:59:26.1Z,1,REGULAR,freethrow,2 of 2,[],1627745,,,1610612758,25,11,2022-03-08T03:59:26Z,1280000,,,0,,D. Jones Free Throw 2 of 2 (2 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
129,PT03M10.00S,2022-03-08T03:59:44.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,93.51182654402102,50.49019607843137,1610612752,25,13,2022-03-08T03:59:51Z,1290000,2.0,8.0,1,right,J. Randle driving DUNK (9 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,,,,,,Made,9.0,0.89,,,,,,,,,,,,,
130,PT03M01.00S,2022-03-08T03:59:54.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,6.258212877792378,49.754901960784316,1610612758,27,13,2022-03-08T04:00:00Z,1300000,1.0,6.0,1,left,D. Jones cutting DUNK (4 PTS) (D. Fox 4 AST),"[1627745, 1628368]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,,,,,,Made,4.0,0.64,,,,,D. Fox,1628368.0,4.0,,,,,,
132,PT02M49.00S,2022-03-08T04:00:11.3Z,1,REGULAR,foul,personal,[],1630558,,,1610612752,27,13,2022-03-08T04:00:31Z,1320000,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 1630193]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,1626300.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,,,,,,,,
134,PT02M49.00S,2022-03-08T04:00:26.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,27,13,2022-03-08T04:00:26Z,1340000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M41.00S,2022-03-08T04:03:15.3Z,1,REGULAR,2pt,Jump Shot,[],203944,94.1688567674113,75.49019607843137,1610612752,27,15,2022-03-08T04:03:21Z,1350000,127.0,2.0,1,right,J. Randle 12' fadeaway Jump Shot (11 PTS) (C. Reddish 1 AST),"[203944, 1629629]",1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,,,,,,Made,11.0,12.75,,,,,C. Reddish,1629629.0,1.0,,,,,,
137,PT02M26.00S,2022-03-08T04:03:31.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,7.703679369250986,52.94117647058824,1610612758,27,15,2022-03-08T04:03:37Z,1370000,-15.0,20.0,1,left,MISS H. Barnes Layup - blocked,"[203084, 1629629]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,Missed,,2.47,,,,,,,,,,,Reddish,1629629.0,
138,PT02M26.00S,2022-03-08T04:03:31.7Z,1,REGULAR,block,,[],1629629,,,1610612758,27,15,2022-03-08T04:03:35Z,1380000,,,0,,C. Reddish BLOCK (1 BLK),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M26.00S,2022-03-08T04:03:31.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,27,15,2022-03-08T04:03:37Z,1390000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,137.0,,,,,,,,,,,,
140,PT02M26.00S,2022-03-08T04:03:37.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,27,15,2022-03-08T04:03:37Z,1400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M18.00S,2022-03-08T04:03:59.8Z,1,REGULAR,turnover,3-second-violation,[],1627745,,,1610612758,27,15,2022-03-08T04:04:16Z,1410000,,,0,,D. Jones 3-second-violation TURNOVER (1 TO),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,1626300.0,,,,,,,,,,,,,,,1.0,,,,,
142,PT02M06.00S,2022-03-08T04:04:20.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203944,93.64323258869908,70.58823529411765,1610612752,27,15,2022-03-08T04:04:26Z,1420000,103.0,7.0,1,right,MISS J. Randle 10' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,,,,,,Missed,,10.32,,,,,,,,,,,,,
143,PT02M02.00S,2022-03-08T04:04:24.1Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,27,15,2022-03-08T04:04:26Z,1430000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,142.0,2.0,2.0,0.0,,,,,,,,,
144,PT01M56.00S,2022-03-08T04:04:29.2Z,1,REGULAR,3pt,Jump Shot,[],1628368,30.17411300919842,69.85294117647058,1610612758,27,15,2022-03-08T04:04:35Z,1440000,-99.0,231.0,1,left,MISS D. Fox 25' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,,,,Missed,,25.15,,,,,,,,,,,,,
145,PT01M53.00S,2022-03-08T04:04:32.2Z,1,REGULAR,rebound,defensive,[],201959,,,1610612752,27,15,2022-03-08T04:04:35Z,1450000,,,0,,T. Gibson REBOUND (Off:1 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,144.0,2.0,1.0,1.0,,,,,,,,,
146,PT01M47.00S,2022-03-08T04:04:40.5Z,1,REGULAR,foul,personal,['2freethrow'],1626168,,,1610612752,27,15,2022-03-08T04:04:53Z,1460000,,,0,,T. Lyles shooting personal FOUL (2 PF) (McBride 2 FT),"[1626168, 1630540]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,200834.0,2.0,0.0,McBride,1630540.0,,,,,,,,,,,,,,,,
148,PT01M47.00S,2022-03-08T04:05:01.7Z,1,REGULAR,freethrow,1 of 2,[],1630540,,,1610612752,27,15,2022-03-08T04:05:01Z,1480000,,,0,,MISS M. McBride Free Throw 1 of 2,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,Missed,,,,,,,,,,,,,,,
149,PT01M47.00S,2022-03-08T04:05:01.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,27,15,2022-03-08T04:05:01Z,1490000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,148.0,,,,,,,,,,,,
150,PT01M47.00S,2022-03-08T04:05:03.6Z,1,REGULAR,substitution,out,[],203084,,,1610612752,27,15,2022-03-08T04:05:22Z,1500000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M47.00S,2022-03-08T04:05:03.6Z,1,REGULAR,substitution,out,[],1626168,,,1610612752,27,15,2022-03-08T04:05:22Z,1510000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M47.00S,2022-03-08T04:05:03.6Z,1,REGULAR,substitution,in,[],1628978,,,1610612752,27,15,2022-03-08T04:05:22Z,1520000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M47.00S,2022-03-08T04:05:03.6Z,1,REGULAR,substitution,in,[],1627734,,,1610612752,27,15,2022-03-08T04:05:22Z,1530000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M47.00S,2022-03-08T04:05:01.7Z,1,REGULAR,freethrow,2 of 2,[],1630540,,,1610612752,27,15,2022-03-08T04:05:32Z,1540000,,,0,,MISS M. McBride Free Throw 2 of 2,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,Missed,,,,,,,,,,,,,,,
155,PT01M44.00S,2022-03-08T04:05:04.7Z,1,REGULAR,rebound,defensive,[],1627745,,,1610612758,27,15,2022-03-08T04:05:32Z,1550000,,,0,,D. Jones REBOUND (Off:0 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,154.0,3.0,3.0,0.0,,,,,,,,,
156,PT01M27.00S,2022-03-08T04:05:46.5Z,1,REGULAR,3pt,Jump Shot,[],1630558,27.54599211563732,76.9607843137255,1610612758,30,15,2022-03-08T04:05:52Z,1560000,-135.0,206.0,1,left,D. Mitchell 24' 3PT  (3 PTS) (D. Sabonis 1 AST),"[1630558, 1627734]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,Made,3.0,24.65,,,,,D. Sabonis,1627734.0,1.0,,,,,,
158,PT01M02.00S,2022-03-08T04:06:12.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,87.20433639947439,40.44117647058824,1610612752,30,15,2022-03-08T04:06:18Z,1580000,-48.0,68.0,1,right,MISS J. Randle 8' Layup - blocked,"[203944, 1627745]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Missed,,8.3,,,,,,,,,,,Jones,1627745.0,
179,PT01M02.00S,2022-03-08T04:06:12.6Z,1,REGULAR,block,,[],1627745,,,1610612752,30,15,2022-03-08T04:08:38Z,1585000,,,0,,D. Jones BLOCK (1 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M59.50S,2022-03-08T04:06:15.1Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,30,15,2022-03-08T04:06:42Z,1590000,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,158.0,3.0,2.0,1.0,,,,,,,,,
160,PT00M58.10S,2022-03-08T04:06:17.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,89.56964520367937,49.01960784313725,1610612752,30,15,2022-03-08T04:06:42Z,1600000,-5.0,46.0,1,right,MISS J. Randle Layup,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Missed,,4.58,,,,,,,,,,,,,
161,PT00M58.10S,2022-03-08T04:06:17.5Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,30,15,2022-03-08T04:06:27Z,1610000,,,0,,J. Randle REBOUND (Off:2 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,160.0,4.0,2.0,2.0,,,,,,,,,
162,PT00M58.00S,2022-03-08T04:06:25.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203944,94.40999984741211,50.0,1610612752,30,17,2022-03-08T04:06:52Z,1620000,0.0,0.0,1,right,J. Randle tip Layup (13 PTS),[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,,,,,,Made,13.0,0.0,,,,,,,,,,,,,
164,PT00M53.00S,2022-03-08T04:06:49.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630540,,,1610612758,30,17,2022-03-08T04:07:10Z,1640000,,,0,,M. McBride personal FOUL (1 PF) (Fox 2 FT),"[1630540, 1628368]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,200834.0,1.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,,
167,PT00M53.00S,2022-03-08T04:07:08.1Z,1,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,30,17,2022-03-08T04:07:08Z,1670000,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,Missed,,,,,,,,,,,,,,,
168,PT00M53.00S,2022-03-08T04:07:08.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,30,17,2022-03-08T04:07:08Z,1680000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,167.0,,,,,,,,,,,,
169,PT00M53.00S,2022-03-08T04:07:19.6Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,31,17,2022-03-08T04:07:19Z,1690000,,,0,,D. Fox Free Throw 2 of 2 (1 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
170,PT00M37.10S,2022-03-08T04:07:37.0Z,1,REGULAR,turnover,lost ball,[],203944,,,1610612752,31,17,2022-03-08T04:07:43Z,1700000,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 1628368]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,1.0,Fox,1628368.0,,,
171,PT00M37.10S,2022-03-08T04:07:37.0Z,1,REGULAR,steal,,[],1628368,,,1610612758,31,17,2022-03-08T04:07:39Z,1710000,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M35.30S,2022-03-08T04:07:40.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,8.09789750328515,49.754901960784316,1610612758,33,17,2022-03-08T04:07:48Z,1720000,1.0,24.0,1,left,D. Fox running DUNK (3 PTS) (D. DiVincenzo 1 AST),"[1628368, 1628978]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,,,,,,Made,3.0,2.36,,,,,D. DiVincenzo,1628978.0,1.0,,,,,,
174,PT00M23.70S,2022-03-08T04:07:55.3Z,1,REGULAR,3pt,Jump Shot,[],203944,66.70499342969777,48.529411764705884,1610612752,33,17,2022-03-08T04:08:03Z,1740000,-7.0,260.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Missed,,26.06,,,,,,,,,,,,,
175,PT00M19.20S,2022-03-08T04:07:59.8Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,33,17,2022-03-08T04:07:59Z,1750000,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,174.0,4.0,4.0,0.0,,,,,,,,,
176,PT00M03.50S,2022-03-08T04:08:15.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.521024967148489,54.65686274509803,1610612758,33,17,2022-03-08T04:08:20Z,1760000,-23.0,9.0,1,left,MISS D. Sabonis cutting Layup,[1627734],1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,,,,,,Missed,,2.49,,,,,,,,,,,,,
177,PT00M00.50S,2022-03-08T04:08:18.5Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,33,17,2022-03-08T04:08:18Z,1770000,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,,
178,PT00M00.00S,2022-03-08T04:08:21.8Z,1,REGULAR,period,end,[],0,,,1610612752,33,17,2022-03-08T04:08:21Z,1780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-03-08T04:10:31.6Z,2,REGULAR,substitution,out,['startperiod'],1628368,,,1610612752,33,17,2022-03-08T04:11:13Z,1790000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-03-08T04:10:31.6Z,2,REGULAR,substitution,out,['startperiod'],1627745,,,1610612752,33,17,2022-03-08T04:11:13Z,1800000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
