actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
181,PT09M10.00S,2022-01-02T23:39:28.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203917,92.72339027595268,50.245098039215684,1610612748,33,28,2022-01-02T23:39:33Z,1810000,1.0,16.0,1,right,MISS N. Stauskas running Layup,[203917],1610612748.0,MIA,running,,,Stauskas,N. Stauskas,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,,
182,PT09M08.00S,2022-01-02T23:39:30.2Z,2,REGULAR,rebound,offensive,[],1629312,,,1610612748,33,28,2022-01-02T23:39:30Z,1820000,,,0,,H. Highsmith REBOUND (Off:1 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,181.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
183,PT09M02.00S,2022-01-02T23:39:36.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203917,94.43166885676742,67.15686274509804,1610612748,33,28,2022-01-02T23:39:44Z,1830000,86.0,0.0,1,right,MISS N. Stauskas 8' turnaround Shot,[203917],1610612748.0,MIA,turnaround,,,Stauskas,N. Stauskas,,,,,8.58,Missed,,,,,,,,,,,,,,,,,,,
184,PT08M58.00S,2022-01-02T23:39:40.7Z,2,REGULAR,rebound,offensive,[],1630209,,,1610612748,33,28,2022-01-02T23:39:44Z,1840000,,,0,,O. Yurtseven REBOUND (Off:3 Def:3),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,183.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
185,PT08M57.00S,2022-01-02T23:39:41.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630209,92.59198423127464,53.431372549019606,1610612748,33,28,2022-01-02T23:39:46Z,1850000,17.0,17.0,1,right,MISS O. Yurtseven Layup,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,,
186,PT08M55.00S,2022-01-02T23:39:43.0Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,33,28,2022-01-02T23:39:46Z,1860000,,,0,,D. Jones REBOUND (Off:0 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,185.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
187,PT08M49.00S,2022-01-02T23:39:49.1Z,2,REGULAR,3pt,Jump Shot,[],1629002,23.603810775295663,12.745098039215685,1610612758,33,28,2022-01-02T23:39:54Z,1870000,186.0,169.0,1,left,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,,
188,PT08M45.00S,2022-01-02T23:39:53.1Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,33,28,2022-01-02T23:39:54Z,1880000,,,0,,O. Yurtseven REBOUND (Off:3 Def:4),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,187.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
189,PT08M32.00S,2022-01-02T23:40:06.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630209,86.67871222076215,55.63725490196079,1610612748,33,30,2022-01-02T23:40:12Z,1890000,28.0,73.0,1,right,O. Yurtseven 7' Jump Shot (6 PTS) (K. Lowry 4 AST),"[1630209, 200768]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,7.8,Made,,,,,,,,,,,,,6.0,K. Lowry,200768.0,4.0,,,
191,PT08M19.00S,2022-01-02T23:40:19.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,15.719448094612352,49.26470588235294,1610612758,33,30,2022-01-02T23:40:22Z,1910000,4.0,95.0,1,left,MISS T. Haliburton 9' floating Shot,[1630169],1610612758.0,SAC,floating,,,Haliburton,T. Haliburton,,,,,9.54,Missed,,,,,,,,,,,,,,,,,,,
192,PT08M17.00S,2022-01-02T23:40:20.6Z,2,REGULAR,rebound,offensive,[],1630169,,,1610612758,33,30,2022-01-02T23:40:20Z,1920000,,,0,,T. Haliburton REBOUND (Off:1 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,191.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
193,PT08M14.00S,2022-01-02T23:40:23.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,16.376478318002626,4.411764705882353,1610612758,36,30,2022-01-02T23:40:27Z,1930000,228.0,101.0,1,left,B. Hield 24' 3PT  (11 PTS) (T. Haliburton 4 AST),"[1627741, 1630169]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,24.94,Made,,,,,,,,,,,,,11.0,T. Haliburton,1630169.0,4.0,,,
195,PT07M56.00S,2022-01-02T23:40:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,92.72339027595268,51.225490196078425,1610612748,36,32,2022-01-02T23:40:46Z,1950000,6.0,16.0,1,right,O. Yurtseven alley-oop Layup (8 PTS) (K. Guy 3 AST),"[1630209, 1629657]",1610612748.0,MIA,alley-oop,,,Yurtseven,O. Yurtseven,,,,,1.7,Made,,,,,,,,,,,,,8.0,K. Guy,1629657.0,3.0,,,
197,PT07M41.00S,2022-01-02T23:40:57.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,7.440867279894875,46.32352941176471,1610612758,38,32,2022-01-02T23:41:03Z,1970000,18.0,17.0,1,left,D. Jones cutting Layup (8 PTS) (B. Hield 2 AST),"[1627745, 1627741]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,2.53,Made,,,,,,,,,,,,,8.0,B. Hield,1627741.0,2.0,,,
199,PT07M28.00S,2022-01-02T23:41:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629657,87.33574244415243,36.029411764705884,1610612748,38,32,2022-01-02T23:41:14Z,1990000,-70.0,67.0,1,right,MISS K. Guy 9' floating Shot,[1629657],1610612748.0,MIA,floating,,,Guy,K. Guy,,,,,9.65,Missed,,,,,,,,,,,,,,,,,,,
200,PT07M25.00S,2022-01-02T23:41:13.2Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,38,32,2022-01-02T23:41:14Z,2000000,,,0,,D. Jones REBOUND (Off:0 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,199.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
201,PT07M20.00S,2022-01-02T23:41:17.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,4.418528252299605,96.32352941176471,1610612758,38,32,2022-01-02T23:41:24Z,2010000,-232.0,-11.0,1,left,MISS D. Mitchell running 3PT,[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,,
202,PT07M18.00S,2022-01-02T23:41:19.6Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,38,32,2022-01-02T23:41:24Z,2020000,,,0,,O. Yurtseven REBOUND (Off:3 Def:5),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,201.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
203,PT07M12.00S,2022-01-02T23:41:26.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",200768,91.27792378449409,50.98039215686274,1610612748,38,34,2022-01-02T23:41:31Z,2030000,5.0,29.0,1,right,K. Lowry running Layup (8 PTS),[200768],1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,2.99,Made,,,,,,,,,,,,,8.0,,,,,,
204,PT07M02.00S,2022-01-02T23:41:35.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,16.63929040735874,51.470588235294116,1610612758,40,34,2022-01-02T23:41:40Z,2040000,-7.0,104.0,1,left,T. Haliburton 10' floating Jump Shot (2 PTS),[1630169],1610612758.0,SAC,floating,,,Haliburton,T. Haliburton,,,,,10.42,Made,,,,,,,,,,,,,2.0,,,,,,
205,PT07M02.00S,2022-01-02T23:41:42.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,40,34,2022-01-02T23:41:42Z,2050000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M02.00S,2022-01-02T23:43:59.4Z,2,REGULAR,substitution,out,[],1629002,,,1610612748,40,34,2022-01-02T23:44:27Z,2060000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M02.00S,2022-01-02T23:43:59.4Z,2,REGULAR,substitution,out,[],1630558,,,1610612748,40,34,2022-01-02T23:44:27Z,2070000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M02.00S,2022-01-02T23:43:59.4Z,2,REGULAR,substitution,out,[],1627745,,,1610612748,40,34,2022-01-02T23:44:27Z,2080000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M02.00S,2022-01-02T23:43:59.4Z,2,REGULAR,substitution,in,[],203084,,,1610612748,40,34,2022-01-02T23:44:27Z,2090000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M02.00S,2022-01-02T23:43:59.4Z,2,REGULAR,substitution,in,[],203458,,,1610612748,40,34,2022-01-02T23:44:27Z,2100000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M02.00S,2022-01-02T23:43:59.4Z,2,REGULAR,substitution,in,[],1628368,,,1610612748,40,34,2022-01-02T23:44:27Z,2110000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M52.00S,2022-01-02T23:44:43.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629657,94.03745072273325,52.69607843137255,1610612748,40,36,2022-01-02T23:44:48Z,2120000,13.0,4.0,1,right,K. Guy driving Layup (7 PTS),[1629657],1610612748.0,MIA,driving,,,Guy,K. Guy,,,,,1.39,Made,,,,,,,,,,,,,7.0,,,,,,
213,PT06M36.00S,2022-01-02T23:44:58.9Z,2,REGULAR,3pt,Jump Shot,[],1627741,32.670827858081466,43.627450980392155,1610612758,40,36,2022-01-02T23:45:06Z,2130000,32.0,255.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
214,PT06M32.00S,2022-01-02T23:45:02.9Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,40,36,2022-01-02T23:45:06Z,2140000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
215,PT06M23.00S,2022-01-02T23:45:12.1Z,2,REGULAR,2pt,Jump Shot,[],200768,91.14651773981603,17.892156862745097,1610612748,40,38,2022-01-02T23:45:18Z,2150000,-161.0,31.0,1,right,K. Lowry 16' fadeaway Jump Shot (10 PTS),[200768],1610612748.0,MIA,fadeaway,,,Lowry,K. Lowry,,,,,16.34,Made,,,,,,,,,,,,,10.0,,,,,,
216,PT06M02.00S,2022-01-02T23:45:32.7Z,2,REGULAR,2pt,Jump Shot,[],203084,7.30946123521682,66.66666666666666,1610612758,40,38,2022-01-02T23:45:42Z,2160000,-83.0,16.0,1,left,MISS H. Barnes 8' turnaround fadeaway Shot,[203084],1610612758.0,SAC,turnaround fadeaway,,,Barnes,H. Barnes,,,,,8.49,Missed,,,,,,,,,,,,,,,,,,,
217,PT05M59.00S,2022-01-02T23:45:35.7Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,40,38,2022-01-02T23:45:42Z,2170000,,,0,,H. Highsmith REBOUND (Off:1 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,216.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
218,PT05M51.00S,2022-01-02T23:45:43.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630209,91.93495400788436,44.11764705882353,1610612748,40,40,2022-01-02T23:45:49Z,2180000,-29.0,23.0,1,right,O. Yurtseven Hook (10 PTS) (K. Lowry 5 AST),"[1630209, 200768]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,3.75,Made,,,,,,,,,,,,,10.0,K. Lowry,200768.0,5.0,,,
220,PT05M44.00S,2022-01-02T23:45:56.1Z,2,REGULAR,foul,offensive,[],1628368,,,1610612758,40,40,2022-01-02T23:46:08Z,2200000,,,0,,D. Fox offensive FOUL (1 PF),"[1628368, 203917]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,202035.0,1.0,0.0,Stauskas,203917.0,,,,,,,
222,PT05M44.00S,2022-01-02T23:45:56.1Z,2,REGULAR,turnover,offensive foul,[],1628368,,,1610612758,40,40,2022-01-02T23:45:56Z,2220000,,,0,,D. Fox offensive foul TURNOVER (1 TO),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,1.0,,,202035.0,,,,,,,,,,,
223,PT05M44.00S,2022-01-02T23:46:05.6Z,2,REGULAR,substitution,out,[],200768,,,1610612748,40,40,2022-01-02T23:46:25Z,2230000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M44.00S,2022-01-02T23:46:05.6Z,2,REGULAR,substitution,out,[],203917,,,1610612748,40,40,2022-01-02T23:46:25Z,2240000,,,0,,SUB out: N. Stauskas,[203917],1610612748.0,MIA,,,,Stauskas,N. Stauskas,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M44.00S,2022-01-02T23:46:05.6Z,2,REGULAR,substitution,out,[],1629312,,,1610612748,40,40,2022-01-02T23:46:25Z,2250000,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M44.00S,2022-01-02T23:46:05.6Z,2,REGULAR,substitution,out,[],1630209,,,1610612748,40,40,2022-01-02T23:46:25Z,2260000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M44.00S,2022-01-02T23:46:05.6Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,40,40,2022-01-02T23:46:25Z,2270000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M44.00S,2022-01-02T23:46:05.6Z,2,REGULAR,substitution,in,[],202710,,,1610612748,40,40,2022-01-02T23:46:25Z,2280000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M44.00S,2022-01-02T23:46:05.6Z,2,REGULAR,substitution,in,[],1629735,,,1610612748,40,40,2022-01-02T23:46:25Z,2290000,,,0,,SUB in: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M44.00S,2022-01-02T23:46:05.6Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,40,40,2022-01-02T23:46:25Z,2300000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M32.00S,2022-01-02T23:46:28.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629639,89.43823915900131,54.65686274509803,1610612748,40,40,2022-01-02T23:46:39Z,2310000,23.0,47.0,1,right,MISS T. Herro Layup,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,5.23,Missed,,,,,,,,,,,,,,,,,,,
232,PT05M29.00S,2022-01-02T23:46:30.3Z,2,REGULAR,rebound,offensive,[],1629735,,,1610612748,40,40,2022-01-02T23:46:30Z,2320000,,,0,,C. Silva REBOUND (Off:1 Def:1),[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,231.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
233,PT05M27.00S,2022-01-02T23:46:32.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629657,81.68528252299606,35.049019607843135,1610612748,40,40,2022-01-02T23:46:41Z,2330000,-75.0,120.0,1,right,MISS K. Guy 14' floating Shot,[1629657],1610612748.0,MIA,floating,,,Guy,K. Guy,,,,,14.11,Missed,,,,,,,,,,,,,,,,,,,
234,PT05M23.00S,2022-01-02T23:46:36.7Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,40,40,2022-01-02T23:46:41Z,2340000,,,0,,A. Len REBOUND (Off:0 Def:2),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,233.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
235,PT05M19.00S,2022-01-02T23:46:39.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,21.895532194480946,87.5,1610612758,40,40,2022-01-02T23:46:55Z,2350000,-188.0,153.0,1,left,MISS B. Hield 24' running pullup 3PT,[1627741],1610612758.0,SAC,running pullup,,,Hield,B. Hield,,,,,24.22,Missed,,,,,,,,,,,,,,,,,,,
236,PT05M15.00S,2022-01-02T23:46:43.8Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,40,40,2022-01-02T23:46:48Z,2360000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,235.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
237,PT05M05.00S,2022-01-02T23:46:54.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.9060446780552,55.63725490196079,1610612748,40,40,2022-01-02T23:47:25Z,2370000,28.0,5.0,1,right,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,,
238,PT05M04.00S,2022-01-02T23:46:55.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,40,40,2022-01-02T23:47:25Z,2380000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,237.0,,,,,,,,,,,,,,,,,,
239,PT05M04.00S,2022-01-02T23:47:00.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,40,40,2022-01-02T23:47:00Z,2390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M04.00S,2022-01-02T23:47:10.1Z,2,REGULAR,foul,technical,['1freethrow'],1787,,,1610612758,40,40,2022-01-02T23:48:35Z,2400000,,,0,,TEAM foul technical,[1787],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,1627526.0,,,,,,,,,,,
241,PT05M04.00S,2022-01-02T23:47:29.7Z,2,REGULAR,freethrow,1 of 1,[],1627741,,,1610612758,41,40,2022-01-02T23:47:29Z,2410000,,,0,,B. Hield technical Free Throw 1 of 1 (12 PTS),[1627741],1610612758.0,SAC,technical,,,Hield,B. Hield,,,,,,Made,,,,,,,,,,,,,12.0,,,,,,
242,PT05M04.00S,2022-01-02T23:47:31.9Z,2,REGULAR,substitution,out,[],1627741,,,1610612758,41,40,2022-01-02T23:47:44Z,2420000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M04.00S,2022-01-02T23:47:31.9Z,2,REGULAR,substitution,in,[],1628963,,,1610612758,41,40,2022-01-02T23:47:44Z,2430000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M51.00S,2022-01-02T23:48:11.7Z,2,REGULAR,foul,technical,['1freethrow'],1629735,,,1610612758,41,40,2022-01-02T23:48:16Z,2450000,,,0,,C. Silva defensive-3-second technical FOUL (1 Tech),[1629735],1610612748.0,MIA,defensive-3-second,,,Silva,C. Silva,,,,,,,,,,,,,,1627526.0,0.0,1.0,,,,,,,,,
246,PT04M51.00S,2022-01-02T23:48:17.6Z,2,REGULAR,freethrow,1 of 1,[],1630169,,,1610612758,42,40,2022-01-02T23:48:17Z,2460000,,,0,,T. Haliburton technical Free Throw 1 of 1 (3 PTS),[1630169],1610612758.0,SAC,technical,,,Haliburton,T. Haliburton,,,,,,Made,,,,,,,,,,,,,3.0,,,,,,
247,PT04M39.00S,2022-01-02T23:48:40.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,16.113666228646515,44.6078431372549,1610612758,44,40,2022-01-02T23:48:48Z,2470000,27.0,99.0,1,left,D. Fox 10' step back Jump Shot (2 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,10.26,Made,,,,,,,,,,,,,2.0,,,,,,
248,PT04M30.00S,2022-01-02T23:48:54.4Z,2,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612748,44,40,2022-01-02T23:49:33Z,2480000,,,0,,D. Fox shooting personal FOUL (2 PF) (Herro 2 FT),"[1628368, 1629639]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,,,,202041.0,2.0,0.0,Herro,1629639.0,,,,,,,
250,PT04M30.00S,2022-01-02T23:49:40.5Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,44,41,2022-01-02T23:51:00Z,2500000,,,0,,T. Herro Free Throw 1 of 2 (1 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,,,,,1.0,,,,,,
251,PT04M30.00S,2022-01-02T23:49:40.5Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,44,42,2022-01-02T23:51:00Z,2510000,,,0,,T. Herro Free Throw 2 of 2 (2 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,,,,,2.0,,,,,,
252,PT04M24.00S,2022-01-02T23:49:40.5Z,2,REGULAR,foul,personal,['2freethrow'],1629657,,,1610612758,44,42,2022-01-02T23:55:21Z,2520000,,,0,,K. Guy shooting personal FOUL (1 PF) (Fox 2 FT),"[1629657, 1628368]",1610612748.0,MIA,shooting,,,Guy,K. Guy,,,,,,,,,,,,,,202041.0,1.0,0.0,Fox,1628368.0,,,,,,,
257,PT04M24.00S,2022-01-02T23:50:04.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,44,42,2022-01-02T23:52:58Z,2570000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M24.00S,2022-01-02T23:50:07.0Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612758,44,42,2022-01-02T23:54:48Z,2580000,,,0,,,[],1610612758.0,SAC,overturned,,,,,,,,,,,,,,,,,,202041.0,,,,,,,,,,,Corrected to Shooting Foul on K. Guy
259,PT04M24.00S,2022-01-02T23:52:48.5Z,2,REGULAR,substitution,out,[],203458,,,1610612758,44,42,2022-01-02T23:53:05Z,2590000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M24.00S,2022-01-02T23:52:48.5Z,2,REGULAR,substitution,out,[],1629735,,,1610612758,44,42,2022-01-02T23:53:05Z,2610000,,,0,,SUB out: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M24.00S,2022-01-02T23:52:48.5Z,2,REGULAR,substitution,in,[],1627745,,,1610612758,44,42,2022-01-02T23:53:05Z,2620000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M24.00S,2022-01-02T23:52:48.5Z,2,REGULAR,substitution,in,[],1630209,,,1610612758,44,42,2022-01-02T23:53:05Z,2640000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M24.00S,2022-01-02T23:53:16.3Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,45,42,2022-01-02T23:53:16Z,2650000,,,0,,D. Fox Free Throw 1 of 2 (3 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,,,,3.0,,,,,,
266,PT04M24.00S,2022-01-02T23:53:27.8Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,46,42,2022-01-02T23:53:27Z,2660000,,,0,,D. Fox Free Throw 2 of 2 (4 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,,,,4.0,,,,,,
267,PT04M04.00S,2022-01-02T23:53:48.2Z,2,REGULAR,2pt,Jump Shot,[],202710,86.41590013140605,86.51960784313727,1610612748,46,42,2022-01-02T23:53:54Z,2670000,183.0,75.0,1,right,MISS J. Butler 19' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,19.75,Missed,,,,,,,,,,,,,,,,,,,
268,PT04M03.00S,2022-01-02T23:53:49.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,46,42,2022-01-02T23:53:54Z,2680000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,267.0,,,,,,,,,,,,,,,,,,
269,PT04M03.00S,2022-01-02T23:53:57.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,46,42,2022-01-02T23:53:57Z,2690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M51.00S,2022-01-02T23:54:09.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,6.521024967148489,50.73529411764706,1610612758,48,42,2022-01-02T23:54:17Z,2700000,-4.0,9.0,1,left,H. Barnes cutting DUNK (10 PTS) (D. Jones 1 AST),"[203084, 1627745]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,0.95,Made,,,,,,,,,,,,,10.0,D. Jones,1627745.0,1.0,,,
272,PT03M39.00S,2022-01-02T23:54:23.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,48,42,2022-01-02T23:54:23Z,2720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
