actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
185,PT08M27.00S,2022-03-10T03:44:38.7Z,2,REGULAR,foul,offensive,[],1627745,,,1610612758,33,36,2022-03-10T03:44:51Z,1820000,,,0,,D. Jones charge offensive FOUL (2 PF),"[1627745, 202326]",1610612758.0,SAC,charge,,,Jones,D. Jones,,,,,,,,,,,,201638.0,,,,,2.0,0.0,Cousins,202326.0,,,,,
187,PT08M27.00S,2022-03-10T03:44:38.7Z,2,REGULAR,turnover,offensive foul,[],1627745,,,1610612758,33,36,2022-03-10T03:44:38Z,1840000,,,0,,D. Jones offensive foul TURNOVER (1 TO),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,201638.0,1.0,,,,,,,,,,,,
188,PT08M10.00S,2022-03-10T03:45:18.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627854,77.4802890932983,9.068627450980392,1610612743,33,39,2022-03-10T03:45:23Z,1850000,-205.0,159.0,1,right,B. Forbes 25' 3PT  (5 PTS) (F. Campazzo 2 AST),"[1627854, 1630267]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,25.93,Made,5.0,,,,,,,F. Campazzo,1630267.0,2.0,,,,,,,,,
190,PT07M54.00S,2022-03-10T03:45:33.5Z,2,REGULAR,turnover,lost ball,[],1629002,,,1610612758,33,39,2022-03-10T03:46:09Z,1870000,,,0,,C. Metu lost ball TURNOVER (1 TO),"[1629002, 203210]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,1.0,,,,,,,,,,Green,203210.0,
191,PT07M54.00S,2022-03-10T03:45:33.5Z,2,REGULAR,steal,,[],203210,,,1610612743,33,39,2022-03-10T03:45:35Z,1880000,,,0,,J. Green STEAL (1 STL),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M42.00S,2022-03-10T03:45:45.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627854,66.70499342969777,49.01960784313725,1610612743,33,39,2022-03-10T03:46:12Z,1890000,-5.0,260.0,1,right,MISS B. Forbes 26' 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
193,PT07M40.00S,2022-03-10T03:45:48.7Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,33,39,2022-03-10T03:45:48Z,1900000,,,0,,T. Lyles REBOUND (Off:1 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,192.0,3.0,2.0,1.0,,,,,,,,,,,,,,
194,PT07M27.00S,2022-03-10T03:46:01.0Z,2,REGULAR,3pt,Jump Shot,[],1629002,31.225361366622867,37.254901960784316,1610612758,33,39,2022-03-10T03:46:15Z,1910000,64.0,241.0,1,left,MISS C. Metu 24' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
195,PT07M23.00S,2022-03-10T03:46:05.0Z,2,REGULAR,rebound,defensive,[],202326,,,1610612743,33,39,2022-03-10T03:46:15Z,1920000,,,0,,D. Cousins REBOUND (Off:0 Def:4),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,194.0,4.0,4.0,0.0,,,,,,,,,,,,,,
196,PT07M21.00S,2022-03-10T03:46:08.9Z,2,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612743,33,39,2022-03-10T03:46:25Z,1930000,,,0,,C. Metu shooting personal FOUL (1 PF) (Green 2 FT),"[1629002, 203210]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,,,,,,,,1628172.0,,,,,1.0,0.0,Green,203210.0,,,,,
198,PT07M21.00S,2022-03-10T03:46:30.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203210,,,1610612743,33,40,2022-03-10T03:46:30Z,1950000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
199,PT07M21.00S,2022-03-10T03:46:37.6Z,2,REGULAR,substitution,out,[],1629002,,,1610612743,33,40,2022-03-10T03:46:51Z,1960000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M21.00S,2022-03-10T03:46:37.6Z,2,REGULAR,substitution,out,[],203200,,,1610612743,33,40,2022-03-10T03:46:51Z,1970000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M21.00S,2022-03-10T03:46:37.6Z,2,REGULAR,substitution,in,[],1628368,,,1610612743,33,40,2022-03-10T03:46:51Z,1980000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M21.00S,2022-03-10T03:46:37.6Z,2,REGULAR,substitution,in,[],203084,,,1610612743,33,40,2022-03-10T03:46:51Z,1990000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M21.00S,2022-03-10T03:46:56.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203210,,,1610612743,33,41,2022-03-10T03:46:56Z,2000000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
204,PT07M13.00S,2022-03-10T03:47:11.2Z,2,REGULAR,foul,personal,[],202326,,,1610612758,33,41,2022-03-10T03:47:22Z,2010000,,,0,,D. Cousins personal FOUL (3 PF),"[202326, 1628978]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,1628172.0,,,,,3.0,0.0,DiVincenzo,1628978.0,,,,,
206,PT07M13.00S,2022-03-10T03:47:22.0Z,2,REGULAR,substitution,out,[],1627745,,,1610612758,33,41,2022-03-10T03:47:32Z,2030000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M13.00S,2022-03-10T03:47:22.0Z,2,REGULAR,substitution,out,[],202326,,,1610612758,33,41,2022-03-10T03:47:32Z,2040000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M13.00S,2022-03-10T03:47:22.0Z,2,REGULAR,substitution,in,[],203458,,,1610612758,33,41,2022-03-10T03:47:32Z,2050000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M13.00S,2022-03-10T03:47:22.0Z,2,REGULAR,substitution,in,[],203999,,,1610612758,33,41,2022-03-10T03:47:32Z,2060000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M01.00S,2022-03-10T03:47:48.8Z,2,REGULAR,3pt,Jump Shot,[],1628368,30.436925098554536,30.14705882352941,1610612758,33,41,2022-03-10T03:47:55Z,2070000,99.0,234.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
211,PT06M57.00S,2022-03-10T03:47:52.8Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,33,41,2022-03-10T03:47:55Z,2080000,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,210.0,1.0,1.0,0.0,,,,,,,,,,,,,,
212,PT06M37.00S,2022-03-10T03:48:13.0Z,2,REGULAR,3pt,Jump Shot,[],1627854,69.33311432325887,29.411764705882355,1610612743,33,44,2022-03-10T03:48:20Z,2090000,-103.0,236.0,1,right,B. Forbes 25' 3PT  (8 PTS) (J. Green 1 AST),"[1627854, 203210]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,25.73,Made,8.0,,,,,,,J. Green,203210.0,1.0,,,,,,,,,
214,PT06M22.00S,2022-03-10T03:48:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,6.915243101182654,51.71568627450981,1610612758,33,44,2022-03-10T03:48:33Z,2110000,-9.0,13.0,1,left,MISS D. DiVincenzo driving Layup,[1628978],1610612758.0,SAC,driving,,,DiVincenzo,D. DiVincenzo,,,,,1.52,Missed,,,,,,,,,,,,,,,,,,,
215,PT06M20.00S,2022-03-10T03:48:29.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,33,44,2022-03-10T03:48:33Z,2120000,,,0,,N. Jokic REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,214.0,7.0,7.0,0.0,,,,,,,,,,,,,,
216,PT06M16.00S,2022-03-10T03:48:34.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,90.3580814717477,50.49019607843137,1610612743,33,44,2022-03-10T03:48:59Z,2130000,2.0,38.0,1,right,MISS N. Jokic Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,,
217,PT06M11.00S,2022-03-10T03:48:38.6Z,2,REGULAR,rebound,offensive,[],1630267,,,1610612743,33,44,2022-03-10T03:48:38Z,2140000,,,0,,F. Campazzo REBOUND (Off:1 Def:0),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,216.0,1.0,0.0,1.0,,,,,,,,,,,,,,
218,PT06M06.00S,2022-03-10T03:48:46.8Z,2,REGULAR,foul,personal,[],1628368,,,1610612743,33,44,2022-03-10T03:48:53Z,2150000,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1630267]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,202058.0,,,,,1.0,0.0,Campazzo,1630267.0,,,,,
220,PT06M06.00S,2022-03-10T03:48:59.1Z,2,REGULAR,substitution,out,[],203210,,,1610612743,33,44,2022-03-10T03:49:08Z,2170000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M06.00S,2022-03-10T03:48:59.1Z,2,REGULAR,substitution,out,[],1630267,,,1610612743,33,44,2022-03-10T03:49:08Z,2180000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M06.00S,2022-03-10T03:48:59.1Z,2,REGULAR,substitution,in,[],1628420,,,1610612743,33,44,2022-03-10T03:49:08Z,2190000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M06.00S,2022-03-10T03:48:59.1Z,2,REGULAR,substitution,in,[],203932,,,1610612743,33,44,2022-03-10T03:49:08Z,2200000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M06.00S,2022-03-10T03:49:10.2Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,33,44,2022-03-10T03:49:16Z,2210000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M06.00S,2022-03-10T03:49:10.2Z,2,REGULAR,substitution,in,[],1628432,,,1610612743,33,44,2022-03-10T03:49:16Z,2220000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M00.00S,2022-03-10T03:49:37.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",203932,91.01511169513797,39.46078431372549,1610612743,33,46,2022-03-10T03:50:09Z,2230000,-53.0,32.0,1,right,A. Gordon 6' Layup (6 PTS) (N. Jokic 4 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,6.17,Made,6.0,,,,,,,N. Jokic,203999.0,4.0,,,,,,,,,
228,PT06M00.00S,2022-03-10T03:49:56.7Z,2,REGULAR,violation,defensive goaltending,[],203458,,,1610612743,33,46,2022-03-10T03:50:09Z,2250000,,,0,,A. Len defensive goaltending VIOLATION,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,1628172.0,,,,,,,,,,,,,
229,PT06M00.00S,2022-03-10T03:50:02.3Z,2,REGULAR,foul,personal,['1freethrow'],203458,,,1610612743,33,46,2022-03-10T03:50:15Z,2260000,,,0,,A. Len shooting personal FOUL (3 PF) (Gordon 1 FT),"[203458, 203932]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,,,,,,,,1628172.0,,,,,3.0,0.0,Gordon,203932.0,,,,,
231,PT06M00.00S,2022-03-10T03:50:10.4Z,2,REGULAR,substitution,out,[],1627854,,,1610612743,33,46,2022-03-10T03:50:48Z,2280000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M00.00S,2022-03-10T03:50:10.4Z,2,REGULAR,substitution,in,[],203085,,,1610612743,33,46,2022-03-10T03:50:48Z,2290000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M00.00S,2022-03-10T03:50:18.6Z,2,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,33,47,2022-03-10T03:50:18Z,2300000,,,0,,A. Gordon Free Throw 1 of 1 (7 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
235,PT05M42.00S,2022-03-10T03:50:50.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,8.09789750328515,43.38235294117647,1610612758,35,47,2022-03-10T03:50:57Z,2320000,33.0,24.0,1,left,T. Lyles driving Layup (13 PTS),[1626168],1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,4.07,Made,13.0,,,,,,,,,,,,,,,,,,
236,PT05M42.00S,2022-03-10T03:50:54.5Z,2,REGULAR,foul,personal,['1freethrow'],1628432,,,1610612758,35,47,2022-03-10T03:51:00Z,2330000,,,0,,D. Reed shooting personal FOUL (1 PF) (Lyles 1 FT),"[1628432, 1626168]",1610612743.0,DEN,shooting,,,Reed,D. Reed,,,,,,,,,,,,202058.0,,,,,1.0,0.0,Lyles,1626168.0,,,,,
238,PT05M42.00S,2022-03-10T03:51:00.8Z,2,REGULAR,substitution,out,[],203458,,,1610612758,35,47,2022-03-10T03:51:57Z,2350000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M42.00S,2022-03-10T03:51:00.8Z,2,REGULAR,substitution,in,[],1627745,,,1610612758,35,47,2022-03-10T03:51:57Z,2360000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M42.00S,2022-03-10T03:51:24.9Z,2,REGULAR,freethrow,1 of 1,[],1626168,,,1610612758,36,47,2022-03-10T03:51:24Z,2370000,,,0,,T. Lyles Free Throw 1 of 1 (14 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
241,PT05M21.00S,2022-03-10T03:51:45.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,87.07293035479631,44.6078431372549,1610612743,36,49,2022-03-10T03:51:51Z,2380000,-27.0,69.0,1,right,N. Jokic 7' Hook (17 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,7.41,Made,17.0,,,,,,,,,,,,,,,,,,
242,PT05M13.00S,2022-03-10T03:51:54.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628368,12.697109067017081,48.529411764705884,1610612758,36,49,2022-03-10T03:52:06Z,2390000,7.0,67.0,1,left,MISS D. Fox 6' floating Shot,[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,6.73,Missed,,,,,,,,,,,,,,,,,,,
243,PT05M10.00S,2022-03-10T03:51:57.5Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,36,49,2022-03-10T03:52:06Z,2400000,,,0,,N. Jokic REBOUND (Off:0 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,242.0,8.0,8.0,0.0,,,,,,,,,,,,,,
244,PT04M52.00S,2022-03-10T03:52:15.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,93.38042049934296,53.18627450980392,1610612743,36,51,2022-03-10T03:52:20Z,2410000,16.0,10.0,1,right,M. Morris driving Layup (8 PTS) (A. Rivers 3 AST),"[1628420, 203085]",1610612743.0,DEN,driving,,,Morris,M. Morris,,,,,1.86,Made,8.0,,,,,,,A. Rivers,203085.0,3.0,,,,,,,,,
246,PT04M47.00S,2022-03-10T03:52:25.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,36,51,2022-03-10T03:52:25Z,2430000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M47.00S,2022-03-10T03:55:10.3Z,2,REGULAR,substitution,out,[],1628978,,,1610612758,36,51,2022-03-10T03:55:32Z,2440000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M47.00S,2022-03-10T03:55:10.3Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,36,51,2022-03-10T03:55:32Z,2450000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M34.00S,2022-03-10T03:55:37.7Z,2,REGULAR,3pt,Jump Shot,[],1630558,31.35676741130092,34.068627450980394,1610612758,39,51,2022-03-10T03:55:51Z,2460000,80.0,242.0,1,left,D. Mitchell 25' 3PT  (3 PTS) (H. Barnes 3 AST),"[1630558, 203084]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.51,Made,3.0,,,,,,,H. Barnes,203084.0,3.0,,,,,,,,,
251,PT04M10.00S,2022-03-10T03:56:01.5Z,2,REGULAR,3pt,Jump Shot,[],203999,68.54467805519053,60.78431372549019,1610612743,39,51,2022-03-10T03:56:12Z,2480000,54.0,243.0,1,right,MISS N. Jokic 24' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,,
252,PT04M06.00S,2022-03-10T03:56:05.5Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,39,51,2022-03-10T03:56:12Z,2490000,,,0,,T. Lyles REBOUND (Off:1 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,251.0,4.0,3.0,1.0,,,,,,,,,,,,,,
253,PT03M57.00S,2022-03-10T03:56:14.9Z,2,REGULAR,3pt,Jump Shot,[],1626168,9.149145860709593,3.9215686274509802,1610612758,39,51,2022-03-10T03:56:21Z,2500000,230.0,34.0,1,left,MISS T. Lyles 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
254,PT03M53.00S,2022-03-10T03:56:18.2Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,39,51,2022-03-10T03:56:18Z,2510000,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,253.0,2.0,2.0,0.0,,,,,,,,,,,,,,
255,PT03M50.00S,2022-03-10T03:56:26.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.85479632063075,58.82352941176471,1610612743,39,53,2022-03-10T03:56:36Z,2520000,44.0,15.0,1,right,N. Jokic Layup (19 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,4.65,Made,19.0,,,,,,,A. Gordon,203932.0,2.0,,,,,,,,,
257,PT03M50.00S,2022-03-10T03:56:33.2Z,2,REGULAR,foul,personal,['1freethrow'],1626168,,,1610612743,39,53,2022-03-10T03:56:47Z,2540000,,,0,,T. Lyles shooting personal FOUL (2 PF) (Jokic 1 FT),"[1626168, 203999]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,,,,,,,,201638.0,,,,,2.0,0.0,Jokic,203999.0,,,,,
259,PT03M50.00S,2022-03-10T03:56:48.2Z,2,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,39,54,2022-03-10T03:56:48Z,2560000,,,0,,N. Jokic Free Throw 1 of 1 (20 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
260,PT03M40.00S,2022-03-10T03:56:57.0Z,2,REGULAR,turnover,lost ball,[],1626168,,,1610612758,39,54,2022-03-10T03:57:04Z,2570000,,,0,,T. Lyles lost ball TURNOVER (2 TO),"[1626168, 1628432]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,2.0,,,,,,,,,,Reed,1628432.0,
261,PT03M40.00S,2022-03-10T03:56:57.0Z,2,REGULAR,steal,,[],1628432,,,1610612743,39,54,2022-03-10T03:56:59Z,2580000,,,0,,D. Reed STEAL (1 STL),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M34.00S,2022-03-10T03:57:02.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203085,92.06636005256242,3.6764705882352944,1610612743,39,54,2022-03-10T03:57:20Z,2590000,-232.0,22.0,1,right,MISS A. Rivers running 3PT,[203085],1610612743.0,DEN,running,,,Rivers,A. Rivers,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,,
263,PT03M30.00S,2022-03-10T03:57:06.8Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,39,54,2022-03-10T03:57:20Z,2600000,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,262.0,3.0,3.0,0.0,,,,,,,,,,,,,,
264,PT03M17.00S,2022-03-10T03:57:19.4Z,2,REGULAR,3pt,Jump Shot,[],203084,26.757555847568987,77.20588235294117,1610612758,39,54,2022-03-10T03:57:25Z,2610000,-136.0,199.0,1,left,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,24.1,Missed,,,,,,,,,,,,,,,,,,,
265,PT03M14.00S,2022-03-10T03:57:22.4Z,2,REGULAR,rebound,defensive,[],203085,,,1610612743,39,54,2022-03-10T03:57:25Z,2620000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,264.0,1.0,1.0,0.0,,,,,,,,,,,,,,
266,PT03M06.00S,2022-03-10T03:57:30.8Z,2,REGULAR,3pt,Jump Shot,[],1628432,67.09921156373193,47.05882352941176,1610612743,39,54,2022-03-10T03:57:37Z,2630000,-15.0,257.0,1,right,MISS D. Reed 25' 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
267,PT03M02.00S,2022-03-10T03:57:34.8Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,39,54,2022-03-10T03:57:37Z,2640000,,,0,,D. Jones REBOUND (Off:0 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,266.0,2.0,2.0,0.0,,,,,,,,,,,,,,
268,PT02M56.00S,2022-03-10T03:57:40.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628368,15.982260183968464,49.26470588235294,1610612758,41,54,2022-03-10T03:57:47Z,2650000,4.0,98.0,1,left,D. Fox 9' floating Jump Shot (7 PTS),[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,9.78,Made,7.0,,,,,,,,,,,,,,,,,,
269,PT02M33.00S,2022-03-10T03:58:04.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.72339027595268,50.49019607843137,1610612743,41,56,2022-03-10T03:58:43Z,2660000,2.0,16.0,1,right,A. Gordon DUNK (9 PTS) (N. Jokic 5 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1.61,Made,9.0,,,,,,,N. Jokic,203999.0,5.0,,,,,,,,,
271,PT02M18.00S,2022-03-10T03:58:18.3Z,2,REGULAR,3pt,Jump Shot,[],1626168,30.962549277266753,35.53921568627451,1610612758,41,56,2022-03-10T03:58:26Z,2680000,72.0,239.0,1,left,MISS T. Lyles 24' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,,
272,PT02M18.00S,2022-03-10T03:58:18.3Z,2,REGULAR,rebound,defensive,[],203085,,,1610612743,41,56,2022-03-10T03:58:26Z,2690000,,,0,,A. Rivers REBOUND (Off:0 Def:2),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,271.0,2.0,2.0,0.0,,,,,,,,,,,,,,
273,PT01M57.00S,2022-03-10T03:58:38.9Z,2,REGULAR,3pt,Jump Shot,[],1628420,67.36202365308804,50.0,1610612743,41,59,2022-03-10T03:58:46Z,2700000,0.0,254.0,1,right,M. Morris 25' 3PT  (11 PTS) (D. Reed 1 AST),"[1628420, 1628432]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.43,Made,11.0,,,,,,,D. Reed,1628432.0,1.0,,,,,,,,,
275,PT01M40.00S,2022-03-10T03:58:56.8Z,2,REGULAR,3pt,Jump Shot,[],1630558,26.888961892247043,77.45098039215686,1610612758,41,59,2022-03-10T03:59:05Z,2720000,-137.0,200.0,1,left,MISS D. Mitchell 24' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,,
276,PT01M37.00S,2022-03-10T03:58:59.8Z,2,REGULAR,rebound,offensive,[],1627745,,,1610612758,41,59,2022-03-10T03:59:05Z,2730000,,,0,,D. Jones REBOUND (Off:1 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,275.0,3.0,2.0,1.0,,,,,,,,,,,,,,
