actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
96,PT05M07.00S,2022-02-10T03:25:51.7Z,1,REGULAR,turnover,out-of-bounds,[],203200,,,1610612758,14,24,2022-02-10T03:26:06Z,960000,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (1 TO),[203200],1610612758.0,SAC,bad pass,,,Holiday,J. Holiday,,,,,,,,,,,1.0,,,202037.0,,,,,,,,,,,
97,PT05M07.00S,2022-02-10T03:25:55.3Z,1,REGULAR,substitution,out,[],203200,,,1610612750,14,24,2022-02-10T03:26:04Z,970000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M07.00S,2022-02-10T03:25:55.3Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,14,24,2022-02-10T03:26:04Z,980000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M07.00S,2022-02-10T03:25:55.3Z,1,REGULAR,substitution,in,[],203087,,,1610612750,14,24,2022-02-10T03:26:04Z,990000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M07.00S,2022-02-10T03:25:55.3Z,1,REGULAR,substitution,in,[],1627736,,,1610612750,14,24,2022-02-10T03:26:04Z,1000000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M54.00S,2022-02-10T03:26:28.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,92.72339027595268,47.549019607843135,1610612750,14,26,2022-02-10T03:26:34Z,1010000,-12.0,16.0,1,right,A. Edwards driving Layup (8 PTS) (D. Russell 4 AST),"[1630162, 1626156]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,2.01,Made,8.0,D. Russell,1626156.0,4.0,,,,,,,,,,,,,,,
102,PT04M37.00S,2022-02-10T03:26:50.6Z,1,REGULAR,foul,personal,[],1630162,,,1610612758,14,26,2022-02-10T03:27:00Z,1020000,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 1627734]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,202037.0,1.0,0.0,Sabonis,1627734.0,,,,,,,
104,PT04M25.00S,2022-02-10T03:27:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,5.732588699080158,52.450980392156865,1610612758,16,26,2022-02-10T03:27:22Z,1040000,-12.0,1.0,1,left,D. Sabonis Layup (4 PTS) (D. Mitchell 1 AST),"[1627734, 1630558]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,1.24,Made,4.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,,
106,PT04M07.00S,2022-02-10T03:27:35.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,70.77858081471747,25.245098039215684,1610612750,16,29,2022-02-10T03:27:41Z,1060000,-124.0,222.0,1,right,A. Edwards 25' 3PT pullup (11 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,25.44,Made,11.0,,,,,,,,,,,,,,,,,,
107,PT03M53.00S,2022-02-10T03:27:49.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,10.200394218134035,49.26470588235294,1610612758,16,29,2022-02-10T03:27:54Z,1070000,4.0,43.0,1,left,MISS H. Barnes floating Shot,[203084],1610612758.0,SAC,floating,,,Barnes,H. Barnes,,,,,4.36,Missed,,,,,,,,,,,,,,,,,,,
108,PT03M52.00S,2022-02-10T03:27:50.9Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,16,29,2022-02-10T03:27:54Z,1080000,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,107.0,1.0,1.0,0.0,,,
109,PT03M37.00S,2022-02-10T03:28:07.1Z,1,REGULAR,3pt,Jump Shot,[],1626156,65.65374507227332,45.09803921568628,1610612750,16,29,2022-02-10T03:28:17Z,1090000,-25.0,270.0,1,right,MISS D. Russell 27' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,27.15,Missed,,,,,,,,,,,,,,,,,,,
110,PT03M32.00S,2022-02-10T03:28:12.1Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,16,29,2022-02-10T03:28:17Z,1100000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,109.0,2.0,2.0,0.0,,,
111,PT03M22.00S,2022-02-10T03:28:21.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,5.601182654402102,48.03921568627451,1610612758,18,29,2022-02-10T03:28:25Z,1110000,10.0,0.0,1,left,C. Metu DUNK (8 PTS) (D. Sabonis 3 AST),"[1629002, 1627734]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,0.98,Made,8.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,,
114,PT03M17.00S,2022-02-10T03:28:33.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,18,29,2022-02-10T03:28:33Z,1130000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M17.00S,2022-02-10T03:30:43.6Z,1,REGULAR,substitution,out,[],1627734,,,1610612750,18,29,2022-02-10T03:31:19Z,1140000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M17.00S,2022-02-10T03:30:43.6Z,1,REGULAR,substitution,out,[],1629020,,,1610612750,18,29,2022-02-10T03:31:19Z,1150000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M17.00S,2022-02-10T03:30:43.6Z,1,REGULAR,substitution,out,[],1626157,,,1610612750,18,29,2022-02-10T03:31:19Z,1160000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M17.00S,2022-02-10T03:30:43.6Z,1,REGULAR,substitution,in,[],1626158,,,1610612750,18,29,2022-02-10T03:31:19Z,1170000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M17.00S,2022-02-10T03:30:43.6Z,1,REGULAR,substitution,in,[],1627752,,,1610612750,18,29,2022-02-10T03:31:19Z,1180000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M17.00S,2022-02-10T03:30:43.6Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,18,29,2022-02-10T03:31:19Z,1190000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M10.00S,2022-02-10T03:31:35.8Z,1,REGULAR,3pt,Jump Shot,[],1627752,81.8166885676741,4.901960784313726,1610612750,18,29,2022-02-10T03:31:41Z,1200000,-225.0,118.0,1,right,MISS T. Prince 25' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
122,PT03M08.00S,2022-02-10T03:31:38.5Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,18,29,2022-02-10T03:31:38Z,1210000,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,121.0,1.0,0.0,1.0,,,
123,PT03M08.00S,2022-02-10T03:31:42.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,93.38042049934296,50.73529411764706,1610612750,18,31,2022-02-10T03:31:48Z,1220000,4.0,10.0,1,right,N. Reid Layup (2 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,1.04,Made,2.0,,,,,,,,,,,,,,,,,,
124,PT03M08.00S,2022-02-10T03:31:45.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626158,,,1610612750,18,31,2022-02-10T03:32:02Z,1230000,,,0,,R. Holmes shooting personal FOUL (1 PF) (Reid 1 FT),"[1626158, 1629675]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,,,,1628487.0,1.0,0.0,Reid,1629675.0,,,,,,,
126,PT03M08.00S,2022-02-10T03:32:08.9Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629675,,,1610612750,18,31,2022-02-10T03:32:08Z,1250000,,,0,,MISS N. Reid Free Throw 1 of 1,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
127,PT03M05.00S,2022-02-10T03:32:11.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,18,31,2022-02-10T03:32:17Z,1260000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,
128,PT03M05.00S,2022-02-10T03:32:18.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,18,31,2022-02-10T03:32:18Z,1270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M57.00S,2022-02-10T03:32:34.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630162,88.78120893561103,68.87254901960785,1610612750,18,31,2022-02-10T03:33:17Z,1280000,94.0,53.0,1,right,MISS A. Edwards 10' driving floating bank Shot,[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,10.83,Missed,,,,,,,,,,,,,,,,,,,
130,PT02M57.00S,2022-02-10T03:32:34.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,18,31,2022-02-10T03:32:41Z,1290000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,129.0,,,,,,
131,PT02M57.00S,2022-02-10T03:32:40.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,18,31,2022-02-10T03:32:40Z,1300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M54.00S,2022-02-10T03:32:49.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629675,73.53810775295663,81.12745098039215,1610612750,18,31,2022-02-10T03:32:59Z,1310000,156.0,196.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,,
133,PT02M48.00S,2022-02-10T03:32:55.5Z,1,REGULAR,rebound,offensive,[],1626156,,,1610612750,18,31,2022-02-10T03:32:59Z,1320000,,,0,,D. Russell REBOUND (Off:1 Def:0),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,132.0,1.0,0.0,1.0,,,
134,PT02M46.00S,2022-02-10T03:32:57.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,93.11760840998686,4.411764705882353,1610612750,18,31,2022-02-10T03:33:03Z,1330000,-228.0,12.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
135,PT02M42.00S,2022-02-10T03:33:01.7Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,18,31,2022-02-10T03:33:03Z,1340000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,134.0,1.0,1.0,0.0,,,
136,PT02M33.00S,2022-02-10T03:33:15.9Z,1,REGULAR,foul,personal,[],1627752,,,1610612758,18,31,2022-02-10T03:33:40Z,1350000,,,0,,T. Prince personal FOUL (1 PF),"[1627752, 203084]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,202037.0,1.0,0.0,Barnes,203084.0,,,,,,,
138,PT02M33.00S,2022-02-10T03:33:26.7Z,1,REGULAR,substitution,out,[],1626156,,,1610612758,18,31,2022-02-10T03:33:38Z,1370000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M33.00S,2022-02-10T03:33:26.7Z,1,REGULAR,substitution,out,[],1629675,,,1610612758,18,31,2022-02-10T03:33:38Z,1380000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M33.00S,2022-02-10T03:33:26.7Z,1,REGULAR,substitution,in,[],1629162,,,1610612758,18,31,2022-02-10T03:33:38Z,1390000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M33.00S,2022-02-10T03:33:26.7Z,1,REGULAR,substitution,in,[],1630233,,,1610612758,18,31,2022-02-10T03:33:38Z,1400000,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M29.00S,2022-02-10T03:33:56.1Z,1,REGULAR,foul,technical,['1freethrow'],1630233,,,1610612758,18,31,2022-02-10T03:34:03Z,1410000,,,0,,N. Knight defensive-3-second technical FOUL (1 Tech),[1630233],1610612750.0,MIN,defensive-3-second,,,Knight,N. Knight,,,,,,,,,,,,,,204059.0,0.0,1.0,,,,,,,,,
143,PT02M29.00S,2022-02-10T03:34:08.3Z,1,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,19,31,2022-02-10T03:34:08Z,1420000,,,0,,H. Barnes technical Free Throw 1 of 1 (5 PTS),[203084],1610612758.0,SAC,technical,,,Barnes,H. Barnes,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
144,PT02M21.00S,2022-02-10T03:34:31.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,5.863994743758213,52.20588235294118,1610612758,21,31,2022-02-10T03:34:35Z,1430000,-11.0,3.0,1,left,D. Mitchell driving Layup (4 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,1.13,Made,4.0,,,,,,,,,,,,,,,,,,
145,PT02M10.00S,2022-02-10T03:34:42.8Z,1,REGULAR,3pt,Jump Shot,[],1627736,78.79434954007884,91.91176470588235,1610612750,21,31,2022-02-10T03:34:48Z,1440000,210.0,147.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
146,PT02M08.00S,2022-02-10T03:34:44.8Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,21,31,2022-02-10T03:34:48Z,1450000,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,145.0,3.0,3.0,0.0,,,
147,PT02M05.00S,2022-02-10T03:34:48.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629002,7.703679369250986,46.81372549019608,1610612758,23,31,2022-02-10T03:34:53Z,1460000,16.0,20.0,1,left,C. Metu running DUNK (10 PTS) (H. Barnes 1 AST),"[1629002, 203084]",1610612758.0,SAC,running,,,Metu,C. Metu,,,,,2.55,Made,10.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,,
149,PT01M55.00S,2022-02-10T03:34:58.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630558,,,1610612750,23,31,2022-02-10T03:35:15Z,1480000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (McLaughlin 2 FT),"[1630558, 1629162]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,202037.0,1.0,0.0,McLaughlin,1629162.0,,,,,,,
151,PT01M55.00S,2022-02-10T03:35:23.4Z,1,REGULAR,freethrow,1 of 2,[],1629162,,,1610612750,23,32,2022-02-10T03:35:23Z,1500000,,,0,,J. McLaughlin Free Throw 1 of 2 (1 PTS),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
152,PT01M55.00S,2022-02-10T03:35:25.8Z,1,REGULAR,substitution,out,[],203084,,,1610612750,23,32,2022-02-10T03:35:31Z,1510000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M55.00S,2022-02-10T03:35:25.8Z,1,REGULAR,substitution,in,[],203200,,,1610612750,23,32,2022-02-10T03:35:31Z,1520000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M55.00S,2022-02-10T03:35:41.3Z,1,REGULAR,freethrow,2 of 2,[],1629162,,,1610612750,23,33,2022-02-10T03:35:41Z,1530000,,,0,,J. McLaughlin Free Throw 2 of 2 (2 PTS),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
155,PT01M42.00S,2022-02-10T03:35:59.8Z,1,REGULAR,foul,offensive,['inpenalty'],1626158,,,1610612758,23,33,2022-02-10T03:36:08Z,1540000,,,0,,R. Holmes charge offensive FOUL (2 PF),"[1626158, 1627752]",1610612758.0,SAC,charge,,,Holmes,R. Holmes,,,,,,,,,,,,,,204059.0,2.0,0.0,Prince,1627752.0,,,,,,,
157,PT01M42.00S,2022-02-10T03:35:59.8Z,1,REGULAR,turnover,offensive foul,[],1626158,,,1610612758,23,33,2022-02-10T03:35:59Z,1560000,,,0,,R. Holmes offensive foul TURNOVER (1 TO),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,1.0,,,204059.0,,,,,,,,,,,
158,PT01M34.00S,2022-02-10T03:36:20.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,66.83639947437582,53.431372549019606,1610612750,23,36,2022-02-10T03:36:26Z,1570000,17.0,259.0,1,right,A. Edwards 25' 3PT step back (14 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,25.98,Made,14.0,,,,,,,,,,,,,,,,,,
159,PT01M22.00S,2022-02-10T03:36:33.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203200,6.1268068331143235,52.69607843137255,1610612758,25,36,2022-02-10T03:36:39Z,1580000,-13.0,5.0,1,left,J. Holiday reverse Layup (2 PTS) (R. Holmes 1 AST),"[203200, 1626158]",1610612758.0,SAC,reverse,,,Holiday,J. Holiday,,,,,1.44,Made,2.0,R. Holmes,1626158.0,1.0,,,,,,,,,,,,,,,
161,PT01M06.00S,2022-02-10T03:36:49.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,90.48948751642575,39.950980392156865,1610612750,25,36,2022-02-10T03:36:54Z,1600000,-50.0,37.0,1,right,MISS T. Prince 6' floating Shot - blocked,"[1627752, 1629002]",1610612750.0,MIN,floating,,,Prince,T. Prince,,,,,6.23,Missed,,,,,,,,,,,,,,,,,Metu,1629002.0,
162,PT01M06.00S,2022-02-10T03:36:49.1Z,1,REGULAR,block,,[],1629002,,,1610612750,25,36,2022-02-10T03:36:52Z,1610000,,,0,,C. Metu BLOCK (1 BLK),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT01M02.00S,2022-02-10T03:36:53.1Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,25,36,2022-02-10T03:36:54Z,1620000,,,0,,C. Metu REBOUND (Off:1 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,161.0,3.0,2.0,1.0,,,
164,PT01M00.00S,2022-02-10T03:36:55.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203087,28.203022339027594,75.0,1610612758,28,36,2022-02-10T03:38:06Z,1630000,-125.0,213.0,1,left,J. Lamb 24' 3PT running pullup (3 PTS),[203087],1610612758.0,SAC,running pullup,,,Lamb,J. Lamb,,,,,24.66,Made,3.0,,,,,,,,,,,,,,,,,,
165,PT00M57.40S,2022-02-10T03:37:11.0Z,1,REGULAR,foul,technical,['1freethrow'],202896,,,1610612750,28,36,2022-02-10T03:40:35Z,1640000,,,0,,TEAM foul technical,[202896],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,1628487.0,,,,,,,,,,,
166,PT00M57.40S,2022-02-10T03:37:33.9Z,1,REGULAR,freethrow,1 of 1,[],203087,,,1610612750,29,36,2022-02-10T03:37:33Z,1650000,,,0,,J. Lamb technical Free Throw 1 of 1 (4 PTS),[203087],1610612758.0,SAC,technical,,,Lamb,J. Lamb,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
167,PT00M57.40S,2022-02-10T03:37:41.4Z,1,REGULAR,substitution,out,[],1630233,,,1610612750,29,36,2022-02-10T03:37:45Z,1660000,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M57.40S,2022-02-10T03:37:41.4Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,29,36,2022-02-10T03:37:45Z,1670000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M57.40S,2022-02-10T03:37:41.4Z,1,REGULAR,substitution,out,[],1626158,,,1610612750,29,36,2022-02-10T03:38:01Z,1680000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M57.40S,2022-02-10T03:37:41.4Z,1,REGULAR,substitution,in,[],1627745,,,1610612750,29,36,2022-02-10T03:38:01Z,1690000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M52.40S,2022-02-10T03:38:03.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203200,,,1610612750,29,36,2022-02-10T03:38:18Z,1700000,,,0,,J. Holiday personal FOUL (2 PF) (Edwards 2 FT),"[203200, 1630162]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,202037.0,2.0,0.0,Edwards,1630162.0,,,,,,,
173,PT00M52.40S,2022-02-10T03:38:24.4Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,29,36,2022-02-10T03:38:24Z,1720000,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Missed,,,,,,,,,,,,,,,,,,,
174,PT00M52.40S,2022-02-10T03:38:24.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,29,36,2022-02-10T03:38:24Z,1730000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,173.0,,,,,,
175,PT00M52.40S,2022-02-10T03:38:34.6Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,29,37,2022-02-10T03:38:34Z,1740000,,,0,,A. Edwards Free Throw 2 of 2 (15 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
176,PT00M34.50S,2022-02-10T03:38:54.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203200,10.068988173455978,40.68627450980392,1610612758,29,37,2022-02-10T03:39:03Z,1750000,47.0,42.0,1,left,MISS J. Holiday 6' floating Shot - blocked,"[203200, 1629675]",1610612758.0,SAC,floating,,,Holiday,J. Holiday,,,,,6.28,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0,
177,PT00M34.50S,2022-02-10T03:38:54.9Z,1,REGULAR,block,,[],1629675,,,1610612758,29,37,2022-02-10T03:39:03Z,1760000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M31.70S,2022-02-10T03:38:57.7Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612750,29,37,2022-02-10T03:38:57Z,1770000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,176.0,1.0,1.0,0.0,,,
179,PT00M26.20S,2022-02-10T03:39:03.2Z,1,REGULAR,3pt,Jump Shot,[],1630162,66.96780551905388,49.01960784313725,1610612750,29,37,2022-02-10T03:39:10Z,1780000,-5.0,258.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
180,PT00M22.20S,2022-02-10T03:39:07.2Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,29,37,2022-02-10T03:39:10Z,1790000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,179.0,2.0,2.0,0.0,,,
181,PT00M01.40S,2022-02-10T03:39:28.0Z,1,REGULAR,3pt,Jump Shot,[],203200,23.73521681997372,14.460784313725492,1610612758,29,37,2022-02-10T03:39:40Z,1800000,178.0,171.0,1,left,MISS J. Holiday 24' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,24.63,Missed,,,,,,,,,,,,,,,,,,,
182,PT00M01.40S,2022-02-10T03:39:28.0Z,1,REGULAR,rebound,offensive,[],1629002,,,1610612758,29,37,2022-02-10T03:39:40Z,1810000,,,0,,C. Metu REBOUND (Off:2 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,181.0,4.0,2.0,2.0,,,
184,PT00M00.00S,2022-02-10T03:39:42.2Z,1,REGULAR,period,end,[],0,,,1610612758,29,37,2022-02-10T03:41:12Z,1830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT00M00.00S,2022-02-10T03:39:54.7Z,1,REGULAR,instantreplay,request,[],0,,,1610612758,29,37,2022-02-10T03:41:12Z,1840000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,,,End Period - No Basket
