actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
90,PT04M38.00S,2021-11-20T03:25:23.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,92.06636005256242,49.26470588235294,1610612761,17,15,2021-11-20T03:25:29Z,900000,-4.0,22.0,1,right,P. Achiuwa cutting DUNK (2 PTS) (F. VanVleet 3 AST),"[1630173, 1627832]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,2.24,Made,,,,,,,,2.0,,,,,,F. VanVleet,1627832.0,3.0,,,
92,PT04M26.00S,2021-11-20T03:25:46.6Z,1,REGULAR,3pt,Jump Shot,[],1627741,32.14520367936925,51.470588235294116,1610612758,17,15,2021-11-20T03:25:51Z,920000,-7.0,250.0,1,left,MISS B. Hield 24' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
93,PT04M23.00S,2021-11-20T03:25:49.9Z,1,REGULAR,rebound,offensive,[],1630558,,,1610612758,17,15,2021-11-20T03:25:49Z,930000,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,92.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
94,PT04M18.00S,2021-11-20T03:25:55.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,10.33180026281209,95.58823529411765,1610612758,17,15,2021-11-20T03:26:01Z,940000,-228.0,45.0,1,left,MISS B. Hield step back 3PT,[1627741],1610612758.0,SAC,step back,,,Hield,B. Hield,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,,
95,PT04M13.00S,2021-11-20T03:26:00.5Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,17,15,2021-11-20T03:26:01Z,950000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,94.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
96,PT04M07.00S,2021-11-20T03:26:05.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,85.3646517739816,39.950980392156865,1610612761,17,17,2021-11-20T03:26:13Z,960000,-50.0,85.0,1,right,P. Siakam 9' running Jump Shot (11 PTS),[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,9.88,Made,,,,,,,,11.0,,,,,,,,,,,
97,PT03M54.00S,2021-11-20T03:26:23.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628449,,,1610612758,17,17,2021-11-20T03:26:40Z,970000,,,0,,C. Boucher shooting personal FOUL (1 PF) (Barnes 2 FT),"[1628449, 203084]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Barnes,203084.0,,,,,,
99,PT03M54.00S,2021-11-20T03:26:50.8Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,18,17,2021-11-20T03:26:50Z,990000,,,0,,H. Barnes Free Throw 1 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,7.0,,,,,,,,,,,
100,PT03M54.00S,2021-11-20T03:26:51.9Z,1,REGULAR,substitution,out,[],1629018,,,1610612758,18,17,2021-11-20T03:27:07Z,1000000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M54.00S,2021-11-20T03:26:51.9Z,1,REGULAR,substitution,in,[],1630625,,,1610612758,18,17,2021-11-20T03:27:07Z,1010000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M54.00S,2021-11-20T03:27:09.7Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,19,17,2021-11-20T03:27:09Z,1020000,,,0,,H. Barnes Free Throw 2 of 2 (8 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,8.0,,,,,,,,,,,
103,PT03M38.00S,2021-11-20T03:27:28.0Z,1,REGULAR,foul,personal,['2freethrow'],203084,,,1610612761,19,17,2021-11-20T03:27:39Z,1030000,,,0,,H. Barnes shooting personal FOUL (1 PF) (Siakam 2 FT),"[203084, 1627783]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,,,,,,,,,,,202035.0,1.0,0.0,Siakam,1627783.0,,,,,,
105,PT03M38.00S,2021-11-20T03:27:58.7Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,19,18,2021-11-20T03:27:58Z,1050000,,,0,,P. Siakam Free Throw 1 of 2 (12 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,,12.0,,,,,,,,,,,
106,PT03M38.00S,2021-11-20T03:28:18.1Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,19,19,2021-11-20T03:28:18Z,1060000,,,0,,P. Siakam Free Throw 2 of 2 (13 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,,13.0,,,,,,,,,,,
107,PT03M18.00S,2021-11-20T03:28:45.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630625,,,1610612758,19,19,2021-11-20T03:29:06Z,1070000,,,0,,D. Banton shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630625, 203084]",1610612761.0,TOR,shooting,,,Banton,D. Banton,,,,,,,,,,,,,,,1179.0,1.0,0.0,Barnes,203084.0,,,,,,
109,PT03M18.00S,2021-11-20T03:29:08.4Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,20,19,2021-11-20T03:29:08Z,1090000,,,0,,H. Barnes Free Throw 1 of 2 (9 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,9.0,,,,,,,,,,,
110,PT03M18.00S,2021-11-20T03:29:25.2Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,21,19,2021-11-20T03:29:25Z,1100000,,,0,,H. Barnes Free Throw 2 of 2 (10 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,10.0,,,,,,,,,,,
111,PT02M54.00S,2021-11-20T03:29:51.1Z,1,REGULAR,3pt,Jump Shot,[],1627832,84.57621550591328,97.05882352941177,1610612761,21,19,2021-11-20T03:29:57Z,1110000,235.0,92.0,1,right,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
112,PT02M50.00S,2021-11-20T03:29:55.1Z,1,REGULAR,rebound,offensive,[],1630625,,,1610612761,21,19,2021-11-20T03:29:57Z,1120000,,,0,,D. Banton REBOUND (Off:1 Def:0),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,111.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
113,PT02M48.00S,2021-11-20T03:29:56.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630625,92.72339027595268,46.07843137254902,1610612761,21,19,2021-11-20T03:30:05Z,1130000,-20.0,16.0,1,right,MISS D. Banton tip Layup,[1630625],1610612761.0,TOR,tip,,,Banton,D. Banton,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,,
114,PT02M44.00S,2021-11-20T03:30:00.5Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,21,19,2021-11-20T03:30:00Z,1140000,,,0,,C. Boucher REBOUND (Off:1 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,113.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
115,PT02M44.00S,2021-11-20T03:30:00.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,94.40999984741211,50.0,1610612761,21,21,2021-11-20T03:30:00Z,1150000,0.0,0.0,1,right,C. Boucher tip Layup (2 PTS),[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,0.0,Made,,,,,,,,2.0,,,,,,,,,,,
116,PT02M30.00S,2021-11-20T03:30:22.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612758,21,21,2021-11-20T03:30:40Z,1160000,,,0,,P. Siakam shooting personal FOUL (1 PF) (Hield 2 FT),"[1627783, 1627741]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,,,,202035.0,1.0,0.0,Hield,1627741.0,,,,,,
118,PT02M30.00S,2021-11-20T03:31:10.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,21,21,2021-11-20T03:31:10Z,1180000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M30.00S,2021-11-20T03:32:41.6Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,21,21,2021-11-20T03:33:19Z,1190000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M30.00S,2021-11-20T03:32:41.6Z,1,REGULAR,substitution,out,[],203084,,,1610612758,21,21,2021-11-20T03:33:19Z,1200000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M30.00S,2021-11-20T03:32:41.6Z,1,REGULAR,substitution,out,[],1627832,,,1610612758,21,21,2021-11-20T03:33:19Z,1210000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M30.00S,2021-11-20T03:32:41.6Z,1,REGULAR,substitution,in,[],1630169,,,1610612758,21,21,2021-11-20T03:33:19Z,1220000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M30.00S,2021-11-20T03:32:41.6Z,1,REGULAR,substitution,in,[],1628963,,,1610612758,21,21,2021-11-20T03:33:19Z,1230000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M30.00S,2021-11-20T03:32:41.6Z,1,REGULAR,substitution,in,[],1629004,,,1610612758,21,21,2021-11-20T03:33:19Z,1240000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M30.00S,2021-11-20T03:33:37.5Z,1,REGULAR,freethrow,1 of 2,[],1627741,,,1610612758,22,21,2021-11-20T03:33:54Z,1250000,,,0,,B. Hield Free Throw 1 of 2 (1 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,
126,PT02M30.00S,2021-11-20T03:33:37.5Z,1,REGULAR,freethrow,2 of 2,[],1627741,,,1610612758,22,21,2021-11-20T03:33:54Z,1260000,,,0,,MISS B. Hield Free Throw 2 of 2,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Missed,,,,,,,,,,,,,,,,,,,
127,PT02M27.00S,2021-11-20T03:33:40.5Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,22,21,2021-11-20T03:33:54Z,1270000,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
128,PT02M15.00S,2021-11-20T03:34:04.6Z,1,REGULAR,3pt,Jump Shot,[],1628449,71.56701708278581,22.058823529411764,1610612761,22,21,2021-11-20T03:34:11Z,1280000,-140.0,215.0,1,right,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
129,PT02M11.00S,2021-11-20T03:34:08.6Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612758,22,21,2021-11-20T03:34:11Z,1290000,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
130,PT02M00.00S,2021-11-20T03:34:23.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,5.863994743758213,46.81372549019608,1610612758,24,21,2021-11-20T03:36:28Z,1300000,16.0,3.0,1,left,M. Bagley III driving Layup (2 PTS),[1628963],1610612758.0,SAC,driving,,,Bagley III,M. Bagley III,,,,,1.61,Made,,,,,,,,2.0,,,,,,,,,,,
131,PT02M00.00S,2021-11-20T03:34:30.7Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627783,,,1610612758,24,21,2021-11-20T03:34:59Z,1310000,,,0,,P. Siakam shooting personal FOUL (2 PF) (Bagley III 1 FT),"[1627783, 1628963]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Bagley III,1628963.0,,,,,,
133,PT02M00.00S,2021-11-20T03:34:42.8Z,1,REGULAR,substitution,out,[],1627783,,,1610612758,24,21,2021-11-20T03:35:12Z,1330000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M00.00S,2021-11-20T03:34:42.8Z,1,REGULAR,substitution,in,[],1630567,,,1610612758,24,21,2021-11-20T03:35:12Z,1340000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M00.00S,2021-11-20T03:35:09.9Z,1,REGULAR,freethrow,1 of 1,[],1628963,,,1610612758,24,21,2021-11-20T03:35:13Z,1350000,,,0,,MISS M. Bagley III Free Throw 1 of 1,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,Missed,,,,,,,,,,,,,,,,,,,
136,PT01M57.00S,2021-11-20T03:35:12.9Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,24,21,2021-11-20T03:35:13Z,1360000,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,135.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
137,PT01M38.00S,2021-11-20T03:35:31.1Z,1,REGULAR,turnover,lost ball,[],1629004,,,1610612761,24,21,2021-11-20T03:35:35Z,1370000,,,0,,S. Mykhailiuk lost ball TURNOVER (1 TO),"[1629004, 202684]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,1.0,Thompson,202684.0,,,,,,,,,,,,
138,PT01M38.00S,2021-11-20T03:35:31.1Z,1,REGULAR,steal,,[],202684,,,1610612758,24,21,2021-11-20T03:35:33Z,1380000,,,0,,T. Thompson STEAL (1 STL),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M28.00S,2021-11-20T03:35:41.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,21.895532194480946,9.558823529411764,1610612758,27,21,2021-11-20T03:35:47Z,1390000,202.0,153.0,1,left,T. Haliburton 25' 3PT  (8 PTS) (D. Mitchell 1 AST),"[1630169, 1630558]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,25.37,Made,,,,,,,,8.0,,,,,,D. Mitchell,1630558.0,1.0,,,
141,PT01M17.00S,2021-11-20T03:35:52.8Z,1,REGULAR,3pt,Jump Shot,[],1629004,73.9323258869908,16.176470588235293,1610612761,27,21,2021-11-20T03:36:00Z,1410000,-169.0,193.0,1,right,MISS S. Mykhailiuk 25' 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
142,PT01M15.00S,2021-11-20T03:35:54.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,27,21,2021-11-20T03:36:00Z,1420000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,141.0,,,,,,,,,,,,,,,,,,
143,PT01M15.00S,2021-11-20T03:36:00.5Z,1,REGULAR,foul,personal,[],1627741,,,1610612761,27,21,2021-11-20T03:36:13Z,1430000,,,0,,B. Hield loose ball personal FOUL (1 PF),"[1627741, 1628449]",1610612758.0,SAC,loose ball,,,Hield,B. Hield,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Boucher,1628449.0,,,,,,
145,PT01M15.00S,2021-11-20T03:36:11.8Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,27,21,2021-11-20T03:36:18Z,1450000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M15.00S,2021-11-20T03:36:11.8Z,1,REGULAR,substitution,in,[],1629018,,,1610612761,27,21,2021-11-20T03:36:18Z,1460000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M01.00S,2021-11-20T03:36:36.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,66.96780551905388,53.67647058823529,1610612761,27,24,2021-11-20T03:36:55Z,1470000,18.0,258.0,1,right,G. Trent Jr. 25' 3PT  (3 PTS) (P. Achiuwa 1 AST),"[1629018, 1630173]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,25.87,Made,,,,,,,,3.0,,,,,,P. Achiuwa,1630173.0,1.0,,,
148,PT00M47.50S,2021-11-20T03:36:51.7Z,1,REGULAR,3pt,Jump Shot,[],1627741,8.754927726675426,96.56862745098039,1610612758,27,24,2021-11-20T03:36:59Z,1480000,-233.0,30.0,1,left,MISS B. Hield 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,,
149,PT00M47.50S,2021-11-20T03:36:51.7Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,27,24,2021-11-20T03:36:59Z,1490000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,148.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
151,PT00M44.70S,2021-11-20T03:36:59.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630169,,,1610612761,27,24,2021-11-20T03:38:56Z,1500000,,,0,,T. Haliburton take personal FOUL (2 PF) (Trent Jr. 2 FT),"[1630169, 1629018]",1610612758.0,SAC,take,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,1179.0,2.0,0.0,Trent Jr.,1629018.0,,,,,,
153,PT00M44.70S,2021-11-20T03:37:24.8Z,1,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,27,25,2021-11-20T03:37:24Z,1520000,,,0,,G. Trent Jr. Free Throw 1 of 2 (4 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,,,,,,,,4.0,,,,,,,,,,,
154,PT00M44.70S,2021-11-20T03:37:27.7Z,1,REGULAR,substitution,out,[],1630169,,,1610612761,27,25,2021-11-20T03:37:35Z,1530000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M44.70S,2021-11-20T03:37:27.7Z,1,REGULAR,substitution,in,[],1628368,,,1610612761,27,25,2021-11-20T03:37:35Z,1540000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M44.70S,2021-11-20T03:37:47.6Z,1,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,27,26,2021-11-20T03:37:47Z,1550000,,,0,,G. Trent Jr. Free Throw 2 of 2 (5 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,,,,,,,,5.0,,,,,,,,,,,
157,PT00M27.40S,2021-11-20T03:38:06.6Z,1,REGULAR,3pt,Jump Shot,[],1630558,6.258212877792378,95.09803921568627,1610612758,27,26,2021-11-20T03:38:13Z,1560000,-225.0,6.0,1,left,MISS D. Mitchell 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
158,PT00M26.60S,2021-11-20T03:38:10.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,27,26,2021-11-20T03:38:10Z,1570000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,,,
159,PT00M26.60S,2021-11-20T03:38:14.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202684,,,1610612761,27,26,2021-11-20T03:38:35Z,1580000,,,0,,T. Thompson loose ball personal FOUL (1 PF) (Boucher 2 FT),"[202684, 1628449]",1610612758.0,SAC,loose ball,,,Thompson,T. Thompson,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Boucher,1628449.0,,,,,,
161,PT00M26.60S,2021-11-20T03:38:45.1Z,1,REGULAR,freethrow,1 of 2,[],1628449,,,1610612761,27,27,2021-11-20T03:38:45Z,1600000,,,0,,C. Boucher Free Throw 1 of 2 (3 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,,,,3.0,,,,,,,,,,,
162,PT00M26.60S,2021-11-20T03:39:06.7Z,1,REGULAR,freethrow,2 of 2,[],1628449,,,1610612761,27,28,2021-11-20T03:39:06Z,1610000,,,0,,C. Boucher Free Throw 2 of 2 (4 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,,,,4.0,,,,,,,,,,,
163,PT00M05.00S,2021-11-20T03:39:29.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,11.645860709592641,55.392156862745104,1610612758,27,28,2021-11-20T03:39:40Z,1620000,-27.0,57.0,1,left,MISS D. Fox 6' pullup Shot - blocked,"[1628368, 1628449]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,6.31,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0,
164,PT00M05.00S,2021-11-20T03:39:29.9Z,1,REGULAR,block,,[],1628449,,,1610612758,27,28,2021-11-20T03:39:33Z,1630000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M01.30S,2021-11-20T03:39:33.6Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612761,27,28,2021-11-20T03:39:40Z,1640000,,,0,,D. Banton REBOUND (Off:1 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,163.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
166,PT00M01.30S,2021-11-20T03:39:42.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630558,,,1610612761,27,28,2021-11-20T03:40:06Z,1650000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Banton 2 FT),"[1630558, 1630625]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Banton,1630625.0,,,,,,
168,PT00M01.30S,2021-11-20T03:40:12.2Z,1,REGULAR,freethrow,1 of 2,[],1630625,,,1610612761,27,29,2021-11-20T03:40:12Z,1670000,,,0,,D. Banton Free Throw 1 of 2 (1 PTS),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,
169,PT00M01.30S,2021-11-20T03:40:28.4Z,1,REGULAR,freethrow,2 of 2,[],1630625,,,1610612761,27,30,2021-11-20T03:40:28Z,1680000,,,0,,D. Banton Free Throw 2 of 2 (2 PTS),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,Made,,,,,,,,2.0,,,,,,,,,,,
170,PT00M00.00S,2021-11-20T03:40:34.1Z,1,REGULAR,period,end,[],0,,,1610612758,27,30,2021-11-20T03:40:34Z,1690000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-11-20T03:42:46.5Z,2,REGULAR,substitution,out,['startperiod'],202684,,,1610612758,27,30,2021-11-20T03:43:14Z,1700000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-11-20T03:42:46.5Z,2,REGULAR,substitution,out,['startperiod'],1628368,,,1610612758,27,30,2021-11-20T03:43:14Z,1710000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-11-20T03:42:46.5Z,2,REGULAR,substitution,in,['startperiod'],1630169,,,1610612758,27,30,2021-11-20T03:43:14Z,1720000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-11-20T03:42:46.5Z,2,REGULAR,substitution,in,['startperiod'],1626158,,,1610612758,27,30,2021-11-20T03:43:14Z,1730000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-11-20T03:43:14.5Z,2,REGULAR,period,start,[],0,,,1610612761,27,30,2021-11-20T03:43:14Z,1740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M48.00S,2021-11-20T03:43:26.3Z,2,REGULAR,2pt,Jump Shot,[],1629018,85.10183968462549,21.813725490196077,1610612761,27,32,2021-11-20T03:43:32Z,1750000,-141.0,88.0,1,right,G. Trent Jr. 16' pullup Jump Shot (7 PTS),[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,16.59,Made,,,,,,,,7.0,,,,,,,,,,,
177,PT11M21.00S,2021-11-20T03:43:52.9Z,2,REGULAR,3pt,Jump Shot,[],1630169,24.52365308804205,7.8431372549019605,1610612758,27,32,2021-11-20T03:43:57Z,1760000,211.0,178.0,1,left,MISS T. Haliburton 27' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,27.59,Missed,,,,,,,,,,,,,,,,,,,
