actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
173,PT12M00.00S,2025-11-06T00:38:39.6Z,2,REGULAR,substitution,out,['startperiod'],1630549,,,1610612754,18,25,2025-11-06T00:39:09Z,1690000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-11-06T00:38:39.6Z,2,REGULAR,substitution,out,['startperiod'],1630592,,,1610612754,18,25,2025-11-06T00:39:09Z,1700000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-11-06T00:38:39.6Z,2,REGULAR,substitution,in,['startperiod'],1630643,,,1610612754,18,25,2025-11-06T00:39:09Z,1710000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-11-06T00:38:39.6Z,2,REGULAR,substitution,in,['startperiod'],1641767,,,1610612754,18,25,2025-11-06T00:39:09Z,1720000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-11-06T00:38:39.6Z,2,REGULAR,substitution,in,['startperiod'],1628998,,,1610612754,18,25,2025-11-06T00:39:09Z,1730000,False,,,0,,SUB in: C. Martin,[1628998],1610612754.0,IND,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-11-06T00:38:39.6Z,2,REGULAR,substitution,in,['startperiod'],1641730,,,1610612754,18,25,2025-11-06T00:39:09Z,1740000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-11-06T00:38:39.6Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612754,18,25,2025-11-06T00:39:09Z,1750000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-11-06T00:39:27.8Z,2,REGULAR,period,start,[],0,,,1610612754,18,25,2025-11-06T00:39:27Z,1760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M42.00S,2025-11-06T00:40:00.2Z,2,REGULAR,2pt,Jump Shot,[],1627783,89.04402102496715,29.166666666666668,1610612754,18,25,2025-11-06T00:40:05Z,1780000,False,-104.0,50.0,1,right,MISS P. Siakam 11' turnaround fadeaway Shot,[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,11.58,Missed,,,,,,,,,,,,,,,,,,
183,PT11M39.00S,2025-11-06T00:40:03.2Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,18,25,2025-11-06T00:40:05Z,1790000,False,,,0,,N. Clowney REBOUND (Off:0 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Left,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,
184,PT11M33.00S,2025-11-06T00:40:09.5Z,2,REGULAR,3pt,Jump Shot,[],1641730,27.414586070959263,77.94117647058823,1610612751,18,25,2025-11-06T00:52:33Z,1800000,False,-140.0,205.0,1,left,MISS N. Clowney 24' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
185,PT11M30.00S,2025-11-06T00:40:12.5Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,18,25,2025-11-06T00:52:33Z,1810000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,184.0,2.0,1.0,1.0,,,,,,,,,,,,,
186,PT11M28.00S,2025-11-06T00:40:14.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642856,30.962549277266753,39.21568627450981,1610612751,18,25,2025-11-06T00:40:18Z,1820000,False,54.0,239.0,1,left,MISS E. Dëmin 24' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,24.45,Missed,,,,,,,,,,,,,,,,,,
187,PT11M27.00S,2025-11-06T00:40:15.0Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612754,18,25,2025-11-06T00:40:18Z,1830000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,
188,PT11M19.00S,2025-11-06T00:40:22.5Z,2,REGULAR,3pt,Jump Shot,[],1630643,67.23061760840999,23.03921568627451,1610612754,21,25,2025-11-06T00:40:27Z,1840000,False,-135.0,256.0,1,right,J. Huff 28' 3PT  (3 PTS) (T. Peter 1 AST),"[1630643, 1643007]",1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,28.89,Made,3.0,,,,,T. Peter,1643007.0,1.0,,,,,,,,,,
190,PT11M10.00S,2025-11-06T00:40:33.4Z,2,REGULAR,turnover,bad pass,[],1641730,,,1610612751,21,25,2025-11-06T00:40:36Z,1860000,False,,,0,,N. Clowney bad pass TURNOVER (1 TO),"[1641730, 1627783]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Siakam,1627783.0,,,,,,,
191,PT11M10.00S,2025-11-06T00:40:33.4Z,2,REGULAR,steal,,[],1627783,,,1610612754,21,25,2025-11-06T00:40:35Z,1870000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT11M04.00S,2025-11-06T00:40:39.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641767,74.58935611038108,88.72549019607843,1610612754,21,25,2025-11-06T00:40:45Z,1890000,False,194.0,186.0,1,right,MISS B. Sheppard 26' running 3PT,[1641767],1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,26.87,Missed,,,,,,,,,,,,,,,,,,
194,PT11M00.00S,2025-11-06T00:40:43.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,21,25,2025-11-06T00:40:45Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,193.0,,,,,,,,,,,,,,,,
195,PT11M00.00S,2025-11-06T00:40:45.1Z,2,REGULAR,foul,personal,[],1629651,,,1610612754,21,25,2025-11-06T00:40:56Z,1910000,False,,,0,,N. Claxton loose ball personal FOUL (1 PF),"[1629651, 1630643]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1630888.0,,,1.0,0.0,Huff,1630643.0
198,PT10M52.00S,2025-11-06T00:41:11.1Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1643007,79.188567674113,72.30392156862744,1610612754,21,25,2025-11-06T00:41:15Z,1930000,False,112.0,143.0,1,right,MISS T. Peter 18' step back Shot,[1643007],1610612754.0,IND,step back,,,Peter,T. Peter,,,,,Mid-Range,16-24 Right Center,18.14,Missed,,,,,,,,,,,,,,,,,,
199,PT10M47.00S,2025-11-06T00:41:16.1Z,2,REGULAR,rebound,defensive,[],1631213,,,1610612751,21,25,2025-11-06T00:41:15Z,1940000,False,,,0,,T. Martin REBOUND (Off:0 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,16-24 Right Center,,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,,
200,PT10M39.00S,2025-11-06T00:41:22.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642856,7.5722733245729295,57.107843137254896,1610612751,21,25,2025-11-06T00:41:29Z,1950000,False,-36.0,19.0,1,left,MISS E. Dëmin cutting Layup - blocked,"[1642856, 1630643]",1610612751.0,BKN,cutting,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,4.01,Missed,,,,,,,,,,,,,Huff,1630643.0,,,,
201,PT10M39.00S,2025-11-06T00:41:22.4Z,2,REGULAR,block,,[],1630643,,,1610612751,21,25,2025-11-06T00:41:24Z,1960000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
202,PT10M37.00S,2025-11-06T00:41:24.4Z,2,REGULAR,rebound,defensive,[],1643007,,,1610612754,21,25,2025-11-06T00:41:29Z,1970000,False,,,0,,T. Peter REBOUND (Off:0 Def:2),[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,Restricted Area,0-8 Center,,,,200.0,2.0,2.0,0.0,,,,,,,,,,,,,
203,PT10M35.00S,2025-11-06T00:41:27.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641767,90.62089356110381,48.77450980392157,1610612754,23,25,2025-11-06T00:41:31Z,1980000,False,-6.0,36.0,1,right,B. Sheppard running Layup (4 PTS) (P. Siakam 3 AST),"[1641767, 1627783]",1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,3.62,Made,4.0,,,,,P. Siakam,1627783.0,3.0,,,,,,,,,,
205,PT10M35.00S,2025-11-06T00:41:31.3Z,2,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612754,23,25,2025-11-06T00:41:41Z,2000000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Sheppard 1 FT),"[1630533, 1641767]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,,,1.0,0.0,Sheppard,1641767.0
207,PT10M35.00S,2025-11-06T00:41:44.7Z,2,REGULAR,substitution,out,[],1642856,,,1610612754,23,25,2025-11-06T00:42:24Z,2020000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M35.00S,2025-11-06T00:41:44.7Z,2,REGULAR,substitution,out,[],1631213,,,1610612754,23,25,2025-11-06T00:42:24Z,2030000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M35.00S,2025-11-06T00:41:44.7Z,2,REGULAR,substitution,in,[],1629611,,,1610612754,23,25,2025-11-06T00:42:24Z,2040000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT10M35.00S,2025-11-06T00:41:44.7Z,2,REGULAR,substitution,in,[],1630592,,,1610612754,23,25,2025-11-06T00:42:24Z,2050000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT10M35.00S,2025-11-06T00:42:09.4Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1641767,,,1610612754,24,25,2025-11-06T00:42:09Z,2060000,False,,,0,,B. Sheppard Free Throw 1 of 1 (5 PTS),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
212,PT10M24.00S,2025-11-06T00:42:23.1Z,2,REGULAR,turnover,lost ball,[],1630533,,,1610612751,24,25,2025-11-06T00:42:25Z,2070000,False,,,0,,Z. Williams lost ball TURNOVER (1 TO),"[1630533, 1628998]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Martin,1628998.0,,,,,,,
213,PT10M24.00S,2025-11-06T00:42:23.1Z,2,REGULAR,steal,,[],1628998,,,1610612754,24,25,2025-11-06T00:42:24Z,2080000,False,,,0,,C. Martin STEAL (1 STL),[1628998],1610612754.0,IND,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
214,PT10M21.00S,2025-11-06T00:42:26.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628998,91.5407358738502,51.71568627450981,1610612754,26,25,2025-11-06T00:42:30Z,2090000,False,9.0,27.0,1,right,C. Martin running DUNK (2 PTS) (P. Siakam 4 AST),"[1628998, 1627783]",1610612754.0,IND,running,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,2.83,Made,2.0,,,,,P. Siakam,1627783.0,4.0,,,,,,,,,,
217,PT10M12.00S,2025-11-06T00:42:37.1Z,2,REGULAR,foul,personal,['2freethrow'],1630643,,,1610612751,26,25,2025-11-06T00:42:43Z,2120000,False,,,0,,J. Huff shooting personal FOUL (1 PF) (Claxton 2 FT),"[1630643, 1629651]",1610612754.0,IND,shooting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200833.0,,,1.0,0.0,Claxton,1629651.0
219,PT10M12.00S,2025-11-06T00:42:58.6Z,2,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,26,26,2025-11-06T00:43:21Z,2140000,False,,,0,,N. Claxton Free Throw 1 of 2 (4 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
220,PT10M12.00S,2025-11-06T00:42:58.6Z,2,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,26,26,2025-11-06T00:43:21Z,2150000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
221,PT10M11.00S,2025-11-06T00:42:59.6Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,26,26,2025-11-06T00:43:21Z,2160000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,,,,,,
222,PT10M03.00S,2025-11-06T00:43:28.4Z,2,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612754,26,26,2025-11-06T00:43:33Z,2170000,False,,,0,,N. Clowney shooting personal FOUL (1 PF) (Siakam 2 FT),"[1641730, 1627783]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1830.0,,,1.0,0.0,Siakam,1627783.0
224,PT10M03.00S,2025-11-06T00:43:56.8Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,27,26,2025-11-06T00:44:20Z,2190000,False,,,0,,P. Siakam Free Throw 1 of 2 (6 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
225,PT10M03.00S,2025-11-06T00:43:56.8Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,27,26,2025-11-06T00:44:20Z,2200000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
226,PT09M59.00S,2025-11-06T00:44:00.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,27,26,2025-11-06T00:44:20Z,2210000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,225.0,,,,,,,,,,,,,,,,
228,PT09M46.00S,2025-11-06T00:44:47.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,8.754927726675426,55.392156862745104,1610612751,27,28,2025-11-06T00:44:51Z,2230000,False,-27.0,30.0,1,left,N. Claxton driving Layup (6 PTS),[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,4.02,Made,6.0,,,,,,,,,,,,,,,,,
229,PT09M46.00S,2025-11-06T00:44:49.4Z,2,REGULAR,foul,personal,['1freethrow'],1630643,,,1610612751,27,28,2025-11-06T00:44:54Z,2240000,False,,,0,,J. Huff shooting personal FOUL (2 PF) (Claxton 1 FT),"[1630643, 1629651]",1610612754.0,IND,shooting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200833.0,,,2.0,0.0,Claxton,1629651.0
231,PT09M46.00S,2025-11-06T00:45:01.3Z,2,REGULAR,substitution,out,[],1643007,,,1610612751,27,28,2025-11-06T00:46:26Z,2260000,False,,,0,,SUB out: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT09M46.00S,2025-11-06T00:45:01.3Z,2,REGULAR,substitution,out,[],1628998,,,1610612751,27,28,2025-11-06T00:46:26Z,2270000,False,,,0,,SUB out: C. Martin,[1628998],1610612754.0,IND,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT09M46.00S,2025-11-06T00:45:01.3Z,2,REGULAR,substitution,out,[],1627783,,,1610612751,27,28,2025-11-06T00:46:26Z,2280000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT09M46.00S,2025-11-06T00:45:01.3Z,2,REGULAR,substitution,in,[],1630174,,,1610612751,27,28,2025-11-06T00:46:26Z,2290000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT09M46.00S,2025-11-06T00:45:01.3Z,2,REGULAR,substitution,in,[],1630526,,,1610612751,27,28,2025-11-06T00:46:26Z,2300000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT09M46.00S,2025-11-06T00:45:01.3Z,2,REGULAR,substitution,in,[],1641716,,,1610612751,27,28,2025-11-06T00:46:26Z,2310000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT09M46.00S,2025-11-06T00:45:26.0Z,2,REGULAR,substitution,out,[],1641730,,,1610612751,27,28,2025-11-06T00:46:26Z,2320000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT09M46.00S,2025-11-06T00:45:26.0Z,2,REGULAR,substitution,in,[],1629008,,,1610612751,27,28,2025-11-06T00:46:26Z,2330000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT09M46.00S,2025-11-06T00:45:44.7Z,2,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,27,29,2025-11-06T00:45:44Z,2340000,False,,,0,,N. Claxton Free Throw 1 of 1 (7 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
240,PT09M23.00S,2025-11-06T00:46:09.0Z,2,REGULAR,2pt,Jump Shot,[],1630526,90.09526938239159,27.941176470588236,1610612754,29,29,2025-11-06T00:46:12Z,2350000,False,-110.0,41.0,1,right,J. Robinson-Earl 11' turnaround fadeaway Jump Shot (2 PTS) (A. Nesmith 2 AST),"[1630526, 1630174]",1610612754.0,IND,turnaround fadeaway,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Left,11.75,Made,2.0,,,,,A. Nesmith,1630174.0,2.0,,,,,,,,,,
243,PT09M04.00S,2025-11-06T00:46:46.1Z,2,REGULAR,3pt,Jump Shot,[],1629611,29.6484888304862,72.05882352941177,1610612751,29,32,2025-11-06T00:46:50Z,2380000,False,-110.0,226.0,1,left,T. Mann 25' 3PT  (5 PTS) (N. Claxton 2 AST),"[1629611, 1629651]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,25.17,Made,5.0,,,,,N. Claxton,1629651.0,2.0,,,,,,,,,,
245,PT08M53.00S,2025-11-06T00:46:57.2Z,2,REGULAR,3pt,Jump Shot,[],1641767,75.3777923784494,90.93137254901961,1610612754,32,32,2025-11-06T00:47:01Z,2400000,False,205.0,179.0,1,right,B. Sheppard 27' 3PT step back (8 PTS),[1641767],1610612754.0,IND,step back,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,27.19,Made,8.0,,,,,,,,,,,,,,,,,
246,PT08M32.00S,2025-11-06T00:47:17.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,8.492115637319317,48.529411764705884,1610612751,32,34,2025-11-06T01:00:39Z,2410000,False,7.0,27.0,1,left,N. Claxton DUNK (9 PTS) (M. Porter Jr. 1 AST),"[1629651, 1629008]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.83,Made,9.0,,,,,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,
248,PT08M23.00S,2025-11-06T00:47:30.3Z,2,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612754,32,34,2025-11-06T00:47:35Z,2430000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Huff 2 FT),"[1629651, 1630643]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,200833.0,,,2.0,0.0,Huff,1630643.0
250,PT08M23.00S,2025-11-06T00:47:54.3Z,2,REGULAR,freethrow,1 of 2,[],1630643,,,1610612754,33,34,2025-11-06T00:47:54Z,2450000,False,,,0,,J. Huff Free Throw 1 of 2 (4 PTS),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
251,PT08M23.00S,2025-11-06T00:47:54.7Z,2,REGULAR,substitution,out,[],1630533,,,1610612754,33,34,2025-11-06T00:48:10Z,2460000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT08M23.00S,2025-11-06T00:47:54.7Z,2,REGULAR,substitution,out,[],1629651,,,1610612754,33,34,2025-11-06T00:48:10Z,2470000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT08M23.00S,2025-11-06T00:47:54.7Z,2,REGULAR,substitution,in,[],1630549,,,1610612754,33,34,2025-11-06T00:48:10Z,2480000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M23.00S,2025-11-06T00:47:54.7Z,2,REGULAR,substitution,in,[],1631213,,,1610612754,33,34,2025-11-06T00:48:10Z,2490000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT08M23.00S,2025-11-06T00:48:35.7Z,2,REGULAR,freethrow,2 of 2,[],1630643,,,1610612754,34,34,2025-11-06T00:48:35Z,2500000,False,,,0,,J. Huff Free Throw 2 of 2 (5 PTS),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
259,PT08M04.00S,2025-11-06T00:48:57.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,11.12023653088042,49.754901960784316,1610612751,34,36,2025-11-06T00:49:00Z,2510000,False,1.0,52.0,1,left,T. Mann turnaround Jump Shot (7 PTS),[1629611],1610612751.0,BKN,turnaround,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.2,Made,7.0,,,,,,,,,,,,,,,,,
260,PT07M54.00S,2025-11-06T00:49:09.1Z,2,REGULAR,3pt,Jump Shot,[],1630643,68.15045992115637,67.64705882352942,1610612754,37,36,2025-11-06T00:49:12Z,2520000,False,88.0,247.0,1,right,J. Huff 26' 3PT  (8 PTS) (B. Sheppard 1 AST),"[1630643, 1641767]",1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,26.22,Made,8.0,,,,,B. Sheppard,1641767.0,1.0,,,,,,,,,,
262,PT07M44.00S,2025-11-06T00:49:20.3Z,2,REGULAR,foul,personal,[],1641716,,,1610612751,37,36,2025-11-06T00:49:34Z,2540000,False,,,0,,J. Walker personal FOUL (2 PF),"[1641716, 1629611]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1830.0,,,2.0,0.0,Mann,1629611.0
264,PT07M41.00S,2025-11-06T00:49:50.9Z,2,REGULAR,3pt,Jump Shot,[],1629008,31.35676741130092,40.68627450980392,1610612751,37,36,2025-11-06T00:49:57Z,2560000,False,47.0,242.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,24.67,Missed,,,,,,,,,,,,,,,,,,
265,PT07M37.00S,2025-11-06T00:49:54.9Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612754,37,36,2025-11-06T00:49:57Z,2570000,False,,,0,,J. Huff REBOUND (Off:0 Def:2),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,264.0,2.0,2.0,0.0,,,,,,,,,,,,,
266,PT07M28.00S,2025-11-06T00:50:04.2Z,2,REGULAR,3pt,Jump Shot,[],1630526,94.30026281208936,5.637254901960785,1610612754,40,36,2025-11-06T01:02:42Z,2580000,False,-222.0,1.0,1,right,J. Robinson-Earl 3PT step back (5 PTS) (J. Walker 3 AST),"[1630526, 1641716]",1610612754.0,IND,step back,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,22.18,Made,5.0,,,,,J. Walker,1641716.0,3.0,,,,,,,,,,
268,PT07M16.00S,2025-11-06T00:50:16.7Z,2,REGULAR,foul,personal,['2freethrow'],1641767,,,1610612751,40,36,2025-11-06T00:50:23Z,2600000,False,,,0,,B. Sheppard shooting personal FOUL (2 PF) (Mann 2 FT),"[1641767, 1629611]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1630888.0,,,2.0,0.0,Mann,1629611.0
