actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
174,PT01M01.00S,2025-12-31T20:40:42.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,80.1084099868594,46.07843137254902,1610612754,25,29,2025-12-31T20:40:47Z,1730000,False,-20.0,134.0,1,right,MISS T. McConnell 13' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,13.59,Missed,,,,,,,,,,
175,PT00M59.30S,2025-12-31T20:40:43.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,25,29,2025-12-31T20:40:47Z,1740000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,174.0,,,,,
177,PT00M45.60S,2025-12-31T20:41:07.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,8.754927726675426,42.64705882352941,1610612753,25,31,2025-12-31T20:41:12Z,1760000,False,37.0,30.0,1,left,D. Bane driving Layup (8 PTS) (G. Bitadze 1 AST),"[1630217, 1629048]",1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.74,Made,8.0,G. Bitadze,1629048.0,1.0,,,,,,
178,PT00M40.50S,2025-12-31T20:41:14.1Z,1,REGULAR,turnover,lost ball,[],204456,,,1610612754,25,31,2025-12-31T20:41:18Z,1770000,False,,,0,,T. McConnell lost ball TURNOVER (1 TO),"[204456, 1626145]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,1.0,Jones,1626145.0,,,,,,,,,,,,,,,,,
179,PT00M40.50S,2025-12-31T20:41:14.1Z,1,REGULAR,steal,,[],1626145,,,1610612753,25,31,2025-12-31T20:41:15Z,1780000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
180,PT00M37.10S,2025-12-31T20:41:17.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626145,23.603810775295663,85.04901960784314,1610612753,25,31,2025-12-31T20:41:22Z,1790000,False,-175.0,169.0,1,left,MISS T. Jones 24' running pullup 3PT,[1626145],1610612753.0,ORL,running pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.37,Missed,,,,,,,,,,
181,PT00M32.50S,2025-12-31T20:41:22.1Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612753,25,31,2025-12-31T20:41:22Z,1800000,False,,,0,,D. Bane REBOUND (Off:1 Def:0),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,180.0,1.0,0.0,1.0,,
182,PT00M23.80S,2025-12-31T20:41:30.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626145,10.463206307490145,48.28431372549019,1610612753,25,31,2025-12-31T20:41:34Z,1810000,False,9.0,46.0,1,left,MISS T. Jones driving finger roll Layup,[1626145],1610612753.0,ORL,driving finger roll,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.67,Missed,,,,,,,,,,
183,PT00M20.40S,2025-12-31T20:41:34.2Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,25,31,2025-12-31T20:41:34Z,1820000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,182.0,3.0,1.0,2.0,,
184,PT00M20.40S,2025-12-31T20:41:34.2Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629048,5.590000152587891,50.0,1610612753,25,31,2025-12-31T20:41:43Z,1830000,False,0.0,0.0,1,left,MISS G. Bitadze tip DUNK,[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Missed,,,,,,,,,,
185,PT00M20.00S,2025-12-31T20:41:34.6Z,1,REGULAR,rebound,defensive,[],1641716,,,1610612754,25,31,2025-12-31T20:41:34Z,1840000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,184.0,3.0,3.0,0.0,,
186,PT00M16.50S,2025-12-31T20:41:38.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,91.80354796320631,2.696078431372549,1610612754,28,31,2025-12-31T20:41:43Z,1850000,False,-237.0,25.0,1,right,B. Sheppard 3PT running (5 PTS) (T. McConnell 4 AST),"[1641767, 204456]",1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,,,,,,,,,23.78,Made,5.0,T. McConnell,204456.0,4.0,,,,,,
189,PT00M01.40S,2025-12-31T20:42:02.4Z,1,REGULAR,3pt,Jump Shot,[],1630591,30.699737187910642,73.2843137254902,1610612753,28,31,2025-12-31T20:42:06Z,1870000,False,-116.0,236.0,1,left,MISS J. Suggs 26' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.32,Missed,,,,,,,,,,
190,PT00M01.40S,2025-12-31T20:42:02.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,28,31,2025-12-31T20:42:06Z,1880000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,189.0,,,,,
191,PT00M00.00S,2025-12-31T20:42:06.3Z,1,REGULAR,period,end,[],0,,,1610612753,28,31,2025-12-31T20:42:06Z,1890000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2025-12-31T20:44:09.8Z,2,REGULAR,substitution,out,['startperiod'],1631097,,,1610612753,28,31,2025-12-31T20:44:36Z,1900000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2025-12-31T20:44:09.8Z,2,REGULAR,substitution,out,['startperiod'],1626145,,,1610612753,28,31,2025-12-31T20:44:36Z,1910000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2025-12-31T20:44:09.8Z,2,REGULAR,substitution,in,['startperiod'],1630174,,,1610612753,28,31,2025-12-31T20:44:36Z,1920000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2025-12-31T20:44:09.8Z,2,REGULAR,substitution,in,['startperiod'],1642859,,,1610612753,28,31,2025-12-31T20:44:36Z,1930000,False,,,0,,SUB in: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2025-12-31T20:44:49.3Z,2,REGULAR,period,start,[],0,,,1610612754,28,31,2025-12-31T20:44:49Z,1940000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT11M47.00S,2025-12-31T20:45:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630695,92.72339027595268,53.92156862745098,1610612754,30,31,2025-12-31T20:45:04Z,1950000,False,20.0,16.0,1,right,M. Potter Layup (2 PTS) (T. McConnell 5 AST),"[1630695, 204456]",1610612754.0,IND,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,,,,,,,2.52,Made,2.0,T. McConnell,204456.0,5.0,,,,,,
199,PT11M30.00S,2025-12-31T20:45:18.7Z,2,REGULAR,turnover,bad pass,[],1629048,,,1610612753,30,31,2025-12-31T20:45:22Z,1970000,False,,,0,,G. Bitadze bad pass TURNOVER (2 TO),"[1629048, 1630174]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,2.0,Nesmith,1630174.0,,,,,,,,,,,,,,,,,
200,PT11M30.00S,2025-12-31T20:45:18.7Z,2,REGULAR,steal,,[],1630174,,,1610612754,30,31,2025-12-31T20:45:20Z,1980000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
201,PT11M24.00S,2025-12-31T20:45:24.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641716,91.80354796320631,49.26470588235294,1610612754,32,31,2025-12-31T20:45:29Z,1990000,False,-4.0,25.0,1,right,J. Walker running DUNK (4 PTS) (M. Potter 1 AST),"[1641716, 1630695]",1610612754.0,IND,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,2.48,Made,4.0,M. Potter,1630695.0,1.0,,,,,,
203,PT11M09.00S,2025-12-31T20:45:50.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,11.645860709592641,57.59803921568627,1610612753,32,33,2025-12-31T20:46:09Z,2010000,False,-38.0,57.0,1,left,J. Suggs 6' pullup Jump Shot (7 PTS) (D. Bane 1 AST),"[1630591, 1630217]",1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.85,Made,7.0,D. Bane,1630217.0,1.0,,,,,,
204,PT11M09.00S,2025-12-31T20:45:53.6Z,2,REGULAR,foul,personal,['1freethrow'],1641716,,,1610612753,32,33,2025-12-31T20:45:57Z,2020000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Suggs 1 FT),"[1641716, 1630591]",1610612754.0,IND,shooting,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,1179.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,,,,
207,PT11M09.00S,2025-12-31T20:46:10.3Z,2,REGULAR,freethrow,1 of 1,[],1630591,,,1610612753,32,33,2025-12-31T20:46:16Z,2040000,False,,,0,,MISS J. Suggs Free Throw 1 of 1,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
208,PT11M08.00S,2025-12-31T20:46:11.3Z,2,REGULAR,rebound,defensive,[],1630695,,,1610612754,32,33,2025-12-31T20:46:16Z,2050000,False,,,0,,M. Potter REBOUND (Off:0 Def:1),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,207.0,1.0,1.0,0.0,,
209,PT11M04.00S,2025-12-31T20:46:14.6Z,2,REGULAR,turnover,bad pass,[],1630695,,,1610612754,32,33,2025-12-31T20:49:39Z,2060000,False,,,0,,M. Potter bad pass TURNOVER (1 TO),"[1630695, 1642869]",1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Right Center,1.0,Penda,1642869.0,,,,,,,,,,,,,,,,,
210,PT11M04.00S,2025-12-31T20:46:14.6Z,2,REGULAR,steal,,[],1642869,,,1610612753,32,33,2025-12-31T20:46:18Z,2070000,False,,,0,,N. Penda STEAL (1 STL),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
211,PT11M00.00S,2025-12-31T20:46:23.3Z,2,REGULAR,foul,personal,['2freethrow'],204456,,,1610612753,32,33,2025-12-31T20:46:28Z,2080000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Bitadze 2 FT),"[204456, 1629048]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,101283.0,1.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,
213,PT11M00.00S,2025-12-31T20:47:00.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629048,,,1610612753,32,34,2025-12-31T20:47:00Z,2100000,False,,,0,,G. Bitadze Free Throw 1 of 2 (3 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,
214,PT11M00.00S,2025-12-31T20:47:19.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629048,,,1610612753,32,35,2025-12-31T20:47:19Z,2110000,False,,,0,,G. Bitadze Free Throw 2 of 2 (4 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,
215,PT10M44.00S,2025-12-31T20:47:41.9Z,2,REGULAR,3pt,Jump Shot,[],1630174,82.07950065703022,96.07843137254902,1610612754,32,35,2025-12-31T20:47:46Z,2120000,False,230.0,116.0,1,right,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.8,Missed,,,,,,,,,,
216,PT10M41.00S,2025-12-31T20:47:44.9Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,32,35,2025-12-31T20:47:46Z,2130000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,215.0,4.0,2.0,2.0,,
217,PT10M37.00S,2025-12-31T20:47:49.5Z,2,REGULAR,turnover,bad pass,[],1630591,,,1610612753,32,35,2025-12-31T20:47:52Z,2140000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 204456]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,1.0,McConnell,204456.0,,,,,,,,,,,,,,,,,
218,PT10M37.00S,2025-12-31T20:47:49.5Z,2,REGULAR,steal,,[],204456,,,1610612754,32,35,2025-12-31T20:47:50Z,2150000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
219,PT10M26.00S,2025-12-31T20:48:00.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641716,77.87450722733246,22.794117647058822,1610612754,34,35,2025-12-31T20:48:03Z,2160000,False,-136.0,155.0,1,right,J. Walker 20' pullup Jump Shot (6 PTS) (T. McConnell 6 AST),"[1641716, 204456]",1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,20.66,Made,6.0,T. McConnell,204456.0,6.0,,,,,,
221,PT10M08.00S,2025-12-31T20:48:19.2Z,2,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612753,34,35,2025-12-31T20:48:23Z,2180000,False,,,0,,D. Bane lost ball out-of-bounds TURNOVER (2 TO),[1630217],1610612753.0,ORL,lost ball,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,2.0,,,101283.0,,,,,,,,,,,,,,,,
222,PT09M50.00S,2025-12-31T20:48:42.7Z,2,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612754,34,35,2025-12-31T20:48:48Z,2190000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Potter 2 FT),"[1629048, 1630695]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,202037.0,1.0,0.0,Potter,1630695.0,,,,,,,,,,,,
224,PT09M50.00S,2025-12-31T20:49:13.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630695,,,1610612754,35,35,2025-12-31T20:49:13Z,2210000,False,,,0,,M. Potter Free Throw 1 of 2 (3 PTS),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,
225,PT09M50.00S,2025-12-31T20:49:35.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630695,,,1610612754,36,35,2025-12-31T20:49:35Z,2220000,False,,,0,,M. Potter Free Throw 2 of 2 (4 PTS),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,
226,PT09M31.00S,2025-12-31T20:49:56.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,5.601182654402102,59.80392156862745,1610612753,36,37,2025-12-31T20:49:59Z,2230000,False,-49.0,0.0,1,left,J. Suggs driving finger roll Layup (9 PTS) (D. Bane 2 AST),"[1630591, 1630217]",1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.9,Made,9.0,D. Bane,1630217.0,2.0,,,,,,
227,PT09M21.00S,2025-12-31T20:50:05.4Z,2,REGULAR,3pt,Jump Shot,[],1641767,67.09921156373193,65.19607843137256,1610612754,39,37,2025-12-31T20:50:09Z,2240000,False,76.0,257.0,1,right,B. Sheppard 26' 3PT  (8 PTS) (T. McConnell 7 AST),"[1641767, 204456]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,,,,26.78,Made,8.0,T. McConnell,204456.0,7.0,,,,,,
229,PT09M07.00S,2025-12-31T20:50:20.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,5.206964520367937,52.20588235294118,1610612753,39,39,2025-12-31T20:50:23Z,2260000,False,-11.0,-4.0,1,left,G. Bitadze cutting DUNK (6 PTS) (D. Bane 3 AST),"[1629048, 1630217]",1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,1.16,Made,6.0,D. Bane,1630217.0,3.0,,,,,,
231,PT08M54.00S,2025-12-31T20:50:35.1Z,2,REGULAR,foul,personal,['2freethrow'],1642869,,,1610612754,39,39,2025-12-31T20:50:49Z,2280000,False,,,0,,N. Penda shooting personal FOUL (2 PF) (Sheppard 2 FT),"[1642869, 1641767]",1610612753.0,ORL,shooting,,,Penda,N. Penda,,,,,In The Paint (Non-RA),8-16 Center,,,,1179.0,2.0,0.0,Sheppard,1641767.0,,,,,,,,,,,,
233,PT08M54.00S,2025-12-31T20:51:05.3Z,2,REGULAR,freethrow,1 of 2,[],1641767,,,1610612754,40,39,2025-12-31T20:51:05Z,2300000,False,,,0,,B. Sheppard Free Throw 1 of 2 (9 PTS),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,Made,9.0,,,,,,,,,
234,PT08M54.00S,2025-12-31T20:51:05.8Z,2,REGULAR,substitution,out,[],1630591,,,1610612754,40,39,2025-12-31T20:51:09Z,2310000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M54.00S,2025-12-31T20:51:05.8Z,2,REGULAR,substitution,in,[],1631094,,,1610612754,40,39,2025-12-31T20:51:09Z,2320000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M54.00S,2025-12-31T20:51:23.7Z,2,REGULAR,freethrow,2 of 2,[],1641767,,,1610612754,41,39,2025-12-31T20:51:23Z,2330000,False,,,0,,B. Sheppard Free Throw 2 of 2 (10 PTS),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,Made,10.0,,,,,,,,,
237,PT08M43.00S,2025-12-31T20:51:36.3Z,2,REGULAR,2pt,Jump Shot,[],1630217,25.18068331143233,55.88235294117647,1610612753,41,39,2025-12-31T20:51:40Z,2340000,False,-29.0,184.0,1,left,MISS D. Bane 18' pullup Shot,[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Center,,,,,,,,,18.65,Missed,,,,,,,,,,
238,PT08M40.00S,2025-12-31T20:51:39.3Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,41,39,2025-12-31T20:51:40Z,2350000,False,,,0,,A. Nesmith REBOUND (Off:3 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,237.0,4.0,1.0,3.0,,
239,PT08M31.00S,2025-12-31T20:51:47.5Z,2,REGULAR,2pt,Jump Shot,[],204456,87.07293035479631,28.921568627450984,1610612754,43,39,2025-12-31T20:51:50Z,2360000,False,-105.0,69.0,1,right,T. McConnell 12' turnaround Jump Shot (2 PTS),[204456],1610612754.0,IND,turnaround,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,,,,,,,,,12.6,Made,2.0,,,,,,,,,
240,PT08M14.00S,2025-12-31T20:52:03.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,14.931011826544022,56.61764705882353,1610612753,43,39,2025-12-31T20:52:07Z,2370000,False,-33.0,88.0,1,left,MISS P. Banchero 9' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,9.39,Missed,,,,,,,,,,
241,PT08M13.00S,2025-12-31T20:52:04.8Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,43,39,2025-12-31T20:52:07Z,2380000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,240.0,5.0,2.0,3.0,,
242,PT08M09.00S,2025-12-31T20:52:10.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,7.440867279894875,49.50980392156863,1610612753,43,41,2025-12-31T20:52:14Z,2390000,False,2.0,17.0,1,left,P. Banchero finger roll Layup (8 PTS) (G. Bitadze 2 AST),"[1631094, 1629048]",1610612753.0,ORL,finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,1.76,Made,8.0,G. Bitadze,1629048.0,2.0,,,,,,
244,PT07M55.00S,2025-12-31T20:52:23.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1641767,91.14651773981603,47.794117647058826,1610612754,45,41,2025-12-31T20:52:31Z,2410000,False,-11.0,31.0,1,right,B. Sheppard driving finger roll Layup (12 PTS) (M. Potter 2 AST),"[1641767, 1630695]",1610612754.0,IND,driving finger roll,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,3.26,Made,12.0,M. Potter,1630695.0,2.0,,,,,,
245,PT07M55.00S,2025-12-31T20:52:27.4Z,2,REGULAR,violation,defensive goaltending,[],1642869,,,1610612754,45,41,2025-12-31T20:52:31Z,2420000,False,,,0,,N. Penda defensive goaltending VIOLATION,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,202037.0,,,,,,,,,,,,,,,,
247,PT07M46.00S,2025-12-31T20:52:46.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,8.229303547963205,45.34313725490196,1610612753,45,41,2025-12-31T20:52:54Z,2430000,False,23.0,25.0,1,left,MISS D. Bane driving Layup - blocked,"[1630217, 204456]",1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,3.41,Missed,,,,,,,,,McConnell,204456.0
248,PT07M46.00S,2025-12-31T20:52:46.9Z,2,REGULAR,block,,[],204456,,,1610612753,45,41,2025-12-31T20:52:48Z,2440000,False,,,0,,T. McConnell BLOCK (1 BLK),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
249,PT07M45.00S,2025-12-31T20:52:47.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,45,41,2025-12-31T20:52:54Z,2450000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,247.0,,,,,
251,PT07M45.00S,2025-12-31T20:52:55.2Z,2,REGULAR,substitution,out,[],1641716,,,1610612753,45,41,2025-12-31T20:53:09Z,2470000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M45.00S,2025-12-31T20:52:55.2Z,2,REGULAR,substitution,out,[],1641767,,,1610612753,45,41,2025-12-31T20:53:09Z,2480000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M45.00S,2025-12-31T20:52:55.2Z,2,REGULAR,substitution,out,[],1629048,,,1610612753,45,41,2025-12-31T20:53:09Z,2490000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M45.00S,2025-12-31T20:52:55.2Z,2,REGULAR,substitution,in,[],1642277,,,1610612753,45,41,2025-12-31T20:53:09Z,2500000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M45.00S,2025-12-31T20:52:55.2Z,2,REGULAR,substitution,in,[],1627783,,,1610612753,45,41,2025-12-31T20:53:09Z,2510000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M45.00S,2025-12-31T20:52:55.2Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,45,41,2025-12-31T20:53:09Z,2520000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M43.00S,2025-12-31T20:53:21.5Z,2,REGULAR,turnover,bad pass,[],1642859,,,1610612753,45,41,2025-12-31T20:53:23Z,2530000,False,,,0,,J. Richardson bad pass TURNOVER (1 TO),"[1642859, 1630174]",1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,1.0,Nesmith,1630174.0,,,,,,,,,,,,,,,,,
258,PT07M43.00S,2025-12-31T20:53:21.5Z,2,REGULAR,steal,,[],1630174,,,1610612754,45,41,2025-12-31T20:53:23Z,2540000,False,,,0,,A. Nesmith STEAL (2 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
