actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
88,PT06M15.00S,2025-10-24T00:00:13.5Z,1,REGULAR,3pt,Jump Shot,[],1631096,72.09264126149803,18.38235294117647,1610612760,15,12,2025-10-24T00:00:18Z,880000,False,-158.0,210.0,1,right,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
89,PT06M11.00S,2025-10-24T00:00:17.5Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,15,12,2025-10-24T00:00:18Z,890000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,88.0,,,,,,,,2.0,2.0,0.0,,,,,,,
90,PT05M55.00S,2025-10-24T00:00:33.0Z,1,REGULAR,3pt,Jump Shot,[],1641767,4.5499342969776615,4.6568627450980395,1610612754,15,12,2025-10-24T00:00:37Z,900000,False,227.0,-10.0,1,left,MISS B. Sheppard 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
91,PT05M55.00S,2025-10-24T00:00:33.0Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,15,12,2025-10-24T00:00:37Z,910000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Right Corner 3,24+ Right,,,90.0,,,,,,,,1.0,1.0,0.0,,,,,,,
92,PT05M41.00S,2025-10-24T00:00:48.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.59198423127464,52.94117647058824,1610612760,15,14,2025-10-24T00:00:52Z,920000,False,15.0,17.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (10 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,,,10.0,,,,,,,,,,
93,PT05M19.00S,2025-10-24T00:01:11.1Z,1,REGULAR,foul,personal,['2freethrow'],1642964,,,1610612754,15,14,2025-10-24T00:01:16Z,930000,False,,,0,,B. Barnhizer shooting personal FOUL (2 PF) (Siakam 2 FT),"[1642964, 1627783]",1610612760.0,OKC,shooting,,,Barnhizer,B. Barnhizer,,,,,In The Paint (Non-RA),0-8 Center,,,,1155.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
95,PT05M19.00S,2025-10-24T00:01:41.2Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,16,14,2025-10-24T00:01:41Z,950000,False,,,0,,P. Siakam Free Throw 1 of 2 (6 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
96,PT05M19.00S,2025-10-24T00:01:41.7Z,1,REGULAR,substitution,out,[],1628983,,,1610612754,16,14,2025-10-24T00:01:46Z,960000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M19.00S,2025-10-24T00:01:41.7Z,1,REGULAR,substitution,out,[],1630598,,,1610612754,16,14,2025-10-24T00:01:46Z,970000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M19.00S,2025-10-24T00:01:41.7Z,1,REGULAR,substitution,in,[],1629652,,,1610612754,16,14,2025-10-24T00:01:46Z,980000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M19.00S,2025-10-24T00:01:41.7Z,1,REGULAR,substitution,in,[],1642349,,,1610612754,16,14,2025-10-24T00:01:46Z,990000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M19.00S,2025-10-24T00:02:02.1Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,17,14,2025-10-24T00:02:02Z,1000000,False,,,0,,P. Siakam Free Throw 2 of 2 (7 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
101,PT05M01.00S,2025-10-24T00:02:26.5Z,1,REGULAR,2pt,Jump Shot,[],1642349,85.23324572930355,73.77450980392157,1610612760,17,14,2025-10-24T00:02:30Z,1010000,False,119.0,86.0,1,right,MISS A. Mitchell 14' pullup Shot,[1642349],1610612760.0,OKC,pullup,,,Mitchell,A. Mitchell,,,,,Mid-Range,8-16 Right,14.69,Missed,,,,,,,,,,,,,,,,,,
102,PT04M57.00S,2025-10-24T00:02:30.5Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,17,14,2025-10-24T00:02:30Z,1020000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,101.0,,,,,,,,3.0,1.0,2.0,,,,,,,
103,PT04M50.00S,2025-10-24T00:02:37.1Z,1,REGULAR,3pt,Jump Shot,[],1630167,28.86005256241787,17.401960784313726,1610612754,17,14,2025-10-24T00:02:42Z,1030000,False,163.0,219.0,1,left,MISS O. Toppin 27' pullup 3PT,[1630167],1610612754.0,IND,pullup,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,27.28,Missed,,,,,,,,,,,,,,,,,,
104,PT04M47.00S,2025-10-24T00:02:40.1Z,1,REGULAR,rebound,defensive,[],1642964,,,1610612760,17,14,2025-10-24T00:02:42Z,1040000,False,,,0,,B. Barnhizer REBOUND (Off:0 Def:1),[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,Above the Break 3,24+ Right Center,,,103.0,,,,,,,,1.0,1.0,0.0,,,,,,,
105,PT04M25.00S,2025-10-24T00:03:02.3Z,1,REGULAR,3pt,Jump Shot,[],1631096,63.02562417871223,59.068627450980394,1610612760,17,14,2025-10-24T00:03:16Z,1050000,False,45.0,295.0,1,right,MISS C. Holmgren 29' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,29.86,Missed,,,,,,,,,,,,,,,,,,
106,PT04M22.00S,2025-10-24T00:03:05.3Z,1,REGULAR,rebound,offensive,[],1642349,,,1610612760,17,14,2025-10-24T00:03:16Z,1060000,False,,,0,,A. Mitchell REBOUND (Off:1 Def:0),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Center,,,105.0,,,,,,,,1.0,0.0,1.0,,,,,,,
107,PT04M22.00S,2025-10-24T00:03:06.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642349,92.19776609724047,53.92156862745098,1610612760,17,16,2025-10-24T00:03:24Z,1070000,False,20.0,21.0,1,right,A. Mitchell putback Layup (2 PTS),[1642349],1610612760.0,OKC,putback,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,,2.0,,,,,,,,,,
108,PT04M10.00S,2025-10-24T00:03:19.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631119,,,1610612754,17,16,2025-10-24T00:03:26Z,1080000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Toppin 2 FT),"[1631119, 1630167]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,1628171.0,1.0,0.0,Toppin,1630167.0,,,,,,,,,,,,
110,PT04M10.00S,2025-10-24T00:03:44.2Z,1,REGULAR,freethrow,1 of 2,[],1630167,,,1610612754,18,16,2025-10-24T00:03:44Z,1100000,False,,,0,,O. Toppin Free Throw 1 of 2 (3 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
111,PT04M10.00S,2025-10-24T00:03:45.5Z,1,REGULAR,substitution,out,[],1642964,,,1610612754,18,16,2025-10-24T00:03:50Z,1110000,False,,,0,,SUB out: B. Barnhizer,[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M10.00S,2025-10-24T00:03:45.5Z,1,REGULAR,substitution,in,[],1631172,,,1610612754,18,16,2025-10-24T00:03:50Z,1120000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M10.00S,2025-10-24T00:04:04.2Z,1,REGULAR,freethrow,2 of 2,[],1630167,,,1610612754,19,16,2025-10-24T00:04:04Z,1130000,False,,,0,,O. Toppin Free Throw 2 of 2 (4 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
114,PT03M57.00S,2025-10-24T00:04:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,89.30683311432325,44.6078431372549,1610612760,19,16,2025-10-24T00:04:28Z,1140000,False,-27.0,48.0,1,right,MISS A. Mitchell driving finger roll Layup,[1642349],1610612760.0,OKC,driving finger roll,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,5.51,Missed,,,,,,,,,,,,,,,,,,
115,PT03M55.00S,2025-10-24T00:04:26.5Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,19,16,2025-10-24T00:04:28Z,1150000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,114.0,,,,,,,,1.0,1.0,0.0,,,,,,,
116,PT03M49.00S,2025-10-24T00:04:31.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,22.421156373193167,10.294117647058822,1610612754,19,16,2025-10-24T00:04:38Z,1160000,False,199.0,158.0,1,left,MISS B. Mathurin 25' running 3PT,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
117,PT03M47.00S,2025-10-24T00:04:33.5Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,19,16,2025-10-24T00:04:38Z,1170000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,116.0,,,,,,,,2.0,2.0,0.0,,,,,,,
118,PT03M39.00S,2025-10-24T00:04:42.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,92.19776609724047,46.81372549019608,1610612760,19,18,2025-10-24T00:04:46Z,1180000,False,-16.0,21.0,1,right,L. Dort driving finger roll Layup (2 PTS),[1629652],1610612760.0,OKC,driving finger roll,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,,2.0,,,,,,,,,,
119,PT03M26.00S,2025-10-24T00:04:54.6Z,1,REGULAR,2pt,Jump Shot,[],1627783,22.421156373193167,49.01960784313725,1610612754,21,18,2025-10-24T00:05:00Z,1190000,False,5.0,158.0,1,left,P. Siakam 15' step back Jump Shot (9 PTS),[1627783],1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,15.84,Made,,,,,,,,9.0,,,,,,,,,,
120,PT03M07.00S,2025-10-24T00:05:13.6Z,1,REGULAR,turnover,bad pass,[],1629652,,,1610612760,21,18,2025-10-24T00:05:17Z,1200000,False,,,0,,L. Dort bad pass TURNOVER (3 TO),"[1629652, 1630167]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,,,,,,,,,3.0,,,,,Toppin,1630167.0,,,,,
121,PT03M07.00S,2025-10-24T00:05:13.6Z,1,REGULAR,steal,,[],1630167,,,1610612754,21,18,2025-10-24T00:05:15Z,1210000,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
122,PT02M59.00S,2025-10-24T00:05:21.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,7.046649145860711,44.6078431372549,1610612754,23,18,2025-10-24T00:05:25Z,1220000,False,27.0,14.0,1,left,P. Siakam Layup (11 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,,,,11.0,,,,,,,,,,
123,PT02M58.00S,2025-10-24T00:05:25.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,23,18,2025-10-24T00:05:25Z,1230000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M58.00S,2025-10-24T00:08:01.0Z,1,REGULAR,substitution,out,[],1631097,,,1610612760,23,18,2025-10-24T00:08:30Z,1240000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M58.00S,2025-10-24T00:08:01.0Z,1,REGULAR,substitution,out,[],1643007,,,1610612760,23,18,2025-10-24T00:08:30Z,1250000,False,,,0,,SUB out: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M58.00S,2025-10-24T00:08:01.0Z,1,REGULAR,substitution,out,[],1627783,,,1610612760,23,18,2025-10-24T00:08:30Z,1260000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M58.00S,2025-10-24T00:08:01.0Z,1,REGULAR,substitution,out,[],1631096,,,1610612760,23,18,2025-10-24T00:08:30Z,1270000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M58.00S,2025-10-24T00:08:01.0Z,1,REGULAR,substitution,in,[],1629614,,,1610612760,23,18,2025-10-24T00:08:30Z,1280000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M58.00S,2025-10-24T00:08:01.0Z,1,REGULAR,substitution,in,[],1630174,,,1610612760,23,18,2025-10-24T00:08:30Z,1290000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M58.00S,2025-10-24T00:08:01.0Z,1,REGULAR,substitution,in,[],1630643,,,1610612760,23,18,2025-10-24T00:08:30Z,1300000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M58.00S,2025-10-24T00:08:01.0Z,1,REGULAR,substitution,in,[],1630598,,,1610612760,23,18,2025-10-24T00:08:30Z,1310000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M43.00S,2025-10-24T00:09:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,87.59855453350855,47.30392156862745,1610612760,23,20,2025-10-24T00:09:14Z,1320000,False,-13.0,64.0,1,right,A. Wiggins 6' driving Layup (2 PTS) (J. Williams 1 AST),"[1630598, 1631119]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.55,Made,,,,,,,,2.0,,,,,,J. Williams,1631119.0,1.0,,
133,PT02M32.00S,2025-10-24T00:09:19.3Z,1,REGULAR,3pt,Jump Shot,[],1630167,28.728646517739815,72.79411764705883,1610612754,23,20,2025-10-24T00:09:24Z,1330000,False,-114.0,218.0,1,left,MISS O. Toppin 24' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,24.56,Missed,,,,,,,,,,,,,,,,,,
134,PT02M29.00S,2025-10-24T00:09:22.3Z,1,REGULAR,rebound,defensive,[],1631172,,,1610612760,23,20,2025-10-24T00:09:24Z,1340000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,,133.0,,,,,,,,1.0,1.0,0.0,,,,,,,
135,PT02M21.00S,2025-10-24T00:09:30.1Z,1,REGULAR,3pt,Jump Shot,[],1631172,66.70499342969777,49.754901960784316,1610612760,23,20,2025-10-24T00:09:36Z,1350000,False,-1.0,260.0,1,right,MISS O. Dieng 26' 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
137,PT02M21.00S,2025-10-24T00:09:30.1Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,23,20,2025-10-24T00:09:36Z,1360000,False,,,0,,L. Dort REBOUND (Off:1 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,135.0,,,,,,,,1.0,0.0,1.0,,,,,,,
138,PT02M13.00S,2025-10-24T00:09:38.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,95.22010512483574,97.54901960784314,1610612760,23,20,2025-10-24T00:09:43Z,1370000,False,238.0,-8.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,23.78,Missed,,,,,,,,,,,,,,,,,,
139,PT02M11.00S,2025-10-24T00:09:40.9Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612754,23,20,2025-10-24T00:09:43Z,1380000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Right Corner 3,24+ Right,,,138.0,,,,,,,,1.0,1.0,0.0,,,,,,,
140,PT01M55.00S,2025-10-24T00:09:57.2Z,1,REGULAR,2pt,Jump Shot,[],1629614,23.47240473061761,60.29411764705882,1610612754,23,20,2025-10-24T00:10:02Z,1390000,False,-51.0,168.0,1,left,MISS A. Nembhard 17' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Center,17.58,Missed,,,,,,,,,,,,,,,,,,
141,PT01M53.00S,2025-10-24T00:09:59.2Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,23,20,2025-10-24T00:10:15Z,1400000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,140.0,,,,,,,,1.0,1.0,0.0,,,,,,,
142,PT01M45.00S,2025-10-24T00:10:06.8Z,1,REGULAR,3pt,Jump Shot,[],1631119,69.07030223390277,18.38235294117647,1610612760,23,20,2025-10-24T00:10:12Z,1410000,False,-158.0,238.0,1,right,MISS J. Williams 28' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,28.59,Missed,,,,,,,,,,,,,,,,,,
143,PT01M41.00S,2025-10-24T00:10:10.8Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,23,20,2025-10-24T00:10:12Z,1420000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:2),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,,,142.0,,,,,,,,2.0,2.0,0.0,,,,,,,
144,PT01M26.00S,2025-10-24T00:10:25.1Z,1,REGULAR,3pt,Jump Shot,[],1629614,27.808804204993432,77.69607843137256,1610612754,23,20,2025-10-24T00:10:31Z,1430000,False,-138.0,209.0,1,left,MISS A. Nembhard 25' step back 3PT,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
145,PT01M22.00S,2025-10-24T00:10:29.1Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,23,20,2025-10-24T00:10:31Z,1440000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,144.0,,,,,,,,1.0,1.0,0.0,,,,,,,
146,PT01M19.00S,2025-10-24T00:10:35.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641767,,,1610612760,23,20,2025-10-24T00:10:43Z,1450000,False,,,0,,B. Sheppard shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1641767, 1642349]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,1628171.0,1.0,0.0,Mitchell,1642349.0,,,,,,,,,,,,
148,PT01M19.00S,2025-10-24T00:10:56.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642349,,,1610612760,23,21,2025-10-24T00:10:56Z,1470000,False,,,0,,A. Mitchell Free Throw 1 of 2 (3 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
149,PT01M19.00S,2025-10-24T00:10:57.0Z,1,REGULAR,substitution,out,[],1641767,,,1610612760,23,21,2025-10-24T00:10:59Z,1480000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M19.00S,2025-10-24T00:10:57.0Z,1,REGULAR,substitution,in,[],1641716,,,1610612760,23,21,2025-10-24T00:10:59Z,1490000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M19.00S,2025-10-24T00:11:13.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642349,,,1610612760,23,22,2025-10-24T00:11:13Z,1500000,False,,,0,,A. Mitchell Free Throw 2 of 2 (4 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
152,PT01M02.00S,2025-10-24T00:11:30.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,7.966491458607096,56.127450980392155,1610612754,25,22,2025-10-24T00:11:35Z,1510000,False,-31.0,22.0,1,left,J. Walker driving finger roll Layup (2 PTS) (O. Toppin 1 AST),"[1641716, 1630167]",1610612754.0,IND,driving finger roll,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,,,,2.0,,,,,,O. Toppin,1630167.0,1.0,,
154,PT00M45.30S,2025-10-24T00:11:48.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,88.38699080157687,54.90196078431373,1610612760,25,22,2025-10-24T00:11:54Z,1530000,False,25.0,57.0,1,right,MISS A. Wiggins 6' driving floating Shot,[1630598],1610612760.0,OKC,driving floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
155,PT00M43.50S,2025-10-24T00:11:50.5Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,25,22,2025-10-24T00:11:54Z,1540000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,154.0,,,,,,,,1.0,1.0,0.0,,,,,,,
156,PT00M24.70S,2025-10-24T00:12:09.4Z,1,REGULAR,3pt,Jump Shot,[],1630167,12.697109067017081,94.6078431372549,1610612754,25,22,2025-10-24T00:12:13Z,1550000,False,-223.0,67.0,1,left,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
157,PT00M21.90S,2025-10-24T00:12:12.2Z,1,REGULAR,rebound,defensive,[],1642349,,,1610612760,25,22,2025-10-24T00:12:12Z,1560000,False,,,0,,A. Mitchell REBOUND (Off:1 Def:1),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Left Corner 3,24+ Left,,,156.0,,,,,,,,2.0,1.0,1.0,,,,,,,
158,PT00M03.80S,2025-10-24T00:12:30.3Z,1,REGULAR,3pt,Jump Shot,[],1642349,77.08607095926413,89.4607843137255,1610612760,25,22,2025-10-24T00:12:34Z,1570000,False,197.0,163.0,1,right,MISS A. Mitchell 25' pullup 3PT,[1642349],1610612760.0,OKC,pullup,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
159,PT00M01.00S,2025-10-24T00:12:33.1Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,25,22,2025-10-24T00:12:33Z,1580000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,158.0,,,,,,,,2.0,2.0,0.0,,,,,,,
160,PT00M00.00S,2025-10-24T00:12:34.3Z,1,REGULAR,heave,,[],0,,,1610612754,25,22,2025-10-24T00:12:43Z,1590000,False,,,0,,IND Heave,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Center,68.1,,,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2025-10-24T00:12:34.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,25,22,2025-10-24T00:12:43Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Center,,,160.0,,,,,,,,,,,,,,,,,
162,PT00M00.00S,2025-10-24T00:12:41.1Z,1,REGULAR,period,end,[],0,,,1610612754,25,22,2025-10-24T00:12:41Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-10-24T00:15:31.3Z,2,REGULAR,substitution,out,['startperiod'],1629652,,,1610612754,25,22,2025-10-24T00:15:43Z,1620000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-10-24T00:15:31.3Z,2,REGULAR,substitution,out,['startperiod'],1631119,,,1610612754,25,22,2025-10-24T00:15:43Z,1630000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
