actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
86,PT05M48.00S,2026-03-18T23:52:10.2Z,1,REGULAR,foul,personal,['2freethrow'],1631245,,,1610612757,17,20,2026-03-18T23:52:20Z,860000,False,,,0,,Q. Jackson shooting personal FOUL (1 PF) (Avdija 2 FT),"[1631245, 1630166]",1610612754.0,IND,shooting,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,1830.0,1.0,0.0,Avdija,1630166.0,,,,,,,
88,PT05M48.00S,2026-03-18T23:52:38.5Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,17,21,2026-03-18T23:52:38Z,880000,False,,,0,,D. Avdija Free Throw 1 of 2 (5 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
89,PT05M48.00S,2026-03-18T23:52:39.3Z,1,REGULAR,substitution,out,[],1630174,,,1610612757,17,21,2026-03-18T23:52:43Z,890000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M48.00S,2026-03-18T23:52:39.3Z,1,REGULAR,substitution,in,[],1641738,,,1610612757,17,21,2026-03-18T23:52:43Z,900000,False,,,0,,SUB in: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M48.00S,2026-03-18T23:52:49.1Z,1,REGULAR,substitution,out,[],1641716,,,1610612757,17,21,2026-03-18T23:52:53Z,910000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M48.00S,2026-03-18T23:52:49.1Z,1,REGULAR,substitution,in,[],1641771,,,1610612757,17,21,2026-03-18T23:52:53Z,920000,False,,,0,,SUB in: J. Slawson,[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M48.00S,2026-03-18T23:53:14.9Z,1,REGULAR,violation,lane,[],1641767,,,1610612757,17,21,2026-03-18T23:53:14Z,930000,False,,,0,,B. Sheppard lane VIOLATION,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M48.00S,2026-03-18T23:53:32.3Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,17,22,2026-03-18T23:53:32Z,940000,False,,,0,,D. Avdija Free Throw 2 of 2 (6 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
95,PT05M32.00S,2026-03-18T23:53:49.4Z,1,REGULAR,2pt,Jump Shot,[],1641767,93.24901445466492,18.38235294117647,1610612754,17,22,2026-03-19T00:05:14Z,950000,False,-158.0,11.0,1,right,MISS B. Sheppard 15' fadeaway Shot,[1641767],1610612754.0,IND,fadeaway,,,Sheppard,B. Sheppard,,,,,Mid-Range,8-16 Left,15.85,Missed,,,,,,,,,,,,,,,,,,
96,PT05M29.00S,2026-03-18T23:53:52.4Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,17,22,2026-03-18T23:53:54Z,960000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
97,PT05M17.00S,2026-03-18T23:54:05.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,5.732588699080158,46.568627450980394,1610612757,17,22,2026-03-18T23:54:09Z,970000,False,17.0,1.0,1,left,MISS D. Clingan alley-oop Layup,[1642270],1610612757.0,POR,alley-oop,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
98,PT05M13.00S,2026-03-18T23:54:08.2Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,17,22,2026-03-18T23:54:08Z,980000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,97.0,4.0,3.0,1.0,,,,,,,,,,,,,,
99,PT05M13.00S,2026-03-18T23:54:08.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,5.590000152587891,50.0,1610612757,17,24,2026-03-18T23:54:08Z,990000,False,0.0,0.0,1,left,D. Avdija tip Layup (8 PTS),[1630166],1610612757.0,POR,tip,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,8.0,,,,,,
100,PT05M02.00S,2026-03-18T23:54:20.0Z,1,REGULAR,3pt,Jump Shot,[],1641771,92.72339027595268,1.2254901960784315,1610612754,20,24,2026-03-18T23:54:22Z,1000000,False,-244.0,16.0,1,right,J. Slawson 24' 3PT  (3 PTS) (B. Sheppard 1 AST),"[1641771, 1641767]",1610612754.0,IND,,,,Slawson,J. Slawson,,,,,Left Corner 3,24+ Left,24.44,Made,,,,,,,,,,,,3.0,B. Sheppard,1641767.0,1.0,,,
102,PT04M50.00S,2026-03-18T23:54:32.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203924,9.411957950065702,46.568627450980394,1610612757,20,26,2026-03-19T00:28:23Z,1020000,False,17.0,36.0,1,left,J. Grant driving Hook (2 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.99,Made,,,,,,,,,,,,2.0,,,,,,
103,PT04M30.00S,2026-03-18T23:54:57.0Z,1,REGULAR,foul,offensive,[],1641738,,,1610612754,20,26,2026-03-18T23:55:00Z,1030000,False,,,0,,K. Brown offensive FOUL (1 PF),"[1641738, 1641739]",1610612754.0,IND,,,,Brown,K. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,1179.0,1.0,0.0,Camara,1641739.0,,,,,,,
105,PT04M30.00S,2026-03-18T23:54:57.0Z,1,REGULAR,turnover,offensive foul,[],1641738,,,1610612754,20,26,2026-03-18T23:54:57Z,1050000,False,,,0,,K. Brown offensive foul TURNOVER (1 TO),[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,1179.0,,,,,,,,,1.0,,
106,PT04M30.00S,2026-03-18T23:55:00.9Z,1,REGULAR,substitution,out,[],203924,,,1610612757,20,26,2026-03-18T23:55:05Z,1060000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M30.00S,2026-03-18T23:55:00.9Z,1,REGULAR,substitution,out,[],1642270,,,1610612757,20,26,2026-03-18T23:55:05Z,1070000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M30.00S,2026-03-18T23:55:00.9Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,20,26,2026-03-18T23:55:05Z,1080000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M30.00S,2026-03-18T23:55:00.9Z,1,REGULAR,substitution,in,[],1629057,,,1610612757,20,26,2026-03-18T23:55:05Z,1090000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M30.00S,2026-03-18T23:55:16.4Z,1,REGULAR,substitution,out,[],1630643,,,1610612757,20,26,2026-03-18T23:55:20Z,1100000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M30.00S,2026-03-18T23:55:16.4Z,1,REGULAR,substitution,in,[],1627826,,,1610612757,20,26,2026-03-18T23:55:20Z,1110000,False,,,0,,SUB in: I. Zubac,[1627826],1610612754.0,IND,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M21.00S,2026-03-18T23:55:35.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,30.699737187910642,70.83333333333334,1610612757,20,26,2026-03-19T00:08:47Z,1120000,False,-104.0,236.0,1,left,MISS T. Camara 25' step back 3PT,[1641739],1610612757.0,POR,step back,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
113,PT04M18.00S,2026-03-18T23:55:38.3Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,20,26,2026-03-19T00:08:47Z,1130000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,112.0,1.0,0.0,1.0,,,,,,,,,,,,,,
114,PT04M18.00S,2026-03-18T23:55:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629057,5.732588699080158,48.529411764705884,1610612757,20,26,2026-03-19T00:45:48Z,1140000,False,7.0,1.0,1,left,MISS R. Williams III putback Layup - blocked,"[1629057, 1641771]",1610612757.0,POR,putback,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,Slawson,1641771.0,,,,,,,,,,,,
115,PT04M18.00S,2026-03-18T23:55:39.5Z,1,REGULAR,block,,[],1641771,,,1610612757,20,26,2026-03-18T23:55:41Z,1150000,False,,,0,,J. Slawson BLOCK (1 BLK),[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
116,PT04M18.00S,2026-03-18T23:55:39.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,20,26,2026-03-18T23:55:44Z,1160000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,114.0,,,,,,,,,,,,,,,,,
118,PT04M16.00S,2026-03-18T23:55:57.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629680,20.97568988173456,5.637254901960785,1610612757,20,29,2026-03-18T23:56:02Z,1180000,False,222.0,145.0,1,left,M. Thybulle 26' 3PT  (3 PTS) (S. Henderson 1 AST),"[1629680, 1630703]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,26.48,Made,,,,,,,,,,,,3.0,S. Henderson,1630703.0,1.0,,,
120,PT04M11.00S,2026-03-18T23:56:05.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,20,29,2026-03-18T23:56:05Z,1200000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT04M11.00S,2026-03-18T23:58:11.7Z,1,REGULAR,substitution,out,[],1641739,,,1610612754,20,29,2026-03-18T23:58:54Z,1210000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT04M11.00S,2026-03-18T23:58:11.7Z,1,REGULAR,substitution,in,[],1631200,,,1610612754,20,29,2026-03-18T23:58:54Z,1220000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT04M01.00S,2026-03-18T23:59:18.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,94.43166885676742,36.029411764705884,1610612754,20,29,2026-03-19T00:09:57Z,1230000,False,-70.0,0.0,1,right,MISS I. Zubac 6' driving Hook,[1627826],1610612754.0,IND,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,6.99,Missed,,,,,,,,,,,,,,,,,,
124,PT04M00.00S,2026-03-18T23:59:19.3Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,20,29,2026-03-18T23:59:22Z,1240000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,
125,PT03M50.00S,2026-03-18T23:59:30.9Z,1,REGULAR,foul,personal,[],1641738,,,1610612757,20,29,2026-03-18T23:59:35Z,1250000,False,,,0,,K. Brown personal FOUL (2 PF),"[1641738, 1630166]",1610612754.0,IND,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,1830.0,2.0,0.0,Avdija,1630166.0,,,,,,,
128,PT03M43.00S,2026-03-19T00:00:00.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641771,,,1610612757,20,29,2026-03-19T00:00:15Z,1280000,False,,,0,,J. Slawson shooting personal FOUL (1 PF) (Avdija 2 FT),"[1641771, 1630166]",1610612754.0,IND,shooting,,,Slawson,J. Slawson,,,,,Restricted Area,0-8 Center,,,,,,,,,1830.0,1.0,0.0,Avdija,1630166.0,,,,,,,
130,PT03M43.00S,2026-03-19T00:00:24.0Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,20,30,2026-03-19T00:00:24Z,1300000,False,,,0,,D. Avdija Free Throw 1 of 2 (9 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
131,PT03M43.00S,2026-03-19T00:00:37.5Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,20,31,2026-03-19T00:00:37Z,1310000,False,,,0,,D. Avdija Free Throw 2 of 2 (10 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
132,PT03M26.00S,2026-03-19T00:00:56.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,92.85479632063075,52.69607843137255,1610612754,22,31,2026-03-19T00:00:59Z,1320000,False,13.0,15.0,1,right,B. Sheppard cutting finger roll Layup (2 PTS) (I. Zubac 2 AST),"[1641767, 1627826]",1610612754.0,IND,cutting finger roll,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,,,,,,2.0,I. Zubac,1627826.0,2.0,,,
134,PT03M17.00S,2026-03-19T00:01:08.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641767,,,1610612757,22,31,2026-03-19T00:01:13Z,1340000,False,,,0,,B. Sheppard personal FOUL (1 PF) (Avdija 2 FT),"[1641767, 1630166]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,,,,1830.0,1.0,0.0,Avdija,1630166.0,,,,,,,
136,PT03M17.00S,2026-03-19T00:01:36.6Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,22,32,2026-03-19T00:01:36Z,1360000,False,,,0,,D. Avdija Free Throw 1 of 2 (11 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,11.0,,,,,,
137,PT03M17.00S,2026-03-19T00:01:50.0Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,22,33,2026-03-19T00:01:50Z,1370000,False,,,0,,D. Avdija Free Throw 2 of 2 (12 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,12.0,,,,,,
138,PT03M09.00S,2026-03-19T00:01:58.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631245,93.9060446780552,57.59803921568627,1610612754,24,33,2026-03-19T00:11:14Z,1380000,False,38.0,5.0,1,right,Q. Jackson driving floating bank Jump Shot (2 PTS),[1631245],1610612754.0,IND,driving floating bank,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,3.83,Made,,,,,,,,,,,,2.0,,,,,,
139,PT02M55.00S,2026-03-19T00:02:12.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,7.178055190538765,46.568627450980394,1610612757,24,33,2026-03-19T00:02:17Z,1390000,False,17.0,15.0,1,left,MISS S. Henderson driving reverse Layup,[1630703],1610612757.0,POR,driving reverse,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
140,PT02M53.00S,2026-03-19T00:02:14.9Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,24,33,2026-03-19T00:02:40Z,1400000,False,,,0,,R. Williams III REBOUND (Off:2 Def:0),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,139.0,2.0,0.0,2.0,,,,,,,,,,,,,,
141,PT02M51.00S,2026-03-19T00:02:17.0Z,1,REGULAR,turnover,lost ball,[],1629057,,,1610612757,24,33,2026-03-19T00:02:20Z,1410000,False,,,0,,R. Williams III lost ball TURNOVER (1 TO),"[1629057, 1631245]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Jackson,1631245.0
142,PT02M51.00S,2026-03-19T00:02:17.0Z,1,REGULAR,steal,,[],1631245,,,1610612754,24,33,2026-03-19T00:02:18Z,1420000,False,,,0,,Q. Jackson STEAL (1 STL),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
143,PT02M42.00S,2026-03-19T00:02:26.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,92.06636005256242,39.705882352941174,1610612754,24,33,2026-03-19T00:46:14Z,1430000,False,-51.0,22.0,1,right,MISS I. Zubac turnaround Hook,[1627826],1610612754.0,IND,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,,,,,,,,,,,
144,PT02M40.00S,2026-03-19T00:02:28.1Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,24,33,2026-03-19T00:02:30Z,1440000,False,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,143.0,5.0,4.0,1.0,,,,,,,,,,,,,,
145,PT02M22.00S,2026-03-19T00:02:46.1Z,1,REGULAR,3pt,Jump Shot,[],1630166,28.203022339027594,76.9607843137255,1610612757,24,33,2026-03-19T00:02:51Z,1450000,False,-135.0,213.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
146,PT02M19.00S,2026-03-19T00:02:49.1Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612754,24,33,2026-03-19T00:02:51Z,1460000,False,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612754.0,IND,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,145.0,3.0,1.0,2.0,,,,,,,,,,,,,,
147,PT02M11.00S,2026-03-19T00:02:57.7Z,1,REGULAR,2pt,Jump Shot,[],1631245,74.06373193166885,45.588235294117645,1610612754,26,33,2026-03-19T00:03:01Z,1470000,False,-22.0,191.0,1,right,Q. Jackson 19' pullup Jump Shot (4 PTS),[1631245],1610612754.0,IND,pullup,,,Jackson,Q. Jackson,,,,,Mid-Range,16-24 Center,19.26,Made,,,,,,,,,,,,4.0,,,,,,
148,PT01M50.00S,2026-03-19T00:03:18.3Z,1,REGULAR,turnover,bad pass,[],1630703,,,1610612757,26,33,2026-03-19T00:03:21Z,1480000,False,,,0,,S. Henderson bad pass TURNOVER (1 TO),"[1630703, 1641738]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Brown,1641738.0
149,PT01M50.00S,2026-03-19T00:03:18.3Z,1,REGULAR,steal,,[],1641738,,,1610612754,26,33,2026-03-19T00:03:19Z,1490000,False,,,0,,K. Brown STEAL (1 STL),[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
150,PT01M46.00S,2026-03-19T00:03:22.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641767,94.1688567674113,49.50980392156863,1610612754,28,33,2026-03-19T00:03:27Z,1500000,False,-2.0,2.0,1,right,B. Sheppard running finger roll Layup (4 PTS) (K. Brown 1 AST),"[1641767, 1641738]",1610612754.0,IND,running finger roll,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,,,,,,,,4.0,K. Brown,1641738.0,1.0,,,
152,PT01M45.00S,2026-03-19T00:03:25.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612757,28,33,2026-03-19T00:03:25Z,1520000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M45.00S,2026-03-19T00:04:30.6Z,1,REGULAR,substitution,out,[],1629680,,,1610612757,28,33,2026-03-19T00:04:59Z,1530000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M45.00S,2026-03-19T00:04:30.6Z,1,REGULAR,substitution,out,[],1630166,,,1610612757,28,33,2026-03-19T00:04:59Z,1540000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M45.00S,2026-03-19T00:04:30.6Z,1,REGULAR,substitution,in,[],1631321,,,1610612757,28,33,2026-03-19T00:04:59Z,1550000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M45.00S,2026-03-19T00:04:30.6Z,1,REGULAR,substitution,in,[],201950,,,1610612757,28,33,2026-03-19T00:04:59Z,1560000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M34.00S,2026-03-19T00:05:15.1Z,1,REGULAR,2pt,Jump Shot,[],1630703,15.062417871222076,26.715686274509803,1610612757,28,35,2026-03-19T00:05:18Z,1570000,False,116.0,89.0,1,left,S. Henderson 14' pullup Jump Shot (2 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Right,14.66,Made,,,,,,,,,,,,2.0,,,,,,
158,PT01M22.00S,2026-03-19T00:05:27.8Z,1,REGULAR,2pt,Jump Shot,[],1641738,92.72339027595268,70.09803921568627,1610612754,30,35,2026-03-19T00:49:08Z,1580000,False,100.0,16.0,1,right,K. Brown 10' driving floating Jump Shot (2 PTS) (Q. Jackson 2 AST),"[1641738, 1631245]",1610612754.0,IND,driving floating,,,Brown,K. Brown,,,,,Mid-Range,8-16 Right,10.17,Made,,,,,,,,,,,,2.0,Q. Jackson,1631245.0,2.0,,,
160,PT01M03.00S,2026-03-19T00:05:46.1Z,1,REGULAR,3pt,Jump Shot,[],1631200,25.443495400788436,15.441176470588236,1610612757,30,35,2026-03-19T00:05:50Z,1600000,False,173.0,187.0,1,left,MISS K. Murray 25' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
161,PT01M00.00S,2026-03-19T00:05:49.1Z,1,REGULAR,rebound,defensive,[],1641738,,,1610612754,30,35,2026-03-19T00:05:50Z,1610000,False,,,0,,K. Brown REBOUND (Off:0 Def:1),[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
162,PT00M53.30S,2026-03-19T00:05:56.4Z,1,REGULAR,3pt,Jump Shot,[],1641767,65.52233902759527,58.08823529411765,1610612754,30,35,2026-03-19T00:05:59Z,1620000,False,40.0,272.0,1,right,MISS B. Sheppard 27' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,27.46,Missed,,,,,,,,,,,,,,,,,,
163,PT00M51.60S,2026-03-19T00:05:58.1Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,30,35,2026-03-19T00:05:59Z,1630000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,
164,PT00M35.80S,2026-03-19T00:06:18.2Z,1,REGULAR,foul,offensive,[],1630703,,,1610612757,30,35,2026-03-19T00:06:27Z,1640000,False,,,0,,S. Henderson charge offensive FOUL (1 PF),"[1630703, 1641738]",1610612757.0,POR,charge,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1629183.0,1.0,0.0,Brown,1641738.0,,,,,,,
166,PT00M35.80S,2026-03-19T00:06:18.2Z,1,REGULAR,turnover,offensive foul,[],1630703,,,1610612757,30,35,2026-03-19T00:06:18Z,1660000,False,,,0,,S. Henderson offensive foul TURNOVER (2 TO),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1629183.0,,,,,,,,,2.0,,
167,PT00M13.80S,2026-03-19T00:06:56.5Z,1,REGULAR,2pt,Hook,['fromturnover'],1627826,96.5341655716163,20.833333333333336,1610612754,30,35,2026-03-19T00:07:00Z,1670000,False,-146.0,-20.0,1,right,MISS I. Zubac 14' Hook,[1627826],1610612754.0,IND,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,14.72,Missed,,,,,,,,,,,,,,,,,,
168,PT00M12.30S,2026-03-19T00:06:58.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,30,35,2026-03-19T00:07:00Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Left,,,167.0,,,,,,,,,,,,,,,,,
170,PT00M12.30S,2026-03-19T00:07:12.9Z,1,REGULAR,substitution,out,[],1641771,,,1610612754,30,35,2026-03-19T00:07:32Z,1700000,False,,,0,,SUB out: J. Slawson,[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M12.30S,2026-03-19T00:07:12.9Z,1,REGULAR,substitution,out,[],1641738,,,1610612754,30,35,2026-03-19T00:07:32Z,1710000,False,,,0,,SUB out: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
