actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT04M02.00S,2026-01-13T00:56:05.6Z,1,REGULAR,substitution,out,[],1642277,,,1610612738,17,17,2026-01-13T00:56:20Z,880000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M02.00S,2026-01-13T00:56:05.6Z,1,REGULAR,substitution,out,[],1630643,,,1610612738,17,17,2026-01-13T00:56:20Z,890000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M02.00S,2026-01-13T00:56:05.6Z,1,REGULAR,substitution,out,[],1627783,,,1610612738,17,17,2026-01-13T00:56:20Z,900000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M02.00S,2026-01-13T00:56:05.6Z,1,REGULAR,substitution,out,[],1630573,,,1610612738,17,17,2026-01-13T00:56:20Z,910000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M02.00S,2026-01-13T00:56:05.6Z,1,REGULAR,substitution,in,[],1641716,,,1610612738,17,17,2026-01-13T00:56:20Z,920000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M02.00S,2026-01-13T00:56:05.6Z,1,REGULAR,substitution,in,[],204456,,,1610612738,17,17,2026-01-13T00:56:20Z,930000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M02.00S,2026-01-13T00:56:05.6Z,1,REGULAR,substitution,in,[],1630695,,,1610612738,17,17,2026-01-13T00:56:20Z,940000,False,,,0,,SUB in: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M02.00S,2026-01-13T00:56:05.6Z,1,REGULAR,substitution,in,[],1630174,,,1610612738,17,17,2026-01-13T00:56:20Z,950000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M02.00S,2026-01-13T00:56:05.6Z,1,REGULAR,substitution,in,[],1641775,,,1610612738,17,17,2026-01-13T00:56:20Z,960000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M02.00S,2026-01-13T00:56:30.6Z,1,REGULAR,freethrow,2 of 2,[],1631248,,,1610612738,17,18,2026-01-13T00:56:30Z,970000,False,,,0,,B. Scheierman Free Throw 2 of 2 (2 PTS),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
98,PT03M46.00S,2026-01-13T00:56:48.1Z,1,REGULAR,3pt,Jump Shot,[],1641716,74.06373193166885,18.137254901960784,1610612754,17,18,2026-01-13T00:56:51Z,980000,False,-159.0,191.0,1,right,MISS J. Walker 24' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
99,PT03M45.00S,2026-01-13T00:56:49.1Z,1,REGULAR,rebound,defensive,[],1631248,,,1610612738,17,18,2026-01-13T00:57:20Z,990000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:1),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT03M32.00S,2026-01-13T00:57:07.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,17,18,2026-01-13T00:57:07Z,1000000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M32.00S,2026-01-13T00:59:26.7Z,1,REGULAR,substitution,out,[],1631248,,,1610612738,17,18,2026-01-13T01:00:09Z,1010000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M32.00S,2026-01-13T00:59:26.7Z,1,REGULAR,substitution,in,[],1642864,,,1610612738,17,18,2026-01-13T01:00:09Z,1020000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M23.00S,2026-01-13T01:00:44.2Z,1,REGULAR,2pt,Jump Shot,[],1629014,7.966491458607096,23.03921568627451,1610612738,17,18,2026-01-13T01:02:11Z,1030000,False,135.0,22.0,1,left,MISS A. Simons 13' step back Shot,[1629014],1610612738.0,BOS,step back,,,Simons,A. Simons,,,,,Mid-Range,8-16 Right,13.66,Missed,,,,,,,,,,,,,,,,,,
104,PT03M20.00S,2026-01-13T01:00:47.2Z,1,REGULAR,rebound,defensive,[],1641716,,,1610612754,17,18,2026-01-13T01:00:48Z,1040000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
106,PT03M08.00S,2026-01-13T01:01:02.5Z,1,REGULAR,substitution,out,[],1630202,,,1610612754,17,18,2026-01-13T01:01:08Z,1060000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M08.00S,2026-01-13T01:01:02.5Z,1,REGULAR,substitution,in,[],1628401,,,1610612754,17,18,2026-01-13T01:01:08Z,1070000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M01.00S,2026-01-13T01:01:26.4Z,1,REGULAR,2pt,Jump Shot,[],1641716,87.99277266754271,33.57843137254902,1610612754,17,18,2026-01-13T01:02:34Z,1080000,False,-82.0,60.0,1,right,MISS J. Walker 10' driving floating bank Shot,[1641716],1610612754.0,IND,driving floating bank,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,10.19,Missed,,,,,,,,,,,,,,,,,,
109,PT02M59.00S,2026-01-13T01:01:28.4Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,17,18,2026-01-13T01:01:30Z,1090000,False,,,0,,J. Walsh REBOUND (Off:0 Def:1),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Left,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,,
110,PT02M44.00S,2026-01-13T01:01:43.3Z,1,REGULAR,2pt,Jump Shot,[],1629014,24.392247043363994,46.32352941176471,1610612738,17,18,2026-01-13T01:01:47Z,1100000,False,18.0,177.0,1,left,MISS A. Simons 17' driving floating Shot,[1629014],1610612738.0,BOS,driving floating,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,17.78,Missed,,,,,,,,,,,,,,,,,,
111,PT02M42.00S,2026-01-13T01:01:45.3Z,1,REGULAR,rebound,defensive,[],1630695,,,1610612754,17,18,2026-01-13T01:01:47Z,1110000,False,,,0,,M. Potter REBOUND (Off:0 Def:1),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Mid-Range,16-24 Center,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,,,
112,PT02M36.00S,2026-01-13T01:01:50.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641767,92.06636005256242,56.372549019607845,1610612754,17,18,2026-01-13T01:03:28Z,1120000,False,32.0,22.0,1,right,MISS B. Sheppard running reverse Layup,[1641767],1610612754.0,IND,running reverse,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,3.88,Missed,,,,,,,,,,,,,,,,,,
113,PT02M34.00S,2026-01-13T01:01:52.9Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,17,18,2026-01-13T01:01:54Z,1130000,False,,,0,,J. Walsh REBOUND (Off:0 Def:2),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,,,112.0,2.0,2.0,0.0,,,,,,,,,,,,,,
114,PT02M21.00S,2026-01-13T01:02:07.3Z,1,REGULAR,turnover,traveling,[],1641775,,,1610612738,17,18,2026-01-13T01:02:11Z,1140000,False,,,0,,J. Walsh traveling TURNOVER (1 TO),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628171.0,1.0,,,,,,,,
115,PT02M12.00S,2026-01-13T01:02:24.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641716,79.45137976346912,3.431372549019608,1610612754,17,18,2026-01-13T01:02:29Z,1150000,False,-233.0,141.0,1,right,MISS J. Walker 27' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,27.2,Missed,,,,,,,,,,,,,,,,,,
116,PT02M10.00S,2026-01-13T01:02:26.8Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,17,18,2026-01-13T01:02:29Z,1160000,False,,,0,,J. Walsh REBOUND (Off:0 Def:3),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Left Center,,,115.0,3.0,3.0,0.0,,,,,,,,,,,,,,
117,PT01M53.00S,2026-01-13T01:02:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,7.178055190538765,44.36274509803921,1610612738,17,20,2026-01-13T01:02:47Z,1170000,False,28.0,15.0,1,left,A. Simons driving finger roll Layup (2 PTS),[1629014],1610612738.0,BOS,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,2.0,,,,,,,,,,,,,
118,PT01M43.00S,2026-01-13T01:02:53.6Z,1,REGULAR,3pt,Jump Shot,[],1641767,94.1688567674113,2.450980392156863,1610612754,17,20,2026-01-13T01:02:57Z,1180000,False,-238.0,2.0,1,right,MISS B. Sheppard 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
119,PT01M41.00S,2026-01-13T01:02:55.6Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,17,20,2026-01-13T01:02:57Z,1190000,False,,,0,,J. Walsh REBOUND (Off:0 Def:4),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Left Corner 3,24+ Left,,,118.0,4.0,4.0,0.0,,,,,,,,,,,,,,
120,PT01M30.00S,2026-01-13T01:03:07.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,6.783837056504599,43.38235294117647,1610612738,17,22,2026-01-13T01:03:12Z,1200000,False,33.0,11.0,1,left,D. White driving Layup (2 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,3.5,Made,,,,,2.0,,,,,,,,,,,,,
121,PT01M28.00S,2026-01-13T01:03:13.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612754,17,22,2026-01-13T01:03:13Z,1210000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M05.00S,2026-01-13T01:05:11.4Z,1,REGULAR,2pt,Jump Shot,[],1641716,80.50262812089356,27.205882352941174,1610612754,17,22,2026-01-13T01:05:57Z,1220000,False,-114.0,131.0,1,right,MISS J. Walker 17' fadeaway Shot,[1641716],1610612754.0,IND,fadeaway,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,17.35,Missed,,,,,,,,,,,,,,,,,,
123,PT01M04.00S,2026-01-13T01:05:12.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,17,22,2026-01-13T01:05:21Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,16-24 Left Center,,,122.0,,,,,,,,,,,,,,,,,
124,PT01M04.00S,2026-01-13T01:05:15.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612754,17,22,2026-01-13T01:05:23Z,1240000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200833.0,,,,,,,,,
125,PT00M54.60S,2026-01-13T01:05:36.7Z,1,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612738,17,22,2026-01-13T01:05:46Z,1250000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (White 2 FT),"[1630174, 1628401]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2003.0,,,,,,1.0,0.0,White,1628401.0
127,PT00M54.60S,2026-01-13T01:06:05.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628401,,,1610612738,17,23,2026-01-13T01:06:05Z,1270000,False,,,0,,D. White Free Throw 1 of 2 (3 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
128,PT00M54.60S,2026-01-13T01:06:26.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628401,,,1610612738,17,24,2026-01-13T01:06:26Z,1280000,False,,,0,,D. White Free Throw 2 of 2 (4 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
129,PT00M32.00S,2026-01-13T01:06:51.0Z,1,REGULAR,2pt,Jump Shot,[],1630174,79.58278580814718,75.98039215686273,1610612754,17,24,2026-01-13T01:06:57Z,1290000,False,130.0,139.0,1,right,MISS A. Nesmith 19' pullup Shot,[1630174],1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Right Center,19.05,Missed,,,,,,,,,,,,,,,,,,
130,PT00M29.80S,2026-01-13T01:06:53.2Z,1,REGULAR,rebound,offensive,[],1630695,,,1610612754,17,24,2026-01-13T01:10:15Z,1300000,False,,,0,,M. Potter REBOUND (Off:1 Def:1),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Mid-Range,16-24 Right Center,,,129.0,2.0,1.0,1.0,,,,,,,,,,,,,,
136,PT00M29.80S,2026-01-13T01:06:53.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630695,93.11760840998686,52.20588235294118,1610612754,17,24,2026-01-13T01:10:06Z,1305000,False,11.0,12.0,1,right,MISS M. Potter tip Layup,[1630695],1610612754.0,IND,tip,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
137,PT00M28.70S,2026-01-13T01:06:54.8Z,1,REGULAR,rebound,offensive,[],1630695,,,1610612754,17,24,2026-01-13T01:10:26Z,1307500,False,,,0,,M. Potter REBOUND (Off:2 Def:1),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,136.0,3.0,1.0,2.0,,,,,,,,,,,,,,
131,PT00M26.90S,2026-01-13T01:06:56.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630695,92.06636005256242,54.41176470588235,1610612754,19,24,2026-01-13T01:10:06Z,1310000,False,22.0,22.0,1,right,M. Potter putback Layup (2 PTS),[1630695],1610612754.0,IND,putback,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,3.13,Made,,,,,2.0,,,,,,,,,,,,,
132,PT00M03.30S,2026-01-13T01:07:24.3Z,1,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,19,24,2026-01-13T01:07:28Z,1320000,False,,,0,,D. White lost ball out-of-bounds TURNOVER (2 TO),[1628401],1610612738.0,BOS,lost ball,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628171.0,2.0,,,,,,,,
133,PT00M03.30S,2026-01-13T01:07:32.6Z,1,REGULAR,substitution,out,[],1630568,,,1610612754,19,24,2026-01-13T01:07:37Z,1330000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M03.30S,2026-01-13T01:07:32.6Z,1,REGULAR,substitution,in,[],1631248,,,1610612754,19,24,2026-01-13T01:07:37Z,1340000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M00.00S,2026-01-13T01:07:49.2Z,1,REGULAR,period,end,[],0,,,1610612754,19,24,2026-01-13T01:07:49Z,1350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2026-01-13T01:10:42.9Z,2,REGULAR,substitution,out,['startperiod'],1641767,,,1610612754,19,24,2026-01-13T01:11:00Z,1360000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2026-01-13T01:10:42.9Z,2,REGULAR,substitution,out,['startperiod'],1631248,,,1610612754,19,24,2026-01-13T01:11:00Z,1370000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2026-01-13T01:10:42.9Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612754,19,24,2026-01-13T01:11:00Z,1380000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2026-01-13T01:10:42.9Z,2,REGULAR,substitution,in,['startperiod'],1629674,,,1610612754,19,24,2026-01-13T01:11:00Z,1390000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2026-01-13T01:11:29.6Z,2,REGULAR,period,start,[],0,,,1610612738,19,24,2026-01-13T01:11:29Z,1400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT11M44.00S,2026-01-13T01:11:45.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,7.046649145860711,55.14705882352941,1610612738,19,26,2026-01-13T01:11:48Z,1410000,False,-26.0,14.0,1,left,N. Queta cutting Layup (8 PTS) (A. Simons 1 AST),"[1629674, 1629014]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,2.91,Made,,,,,8.0,A. Simons,1629014.0,1.0,,,,,,,,,,
145,PT11M26.00S,2026-01-13T01:12:02.5Z,2,REGULAR,2pt,Jump Shot,[],1627783,77.21747700394218,40.68627450980392,1610612754,19,26,2026-01-13T01:12:07Z,1430000,False,-47.0,162.0,1,right,MISS P. Siakam 16' Jump Shot,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,16.83,Missed,,,,,,,,,,,,,,,,,,
146,PT11M24.00S,2026-01-13T01:12:04.5Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612738,19,26,2026-01-13T01:12:19Z,1440000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
147,PT11M16.00S,2026-01-13T01:12:12.6Z,2,REGULAR,2pt,Jump Shot,[],1628401,23.47240473061761,37.254901960784316,1610612738,19,28,2026-01-13T01:12:20Z,1450000,False,64.0,168.0,1,left,D. White 17' pullup Jump Shot (6 PTS) (A. Simons 2 AST),"[1628401, 1629014]",1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Right Center,17.98,Made,,,,,6.0,A. Simons,1629014.0,2.0,,,,,,,,,,
149,PT10M50.00S,2026-01-13T01:12:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,91.01511169513797,35.78431372549019,1610612754,19,28,2026-01-13T01:13:27Z,1470000,False,-71.0,32.0,1,right,MISS T. McConnell 7' turnaround fadeaway Shot,[204456],1610612754.0,IND,turnaround fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
150,PT10M48.00S,2026-01-13T01:12:40.5Z,2,REGULAR,rebound,offensive,[],1630695,,,1610612754,19,28,2026-01-13T01:12:47Z,1480000,False,,,0,,M. Potter REBOUND (Off:3 Def:1),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,,,149.0,4.0,1.0,3.0,,,,,,,,,,,,,,
151,PT10M48.00S,2026-01-13T01:12:42.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630695,94.40999984741211,50.0,1610612754,19,28,2026-01-13T01:13:14Z,1490000,False,0.0,0.0,1,right,MISS M. Potter tip Layup,[1630695],1610612754.0,IND,tip,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
152,PT10M46.00S,2026-01-13T01:12:44.0Z,2,REGULAR,rebound,defensive,[],1641775,,,1610612738,19,28,2026-01-13T01:13:14Z,1500000,False,,,0,,J. Walsh REBOUND (Off:0 Def:5),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,,,151.0,5.0,5.0,0.0,,,,,,,,,,,,,,
153,PT10M38.00S,2026-01-13T01:12:50.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,7.046649145860711,3.6764705882352944,1610612738,19,28,2026-01-13T01:12:55Z,1510000,False,232.0,14.0,1,left,MISS A. Simons 3PT,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,,
154,PT10M35.00S,2026-01-13T01:12:53.7Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,19,28,2026-01-13T01:12:55Z,1520000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,,,
155,PT10M22.00S,2026-01-13T01:13:06.6Z,2,REGULAR,3pt,Jump Shot,[],1630695,92.46057818659659,96.07843137254902,1610612754,22,28,2026-01-13T01:13:10Z,1530000,False,230.0,18.0,1,right,M. Potter 3PT  (5 PTS) (T. McConnell 1 AST),"[1630695, 204456]",1610612754.0,IND,,,,Potter,M. Potter,,,,,Right Corner 3,24+ Right,23.11,Made,,,,,5.0,T. McConnell,204456.0,1.0,,,,,,,,,,
157,PT10M03.00S,2026-01-13T01:13:25.2Z,2,REGULAR,3pt,Jump Shot,[],1628401,30.962549277266753,18.872549019607842,1610612738,22,31,2026-01-13T01:13:30Z,1550000,False,156.0,239.0,1,left,D. White 28' 3PT pullup (9 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,28.48,Made,,,,,9.0,,,,,,,,,,,,,
158,PT09M50.00S,2026-01-13T01:13:37.9Z,2,REGULAR,3pt,Jump Shot,[],1630174,66.5735873850197,55.63725490196079,1610612754,25,31,2026-01-13T01:13:41Z,1560000,False,28.0,262.0,1,right,A. Nesmith 26' 3PT  (3 PTS) (T. McConnell 2 AST),"[1630174, 204456]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,26.32,Made,,,,,3.0,T. McConnell,204456.0,2.0,,,,,,,,,,
160,PT09M38.00S,2026-01-13T01:13:50.4Z,2,REGULAR,2pt,Jump Shot,[],1629014,20.844283837056505,36.27450980392157,1610612738,25,33,2026-01-13T01:13:54Z,1580000,False,69.0,143.0,1,left,A. Simons 15' pullup Jump Shot (4 PTS) (D. White 2 AST),"[1629014, 1628401]",1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Mid-Range,8-16 Center,15.9,Made,,,,,4.0,D. White,1628401.0,2.0,,,,,,,,,,
162,PT09M28.00S,2026-01-13T01:14:02.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,92.9862023653088,55.88235294117647,1610612754,27,33,2026-01-13T01:15:31Z,1600000,False,29.0,13.0,1,right,P. Siakam cutting Layup (6 PTS) (A. Nesmith 1 AST),"[1627783, 1630174]",1610612754.0,IND,cutting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,6.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,
164,PT09M28.00S,2026-01-13T01:14:04.5Z,2,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612754,27,33,2026-01-13T01:14:26Z,1620000,False,,,0,,D. White shooting personal FOUL (1 PF) (Siakam 1 FT),"[1628401, 1627783]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,,,,,,1.0,0.0,Siakam,1627783.0
166,PT09M28.00S,2026-01-13T01:14:15.1Z,2,REGULAR,substitution,out,[],204456,,,1610612754,27,33,2026-01-13T01:14:26Z,1640000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT09M28.00S,2026-01-13T01:14:15.1Z,2,REGULAR,substitution,out,[],1630695,,,1610612754,27,33,2026-01-13T01:14:26Z,1650000,False,,,0,,SUB out: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT09M28.00S,2026-01-13T01:14:15.1Z,2,REGULAR,substitution,out,[],1630174,,,1610612754,27,33,2026-01-13T01:14:26Z,1660000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT09M28.00S,2026-01-13T01:14:15.1Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,27,33,2026-01-13T01:14:26Z,1670000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT09M28.00S,2026-01-13T01:14:15.1Z,2,REGULAR,substitution,in,[],1631245,,,1610612754,27,33,2026-01-13T01:14:26Z,1680000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
