actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
181,PT12M00.00S,2026-03-25T23:43:38.7Z,2,REGULAR,period,start,[],0,,,1610612747,28,45,2026-03-25T23:43:38Z,1800000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M44.00S,2026-03-25T23:43:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.440867279894875,50.98039215686274,1610612747,28,47,2026-03-25T23:43:56Z,1810000,False,-5.0,17.0,1,left,L. James Layup (6 PTS) (A. Reaves 4 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,1.81,Made,6.0,A. Reaves,1630559.0,4.0,,,,,,,,,,,
184,PT11M24.00S,2026-03-25T23:44:13.1Z,2,REGULAR,turnover,lost ball,[],1627783,,,1610612754,28,47,2026-03-25T23:44:15Z,1830000,False,,,0,,P. Siakam lost ball TURNOVER (3 TO),"[1627783, 1642355]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,3.0,James,1642355.0,,,,,,,,,,,,,,,,,
185,PT11M24.00S,2026-03-25T23:44:13.1Z,2,REGULAR,steal,,[],1642355,,,1610612747,28,47,2026-03-25T23:44:14Z,1840000,False,,,0,,B. James STEAL (1 STL),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
186,PT11M08.00S,2026-03-25T23:44:29.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,4.944152431011826,52.20588235294118,1610612747,28,47,2026-03-25T23:45:02Z,1850000,False,-11.0,-6.0,1,left,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,1.25,Missed,,,,,,,,,,,,,,,
187,PT11M08.00S,2026-03-25T23:44:29.2Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,28,47,2026-03-25T23:45:02Z,1860000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,186.0,2.0,2.0,0.0,,,,
188,PT10M59.00S,2026-03-25T23:44:38.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,95.0886990801577,50.73529411764706,1610612754,30,47,2026-03-25T23:44:40Z,1870000,False,4.0,-6.0,1,right,P. Siakam Layup (3 PTS) (Q. Jackson 1 AST),"[1627783, 1631245]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,0.73,Made,3.0,Q. Jackson,1631245.0,1.0,,,,,,,,,,,
190,PT10M40.00S,2026-03-25T23:44:57.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,7.30946123521682,50.245098039215684,1610612747,30,49,2026-03-25T23:45:01Z,1890000,False,-1.0,16.0,1,left,J. Hayes DUNK (4 PTS) (L. James 4 AST),"[1629637, 2544]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,1.62,Made,4.0,L. James,2544.0,4.0,,,,,,,,,,,
192,PT10M22.00S,2026-03-25T23:45:15.8Z,2,REGULAR,3pt,Jump Shot,[],1641716,66.44218134034165,68.13725490196079,1610612754,30,49,2026-03-25T23:45:20Z,1910000,False,91.0,263.0,1,right,MISS J. Walker 27' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,27.81,Missed,,,,,,,,,,,,,,,
193,PT10M19.00S,2026-03-25T23:45:18.8Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,30,49,2026-03-25T23:45:20Z,1920000,False,,,0,,J. Hayes REBOUND (Off:0 Def:3),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,192.0,3.0,3.0,0.0,,,,
194,PT10M02.00S,2026-03-25T23:45:37.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,6.1268068331143235,49.01960784313725,1610612747,30,49,2026-03-25T23:45:44Z,1930000,False,5.0,5.0,1,left,MISS J. Hayes driving Layup - blocked,"[1629637, 204456]",1610612747.0,LAL,driving,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,0.71,Missed,,,,,,,,,,,,,,McConnell,204456.0
195,PT10M02.00S,2026-03-25T23:45:37.9Z,2,REGULAR,block,,[],204456,,,1610612747,30,49,2026-03-25T23:45:39Z,1940000,False,,,0,,T. McConnell BLOCK (1 BLK),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT10M02.00S,2026-03-25T23:45:37.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,30,49,2026-03-25T23:45:44Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,194.0,,,,,,,
198,PT10M02.00S,2026-03-25T23:45:41.9Z,2,REGULAR,substitution,out,[],1628379,,,1610612747,30,49,2026-03-25T23:45:46Z,1970000,False,,,0,,SUB out: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M02.00S,2026-03-25T23:45:41.9Z,2,REGULAR,substitution,in,[],1631222,,,1610612747,30,49,2026-03-25T23:45:46Z,1980000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M02.00S,2026-03-25T23:45:58.0Z,2,REGULAR,foul,personal,[],1641716,,,1610612747,30,49,2026-03-25T23:46:03Z,1990000,False,,,0,,J. Walker personal FOUL (1 PF),"[1641716, 1631222]",1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202049.0,1.0,0.0,,,,,LaRavia,1631222.0,,
202,PT09M51.00S,2026-03-25T23:46:25.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,28.991458607095925,76.47058823529412,1610612747,30,49,2026-03-25T23:46:29Z,2010000,False,-132.0,220.0,1,left,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,25.68,Missed,,,,,,,,,,,,,,,
203,PT09M48.00S,2026-03-25T23:46:28.6Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612747,30,49,2026-03-25T23:46:29Z,2020000,False,,,0,,J. Hayes REBOUND (Off:1 Def:3),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202.0,4.0,3.0,1.0,,,,
204,PT09M47.00S,2026-03-25T23:46:29.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629637,7.046649145860711,49.754901960784316,1610612747,30,51,2026-03-25T23:46:34Z,2030000,False,1.0,14.0,1,left,J. Hayes putback DUNK (6 PTS),[1629637],1610612747.0,LAL,putback,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,1.38,Made,6.0,,,,,,,,,,,,,,
205,PT09M22.00S,2026-03-25T23:46:53.8Z,2,REGULAR,2pt,Jump Shot,[],1631245,74.72076215505913,52.94117647058824,1610612754,30,51,2026-03-25T23:47:03Z,2040000,False,15.0,185.0,1,right,MISS Q. Jackson 18' pullup Shot,[1631245],1610612754.0,IND,pullup,,,Jackson,Q. Jackson,,,,,Mid-Range,16-24 Center,,,,18.57,Missed,,,,,,,,,,,,,,,
206,PT09M20.00S,2026-03-25T23:46:55.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,30,51,2026-03-25T23:47:14Z,2050000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,205.0,,,,,,,
208,PT09M20.00S,2026-03-25T23:47:05.8Z,2,REGULAR,substitution,out,[],1630695,,,1610612754,30,51,2026-03-25T23:47:14Z,2070000,False,,,0,,SUB out: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M20.00S,2026-03-25T23:47:05.8Z,2,REGULAR,substitution,in,[],1630643,,,1610612754,30,51,2026-03-25T23:47:14Z,2080000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M19.00S,2026-03-25T23:47:27.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,91.5407358738502,51.71568627450981,1610612754,30,51,2026-03-25T23:47:32Z,2090000,False,9.0,27.0,1,right,MISS P. Siakam alley-oop Layup - blocked,"[1627783, 1642355]",1610612754.0,IND,alley-oop,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,2.83,Missed,,,,,,,,,,,,,,James,1642355.0
211,PT09M19.00S,2026-03-25T23:47:27.3Z,2,REGULAR,block,,[],1642355,,,1610612754,30,51,2026-03-25T23:48:02Z,2100000,False,,,0,,B. James BLOCK (1 BLK),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT09M19.00S,2026-03-25T23:47:27.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,30,51,2026-03-25T23:47:32Z,2110000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,210.0,,,,,,,
214,PT09M18.00S,2026-03-25T23:47:48.3Z,2,REGULAR,foul,personal,[],1631222,,,1610612754,30,51,2026-03-25T23:47:52Z,2130000,False,,,0,,J. LaRavia personal FOUL (1 PF),"[1631222, 1630643]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,200833.0,1.0,0.0,,,,,Huff,1630643.0,,
216,PT09M13.00S,2026-03-25T23:48:11.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630643,80.3712220762155,95.09803921568627,1610612754,30,51,2026-03-25T23:48:16Z,2150000,False,225.0,132.0,1,right,MISS J. Huff 26' 3PT - blocked,"[1630643, 1629637]",1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,,,,26.13,Missed,,,,,,,,,,,,,,Hayes,1629637.0
217,PT09M13.00S,2026-03-25T23:48:11.6Z,2,REGULAR,block,,[],1629637,,,1610612754,30,51,2026-03-25T23:48:14Z,2160000,False,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
218,PT09M09.00S,2026-03-25T23:48:15.6Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,30,51,2026-03-25T23:48:16Z,2170000,False,,,0,,L. James REBOUND (Off:1 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,216.0,5.0,4.0,1.0,,,,
219,PT09M07.00S,2026-03-25T23:48:20.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",2544,5.995400788436268,50.245098039215684,1610612747,30,53,2026-03-25T23:49:20Z,2180000,False,-1.0,4.0,1,left,L. James running DUNK (8 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,0.41,Made,8.0,,,,,,,,,,,,,,
220,PT09M07.00S,2026-03-25T23:48:24.8Z,2,REGULAR,foul,personal,['1freethrow'],1641716,,,1610612747,30,53,2026-03-25T23:48:28Z,2190000,False,,,0,,J. Walker shooting personal FOUL (2 PF) (James 1 FT),"[1641716, 2544]",1610612754.0,IND,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,200833.0,2.0,0.0,,,,,James,2544.0,,
222,PT09M07.00S,2026-03-25T23:48:30.9Z,2,REGULAR,substitution,out,[],1631245,,,1610612747,30,53,2026-03-25T23:49:20Z,2210000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M07.00S,2026-03-25T23:48:30.9Z,2,REGULAR,substitution,in,[],1641767,,,1610612747,30,53,2026-03-25T23:49:20Z,2220000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M07.00S,2026-03-25T23:48:52.4Z,2,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,30,54,2026-03-25T23:48:52Z,2230000,False,,,0,,L. James Free Throw 1 of 1 (9 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
225,PT08M49.00S,2026-03-25T23:49:11.6Z,2,REGULAR,2pt,Jump Shot,[],204456,87.07293035479631,75.73529411764706,1610612754,32,54,2026-03-25T23:49:16Z,2240000,False,129.0,69.0,1,right,T. McConnell 14' pullup Jump Shot (6 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,14.6,Made,6.0,,,,,,,,,,,,,,
226,PT08M32.00S,2026-03-25T23:49:28.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,8.623521681997373,41.911764705882355,1610612747,32,54,2026-03-25T23:49:32Z,2250000,False,40.0,29.0,1,left,MISS A. Reaves driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,4.95,Missed,,,,,,,,,,,,,,,
227,PT08M31.00S,2026-03-25T23:49:29.4Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612747,32,54,2026-03-26T00:02:38Z,2260000,False,,,0,,J. Hayes REBOUND (Off:2 Def:3),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,226.0,5.0,3.0,2.0,,,,
297,PT08M31.00S,2026-03-25T23:49:32.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629637,11.383048620236531,49.01960784313725,1610612747,32,54,2026-03-26T00:03:07Z,2265000,False,5.0,55.0,1,left,MISS J. Hayes tip Layup,[1629637],1610612747.0,LAL,tip,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,5.47,Missed,,,,,,,,,,,,,,,
298,PT08M28.00S,2026-03-25T23:49:35.3Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612754,32,54,2026-03-26T00:03:07Z,2267500,False,,,0,,J. Huff REBOUND (Off:0 Def:2),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,297.0,2.0,2.0,0.0,,,,
228,PT08M27.00S,2026-03-25T23:49:36.3Z,2,REGULAR,foul,personal,[],1630559,,,1610612754,32,54,2026-03-26T00:02:57Z,2270000,False,,,0,,A. Reaves personal FOUL (1 PF),"[1630559, 1630643]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,202049.0,1.0,0.0,,,,,Huff,1630643.0,,
230,PT08M27.00S,2026-03-25T23:49:45.9Z,2,REGULAR,substitution,out,[],204456,,,1610612754,32,54,2026-03-26T00:02:57Z,2290000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M27.00S,2026-03-25T23:49:45.9Z,2,REGULAR,substitution,out,[],1627783,,,1610612754,32,54,2026-03-26T00:02:57Z,2300000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M27.00S,2026-03-25T23:49:45.9Z,2,REGULAR,substitution,out,[],1642355,,,1610612754,32,54,2026-03-26T00:02:57Z,2310000,False,,,0,,SUB out: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M27.00S,2026-03-25T23:49:45.9Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,32,54,2026-03-26T00:02:57Z,2320000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M27.00S,2026-03-25T23:49:45.9Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,32,54,2026-03-26T00:02:57Z,2330000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M27.00S,2026-03-25T23:49:45.9Z,2,REGULAR,substitution,in,[],1628379,,,1610612754,32,54,2026-03-26T00:02:57Z,2340000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M15.00S,2026-03-25T23:50:16.9Z,2,REGULAR,3pt,Jump Shot,[],1630643,63.15703022339028,48.03921568627451,1610612754,32,54,2026-03-25T23:50:20Z,2350000,False,-10.0,294.0,1,right,MISS J. Huff 29' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,29.4,Missed,,,,,,,,,,,,,,,
237,PT08M13.00S,2026-03-25T23:50:18.9Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612747,32,54,2026-03-25T23:50:20Z,2360000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,236.0,2.0,1.0,1.0,,,,
238,PT08M00.00S,2026-03-25T23:50:32.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,5.075558475689881,48.77450980392157,1610612747,32,54,2026-03-25T23:50:36Z,2370000,False,6.0,-5.0,1,left,MISS A. Reaves driving finger roll Layup - blocked,"[1630559, 1630643]",1610612747.0,LAL,driving finger roll,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,0.78,Missed,,,,,,,,,,,,,,Huff,1630643.0
239,PT08M00.00S,2026-03-25T23:50:32.0Z,2,REGULAR,block,,[],1630643,,,1610612747,32,54,2026-03-25T23:50:33Z,2380000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
240,PT07M58.00S,2026-03-25T23:50:34.0Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,32,54,2026-03-25T23:50:36Z,2390000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,238.0,3.0,3.0,0.0,,,,
241,PT07M53.00S,2026-03-25T23:50:39.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630643,92.72339027595268,50.73529411764706,1610612754,34,54,2026-03-25T23:50:42Z,2400000,False,4.0,16.0,1,right,J. Huff running DUNK (8 PTS) (J. Walker 1 AST),"[1630643, 1641716]",1610612754.0,IND,running,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,1.63,Made,8.0,J. Walker,1641716.0,1.0,,,,,,,,,,,
243,PT07M39.00S,2026-03-25T23:50:53.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631222,5.995400788436268,48.03921568627451,1610612747,34,56,2026-03-25T23:50:55Z,2420000,False,10.0,4.0,1,left,J. LaRavia cutting DUNK (4 PTS) (L. James 5 AST),"[1631222, 2544]",1610612747.0,LAL,cutting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,1.05,Made,4.0,L. James,2544.0,5.0,,,,,,,,,,,
245,PT07M38.00S,2026-03-25T23:50:57.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,34,56,2026-03-25T23:50:57Z,2440000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M38.00S,2026-03-25T23:53:16.1Z,2,REGULAR,substitution,out,[],1641716,,,1610612754,34,56,2026-03-25T23:53:36Z,2450000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M38.00S,2026-03-25T23:53:16.1Z,2,REGULAR,substitution,in,[],1641738,,,1610612754,34,56,2026-03-25T23:53:36Z,2460000,False,,,0,,SUB in: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M18.00S,2026-03-25T23:54:17.4Z,2,REGULAR,3pt,Jump Shot,[],1641738,71.43561103810775,7.8431372549019605,1610612754,34,56,2026-03-25T23:54:22Z,2470000,False,-211.0,216.0,1,right,MISS K. Brown 30' pullup 3PT,[1641738],1610612754.0,IND,pullup,,,Brown,K. Brown,,,,,Above the Break 3,24+ Left Center,,,,30.18,Missed,,,,,,,,,,,,,,,
249,PT07M16.00S,2026-03-25T23:54:19.4Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,34,56,2026-03-25T23:55:02Z,2480000,False,,,0,,J. Hayes REBOUND (Off:2 Def:4),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,248.0,6.0,4.0,2.0,,,,
250,PT06M54.00S,2026-03-25T23:54:40.7Z,2,REGULAR,3pt,Jump Shot,[],2544,18.478975032851512,4.6568627450980395,1610612747,34,56,2026-03-25T23:54:51Z,2490000,False,227.0,121.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,25.71,Missed,,,,,,,,,,,,,,,
251,PT06M52.00S,2026-03-25T23:54:42.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,34,56,2026-03-25T23:54:51Z,2500000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,250.0,,,,,,,
252,PT06M52.00S,2026-03-25T23:54:51.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612747,34,56,2026-03-25T23:54:54Z,2510000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628172.0,,,,,,,,,,
253,PT06M52.00S,2026-03-25T23:54:53.8Z,2,REGULAR,substitution,out,[],1631222,,,1610612754,34,56,2026-03-25T23:54:56Z,2520000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M52.00S,2026-03-25T23:54:53.8Z,2,REGULAR,substitution,in,[],1629029,,,1610612754,34,56,2026-03-25T23:54:56Z,2530000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M39.00S,2026-03-25T23:55:20.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641767,90.09526938239159,0.24509803921568626,1610612754,37,56,2026-03-25T23:55:23Z,2540000,False,-249.0,41.0,1,right,B. Sheppard 25' 3PT  (3 PTS) (A. Nembhard 5 AST),"[1641767, 1629614]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,,,,25.21,Made,3.0,A. Nembhard,1629614.0,5.0,,,,,,,,,,,
257,PT06M18.00S,2026-03-25T23:55:40.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,17.821944809461236,58.08823529411765,1610612747,37,58,2026-03-25T23:55:44Z,2560000,False,-40.0,115.0,1,left,A. Reaves 12' Jump Shot (7 PTS) (L. James 6 AST),"[1630559, 2544]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,12.19,Made,7.0,L. James,2544.0,6.0,,,,,,,,,,,
259,PT06M04.00S,2026-03-25T23:55:55.5Z,2,REGULAR,3pt,Jump Shot,[],1641767,67.23061760840999,65.44117647058823,1610612754,37,58,2026-03-25T23:55:59Z,2580000,False,77.0,256.0,1,right,MISS B. Sheppard 26' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,,,,26.69,Missed,,,,,,,,,,,,,,,
260,PT06M00.00S,2026-03-25T23:55:59.5Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,37,58,2026-03-25T23:55:59Z,2590000,False,,,0,,L. James REBOUND (Off:1 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,259.0,6.0,5.0,1.0,,,,
261,PT05M52.00S,2026-03-25T23:56:09.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,10.200394218134035,48.77450980392157,1610612747,37,60,2026-03-25T23:56:12Z,2600000,False,6.0,43.0,1,left,L. Dončić turnaround Jump Shot (23 PTS),[1629029],1610612747.0,LAL,turnaround,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,4.38,Made,23.0,,,,,,,,,,,,,,
262,PT05M52.00S,2026-03-25T23:56:11.0Z,2,REGULAR,foul,personal,['1freethrow'],1641738,,,1610612747,37,60,2026-03-25T23:56:19Z,2610000,False,,,0,,K. Brown shooting personal FOUL (1 PF) (Dončić 1 FT),"[1641738, 1629029]",1610612754.0,IND,shooting,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,200833.0,1.0,0.0,,,,,Dončić,1629029.0,,
264,PT05M52.00S,2026-03-25T23:56:21.8Z,2,REGULAR,substitution,out,[],1641738,,,1610612747,37,60,2026-03-25T23:57:07Z,2630000,False,,,0,,SUB out: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M52.00S,2026-03-25T23:56:21.8Z,2,REGULAR,substitution,out,[],2544,,,1610612747,37,60,2026-03-25T23:57:07Z,2640000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
