actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
177,PT12M00.00S,2026-02-27T00:38:45.7Z,2,REGULAR,substitution,in,['startperiod'],1629684,,,1610612754,34,31,2026-02-27T00:39:12Z,1750000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-02-27T00:38:45.7Z,2,REGULAR,substitution,in,['startperiod'],1641750,,,1610612754,34,31,2026-02-27T00:39:12Z,1760000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-02-27T00:39:25.4Z,2,REGULAR,period,start,[],0,,,1610612754,34,31,2026-02-27T00:39:25Z,1770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M40.00S,2026-02-27T00:39:44.8Z,2,REGULAR,3pt,Jump Shot,[],1642880,33.98488830486202,43.38235294117647,1610612754,37,31,2026-02-27T00:39:49Z,1780000,False,33.0,267.0,1,left,K. Jones 26' 3PT pullup (5 PTS),[1642880],1610612754.0,IND,pullup,,,Jones,K. Jones,,,,,Above the Break 3,24+ Center,26.9,Made,,,,,5.0,,,,,,,,,,,,,
181,PT11M21.00S,2026-02-27T00:40:03.5Z,2,REGULAR,3pt,Jump Shot,[],1630163,67.49342969776609,57.84313725490197,1610612766,37,34,2026-02-27T00:40:06Z,1790000,False,39.0,253.0,1,right,L. Ball 25' 3PT pullup (11 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,25.61,Made,,,,,11.0,,,,,,,,,,,,,
182,PT11M11.00S,2026-02-27T00:40:13.6Z,2,REGULAR,3pt,Jump Shot,[],204456,29.6484888304862,73.77450980392157,1610612754,37,34,2026-02-27T00:40:17Z,1800000,False,-119.0,226.0,1,left,MISS T. McConnell 25' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
183,PT11M09.00S,2026-02-27T00:40:15.6Z,2,REGULAR,rebound,defensive,[],1642883,,,1610612766,37,34,2026-02-27T00:40:25Z,1810000,False,,,0,,S. James REBOUND (Off:0 Def:2),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left Center,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,,
184,PT10M58.00S,2026-02-27T00:40:26.3Z,2,REGULAR,3pt,Jump Shot,[],1630163,73.9323258869908,12.990196078431374,1610612766,37,34,2026-02-27T00:40:31Z,1820000,False,-185.0,193.0,1,right,MISS L. Ball 26' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
185,PT10M55.00S,2026-02-27T00:40:29.3Z,2,REGULAR,rebound,offensive,[],1641750,,,1610612766,37,34,2026-02-27T00:40:31Z,1830000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Left Center,,,184.0,2.0,1.0,1.0,,,,,,,,,,,,,,
186,PT10M55.00S,2026-02-27T00:40:29.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641750,94.43166885676742,56.372549019607845,1610612766,37,36,2026-02-27T00:40:32Z,1840000,False,32.0,0.0,1,right,R. Kalkbrenner putback Layup (2 PTS),[1641750],1610612766.0,CHA,putback,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,2.0,,,,,,,,,,,,,
187,PT10M42.00S,2026-02-27T00:40:41.8Z,2,REGULAR,2pt,Jump Shot,[],204456,16.63929040735874,29.901960784313726,1610612754,37,36,2026-02-27T00:40:46Z,1850000,False,100.0,104.0,1,left,MISS T. McConnell 14' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,14.46,Missed,,,,,,,,,,,,,,,,,,
188,PT10M40.00S,2026-02-27T00:40:43.8Z,2,REGULAR,rebound,defensive,[],1642883,,,1610612766,37,36,2026-02-27T00:40:46Z,1860000,False,,,0,,S. James REBOUND (Off:0 Def:3),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Mid-Range,8-16 Right,,,187.0,3.0,3.0,0.0,,,,,,,,,,,,,,
189,PT10M26.00S,2026-02-27T00:40:58.0Z,2,REGULAR,3pt,Jump Shot,[],1642851,74.58935611038108,7.8431372549019605,1610612766,37,39,2026-02-27T00:41:01Z,1870000,False,-211.0,186.0,1,right,K. Knueppel 28' 3PT  (12 PTS) (R. Kalkbrenner 1 AST),"[1642851, 1641750]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,28.14,Made,,,,,12.0,R. Kalkbrenner,1641750.0,1.0,,,,,,,,,,
191,PT10M25.00S,2026-02-27T00:41:03.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,37,39,2026-02-27T00:41:03Z,1890000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M25.00S,2026-02-27T00:43:01.2Z,2,REGULAR,substitution,out,[],1641738,,,1610612754,37,39,2026-02-27T00:43:32Z,1900000,False,,,0,,SUB out: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M25.00S,2026-02-27T00:43:01.2Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,37,39,2026-02-27T00:43:32Z,1910000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M14.00S,2026-02-27T00:44:08.0Z,2,REGULAR,3pt,Jump Shot,[],1630167,17.69053876478318,96.56862745098039,1610612754,37,39,2026-02-27T00:44:12Z,1920000,False,-233.0,114.0,1,left,MISS O. Toppin 25' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
195,PT10M12.00S,2026-02-27T00:44:10.0Z,2,REGULAR,rebound,defensive,[],1642851,,,1610612766,37,39,2026-02-27T00:44:16Z,1930000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:2),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,,,194.0,2.0,2.0,0.0,,,,,,,,,,,,,,
196,PT10M04.00S,2026-02-27T00:44:19.2Z,2,REGULAR,foul,offensive,[],1641750,,,1610612766,37,39,2026-02-27T00:44:27Z,1940000,False,,,0,,R. Kalkbrenner offensive FOUL (1 PF),"[1641750, 1631245]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202056.0,,,,1.0,0.0,Jackson,1631245.0
198,PT10M04.00S,2026-02-27T00:44:19.2Z,2,REGULAR,turnover,offensive foul,[],1641750,,,1610612766,37,39,2026-02-27T00:44:19Z,1960000,False,,,0,,R. Kalkbrenner offensive foul TURNOVER (1 TO),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202056.0,1.0,,,,,,
199,PT09M57.00S,2026-02-27T00:44:39.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],204456,22.946780551905388,53.92156862745098,1610612754,37,39,2026-02-27T00:44:43Z,1970000,False,-20.0,163.0,1,left,MISS T. McConnell 16' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Center,16.44,Missed,,,,,,,,,,,,,,,,,,
200,PT09M54.00S,2026-02-27T00:44:41.9Z,2,REGULAR,rebound,offensive,[],1630643,,,1610612754,37,39,2026-02-27T00:44:41Z,1980000,False,,,0,,J. Huff REBOUND (Off:1 Def:0),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Mid-Range,16-24 Center,,,199.0,1.0,0.0,1.0,,,,,,,,,,,,,,
201,PT09M44.00S,2026-02-27T00:44:52.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630643,32.933639947437584,56.372549019607845,1610612754,37,39,2026-02-27T00:44:56Z,1990000,False,-32.0,257.0,1,left,MISS J. Huff 25' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,25.91,Missed,,,,,,,,,,,,,,,,,,
202,PT09M41.00S,2026-02-27T00:44:55.0Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612766,37,39,2026-02-27T00:44:56Z,2000000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,
203,PT09M32.00S,2026-02-27T00:45:04.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641750,93.77463863337714,49.26470588235294,1610612766,37,41,2026-02-27T00:45:06Z,2010000,False,-4.0,6.0,1,right,R. Kalkbrenner DUNK (4 PTS) (L. Ball 2 AST),"[1641750, 1630163]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,4.0,L. Ball,1630163.0,2.0,,,,,,,,,,
205,PT09M20.00S,2026-02-27T00:45:15.6Z,2,REGULAR,3pt,Jump Shot,[],1631245,4.418528252299605,98.0392156862745,1610612754,37,41,2026-02-27T00:45:19Z,2030000,False,-240.0,-11.0,1,left,MISS Q. Jackson 24' 3PT,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Left Corner 3,24+ Left,24.05,Missed,,,,,,,,,,,,,,,,,,
206,PT09M18.00S,2026-02-27T00:45:17.6Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612766,37,41,2026-02-27T00:45:19Z,2040000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,,
207,PT08M58.00S,2026-02-27T00:45:38.1Z,2,REGULAR,3pt,Jump Shot,[],1629684,71.82982917214193,75.49019607843137,1610612766,37,44,2026-02-27T00:45:43Z,2050000,False,127.0,212.0,1,right,G. Williams 24' 3PT  (3 PTS) (L. Ball 3 AST),"[1629684, 1630163]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,24.76,Made,,,,,3.0,L. Ball,1630163.0,3.0,,,,,,,,,,
209,PT08M41.00S,2026-02-27T00:45:54.2Z,2,REGULAR,3pt,Jump Shot,[],1630643,33.065045992115635,49.754901960784316,1610612754,37,44,2026-02-27T00:45:58Z,2070000,False,1.0,258.0,1,left,MISS J. Huff 25' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
210,PT08M38.00S,2026-02-27T00:45:57.2Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,37,44,2026-02-27T00:45:58Z,2080000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,209.0,2.0,2.0,0.0,,,,,,,,,,,,,,
211,PT08M34.00S,2026-02-27T00:46:02.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629684,67.88764783180025,68.62745098039215,1610612766,37,47,2026-02-27T00:46:07Z,2090000,False,93.0,249.0,1,right,G. Williams 26' 3PT running (6 PTS) (L. Ball 4 AST),"[1629684, 1630163]",1610612766.0,CHA,running,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,26.62,Made,,,,,6.0,L. Ball,1630163.0,4.0,,,,,,,,,,
213,PT08M31.00S,2026-02-27T00:46:08.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,37,47,2026-02-27T00:46:08Z,2110000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M31.00S,2026-02-27T00:48:28.8Z,2,REGULAR,substitution,out,[],1642880,,,1610612754,37,47,2026-02-27T00:48:48Z,2120000,False,,,0,,SUB out: K. Jones,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M31.00S,2026-02-27T00:48:28.8Z,2,REGULAR,substitution,out,[],204456,,,1610612754,37,47,2026-02-27T00:48:48Z,2130000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M31.00S,2026-02-27T00:48:28.8Z,2,REGULAR,substitution,out,[],1631245,,,1610612754,37,47,2026-02-27T00:48:48Z,2140000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M31.00S,2026-02-27T00:48:28.8Z,2,REGULAR,substitution,out,[],1630643,,,1610612754,37,47,2026-02-27T00:48:48Z,2150000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M31.00S,2026-02-27T00:48:28.8Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,37,47,2026-02-27T00:48:48Z,2160000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M31.00S,2026-02-27T00:48:28.8Z,2,REGULAR,substitution,in,[],1641716,,,1610612754,37,47,2026-02-27T00:48:48Z,2170000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M31.00S,2026-02-27T00:48:28.8Z,2,REGULAR,substitution,in,[],1630695,,,1610612754,37,47,2026-02-27T00:48:48Z,2180000,False,,,0,,SUB in: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M31.00S,2026-02-27T00:48:28.8Z,2,REGULAR,substitution,in,[],1641767,,,1610612754,37,47,2026-02-27T00:48:48Z,2190000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M16.00S,2026-02-27T00:49:24.3Z,2,REGULAR,foul,personal,['2freethrow'],1642851,,,1610612754,37,47,2026-02-27T00:49:29Z,2200000,False,,,0,,K. Knueppel shooting personal FOUL (1 PF) (Toppin 2 FT),"[1642851, 1630167]",1610612766.0,CHA,shooting,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,201246.0,,,,1.0,0.0,Toppin,1630167.0
225,PT08M16.00S,2026-02-27T00:49:54.5Z,2,REGULAR,freethrow,1 of 2,[],1630167,,,1610612754,38,47,2026-02-27T00:49:54Z,2220000,False,,,0,,O. Toppin Free Throw 1 of 2 (3 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
226,PT08M16.00S,2026-02-27T00:49:55.0Z,2,REGULAR,substitution,out,[],1642883,,,1610612754,38,47,2026-02-27T00:49:58Z,2230000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M16.00S,2026-02-27T00:49:55.0Z,2,REGULAR,substitution,in,[],1630182,,,1610612754,38,47,2026-02-27T00:49:58Z,2240000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M16.00S,2026-02-27T00:50:15.1Z,2,REGULAR,freethrow,2 of 2,[],1630167,,,1610612754,38,47,2026-02-27T00:50:15Z,2250000,False,,,0,,MISS O. Toppin Free Throw 2 of 2,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
229,PT08M15.00S,2026-02-27T00:50:16.0Z,2,REGULAR,rebound,defensive,[],1641750,,,1610612766,38,47,2026-02-27T00:50:16Z,2260000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:2),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,228.0,3.0,2.0,1.0,,,,,,,,,,,,,,
230,PT08M02.00S,2026-02-27T00:50:30.7Z,2,REGULAR,turnover,out-of-bounds,[],1642851,,,1610612766,38,47,2026-02-27T00:50:34Z,2270000,False,,,0,,K. Knueppel bad pass out-of-bounds TURNOVER (1 TO),[1642851],1610612766.0,CHA,bad pass,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202056.0,1.0,,,,,,
231,PT07M45.00S,2026-02-27T00:50:57.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630695,30.962549277266753,68.87254901960785,1610612754,38,47,2026-02-27T00:51:02Z,2280000,False,-94.0,239.0,1,left,MISS M. Potter 25' 3PT,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
232,PT07M42.00S,2026-02-27T00:51:00.9Z,2,REGULAR,rebound,defensive,[],1642851,,,1610612766,38,47,2026-02-27T00:51:02Z,2290000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:3),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,,,231.0,3.0,3.0,0.0,,,,,,,,,,,,,,
233,PT07M36.00S,2026-02-27T00:51:06.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,93.51182654402102,58.333333333333336,1610612766,38,47,2026-02-27T00:58:28Z,2300000,False,42.0,8.0,1,right,MISS K. Knueppel driving Layup,[1642851],1610612766.0,CHA,driving,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,,
234,PT07M33.00S,2026-02-27T00:51:09.8Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,38,47,2026-02-27T00:51:13Z,2310000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,233.0,2.0,2.0,0.0,,,,,,,,,,,,,,
235,PT07M20.00S,2026-02-27T00:51:22.5Z,2,REGULAR,2pt,Jump Shot,[],1641767,16.63929040735874,30.392156862745097,1610612754,38,47,2026-02-27T00:51:25Z,2320000,False,98.0,104.0,1,left,MISS B. Sheppard 14' pullup Shot,[1641767],1610612754.0,IND,pullup,,,Sheppard,B. Sheppard,,,,,Mid-Range,8-16 Right,14.28,Missed,,,,,,,,,,,,,,,,,,
236,PT07M18.00S,2026-02-27T00:51:24.5Z,2,REGULAR,rebound,defensive,[],1641750,,,1610612766,38,47,2026-02-27T00:51:25Z,2330000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:3),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Mid-Range,8-16 Right,,,235.0,4.0,3.0,1.0,,,,,,,,,,,,,,
237,PT07M02.00S,2026-02-27T00:51:40.6Z,2,REGULAR,3pt,Jump Shot,[],1642851,66.17936925098554,77.94117647058823,1610612766,38,47,2026-02-27T00:51:45Z,2340000,False,140.0,265.0,1,right,MISS K. Knueppel 29' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,29.99,Missed,,,,,,,,,,,,,,,,,,
238,PT07M00.00S,2026-02-27T00:51:42.6Z,2,REGULAR,rebound,defensive,[],1630695,,,1610612754,38,47,2026-02-27T00:51:47Z,2350000,False,,,0,,M. Potter REBOUND (Off:0 Def:1),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Right Center,,,237.0,1.0,1.0,0.0,,,,,,,,,,,,,,
239,PT06M54.00S,2026-02-27T00:51:48.5Z,2,REGULAR,turnover,lost ball,[],1629614,,,1610612754,38,47,2026-02-27T00:51:50Z,2360000,False,,,0,,A. Nembhard lost ball TURNOVER (2 TO),"[1629614, 1630182]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2.0,Green,1630182.0,,,,
240,PT06M54.00S,2026-02-27T00:51:48.5Z,2,REGULAR,steal,,[],1630182,,,1610612766,38,47,2026-02-27T00:51:49Z,2370000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
241,PT06M52.00S,2026-02-27T00:51:50.2Z,2,REGULAR,turnover,lost ball,[],1630182,,,1610612766,38,47,2026-02-27T00:51:52Z,2380000,False,,,0,,J. Green lost ball TURNOVER (1 TO),"[1630182, 1629614]",1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,Nembhard,1629614.0,,,,
242,PT06M52.00S,2026-02-27T00:51:50.2Z,2,REGULAR,steal,,[],1629614,,,1610612754,38,47,2026-02-27T00:51:51Z,2390000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
243,PT06M50.00S,2026-02-27T00:51:52.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641767,7.5722733245729295,41.911764705882355,1610612754,40,47,2026-02-27T00:51:55Z,2400000,False,40.0,19.0,1,left,B. Sheppard Layup (5 PTS) (A. Nembhard 4 AST),"[1641767, 1629614]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,5.0,A. Nembhard,1629614.0,4.0,,,,,,,,,,
245,PT06M35.00S,2026-02-27T00:52:08.7Z,2,REGULAR,foul,personal,[],1641767,,,1610612766,40,47,2026-02-27T00:52:13Z,2420000,False,,,0,,B. Sheppard personal FOUL (1 PF),"[1641767, 1630163]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202056.0,,,,1.0,0.0,Ball,1630163.0
247,PT06M35.00S,2026-02-27T00:52:14.9Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,40,47,2026-02-27T00:52:25Z,2440000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M35.00S,2026-02-27T00:52:14.9Z,2,REGULAR,substitution,out,[],1629684,,,1610612766,40,47,2026-02-27T00:52:25Z,2450000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M35.00S,2026-02-27T00:52:14.9Z,2,REGULAR,substitution,out,[],1642851,,,1610612766,40,47,2026-02-27T00:52:25Z,2460000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M35.00S,2026-02-27T00:52:14.9Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,40,47,2026-02-27T00:52:25Z,2470000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M35.00S,2026-02-27T00:52:14.9Z,2,REGULAR,substitution,in,[],1629632,,,1610612766,40,47,2026-02-27T00:52:25Z,2480000,False,,,0,,SUB in: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M35.00S,2026-02-27T00:52:14.9Z,2,REGULAR,substitution,in,[],1641706,,,1610612766,40,47,2026-02-27T00:52:25Z,2490000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M26.00S,2026-02-27T00:52:42.8Z,2,REGULAR,turnover,bad pass,[],1628970,,,1610612766,40,47,2026-02-27T00:52:46Z,2500000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628970, 1630167]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,Toppin,1630167.0,,,,
254,PT06M26.00S,2026-02-27T00:52:42.8Z,2,REGULAR,steal,,[],1630167,,,1610612754,40,47,2026-02-27T00:52:44Z,2510000,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
255,PT06M23.00S,2026-02-27T00:52:46.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630167,31.61957950065703,38.72549019607843,1610612754,40,47,2026-02-27T01:01:19Z,2520000,False,56.0,245.0,1,left,MISS O. Toppin 25' running pullup 3PT,[1630167],1610612754.0,IND,running pullup,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
256,PT06M21.00S,2026-02-27T00:52:48.0Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,40,47,2026-02-27T00:53:13Z,2530000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,255.0,1.0,1.0,0.0,,,,,,,,,,,,,,
257,PT06M13.00S,2026-02-27T00:52:58.3Z,2,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,40,47,2026-02-27T00:53:04Z,2540000,False,,,0,,M. Bridges lost ball out-of-bounds TURNOVER (2 TO),[1628970],1610612766.0,CHA,lost ball,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202027.0,2.0,,,,,,
258,PT06M13.00S,2026-02-27T00:53:01.1Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,40,47,2026-02-27T00:53:05Z,2550000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
