actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
171,PT00M27.60S,2025-12-24T01:06:51.5Z,1,REGULAR,substitution,in,[],1630679,,,1610612754,19,24,2025-12-24T01:07:04Z,1680000,False,,,0,,SUB in: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M27.60S,2025-12-24T01:06:47.7Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,19,24,2025-12-24T01:07:21Z,1690000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
173,PT00M24.70S,2025-12-24T01:06:50.6Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612749,19,24,2025-12-24T01:07:21Z,1700000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,172.0,,,,,,,,,,,2.0,2.0,0.0,,,,
174,PT00M21.60S,2025-12-24T01:07:24.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629018,4.5499342969776615,55.14705882352941,1610612749,19,26,2025-12-24T01:07:31Z,1710000,False,-26.0,-10.0,1,left,G. Trent Jr. running Layup (5 PTS),[1629018],1610612749.0,MIL,running,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,2.75,Made,,5.0,,,,,,,,,,,,,,,,
175,PT00M12.80S,2025-12-24T01:07:38.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612754,19,26,2025-12-24T01:07:44Z,1720000,False,,,0,,G. Harris take personal FOUL (1 PF) (Siakam 2 FT),"[203914, 1627783]",1610612749.0,MIL,take,,,Harris,G. Harris,,,,,Above the Break 3,16-24 Right Center,,,,,,,,1627962.0,1.0,0.0,Siakam,1627783.0,,,,,,,,
177,PT00M12.80S,2025-12-24T01:08:06.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612754,19,26,2025-12-24T01:08:06Z,1740000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M12.80S,2025-12-24T01:09:07.9Z,1,REGULAR,substitution,out,[],1630679,,,1610612754,19,26,2025-12-24T01:09:40Z,1750000,False,,,0,,SUB out: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M12.80S,2025-12-24T01:09:07.9Z,1,REGULAR,substitution,out,[],1629018,,,1610612754,19,26,2025-12-24T01:09:40Z,1760000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M12.80S,2025-12-24T01:09:07.9Z,1,REGULAR,substitution,in,[],1631245,,,1610612754,19,26,2025-12-24T01:09:40Z,1770000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M12.80S,2025-12-24T01:09:07.9Z,1,REGULAR,substitution,in,[],1629645,,,1610612754,19,26,2025-12-24T01:09:40Z,1780000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT00M12.80S,2025-12-24T01:10:01.7Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,20,26,2025-12-24T01:10:21Z,1790000,False,,,0,,P. Siakam Free Throw 1 of 2 (5 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
183,PT00M12.80S,2025-12-24T01:10:01.7Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,20,26,2025-12-24T01:10:21Z,1800000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
184,PT00M11.20S,2025-12-24T01:10:03.3Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612749,20,26,2025-12-24T01:10:21Z,1810000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,183.0,,,,,,,,,,,1.0,1.0,0.0,,,,
185,PT00M03.40S,2025-12-24T01:10:28.2Z,1,REGULAR,3pt,Jump Shot,[],1628398,25.443495400788436,89.95098039215686,1610612749,20,26,2025-12-24T01:10:33Z,1820000,False,-200.0,187.0,1,left,MISS K. Kuzma 27' 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,27.35,Missed,,,,,,,,,,,,,,,,,,
186,PT00M03.40S,2025-12-24T01:10:28.2Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612754,20,26,2025-12-24T01:10:33Z,1830000,False,,,0,,J. Huff REBOUND (Off:1 Def:3),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,185.0,,,,,,,,,,,4.0,3.0,1.0,,,,
187,PT00M00.00S,2025-12-24T01:10:32.8Z,1,REGULAR,period,end,[],0,,,1610612754,20,26,2025-12-24T01:10:32Z,1840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2025-12-24T01:12:36.2Z,2,REGULAR,substitution,out,['startperiod'],1631245,,,1610612754,20,26,2025-12-24T01:13:00Z,1850000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2025-12-24T01:12:36.2Z,2,REGULAR,substitution,in,['startperiod'],1629726,,,1610612754,20,26,2025-12-24T01:13:00Z,1860000,False,,,0,,SUB in: G. Mathews,[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2025-12-24T01:13:16.4Z,2,REGULAR,period,start,[],0,,,1610612754,20,26,2025-12-24T01:13:16Z,1870000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M42.00S,2025-12-24T01:13:34.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,87.20433639947439,63.48039215686274,1610612754,20,26,2025-12-24T01:13:36Z,1880000,False,67.0,68.0,1,right,MISS T. McConnell 9' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,9.56,Missed,,,,,,,,,,,,,,,,,,
192,PT11M40.00S,2025-12-24T01:13:36.0Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,20,26,2025-12-24T01:13:36Z,1890000,False,,,0,,R. Rollins REBOUND (Off:0 Def:2),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Right,,,191.0,,,,,,,,,,,2.0,2.0,0.0,,,,
193,PT11M35.00S,2025-12-24T01:13:41.3Z,2,REGULAR,turnover,out-of-bounds,[],1630579,,,1610612749,20,26,2025-12-24T01:13:46Z,1900000,False,,,0,,J. Sims bad pass out-of-bounds TURNOVER (1 TO),[1630579],1610612749.0,MIL,bad pass,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,,,,,,1628487.0,,,,,1.0,,,,,,,
194,PT11M18.00S,2025-12-24T01:14:02.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641716,89.83245729303549,2.941176470588235,1610612754,20,26,2025-12-24T01:14:08Z,1910000,False,-235.0,43.0,1,right,MISS J. Walker 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,23.92,Missed,,,,,,,,,,,,,,,,,,
195,PT11M15.00S,2025-12-24T01:14:05.7Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612749,20,26,2025-12-24T01:14:08Z,1920000,False,,,0,,J. Sims REBOUND (Off:0 Def:2),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,194.0,,,,,,,,,,,2.0,2.0,0.0,,,,
196,PT10M55.00S,2025-12-24T01:14:25.8Z,2,REGULAR,3pt,Jump Shot,[],1629645,5.338370565045992,95.58823529411765,1610612749,20,26,2025-12-24T01:15:28Z,1930000,False,-228.0,-2.0,1,left,MISS K. Porter Jr. step back 3PT,[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
197,PT10M52.00S,2025-12-24T01:14:28.8Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612749,20,26,2025-12-24T01:14:30Z,1940000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:2),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,196.0,,,,,,,,,,,3.0,2.0,1.0,,,,
198,PT10M51.00S,2025-12-24T01:14:29.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,5.995400788436268,55.14705882352941,1610612749,20,28,2025-12-24T01:16:15Z,1950000,False,-26.0,4.0,1,left,K. Kuzma driving reverse Layup (2 PTS),[1628398],1610612749.0,MIL,driving reverse,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.6,Made,,2.0,,,,,,,,,,,,,,,,
199,PT10M39.00S,2025-12-24T01:14:41.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,92.85479632063075,54.41176470588235,1610612754,20,28,2025-12-24T01:14:44Z,1960000,False,22.0,15.0,1,right,MISS G. Mathews driving Layup,[1629726],1610612754.0,IND,driving,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
200,PT10M37.00S,2025-12-24T01:14:43.7Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,20,28,2025-12-24T01:14:44Z,1970000,False,,,0,,R. Rollins REBOUND (Off:0 Def:3),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,199.0,,,,,,,,,,,3.0,3.0,0.0,,,,
201,PT10M32.00S,2025-12-24T01:14:48.9Z,2,REGULAR,3pt,Jump Shot,[],203914,13.61695137976347,95.58823529411765,1610612749,20,31,2025-12-24T01:17:33Z,1980000,False,-228.0,75.0,1,left,G. Harris 24' 3PT  (3 PTS) (R. Rollins 1 AST),"[203914, 1631157]",1610612749.0,MIL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,24.01,Made,,3.0,R. Rollins,1631157.0,1.0,,,,,,,,,,,,,
203,PT10M29.00S,2025-12-24T01:14:53.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,20,31,2025-12-24T01:14:53Z,2000000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M29.00S,2025-12-24T01:17:03.6Z,2,REGULAR,substitution,out,[],1641716,,,1610612754,20,31,2025-12-24T01:17:24Z,2020000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M29.00S,2025-12-24T01:17:03.6Z,2,REGULAR,substitution,in,[],1642277,,,1610612754,20,31,2025-12-24T01:17:24Z,2030000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M11.00S,2025-12-24T01:18:09.9Z,2,REGULAR,turnover,bad pass,[],204456,,,1610612754,20,31,2025-12-24T01:18:14Z,2040000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1631157]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,,,,,,Rollins,1631157.0
208,PT10M11.00S,2025-12-24T01:18:09.9Z,2,REGULAR,steal,,[],1631157,,,1610612749,20,31,2025-12-24T01:18:11Z,2050000,False,,,0,,R. Rollins STEAL (1 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
209,PT09M55.00S,2025-12-24T01:18:26.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203914,8.886333771353483,44.6078431372549,1610612749,20,31,2025-12-24T01:18:31Z,2060000,False,27.0,31.0,1,left,MISS G. Harris driving finger roll Layup,[203914],1610612749.0,MIL,driving finger roll,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
210,PT09M53.00S,2025-12-24T01:18:30.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,20,31,2025-12-24T01:18:30Z,2070000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,209.0,,,,,,,,,,,,,,,,,
212,PT09M49.00S,2025-12-24T01:18:44.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629645,12.565703022339028,37.745098039215684,1610612749,20,33,2025-12-24T01:18:48Z,2090000,False,61.0,66.0,1,left,K. Porter Jr. 8' step back Jump Shot (7 PTS) (K. Kuzma 1 AST),"[1629645, 1628398]",1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Right,8.98,Made,,7.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,
213,PT09M26.00S,2025-12-24T01:19:07.2Z,2,REGULAR,3pt,Jump Shot,[],1629726,93.24901445466492,95.83333333333334,1610612754,23,33,2025-12-24T01:19:11Z,2100000,False,229.0,11.0,1,right,G. Mathews 3PT fadeaway (3 PTS) (T. McConnell 2 AST),"[1629726, 204456]",1610612754.0,IND,fadeaway,,,Mathews,G. Mathews,,,,,Right Corner 3,24+ Right,22.95,Made,,3.0,T. McConnell,204456.0,2.0,,,,,,,,,,,,,
215,PT09M12.00S,2025-12-24T01:19:25.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630579,10.068988173455978,55.63725490196079,1610612749,23,35,2025-12-24T01:19:28Z,2120000,False,-28.0,42.0,1,left,J. Sims driving Layup (6 PTS) (K. Porter Jr. 2 AST),"[1630579, 1629645]",1610612749.0,MIL,driving,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,,6.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,,,
217,PT09M12.00S,2025-12-24T01:19:27.2Z,2,REGULAR,foul,personal,['1freethrow'],1629726,,,1610612749,23,35,2025-12-24T01:19:31Z,2140000,False,,,0,,G. Mathews shooting personal FOUL (1 PF) (Sims 1 FT),"[1629726, 1630579]",1610612754.0,IND,shooting,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628487.0,1.0,0.0,Sims,1630579.0,,,,,,,,
220,PT09M12.00S,2025-12-24T01:20:08.6Z,2,REGULAR,freethrow,1 of 1,[],1630579,,,1610612749,23,35,2025-12-24T01:20:08Z,2160000,False,,,0,,MISS J. Sims Free Throw 1 of 1,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
221,PT09M10.00S,2025-12-24T01:20:10.6Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612754,23,35,2025-12-24T01:20:13Z,2170000,False,,,0,,J. Huff REBOUND (Off:1 Def:4),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,220.0,,,,,,,,,,,5.0,4.0,1.0,,,,
222,PT09M05.00S,2025-12-24T01:20:15.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630643,65.78515111695138,51.225490196078425,1610612754,23,35,2025-12-24T01:21:40Z,2180000,False,6.0,269.0,1,right,MISS J. Huff 26' running 3PT,[1630643],1610612754.0,IND,running,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,26.92,Missed,,,,,,,,,,,,,,,,,,
223,PT09M01.00S,2025-12-24T01:20:19.4Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612749,23,35,2025-12-24T01:20:20Z,2190000,False,,,0,,J. Sims REBOUND (Off:0 Def:3),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,222.0,,,,,,,,,,,3.0,3.0,0.0,,,,
224,PT08M52.00S,2025-12-24T01:20:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,5.995400788436268,46.568627450980394,1610612749,23,37,2025-12-24T01:20:29Z,2200000,False,17.0,4.0,1,left,K. Porter Jr. driving finger roll Layup (9 PTS),[1629645],1610612749.0,MIL,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,1.76,Made,,9.0,,,,,,,,,,,,,,,,
225,PT08M43.00S,2025-12-24T01:20:36.6Z,2,REGULAR,3pt,Jump Shot,[],1629726,84.05059132720105,2.696078431372549,1610612754,26,37,2025-12-24T01:20:40Z,2210000,False,-237.0,97.0,1,right,G. Mathews 25' 3PT  (6 PTS) (P. Siakam 1 AST),"[1629726, 1627783]",1610612754.0,IND,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,25.58,Made,,6.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,
227,PT08M17.00S,2025-12-24T01:21:03.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,10.463206307490145,38.72549019607843,1610612749,26,39,2025-12-24T01:23:02Z,2230000,False,56.0,46.0,1,left,K. Kuzma 7' driving Layup (4 PTS) (K. Porter Jr. 3 AST),"[1628398, 1629645]",1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,7.27,Made,,4.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,,,,
229,PT08M05.00S,2025-12-24T01:21:15.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,84.57621550591328,46.81372549019608,1610612754,28,39,2025-12-24T01:24:35Z,2250000,False,-16.0,92.0,1,right,P. Siakam 9' driving floating bank Jump Shot (7 PTS) (T. McConnell 3 AST),"[1627783, 204456]",1610612754.0,IND,driving floating bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,9.39,Made,,7.0,T. McConnell,204456.0,3.0,,,,,,,,,,,,,
231,PT07M50.00S,2025-12-24T01:21:29.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,16.376478318002626,45.34313725490196,1610612749,28,41,2025-12-24T01:21:33Z,2270000,False,23.0,101.0,1,left,G. Harris 10' driving floating Jump Shot (5 PTS) (K. Kuzma 2 AST),"[203914, 1628398]",1610612749.0,MIL,driving floating,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,10.4,Made,,5.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,,,
233,PT07M35.00S,2025-12-24T01:21:46.5Z,2,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612754,28,41,2025-12-24T01:21:50Z,2290000,False,,,0,,J. Sims shooting personal FOUL (3 PF) (Siakam 2 FT),"[1630579, 1627783]",1610612749.0,MIL,shooting,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628487.0,3.0,0.0,Siakam,1627783.0,,,,,,,,
235,PT07M35.00S,2025-12-24T01:22:15.7Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,28,41,2025-12-24T01:22:15Z,2310000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
236,PT07M35.00S,2025-12-24T01:22:15.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,28,41,2025-12-24T01:22:15Z,2320000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,235.0,,,,,,,,,,,,,,,,,
237,PT07M35.00S,2025-12-24T01:22:16.4Z,2,REGULAR,substitution,out,[],204456,,,1610612754,28,41,2025-12-24T01:22:34Z,2330000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M35.00S,2025-12-24T01:22:16.4Z,2,REGULAR,substitution,out,[],1642277,,,1610612754,28,41,2025-12-24T01:22:34Z,2340000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M35.00S,2025-12-24T01:22:16.4Z,2,REGULAR,substitution,out,[],1630579,,,1610612754,28,41,2025-12-24T01:22:34Z,2350000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M35.00S,2025-12-24T01:22:16.4Z,2,REGULAR,substitution,out,[],1631157,,,1610612754,28,41,2025-12-24T01:22:34Z,2360000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M35.00S,2025-12-24T01:22:16.4Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,28,41,2025-12-24T01:22:34Z,2370000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M35.00S,2025-12-24T01:22:16.4Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,28,41,2025-12-24T01:22:34Z,2380000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M35.00S,2025-12-24T01:22:16.4Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,28,41,2025-12-24T01:22:34Z,2390000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M35.00S,2025-12-24T01:22:16.4Z,2,REGULAR,substitution,in,[],1631260,,,1610612754,28,41,2025-12-24T01:22:34Z,2400000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M35.00S,2025-12-24T01:22:15.7Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,28,41,2025-12-24T01:22:41Z,2410000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
246,PT07M33.00S,2025-12-24T01:22:17.7Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612749,28,41,2025-12-24T01:22:41Z,2420000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:3),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,245.0,,,,,,,,,,,4.0,3.0,1.0,,,,
247,PT07M21.00S,2025-12-24T01:22:53.1Z,2,REGULAR,turnover,bad pass,[],1628398,,,1610612749,28,41,2025-12-24T01:22:56Z,2430000,False,,,0,,K. Kuzma bad pass TURNOVER (1 TO),"[1628398, 1630643]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,,,Huff,1630643.0
248,PT07M21.00S,2025-12-24T01:22:53.1Z,2,REGULAR,steal,,[],1630643,,,1610612754,28,41,2025-12-24T01:22:55Z,2440000,False,,,0,,J. Huff STEAL (1 STL),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
249,PT07M15.00S,2025-12-24T01:22:58.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629726,74.85216819973719,89.95098039215686,1610612754,28,41,2025-12-24T01:23:04Z,2450000,False,200.0,184.0,1,right,MISS G. Mathews 27' running 3PT,[1629726],1610612754.0,IND,running,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,,,,,,,,,,,,,,,,,
250,PT07M12.00S,2025-12-24T01:23:01.7Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612749,28,41,2025-12-24T01:23:04Z,2460000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,249.0,,,,,,,,,,,2.0,2.0,0.0,,,,
251,PT06M52.00S,2025-12-24T01:23:21.9Z,2,REGULAR,2pt,Jump Shot,[],1626167,25.18068331143233,50.49019607843137,1610612749,28,43,2025-12-24T01:26:27Z,2470000,False,-2.0,184.0,1,left,M. Turner 18' step back Jump Shot (4 PTS) (A. Green 2 AST),"[1626167, 1631260]",1610612749.0,MIL,step back,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,18.42,Made,,4.0,A. Green,1631260.0,2.0,,,,,,,,,,,,,
253,PT06M38.00S,2025-12-24T01:23:35.5Z,2,REGULAR,2pt,Jump Shot,[],1629614,93.64323258869908,76.7156862745098,1610612754,30,43,2025-12-24T01:23:39Z,2490000,False,134.0,7.0,1,right,A. Nembhard 13' fadeaway Jump Shot (4 PTS) (J. Huff 1 AST),"[1629614, 1630643]",1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,13.38,Made,,4.0,J. Huff,1630643.0,1.0,,,,,,,,,,,,,
255,PT06M26.00S,2025-12-24T01:23:51.3Z,2,REGULAR,substitution,out,[],1629726,,,1610612749,30,43,2025-12-24T01:24:09Z,2510000,False,,,0,,SUB out: G. Mathews,[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M26.00S,2025-12-24T01:23:51.3Z,2,REGULAR,substitution,out,[],1627783,,,1610612749,30,43,2025-12-24T01:24:09Z,2520000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M26.00S,2025-12-24T01:23:51.3Z,2,REGULAR,substitution,out,[],1628398,,,1610612749,30,43,2025-12-24T01:24:09Z,2530000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
