actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
254,PT07M11.00S,2026-04-11T00:16:13.1Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,30,39,2026-04-11T00:19:35Z,2520000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,253.0,3.0,3.0,0.0,,,,,,,,
255,PT06M51.00S,2026-04-11T00:19:54.0Z,2,REGULAR,3pt,Jump Shot,[],1630643,66.5735873850197,53.92156862745098,1610612754,33,39,2026-04-11T00:19:59Z,2530000,False,20.0,262.0,1,right,J. Huff 26' 3PT  (3 PTS) (K. Jones 2 AST),"[1630643, 1642880]",1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,,,,26.24,Made,,,,,3.0,K. Jones,1642880.0,2.0,,,,
257,PT06M36.00S,2026-04-11T00:20:08.8Z,2,REGULAR,3pt,Jump Shot,[],202331,16.245072273324574,94.85294117647058,1610612755,33,39,2026-04-11T00:20:13Z,2550000,False,-224.0,100.0,1,left,MISS P. George 24' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,24.57,Missed,,,,,,,,,,,,
258,PT06M33.00S,2026-04-11T00:20:11.8Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612754,33,39,2026-04-11T00:20:15Z,2560000,False,,,0,,J. Huff REBOUND (Off:0 Def:4),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,,,,,,,257.0,4.0,4.0,0.0,,,,,,,,
259,PT06M18.00S,2026-04-11T00:20:26.1Z,2,REGULAR,3pt,Jump Shot,[],1643007,79.84559789750328,93.13725490196079,1610612754,33,39,2026-04-11T00:20:30Z,2570000,False,216.0,137.0,1,right,MISS T. Peter 25' 3PT,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,Above the Break 3,24+ Right Center,,,,,,,25.55,Missed,,,,,,,,,,,,
260,PT06M15.00S,2026-04-11T00:20:29.1Z,2,REGULAR,rebound,offensive,[],1642880,,,1610612754,33,39,2026-04-11T00:20:30Z,2580000,False,,,0,,K. Jones REBOUND (Off:1 Def:2),[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,259.0,3.0,2.0,1.0,,,,,,,,
261,PT06M08.00S,2026-04-11T00:20:37.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1643007,85.62746386333771,82.1078431372549,1610612754,35,39,2026-04-11T00:20:43Z,2590000,False,161.0,83.0,1,right,T. Peter 18' step back Jump Shot (4 PTS),[1643007],1610612754.0,IND,step back,,,Peter,T. Peter,,,,,Mid-Range,16-24 Right,,,,,,,18.05,Made,,,,,4.0,,,,,,,
262,PT05M57.00S,2026-04-11T00:20:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,4.812746386333772,49.26470588235294,1610612755,35,41,2026-04-11T00:20:53Z,2600000,False,4.0,-7.0,1,left,V. Edgecombe driving finger roll Layup (10 PTS),[1642845],1610612755.0,PHI,driving finger roll,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,0.82,Made,,,,,10.0,,,,,,,
263,PT05M49.00S,2026-04-11T00:20:59.8Z,2,REGULAR,foul,personal,['3freethrow'],1629656,,,1610612754,35,41,2026-04-11T00:21:05Z,2610000,False,,,0,,Q. Grimes shooting personal FOUL (2 PF) (Peter 3 FT),"[1629656, 1643007]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,1162.0,2.0,0.0,Peter,1643007.0,,,,,,,,,,,,,,,
265,PT05M49.00S,2026-04-11T00:21:26.1Z,2,REGULAR,freethrow,1 of 3,[],1643007,,,1610612754,36,41,2026-04-11T00:21:26Z,2630000,False,,,0,,T. Peter Free Throw 1 of 3 (5 PTS),[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,
266,PT05M49.00S,2026-04-11T00:21:39.5Z,2,REGULAR,freethrow,2 of 3,[],1643007,,,1610612754,37,41,2026-04-11T00:21:39Z,2640000,False,,,0,,T. Peter Free Throw 2 of 3 (6 PTS),[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,
267,PT05M49.00S,2026-04-11T00:21:42.5Z,2,REGULAR,substitution,out,[],1642880,,,1610612754,37,41,2026-04-11T00:21:50Z,2650000,False,,,0,,SUB out: K. Jones,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M49.00S,2026-04-11T00:21:42.5Z,2,REGULAR,substitution,out,[],1642348,,,1610612754,37,41,2026-04-11T00:21:50Z,2660000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M49.00S,2026-04-11T00:21:42.5Z,2,REGULAR,substitution,in,[],1631245,,,1610612754,37,41,2026-04-11T00:21:50Z,2680000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M49.00S,2026-04-11T00:21:42.5Z,2,REGULAR,substitution,in,[],1630178,,,1610612754,37,41,2026-04-11T00:21:50Z,2690000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M49.00S,2026-04-11T00:21:42.5Z,2,REGULAR,substitution,in,[],1626162,,,1610612754,37,41,2026-04-11T00:21:50Z,2700000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M49.00S,2026-04-11T00:21:42.5Z,2,REGULAR,substitution,out,[],1629656,,,1610612754,37,41,2026-04-11T00:21:59Z,2710000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M49.00S,2026-04-11T00:22:01.4Z,2,REGULAR,freethrow,3 of 3,[],1643007,,,1610612754,38,41,2026-04-11T00:22:01Z,2720000,False,,,0,,T. Peter Free Throw 3 of 3 (7 PTS),[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,
275,PT05M34.00S,2026-04-11T00:22:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.915243101182654,45.588235294117645,1610612755,38,43,2026-04-11T00:22:23Z,2730000,False,22.0,13.0,1,left,T. Maxey driving Layup (10 PTS) (V. Edgecombe 3 AST),"[1630178, 1642845]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,2.54,Made,,,,,10.0,V. Edgecombe,1642845.0,3.0,,,,
276,PT05M34.00S,2026-04-11T00:22:21.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630643,,,1610612755,38,43,2026-04-11T00:22:28Z,2740000,False,,,0,,J. Huff shooting personal FOUL (1 PF) (Maxey 1 FT),"[1630643, 1630178]",1610612754.0,IND,shooting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,1162.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
279,PT05M34.00S,2026-04-11T00:22:45.1Z,2,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,38,44,2026-04-11T00:22:45Z,2760000,False,,,0,,T. Maxey Free Throw 1 of 1 (11 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,Made,,,,,11.0,,,,,,,
280,PT05M24.00S,2026-04-11T00:22:56.7Z,2,REGULAR,3pt,Jump Shot,[],1630643,66.96780551905388,31.862745098039213,1610612754,38,44,2026-04-11T00:23:00Z,2770000,False,-91.0,258.0,1,right,MISS J. Huff 27' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,,,,,27.35,Missed,,,,,,,,,,,,
281,PT05M21.00S,2026-04-11T00:22:59.7Z,2,REGULAR,rebound,defensive,[],1641737,,,1610612755,38,44,2026-04-11T00:23:00Z,2780000,False,,,0,,A. Bona REBOUND (Off:1 Def:3),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,,,,,280.0,4.0,3.0,1.0,,,,,,,,
282,PT05M13.00S,2026-04-11T00:23:08.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,10.988830486202366,38.72549019607843,1610612755,38,44,2026-04-11T00:23:14Z,2790000,False,56.0,51.0,1,left,MISS V. Edgecombe 7' pullup Shot,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.59,Missed,,,,,,,,,,,,
283,PT05M10.00S,2026-04-11T00:23:11.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,38,44,2026-04-11T00:23:14Z,2800000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,282.0,,,,,,,,,,,
284,PT05M10.00S,2026-04-11T00:23:13.7Z,2,REGULAR,foul,personal,[],1641737,,,1610612754,38,44,2026-04-11T00:23:20Z,2810000,False,,,0,,A. Bona loose ball personal FOUL (1 PF),"[1641737, 1630643]",1610612755.0,PHI,loose ball,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,1626300.0,1.0,0.0,Huff,1630643.0,,,,,,,,,,,,,,,
286,PT04M59.00S,2026-04-11T00:23:38.4Z,2,REGULAR,3pt,Jump Shot,[],1641738,94.30026281208936,2.696078431372549,1610612754,38,44,2026-04-11T00:23:41Z,2830000,False,-237.0,1.0,1,right,MISS K. Brown 3PT,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,Left Corner 3,24+ Left,,,,,,,23.65,Missed,,,,,,,,,,,,
287,PT04M57.00S,2026-04-11T00:23:40.4Z,2,REGULAR,rebound,defensive,[],1642845,,,1610612755,38,44,2026-04-11T00:23:41Z,2840000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:3),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Left Corner 3,24+ Left,,,,,,,,,286.0,3.0,3.0,0.0,,,,,,,,
288,PT04M47.00S,2026-04-11T00:23:50.4Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612755,38,44,2026-04-11T00:23:52Z,2850000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 1643007]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,1.0,,,,,,,,,,,Peter,1643007.0,,
289,PT04M47.00S,2026-04-11T00:23:50.4Z,2,REGULAR,steal,,[],1643007,,,1610612754,38,44,2026-04-11T00:23:51Z,2860000,False,,,0,,T. Peter STEAL (1 STL),[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
290,PT04M43.00S,2026-04-11T00:23:54.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631245,93.77463863337714,55.63725490196079,1610612754,38,44,2026-04-11T00:23:59Z,2870000,False,28.0,6.0,1,right,MISS Q. Jackson running Layup,[1631245],1610612754.0,IND,running,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,2.88,Missed,,,,,,,,,,,,
291,PT04M39.00S,2026-04-11T00:23:58.1Z,2,REGULAR,rebound,offensive,[],1643007,,,1610612754,38,44,2026-04-11T00:23:58Z,2880000,False,,,0,,T. Peter REBOUND (Off:1 Def:0),[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,Restricted Area,0-8 Center,,,,,,,,,290.0,1.0,0.0,1.0,,,,,,,,
292,PT04M38.00S,2026-04-11T00:23:59.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1643007,77.34888304862024,8.088235294117647,1610612754,38,44,2026-04-11T00:24:04Z,2890000,False,-210.0,160.0,1,right,MISS T. Peter 26' pullup 3PT,[1643007],1610612754.0,IND,pullup,,,Peter,T. Peter,,,,,Above the Break 3,24+ Left Center,,,,,,,26.39,Missed,,,,,,,,,,,,
293,PT04M34.00S,2026-04-11T00:24:03.8Z,2,REGULAR,rebound,defensive,[],1642845,,,1610612755,38,44,2026-04-11T00:24:04Z,2900000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:4),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,292.0,4.0,4.0,0.0,,,,,,,,
294,PT04M22.00S,2026-04-11T00:24:15.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.835085413929041,43.627450980392155,1610612755,38,44,2026-04-11T00:26:38Z,2910000,False,32.0,21.0,1,left,MISS T. Maxey driving finger roll Layup - blocked,"[1630178, 1630643]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,3.82,Missed,,,,,,,,,,,Huff,1630643.0
299,PT04M22.00S,2026-04-11T00:24:15.3Z,2,REGULAR,block,,[],1630643,,,1610612755,38,44,2026-04-11T00:26:35Z,2912500,False,,,0,,J. Huff BLOCK (3 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
298,PT04M22.00S,2026-04-11T00:24:15.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,38,44,2026-04-11T00:26:35Z,2915000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,294.0,,,,,,,,,,,
296,PT04M22.00S,2026-04-11T00:24:39.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,38,44,2026-04-11T00:26:35Z,2930000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M22.00S,2026-04-11T00:27:10.3Z,2,REGULAR,substitution,out,[],1641738,,,1610612755,38,44,2026-04-11T00:27:23Z,2950000,False,,,0,,SUB out: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M22.00S,2026-04-11T00:27:10.3Z,2,REGULAR,substitution,out,[],1630643,,,1610612755,38,44,2026-04-11T00:27:23Z,2960000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M22.00S,2026-04-11T00:27:10.3Z,2,REGULAR,substitution,out,[],1641737,,,1610612755,38,44,2026-04-11T00:27:23Z,2970000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M22.00S,2026-04-11T00:27:10.3Z,2,REGULAR,substitution,out,[],1642845,,,1610612755,38,44,2026-04-11T00:27:23Z,2980000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M22.00S,2026-04-11T00:27:10.3Z,2,REGULAR,substitution,in,[],1641716,,,1610612755,38,44,2026-04-11T00:27:23Z,2990000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M22.00S,2026-04-11T00:27:10.3Z,2,REGULAR,substitution,in,[],1630695,,,1610612755,38,44,2026-04-11T00:27:23Z,3000000,False,,,0,,SUB in: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M22.00S,2026-04-11T00:27:10.3Z,2,REGULAR,substitution,in,[],1642348,,,1610612755,38,44,2026-04-11T00:27:23Z,3010000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M22.00S,2026-04-11T00:27:10.3Z,2,REGULAR,substitution,in,[],203083,,,1610612755,38,44,2026-04-11T00:27:23Z,3020000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M20.00S,2026-04-11T00:27:37.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202331,17.559132720105126,4.411764705882353,1610612755,38,44,2026-04-11T00:27:41Z,3030000,False,228.0,113.0,1,left,MISS P. George 25' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,25.42,Missed,,,,,,,,,,,,
310,PT04M17.00S,2026-04-11T00:27:40.0Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,38,44,2026-04-11T00:27:41Z,3040000,False,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,309.0,8.0,5.0,3.0,,,,,,,,
311,PT04M16.00S,2026-04-11T00:27:40.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,7.178055190538765,51.9607843137255,1610612755,38,46,2026-04-11T00:27:44Z,3050000,False,-10.0,15.0,1,left,A. Drummond putback Layup (8 PTS),[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,1.79,Made,,,,,8.0,,,,,,,
312,PT04M15.00S,2026-04-11T00:27:46.5Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,38,46,2026-04-11T00:27:51Z,3060000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,1626300.0,,,,,,,,,,,,,,,,,,,
313,PT04M02.00S,2026-04-11T00:28:05.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,92.06636005256242,56.61764705882353,1610612754,38,46,2026-04-11T00:32:02Z,3070000,False,33.0,22.0,1,right,MISS O. Toppin driving reverse Layup,[1630167],1610612754.0,IND,driving reverse,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,3.98,Missed,,,,,,,,,,,,
314,PT04M01.00S,2026-04-11T00:28:06.2Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,38,46,2026-04-11T00:28:08Z,3080000,False,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,313.0,9.0,6.0,3.0,,,,,,,,
315,PT03M53.00S,2026-04-11T00:28:14.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,13.485545335085414,46.568627450980394,1610612755,38,48,2026-04-11T00:28:19Z,3090000,False,17.0,74.0,1,left,T. Maxey 7' turnaround fadeaway Jump Shot (13 PTS),[1630178],1610612755.0,PHI,turnaround fadeaway,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.63,Made,,,,,13.0,,,,,,,
316,PT03M41.00S,2026-04-11T00:28:25.7Z,2,REGULAR,turnover,bad pass,[],1630167,,,1610612754,38,48,2026-04-11T00:28:29Z,3100000,False,,,0,,O. Toppin bad pass TURNOVER (1 TO),"[1630167, 1626162]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,,,,,,1.0,,,,,,,,,,,Oubre Jr.,1626162.0,,
317,PT03M41.00S,2026-04-11T00:28:25.7Z,2,REGULAR,steal,,[],1626162,,,1610612755,38,48,2026-04-11T00:28:28Z,3110000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
318,PT03M33.00S,2026-04-11T00:28:34.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,32.53942181340342,35.78431372549019,1610612755,38,48,2026-04-11T00:28:38Z,3120000,False,71.0,253.0,1,left,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,26.32,Missed,,,,,,,,,,,,
319,PT03M32.00S,2026-04-11T00:28:35.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,38,48,2026-04-11T00:28:38Z,3130000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,318.0,,,,,,,,,,,
321,PT03M10.00S,2026-04-11T00:29:03.5Z,2,REGULAR,2pt,Jump Shot,[],1643007,84.57621550591328,89.70588235294117,1610612754,40,48,2026-04-11T00:34:41Z,3150000,False,199.0,92.0,1,right,T. Peter 21' Jump Shot (9 PTS),[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,Mid-Range,16-24 Right,,,,,,,21.9,Made,,,,,9.0,,,,,,,
322,PT02M47.00S,2026-04-11T00:29:25.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.863994743758213,47.549019607843135,1610612755,40,50,2026-04-11T00:29:27Z,3160000,False,12.0,3.0,1,left,T. Maxey driving Layup (15 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,1.26,Made,,,,,15.0,,,,,,,
323,PT02M42.00S,2026-04-11T00:29:32.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631245,90.62089356110381,50.245098039215684,1610612754,42,50,2026-04-11T00:29:36Z,3170000,False,1.0,36.0,1,right,Q. Jackson driving Layup (8 PTS),[1631245],1610612754.0,IND,driving,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,3.57,Made,,,,,8.0,,,,,,,
324,PT02M42.00S,2026-04-11T00:29:35.4Z,2,REGULAR,foul,personal,['1freethrow'],203083,,,1610612754,42,50,2026-04-11T00:29:44Z,3180000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Jackson 1 FT),"[203083, 1631245]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1627524.0,1.0,0.0,Jackson,1631245.0,,,,,,,,,,,,,,,
326,PT02M42.00S,2026-04-11T00:30:03.0Z,2,REGULAR,freethrow,1 of 1,[],1631245,,,1610612754,43,50,2026-04-11T00:30:03Z,3200000,False,,,0,,Q. Jackson Free Throw 1 of 1 (9 PTS),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,
327,PT02M29.00S,2026-04-11T00:30:19.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,5.206964520367937,49.01960784313725,1610612755,43,52,2026-04-11T00:31:13Z,3210000,False,5.0,-4.0,1,left,K. Oubre Jr. DUNK (4 PTS) (T. Maxey 2 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,0.61,Made,,,,,4.0,T. Maxey,1630178.0,2.0,,,,
330,PT02M17.00S,2026-04-11T00:31:14.9Z,2,REGULAR,2pt,Jump Shot,[],1641716,90.88370565045992,26.47058823529412,1610612754,43,52,2026-04-11T00:31:18Z,3240000,False,-118.0,33.0,1,right,MISS J. Walker 12' turnaround Shot,[1641716],1610612754.0,IND,turnaround,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,12.22,Missed,,,,,,,,,,,,
331,PT02M15.00S,2026-04-11T00:31:16.9Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,43,52,2026-04-11T00:31:18Z,3250000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,330.0,2.0,2.0,0.0,,,,,,,,
332,PT02M02.00S,2026-04-11T00:31:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,8.229303547963205,51.9607843137255,1610612755,43,54,2026-04-11T00:31:34Z,3260000,False,-10.0,25.0,1,left,K. Oubre Jr. driving finger roll Layup (6 PTS) (P. George 1 AST),"[1626162, 202331]",1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2.68,Made,,,,,6.0,P. George,202331.0,1.0,,,,
334,PT01M51.00S,2026-04-11T00:31:40.6Z,2,REGULAR,3pt,Jump Shot,[],1630695,67.23061760840999,50.245098039215684,1610612754,46,54,2026-04-11T00:31:44Z,3280000,False,1.0,256.0,1,right,M. Potter 25' 3PT  (11 PTS) (Q. Jackson 4 AST),"[1630695, 1631245]",1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Center,,,,,,,25.55,Made,,,,,11.0,Q. Jackson,1631245.0,4.0,,,,
336,PT01M39.00S,2026-04-11T00:31:53.0Z,2,REGULAR,3pt,Jump Shot,[],202331,11.908672798948752,2.2058823529411766,1610612755,46,54,2026-04-11T00:31:57Z,3300000,False,239.0,59.0,1,left,MISS P. George 24' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,,,,24.63,Missed,,,,,,,,,,,,
337,PT01M36.00S,2026-04-11T00:31:56.0Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,46,54,2026-04-11T00:31:57Z,3310000,False,,,0,,O. Toppin REBOUND (Off:0 Def:4),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,,,,,,,,,336.0,4.0,4.0,0.0,,,,,,,,
338,PT01M30.00S,2026-04-11T00:32:01.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641716,79.84559789750328,7.8431372549019605,1610612754,49,54,2026-04-11T00:32:06Z,3320000,False,-211.0,137.0,1,right,J. Walker 25' 3PT running (11 PTS) (O. Toppin 1 AST),"[1641716, 1630167]",1610612754.0,IND,running,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,25.14,Made,,,,,11.0,O. Toppin,1630167.0,1.0,,,,
