actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
23,PT10M01.00S,2025-12-04T00:13:37.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627783,7.046649145860711,44.11764705882353,1610612754,5,0,2025-12-04T00:14:31Z,230000,False,29.0,14.0,1,left,P. Siakam running Layup (3 PTS) (B. Mathurin 1 AST),"[1627783, 1631097]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.24,Made,,,,,3.0,,,,,,,,,B. Mathurin,1631097.0,1.0,,
25,PT09M37.00S,2025-12-04T00:14:01.2Z,1,REGULAR,3pt,Jump Shot,[],1629661,74.72076215505913,85.29411764705883,1610612743,5,3,2025-12-04T00:14:05Z,250000,False,176.0,185.0,1,right,C. Johnson 25' 3PT  (3 PTS) (N. Jokić 1 AST),"[1629661, 203999]",1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,25.58,Made,,,,,3.0,,,,,,,,,N. Jokić,203999.0,1.0,,
27,PT09M17.00S,2025-12-04T00:14:20.8Z,1,REGULAR,3pt,Jump Shot,[],1630643,32.14520367936925,25.98039215686275,1610612754,5,3,2025-12-04T00:14:24Z,270000,False,120.0,250.0,1,left,MISS J. Huff 27' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,27.71,Missed,,,,,,,,,,,,,,,,,,
28,PT09M15.00S,2025-12-04T00:14:22.8Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,5,3,2025-12-04T00:14:24Z,280000,False,,,0,,P. Watson REBOUND (Off:0 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,,,
29,PT09M07.00S,2025-12-04T00:14:31.1Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,5,3,2025-12-04T00:14:33Z,290000,False,,,0,,N. Jokić bad pass TURNOVER (1 TO),"[203999, 1641767]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1.0,Sheppard,1641767.0,,,,,
30,PT09M07.00S,2025-12-04T00:14:31.1Z,1,REGULAR,steal,,[],1641767,,,1610612754,5,3,2025-12-04T00:14:32Z,300000,False,,,0,,B. Sheppard STEAL (1 STL),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
31,PT09M03.00S,2025-12-04T00:14:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631097,5.863994743758213,44.85294117647059,1610612754,7,3,2025-12-04T00:14:40Z,310000,False,26.0,3.0,1,left,B. Mathurin running finger roll Layup (2 PTS) (P. Siakam 1 AST),"[1631097, 1627783]",1610612754.0,IND,running finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,2.0,,,,,,,,,P. Siakam,1627783.0,1.0,,
33,PT08M44.00S,2025-12-04T00:14:53.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,93.38042049934296,53.431372549019606,1610612743,7,5,2025-12-04T01:13:41Z,330000,False,17.0,10.0,1,right,N. Jokić driving bank Hook (2 PTS),[203999],1610612743.0,DEN,driving bank,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,2.0,,,,,,,,,,,,,
34,PT08M28.00S,2025-12-04T00:15:12.3Z,1,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612754,7,5,2025-12-04T00:15:17Z,340000,False,,,0,,S. Jones shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1642461, 1631097]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,1628481.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,
36,PT08M28.00S,2025-12-04T00:15:40.7Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,8,5,2025-12-04T00:15:40Z,360000,False,,,0,,B. Mathurin Free Throw 1 of 2 (3 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
37,PT08M28.00S,2025-12-04T00:16:00.9Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,9,5,2025-12-04T00:16:00Z,370000,False,,,0,,B. Mathurin Free Throw 2 of 2 (4 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
38,PT08M09.00S,2025-12-04T00:16:21.6Z,1,REGULAR,3pt,Jump Shot,[],1627750,87.07293035479631,2.450980392156863,1610612743,9,8,2025-12-04T00:16:24Z,380000,False,-238.0,69.0,1,right,J. Murray 24' 3PT pullup (3 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,24.75,Made,,,,,3.0,,,,,,,,,,,,,
39,PT07M54.00S,2025-12-04T00:16:39.2Z,1,REGULAR,turnover,out-of-bounds,[],1631097,,,1610612754,9,8,2025-12-04T00:16:44Z,390000,False,,,0,,B. Mathurin bad pass out-of-bounds TURNOVER (1 TO),[1631097],1610612754.0,IND,bad pass,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,202041.0,,,,,1.0,,,,,,,
40,PT07M44.00S,2025-12-04T00:17:03.6Z,1,REGULAR,foul,personal,[],1630643,,,1610612743,9,8,2025-12-04T00:17:09Z,400000,False,,,0,,J. Huff personal FOUL (1 PF),"[1630643, 203999]",1610612754.0,IND,,,,Huff,J. Huff,,,,,Mid-Range,8-16 Right,,,,,,,,202041.0,1.0,0.0,Jokić,203999.0,,,,,,,,
42,PT07M30.00S,2025-12-04T00:17:30.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,91.40932982917214,53.18627450980392,1610612743,9,10,2025-12-04T00:17:33Z,420000,False,16.0,28.0,1,right,N. Jokić driving Layup (4 PTS),[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,4.0,,,,,,,,,,,,,
43,PT07M16.00S,2025-12-04T00:17:44.1Z,1,REGULAR,2pt,Jump Shot,[],1627783,8.623521681997373,26.715686274509803,1610612754,9,10,2025-12-04T00:17:47Z,430000,False,116.0,29.0,1,left,MISS P. Siakam 11' turnaround Shot,[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,11.99,Missed,,,,,,,,,,,,,,,,,,
44,PT07M13.00S,2025-12-04T00:17:47.1Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,9,10,2025-12-04T00:17:55Z,440000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT07M10.00S,2025-12-04T00:17:49.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,70.38436268068331,24.019607843137255,1610612743,9,10,2025-12-04T00:17:54Z,450000,False,-130.0,226.0,1,right,MISS J. Murray 26' running pullup 3PT,[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
46,PT07M06.00S,2025-12-04T00:17:53.8Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,9,10,2025-12-04T00:17:54Z,460000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:3),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,,,45.0,3.0,3.0,0.0,,,,,,,,,,,,,,
47,PT07M03.00S,2025-12-04T00:17:57.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,21.76412614980289,92.15686274509804,1610612754,12,10,2025-12-04T00:18:01Z,470000,False,-211.0,152.0,1,left,B. Sheppard 25' 3PT running (3 PTS) (A. Nembhard 1 AST),"[1641767, 1629614]",1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,25.99,Made,,,,,3.0,,,,,,,,,A. Nembhard,1629614.0,1.0,,
49,PT06M48.00S,2025-12-04T00:18:11.5Z,1,REGULAR,3pt,Jump Shot,[],203999,71.17279894875165,14.705882352941178,1610612743,12,10,2025-12-04T01:23:24Z,490000,False,-176.0,218.0,1,right,MISS N. Jokić 28' pullup 3PT - blocked,"[203999, 1630643]",1610612743.0,DEN,pullup,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,28.09,Missed,,,,,,,,,,,,,,,,,Huff,1630643.0
50,PT06M48.00S,2025-12-04T00:18:11.5Z,1,REGULAR,block,,[],1630643,,,1610612743,12,10,2025-12-04T00:18:14Z,500000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
51,PT06M44.00S,2025-12-04T00:18:15.5Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,12,10,2025-12-04T00:18:25Z,510000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:4),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,,,49.0,4.0,4.0,0.0,,,,,,,,,,,,,,
52,PT06M41.00S,2025-12-04T00:18:19.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630643,5.732588699080158,2.450980392156863,1610612754,12,10,2025-12-04T00:20:46Z,520000,False,238.0,1.0,1,left,MISS J. Huff running 3PT,[1630643],1610612754.0,IND,running,,,Huff,J. Huff,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
53,PT06M37.00S,2025-12-04T00:18:23.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,12,10,2025-12-04T00:18:23Z,530000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT06M33.00S,2025-12-04T00:18:27.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629661,90.88370565045992,48.529411764705884,1610612743,12,12,2025-12-04T00:18:34Z,540000,False,-7.0,33.0,1,right,C. Johnson running finger roll Layup (5 PTS) (N. Jokić 2 AST),"[1629661, 203999]",1610612743.0,DEN,running finger roll,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,5.0,,,,,,,,,N. Jokić,203999.0,2.0,,
55,PT06M31.00S,2025-12-04T00:18:34.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,12,12,2025-12-04T00:18:34Z,550000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M31.00S,2025-12-04T00:21:00.0Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,12,12,2025-12-04T00:21:37Z,560000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M31.00S,2025-12-04T00:21:00.0Z,1,REGULAR,substitution,out,[],1641767,,,1610612754,12,12,2025-12-04T00:21:37Z,570000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M31.00S,2025-12-04T00:21:00.0Z,1,REGULAR,substitution,out,[],1629661,,,1610612754,12,12,2025-12-04T00:21:37Z,580000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M31.00S,2025-12-04T00:21:00.0Z,1,REGULAR,substitution,in,[],1641716,,,1610612754,12,12,2025-12-04T00:21:37Z,590000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M31.00S,2025-12-04T00:21:00.0Z,1,REGULAR,substitution,in,[],1642277,,,1610612754,12,12,2025-12-04T00:21:37Z,600000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M31.00S,2025-12-04T00:21:00.0Z,1,REGULAR,substitution,in,[],203501,,,1610612754,12,12,2025-12-04T00:21:37Z,610000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M18.00S,2025-12-04T00:21:56.4Z,1,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612754,12,12,2025-12-04T00:22:04Z,620000,False,,,0,,S. Jones shooting personal FOUL (2 PF) (Nembhard 2 FT),"[1642461, 1629614]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1151.0,2.0,0.0,Nembhard,1629614.0,,,,,,,,
65,PT06M18.00S,2025-12-04T00:22:23.7Z,1,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,12,12,2025-12-04T00:22:48Z,640000,False,,,0,,MISS A. Nembhard Free Throw 1 of 2,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
66,PT06M18.00S,2025-12-04T00:22:23.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,12,12,2025-12-04T00:22:48Z,650000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,
67,PT06M18.00S,2025-12-04T00:22:24.3Z,1,REGULAR,substitution,out,[],1630643,,,1610612754,12,12,2025-12-04T00:22:28Z,660000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M18.00S,2025-12-04T00:22:24.3Z,1,REGULAR,substitution,in,[],1630543,,,1610612754,12,12,2025-12-04T00:22:28Z,670000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M18.00S,2025-12-04T00:22:23.7Z,1,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,12,12,2025-12-04T00:22:48Z,680000,False,,,0,,MISS A. Nembhard Free Throw 2 of 2,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
70,PT06M17.00S,2025-12-04T00:22:24.7Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,12,12,2025-12-04T00:22:53Z,690000,False,,,0,,P. Watson REBOUND (Off:0 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,69.0,3.0,3.0,0.0,,,,,,,,,,,,,,
71,PT06M00.00S,2025-12-04T00:23:03.3Z,1,REGULAR,3pt,Jump Shot,[],1642461,75.64060446780552,84.31372549019608,1610612743,12,12,2025-12-04T00:23:08Z,700000,False,172.0,176.0,1,right,MISS S. Jones 24' 3PT,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Right Center,24.62,Missed,,,,,,,,,,,,,,,,,,
72,PT05M56.00S,2025-12-04T00:23:07.3Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,12,12,2025-12-04T00:23:49Z,710000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,71.0,2.0,1.0,1.0,,,,,,,,,,,,,,
73,PT05M48.00S,2025-12-04T00:23:15.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,18.74178712220762,36.76470588235294,1610612754,14,12,2025-12-04T00:23:19Z,720000,False,66.0,124.0,1,left,B. Mathurin 14' driving floating Jump Shot (6 PTS),[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,14.03,Made,,,,,6.0,,,,,,,,,,,,,
74,PT05M38.00S,2025-12-04T00:23:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,90.62089356110381,51.71568627450981,1610612743,14,14,2025-12-04T00:23:30Z,730000,False,9.0,36.0,1,right,J. Murray cutting Layup (5 PTS) (N. Jokić 3 AST),"[1627750, 203999]",1610612743.0,DEN,cutting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.67,Made,,,,,5.0,,,,,,,,,N. Jokić,203999.0,3.0,,
76,PT05M29.00S,2025-12-04T00:23:34.8Z,1,REGULAR,3pt,Jump Shot,[],1629614,29.77989487516426,25.49019607843137,1610612754,17,14,2025-12-04T00:23:38Z,750000,False,123.0,227.0,1,left,A. Nembhard 25' 3PT step back (5 PTS),[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,25.83,Made,,,,,5.0,,,,,,,,,,,,,
77,PT05M12.00S,2025-12-04T00:23:51.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,94.43166885676742,51.470588235294116,1610612743,17,16,2025-12-04T00:25:10Z,760000,False,7.0,0.0,1,right,N. Jokić cutting Layup (6 PTS) (T. Hardaway Jr. 1 AST),"[203999, 203501]",1610612743.0,DEN,cutting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,6.0,,,,,,,,,T. Hardaway Jr.,203501.0,1.0,,
79,PT04M49.00S,2025-12-04T00:24:15.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,5.995400788436268,54.41176470588235,1610612754,17,16,2025-12-04T00:24:18Z,780000,False,-22.0,4.0,1,left,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,,
80,PT04M46.00S,2025-12-04T00:24:18.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,17,16,2025-12-04T00:35:17Z,790000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,79.0,2.0,2.0,0.0,,,,,,,,,,,,,,
81,PT04M44.00S,2025-12-04T00:24:20.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203501,67.49342969776609,42.64705882352941,1610612743,17,19,2025-12-04T00:24:24Z,800000,False,-37.0,253.0,1,right,T. Hardaway Jr. 25' 3PT running pullup (3 PTS),[203501],1610612743.0,DEN,running pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,25.58,Made,,,,,3.0,,,,,,,,,,,,,
82,PT04M25.00S,2025-12-04T00:24:38.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,10.33180026281209,41.911764705882355,1610612754,17,19,2025-12-04T00:24:42Z,810000,False,40.0,45.0,1,left,MISS B. Mathurin 6' driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,6.02,Missed,,,,,,,,,,,,,,,,,,
