actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
189,PT11M17.00S,2025-12-24T01:07:37.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,85.89027595269383,37.5,1610612741,38,30,2025-12-24T01:07:42Z,1890000,False,-62.0,80.0,1,right,MISS P. Williams 10' turnaround fadeaway Shot,[1630172],1610612741.0,CHI,turnaround fadeaway,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,10.16,Missed,,,,,,,,,,,,,,,,
190,PT11M14.00S,2025-12-24T01:07:40.4Z,2,REGULAR,rebound,defensive,[],1630811,,,1610612737,38,30,2025-12-24T01:07:42Z,1900000,False,,,0,,K. Wallace REBOUND (Off:0 Def:1),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,
191,PT11M00.00S,2025-12-24T01:07:55.1Z,2,REGULAR,2pt,Jump Shot,[],1629638,5.075558475689881,69.36274509803921,1610612737,38,30,2025-12-24T01:07:59Z,1910000,False,-97.0,-5.0,1,left,MISS N. Alexander-Walker 9' Jump Shot,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,9.69,Missed,,,,,,,,,,,,,,,,
192,PT10M57.00S,2025-12-24T01:07:58.1Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,38,30,2025-12-24T01:07:59Z,1920000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Left,,,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,
193,PT10M44.00S,2025-12-24T01:08:10.8Z,2,REGULAR,3pt,Jump Shot,[],1628989,72.22404730617609,80.88235294117648,1610612741,38,33,2025-12-24T01:08:15Z,1930000,False,154.0,209.0,1,right,K. Huerter 25' 3PT  (5 PTS) (P. Williams 1 AST),"[1628989, 1630172]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,25.95,Made,5.0,P. Williams,1630172.0,1.0,,,,,,,,,,,,
195,PT10M35.00S,2025-12-24T01:08:20.9Z,2,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612737,38,33,2025-12-24T01:08:45Z,1950000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1641824, 1629638]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1628485.0,,,,,,,,,,,,1.0,0.0,Alexander-Walker,1629638.0,,,,
197,PT10M35.00S,2025-12-24T01:08:47.9Z,2,REGULAR,freethrow,1 of 2,[],1629638,,,1610612737,38,33,2025-12-24T01:08:47Z,1970000,False,,,0,,MISS N. Alexander-Walker Free Throw 1 of 2,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
198,PT10M35.00S,2025-12-24T01:08:47.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,38,33,2025-12-24T01:08:47Z,1980000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,197.0,,,,,,,,,,,
199,PT10M35.00S,2025-12-24T01:08:49.5Z,2,REGULAR,substitution,out,[],1630200,,,1610612737,38,33,2025-12-24T01:08:54Z,1990000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M35.00S,2025-12-24T01:08:49.5Z,2,REGULAR,substitution,in,[],1630581,,,1610612737,38,33,2025-12-24T01:08:54Z,2000000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M35.00S,2025-12-24T01:09:08.0Z,2,REGULAR,freethrow,2 of 2,[],1629638,,,1610612737,39,33,2025-12-24T01:09:08Z,2010000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (13 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
202,PT10M25.00S,2025-12-24T01:09:20.4Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612741,39,33,2025-12-24T01:09:25Z,2020000,False,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 1642854]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,,,,,,,,,,,Newell,1642854.0
203,PT10M25.00S,2025-12-24T01:09:20.4Z,2,REGULAR,steal,,[],1642854,,,1610612737,39,33,2025-12-24T01:15:21Z,2030000,False,,,0,,A. Newell STEAL (1 STL),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
204,PT10M12.00S,2025-12-24T01:09:34.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,5.601182654402102,96.56862745098039,1610612737,39,33,2025-12-24T01:09:39Z,2040000,False,-233.0,0.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,,,23.28,Missed,,,,,,,,,,,,,,,,
205,PT10M07.00S,2025-12-24T01:09:39.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,39,33,2025-12-24T01:09:39Z,2050000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,204.0,4.0,3.0,1.0,,,,,,,,
206,PT09M54.00S,2025-12-24T01:09:51.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641824,93.11760840998686,49.50980392156863,1610612741,39,33,2025-12-24T01:09:56Z,2060000,False,-2.0,12.0,1,right,MISS M. Buzelis driving DUNK,[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,1.25,Missed,,,,,,,,,,,,,,,,
207,PT09M51.00S,2025-12-24T01:09:54.9Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,39,33,2025-12-24T01:09:56Z,2070000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,206.0,3.0,2.0,1.0,,,,,,,,
208,PT09M43.00S,2025-12-24T01:10:03.1Z,2,REGULAR,2pt,Jump Shot,[],1628379,23.340998685939553,28.186274509803923,1610612737,41,33,2025-12-24T01:10:08Z,2080000,False,109.0,167.0,1,left,L. Kennard 19' Jump Shot (2 PTS) (K. Wallace 1 AST),"[1628379, 1630811]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Right Center,,,19.94,Made,2.0,K. Wallace,1630811.0,1.0,,,,,,,,,,,,
210,PT09M30.00S,2025-12-24T01:10:18.2Z,2,REGULAR,foul,offensive,[],1630581,,,1610612741,41,33,2025-12-24T01:10:26Z,2100000,False,,,0,,J. Giddey off-the-ball offensive FOUL (1 PF),"[1630581, 1642854]",1610612741.0,CHI,off-the-ball,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,202007.0,,,,,,,,,,,,1.0,0.0,Newell,1642854.0,,,,
212,PT09M30.00S,2025-12-24T01:10:18.2Z,2,REGULAR,turnover,offensive foul,[],1630581,,,1610612741,41,33,2025-12-24T01:10:18Z,2120000,False,,,0,,J. Giddey offensive foul TURNOVER (3 TO),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,202007.0,3.0,,,,,,,,,,,,,,,,,,
213,PT09M30.00S,2025-12-24T01:10:26.0Z,2,REGULAR,substitution,out,[],1628989,,,1610612737,41,33,2025-12-24T01:10:38Z,2130000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M30.00S,2025-12-24T01:10:26.0Z,2,REGULAR,substitution,out,[],1641824,,,1610612737,41,33,2025-12-24T01:10:38Z,2140000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M30.00S,2025-12-24T01:10:26.0Z,2,REGULAR,substitution,in,[],1630171,,,1610612737,41,33,2025-12-24T01:10:38Z,2150000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M30.00S,2025-12-24T01:10:26.0Z,2,REGULAR,substitution,in,[],1629632,,,1610612737,41,33,2025-12-24T01:10:38Z,2160000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M19.00S,2025-12-24T01:10:53.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,5.732588699080158,3.1862745098039214,1610612737,41,33,2025-12-24T01:10:58Z,2170000,False,234.0,1.0,1,left,MISS L. Kennard 3PT,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,,,23.41,Missed,,,,,,,,,,,,,,,,
218,PT09M17.00S,2025-12-24T01:10:56.6Z,2,REGULAR,rebound,offensive,[],1642854,,,1610612737,41,33,2025-12-24T01:10:56Z,2180000,False,,,0,,A. Newell REBOUND (Off:1 Def:3),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,Right Corner 3,24+ Right,,,,,,,,,217.0,4.0,3.0,1.0,,,,,,,,
219,PT09M17.00S,2025-12-24T01:10:57.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642854,6.389618922470433,49.754901960784316,1610612737,43,33,2025-12-24T01:11:03Z,2190000,False,1.0,8.0,1,left,A. Newell putback DUNK (2 PTS),[1642854],1610612737.0,ATL,putback,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,,,0.77,Made,2.0,,,,,,,,,,,,,,,
220,PT09M17.00S,2025-12-24T01:11:01.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,43,33,2025-12-24T01:11:01Z,2200000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M17.00S,2025-12-24T01:13:13.1Z,2,REGULAR,substitution,out,[],1629638,,,1610612741,43,33,2025-12-24T01:13:43Z,2210000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M17.00S,2025-12-24T01:13:13.1Z,2,REGULAR,substitution,out,[],1630168,,,1610612741,43,33,2025-12-24T01:13:43Z,2220000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M17.00S,2025-12-24T01:13:13.1Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,43,33,2025-12-24T01:13:43Z,2230000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M17.00S,2025-12-24T01:13:13.1Z,2,REGULAR,substitution,in,[],1630552,,,1610612741,43,33,2025-12-24T01:13:43Z,2240000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M17.00S,2025-12-24T01:13:13.1Z,2,REGULAR,substitution,in,[],1642258,,,1610612741,43,33,2025-12-24T01:13:43Z,2250000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M17.00S,2025-12-24T01:13:13.1Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,43,33,2025-12-24T01:13:43Z,2260000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M59.00S,2025-12-24T01:14:11.3Z,2,REGULAR,3pt,Jump Shot,[],1630581,73.40670170827858,82.1078431372549,1610612741,43,36,2025-12-24T01:14:16Z,2270000,False,161.0,197.0,1,right,J. Giddey 25' 3PT  (5 PTS) (I. Okoro 1 AST),"[1630581, 1630171]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,25.45,Made,5.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,,
230,PT08M32.00S,2025-12-24T01:14:38.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,16.63929040735874,56.372549019607845,1610612737,43,36,2025-12-24T01:14:43Z,2290000,False,-32.0,104.0,1,left,MISS J. Johnson 10' driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,10.87,Missed,,,,,,,,,,,,,,,,
231,PT08M30.00S,2025-12-24T01:14:40.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,43,36,2025-12-24T01:14:43Z,2300000,False,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,230.0,5.0,4.0,1.0,,,,,,,,
232,PT08M22.00S,2025-12-24T01:14:48.3Z,2,REGULAR,3pt,Jump Shot,[],1630581,71.43561103810775,77.20588235294117,1610612741,43,39,2025-12-24T01:14:55Z,2310000,False,136.0,216.0,1,right,J. Giddey 25' 3PT  (8 PTS) (N. Vučević 1 AST),"[1630581, 202696]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,25.52,Made,8.0,N. Vučević,202696.0,1.0,,,,,,,,,,,,
235,PT07M57.00S,2025-12-24T01:15:31.5Z,2,REGULAR,3pt,Jump Shot,[],1630552,31.09395532194481,34.068627450980394,1610612737,46,39,2025-12-24T01:15:36Z,2340000,False,80.0,240.0,1,left,J. Johnson 25' 3PT  (9 PTS) (Z. Risacher 3 AST),"[1630552, 1642258]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,25.27,Made,9.0,Z. Risacher,1642258.0,3.0,,,,,,,,,,,,
237,PT07M37.00S,2025-12-24T01:15:52.5Z,2,REGULAR,3pt,Jump Shot,[],1630171,94.82588699080158,95.34313725490196,1610612741,46,39,2025-12-24T01:15:58Z,2360000,False,227.0,-4.0,1,right,MISS I. Okoro 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,22.67,Missed,,,,,,,,,,,,,,,,
238,PT07M36.00S,2025-12-24T01:15:53.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,46,39,2025-12-24T01:15:58Z,2370000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,237.0,,,,,,,,,,,
239,PT07M36.00S,2025-12-24T01:15:58.1Z,2,REGULAR,foul,personal,[],1642854,,,1610612741,46,39,2025-12-24T01:16:04Z,2380000,False,,,0,,A. Newell loose ball personal FOUL (2 PF),"[1642854, 202696]",1610612737.0,ATL,loose ball,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,1626301.0,,,,,,,,,,,,2.0,0.0,Vučević,202696.0,,,,
241,PT07M30.00S,2025-12-24T01:16:15.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,73.27529566360053,81.61764705882352,1610612741,46,39,2025-12-24T01:16:20Z,2400000,False,158.0,199.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,25.39,Missed,,,,,,,,,,,,,,,,
242,PT07M26.00S,2025-12-24T01:16:19.5Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,46,39,2025-12-24T01:16:20Z,2410000,False,,,0,,J. Johnson REBOUND (Off:0 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,241.0,5.0,5.0,0.0,,,,,,,,
243,PT07M16.00S,2025-12-24T01:16:28.6Z,2,REGULAR,3pt,Jump Shot,[],1630811,32.14520367936925,32.84313725490196,1610612737,46,39,2025-12-24T01:16:33Z,2420000,False,86.0,250.0,1,left,MISS K. Wallace 26' 3PT,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,,,26.4,Missed,,,,,,,,,,,,,,,,
244,PT07M12.00S,2025-12-24T01:16:32.6Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,46,39,2025-12-24T01:16:33Z,2430000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,243.0,2.0,1.0,1.0,,,,,,,,
245,PT07M05.00S,2025-12-24T01:16:39.3Z,2,REGULAR,turnover,bad pass,[],1629632,,,1610612741,46,39,2025-12-24T01:16:42Z,2440000,False,,,0,,C. White bad pass TURNOVER (2 TO),"[1629632, 1642854]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,,,Newell,1642854.0
246,PT07M05.00S,2025-12-24T01:16:39.3Z,2,REGULAR,steal,,[],1642854,,,1610612737,46,39,2025-12-24T01:16:41Z,2450000,False,,,0,,A. Newell STEAL (2 STL),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
247,PT07M02.00S,2025-12-24T01:16:42.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642854,4.02431011826544,52.450980392156865,1610612737,48,39,2025-12-24T03:10:21Z,2460000,False,-12.0,-15.0,1,left,A. Newell driving DUNK (4 PTS),[1642854],1610612737.0,ATL,driving,,,Newell,A. Newell,,,,,In The Paint (Non-RA),0-8 Center,,,1.92,Made,4.0,,,,,,,,,,,,,,,
248,PT06M48.00S,2025-12-24T01:16:56.2Z,2,REGULAR,3pt,Jump Shot,[],1630171,87.72996057818659,95.83333333333334,1610612741,48,39,2025-12-24T01:17:00Z,2470000,False,229.0,63.0,1,right,MISS I. Okoro 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,23.76,Missed,,,,,,,,,,,,,,,,
249,PT06M45.00S,2025-12-24T01:16:59.2Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612737,48,39,2025-12-24T01:17:00Z,2480000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,,,,,,,,,248.0,2.0,2.0,0.0,,,,,,,,
250,PT06M39.00S,2025-12-24T01:17:06.8Z,2,REGULAR,3pt,Jump Shot,[],1642854,11.908672798948752,96.07843137254902,1610612737,51,39,2025-12-24T01:19:00Z,2490000,False,-230.0,59.0,1,left,A. Newell 3PT  (7 PTS) (L. Kennard 1 AST),"[1642854, 1628379]",1610612737.0,ATL,,,,Newell,A. Newell,,,,,Left Corner 3,24+ Left,,,23.79,Made,7.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,
252,PT06M25.00S,2025-12-24T01:17:19.4Z,2,REGULAR,2pt,Jump Shot,[],202696,77.21747700394218,49.50980392156863,1610612741,51,39,2025-12-24T01:17:24Z,2510000,False,-2.0,162.0,1,right,MISS N. Vučević 16' Jump Shot,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Center,,,16.17,Missed,,,,,,,,,,,,,,,,
253,PT06M22.00S,2025-12-24T01:17:22.4Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,51,39,2025-12-24T01:17:24Z,2520000,False,,,0,,J. Johnson REBOUND (Off:0 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,252.0,6.0,6.0,0.0,,,,,,,,
254,PT06M15.00S,2025-12-24T01:17:29.6Z,2,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612737,51,39,2025-12-24T01:17:44Z,2530000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630171, 1630552]",1610612741.0,CHI,shooting,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Center,1626301.0,,,,,,,,,,,,1.0,0.0,Johnson,1630552.0,,,,
256,PT06M15.00S,2025-12-24T01:17:57.4Z,2,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,52,39,2025-12-24T01:18:25Z,2550000,False,,,0,,J. Johnson Free Throw 1 of 2 (10 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
257,PT06M15.00S,2025-12-24T01:17:58.6Z,2,REGULAR,substitution,out,[],1630811,,,1610612737,52,39,2025-12-24T01:18:09Z,2560000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M15.00S,2025-12-24T01:17:58.6Z,2,REGULAR,substitution,out,[],1628379,,,1610612737,52,39,2025-12-24T01:18:09Z,2570000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M15.00S,2025-12-24T01:17:58.6Z,2,REGULAR,substitution,out,[],202696,,,1610612737,52,39,2025-12-24T01:18:09Z,2580000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M15.00S,2025-12-24T01:17:58.6Z,2,REGULAR,substitution,out,[],1630171,,,1610612737,52,39,2025-12-24T01:18:09Z,2590000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M15.00S,2025-12-24T01:17:58.6Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,52,39,2025-12-24T01:18:09Z,2600000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M15.00S,2025-12-24T01:17:58.6Z,2,REGULAR,substitution,in,[],1630249,,,1610612737,52,39,2025-12-24T01:18:09Z,2610000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M15.00S,2025-12-24T01:17:58.6Z,2,REGULAR,substitution,in,[],1628380,,,1610612737,52,39,2025-12-24T01:18:09Z,2620000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M15.00S,2025-12-24T01:17:58.6Z,2,REGULAR,substitution,in,[],1641824,,,1610612737,52,39,2025-12-24T01:18:09Z,2630000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M15.00S,2025-12-24T01:17:57.4Z,2,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,52,39,2025-12-24T01:18:25Z,2640000,False,,,0,,MISS J. Johnson Free Throw 2 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
266,PT06M13.00S,2025-12-24T01:17:59.4Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612741,52,39,2025-12-24T01:18:25Z,2650000,False,,,0,,Z. Collins REBOUND (Off:1 Def:3),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,265.0,4.0,3.0,1.0,,,,,,,,
267,PT06M01.00S,2025-12-24T01:18:39.6Z,2,REGULAR,turnover,out-of-bounds,[],1628380,,,1610612741,52,39,2025-12-24T01:18:46Z,2660000,False,,,0,,Z. Collins bad pass out-of-bounds TURNOVER (1 TO),[1628380],1610612741.0,CHI,bad pass,,,Collins,Z. Collins,,,,,Left Corner 3,24+ Left,202007.0,1.0,,,,,,,,,,,,,,,,,,
268,PT05M41.00S,2025-12-24T01:19:09.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629027,10.33180026281209,47.549019607843135,1610612737,54,39,2025-12-24T01:19:15Z,2670000,False,12.0,45.0,1,left,T. Young driving Hook (9 PTS) (J. Johnson 5 AST),"[1629027, 1630552]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,4.63,Made,9.0,J. Johnson,1630552.0,5.0,,,,,,,,,,,,
270,PT05M27.00S,2025-12-24T01:19:23.7Z,2,REGULAR,turnover,lost ball,[],1630245,,,1610612741,54,39,2025-12-24T01:19:28Z,2690000,False,,,0,,A. Dosunmu lost ball TURNOVER (1 TO),"[1630245, 1629027]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left,,1.0,,,,,,,,,,,,,,,,,Young,1629027.0
271,PT05M27.00S,2025-12-24T01:19:23.7Z,2,REGULAR,steal,,[],1629027,,,1610612737,54,39,2025-12-24T01:26:48Z,2700000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
272,PT05M27.00S,2025-12-24T01:19:27.7Z,2,REGULAR,foul,personal,[],1630245,,,1610612737,54,39,2025-12-24T01:19:35Z,2710000,False,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1629027]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,202007.0,,,,,,,,,,,,1.0,0.0,Young,1629027.0,,,,
274,PT05M27.00S,2025-12-24T01:19:35.5Z,2,REGULAR,substitution,out,[],1642854,,,1610612737,54,39,2025-12-24T01:19:47Z,2730000,False,,,0,,SUB out: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
