actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
175,PT12M00.00S,2026-03-13T00:09:17.3Z,2,REGULAR,substitution,in,['startperiod'],1630557,,,1610612737,30,21,2026-03-13T00:09:54Z,1740000,False,,,0,,SUB in: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-03-13T00:09:17.3Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612737,30,21,2026-03-13T00:09:54Z,1750000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-03-13T00:09:17.3Z,2,REGULAR,substitution,in,['startperiod'],1642874,,,1610612737,30,21,2026-03-13T00:09:54Z,1760000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-03-13T00:09:17.3Z,2,REGULAR,substitution,in,['startperiod'],1642962,,,1610612737,30,21,2026-03-13T00:09:54Z,1770000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-03-13T00:09:17.3Z,2,REGULAR,substitution,in,['startperiod'],1641730,,,1610612737,30,21,2026-03-13T00:09:54Z,1780000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2026-03-13T00:09:17.3Z,2,REGULAR,substitution,in,['startperiod'],1642879,,,1610612737,30,21,2026-03-13T00:09:54Z,1790000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-03-13T00:10:00.5Z,2,REGULAR,period,start,[],0,,,1610612737,30,21,2026-03-13T00:10:00Z,1800000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M37.00S,2026-03-13T00:10:22.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,88.91261498028909,49.754901960784316,1610612737,30,21,2026-03-13T00:10:48Z,1810000,False,-1.0,52.0,1,right,MISS J. Landale floating Shot,[1629111],1610612737.0,ATL,floating,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.17,,,,,,,,,,,,
183,PT11M34.00S,2026-03-13T00:10:25.1Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,30,21,2026-03-13T00:10:28Z,1820000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,182.0,1.0,1.0,0.0,,,,,
185,PT11M14.00S,2026-03-13T00:11:06.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641730,15.325229960578188,49.754901960784316,1610612751,30,21,2026-03-13T00:11:11Z,1840000,False,1.0,92.0,1,left,MISS N. Clowney 9' driving floating Shot,[1641730],1610612751.0,BKN,driving floating,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.16,,,,,,,,,,,,
186,PT11M10.00S,2026-03-13T00:11:10.6Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612737,30,21,2026-03-13T00:11:11Z,1850000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,185.0,1.0,1.0,0.0,,,,,
188,PT11M02.00S,2026-03-13T00:11:38.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,30,21,2026-03-13T00:11:38Z,1870000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M02.00S,2026-03-13T00:14:14.5Z,2,REGULAR,turnover,out-of-bounds,[],1629111,,,1610612737,30,21,2026-03-13T00:14:27Z,1890000,False,,,0,,J. Landale lost ball out-of-bounds TURNOVER (1 TO),[1629111],1610612737.0,ATL,lost ball,,,Landale,J. Landale,,,,,Mid-Range,8-16 Left,202026.0,,,,,,,,,,,,,,,1.0,,,,
191,PT10M40.00S,2026-03-13T00:15:19.8Z,2,REGULAR,jumpball,recovered,[],1642879,,,1610612751,30,21,2026-03-13T00:15:19Z,1900000,False,,,0,,Jump Ball N. Claxton vs. J. Kuminga: Tip to B. Saraf,"[1642879, 1629651, 1630228]",1610612751.0,BKN,heldball,B. Saraf,1642879.0,Saraf,B. Saraf,Claxton,1629651.0,Kuminga,1630228.0,,,,,,,,,,,,,,,,,,,,,,
194,PT10M38.00S,2026-03-13T00:15:21.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642879,14.273981603153747,48.77450980392157,1610612751,30,23,2026-03-13T00:15:27Z,1930000,False,6.0,82.0,1,left,B. Saraf 8' driving floating Jump Shot (6 PTS) (N. Claxton 2 AST),"[1642879, 1629651]",1610612751.0,BKN,driving floating,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,6.0,8.19,N. Claxton,1629651.0,2.0,,,,,,,,,
196,PT10M22.00S,2026-03-13T00:15:37.1Z,2,REGULAR,turnover,lost ball,[],1630228,,,1610612737,30,23,2026-03-13T00:15:41Z,1950000,False,,,0,,J. Kuminga lost ball TURNOVER (1 TO),"[1630228, 1642962]",1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,,,Powell,1642962.0
197,PT10M22.00S,2026-03-13T00:15:37.1Z,2,REGULAR,steal,,[],1642962,,,1610612751,30,23,2026-03-13T00:15:39Z,1960000,False,,,0,,D. Powell STEAL (1 STL),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
198,PT10M19.00S,2026-03-13T00:15:40.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642962,4.812746386333772,51.9607843137255,1610612751,30,25,2026-03-13T00:15:45Z,1970000,False,-10.0,-7.0,1,left,D. Powell running Layup (5 PTS),[1642962],1610612751.0,BKN,running,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.22,,,,,,,,,,,,
199,PT10M13.00S,2026-03-13T00:15:46.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,92.9862023653088,51.470588235294116,1610612737,32,25,2026-03-13T00:15:51Z,1980000,False,7.0,13.0,1,right,C. McCollum driving Layup (2 PTS) (C. Kispert 4 AST),"[203468, 1630557]",1610612737.0,ATL,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.53,C. Kispert,1630557.0,4.0,,,,,,,,,
201,PT09M55.00S,2026-03-13T00:16:05.3Z,2,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612751,32,25,2026-03-13T00:16:35Z,2000000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (Powell 2 FT),"[1630557, 1642962]",1610612737.0,ATL,shooting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,1629178.0,1.0,0.0,Powell,1642962.0,,,,,,,,,,,,,,,
203,PT09M55.00S,2026-03-13T00:16:40.9Z,2,REGULAR,freethrow,1 of 2,[],1642962,,,1610612751,32,26,2026-03-13T00:16:40Z,2020000,False,,,0,,D. Powell Free Throw 1 of 2 (6 PTS),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
204,PT09M55.00S,2026-03-13T00:17:02.0Z,2,REGULAR,freethrow,2 of 2,[],1642962,,,1610612751,32,27,2026-03-13T00:17:02Z,2030000,False,,,0,,D. Powell Free Throw 2 of 2 (7 PTS),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
205,PT09M45.00S,2026-03-13T00:17:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,92.9862023653088,48.77450980392157,1610612737,34,27,2026-03-13T00:18:26Z,2040000,False,-6.0,13.0,1,right,C. McCollum driving Layup (4 PTS),[203468],1610612737.0,ATL,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.47,,,,,,,,,,,,
206,PT09M24.00S,2026-03-13T00:17:36.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641730,8.623521681997373,50.245098039215684,1610612751,34,29,2026-03-13T00:17:41Z,2050000,False,-1.0,29.0,1,left,N. Clowney driving floating Jump Shot (2 PTS) (B. Saraf 2 AST),"[1641730, 1642879]",1610612751.0,BKN,driving floating,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.86,B. Saraf,1642879.0,2.0,,,,,,,,,
207,PT09M14.00S,2026-03-13T00:17:45.2Z,2,REGULAR,3pt,Jump Shot,[],203468,66.70499342969777,45.588235294117645,1610612737,34,29,2026-03-13T00:17:49Z,2060000,False,-22.0,260.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.14,,,,,,,,,,,,
208,PT09M12.00S,2026-03-13T00:17:47.8Z,2,REGULAR,rebound,offensive,[],203468,,,1610612737,34,29,2026-03-13T00:17:47Z,2070000,False,,,0,,C. McCollum REBOUND (Off:2 Def:1),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,207.0,3.0,1.0,2.0,,,,,
209,PT09M11.00S,2026-03-13T00:17:49.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,74.98357424441524,14.460784313725492,1610612737,34,29,2026-03-13T00:17:54Z,2080000,False,-178.0,183.0,1,right,MISS C. Kispert 25' 3PT,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.49,,,,,,,,,,,,
210,PT09M07.00S,2026-03-13T00:17:53.1Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,34,29,2026-03-13T00:17:54Z,2090000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,209.0,2.0,2.0,0.0,,,,,
211,PT09M00.00S,2026-03-13T00:18:00.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,7.178055190538765,43.872549019607845,1610612751,34,31,2026-03-13T00:18:04Z,2100000,False,31.0,15.0,1,left,N. Claxton driving floating bank Jump Shot (4 PTS),[1629651],1610612751.0,BKN,driving floating bank,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.41,,,,,,,,,,,,
212,PT09M00.00S,2026-03-13T00:18:05.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,34,31,2026-03-13T00:18:05Z,2110000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M00.00S,2026-03-13T00:20:35.4Z,2,REGULAR,substitution,out,[],1630228,,,1610612737,34,31,2026-03-13T00:20:48Z,2120000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M00.00S,2026-03-13T00:20:35.4Z,2,REGULAR,substitution,out,[],203468,,,1610612737,34,31,2026-03-13T00:20:48Z,2130000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M00.00S,2026-03-13T00:20:35.4Z,2,REGULAR,substitution,in,[],1630552,,,1610612737,34,31,2026-03-13T00:20:48Z,2140000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M00.00S,2026-03-13T00:20:35.4Z,2,REGULAR,substitution,in,[],1629216,,,1610612737,34,31,2026-03-13T00:20:48Z,2150000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M42.00S,2026-03-13T00:21:17.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,93.51182654402102,50.245098039215684,1610612737,36,31,2026-03-13T00:21:22Z,2160000,False,1.0,8.0,1,right,J. Landale Layup (2 PTS) (J. Johnson 2 AST),"[1629111, 1630552]",1610612737.0,ATL,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.86,J. Johnson,1630552.0,2.0,,,,,,,,,
219,PT08M22.00S,2026-03-13T00:21:37.3Z,2,REGULAR,3pt,Jump Shot,[],1642962,26.62614980289093,79.90196078431373,1610612751,36,31,2026-03-13T00:21:44Z,2180000,False,-150.0,198.0,1,left,MISS D. Powell 24' 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.79,,,,,,,,,,,,
220,PT08M19.00S,2026-03-13T00:21:40.9Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612737,36,31,2026-03-13T00:21:40Z,2190000,False,,,0,,J. Landale REBOUND (Off:0 Def:2),[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,219.0,2.0,2.0,0.0,,,,,
221,PT08M09.00S,2026-03-13T00:21:51.2Z,2,REGULAR,3pt,Jump Shot,[],1642258,70.64717477003943,23.774509803921568,1610612737,39,31,2026-03-13T00:21:55Z,2200000,False,-131.0,223.0,1,right,Z. Risacher 25' 3PT  (12 PTS) (J. Johnson 3 AST),"[1642258, 1630552]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,25.9,J. Johnson,1630552.0,3.0,,,,,,,,,
223,PT07M56.00S,2026-03-13T00:22:03.7Z,2,REGULAR,3pt,Jump Shot,[],1642962,9.543363994743759,4.6568627450980395,1610612751,39,31,2026-03-13T00:22:09Z,2220000,False,227.0,37.0,1,left,MISS D. Powell 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.97,,,,,,,,,,,,
224,PT07M52.00S,2026-03-13T00:22:07.7Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612737,39,31,2026-03-13T00:22:09Z,2230000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,223.0,2.0,2.0,0.0,,,,,
225,PT07M39.00S,2026-03-13T00:22:20.4Z,2,REGULAR,3pt,Jump Shot,[],1630557,70.12155059132719,79.65686274509804,1610612737,39,31,2026-03-13T00:22:25Z,2240000,False,148.0,228.0,1,right,MISS C. Kispert 27' 3PT,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.23,,,,,,,,,,,,
226,PT07M35.00S,2026-03-13T00:22:24.4Z,2,REGULAR,rebound,defensive,[],1642874,,,1610612751,39,31,2026-03-13T00:22:25Z,2250000,False,,,0,,D. Wolf REBOUND (Off:0 Def:4),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,225.0,4.0,4.0,0.0,,,,,
227,PT07M29.00S,2026-03-13T00:22:30.8Z,2,REGULAR,turnover,bad pass,[],1642879,,,1610612751,39,31,2026-03-13T00:22:35Z,2260000,False,,,0,,B. Saraf bad pass TURNOVER (2 TO),"[1642879, 1630552]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,,,Johnson,1630552.0
228,PT07M29.00S,2026-03-13T00:22:30.8Z,2,REGULAR,steal,,[],1630552,,,1610612737,39,31,2026-03-13T00:22:32Z,2270000,False,,,0,,J. Johnson STEAL (2 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
229,PT07M26.00S,2026-03-13T00:22:34.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,94.03745072273325,50.49019607843137,1610612737,41,31,2026-03-13T00:22:39Z,2280000,False,2.0,4.0,1,right,J. Johnson running DUNK (7 PTS),[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,0.43,,,,,,,,,,,,
230,PT07M12.00S,2026-03-13T00:22:50.9Z,2,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612751,41,31,2026-03-13T00:23:13Z,2290000,False,,,0,,J. Landale shooting personal FOUL (2 PF) (Claxton 2 FT),"[1629111, 1629651]",1610612737.0,ATL,shooting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,1629178.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
232,PT07M12.00S,2026-03-13T00:23:17.9Z,2,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,41,31,2026-03-13T00:23:42Z,2310000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
233,PT07M12.00S,2026-03-13T00:23:17.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,41,31,2026-03-13T00:23:42Z,2320000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,232.0,,,,,,,,
234,PT07M12.00S,2026-03-13T00:23:20.1Z,2,REGULAR,substitution,out,[],1630557,,,1610612751,41,31,2026-03-13T00:23:26Z,2330000,False,,,0,,SUB out: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M12.00S,2026-03-13T00:23:20.1Z,2,REGULAR,substitution,out,[],1629111,,,1610612751,41,31,2026-03-13T00:23:26Z,2340000,False,,,0,,SUB out: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M12.00S,2026-03-13T00:23:20.1Z,2,REGULAR,substitution,in,[],1629638,,,1610612751,41,31,2026-03-13T00:23:26Z,2350000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M12.00S,2026-03-13T00:23:20.1Z,2,REGULAR,substitution,in,[],1630168,,,1610612751,41,31,2026-03-13T00:23:26Z,2360000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M12.00S,2026-03-13T00:23:17.9Z,2,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,41,31,2026-03-13T00:23:42Z,2370000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
240,PT07M10.00S,2026-03-13T00:23:19.9Z,2,REGULAR,rebound,defensive,[],1642258,,,1610612737,41,31,2026-03-13T00:23:42Z,2380000,False,,,0,,Z. Risacher REBOUND (Off:3 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,239.0,5.0,2.0,3.0,,,,,
241,PT06M54.00S,2026-03-13T00:23:57.3Z,2,REGULAR,3pt,Jump Shot,[],1629638,96.13994743758212,95.58823529411765,1610612737,41,31,2026-03-13T00:24:02Z,2390000,False,228.0,-16.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.85,,,,,,,,,,,,
242,PT06M53.00S,2026-03-13T00:23:58.3Z,2,REGULAR,rebound,offensive,[],1642258,,,1610612737,41,31,2026-03-13T00:24:02Z,2400000,False,,,0,,Z. Risacher REBOUND (Off:4 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,241.0,6.0,2.0,4.0,,,,,
243,PT06M53.00S,2026-03-13T00:24:03.8Z,2,REGULAR,foul,personal,['2freethrow'],1642962,,,1610612737,41,31,2026-03-13T00:24:21Z,2410000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Risacher 2 FT),"[1642962, 1642258]",1610612751.0,BKN,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1627961.0,1.0,0.0,Risacher,1642258.0,,,,,,,,,,,,,,,
245,PT06M53.00S,2026-03-13T00:24:26.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1642258,,,1610612737,42,31,2026-03-13T00:24:26Z,2430000,False,,,0,,Z. Risacher Free Throw 1 of 2 (13 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
246,PT06M53.00S,2026-03-13T00:24:42.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1642258,,,1610612737,43,31,2026-03-13T00:24:42Z,2440000,False,,,0,,Z. Risacher Free Throw 2 of 2 (14 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
247,PT06M40.00S,2026-03-13T00:24:58.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,6.389618922470433,52.450980392156865,1610612751,43,31,2026-03-13T00:25:02Z,2450000,False,-12.0,8.0,1,left,MISS B. Saraf driving Layup - blocked,"[1642879, 1630168]",1610612751.0,BKN,driving,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.45,,,,,,,,,Okongwu,1630168.0,,
248,PT06M40.00S,2026-03-13T00:24:58.0Z,2,REGULAR,block,,[],1630168,,,1610612751,43,31,2026-03-13T00:25:00Z,2460000,False,,,0,,O. Okongwu BLOCK (3 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
249,PT06M37.00S,2026-03-13T00:25:01.0Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,43,31,2026-03-13T00:25:02Z,2470000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,247.0,4.0,3.0,1.0,,,,,
250,PT06M33.00S,2026-03-13T00:25:06.3Z,2,REGULAR,3pt,Jump Shot,[],1630168,69.85873850197109,75.24509803921569,1610612737,43,31,2026-03-13T00:25:11Z,2480000,False,126.0,231.0,1,right,MISS O. Okongwu 26' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.3,,,,,,,,,,,,
251,PT06M29.00S,2026-03-13T00:25:10.3Z,2,REGULAR,rebound,defensive,[],1642874,,,1610612751,43,31,2026-03-13T00:25:11Z,2490000,False,,,0,,D. Wolf REBOUND (Off:0 Def:5),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,250.0,5.0,5.0,0.0,,,,,
252,PT06M24.00S,2026-03-13T00:25:15.5Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612751,43,31,2026-03-13T00:25:37Z,2500000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Wolf 2 FT),"[1630168, 1642874]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1629178.0,2.0,0.0,Wolf,1642874.0,,,,,,,,,,,,,,,
254,PT06M24.00S,2026-03-13T00:25:52.1Z,2,REGULAR,freethrow,1 of 2,[],1642874,,,1610612751,43,32,2026-03-13T00:25:52Z,2520000,False,,,0,,D. Wolf Free Throw 1 of 2 (6 PTS),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
255,PT06M24.00S,2026-03-13T00:25:54.8Z,2,REGULAR,substitution,out,[],1642962,,,1610612751,43,32,2026-03-13T00:26:05Z,2530000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M24.00S,2026-03-13T00:25:54.8Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,43,32,2026-03-13T00:26:05Z,2540000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M24.00S,2026-03-13T00:25:54.8Z,2,REGULAR,substitution,out,[],1642879,,,1610612751,43,32,2026-03-13T00:26:05Z,2550000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M24.00S,2026-03-13T00:25:54.8Z,2,REGULAR,substitution,in,[],1630592,,,1610612751,43,32,2026-03-13T00:26:05Z,2560000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M24.00S,2026-03-13T00:25:54.8Z,2,REGULAR,substitution,in,[],1643052,,,1610612751,43,32,2026-03-13T00:26:05Z,2570000,False,,,0,,SUB in: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M24.00S,2026-03-13T00:25:54.8Z,2,REGULAR,substitution,in,[],1629611,,,1610612751,43,32,2026-03-13T00:26:05Z,2580000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
