actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT04M47.00S,2026-03-07T23:23:34.7Z,1,REGULAR,substitution,in,[],1629111,,,1610612737,16,22,2026-03-07T23:23:54Z,830000,False,,,0,,SUB in: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M47.00S,2026-03-07T23:23:34.7Z,1,REGULAR,substitution,in,[],1626166,,,1610612737,16,22,2026-03-07T23:23:54Z,840000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M47.00S,2026-03-07T23:23:34.7Z,1,REGULAR,substitution,in,[],203083,,,1610612737,16,22,2026-03-07T23:23:54Z,850000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M39.00S,2026-03-07T23:24:12.3Z,1,REGULAR,foul,personal,['3freethrow'],203083,,,1610612737,16,22,2026-03-07T23:24:35Z,860000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Landale 3 FT),"[203083, 1629111]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,1626300.0,,,,,,,,,,,,1.0,0.0,Landale,1629111.0,,,,
90,PT04M39.00S,2026-03-07T23:24:36.7Z,1,REGULAR,freethrow,1 of 3,[],1629111,,,1610612737,17,22,2026-03-07T23:25:08Z,880000,False,,,0,,J. Landale Free Throw 1 of 3 (1 PTS),[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
91,PT04M39.00S,2026-03-07T23:24:36.7Z,1,REGULAR,freethrow,2 of 3,[],1629111,,,1610612737,18,22,2026-03-07T23:25:08Z,890000,False,,,0,,J. Landale Free Throw 2 of 3 (2 PTS),[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
92,PT04M39.00S,2026-03-07T23:24:49.3Z,1,REGULAR,substitution,out,[],1630700,,,1610612737,18,22,2026-03-07T23:25:01Z,900000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M39.00S,2026-03-07T23:24:49.3Z,1,REGULAR,substitution,in,[],1629638,,,1610612737,18,22,2026-03-07T23:25:01Z,910000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M39.00S,2026-03-07T23:24:36.7Z,1,REGULAR,freethrow,3 of 3,[],1629111,,,1610612737,18,22,2026-03-07T23:25:08Z,920000,False,,,0,,MISS J. Landale Free Throw 3 of 3,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
95,PT04M37.00S,2026-03-07T23:24:38.7Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,18,22,2026-03-07T23:25:08Z,930000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,94.0,3.0,2.0,1.0,,,,,,,,
96,PT04M16.00S,2026-03-07T23:25:29.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,4.812746386333772,51.9607843137255,1610612755,18,24,2026-03-07T23:25:36Z,940000,False,-10.0,-7.0,1,left,A. Drummond cutting DUNK (2 PTS) (C. Payne 1 AST),"[203083, 1626166]",1610612755.0,PHI,cutting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,1.22,Made,2.0,C. Payne,1626166.0,1.0,,,,,,,,,,,,
98,PT04M15.00S,2026-03-07T23:25:34.3Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,18,24,2026-03-07T23:25:43Z,960000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,1626300.0,,,,,,,,,,,,,,,,,,,
99,PT04M04.00S,2026-03-07T23:25:53.0Z,1,REGULAR,turnover,bad pass,[],1629638,,,1610612737,18,24,2026-03-07T23:25:58Z,970000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 1630178]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,Maxey,1630178.0,,
100,PT04M04.00S,2026-03-07T23:25:53.0Z,1,REGULAR,steal,,[],1630178,,,1610612755,18,24,2026-03-07T23:26:26Z,980000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
101,PT04M02.00S,2026-03-07T23:25:56.7Z,1,REGULAR,turnover,out-of-bounds,[],1631230,,,1610612755,18,24,2026-03-07T23:26:07Z,990000,False,,,0,,D. Barlow bad pass out-of-bounds TURNOVER (1 TO),[1631230],1610612755.0,PHI,bad pass,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,1.0,,,,,,,,,,,,,,,,,,
102,PT04M02.00S,2026-03-07T23:26:00.8Z,1,REGULAR,substitution,out,[],1631230,,,1610612737,18,24,2026-03-07T23:26:05Z,1000000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M02.00S,2026-03-07T23:26:00.8Z,1,REGULAR,substitution,in,[],1631133,,,1610612737,18,24,2026-03-07T23:26:05Z,1010000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M02.00S,2026-03-07T23:26:10.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,18,24,2026-03-07T23:26:10Z,1020000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M44.00S,2026-03-07T23:29:23.7Z,1,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612737,18,24,2026-03-07T23:29:42Z,1030000,False,,,0,,T. Maxey shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630178, 1630552]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,1627529.0,,,,,,,,,,,,1.0,0.0,Johnson,1630552.0,,,,
107,PT03M44.00S,2026-03-07T23:29:42.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630552,,,1610612737,19,24,2026-03-07T23:29:42Z,1050000,False,,,0,,J. Johnson Free Throw 1 of 2 (5 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
108,PT03M44.00S,2026-03-07T23:29:53.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630552,,,1610612737,20,24,2026-03-07T23:29:53Z,1060000,False,,,0,,J. Johnson Free Throw 2 of 2 (6 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
109,PT03M23.00S,2026-03-07T23:30:15.9Z,1,REGULAR,3pt,Jump Shot,[],1626162,9.411957950065702,97.79411764705883,1610612755,20,27,2026-03-07T23:30:20Z,1070000,False,-239.0,36.0,1,left,K. Oubre Jr. 24' 3PT  (7 PTS) (T. Maxey 2 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,24.17,Made,7.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,
111,PT03M12.00S,2026-03-07T23:30:26.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,87.72996057818659,55.88235294117647,1610612737,22,27,2026-03-07T23:30:34Z,1090000,False,29.0,63.0,1,right,J. Landale 6' turnaround Hook (4 PTS) (G. Vincent 1 AST),"[1629111, 1629216]",1610612737.0,ATL,turnaround,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,6.93,Made,4.0,G. Vincent,1629216.0,1.0,,,,,,,,,,,,
113,PT02M59.00S,2026-03-07T23:30:39.7Z,1,REGULAR,3pt,Jump Shot,[],1626166,29.25427069645204,25.245098039215684,1610612755,22,27,2026-03-07T23:30:45Z,1110000,False,124.0,222.0,1,left,MISS C. Payne 25' pullup 3PT,[1626166],1610612755.0,PHI,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,25.46,Missed,,,,,,,,,,,,,,,,
114,PT02M56.00S,2026-03-07T23:30:42.7Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,22,27,2026-03-07T23:30:45Z,1120000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,,,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,
115,PT02M55.00S,2026-03-07T23:30:44.1Z,1,REGULAR,turnover,lost ball,[],1629638,,,1610612737,22,27,2026-03-07T23:30:48Z,1130000,False,,,0,,N. Alexander-Walker lost ball TURNOVER (2 TO),"[1629638, 1626162]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,Oubre Jr.,1626162.0,,
116,PT02M55.00S,2026-03-07T23:30:44.1Z,1,REGULAR,steal,,[],1626162,,,1610612755,22,27,2026-03-07T23:30:46Z,1140000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
117,PT02M51.00S,2026-03-07T23:30:48.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626162,5.206964520367937,52.94117647058824,1610612755,22,29,2026-03-07T23:31:19Z,1150000,False,-15.0,-4.0,1,left,K. Oubre Jr. running Layup (9 PTS),[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,1.51,Made,9.0,,,,,,,,,,,,,,,
118,PT02M51.00S,2026-03-07T23:30:57.3Z,1,REGULAR,foul,personal,['1freethrow'],1629111,,,1610612755,22,29,2026-03-07T23:31:25Z,1160000,False,,,0,,J. Landale shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1629111, 1626162]",1610612737.0,ATL,shooting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,1627529.0,,,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0,,,,
120,PT02M51.00S,2026-03-07T23:31:07.4Z,1,REGULAR,substitution,out,[],1630552,,,1610612755,22,29,2026-03-07T23:31:17Z,1180000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M51.00S,2026-03-07T23:31:07.4Z,1,REGULAR,substitution,in,[],1631243,,,1610612755,22,29,2026-03-07T23:31:17Z,1190000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M51.00S,2026-03-07T23:31:28.8Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1626162,,,1610612755,22,29,2026-03-07T23:31:33Z,1200000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 1,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
123,PT02M50.00S,2026-03-07T23:31:29.8Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,22,29,2026-03-07T23:45:41Z,1210000,False,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,122.0,1.0,0.0,1.0,,,,,,,,
124,PT02M50.00S,2026-03-07T23:31:32.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203083,5.590000152587891,50.0,1610612755,22,29,2026-03-07T23:45:59Z,1220000,False,0.0,0.0,1,left,MISS A. Drummond putback Layup,[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
125,PT02M49.00S,2026-03-07T23:31:33.5Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,22,29,2026-03-07T23:45:59Z,1230000,False,,,0,,A. Drummond REBOUND (Off:2 Def:0),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,124.0,2.0,0.0,2.0,,,,,,,,
187,PT02M49.00S,2026-03-07T23:31:33.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,6.619579500657039,50.73529411764706,1610612755,22,29,2026-03-07T23:46:32Z,1235000,False,-4.0,10.0,1,left,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,1.04,Missed,,,,,,,,,,,,,,,,
188,PT02M49.00S,2026-03-07T23:31:33.7Z,1,REGULAR,rebound,offensive,[],1631133,,,1610612755,22,29,2026-03-07T23:46:32Z,1237500,False,,,0,,J. Walker REBOUND (Off:1 Def:0),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,187.0,1.0,0.0,1.0,,,,,,,,
126,PT02M48.00S,2026-03-07T23:31:35.0Z,1,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612755,22,29,2026-03-07T23:31:54Z,1240000,False,,,0,,G. Vincent shooting personal FOUL (2 PF) (Walker 2 FT),"[1629216, 1631133]",1610612737.0,ATL,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,101284.0,,,,,,,,,,,,2.0,0.0,Walker,1631133.0,,,,
128,PT02M48.00S,2026-03-07T23:31:59.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631133,,,1610612755,22,30,2026-03-07T23:46:32Z,1260000,False,,,0,,J. Walker Free Throw 1 of 2 (1 PTS),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
129,PT02M48.00S,2026-03-07T23:32:14.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631133,,,1610612755,22,31,2026-03-07T23:46:32Z,1270000,False,,,0,,J. Walker Free Throw 2 of 2 (2 PTS),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
130,PT02M37.00S,2026-03-07T23:32:26.1Z,1,REGULAR,turnover,bad pass,[],1629216,,,1610612737,22,31,2026-03-07T23:32:33Z,1280000,False,,,0,,G. Vincent bad pass TURNOVER (2 TO),"[1629216, 1626166]",1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,Payne,1626166.0,,
131,PT02M37.00S,2026-03-07T23:32:26.1Z,1,REGULAR,steal,,[],1626166,,,1610612755,22,31,2026-03-07T23:32:28Z,1290000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
132,PT02M33.00S,2026-03-07T23:32:29.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626166,5.338370565045992,51.9607843137255,1610612755,22,33,2026-03-07T23:32:38Z,1300000,False,-10.0,-2.0,1,left,C. Payne running Layup (2 PTS),[1626166],1610612755.0,PHI,running,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,1.01,Made,2.0,,,,,,,,,,,,,,,
133,PT02M33.00S,2026-03-07T23:32:35.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612737,22,33,2026-03-07T23:32:35Z,1310000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M33.00S,2026-03-07T23:33:50.0Z,1,REGULAR,substitution,out,[],1629216,,,1610612737,22,33,2026-03-07T23:34:02Z,1320000,False,,,0,,SUB out: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M33.00S,2026-03-07T23:33:50.0Z,1,REGULAR,substitution,in,[],203468,,,1610612737,22,33,2026-03-07T23:34:02Z,1330000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M20.00S,2026-03-07T23:34:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,93.77463863337714,50.73529411764706,1610612737,24,33,2026-03-07T23:34:28Z,1340000,False,4.0,6.0,1,right,N. Alexander-Walker driving Layup (7 PTS),[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,0.7,Made,7.0,,,,,,,,,,,,,,,
137,PT01M58.00S,2026-03-07T23:34:43.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,17.821944809461236,39.705882352941174,1610612755,24,35,2026-03-07T23:34:49Z,1350000,False,51.0,115.0,1,left,T. Maxey 12' step back Jump Shot (12 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,12.6,Made,12.0,,,,,,,,,,,,,,,
138,PT01M40.00S,2026-03-07T23:35:02.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631243,92.19776609724047,48.77450980392157,1610612737,26,35,2026-03-07T23:35:07Z,1360000,False,-6.0,21.0,1,right,M. Gueye Hook (2 PTS) (N. Alexander-Walker 1 AST),"[1631243, 1629638]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,2.17,Made,2.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,
140,PT01M26.00S,2026-03-07T23:35:19.5Z,1,REGULAR,foul,offensive,[],203083,,,1610612755,26,35,2026-03-07T23:35:25Z,1380000,False,,,0,,A. Drummond charge offensive FOUL (2 PF),"[203083, 1631243]",1610612755.0,PHI,charge,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,,,,,,,,,,,,2.0,0.0,Gueye,1631243.0,,,,
142,PT01M26.00S,2026-03-07T23:35:19.5Z,1,REGULAR,turnover,offensive foul,[],203083,,,1610612755,26,35,2026-03-07T23:35:19Z,1400000,False,,,0,,A. Drummond offensive foul TURNOVER (1 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,1.0,,,,,,,,,,,,,,,,,,
143,PT01M26.00S,2026-03-07T23:35:26.3Z,1,REGULAR,substitution,out,[],1626162,,,1610612737,26,35,2026-03-07T23:35:34Z,1410000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M26.00S,2026-03-07T23:35:26.3Z,1,REGULAR,substitution,in,[],1629656,,,1610612737,26,35,2026-03-07T23:35:34Z,1420000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M26.00S,2026-03-07T23:35:26.3Z,1,REGULAR,substitution,out,[],203083,,,1610612737,26,35,2026-03-07T23:35:47Z,1430000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M26.00S,2026-03-07T23:35:26.3Z,1,REGULAR,substitution,in,[],1641737,,,1610612737,26,35,2026-03-07T23:35:47Z,1440000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M19.00S,2026-03-07T23:36:07.4Z,1,REGULAR,turnover,out-of-bounds,[],1642258,,,1610612737,26,35,2026-03-07T23:36:16Z,1450000,False,,,0,,Z. Risacher step out-of-bounds TURNOVER (1 TO),[1642258],1610612737.0,ATL,step,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,1626300.0,1.0,,,,,,,,,,,,,,,,,,
148,PT00M59.10S,2026-03-07T23:36:38.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,30.436925098554536,24.509803921568626,1610612755,26,38,2026-03-07T23:36:44Z,1460000,False,127.0,234.0,1,left,T. Maxey 26' 3PT pullup (15 PTS) (C. Payne 2 AST),"[1630178, 1626166]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,26.61,Made,15.0,C. Payne,1626166.0,2.0,,,,,,,,,,,,
150,PT00M39.90S,2026-03-07T23:37:04.0Z,1,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612737,26,38,2026-03-07T23:37:10Z,1480000,False,,,0,,N. Alexander-Walker bad pass out-of-bounds TURNOVER (3 TO),[1629638],1610612737.0,ATL,bad pass,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,101284.0,3.0,,,,,,,,,,,,,,,,,,
151,PT00M33.90S,2026-03-07T23:37:11.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,30.699737187910642,64.70588235294117,1610612755,26,38,2026-03-07T23:37:17Z,1490000,False,-74.0,236.0,1,left,MISS T. Maxey 24' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,24.73,Missed,,,,,,,,,,,,,,,,
152,PT00M30.40S,2026-03-07T23:37:15.0Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,26,38,2026-03-07T23:37:17Z,1500000,False,,,0,,M. Gueye REBOUND (Off:0 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,
153,PT00M20.70S,2026-03-07T23:37:24.8Z,1,REGULAR,2pt,Jump Shot,[],203468,73.27529566360053,70.58823529411765,1610612737,28,38,2026-03-07T23:41:00Z,1510000,False,103.0,199.0,1,right,C. McCollum 22' pullup Jump Shot (4 PTS),[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,,,22.38,Made,4.0,,,,,,,,,,,,,,,
154,PT00M00.40S,2026-03-07T23:37:50.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,5.601182654402102,48.529411764705884,1610612755,28,38,2026-03-07T23:38:00Z,1520000,False,7.0,0.0,1,left,MISS C. Payne driving Layup - blocked,"[1626166, 1631243]",1610612755.0,PHI,driving,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,0.74,Missed,,,,,,,,,,,,,,,Gueye,1631243.0
155,PT00M00.40S,2026-03-07T23:37:50.8Z,1,REGULAR,block,,[],1631243,,,1610612755,28,38,2026-03-07T23:37:53Z,1530000,False,,,0,,M. Gueye BLOCK (1 BLK),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT00M00.10S,2026-03-07T23:37:51.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,28,38,2026-03-07T23:38:07Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,154.0,,,,,,,,,,,
157,PT00M00.00S,2026-03-07T23:37:56.0Z,1,REGULAR,period,end,[],0,,,1610612755,28,38,2026-03-07T23:37:56Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-03-07T23:39:43.9Z,2,REGULAR,substitution,out,['startperiod'],1629638,,,1610612755,28,38,2026-03-07T23:40:32Z,1560000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2026-03-07T23:39:43.9Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,28,38,2026-03-07T23:40:32Z,1570000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-03-07T23:39:43.9Z,2,REGULAR,substitution,in,['startperiod'],1630557,,,1610612755,28,38,2026-03-07T23:40:32Z,1580000,False,,,0,,SUB in: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2026-03-07T23:39:43.9Z,2,REGULAR,substitution,in,['startperiod'],1630570,,,1610612755,28,38,2026-03-07T23:40:32Z,1590000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2026-03-07T23:40:47.5Z,2,REGULAR,period,start,[],0,,,1610612737,28,38,2026-03-07T23:40:47Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M48.00S,2026-03-07T23:40:58.7Z,2,REGULAR,3pt,Jump Shot,[],1630557,70.12155059132719,76.47058823529412,1610612737,31,38,2026-03-07T23:41:06Z,1610000,False,132.0,228.0,1,right,C. Kispert 26' 3PT  (3 PTS) (C. McCollum 1 AST),"[1630557, 203468]",1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,26.4,Made,3.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,
165,PT11M30.00S,2026-03-07T23:41:15.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,5.206964520367937,49.754901960784316,1610612755,31,40,2026-03-07T23:41:21Z,1630000,False,1.0,-4.0,1,left,Q. Grimes driving Layup (6 PTS) (C. Payne 3 AST),"[1629656, 1626166]",1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,0.38,Made,6.0,C. Payne,1626166.0,3.0,,,,,,,,,,,,
