actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
425,PT05M03.00S,2026-04-07T00:46:10.2Z,3,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612737,73,69,2026-04-07T00:46:26Z,4160000,False,,,0,,M. McBride shooting personal FOUL (2 PF) (Daniels 2 FT),"[1630540, 1630700]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,,,,2.0,0.0,Daniels,1630700.0,,
427,PT05M03.00S,2026-04-07T00:46:29.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630700,,,1610612737,74,69,2026-04-07T00:46:29Z,4180000,False,,,0,,D. Daniels Free Throw 1 of 2 (9 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
428,PT05M03.00S,2026-04-07T00:46:29.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630700,,,1610612737,74,69,2026-04-07T00:46:46Z,4190000,False,,,0,,MISS D. Daniels Free Throw 2 of 2,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
429,PT05M01.00S,2026-04-07T00:46:31.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,74,69,2026-04-07T00:46:46Z,4200000,False,,,0,,K. Towns REBOUND (Off:0 Def:9),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,428.0,9.0,9.0,0.0,,,,,,,,,,,,,,
430,PT04M39.00S,2026-04-07T00:47:09.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,74,69,2026-04-07T00:47:29Z,4210000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1626300.0,,,,,,,,,
431,PT04M23.00S,2026-04-07T00:47:40.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631243,22.946780551905388,10.049019607843137,1610612737,74,69,2026-04-07T00:47:45Z,4220000,False,200.0,163.0,1,left,MISS M. Gueye 25' 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
432,PT04M20.00S,2026-04-07T00:47:43.4Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,74,69,2026-04-07T00:47:45Z,4230000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,431.0,1.0,1.0,0.0,,,,,,,,,,,,,,
434,PT04M10.00S,2026-04-07T00:47:59.2Z,3,REGULAR,substitution,out,[],1630700,,,1610612752,74,69,2026-04-07T00:48:05Z,4250000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M10.00S,2026-04-07T00:47:59.2Z,3,REGULAR,substitution,in,[],1629638,,,1610612752,74,69,2026-04-07T00:48:05Z,4260000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M02.00S,2026-04-07T00:48:44.2Z,3,REGULAR,2pt,Jump Shot,[],1626157,90.62089356110381,32.35294117647059,1610612752,74,71,2026-04-07T00:48:51Z,4280000,False,-88.0,36.0,1,right,K. Towns 9' turnaround fadeaway Jump Shot (21 PTS),[1626157],1610612752.0,NYK,turnaround fadeaway,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,9.52,Made,,,,,,,,21.0,,,,,,,,,,
438,PT03M45.00S,2026-04-07T00:49:02.1Z,3,REGULAR,turnover,bad pass,[],1630228,,,1610612737,74,71,2026-04-07T00:49:06Z,4290000,False,,,0,,J. Kuminga bad pass TURNOVER (1 TO),"[1630228, 1628969]",1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Bridges,1628969.0,,,,,,,,,,,
439,PT03M45.00S,2026-04-07T00:49:02.1Z,3,REGULAR,steal,,[],1628969,,,1610612752,74,71,2026-04-07T00:49:04Z,4300000,False,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
440,PT03M41.00S,2026-04-07T00:49:06.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630540,85.62746386333771,3.6764705882352944,1610612752,74,71,2026-04-07T00:49:31Z,4310000,False,-232.0,83.0,1,right,MISS M. McBride 24' running 3PT,[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,24.59,Missed,,,,,,,,,,,,,,,,,,
441,PT03M36.00S,2026-04-07T00:49:11.7Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,74,71,2026-04-07T00:49:16Z,4320000,False,,,0,,J. Johnson REBOUND (Off:2 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,440.0,9.0,7.0,2.0,,,,,,,,,,,,,,
442,PT03M34.00S,2026-04-07T00:49:13.5Z,3,REGULAR,turnover,lost ball,[],1630552,,,1610612737,74,71,2026-04-07T00:49:18Z,4330000,False,,,0,,J. Johnson lost ball TURNOVER (5 TO),"[1630552, 1629011]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,5.0,Robinson,1629011.0,,,,,,,,,,,
443,PT03M34.00S,2026-04-07T00:49:13.5Z,3,REGULAR,steal,,[],1629011,,,1610612752,74,71,2026-04-07T00:49:15Z,4340000,False,,,0,,M. Robinson STEAL (2 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
444,PT03M30.00S,2026-04-07T00:49:17.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,94.03745072273325,48.03921568627451,1610612752,74,73,2026-04-07T00:49:25Z,4350000,False,-10.0,4.0,1,right,M. Bridges running Layup (15 PTS) (J. Brunson 10 AST),"[1628969, 1628973]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,,15.0,,J. Brunson,1628973.0,10.0,,,,,,
446,PT03M07.00S,2026-04-07T00:49:40.0Z,3,REGULAR,3pt,Jump Shot,[],1630228,32.670827858081466,54.90196078431373,1610612737,74,73,2026-04-07T00:49:44Z,4370000,False,-25.0,255.0,1,left,MISS J. Kuminga 25' 3PT,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
447,PT03M04.00S,2026-04-07T00:49:43.0Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,74,73,2026-04-07T00:49:44Z,4380000,False,,,0,,M. Robinson REBOUND (Off:1 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,446.0,7.0,6.0,1.0,,,,,,,,,,,,,,
448,PT03M00.00S,2026-04-07T00:49:50.1Z,3,REGULAR,foul,personal,[],1630228,,,1610612752,74,73,2026-04-07T00:49:55Z,4390000,False,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 1626157]",1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,,,,1.0,0.0,Towns,1626157.0,,
450,PT03M00.00S,2026-04-07T00:50:00.1Z,3,REGULAR,substitution,out,[],1629216,,,1610612752,74,73,2026-04-07T00:50:10Z,4410000,False,,,0,,SUB out: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M00.00S,2026-04-07T00:50:00.1Z,3,REGULAR,substitution,out,[],1631243,,,1610612752,74,73,2026-04-07T00:50:10Z,4420000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M00.00S,2026-04-07T00:50:00.1Z,3,REGULAR,substitution,out,[],1630540,,,1610612752,74,73,2026-04-07T00:50:10Z,4430000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M00.00S,2026-04-07T00:50:00.1Z,3,REGULAR,substitution,out,[],1626157,,,1610612752,74,73,2026-04-07T00:50:10Z,4440000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M00.00S,2026-04-07T00:50:00.1Z,3,REGULAR,substitution,in,[],203468,,,1610612752,74,73,2026-04-07T00:50:10Z,4450000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M00.00S,2026-04-07T00:50:00.1Z,3,REGULAR,substitution,in,[],1630168,,,1610612752,74,73,2026-04-07T00:50:10Z,4460000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M00.00S,2026-04-07T00:50:00.1Z,3,REGULAR,substitution,in,[],1628384,,,1610612752,74,73,2026-04-07T00:50:10Z,4470000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M00.00S,2026-04-07T00:50:00.1Z,3,REGULAR,substitution,in,[],1629013,,,1610612752,74,73,2026-04-07T00:50:10Z,4480000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M47.00S,2026-04-07T00:50:40.5Z,3,REGULAR,2pt,Jump Shot,[],1628973,80.3712220762155,75.98039215686273,1610612752,74,73,2026-04-07T00:50:46Z,4490000,False,130.0,132.0,1,right,MISS J. Brunson 18' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,18.52,Missed,,,,,,,,,,,,,,,,,,
459,PT02M43.00S,2026-04-07T00:50:44.5Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,74,73,2026-04-07T00:50:46Z,4500000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right Center,,,458.0,5.0,2.0,3.0,,,,,,,,,,,,,,
460,PT02M38.00S,2026-04-07T00:50:49.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630552,8.229303547963205,48.03921568627451,1610612737,74,73,2026-04-07T00:50:54Z,4510000,False,10.0,25.0,1,left,MISS J. Johnson running Layup,[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
461,PT02M35.00S,2026-04-07T00:50:52.5Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,74,73,2026-04-07T00:50:54Z,4520000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,460.0,6.0,2.0,4.0,,,,,,,,,,,,,,
462,PT02M35.00S,2026-04-07T00:50:52.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,5.590000152587891,50.0,1610612737,74,73,2026-04-07T00:51:33Z,4530000,False,0.0,0.0,1,left,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
464,PT02M33.00S,2026-04-07T00:50:54.7Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,74,73,2026-04-07T00:51:20Z,4550000,False,,,0,,M. Robinson REBOUND (Off:1 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,462.0,8.0,7.0,1.0,,,,,,,,,,,,,,
465,PT02M30.00S,2026-04-07T00:50:57.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,90.22667542706965,3.9215686274509802,1610612752,74,73,2026-04-07T00:51:03Z,4560000,False,-230.0,39.0,1,right,MISS M. Bridges running 3PT,[1628969],1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.37,Missed,,,,,,,,,,,,,,,,,,
466,PT02M26.00S,2026-04-07T00:51:01.4Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,74,73,2026-04-07T00:51:03Z,4570000,False,,,0,,M. Robinson REBOUND (Off:2 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Left Corner 3,24+ Left,,,465.0,9.0,7.0,2.0,,,,,,,,,,,,,,
467,PT02M26.00S,2026-04-07T00:51:01.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,94.40999984741211,50.0,1610612752,74,73,2026-04-07T00:51:01Z,4580000,False,0.0,0.0,1,right,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
468,PT02M25.00S,2026-04-07T00:51:02.1Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612737,74,73,2026-04-07T00:51:02Z,4590000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,467.0,2.0,1.0,1.0,,,,,,,,,,,,,,
469,PT02M21.00S,2026-04-07T00:51:06.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,24.26084099868594,84.31372549019608,1610612737,74,73,2026-04-07T00:51:13Z,4600000,False,-172.0,176.0,1,left,MISS C. McCollum 24' running 3PT,[203468],1610612737.0,ATL,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.55,Missed,,,,,,,,,,,,,,,,,,
470,PT02M17.00S,2026-04-07T00:51:10.3Z,3,REGULAR,rebound,defensive,[],1629013,,,1610612752,74,73,2026-04-07T00:51:13Z,4610000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,,,469.0,1.0,1.0,0.0,,,,,,,,,,,,,,
471,PT02M00.00S,2026-04-07T00:51:28.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,92.32917214191852,50.73529411764706,1610612752,74,75,2026-04-07T00:51:34Z,4620000,False,4.0,20.0,1,right,M. Robinson finger roll Layup (6 PTS) (J. Brunson 11 AST),"[1629011, 1628973]",1610612752.0,NYK,finger roll,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,6.0,,J. Brunson,1628973.0,11.0,,,,,,
473,PT01M37.00S,2026-04-07T00:51:52.9Z,3,REGULAR,turnover,backcourt,[],203468,,,1610612737,74,75,2026-04-07T00:52:01Z,4640000,False,,,0,,C. McCollum backcourt TURNOVER (1 TO),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,,1626300.0,,,,,,,,,
474,PT01M37.00S,2026-04-07T00:52:00.6Z,3,REGULAR,substitution,out,[],1630552,,,1610612752,74,75,2026-04-07T00:52:03Z,4650000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M37.00S,2026-04-07T00:52:00.6Z,3,REGULAR,substitution,in,[],1642258,,,1610612752,74,75,2026-04-07T00:52:03Z,4660000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M27.00S,2026-04-07T00:52:35.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,68.01905387647832,62.5,1610612752,74,78,2026-04-07T00:52:40Z,4670000,False,62.0,248.0,1,right,J. Brunson 25' 3PT pullup (13 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,25.59,Made,,,,,,,,13.0,,,,,,,,,,
477,PT01M02.00S,2026-04-07T00:53:03.7Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612737,74,78,2026-04-07T00:53:26Z,4680000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1629011, 1629638]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2002.0,,,,1.0,0.0,Alexander-Walker,1629638.0,,
479,PT01M02.00S,2026-04-07T00:53:28.3Z,3,REGULAR,freethrow,1 of 2,[],1629638,,,1610612737,75,78,2026-04-07T00:53:28Z,4700000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (24 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,,24.0,,,,,,,,,,
480,PT01M02.00S,2026-04-07T00:53:30.5Z,3,REGULAR,substitution,out,[],1629011,,,1610612737,75,78,2026-04-07T00:53:34Z,4710000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M02.00S,2026-04-07T00:53:30.5Z,3,REGULAR,substitution,in,[],1626157,,,1610612737,75,78,2026-04-07T00:53:34Z,4720000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M02.00S,2026-04-07T00:53:52.3Z,3,REGULAR,freethrow,2 of 2,[],1629638,,,1610612737,76,78,2026-04-07T00:53:52Z,4730000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (25 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,,25.0,,,,,,,,,,
483,PT00M42.60S,2026-04-07T00:54:14.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,90.88370565045992,48.529411764705884,1610612752,76,78,2026-04-07T00:54:18Z,4740000,False,-7.0,33.0,1,right,MISS K. Towns driving Layup - blocked,"[1626157, 1630168]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,Okongwu,1630168.0
484,PT00M42.60S,2026-04-07T00:54:14.0Z,3,REGULAR,block,,[],1630168,,,1610612752,76,78,2026-04-07T00:54:17Z,4750000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
485,PT00M40.20S,2026-04-07T00:54:16.4Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,76,78,2026-04-07T00:54:18Z,4760000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,483.0,7.0,3.0,4.0,,,,,,,,,,,,,,
486,PT00M34.20S,2026-04-07T00:54:23.4Z,3,REGULAR,3pt,Jump Shot,[],1630168,32.013797634691194,55.88235294117647,1610612737,79,78,2026-04-07T00:54:30Z,4770000,False,-29.0,248.0,1,left,O. Okongwu 25' 3PT  (12 PTS) (C. McCollum 4 AST),"[1630168, 203468]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,25.01,Made,,,,,,,,12.0,,C. McCollum,203468.0,4.0,,,,,,
488,PT00M16.10S,2026-04-07T00:54:52.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,82.86793692509855,54.90196078431373,1610612752,79,78,2026-04-07T00:54:57Z,4790000,False,25.0,109.0,1,right,MISS J. Brunson 11' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.12,Missed,,,,,,,,,,,,,,,,,,
489,PT00M13.00S,2026-04-07T00:54:56.0Z,3,REGULAR,rebound,offensive,[],1628384,,,1610612752,79,78,2026-04-07T00:54:57Z,4800000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,488.0,3.0,1.0,2.0,,,,,,,,,,,,,,
490,PT00M01.80S,2026-04-07T00:55:07.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,91.01511169513797,3.6764705882352944,1610612752,79,81,2026-04-07T00:55:12Z,4810000,False,-232.0,32.0,1,right,O. Anunoby 3PT  (16 PTS) (J. Brunson 12 AST),"[1628384, 1628973]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.38,Made,,,,,,,,16.0,,J. Brunson,1628973.0,12.0,,,,,,
492,PT00M00.40S,2026-04-07T00:55:16.9Z,3,REGULAR,heave,,[],0,,,1610612737,79,81,2026-04-07T00:59:29Z,4830000,False,,,0,,ATL Heave,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Left,75.73,,,,,,,,,,,,,,,,,,,
493,PT00M00.10S,2026-04-07T00:55:17.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,79,81,2026-04-07T00:55:39Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Left,,,492.0,,,,,,,,,,,,,,,,,
494,PT00M00.00S,2026-04-07T00:55:20.1Z,3,REGULAR,period,end,[],0,,,1610612737,79,81,2026-04-07T00:55:20Z,4850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2026-04-07T00:55:55.9Z,4,REGULAR,substitution,out,['startperiod'],1629638,,,1610612737,79,81,2026-04-07T00:58:45Z,4860000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2026-04-07T00:55:55.9Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612737,79,81,2026-04-07T00:58:45Z,4870000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2026-04-07T00:55:55.9Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612737,79,81,2026-04-07T00:58:45Z,4880000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2026-04-07T00:55:55.9Z,4,REGULAR,substitution,in,['startperiod'],1630700,,,1610612737,79,81,2026-04-07T00:58:45Z,4890000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2026-04-07T00:55:55.9Z,4,REGULAR,substitution,in,['startperiod'],203903,,,1610612737,79,81,2026-04-07T00:58:45Z,4900000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2026-04-07T00:55:55.9Z,4,REGULAR,substitution,in,['startperiod'],1630540,,,1610612737,79,81,2026-04-07T00:58:45Z,4910000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2026-04-07T00:59:01.4Z,4,REGULAR,period,start,[],0,,,1610612737,79,81,2026-04-07T00:59:01Z,4920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M47.00S,2026-04-07T00:59:14.3Z,4,REGULAR,3pt,Jump Shot,[],203468,30.042706964520367,70.34313725490196,1610612737,79,81,2026-04-07T00:59:19Z,4930000,False,-102.0,230.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
503,PT11M44.00S,2026-04-07T00:59:17.3Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,79,81,2026-04-07T00:59:19Z,4940000,False,,,0,,K. Towns REBOUND (Off:0 Def:10),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,502.0,10.0,10.0,0.0,,,,,,,,,,,,,,
504,PT11M31.00S,2026-04-07T00:59:29.9Z,4,REGULAR,3pt,Jump Shot,[],1626157,74.98357424441524,86.76470588235294,1610612752,79,81,2026-04-07T00:59:36Z,4950000,False,184.0,183.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
505,PT11M28.00S,2026-04-07T00:59:32.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,79,81,2026-04-07T00:59:36Z,4960000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,504.0,,,,,,,,,,,,,,,,,
507,PT11M14.00S,2026-04-07T01:00:00.3Z,4,REGULAR,3pt,Jump Shot,[],1642258,6.258212877792378,4.166666666666666,1610612737,79,81,2026-04-07T01:00:06Z,4980000,False,229.0,6.0,1,left,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
508,PT11M10.00S,2026-04-07T01:00:04.3Z,4,REGULAR,rebound,defensive,[],203903,,,1610612752,79,81,2026-04-07T01:00:06Z,4990000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,,,507.0,1.0,1.0,0.0,,,,,,,,,,,,,,
