actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal
254,PT06M50.00S,2025-11-29T01:23:33.7Z,2,REGULAR,substitution,in,[],1628386,,,1610612737,40,43,2025-11-29T01:23:42Z,2510000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M50.00S,2025-11-29T01:23:31.8Z,2,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,40,43,2025-11-29T01:24:00Z,2520000,False,,,0,,MISS J. Johnson Free Throw 2 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
256,PT06M48.00S,2025-11-29T01:23:33.8Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,40,43,2025-11-29T01:24:00Z,2530000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,255.0,1.0,1.0,0.0,,,
257,PT06M40.00S,2025-11-29T01:24:00.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641772,93.77463863337714,50.98039215686274,1610612739,40,45,2025-11-29T01:35:21Z,2540000,False,5.0,6.0,1,right,N. Tomlin cutting DUNK (5 PTS) (D. Garland 3 AST),"[1641772, 1629636]",1610612739.0,CLE,cutting,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,0.77,,,,,,,D. Garland,1629636.0,3.0
259,PT06M30.00S,2025-11-29T01:24:09.0Z,2,REGULAR,3pt,Jump Shot,[],1630249,32.53942181340342,61.274509803921575,1610612737,40,45,2025-11-29T01:24:13Z,2560000,False,-56.0,253.0,1,left,MISS V. Krejčí 25' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.96,,,,,,,,,
260,PT06M27.00S,2025-11-29T01:24:12.0Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,40,45,2025-11-29T01:24:13Z,2570000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,259.0,1.0,1.0,0.0,,,
261,PT06M21.00S,2025-11-29T01:24:17.8Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629636,82.47371879106439,50.98039215686274,1610612739,40,47,2025-11-29T01:36:29Z,2580000,False,5.0,112.0,1,right,D. Garland 11' driving floating Jump Shot (6 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,6.0,,,,11.23,,,,,,,,,
262,PT06M09.00S,2025-11-29T01:24:29.6Z,2,REGULAR,3pt,Jump Shot,[],1629638,31.488173455978973,36.76470588235294,1610612737,43,47,2025-11-29T01:24:34Z,2590000,False,66.0,243.0,1,left,N. Alexander-Walker 25' 3PT  (10 PTS) (V. Krejčí 2 AST),"[1629638, 1630249]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,Made,10.0,,,,25.23,,,,,,,V. Krejčí,1630249.0,2.0
264,PT05M54.00S,2025-11-29T01:24:45.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,90.22667542706965,52.69607843137255,1610612739,43,47,2025-11-29T01:24:49Z,2610000,False,13.0,39.0,1,right,MISS D. Garland driving Layup - blocked,"[1629636, 1629638]",1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,4.16,Alexander-Walker,1629638.0,,,,,,,
265,PT05M54.00S,2025-11-29T01:24:45.4Z,2,REGULAR,block,,[],1629638,,,1610612739,43,47,2025-11-29T01:24:48Z,2620000,False,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT05M50.00S,2025-11-29T01:24:49.4Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,43,47,2025-11-29T01:24:49Z,2630000,False,,,0,,J. Allen REBOUND (Off:2 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,264.0,4.0,2.0,2.0,,,
267,PT05M50.00S,2025-11-29T01:24:49.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628386,90.09526938239159,50.73529411764706,1610612739,43,47,2025-11-29T01:24:53Z,2640000,False,4.0,41.0,1,right,MISS J. Allen Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,4.08,,,,,,,,,
268,PT05M48.00S,2025-11-29T01:24:51.7Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612737,43,47,2025-11-29T01:24:53Z,2650000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,267.0,3.0,3.0,0.0,,,
269,PT05M45.00S,2025-11-29T01:24:53.5Z,2,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",1630552,7.440867279894875,49.26470588235294,1610612737,45,47,2025-11-29T01:38:08Z,2660000,False,4.0,17.0,1,left,J. Johnson driving bank Hook (11 PTS),[1630552],1610612737.0,ATL,driving bank,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,1.78,,,,,,,,,
270,PT05M30.00S,2025-11-29T01:25:09.0Z,2,REGULAR,3pt,Jump Shot,[],1629636,69.99014454664915,26.225490196078432,1610612739,45,47,2025-11-29T01:25:15Z,2670000,False,-119.0,230.0,1,right,MISS D. Garland 25' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.86,,,,,,,,,
271,PT05M27.00S,2025-11-29T01:25:12.0Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,45,47,2025-11-29T01:25:15Z,2680000,False,,,0,,J. Johnson REBOUND (Off:1 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,270.0,4.0,3.0,1.0,,,
272,PT05M24.00S,2025-11-29T01:25:15.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629638,6.783837056504599,48.529411764705884,1610612737,47,47,2025-11-29T01:25:20Z,2690000,False,7.0,11.0,1,left,N. Alexander-Walker running Layup (12 PTS) (J. Johnson 2 AST),"[1629638, 1630552]",1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,1.35,,,,,,,J. Johnson,1630552.0,2.0
274,PT04M57.00S,2025-11-29T01:25:42.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,84.31340341655716,44.36274509803921,1610612739,47,47,2025-11-29T01:25:49Z,2710000,False,-28.0,95.0,1,right,MISS J. Tyson 9' floating Shot,[1642281],1610612739.0,CLE,floating,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,9.91,,,,,,,,,
275,PT04M53.00S,2025-11-29T01:25:46.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,47,47,2025-11-29T01:25:49Z,2720000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,274.0,,,,,,
277,PT04M53.00S,2025-11-29T01:25:53.6Z,2,REGULAR,substitution,out,[],1631243,,,1610612737,47,47,2025-11-29T01:25:58Z,2740000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M53.00S,2025-11-29T01:25:53.6Z,2,REGULAR,substitution,out,[],1630249,,,1610612737,47,47,2025-11-29T01:25:58Z,2750000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M53.00S,2025-11-29T01:25:53.6Z,2,REGULAR,substitution,in,[],1642258,,,1610612737,47,47,2025-11-29T01:25:58Z,2760000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M53.00S,2025-11-29T01:25:53.6Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,47,47,2025-11-29T01:25:58Z,2770000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M29.00S,2025-11-29T01:26:30.3Z,2,REGULAR,3pt,Jump Shot,[],1629638,30.436925098554536,69.6078431372549,1610612737,47,47,2025-11-29T01:26:37Z,2780000,False,-98.0,234.0,1,left,MISS N. Alexander-Walker 25' pullup 3PT,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.33,,,,,,,,,
282,PT04M28.00S,2025-11-29T01:26:31.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,47,47,2025-11-29T01:26:41Z,2790000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,281.0,,,,,,
284,PT04M28.00S,2025-11-29T01:26:42.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612737,47,47,2025-11-29T01:26:59Z,2810000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,1146.0,,,,,,,,,,,,,,,,,,,
285,PT04M14.00S,2025-11-29T01:27:02.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,83.13074901445466,40.68627450980392,1610612739,47,47,2025-11-29T01:27:09Z,2820000,False,-47.0,106.0,1,right,MISS D. Garland 11' turnaround Shot,[1629636],1610612739.0,CLE,turnaround,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,11.59,,,,,,,,,
286,PT04M10.00S,2025-11-29T01:27:06.0Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,47,47,2025-11-29T01:27:09Z,2830000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,285.0,5.0,5.0,0.0,,,
287,PT04M05.00S,2025-11-29T01:27:10.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630811,8.492115637319317,93.87254901960785,1610612737,47,47,2025-11-29T01:43:06Z,2840000,False,-219.0,27.0,1,left,MISS K. Wallace running 3PT,[1630811],1610612737.0,ATL,running,,,Wallace,K. Wallace,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,22.11,,,,,,,,,
288,PT04M02.00S,2025-11-29T01:27:13.3Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,47,47,2025-11-29T01:27:17Z,2850000,False,,,0,,J. Allen REBOUND (Off:2 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,287.0,5.0,3.0,2.0,,,
289,PT03M58.00S,2025-11-29T01:27:19.4Z,2,REGULAR,foul,personal,['2freethrow'],1630811,,,1610612739,47,47,2025-11-29T01:27:33Z,2860000,False,,,0,,K. Wallace shooting personal FOUL (1 PF) (Tyson 2 FT),"[1630811, 1642281]",1610612737.0,ATL,shooting,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),8-16 Center,1146.0,1.0,0.0,Tyson,1642281.0,,,,,,,,,,,,,,,
291,PT03M58.00S,2025-11-29T01:27:44.6Z,2,REGULAR,freethrow,1 of 2,[],1642281,,,1610612739,47,47,2025-11-29T01:27:44Z,2880000,False,,,0,,MISS J. Tyson Free Throw 1 of 2,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
292,PT03M58.00S,2025-11-29T01:27:44.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,47,47,2025-11-29T01:27:44Z,2890000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,291.0,,,,,,
293,PT03M58.00S,2025-11-29T01:27:47.7Z,2,REGULAR,substitution,out,[],1630811,,,1610612739,47,47,2025-11-29T01:27:56Z,2900000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M58.00S,2025-11-29T01:27:47.7Z,2,REGULAR,substitution,out,[],1629731,,,1610612739,47,47,2025-11-29T01:27:56Z,2910000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M58.00S,2025-11-29T01:27:47.7Z,2,REGULAR,substitution,out,[],1641772,,,1610612739,47,47,2025-11-29T01:27:56Z,2920000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M58.00S,2025-11-29T01:27:47.7Z,2,REGULAR,substitution,in,[],1630700,,,1610612739,47,47,2025-11-29T01:27:56Z,2930000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M58.00S,2025-11-29T01:27:47.7Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,47,47,2025-11-29T01:27:56Z,2940000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M58.00S,2025-11-29T01:27:47.7Z,2,REGULAR,substitution,in,[],1629631,,,1610612739,47,47,2025-11-29T01:27:56Z,2950000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M58.00S,2025-11-29T01:28:10.2Z,2,REGULAR,freethrow,2 of 2,[],1642281,,,1610612739,47,48,2025-11-29T01:28:10Z,2960000,False,,,0,,J. Tyson Free Throw 2 of 2 (4 PTS),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
300,PT03M47.00S,2025-11-29T01:28:20.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630700,6.783837056504599,47.549019607843135,1610612737,49,48,2025-11-29T01:28:25Z,2970000,False,12.0,11.0,1,left,D. Daniels cutting DUNK (4 PTS) (O. Okongwu 1 AST),"[1630700, 1630168]",1610612737.0,ATL,cutting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,1.67,,,,,,,O. Okongwu,1630168.0,1.0
302,PT03M38.00S,2025-11-29T01:28:30.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.9060446780552,49.754901960784316,1610612739,49,50,2025-11-29T01:28:35Z,2990000,False,-1.0,5.0,1,right,E. Mobley alley-oop DUNK (5 PTS) (D. Garland 4 AST),"[1630596, 1629636]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,0.49,,,,,,,D. Garland,1629636.0,4.0
304,PT03M28.00S,2025-11-29T01:28:39.1Z,2,REGULAR,3pt,Jump Shot,[],1630168,32.14520367936925,36.76470588235294,1610612737,52,50,2025-11-29T01:28:44Z,3010000,False,66.0,250.0,1,left,O. Okongwu 25' 3PT  (7 PTS) (J. Johnson 3 AST),"[1630168, 1630552]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,Made,7.0,,,,25.83,,,,,,,J. Johnson,1630552.0,3.0
306,PT03M18.00S,2025-11-29T01:28:51.5Z,2,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612739,52,50,2025-11-29T01:29:18Z,3030000,False,,,0,,N. Alexander-Walker shooting personal FOUL (2 PF) (Garland 2 FT),"[1629638, 1629636]",1610612737.0,ATL,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Right,1146.0,2.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
308,PT03M18.00S,2025-11-29T01:29:20.1Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,52,51,2025-11-29T01:29:20Z,3050000,False,,,0,,D. Garland Free Throw 1 of 2 (7 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
309,PT03M18.00S,2025-11-29T01:29:23.0Z,2,REGULAR,substitution,out,[],1642281,,,1610612739,52,51,2025-11-29T01:29:26Z,3060000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M18.00S,2025-11-29T01:29:23.0Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,52,51,2025-11-29T01:29:26Z,3070000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M18.00S,2025-11-29T01:29:39.2Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,52,52,2025-11-29T01:29:39Z,3080000,False,,,0,,D. Garland Free Throw 2 of 2 (8 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
312,PT03M03.00S,2025-11-29T01:29:55.5Z,2,REGULAR,3pt,Jump Shot,[],1630552,26.363337713534822,82.59803921568627,1610612737,52,52,2025-11-29T01:30:00Z,3090000,False,-163.0,195.0,1,left,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.44,,,,,,,,,
313,PT02M59.00S,2025-11-29T01:29:59.5Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,52,52,2025-11-29T01:30:00Z,3100000,False,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,312.0,6.0,4.0,2.0,,,
314,PT02M53.00S,2025-11-29T01:30:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,92.9862023653088,51.225490196078425,1610612739,52,54,2025-11-29T01:30:10Z,3110000,False,6.0,13.0,1,right,J. Allen cutting Layup (4 PTS) (D. Garland 5 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,1.47,,,,,,,D. Garland,1629636.0,5.0
316,PT02M39.00S,2025-11-29T01:30:19.0Z,2,REGULAR,3pt,Jump Shot,[],1629638,5.732588699080158,2.941176470588235,1610612737,55,54,2025-11-29T01:30:23Z,3130000,False,235.0,1.0,1,left,N. Alexander-Walker 3PT  (15 PTS) (J. Johnson 4 AST),"[1629638, 1630552]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,,Made,15.0,,,,23.53,,,,,,,J. Johnson,1630552.0,4.0
318,PT02M27.00S,2025-11-29T01:30:31.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.64323258869908,48.529411764705884,1610612739,55,56,2025-11-29T01:45:40Z,3150000,False,-7.0,7.0,1,right,D. Mitchell driving finger roll Layup (20 PTS),[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,20.0,,,,1.04,,,,,,,,,
319,PT02M22.00S,2025-11-29T01:30:39.3Z,2,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612737,55,56,2025-11-29T01:34:00Z,3160000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Risacher 2 FT),"[1629636, 1642258]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,202901.0,1.0,0.0,Risacher,1642258.0,,,,,,,,,,,,,,,
321,PT02M22.00S,2025-11-29T01:30:49.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,55,56,2025-11-29T01:30:49Z,3180000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M22.00S,2025-11-29T01:34:03.8Z,2,REGULAR,freethrow,1 of 2,[],1642258,,,1610612737,56,56,2025-11-29T01:34:03Z,3190000,False,,,0,,Z. Risacher Free Throw 1 of 2 (3 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
323,PT02M22.00S,2025-11-29T01:34:15.4Z,2,REGULAR,freethrow,2 of 2,[],1642258,,,1610612737,57,56,2025-11-29T01:34:15Z,3200000,False,,,0,,Z. Risacher Free Throw 2 of 2 (4 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
324,PT02M13.00S,2025-11-29T01:34:29.5Z,2,REGULAR,foul,personal,[],1642258,,,1610612739,57,56,2025-11-29T01:34:36Z,3210000,False,,,0,,Z. Risacher personal FOUL (1 PF),"[1642258, 1629631]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Center,1146.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,,,,,,,
326,PT02M04.00S,2025-11-29T01:34:58.1Z,2,REGULAR,2pt,Jump Shot,[],1629636,90.48948751642575,79.41176470588235,1610612739,57,56,2025-11-29T01:46:54Z,3230000,False,147.0,37.0,1,right,MISS D. Garland 15' step back Shot,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,15.17,,,,,,,,,
327,PT02M01.00S,2025-11-29T01:35:01.1Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,57,56,2025-11-29T01:35:02Z,3240000,False,,,0,,D. Daniels REBOUND (Off:2 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,326.0,5.0,3.0,2.0,,,
328,PT01M51.00S,2025-11-29T01:35:11.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,8.492115637319317,54.65686274509803,1610612737,57,56,2025-11-29T01:35:16Z,3250000,False,-23.0,27.0,1,left,MISS J. Johnson driving floating bank Shot,[1630552],1610612737.0,ATL,driving floating bank,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.59,,,,,,,,,
329,PT01M48.00S,2025-11-29T01:35:14.3Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,57,56,2025-11-29T01:35:16Z,3260000,False,,,0,,E. Mobley REBOUND (Off:2 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,328.0,6.0,4.0,2.0,,,
330,PT01M42.00S,2025-11-29T01:35:21.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,86.15308804204993,45.588235294117645,1610612739,57,56,2025-11-29T01:47:38Z,3270000,False,-22.0,78.0,1,right,MISS E. Mobley 8' driving floating Shot,[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,8.08,,,,,,,,,
331,PT01M39.00S,2025-11-29T01:35:24.0Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,57,56,2025-11-29T01:47:38Z,3280000,False,,,0,,J. Allen REBOUND (Off:3 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,330.0,7.0,4.0,3.0,,,
332,PT01M26.00S,2025-11-29T01:35:36.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,93.77463863337714,50.49019607843137,1610612739,57,56,2025-11-29T01:48:04Z,3290000,False,2.0,6.0,1,right,MISS E. Mobley cutting DUNK - blocked,"[1630596, 1630168]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,0.65,Okongwu,1630168.0,,,,,,,
333,PT01M26.00S,2025-11-29T01:35:36.9Z,2,REGULAR,block,,[],1630168,,,1610612739,57,56,2025-11-29T01:35:39Z,3300000,False,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
334,PT01M25.00S,2025-11-29T01:35:37.9Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,57,56,2025-11-29T01:50:06Z,3310000,False,,,0,,E. Mobley REBOUND (Off:3 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,332.0,7.0,4.0,3.0,,,
335,PT01M25.00S,2025-11-29T01:35:41.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630596,94.40999984741211,50.0,1610612739,57,58,2025-11-29T01:50:00Z,3320000,False,0.0,0.0,1,right,E. Mobley putback DUNK (7 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,0.0,,,,,,,,,
336,PT01M08.00S,2025-11-29T01:35:56.9Z,2,REGULAR,3pt,Jump Shot,[],1630168,8.754927726675426,3.1862745098039214,1610612737,60,58,2025-11-29T01:50:25Z,3330000,False,234.0,30.0,1,left,O. Okongwu 3PT  (10 PTS) (J. Johnson 5 AST),"[1630168, 1630552]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,Made,10.0,,,,23.6,,,,,,,J. Johnson,1630552.0,5.0
