actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
168,PT11M44.00S,2026-03-16T23:43:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,93.24901445466492,51.71568627450981,1610612737,34,21,2026-03-16T23:43:05Z,1680000,False,9.0,11.0,1,right,MISS J. Kuminga driving Layup,[1630228],1610612737.0,ATL,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1.4,Missed,,,,,,,,,,,,,,,,,,
169,PT11M42.00S,2026-03-16T23:43:03.3Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612753,34,21,2026-03-16T23:43:05Z,1690000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,168.0,2.0,2.0,0.0,,,,,,,,,,,,,,
170,PT11M30.00S,2026-03-16T23:43:16.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,4.5499342969776615,50.49019607843137,1610612753,34,23,2026-03-16T23:43:21Z,1700000,False,-2.0,-10.0,1,left,M. Wagner driving Layup (2 PTS) (D. Bane 2 AST),"[1629021, 1630217]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,,,,,2.0,D. Bane,1630217.0,2.0,,,,
172,PT11M17.00S,2026-03-16T23:43:28.7Z,2,REGULAR,2pt,Jump Shot,[],203468,78.26872536136662,20.588235294117645,1610612737,34,23,2026-03-16T23:43:33Z,1720000,False,-147.0,152.0,1,right,MISS C. McCollum 21' pullup Shot,[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,21.14,Missed,,,,,,,,,,,,,,,,,,
173,PT11M14.00S,2026-03-16T23:43:31.7Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,34,23,2026-03-16T23:43:33Z,1730000,False,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Left Center,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,,
174,PT11M05.00S,2026-03-16T23:43:40.8Z,2,REGULAR,3pt,Jump Shot,[],1630591,26.757555847568987,77.20588235294117,1610612753,34,23,2026-03-16T23:43:46Z,1740000,False,-136.0,199.0,1,left,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,24.1,Missed,,,,,,,,,,,,,,,,,,
175,PT11M03.00S,2026-03-16T23:43:42.8Z,2,REGULAR,rebound,offensive,[],1631288,,,1610612753,34,23,2026-03-16T23:43:46Z,1750000,False,,,0,,J. Cain REBOUND (Off:1 Def:0),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,,,174.0,1.0,0.0,1.0,,,,,,,,,,,,,,
176,PT10M59.00S,2026-03-16T23:43:46.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629021,31.488173455978973,60.29411764705882,1610612753,34,23,2026-03-16T23:43:53Z,1760000,False,-51.0,243.0,1,left,MISS M. Wagner 24' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,24.89,Missed,,,,,,,,,,,,,,,,,,
177,PT10M58.00S,2026-03-16T23:43:47.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,34,23,2026-03-16T23:43:53Z,1770000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,176.0,,,,,,,,,,,,,,,,,
178,PT10M58.00S,2026-03-16T23:43:53.9Z,2,REGULAR,foul,personal,[],203468,,,1610612753,34,23,2026-03-16T23:45:13Z,1780000,False,,,0,,C. McCollum loose ball personal FOUL (1 PF),"[203468, 1631288]",1610612737.0,ATL,loose ball,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,1628481.0,,1.0,0.0,Cain,1631288.0,,,,,,,,
180,PT10M58.00S,2026-03-16T23:44:02.2Z,2,REGULAR,substitution,out,[],1642258,,,1610612753,34,23,2026-03-16T23:44:05Z,1800000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M58.00S,2026-03-16T23:44:02.2Z,2,REGULAR,substitution,in,[],1630700,,,1610612753,34,23,2026-03-16T23:44:05Z,1810000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M48.00S,2026-03-16T23:44:20.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629021,5.863994743758213,47.549019607843135,1610612753,34,25,2026-03-16T23:44:27Z,1820000,False,12.0,3.0,1,left,M. Wagner driving Hook (4 PTS) (J. Cain 1 AST),"[1629021, 1631288]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,,,,4.0,J. Cain,1631288.0,1.0,,,,
184,PT10M32.00S,2026-03-16T23:44:36.8Z,2,REGULAR,turnover,bad pass,[],1630700,,,1610612737,34,25,2026-03-16T23:44:43Z,1840000,False,,,0,,D. Daniels bad pass TURNOVER (2 TO),"[1630700, 1630591]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Center,,,,,,,,2.0,,,,,,,,,Suggs,1630591.0,,
185,PT10M32.00S,2026-03-16T23:44:36.8Z,2,REGULAR,steal,,[],1630591,,,1610612753,34,25,2026-03-16T23:44:38Z,1850000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
186,PT10M29.00S,2026-03-16T23:44:39.9Z,2,REGULAR,turnover,lost ball,[],1630591,,,1610612753,34,25,2026-03-16T23:44:46Z,1860000,False,,,0,,J. Suggs lost ball TURNOVER (1 TO),"[1630591, 203468]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,,,,,,,McCollum,203468.0,,
187,PT10M29.00S,2026-03-16T23:44:39.9Z,2,REGULAR,steal,,[],203468,,,1610612737,34,25,2026-03-16T23:44:41Z,1870000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
188,PT10M29.00S,2026-03-16T23:44:44.6Z,2,REGULAR,foul,personal,[],1630217,,,1610612737,34,25,2026-03-16T23:44:50Z,1880000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 203468]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,2534.0,,1.0,0.0,McCollum,203468.0,,,,,,,,
190,PT10M22.00S,2026-03-16T23:45:01.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203468,69.59592641261499,25.49019607843137,1610612737,37,25,2026-03-16T23:45:06Z,1900000,False,-123.0,233.0,1,right,C. McCollum 26' 3PT  (5 PTS) (J. Landale 2 AST),"[203468, 1629111]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.35,Made,,,,,,,,,,,5.0,J. Landale,1629111.0,2.0,,,,
192,PT09M59.00S,2026-03-16T23:45:23.6Z,2,REGULAR,2pt,Jump Shot,[],1630217,24.392247043363994,36.27450980392157,1610612753,37,25,2026-03-16T23:45:28Z,1920000,False,69.0,177.0,1,left,MISS D. Bane 18' pullup Shot,[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,18.96,Missed,,,,,,,,,,,,,,,,,,
193,PT09M56.00S,2026-03-16T23:45:26.6Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612737,37,25,2026-03-16T23:45:28Z,1930000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right Center,,,192.0,1.0,1.0,0.0,,,,,,,,,,,,,,
194,PT09M48.00S,2026-03-16T23:45:34.7Z,2,REGULAR,3pt,Jump Shot,[],1630557,93.38042049934296,2.696078431372549,1610612737,40,25,2026-03-16T23:45:40Z,1940000,False,-237.0,10.0,1,right,C. Kispert 3PT  (3 PTS) (D. Daniels 1 AST),"[1630557, 1630700]",1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,23.67,Made,,,,,,,,,,,3.0,D. Daniels,1630700.0,1.0,,,,
196,PT09M48.00S,2026-03-16T23:45:39.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,40,25,2026-03-16T23:45:39Z,1960000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M48.00S,2026-03-16T23:48:37.6Z,2,REGULAR,substitution,out,[],1631288,,,1610612753,40,25,2026-03-16T23:49:00Z,1970000,False,,,0,,SUB out: J. Cain,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M48.00S,2026-03-16T23:48:37.6Z,2,REGULAR,substitution,out,[],1642869,,,1610612753,40,25,2026-03-16T23:49:00Z,1980000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M48.00S,2026-03-16T23:48:37.6Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,40,25,2026-03-16T23:49:00Z,1990000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M48.00S,2026-03-16T23:48:37.6Z,2,REGULAR,substitution,in,[],1641783,,,1610612753,40,25,2026-03-16T23:49:00Z,2000000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M41.00S,2026-03-16T23:49:20.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,5.601182654402102,51.225490196078425,1610612753,40,27,2026-03-16T23:49:25Z,2010000,False,-6.0,0.0,1,left,J. Suggs driving Layup (2 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,,2.0,,,,,,,
204,PT09M26.00S,2026-03-16T23:49:35.0Z,2,REGULAR,3pt,Jump Shot,[],1630557,67.23061760840999,38.970588235294116,1610612737,40,27,2026-03-16T23:49:39Z,2030000,False,-55.0,256.0,1,right,MISS C. Kispert 26' 3PT,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,26.14,Missed,,,,,,,,,,,,,,,,,,
205,PT09M23.00S,2026-03-16T23:49:38.0Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,40,27,2026-03-16T23:49:39Z,2040000,False,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,204.0,3.0,3.0,0.0,,,,,,,,,,,,,,
206,PT09M14.00S,2026-03-16T23:49:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,4.418528252299605,49.50980392156863,1610612753,40,29,2026-03-16T23:49:51Z,2050000,False,2.0,-11.0,1,left,J. Suggs driving Layup (4 PTS) (M. Wagner 1 AST),"[1630591, 1629021]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,,4.0,M. Wagner,1629021.0,1.0,,,,
208,PT08M54.00S,2026-03-16T23:50:06.5Z,2,REGULAR,3pt,Jump Shot,[],203468,71.17279894875165,24.019607843137255,1610612737,40,29,2026-03-16T23:50:12Z,2070000,False,-130.0,218.0,1,right,MISS C. McCollum 25' step back 3PT,[203468],1610612737.0,ATL,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
209,PT08M51.00S,2026-03-16T23:50:09.5Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,40,29,2026-03-16T23:50:12Z,2080000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,,,
210,PT08M48.00S,2026-03-16T23:50:15.1Z,2,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612753,40,29,2026-03-16T23:50:29Z,2090000,False,,,0,,J. Landale shooting personal FOUL (3 PF) (Banchero 2 FT),"[1629111, 1631094]",1610612737.0,ATL,shooting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,2534.0,,3.0,0.0,Banchero,1631094.0,,,,,,,,
212,PT08M48.00S,2026-03-16T23:50:45.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631094,,,1610612753,40,30,2026-03-16T23:50:45Z,2110000,False,,,0,,P. Banchero Free Throw 1 of 2 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
213,PT08M48.00S,2026-03-16T23:50:47.2Z,2,REGULAR,substitution,out,[],203468,,,1610612753,40,30,2026-03-16T23:50:52Z,2120000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M48.00S,2026-03-16T23:50:47.2Z,2,REGULAR,substitution,out,[],1629111,,,1610612753,40,30,2026-03-16T23:50:52Z,2130000,False,,,0,,SUB out: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M48.00S,2026-03-16T23:50:47.2Z,2,REGULAR,substitution,in,[],1630552,,,1610612753,40,30,2026-03-16T23:50:52Z,2140000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M48.00S,2026-03-16T23:50:47.2Z,2,REGULAR,substitution,in,[],1630168,,,1610612753,40,30,2026-03-16T23:50:52Z,2150000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M48.00S,2026-03-16T23:51:08.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,40,31,2026-03-16T23:51:08Z,2160000,False,,,0,,P. Banchero Free Throw 2 of 2 (4 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,4.0,,,,,,,
218,PT08M30.00S,2026-03-16T23:51:28.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,91.67214191852825,62.5,1610612737,40,31,2026-03-16T23:51:34Z,2170000,False,62.0,26.0,1,right,MISS J. Johnson 6' driving floating Shot - blocked,"[1630552, 1631094]",1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.76,Missed,,,,,,,,,,,,,,,,,Banchero,1631094.0
219,PT08M30.00S,2026-03-16T23:51:28.4Z,2,REGULAR,block,,[],1631094,,,1610612737,40,31,2026-03-16T23:51:30Z,2180000,False,,,0,,P. Banchero BLOCK (2 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT08M27.00S,2026-03-16T23:51:31.4Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,40,31,2026-03-16T23:51:34Z,2190000,False,,,0,,P. Banchero REBOUND (Off:0 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,218.0,5.0,5.0,0.0,,,,,,,,,,,,,,
221,PT08M27.00S,2026-03-16T23:51:31.9Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,40,31,2026-03-16T23:51:37Z,2200000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 1630700]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,,Daniels,1630700.0,,
222,PT08M27.00S,2026-03-16T23:51:31.9Z,2,REGULAR,steal,,[],1630700,,,1610612737,40,31,2026-03-16T23:51:33Z,2210000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
223,PT08M24.00S,2026-03-16T23:51:34.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,65.52233902759527,49.26470588235294,1610612737,40,31,2026-03-16T23:51:40Z,2220000,False,-4.0,272.0,1,right,MISS C. Kispert 27' 3PT,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,27.16,Missed,,,,,,,,,,,,,,,,,,
224,PT08M21.00S,2026-03-16T23:51:37.6Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,40,31,2026-03-16T23:51:37Z,2230000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,223.0,2.0,2.0,0.0,,,,,,,,,,,,,,
225,PT08M12.00S,2026-03-16T23:51:46.0Z,2,REGULAR,3pt,Jump Shot,[],1629021,29.25427069645204,71.07843137254902,1610612753,40,31,2026-03-16T23:51:50Z,2240000,False,-105.0,222.0,1,left,MISS M. Wagner 24' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,24.62,Missed,,,,,,,,,,,,,,,,,,
226,PT08M10.00S,2026-03-16T23:51:48.0Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,40,31,2026-03-16T23:51:50Z,2250000,False,,,0,,J. Johnson REBOUND (Off:0 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,225.0,5.0,5.0,0.0,,,,,,,,,,,,,,
227,PT07M55.00S,2026-03-16T23:52:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,91.5407358738502,53.431372549019606,1610612737,42,31,2026-03-16T23:52:11Z,2260000,False,17.0,27.0,1,right,J. Kuminga driving Layup (2 PTS),[1630228],1610612737.0,ATL,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,,,,,,,2.0,,,,,,,
228,PT07M55.00S,2026-03-16T23:52:09.8Z,2,REGULAR,foul,personal,['1freethrow'],1629021,,,1610612737,42,31,2026-03-16T23:52:37Z,2270000,False,,,0,,M. Wagner shooting personal FOUL (2 PF) (Kuminga 1 FT),"[1629021, 1630228]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,2534.0,,2.0,0.0,Kuminga,1630228.0,,,,,,,,
230,PT07M55.00S,2026-03-16T23:52:21.4Z,2,REGULAR,substitution,out,[],1629021,,,1610612737,42,31,2026-03-16T23:52:24Z,2290000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M55.00S,2026-03-16T23:52:21.4Z,2,REGULAR,substitution,in,[],1628976,,,1610612737,42,31,2026-03-16T23:52:24Z,2300000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M55.00S,2026-03-16T23:52:38.3Z,2,REGULAR,freethrow,1 of 1,[],1630228,,,1610612737,42,31,2026-03-16T23:52:41Z,2310000,False,,,0,,MISS J. Kuminga Free Throw 1 of 1,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
233,PT07M52.00S,2026-03-16T23:52:41.3Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,42,31,2026-03-16T23:52:41Z,2320000,False,,,0,,P. Banchero REBOUND (Off:0 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,232.0,6.0,6.0,0.0,,,,,,,,,,,,,,
234,PT07M48.00S,2026-03-16T23:52:44.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,6.783837056504599,54.166666666666664,1610612753,42,33,2026-03-16T23:52:54Z,2330000,False,-21.0,11.0,1,left,J. Suggs running Layup (6 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,,,,,6.0,,,,,,,
235,PT07M47.00S,2026-03-16T23:52:49.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,42,33,2026-03-16T23:52:49Z,2340000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M47.00S,2026-03-16T23:55:27.4Z,2,REGULAR,substitution,out,[],1630557,,,1610612737,42,33,2026-03-16T23:56:05Z,2350000,False,,,0,,SUB out: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M47.00S,2026-03-16T23:55:27.4Z,2,REGULAR,substitution,in,[],1629638,,,1610612737,42,33,2026-03-16T23:56:05Z,2360000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M27.00S,2026-03-16T23:56:35.6Z,2,REGULAR,2pt,Jump Shot,[],1630228,94.82588699080158,24.509803921568626,1610612737,42,33,2026-03-16T23:57:03Z,2370000,False,-127.0,-4.0,1,right,MISS J. Kuminga 12' step back Shot,[1630228],1610612737.0,ATL,step back,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,12.76,Missed,,,,,,,,,,,,,,,,,,
239,PT07M25.00S,2026-03-16T23:56:37.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,42,33,2026-03-16T23:56:41Z,2380000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Left,,,238.0,,,,,,,,,,,,,,,,,
241,PT07M17.00S,2026-03-16T23:57:04.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630552,66.70499342969777,45.588235294117645,1610612737,42,33,2026-03-16T23:57:08Z,2400000,False,-22.0,260.0,1,right,MISS J. Johnson 26' pullup 3PT,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,26.14,Missed,,,,,,,,,,,,,,,,,,
242,PT07M14.00S,2026-03-16T23:57:07.0Z,2,REGULAR,rebound,offensive,[],1630700,,,1610612737,42,33,2026-03-16T23:57:08Z,2410000,False,,,0,,D. Daniels REBOUND (Off:2 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,241.0,5.0,3.0,2.0,,,,,,,,,,,,,,
243,PT07M07.00S,2026-03-16T23:57:15.8Z,2,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612737,42,33,2026-03-16T23:57:39Z,2420000,False,,,0,,P. Banchero shooting personal FOUL (2 PF) (Johnson 2 FT),"[1631094, 1630552]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628481.0,,2.0,0.0,Johnson,1630552.0,,,,,,,,
245,PT07M07.00S,2026-03-16T23:57:40.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630552,,,1610612737,43,33,2026-03-16T23:57:40Z,2440000,False,,,0,,J. Johnson Free Throw 1 of 2 (5 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,,,,,,,5.0,,,,,,,
246,PT07M07.00S,2026-03-16T23:57:59.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630552,,,1610612737,44,33,2026-03-16T23:57:59Z,2450000,False,,,0,,J. Johnson Free Throw 2 of 2 (6 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
247,PT06M55.00S,2026-03-16T23:58:14.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,20.318659658344284,65.44117647058823,1610612753,44,33,2026-03-16T23:58:21Z,2460000,False,-77.0,138.0,1,left,MISS P. Banchero 15' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,15.86,Missed,,,,,,,,,,,,,,,,,,
248,PT06M55.00S,2026-03-16T23:58:14.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,44,33,2026-03-16T23:58:21Z,2470000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,247.0,,,,,,,,,,,,,,,,,
249,PT06M55.00S,2026-03-16T23:58:20.0Z,2,REGULAR,foul,personal,[],1629638,,,1610612753,44,33,2026-03-16T23:58:27Z,2480000,False,,,0,,N. Alexander-Walker loose ball personal FOUL (1 PF),"[1629638, 1630217]",1610612737.0,ATL,loose ball,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,,1.0,0.0,Bane,1630217.0,,,,,,,,
251,PT06M55.00S,2026-03-16T23:58:27.9Z,2,REGULAR,substitution,out,[],1630217,,,1610612753,44,33,2026-03-16T23:58:33Z,2500000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M55.00S,2026-03-16T23:58:27.9Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,44,33,2026-03-16T23:58:33Z,2510000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M55.00S,2026-03-16T23:58:27.9Z,2,REGULAR,substitution,in,[],1628975,,,1610612753,44,33,2026-03-16T23:58:33Z,2520000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
