actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
253,PT06M55.00S,2022-11-05T01:24:48.5Z,2,REGULAR,substitution,in,[],1630567,,,1610612742,44,38,2022-11-05T01:25:07Z,2520000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M41.00S,2022-11-05T01:25:18.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203939,92.46057818659659,48.28431372549019,1610612742,46,38,2022-11-05T01:25:23Z,2530000,-9.0,18.0,1,right,D. Powell alley-oop Layup (4 PTS) (S. Dinwiddie 4 AST),"[203939, 203915]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,2.03,Made,,,,,4.0,S. Dinwiddie,203915.0,4.0,,,,,,,
256,PT06M22.00S,2022-11-05T01:25:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201152,6.1268068331143235,49.50980392156863,1610612761,46,40,2022-11-05T01:25:44Z,2550000,2.0,5.0,1,left,T. Young cutting Layup (2 PTS) (S. Barnes 1 AST),"[201152, 1630567]",1610612761.0,TOR,cutting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,0.57,Made,,,,,2.0,S. Barnes,1630567.0,1.0,,,,,,,
258,PT06M12.00S,2022-11-05T01:25:47.1Z,2,REGULAR,3pt,Jump Shot,[],1626174,94.69448094612353,4.6568627450980395,1610612742,46,40,2022-11-05T01:25:51Z,2570000,-227.0,-3.0,1,right,MISS C. Wood 3PT,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Left Corner 3,24+ Left,,,,22.67,Missed,,,,,,,,,,,,,,,
259,PT06M09.00S,2022-11-05T01:25:50.6Z,2,REGULAR,rebound,offensive,[],1630182,,,1610612742,46,40,2022-11-05T01:25:50Z,2580000,,,0,,J. Green REBOUND (Off:1 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,258.0,2.0,1.0,1.0,,,,,,,,,,,
261,PT05M58.00S,2022-11-05T01:26:22.1Z,2,REGULAR,turnover,bad pass,[],1627827,,,1610612742,46,40,2022-11-05T01:26:25Z,2600000,,,0,,D. Finney-Smith bad pass TURNOVER (2 TO),"[1627827, 203490]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Right,2.0,Porter Jr.,203490.0,,,,,,,,,,,,,,,,,
262,PT05M58.00S,2022-11-05T01:26:22.1Z,2,REGULAR,steal,,[],203490,,,1610612761,46,40,2022-11-05T01:26:23Z,2610000,,,0,,O. Porter Jr. STEAL (2 STL),[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
263,PT05M52.00S,2022-11-05T01:26:28.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203490,9.017739816031538,4.6568627450980395,1610612761,46,43,2022-11-05T01:34:03Z,2620000,227.0,32.0,1,left,O. Porter Jr. 3PT running (3 PTS) (S. Barnes 2 AST),"[203490, 1630567]",1610612761.0,TOR,running,,,Porter Jr.,O. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,22.9,Made,,,,,3.0,S. Barnes,1630567.0,2.0,,,,,,,
265,PT05M31.00S,2022-11-05T01:26:48.3Z,2,REGULAR,3pt,Jump Shot,[],203915,69.46452036793693,25.98039215686275,1610612742,46,43,2022-11-05T01:34:19Z,2640000,-120.0,235.0,1,right,MISS S. Dinwiddie 26' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,26.35,Missed,,,,,,,,,,,,,,,
266,PT05M28.00S,2022-11-05T01:26:51.3Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,46,43,2022-11-05T01:36:34Z,2650000,,,0,,S. Barnes REBOUND (Off:1 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,265.0,6.0,5.0,1.0,,,,,,,,,,,
267,PT05M21.00S,2022-11-05T01:26:59.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,8.623521681997373,38.970588235294116,1610612761,46,43,2022-11-05T01:36:48Z,2660000,55.0,29.0,1,left,MISS O. Anunoby 6' Layup - blocked,"[1628384, 1626174]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,6.21,Missed,,,,,,,,,Wood,1626174.0,,,,,
287,PT05M21.00S,2022-11-05T01:26:59.1Z,2,REGULAR,block,,[],1626174,,,1610612761,46,43,2022-11-05T01:29:30Z,2665000,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
268,PT05M19.00S,2022-11-05T01:27:01.1Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,46,43,2022-11-05T01:27:06Z,2670000,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,267.0,4.0,4.0,0.0,,,,,,,,,,,
269,PT05M11.00S,2022-11-05T01:27:08.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,93.38042049934296,47.05882352941176,1610612742,48,43,2022-11-05T01:27:23Z,2680000,-15.0,10.0,1,right,C. Wood driving Layup (6 PTS) (S. Dinwiddie 5 AST),"[1626174, 203915]",1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,1.76,Made,,,,,6.0,S. Dinwiddie,203915.0,5.0,,,,,,,
271,PT04M55.00S,2022-11-05T01:27:24.3Z,2,REGULAR,3pt,Jump Shot,[],1628384,24.52365308804205,15.441176470588236,1610612761,48,46,2022-11-05T01:27:27Z,2700000,173.0,178.0,1,left,O. Anunoby 24' 3PT  (12 PTS) (S. Barnes 3 AST),"[1628384, 1630567]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,24.81,Made,,,,,12.0,S. Barnes,1630567.0,3.0,,,,,,,
273,PT04M35.00S,2022-11-05T01:27:44.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.11760840998686,45.09803921568628,1610612742,48,46,2022-11-05T01:37:44Z,2720000,-25.0,12.0,1,right,MISS S. Dinwiddie Layup,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,2.74,Missed,,,,,,,,,,,,,,,
274,PT04M34.00S,2022-11-05T01:27:45.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,48,46,2022-11-05T01:27:53Z,2730000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,273.0,,,,,,,,,,,,,,
276,PT04M34.00S,2022-11-05T01:27:49.2Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,48,46,2022-11-05T01:27:58Z,2750000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M34.00S,2022-11-05T01:27:49.2Z,2,REGULAR,substitution,out,[],1626174,,,1610612742,48,46,2022-11-05T01:27:58Z,2760000,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M34.00S,2022-11-05T01:27:49.2Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,48,46,2022-11-05T01:27:58Z,2770000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M34.00S,2022-11-05T01:27:49.2Z,2,REGULAR,substitution,in,[],203493,,,1610612742,48,46,2022-11-05T01:27:58Z,2780000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M27.00S,2022-11-05T01:28:28.3Z,2,REGULAR,foul,personal,['2freethrow'],201152,,,1610612742,48,46,2022-11-05T01:28:42Z,2790000,,,0,,T. Young shooting personal FOUL (2 PF) (Finney-Smith 2 FT),"[201152, 1627827]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Finney-Smith,1627827.0
282,PT04M27.00S,2022-11-05T01:29:01.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627827,,,1610612742,49,46,2022-11-05T01:29:42Z,2810000,,,0,,D. Finney-Smith Free Throw 1 of 2 (4 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
283,PT04M27.00S,2022-11-05T01:29:01.9Z,2,REGULAR,substitution,out,[],201152,,,1610612742,49,46,2022-11-05T01:29:14Z,2820000,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M27.00S,2022-11-05T01:29:01.9Z,2,REGULAR,substitution,out,[],203490,,,1610612742,49,46,2022-11-05T01:29:14Z,2830000,,,0,,SUB out: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M27.00S,2022-11-05T01:29:01.9Z,2,REGULAR,substitution,in,[],1629018,,,1610612742,49,46,2022-11-05T01:29:14Z,2840000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M27.00S,2022-11-05T01:29:01.9Z,2,REGULAR,substitution,in,[],1630173,,,1610612742,49,46,2022-11-05T01:29:14Z,2850000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M27.00S,2022-11-05T01:29:01.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627827,,,1610612742,49,46,2022-11-05T01:29:42Z,2860000,,,0,,MISS D. Finney-Smith Free Throw 2 of 2,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
289,PT04M24.00S,2022-11-05T01:29:04.3Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,49,46,2022-11-05T01:29:42Z,2870000,,,0,,P. Siakam REBOUND (Off:2 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,288.0,4.0,2.0,2.0,,,,,,,,,,,
290,PT04M17.00S,2022-11-05T01:29:40.3Z,2,REGULAR,3pt,Jump Shot,[],1627783,23.866622864651774,84.55882352941177,1610612761,49,46,2022-11-05T01:29:45Z,2880000,-173.0,172.0,1,left,MISS P. Siakam 24' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,24.37,Missed,,,,,,,,,,,,,,,
291,PT04M13.00S,2022-11-05T01:29:44.3Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,49,46,2022-11-05T01:29:45Z,2890000,,,0,,R. Bullock REBOUND (Off:1 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,,,,290.0,4.0,3.0,1.0,,,,,,,,,,,
292,PT04M01.00S,2022-11-05T01:29:55.3Z,2,REGULAR,3pt,Jump Shot,[],203493,70.38436268068331,73.77450980392157,1610612742,49,46,2022-11-05T01:29:59Z,2900000,119.0,226.0,1,right,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,,,,25.53,Missed,,,,,,,,,,,,,,,
293,PT04M01.00S,2022-11-05T01:29:55.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,49,46,2022-11-05T01:29:59Z,2910000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,292.0,,,,,,,,,,,,,,
295,PT03M52.00S,2022-11-05T01:30:17.2Z,2,REGULAR,3pt,Jump Shot,[],1630173,8.09789750328515,4.411764705882353,1610612761,49,46,2022-11-05T01:30:21Z,2930000,228.0,24.0,1,left,MISS P. Achiuwa 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,,22.91,Missed,,,,,,,,,,,,,,,
296,PT03M47.00S,2022-11-05T01:30:22.2Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,49,46,2022-11-05T01:30:21Z,2940000,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Right Corner 3,24+ Right,,,,,,295.0,1.0,1.0,0.0,,,,,,,,,,,
297,PT03M32.00S,2022-11-05T01:30:36.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,94.30026281208936,52.94117647058824,1610612742,51,46,2022-11-05T01:30:40Z,2950000,15.0,1.0,1,right,S. Dinwiddie driving Layup (6 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,1.47,Made,,,,,6.0,,,,,,,,,,
298,PT03M23.00S,2022-11-05T01:30:45.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,5.863994743758213,49.01960784313725,1610612761,51,48,2022-11-05T01:30:58Z,2960000,5.0,3.0,1,left,O. Anunoby driving DUNK (14 PTS) (S. Barnes 4 AST),"[1628384, 1630567]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,0.55,Made,,,,,14.0,S. Barnes,1630567.0,4.0,,,,,,,
300,PT03M01.00S,2022-11-05T01:31:07.0Z,2,REGULAR,3pt,Jump Shot,[],203915,69.85873850197109,73.52941176470588,1610612742,51,48,2022-11-05T01:40:07Z,2980000,118.0,231.0,1,right,MISS S. Dinwiddie 25' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,25.9,Missed,,,,,,,,,,,,,,,
301,PT02M58.00S,2022-11-05T01:31:10.0Z,2,REGULAR,rebound,offensive,[],1629029,,,1610612742,51,48,2022-11-05T01:31:11Z,2990000,,,0,,L. Doncic REBOUND (Off:1 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,300.0,2.0,1.0,1.0,,,,,,,,,,,
302,PT02M56.00S,2022-11-05T01:31:12.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,94.43166885676742,50.0,1610612742,53,48,2022-11-05T01:31:17Z,3000000,0.0,0.0,1,right,L. Doncic Layup (16 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,0.02,Made,,,,,16.0,,,,,,,,,,
303,PT02M36.00S,2022-11-05T01:31:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,7.046649145860711,52.69607843137255,1610612761,53,48,2022-11-05T01:31:37Z,3010000,-13.0,14.0,1,left,MISS O. Anunoby Layup,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,1.92,Missed,,,,,,,,,,,,,,,
304,PT02M36.00S,2022-11-05T01:31:32.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,53,48,2022-11-05T01:31:37Z,3020000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,303.0,,,,,,,,,,,,,,
306,PT02M36.00S,2022-11-05T01:31:38.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,53,48,2022-11-05T01:31:38Z,3040000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M20.00S,2022-11-05T01:34:51.4Z,2,REGULAR,turnover,traveling,[],203493,,,1610612742,53,48,2022-11-05T01:34:57Z,3050000,,,0,,R. Bullock traveling TURNOVER (1 TO),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Right,1.0,,,,,,,,,,,,,,,1628487.0,,,,
308,PT02M11.00S,2022-11-05T01:35:12.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627783,15.193823915900131,45.09803921568628,1610612761,53,50,2022-11-05T01:35:17Z,3060000,25.0,90.0,1,left,P. Siakam 9' turnaround Hook (14 PTS),[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,9.36,Made,,,,,14.0,,,,,,,,,,
309,PT01M49.00S,2022-11-05T01:35:34.1Z,2,REGULAR,3pt,Jump Shot,[],203915,83.78777923784494,93.38235294117648,1610612742,56,50,2022-11-05T01:35:38Z,3070000,217.0,100.0,1,right,S. Dinwiddie 3PT  (9 PTS) (L. Doncic 3 AST),"[203915, 1629029]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,23.88,Made,,,,,9.0,L. Doncic,1629029.0,3.0,,,,,,,
311,PT01M31.00S,2022-11-05T01:35:52.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628384,11.383048620236531,41.42156862745098,1610612761,56,50,2022-11-05T01:35:56Z,3090000,43.0,55.0,1,left,MISS O. Anunoby 6' driving Hook,[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,6.94,Missed,,,,,,,,,,,,,,,
312,PT01M28.00S,2022-11-05T01:35:55.3Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,56,50,2022-11-05T01:35:56Z,3100000,,,0,,L. Doncic REBOUND (Off:1 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,311.0,3.0,2.0,1.0,,,,,,,,,,,
313,PT01M19.00S,2022-11-05T01:36:04.0Z,2,REGULAR,3pt,Jump Shot,[],1627827,78.53153745072274,8.333333333333332,1610612742,59,50,2022-11-05T01:36:07Z,3110000,-208.0,149.0,1,right,D. Finney-Smith 25' 3PT  (7 PTS) (S. Dinwiddie 6 AST),"[1627827, 203915]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,25.63,Made,,,,,7.0,S. Dinwiddie,203915.0,6.0,,,,,,,
315,PT01M00.00S,2022-11-05T01:36:25.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,5.206964520367937,50.49019607843137,1610612761,59,52,2022-11-05T01:36:28Z,3130000,-2.0,-4.0,1,left,P. Achiuwa DUNK (6 PTS) (O. Anunoby 1 AST),"[1630173, 1628384]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,0.44,Made,,,,,6.0,O. Anunoby,1628384.0,1.0,,,,,,,
317,PT01M00.00S,2022-11-05T01:36:31.7Z,2,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612742,59,52,2022-11-05T01:36:43Z,3150000,,,0,,TEAM foul technical,[],1610612761.0,TOR,bench,,,,,,,,,,,,,,,,,,,,,,,,,,1628487.0,,,,
318,PT01M00.00S,2022-11-05T01:36:59.2Z,2,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,59,52,2022-11-05T01:36:59Z,3160000,,,0,,MISS L. Doncic technical Free Throw 1 of 1,[1629029],1610612742.0,DAL,technical,,,Doncic,L. Doncic,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
319,PT01M00.00S,2022-11-05T01:36:59.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,59,52,2022-11-05T01:36:59Z,3170000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,318.0,,,,,,,,,,,,,,
320,PT01M00.00S,2022-11-05T01:37:00.9Z,2,REGULAR,substitution,out,[],203939,,,1610612742,59,52,2022-11-05T01:37:05Z,3180000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M00.00S,2022-11-05T01:37:00.9Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,59,52,2022-11-05T01:37:05Z,3190000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M49.20S,2022-11-05T01:37:25.1Z,2,REGULAR,turnover,bad pass,[],1628467,,,1610612742,59,52,2022-11-05T01:37:28Z,3200000,,,0,,M. Kleber bad pass TURNOVER (2 TO),"[1628467, 1628384]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,16-24 Right Center,2.0,Anunoby,1628384.0,,,,,,,,,,,,,,,,,
323,PT00M49.20S,2022-11-05T01:37:25.1Z,2,REGULAR,steal,,[],1628384,,,1610612761,59,52,2022-11-05T01:38:13Z,3210000,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
324,PT00M47.80S,2022-11-05T01:37:29.7Z,2,REGULAR,foul,personal,['1freethrow'],203915,,,1610612761,59,52,2022-11-05T01:37:43Z,3220000,,,0,,S. Dinwiddie transition take personal FOUL (1 PF) (Trent Jr. 1 FT),"[203915, 1629018]",1610612742.0,DAL,transition take,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Trent Jr.,1629018.0
327,PT00M47.80S,2022-11-05T01:37:46.7Z,2,REGULAR,foul,technical,['1freethrow'],203915,,,1610612761,59,52,2022-11-05T01:37:50Z,3250000,,,0,,S. Dinwiddie technical FOUL (1 Tech),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,1146.0,1.0,1.0,,
328,PT00M47.80S,2022-11-05T01:37:56.2Z,2,REGULAR,freethrow,1 of 1,[],1629018,,,1610612761,59,53,2022-11-05T01:37:56Z,3260000,,,0,,G. Trent Jr. technical Free Throw 1 of 1 (7 PTS),[1629018],1610612761.0,TOR,technical,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
329,PT00M47.80S,2022-11-05T01:38:09.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629018,,,1610612761,59,54,2022-11-05T01:38:09Z,3270000,,,0,,G. Trent Jr. transition take Free Throw 1 of 1 (8 PTS),[1629018],1610612761.0,TOR,transition take,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
330,PT00M40.40S,2022-11-05T01:38:29.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612761,59,54,2022-11-05T01:38:36Z,3280000,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Siakam 2 FT),"[1627827, 1627783]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Siakam,1627783.0
332,PT00M40.40S,2022-11-05T01:38:58.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627783,,,1610612761,59,54,2022-11-05T01:38:58Z,3300000,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
333,PT00M40.40S,2022-11-05T01:38:58.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,59,54,2022-11-05T01:38:58Z,3310000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,332.0,,,,,,,,,,,,,,
334,PT00M40.40S,2022-11-05T01:39:22.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627783,,,1610612761,59,55,2022-11-05T01:39:22Z,3320000,,,0,,P. Siakam Free Throw 2 of 2 (15 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,
335,PT00M33.20S,2022-11-05T01:39:31.0Z,2,REGULAR,3pt,Jump Shot,[],203915,86.5473061760841,4.6568627450980395,1610612742,62,55,2022-11-05T01:39:35Z,3330000,-227.0,74.0,1,right,S. Dinwiddie 3PT  (12 PTS) (L. Doncic 4 AST),"[203915, 1629029]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,,,,23.85,Made,,,,,12.0,L. Doncic,1629029.0,4.0,,,,,,,
337,PT00M22.70S,2022-11-05T01:39:44.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,14.011169513797633,50.0,1610612761,62,57,2022-11-05T01:39:48Z,3350000,0.0,79.0,1,left,P. Siakam 7' turnaround Hook (17 PTS),[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,7.92,Made,,,,,17.0,,,,,,,,,,
338,PT00M06.00S,2022-11-05T01:40:04.7Z,2,REGULAR,2pt,Jump Shot,[],203493,92.46057818659659,19.11764705882353,1610612742,62,57,2022-11-05T01:44:39Z,3360000,-154.0,18.0,1,right,MISS R. Bullock 15' turnaround Shot,[203493],1610612742.0,DAL,turnaround,,,Bullock,R. Bullock,,,,,Mid-Range,8-16 Left,,,,15.55,Missed,,,,,,,,,,,,,,,
339,PT00M04.20S,2022-11-05T01:40:07.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,62,57,2022-11-05T01:40:07Z,3370000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,338.0,,,,,,,,,,,,,,
342,PT00M00.00S,2022-11-05T01:40:41.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203915,82.07950065703022,94.36274509803921,1610612742,62,57,2022-11-05T01:40:46Z,3400000,222.0,116.0,1,right,MISS S. Dinwiddie 25' turnaround 3PT,[203915],1610612742.0,DAL,turnaround,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,25.03,Missed,,,,,,,,,,,,,,,
