actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT10M33.00S,2023-03-13T23:47:14.4Z,1,REGULAR,3pt,Jump Shot,[],1630702,30.831143232588698,67.40196078431373,1610612742,2,2,2023-03-13T23:47:19Z,160000,False,-87.0,237.0,1,left,MISS J. Hardy 25' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,,,25.27,Missed,,,,,,,,,,,,,,
17,PT10M28.00S,2023-03-13T23:47:19.4Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,2,2,2023-03-13T23:47:19Z,170000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M15.00S,2023-03-13T23:47:32.3Z,1,REGULAR,3pt,Jump Shot,[],1628415,71.17279894875165,75.24509803921569,1610612763,2,5,2023-03-13T23:47:36Z,180000,False,126.0,218.0,1,right,D. Brooks 25' 3PT  (3 PTS) (T. Jones 1 AST),"[1628415, 1626145]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,25.23,Made,,,,,3.0,,,,,T. Jones,1626145.0,1.0,,
20,PT09M56.00S,2023-03-13T23:47:51.1Z,1,REGULAR,3pt,Jump Shot,[],1630182,29.517082785808146,69.6078431372549,1610612742,2,5,2023-03-13T23:47:56Z,200000,False,-98.0,225.0,1,left,MISS J. Green 24' 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,24.54,Missed,,,,,,,,,,,,,,
21,PT09M53.00S,2023-03-13T23:47:54.1Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612763,2,5,2023-03-13T23:47:56Z,210000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M44.00S,2023-03-13T23:48:31.2Z,1,REGULAR,foul,offensive,[],1630217,,,1610612763,2,5,2023-03-13T23:48:58Z,240000,False,,,0,,D. Bane charge offensive FOUL (1 PF),"[1630217, 203501]",1610612763.0,MEM,charge,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,,,,,,,,,,,1.0,0.0,Hardaway Jr.,203501.0,,,,,
26,PT09M44.00S,2023-03-13T23:48:31.2Z,1,REGULAR,turnover,offensive foul,[],1630217,,,1610612763,2,5,2023-03-13T23:48:58Z,260000,False,,,0,,D. Bane offensive foul TURNOVER (1 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,1.0,,,,,,,,,,,,,,,,,,
27,PT09M30.00S,2023-03-13T23:48:57.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203501,19.136005256241788,36.27450980392157,1610612742,4,5,2023-03-13T23:49:14Z,270000,False,69.0,127.0,1,left,T. Hardaway Jr. 14' driving floating Jump Shot (2 PTS) (D. Powell 1 AST),"[203501, 203939]",1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,14.47,Made,,,,,2.0,,,,,D. Powell,203939.0,1.0,,
29,PT09M14.00S,2023-03-13T23:49:13.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,92.77266754270697,64.97395833333334,1610612763,4,7,2023-03-13T23:49:35Z,290000,False,75.0,15.0,1,right,X. Tillman 7' turnaround Jump Shot (4 PTS) (D. Brooks 1 AST),"[1630214, 1628415]",1610612763.0,MEM,turnaround,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.65,Made,,,,,4.0,,,,,D. Brooks,1628415.0,1.0,,
31,PT08M53.00S,2023-03-13T23:49:35.0Z,1,REGULAR,3pt,Jump Shot,[],203501,23.73521681997372,10.784313725490197,1610612742,4,7,2023-03-13T23:49:44Z,310000,False,196.0,171.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,25.99,Missed,,,,,,,,,,,,,,
32,PT08M51.00S,2023-03-13T23:49:37.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,4,7,2023-03-13T23:49:44Z,320000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,31.0,,,,,,,,,,,,,
34,PT08M35.00S,2023-03-13T23:50:01.5Z,1,REGULAR,turnover,traveling,[],1630217,,,1610612763,4,7,2023-03-13T23:50:07Z,340000,False,,,0,,D. Bane traveling TURNOVER (2 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,201246.0,2.0,,,,,,,,,,,,,,,,,,
35,PT08M17.00S,2023-03-13T23:50:30.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203939,6.258212877792378,51.225490196078425,1610612742,6,7,2023-03-13T23:50:36Z,350000,False,-6.0,6.0,1,left,D. Powell cutting DUNK (2 PTS) (J. Green 1 AST),"[203939, 1630182]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,0.88,Made,,,,,2.0,,,,,J. Green,1630182.0,1.0,,
37,PT08M02.00S,2023-03-13T23:50:44.7Z,1,REGULAR,2pt,Jump Shot,[],1628415,85.3646517739816,27.450980392156865,1610612763,6,7,2023-03-13T23:51:29Z,370000,False,-113.0,85.0,1,right,MISS D. Brooks 14' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,14.12,Missed,,,,,,,,,,,,,,
38,PT08M00.00S,2023-03-13T23:50:46.7Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612742,6,7,2023-03-13T23:50:56Z,380000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,
39,PT07M54.00S,2023-03-13T23:50:53.9Z,1,REGULAR,3pt,Jump Shot,[],1630702,27.808804204993432,18.627450980392158,1610612742,9,7,2023-03-13T23:50:59Z,390000,False,157.0,209.0,1,left,J. Hardy 26' 3PT step back (5 PTS) (J. Green 2 AST),"[1630702, 1630182]",1610612742.0,DAL,step back,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,,26.13,Made,,,,,5.0,,,,,J. Green,1630182.0,2.0,,
41,PT07M38.00S,2023-03-13T23:51:09.3Z,1,REGULAR,3pt,Jump Shot,[],1628991,69.33311432325887,64.4607843137255,1610612763,9,10,2023-03-13T23:51:14Z,410000,False,72.0,236.0,1,right,J. Jackson Jr. 24' 3PT  (3 PTS) (D. Bane 1 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,24.66,Made,,,,,3.0,,,,,D. Bane,1630217.0,1.0,,
43,PT07M25.00S,2023-03-13T23:51:23.8Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612742,9,10,2023-03-13T23:51:34Z,430000,False,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Hardy 2 FT),"[1628991, 1630702]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,,,,,,,,,,,2.0,0.0,Hardy,1630702.0,,,,,
45,PT07M25.00S,2023-03-13T23:51:49.1Z,1,REGULAR,freethrow,1 of 2,[],1630702,,,1610612742,10,10,2023-03-13T23:51:49Z,450000,False,,,0,,J. Hardy Free Throw 1 of 2 (6 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,
46,PT07M25.00S,2023-03-13T23:51:51.0Z,1,REGULAR,substitution,out,[],1628991,,,1610612742,10,10,2023-03-13T23:52:09Z,460000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M25.00S,2023-03-13T23:51:51.0Z,1,REGULAR,substitution,in,[],1630583,,,1610612742,10,10,2023-03-13T23:52:09Z,470000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M25.00S,2023-03-13T23:52:09.7Z,1,REGULAR,freethrow,2 of 2,[],1630702,,,1610612742,11,10,2023-03-13T23:52:09Z,480000,False,,,0,,J. Hardy Free Throw 2 of 2 (7 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,
49,PT07M15.00S,2023-03-13T23:52:20.6Z,1,REGULAR,2pt,Jump Shot,[],1626145,84.70762155059133,28.921568627450984,1610612763,11,12,2023-03-13T23:53:23Z,490000,False,-105.0,91.0,1,right,T. Jones 13' floating Jump Shot (2 PTS) (S. Aldama 1 AST),"[1626145, 1630583]",1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,13.94,Made,,,,,2.0,,,,,S. Aldama,1630583.0,1.0,,
51,PT07M08.00S,2023-03-13T23:52:28.6Z,1,REGULAR,3pt,Jump Shot,[],203501,32.933639947437584,51.9607843137255,1610612742,11,12,2023-03-13T23:54:33Z,510000,False,-10.0,257.0,1,left,MISS T. Hardaway Jr. 25' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,,25.73,Missed,,,,,,,,,,,,,,
52,PT07M06.00S,2023-03-13T23:52:30.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,11,12,2023-03-13T23:52:36Z,520000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,51.0,,,,,,,,,,,,,
54,PT06M43.00S,2023-03-13T23:53:01.0Z,1,REGULAR,2pt,Jump Shot,[],1628415,87.99277266754271,27.205882352941174,1610612763,11,12,2023-03-13T23:53:06Z,540000,False,-114.0,60.0,1,right,MISS D. Brooks 12' Jump Shot,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,12.9,Missed,,,,,,,,,,,,,,
55,PT06M40.00S,2023-03-13T23:53:04.0Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,11,12,2023-03-13T23:53:06Z,550000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,,,
56,PT06M33.00S,2023-03-13T23:53:12.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203493,6.521024967148489,49.26470588235294,1610612742,13,12,2023-03-13T23:55:41Z,560000,False,4.0,9.0,1,left,R. Bullock reverse Layup (2 PTS) (D. Powell 2 AST),"[203493, 203939]",1610612742.0,DAL,reverse,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,0.95,Made,,,,,2.0,,,,,D. Powell,203939.0,2.0,,
58,PT06M33.00S,2023-03-13T23:53:15.2Z,1,REGULAR,violation,defensive goaltending,[],1628415,,,1610612742,13,12,2023-03-13T23:53:24Z,580000,False,,,0,,D. Brooks defensive goaltending VIOLATION,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,202058.0,,,,,,,,,,,,,,,,,,,
59,PT06M17.00S,2023-03-13T23:53:38.5Z,1,REGULAR,2pt,Jump Shot,[],1626145,87.07293035479631,29.65686274509804,1610612763,13,12,2023-03-13T23:56:55Z,590000,False,-102.0,69.0,1,right,MISS T. Jones 12' pullup Shot,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,12.29,Missed,,,,,,,,,,,,,,
60,PT06M14.00S,2023-03-13T23:53:41.5Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,13,12,2023-03-14T00:36:39Z,600000,False,,,0,,D. Powell REBOUND (Off:0 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,,,,,,,59.0,2.0,2.0,0.0,,,,,,,,,,
61,PT06M09.00S,2023-03-13T23:53:46.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203501,5.338370565045992,50.98039215686274,1610612742,13,12,2023-03-13T23:53:55Z,610000,False,-5.0,-2.0,1,left,MISS T. Hardaway Jr. running Layup,[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,,0.54,Missed,,,,,,,,,,,,,,
62,PT06M08.00S,2023-03-13T23:53:47.3Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,13,12,2023-03-13T23:53:55Z,620000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,
63,PT06M03.00S,2023-03-13T23:53:53.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,94.56307490144546,96.81372549019608,1610612763,13,15,2023-03-13T23:57:39Z,630000,False,234.0,-1.0,1,right,T. Jones 3PT running (5 PTS) (D. Bane 2 AST),"[1626145, 1630217]",1610612763.0,MEM,running,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,,23.41,Made,,,,,5.0,,,,,D. Bane,1630217.0,2.0,,
65,PT05M43.00S,2023-03-13T23:54:12.6Z,1,REGULAR,3pt,Jump Shot,[],1630702,6.783837056504599,96.32352941176471,1610612742,16,15,2023-03-13T23:54:17Z,650000,False,-232.0,11.0,1,left,J. Hardy 3PT step back (10 PTS) (J. Green 3 AST),"[1630702, 1630182]",1610612742.0,DAL,step back,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,,,,,23.19,Made,,,,,10.0,,,,,J. Green,1630182.0,3.0,,
67,PT05M23.00S,2023-03-13T23:54:32.7Z,1,REGULAR,3pt,Jump Shot,[],1628415,77.61169513797634,12.009803921568627,1610612763,16,15,2023-03-13T23:54:38Z,670000,False,-190.0,158.0,1,right,MISS D. Brooks 24' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,24.71,Missed,,,,,,,,,,,,,,
68,PT05M20.00S,2023-03-13T23:54:35.7Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,16,15,2023-03-13T23:54:38Z,680000,False,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,
69,PT05M13.00S,2023-03-13T23:54:43.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,9.986859395532194,34.32904411764706,1610612742,18,15,2023-03-13T23:55:48Z,690000,False,78.0,41.0,1,left,J. Green 8' turnaround fadeaway Jump Shot (2 PTS),[1630182],1610612742.0,DAL,turnaround fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,8.87,Made,,,,,2.0,,,,,,,,,
70,PT05M13.00S,2023-03-13T23:54:50.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,18,15,2023-03-13T23:54:50Z,700000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M13.00S,2023-03-13T23:57:39.7Z,1,REGULAR,substitution,out,[],203939,,,1610612763,18,15,2023-03-13T23:58:13Z,710000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M13.00S,2023-03-13T23:57:39.7Z,1,REGULAR,substitution,out,[],1630182,,,1610612763,18,15,2023-03-13T23:58:13Z,720000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M13.00S,2023-03-13T23:57:39.7Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,18,15,2023-03-13T23:58:13Z,730000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M13.00S,2023-03-13T23:57:39.7Z,1,REGULAR,substitution,in,[],1630593,,,1610612763,18,15,2023-03-13T23:58:13Z,740000,False,,,0,,SUB in: M. Wright IV,[1630593],1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M13.00S,2023-03-13T23:57:39.7Z,1,REGULAR,substitution,in,[],1628467,,,1610612763,18,15,2023-03-13T23:58:13Z,750000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M13.00S,2023-03-13T23:57:39.7Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,18,15,2023-03-13T23:58:13Z,760000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M58.00S,2023-03-13T23:58:29.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,93.11760840998686,49.26470588235294,1610612763,18,15,2023-03-13T23:58:34Z,770000,False,-4.0,12.0,1,right,MISS J. Konchar driving finger roll Layup,[1629723],1610612763.0,MEM,driving finger roll,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,1.27,Missed,,,,,,,,,,,,,,
78,PT04M56.00S,2023-03-13T23:58:31.2Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,18,15,2023-03-13T23:58:34Z,780000,False,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,,,77.0,2.0,2.0,0.0,,,,,,,,,,
79,PT04M53.00S,2023-03-13T23:58:33.9Z,1,REGULAR,turnover,bad pass,[],1630702,,,1610612742,18,15,2023-03-13T23:58:37Z,790000,False,,,0,,J. Hardy bad pass TURNOVER (1 TO),"[1630702, 1630214]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,1.0,Tillman,1630214.0,,,,,,,,,,,,,,,,
80,PT04M53.00S,2023-03-13T23:58:33.9Z,1,REGULAR,steal,,[],1630214,,,1610612763,18,15,2023-03-13T23:58:35Z,800000,False,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
81,PT04M45.00S,2023-03-13T23:58:42.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628415,81.68528252299606,50.49019607843137,1610612763,18,17,2023-03-13T23:59:04Z,810000,False,2.0,120.0,1,right,D. Brooks 11' floating Jump Shot (5 PTS),[1628415],1610612763.0,MEM,floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.97,Made,,,,,5.0,,,,,,,,,
82,PT04M20.00S,2023-03-13T23:59:06.3Z,1,REGULAR,3pt,Jump Shot,[],203493,6.783837056504599,3.431372549019608,1610612742,18,17,2023-03-13T23:59:13Z,820000,False,233.0,11.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Right Corner 3,24+ Right,,,,,23.31,Missed,,,,,,,,,,,,,,
83,PT04M18.00S,2023-03-13T23:59:08.3Z,1,REGULAR,rebound,offensive,[],1628467,,,1610612742,18,17,2023-03-13T23:59:13Z,830000,False,,,0,,M. Kleber REBOUND (Off:1 Def:0),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Right Corner 3,24+ Right,,,,,,,82.0,1.0,0.0,1.0,,,,,,,,,,
84,PT04M18.00S,2023-03-13T23:59:11.1Z,1,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612742,18,17,2023-03-13T23:59:20Z,840000,False,,,0,,X. Tillman shooting personal FOUL (1 PF) (Kleber 2 FT),"[1630214, 1628467]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,1626300.0,,,,,,,,,,,1.0,0.0,Kleber,1628467.0,,,,,
86,PT04M18.00S,2023-03-13T23:59:38.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628467,,,1610612742,19,17,2023-03-13T23:59:56Z,860000,False,,,0,,M. Kleber Free Throw 1 of 2 (1 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,
87,PT04M18.00S,2023-03-13T23:59:38.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628467,,,1610612742,19,17,2023-03-13T23:59:56Z,870000,False,,,0,,MISS M. Kleber Free Throw 2 of 2,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
88,PT04M15.00S,2023-03-13T23:59:41.5Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,19,17,2023-03-13T23:59:56Z,880000,False,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,
