actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
176,PT09M45.00S,2022-10-31T00:13:17.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,93.64323258869908,50.49019607843137,1610612742,34,39,2022-10-31T00:13:24Z,1760000,2.0,7.0,1,right,J. Green driving reverse Layup (3 PTS) (T. Hardaway Jr. 2 AST),"[1630182, 203501]",1610612742.0,DAL,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.77,Made,3.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,,,,,,
178,PT09M28.00S,2022-10-31T00:13:33.2Z,2,REGULAR,2pt,Jump Shot,[],1631094,22.946780551905388,27.696078431372552,1610612753,34,41,2022-10-31T00:13:37Z,1780000,112.0,163.0,1,left,P. Banchero 19' pullup Jump Shot (7 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,19.77,Made,7.0,,,,,,,,,,,,,,,,,
179,PT09M06.00S,2022-10-31T00:13:55.0Z,2,REGULAR,3pt,Jump Shot,[],203501,68.9388961892247,19.11764705882353,1610612742,37,41,2022-10-31T00:14:00Z,1790000,-154.0,239.0,1,right,T. Hardaway Jr. 28' 3PT  (3 PTS) (M. Kleber 1 AST),"[203501, 1628467]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,28.5,Made,3.0,M. Kleber,1628467.0,1.0,,,,,,,,,,,,,,
181,PT08M49.00S,2022-10-31T00:14:12.3Z,2,REGULAR,3pt,Jump Shot,[],1630181,28.465834428383708,20.588235294117645,1610612753,37,44,2022-10-31T00:14:19Z,1810000,147.0,215.0,1,left,R. Hampton 26' 3PT  (5 PTS) (K. Harris 1 AST),"[1630181, 1630284]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Right Center,26.06,Made,5.0,K. Harris,1630284.0,1.0,,,,,,,,,,,,,,
183,PT08M30.00S,2022-10-31T00:14:32.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203501,92.90407358738501,54.82153799019608,1610612742,37,44,2022-10-31T00:14:40Z,1830000,24.0,14.0,1,right,MISS T. Hardaway Jr. driving Layup - blocked,"[203501, 1628964]",1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,Bamba,1628964.0
184,PT08M30.00S,2022-10-31T00:14:32.2Z,2,REGULAR,block,,[],1628964,,,1610612742,37,44,2022-10-31T00:14:34Z,1840000,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
185,PT08M28.00S,2022-10-31T00:14:34.2Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,37,44,2022-10-31T00:14:40Z,1850000,,,0,,C. Okeke REBOUND (Off:1 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,,,,,183.0,6.0,5.0,1.0,,,,,,,,,,
187,PT08M17.00S,2022-10-31T00:14:45.6Z,2,REGULAR,3pt,Jump Shot,[],1631094,19.793035479632064,8.823529411764707,1610612753,37,44,2022-10-31T00:14:52Z,1870000,206.0,134.0,1,left,MISS P. Banchero 24' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,24.54,Missed,,,,,,,,,,,,,,,,,,
188,PT08M14.00S,2022-10-31T00:14:48.6Z,2,REGULAR,rebound,offensive,[],1630284,,,1610612753,37,44,2022-10-31T00:14:52Z,1880000,,,0,,K. Harris REBOUND (Off:1 Def:0),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,187.0,1.0,0.0,1.0,,,,,,,,,,
189,PT08M11.00S,2022-10-31T00:14:50.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630181,5.469776609724048,70.09803921568627,1610612753,37,44,2022-10-31T00:14:58Z,1890000,-100.0,-1.0,1,left,MISS R. Hampton 10' fadeaway Shot,[1630181],1610612753.0,ORL,fadeaway,,,Hampton,R. Hampton,,,,,Mid-Range,8-16 Left,10.05,Missed,,,,,,,,,,,,,,,,,,
190,PT08M08.00S,2022-10-31T00:14:53.9Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,37,44,2022-10-31T00:14:58Z,1900000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,
191,PT08M02.00S,2022-10-31T00:14:59.5Z,2,REGULAR,3pt,Jump Shot,[],203915,73.27529566360053,16.911764705882355,1610612742,37,44,2022-10-31T00:15:03Z,1910000,-165.0,199.0,1,right,MISS S. Dinwiddie 25' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
192,PT07M59.00S,2022-10-31T00:15:02.5Z,2,REGULAR,rebound,defensive,[],1630284,,,1610612753,37,44,2022-10-31T00:15:03Z,1920000,,,0,,K. Harris REBOUND (Off:1 Def:1),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,191.0,2.0,1.0,1.0,,,,,,,,,,
193,PT07M49.00S,2022-10-31T00:15:16.2Z,2,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612753,37,44,2022-10-31T00:15:24Z,1930000,,,0,,M. Kleber shooting personal FOUL (1 PF) (Banchero 2 FT),"[1628467, 1631094]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200832.0,1.0,0.0,Banchero,1631094.0,,,,,
195,PT07M49.00S,2022-10-31T00:15:43.9Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,37,44,2022-10-31T00:15:43Z,1950000,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
196,PT07M49.00S,2022-10-31T00:15:43.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,37,44,2022-10-31T00:15:43Z,1960000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,195.0,,,,,,,,,,,,,
197,PT07M49.00S,2022-10-31T00:15:59.8Z,2,REGULAR,substitution,out,[],1626174,,,1610612753,37,44,2022-10-31T00:16:07Z,1970000,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M49.00S,2022-10-31T00:15:59.8Z,2,REGULAR,substitution,out,[],1628467,,,1610612753,37,44,2022-10-31T00:16:07Z,1980000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M49.00S,2022-10-31T00:15:59.8Z,2,REGULAR,substitution,in,[],203939,,,1610612753,37,44,2022-10-31T00:16:07Z,1990000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M49.00S,2022-10-31T00:15:59.8Z,2,REGULAR,substitution,in,[],1627827,,,1610612753,37,44,2022-10-31T00:16:07Z,2000000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M49.00S,2022-10-31T00:16:17.1Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,37,45,2022-10-31T00:16:17Z,2010000,,,0,,P. Banchero Free Throw 2 of 2 (8 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
202,PT07M32.00S,2022-10-31T00:16:38.4Z,2,REGULAR,2pt,Jump Shot,[],203501,78.26872536136662,29.411764705882355,1610612742,39,45,2022-10-31T00:16:42Z,2020000,-103.0,152.0,1,right,T. Hardaway Jr. 18' pullup Jump Shot (5 PTS) (S. Dinwiddie 2 AST),"[203501, 203915]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left Center,18.34,Made,5.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,
204,PT07M32.00S,2022-10-31T00:16:41.0Z,2,REGULAR,foul,personal,['1freethrow'],1628964,,,1610612742,39,45,2022-10-31T00:16:48Z,2040000,,,0,,M. Bamba shooting personal FOUL (2 PF) (Hardaway Jr. 1 FT),"[1628964, 203501]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,201246.0,2.0,0.0,Hardaway Jr.,203501.0,,,,,
206,PT07M32.00S,2022-10-31T00:16:49.2Z,2,REGULAR,substitution,out,[],1631094,,,1610612742,39,45,2022-10-31T00:18:10Z,2060000,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M32.00S,2022-10-31T00:16:49.2Z,2,REGULAR,substitution,in,[],1629678,,,1610612742,39,45,2022-10-31T00:18:10Z,2070000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M32.00S,2022-10-31T00:17:16.3Z,2,REGULAR,freethrow,1 of 1,[],203501,,,1610612742,40,45,2022-10-31T00:17:16Z,2080000,,,0,,T. Hardaway Jr. Free Throw 1 of 1 (6 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
209,PT07M13.00S,2022-10-31T00:17:36.2Z,2,REGULAR,3pt,Jump Shot,[],1630181,30.831143232588698,28.676470588235293,1610612753,40,48,2022-10-31T00:17:40Z,2090000,107.0,237.0,1,left,R. Hampton 26' 3PT step back (8 PTS),[1630181],1610612753.0,ORL,step back,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Right Center,26.01,Made,8.0,,,,,,,,,,,,,,,,,
211,PT06M57.00S,2022-10-31T00:18:06.5Z,2,REGULAR,2pt,Jump Shot,[],203501,91.01511169513797,89.4607843137255,1610612742,40,48,2022-10-31T00:18:11Z,2110000,197.0,32.0,1,right,MISS T. Hardaway Jr. 19' Jump Shot,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right,19.99,Missed,,,,,,,,,,,,,,,,,,
212,PT06M53.00S,2022-10-31T00:18:10.5Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,40,48,2022-10-31T00:19:15Z,2120000,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Mid-Range,16-24 Right,,,,,,,211.0,1.0,1.0,0.0,,,,,,,,,,
213,PT06M35.00S,2022-10-31T00:18:29.0Z,2,REGULAR,2pt,Jump Shot,[],1630181,24.655059132720105,50.98039215686274,1610612753,40,48,2022-10-31T00:18:33Z,2130000,-5.0,179.0,1,left,MISS R. Hampton 17' pullup Shot,[1630181],1610612753.0,ORL,pullup,,,Hampton,R. Hampton,,,,,Mid-Range,16-24 Center,17.94,Missed,,,,,,,,,,,,,,,,,,
214,PT06M34.00S,2022-10-31T00:18:30.0Z,2,REGULAR,rebound,offensive,[],1630181,,,1610612753,40,48,2022-10-31T00:18:33Z,2140000,,,0,,R. Hampton REBOUND (Off:1 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Mid-Range,16-24 Center,,,,,,,213.0,2.0,1.0,1.0,,,,,,,,,,
215,PT06M28.00S,2022-10-31T00:18:36.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630284,24.26084099868594,85.04901960784314,1610612753,40,51,2022-10-31T00:18:49Z,2150000,-175.0,176.0,1,left,K. Harris 24' 3PT  (8 PTS) (C. Okeke 3 AST),"[1630284, 1629643]",1610612753.0,ORL,,,,Harris,K. Harris,,,,,Above the Break 3,24+ Left Center,24.81,Made,8.0,C. Okeke,1629643.0,3.0,,,,,,,,,,,,,,
217,PT06M26.00S,2022-10-31T00:18:42.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,40,51,2022-10-31T00:18:42Z,2170000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M26.00S,2022-10-31T00:20:50.1Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,40,51,2022-10-31T00:21:35Z,2180000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M26.00S,2022-10-31T00:20:50.1Z,2,REGULAR,substitution,out,[],203501,,,1610612742,40,51,2022-10-31T00:21:35Z,2190000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M26.00S,2022-10-31T00:20:50.1Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,40,51,2022-10-31T00:21:35Z,2200000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M26.00S,2022-10-31T00:20:50.1Z,2,REGULAR,substitution,in,[],203493,,,1610612742,40,51,2022-10-31T00:21:35Z,2210000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M07.00S,2022-10-31T00:21:53.0Z,2,REGULAR,3pt,Jump Shot,[],1629029,67.88764783180025,30.88235294117647,1610612742,40,51,2022-10-31T00:22:06Z,2220000,-96.0,249.0,1,right,MISS L. Doncic 26' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
223,PT06M05.00S,2022-10-31T00:21:55.0Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612742,40,51,2022-10-31T00:22:06Z,2230000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,222.0,2.0,1.0,1.0,,,,,,,,,,
224,PT05M55.00S,2022-10-31T00:22:04.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203915,93.51182654402102,52.20588235294118,1610612742,40,51,2022-10-31T00:22:09Z,2240000,11.0,8.0,1,right,MISS S. Dinwiddie driving Layup,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
225,PT05M55.00S,2022-10-31T00:22:04.3Z,2,REGULAR,rebound,defensive,[],1630284,,,1610612753,40,51,2022-10-31T00:22:09Z,2250000,,,0,,K. Harris REBOUND (Off:1 Def:2),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,,,,,,,224.0,3.0,2.0,1.0,,,,,,,,,,
227,PT05M34.00S,2022-10-31T00:22:25.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628964,5.469776609724048,56.127450980392155,1610612753,40,51,2022-10-31T00:22:30Z,2270000,-31.0,-1.0,1,left,MISS M. Bamba Hook,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
228,PT05M32.00S,2022-10-31T00:22:27.8Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,40,51,2022-10-31T00:22:27Z,2280000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,227.0,3.0,2.0,1.0,,,,,,,,,,
229,PT05M25.00S,2022-10-31T00:22:36.8Z,2,REGULAR,foul,personal,['2freethrow'],1630181,,,1610612742,40,51,2022-10-31T00:22:58Z,2290000,,,0,,R. Hampton shooting personal FOUL (1 PF) (Doncic 2 FT),"[1630181, 1629029]",1610612753.0,ORL,shooting,,,Hampton,R. Hampton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200832.0,1.0,0.0,Doncic,1629029.0,,,,,
231,PT05M25.00S,2022-10-31T00:23:16.3Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,40,51,2022-10-31T00:23:16Z,2310000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
232,PT05M25.00S,2022-10-31T00:23:16.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,40,51,2022-10-31T00:23:16Z,2320000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,231.0,,,,,,,,,,,,,
233,PT05M25.00S,2022-10-31T00:23:17.3Z,2,REGULAR,substitution,out,[],1629643,,,1610612742,40,51,2022-10-31T00:23:34Z,2330000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M25.00S,2022-10-31T00:23:17.3Z,2,REGULAR,substitution,out,[],1628964,,,1610612742,40,51,2022-10-31T00:23:34Z,2340000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M25.00S,2022-10-31T00:23:17.3Z,2,REGULAR,substitution,out,[],1630181,,,1610612742,40,51,2022-10-31T00:23:34Z,2350000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M25.00S,2022-10-31T00:23:17.3Z,2,REGULAR,substitution,in,[],203082,,,1610612742,40,51,2022-10-31T00:23:34Z,2360000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M25.00S,2022-10-31T00:23:17.3Z,2,REGULAR,substitution,in,[],1630532,,,1610612742,40,51,2022-10-31T00:23:34Z,2370000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M25.00S,2022-10-31T00:23:17.3Z,2,REGULAR,substitution,in,[],1628976,,,1610612742,40,51,2022-10-31T00:23:34Z,2380000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M25.00S,2022-10-31T00:23:42.6Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,41,51,2022-10-31T00:23:42Z,2390000,,,0,,L. Doncic Free Throw 2 of 2 (17 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
240,PT05M13.00S,2022-10-31T00:23:56.5Z,2,REGULAR,turnover,lost ball,[],1628976,,,1610612753,41,51,2022-10-31T00:24:13Z,2400000,,,0,,W. Carter Jr. lost ball TURNOVER (1 TO),"[1628976, 203493]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Bullock,203493.0,,
241,PT05M13.00S,2022-10-31T00:23:56.5Z,2,REGULAR,steal,,[],203493,,,1610612742,41,51,2022-10-31T00:23:58Z,2410000,,,0,,R. Bullock STEAL (1 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
242,PT04M53.00S,2022-10-31T00:24:15.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,93.77463863337714,52.69607843137255,1610612742,43,51,2022-10-31T00:25:45Z,2420000,13.0,6.0,1,right,L. Doncic turnaround bank Jump Shot (19 PTS),[1629029],1610612742.0,DAL,turnaround bank,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.48,Made,19.0,,,,,,,,,,,,,,,,,
243,PT04M43.00S,2022-10-31T00:24:27.1Z,2,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612753,43,51,2022-10-31T00:24:36Z,2430000,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Wagner 2 FT),"[1627827, 1630532]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,2.0,0.0,Wagner,1630532.0,,,,,
245,PT04M43.00S,2022-10-31T00:24:54.0Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,43,52,2022-10-31T00:25:22Z,2450000,,,0,,F. Wagner Free Throw 1 of 2 (3 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
246,PT04M43.00S,2022-10-31T00:24:54.8Z,2,REGULAR,substitution,out,[],1630284,,,1610612753,43,52,2022-10-31T00:25:14Z,2460000,,,0,,SUB out: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M43.00S,2022-10-31T00:24:54.8Z,2,REGULAR,substitution,in,[],1629626,,,1610612753,43,52,2022-10-31T00:25:14Z,2470000,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M43.00S,2022-10-31T00:24:54.0Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,43,52,2022-10-31T00:25:22Z,2480000,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
249,PT04M41.00S,2022-10-31T00:24:56.0Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,43,52,2022-10-31T00:25:22Z,2490000,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,248.0,1.0,1.0,0.0,,,,,,,,,,
250,PT04M30.00S,2022-10-31T00:25:33.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.64323258869908,51.470588235294116,1610612742,45,52,2022-10-31T00:25:52Z,2500000,7.0,7.0,1,right,D. Powell Layup (2 PTS) (S. Dinwiddie 3 AST),"[203939, 203915]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,
252,PT04M30.00S,2022-10-31T00:25:36.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629678,,,1610612742,45,52,2022-10-31T00:25:43Z,2520000,,,0,,A. Schofield shooting personal FOUL (1 PF) (Powell 1 FT),"[1629678, 203939]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,1.0,0.0,Powell,203939.0,,,,,
254,PT04M30.00S,2022-10-31T00:26:06.1Z,2,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,46,52,2022-10-31T00:26:06Z,2540000,,,0,,D. Powell Free Throw 1 of 1 (3 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
255,PT04M10.00S,2022-10-31T00:26:29.0Z,2,REGULAR,2pt,Jump Shot,[],203082,6.783837056504599,78.18627450980392,1610612753,46,52,2022-10-31T00:26:35Z,2550000,-141.0,11.0,1,left,MISS T. Ross 14' fadeaway Shot,[203082],1610612753.0,ORL,fadeaway,,,Ross,T. Ross,,,,,Mid-Range,8-16 Left,14.14,Missed,,,,,,,,,,,,,,,,,,
256,PT04M07.00S,2022-10-31T00:26:32.0Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,46,52,2022-10-31T00:26:35Z,2560000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,,,,,,,255.0,4.0,3.0,1.0,,,,,,,,,,
257,PT03M52.00S,2022-10-31T00:26:46.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,89.17542706964521,47.794117647058826,1610612742,48,52,2022-10-31T00:26:50Z,2570000,-11.0,49.0,1,right,L. Doncic step back Jump Shot (21 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,5.05,Made,21.0,,,,,,,,,,,,,,,,,
258,PT03M37.00S,2022-10-31T00:27:01.5Z,2,REGULAR,2pt,Jump Shot,[],1628976,20.844283837056505,48.529411764705884,1610612753,48,52,2022-10-31T00:27:06Z,2580000,7.0,143.0,1,left,MISS W. Carter Jr. 14' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Center,14.36,Missed,,,,,,,,,,,,,,,,,,
259,PT03M34.00S,2022-10-31T00:27:04.5Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,48,52,2022-10-31T00:27:06Z,2590000,,,0,,D. Powell REBOUND (Off:0 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Center,,,,,,,258.0,2.0,2.0,0.0,,,,,,,,,,
260,PT03M29.00S,2022-10-31T00:27:09.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,73.53810775295663,16.666666666666664,1610612742,51,52,2022-10-31T00:27:15Z,2600000,-167.0,196.0,1,right,L. Doncic 25' 3PT  (24 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.75,Made,24.0,,,,,,,,,,,,,,,,,
261,PT03M27.00S,2022-10-31T00:27:17.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,51,52,2022-10-31T00:27:17Z,2610000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
