actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
86,PT05M25.00S,2023-02-24T02:12:34.1Z,1,REGULAR,turnover,bad pass,[],1630182,,,1610612742,18,15,2023-02-24T02:12:39Z,860000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630182, 1628380]",1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,1.0,,,,,,,,,,,,,,,,,Collins,1628380.0
87,PT05M25.00S,2023-02-24T02:12:34.1Z,1,REGULAR,steal,,[],1628380,,,1610612759,18,15,2023-02-24T02:12:35Z,870000,False,,,0,,Z. Collins STEAL (1 STL),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
88,PT05M21.00S,2023-02-24T02:12:38.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631103,6.1268068331143235,49.01960784313725,1610612759,18,17,2023-02-24T02:12:42Z,880000,False,5.0,5.0,1,left,M. Branham running Layup (7 PTS),[1631103],1610612759.0,SAS,running,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,0.71,Made,,,,,7.0,,,,,,,,,,,
89,PT05M11.00S,2023-02-24T02:12:47.5Z,1,REGULAR,3pt,Jump Shot,[],203493,64.86530880420499,60.5392156862745,1610612742,18,17,2023-02-24T02:12:54Z,890000,False,53.0,278.0,1,right,MISS R. Bullock 28' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Center,,,28.28,Missed,,,,,,,,,,,,,,,,
90,PT05M07.00S,2023-02-24T02:12:51.5Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,18,17,2023-02-24T02:12:54Z,900000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,
91,PT05M03.00S,2023-02-24T02:12:56.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628380,6.652431011826544,47.05882352941176,1610612759,18,19,2023-02-24T02:13:01Z,910000,False,15.0,10.0,1,left,Z. Collins running Layup (4 PTS) (D. Graham 1 AST),"[1628380, 1628984]",1610612759.0,SAS,running,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,1.78,Made,,,,,4.0,D. Graham,1628984.0,1.0,,,,,,,,
93,PT04M44.00S,2023-02-24T02:13:14.9Z,1,REGULAR,3pt,Jump Shot,[],202681,82.9993429697766,3.431372549019608,1610612742,21,19,2023-02-24T02:13:20Z,930000,False,-233.0,107.0,1,right,K. Irving 25' 3PT  (7 PTS) (R. Bullock 1 AST),"[202681, 203493]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,25.63,Made,,,,,7.0,R. Bullock,203493.0,1.0,,,,,,,,
95,PT04M31.00S,2023-02-24T02:13:28.9Z,1,REGULAR,turnover,lost ball,[],1631103,,,1610612759,21,19,2023-02-24T02:13:32Z,950000,False,,,0,,M. Branham lost ball TURNOVER (1 TO),"[1631103, 203939]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,,,,,,,Powell,203939.0
96,PT04M31.00S,2023-02-24T02:13:28.9Z,1,REGULAR,steal,,[],203939,,,1610612742,21,19,2023-02-24T02:13:30Z,960000,False,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
97,PT04M26.00S,2023-02-24T02:13:33.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630182,93.64323258869908,47.549019607843135,1610612742,23,19,2023-02-24T02:13:39Z,970000,False,-12.0,7.0,1,right,J. Green running DUNK (4 PTS) (K. Irving 2 AST),"[1630182, 202681]",1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,1.43,Made,,,,,4.0,K. Irving,202681.0,2.0,,,,,,,,
99,PT04M06.00S,2023-02-24T02:13:53.2Z,1,REGULAR,3pt,Jump Shot,[],1631103,23.866622864651774,87.00980392156863,1610612759,23,19,2023-02-24T02:13:56Z,990000,False,-185.0,172.0,1,left,MISS M. Branham 25' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,25.25,Missed,,,,,,,,,,,,,,,,
100,PT04M05.00S,2023-02-24T02:13:54.2Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,23,19,2023-02-24T02:13:56Z,1000000,False,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,99.0,4.0,4.0,0.0,,,,,,,,,,,,
101,PT03M54.00S,2023-02-24T02:14:06.7Z,1,REGULAR,foul,personal,['2freethrow'],1631230,,,1610612742,23,19,2023-02-24T02:14:21Z,1010000,False,,,0,,D. Barlow shooting personal FOUL (1 PF) (Doncic 2 FT),"[1631230, 1629029]",1610612759.0,SAS,shooting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,1628480.0,,,,,,,,,,,,1.0,0.0,Doncic,1629029.0,,,,
103,PT03M54.00S,2023-02-24T02:14:33.6Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,24,19,2023-02-24T02:14:33Z,1030000,False,,,0,,L. Doncic Free Throw 1 of 2 (5 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
104,PT03M54.00S,2023-02-24T02:14:34.3Z,1,REGULAR,substitution,out,[],202681,,,1610612742,24,19,2023-02-24T02:14:51Z,1040000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M54.00S,2023-02-24T02:14:34.3Z,1,REGULAR,substitution,out,[],203939,,,1610612742,24,19,2023-02-24T02:14:51Z,1050000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M54.00S,2023-02-24T02:14:34.3Z,1,REGULAR,substitution,out,[],1630182,,,1610612742,24,19,2023-02-24T02:14:51Z,1060000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M54.00S,2023-02-24T02:14:34.3Z,1,REGULAR,substitution,out,[],1628984,,,1610612742,24,19,2023-02-24T02:14:51Z,1070000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M54.00S,2023-02-24T02:14:34.3Z,1,REGULAR,substitution,out,[],1631103,,,1610612742,24,19,2023-02-24T02:14:51Z,1080000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M54.00S,2023-02-24T02:14:34.3Z,1,REGULAR,substitution,in,[],203200,,,1610612742,24,19,2023-02-24T02:14:51Z,1090000,False,,,0,,SUB in: J. Holiday,[203200],1610612742.0,DAL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M54.00S,2023-02-24T02:14:34.3Z,1,REGULAR,substitution,in,[],203501,,,1610612742,24,19,2023-02-24T02:14:51Z,1100000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M54.00S,2023-02-24T02:14:34.3Z,1,REGULAR,substitution,in,[],1626174,,,1610612742,24,19,2023-02-24T02:14:51Z,1110000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M54.00S,2023-02-24T02:14:34.3Z,1,REGULAR,substitution,in,[],203926,,,1610612742,24,19,2023-02-24T02:14:51Z,1120000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M54.00S,2023-02-24T02:14:34.3Z,1,REGULAR,substitution,in,[],1631104,,,1610612742,24,19,2023-02-24T02:14:51Z,1130000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M54.00S,2023-02-24T02:15:05.2Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,25,19,2023-02-24T02:15:05Z,1140000,False,,,0,,L. Doncic Free Throw 2 of 2 (6 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
115,PT03M34.00S,2023-02-24T02:15:26.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,17.427726675427067,64.2156862745098,1610612759,25,21,2023-02-24T02:15:30Z,1150000,False,-71.0,111.0,1,left,K. Johnson 13' pullup Jump Shot (10 PTS) (D. McDermott 1 AST),"[1629640, 203926]",1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,13.21,Made,,,,,10.0,D. McDermott,203926.0,1.0,,,,,,,,
117,PT03M19.00S,2023-02-24T02:15:41.4Z,1,REGULAR,2pt,Jump Shot,[],203200,87.20433639947439,23.03921568627451,1610612742,25,21,2023-02-24T02:15:45Z,1170000,False,-135.0,68.0,1,right,MISS J. Holiday 15' step back Shot,[203200],1610612742.0,DAL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,,,15.09,Missed,,,,,,,,,,,,,,,,
118,PT03M17.00S,2023-02-24T02:15:43.4Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,25,21,2023-02-24T02:15:45Z,1180000,False,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,117.0,3.0,3.0,0.0,,,,,,,,,,,,
119,PT03M10.00S,2023-02-24T02:15:51.0Z,1,REGULAR,3pt,Jump Shot,[],1628380,32.013797634691194,53.67647058823529,1610612759,25,21,2023-02-24T02:15:55Z,1190000,False,-18.0,248.0,1,left,MISS Z. Collins 24' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,24.91,Missed,,,,,,,,,,,,,,,,
120,PT03M06.00S,2023-02-24T02:15:55.0Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,25,21,2023-02-24T02:15:55Z,1200000,False,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,119.0,5.0,5.0,0.0,,,,,,,,,,,,
121,PT03M00.00S,2023-02-24T02:16:04.0Z,1,REGULAR,foul,personal,['2freethrow'],1631230,,,1610612742,25,21,2023-02-24T02:16:22Z,1210000,False,,,0,,D. Barlow shooting personal FOUL (2 PF) (Doncic 2 FT),"[1631230, 1629029]",1610612759.0,SAS,shooting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,2.0,0.0,Doncic,1629029.0,,,,
123,PT03M00.00S,2023-02-24T02:16:34.4Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,26,21,2023-02-24T02:16:34Z,1230000,False,,,0,,L. Doncic Free Throw 1 of 2 (7 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
124,PT03M00.00S,2023-02-24T02:16:35.1Z,1,REGULAR,substitution,out,[],1628380,,,1610612742,26,21,2023-02-24T02:16:50Z,1240000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M00.00S,2023-02-24T02:16:35.1Z,1,REGULAR,substitution,in,[],1629646,,,1610612742,26,21,2023-02-24T02:16:50Z,1250000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M00.00S,2023-02-24T02:16:58.3Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,27,21,2023-02-24T02:16:58Z,1260000,False,,,0,,L. Doncic Free Throw 2 of 2 (8 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
127,PT02M34.00S,2023-02-24T02:17:25.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631104,10.5946123521682,58.08823529411765,1610612759,27,21,2023-02-24T02:17:29Z,1270000,False,-40.0,47.0,1,left,MISS B. Wesley 6' driving floating Shot - blocked,"[1631104, 1629029]",1610612759.0,SAS,driving floating,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,6.21,Missed,,,,,,,,,,,,,Doncic,1629029.0,,
144,PT02M34.00S,2023-02-24T02:17:25.9Z,1,REGULAR,block,,[],1629029,,,1610612759,27,21,2023-02-24T02:20:22Z,1275000,False,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT02M32.00S,2023-02-24T02:17:27.9Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612742,27,21,2023-02-24T02:20:22Z,1280000,False,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,
129,PT02M25.00S,2023-02-24T02:17:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,93.38042049934296,47.549019607843135,1610612742,27,21,2023-02-24T02:17:38Z,1290000,False,-12.0,10.0,1,right,MISS C. Wood driving finger roll Layup,[1626174],1610612742.0,DAL,driving finger roll,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,1.57,Missed,,,,,,,,,,,,,,,,
130,PT02M23.00S,2023-02-24T02:17:37.0Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612759,27,21,2023-02-24T02:17:38Z,1300000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,
131,PT02M18.00S,2023-02-24T02:17:42.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631104,7.703679369250986,51.470588235294116,1610612759,27,21,2023-02-24T02:17:46Z,1310000,False,-7.0,20.0,1,left,MISS B. Wesley running Layup,[1631104],1610612759.0,SAS,running,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,2.12,Missed,,,,,,,,,,,,,,,,
132,PT02M16.00S,2023-02-24T02:17:44.0Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612742,27,21,2023-02-24T02:17:46Z,1320000,False,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,131.0,2.0,2.0,0.0,,,,,,,,,,,,
133,PT02M04.00S,2023-02-24T02:17:55.8Z,1,REGULAR,3pt,Jump Shot,[],1629029,72.35545335085413,21.07843137254902,1610612742,27,21,2023-02-24T02:18:41Z,1330000,False,-145.0,207.0,1,right,MISS L. Doncic 25' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,25.28,Missed,,,,,,,,,,,,,,,,
134,PT02M01.00S,2023-02-24T02:17:58.8Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,27,21,2023-02-24T02:18:00Z,1340000,False,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,133.0,4.0,4.0,0.0,,,,,,,,,,,,
135,PT01M54.00S,2023-02-24T02:18:06.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629646,6.258212877792378,48.77450980392157,1610612759,27,23,2023-02-24T02:18:10Z,1350000,False,6.0,6.0,1,left,C. Bassey cutting DUNK (2 PTS) (K. Johnson 1 AST),"[1629646, 1629640]",1610612759.0,SAS,cutting,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,0.88,Made,,,,,2.0,K. Johnson,1629640.0,1.0,,,,,,,,
137,PT01M38.00S,2023-02-24T02:18:21.6Z,1,REGULAR,turnover,bad pass,[],1626174,,,1610612742,27,23,2023-02-24T02:18:26Z,1370000,False,,,0,,C. Wood bad pass TURNOVER (1 TO),"[1626174, 1629646]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,,,,,,,Bassey,1629646.0
138,PT01M38.00S,2023-02-24T02:18:21.6Z,1,REGULAR,steal,,[],1629646,,,1610612759,27,23,2023-02-24T02:18:23Z,1380000,False,,,0,,C. Bassey STEAL (1 STL),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
139,PT01M34.00S,2023-02-24T02:18:25.6Z,1,REGULAR,turnover,lost ball,[],1631104,,,1610612759,27,23,2023-02-24T02:18:28Z,1390000,False,,,0,,B. Wesley lost ball TURNOVER (1 TO),"[1631104, 203200]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,,,Holiday,203200.0
140,PT01M34.00S,2023-02-24T02:18:25.6Z,1,REGULAR,steal,,[],203200,,,1610612742,27,23,2023-02-24T02:18:27Z,1400000,False,,,0,,J. Holiday STEAL (1 STL),[203200],1610612742.0,DAL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
141,PT01M31.00S,2023-02-24T02:18:31.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631230,,,1610612742,27,23,2023-02-24T02:18:43Z,1410000,False,,,0,,D. Barlow shooting personal FOUL (3 PF) (Wood 2 FT),"[1631230, 1626174]",1610612759.0,SAS,shooting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,202026.0,,,,,,,,,,,,3.0,0.0,Wood,1626174.0,,,,
143,PT01M31.00S,2023-02-24T02:18:46.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,27,23,2023-02-24T02:18:46Z,1430000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M31.00S,2023-02-24T02:21:17.9Z,1,REGULAR,substitution,out,[],203493,,,1610612742,27,23,2023-02-24T02:21:36Z,1440000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M31.00S,2023-02-24T02:21:17.9Z,1,REGULAR,substitution,out,[],1629640,,,1610612742,27,23,2023-02-24T02:21:36Z,1450000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M31.00S,2023-02-24T02:21:17.9Z,1,REGULAR,substitution,out,[],1631230,,,1610612742,27,23,2023-02-24T02:21:36Z,1460000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M31.00S,2023-02-24T02:21:17.9Z,1,REGULAR,substitution,in,[],1628373,,,1610612742,27,23,2023-02-24T02:21:36Z,1470000,False,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M31.00S,2023-02-24T02:21:17.9Z,1,REGULAR,substitution,in,[],1628984,,,1610612742,27,23,2023-02-24T02:21:36Z,1480000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M31.00S,2023-02-24T02:21:17.9Z,1,REGULAR,substitution,in,[],1628966,,,1610612742,27,23,2023-02-24T02:21:36Z,1490000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M31.00S,2023-02-24T02:21:49.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626174,,,1610612742,28,23,2023-02-24T02:21:49Z,1500000,False,,,0,,C. Wood Free Throw 1 of 2 (1 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
152,PT01M31.00S,2023-02-24T02:22:04.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626174,,,1610612742,29,23,2023-02-24T02:22:04Z,1510000,False,,,0,,C. Wood Free Throw 2 of 2 (2 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
153,PT01M13.00S,2023-02-24T02:22:23.0Z,1,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612759,29,23,2023-02-24T02:22:30Z,1520000,False,,,0,,C. Wood shooting personal FOUL (1 PF) (Graham 2 FT),"[1626174, 1628984]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,Mid-Range,16-24 Left Center,1628480.0,,,,,,,,,,,,1.0,0.0,Graham,1628984.0,,,,
155,PT01M13.00S,2023-02-24T02:22:52.1Z,1,REGULAR,freethrow,1 of 2,[],1628984,,,1610612759,29,24,2023-02-24T02:22:52Z,1540000,False,,,0,,D. Graham Free Throw 1 of 2 (1 PTS),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
156,PT01M13.00S,2023-02-24T02:23:11.1Z,1,REGULAR,freethrow,2 of 2,[],1628984,,,1610612759,29,25,2023-02-24T02:23:11Z,1550000,False,,,0,,D. Graham Free Throw 2 of 2 (2 PTS),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
157,PT00M59.90S,2023-02-24T02:23:29.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,93.24901445466492,49.01960784313725,1610612742,31,25,2023-02-24T02:23:33Z,1560000,False,-5.0,11.0,1,right,C. Wood cutting DUNK (4 PTS) (L. Doncic 3 AST),"[1626174, 1629029]",1610612742.0,DAL,cutting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,1.2,Made,,,,,4.0,L. Doncic,1629029.0,3.0,,,,,,,,
159,PT00M44.60S,2023-02-24T02:23:47.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629646,17.69053876478318,49.754901960784316,1610612759,31,25,2023-02-24T02:23:51Z,1580000,False,1.0,114.0,1,left,MISS C. Bassey 11' Jump Shot,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Center,,,11.38,Missed,,,,,,,,,,,,,,,,
160,PT00M42.20S,2023-02-24T02:23:49.6Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,31,25,2023-02-24T02:23:51Z,1590000,False,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,159.0,6.0,6.0,0.0,,,,,,,,,,,,
161,PT00M33.60S,2023-02-24T02:23:59.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,93.45022996057818,40.33011642156863,1610612742,33,25,2023-02-24T02:24:26Z,1600000,False,-48.0,9.0,1,right,L. Doncic driving floating bank Jump Shot (10 PTS) (F. Ntilikina 1 AST),"[1629029, 1628373]",1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,4.91,Made,,,,,10.0,F. Ntilikina,1628373.0,1.0,,,,,,,,
163,PT00M33.60S,2023-02-24T02:24:02.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631104,,,1610612742,33,25,2023-02-24T02:24:07Z,1620000,False,,,0,,B. Wesley shooting personal FOUL (1 PF) (Doncic 1 FT),"[1631104, 1629029]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,202026.0,,,,,,,,,,,,1.0,0.0,Doncic,1629029.0,,,,
165,PT00M33.60S,2023-02-24T02:24:28.2Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,34,25,2023-02-24T02:24:28Z,1640000,False,,,0,,L. Doncic Free Throw 1 of 1 (11 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
166,PT00M14.90S,2023-02-24T02:24:52.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612759,34,25,2023-02-24T02:24:59Z,1650000,False,,,0,,C. Wood shooting personal FOUL (2 PF) (Graham 2 FT),"[1626174, 1628984]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,202026.0,,,,,,,,,,,,2.0,0.0,Graham,1628984.0,,,,
168,PT00M14.90S,2023-02-24T02:25:21.6Z,1,REGULAR,freethrow,1 of 2,[],1628984,,,1610612759,34,26,2023-02-24T02:25:21Z,1670000,False,,,0,,D. Graham Free Throw 1 of 2 (3 PTS),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
169,PT00M14.90S,2023-02-24T02:25:21.6Z,1,REGULAR,freethrow,2 of 2,[],1628984,,,1610612759,34,26,2023-02-24T02:25:44Z,1680000,False,,,0,,MISS D. Graham Free Throw 2 of 2,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
