actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
168,PT09M59.00S,2022-11-19T02:08:34.2Z,2,REGULAR,3pt,Jump Shot,[],1626174,69.33311432325887,73.77450980392157,1610612742,35,31,2022-11-19T02:08:41Z,1680000,False,119.0,236.0,1,right,MISS C. Wood 26' 3PT,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,,
169,PT09M59.00S,2022-11-19T02:08:34.2Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,35,31,2022-11-19T02:08:41Z,1690000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,168.0,,,,3.0,3.0,0.0,,
170,PT09M53.00S,2022-11-19T02:08:40.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,34.773324572930356,64.2156862745098,1610612743,35,31,2022-11-19T02:08:48Z,1700000,False,-71.0,274.0,1,left,MISS M. Porter Jr. 28' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,28.35,Missed,,,,,,,,,,,,,,,,,,
171,PT09M50.00S,2022-11-19T02:08:43.8Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,35,31,2022-11-19T02:08:48Z,1710000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,170.0,,,,1.0,1.0,0.0,,
172,PT09M47.00S,2022-11-19T02:08:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,94.43166885676742,52.450980392156865,1610612742,37,31,2022-11-19T02:09:01Z,1720000,False,12.0,0.0,1,right,J. Green running Layup (2 PTS) (T. Hardaway Jr. 2 AST),"[1630182, 203501]",1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,,,,,,
174,PT09M47.00S,2022-11-19T02:08:50.4Z,2,REGULAR,foul,personal,['1freethrow'],1631128,,,1610612742,37,31,2022-11-19T02:08:57Z,1740000,False,,,0,,C. Braun shooting personal FOUL (2 PF) (Green 1 FT),"[1631128, 1630182]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,2.0,0.0,Green,1630182.0,,,,,,,,,
176,PT09M47.00S,2022-11-19T02:09:11.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630182,,,1610612742,38,31,2022-11-19T02:09:11Z,1760000,False,,,0,,J. Green Free Throw 1 of 1 (3 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
177,PT09M24.00S,2022-11-19T02:09:37.0Z,2,REGULAR,3pt,Jump Shot,[],1630538,12.302890932982917,95.34313725490196,1610612743,38,31,2022-11-19T02:09:44Z,1770000,False,-227.0,63.0,1,left,MISS B. Hyland step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
178,PT09M21.00S,2022-11-19T02:09:40.0Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,38,31,2022-11-19T02:09:44Z,1780000,False,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,177.0,,,,3.0,3.0,0.0,,
179,PT09M20.00S,2022-11-19T02:09:42.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203915,94.95729303547962,51.225490196078425,1610612742,40,31,2022-11-19T02:09:50Z,1790000,False,6.0,-5.0,1,right,S. Dinwiddie running Layup (2 PTS) (R. Bullock 1 AST),"[203915, 203493]",1610612742.0,DAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,0.8,Made,2.0,R. Bullock,203493.0,1.0,,,,,,,,,,,,,,
181,PT09M20.00S,2022-11-19T02:09:46.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,40,31,2022-11-19T02:09:46Z,1810000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M20.00S,2022-11-19T02:10:24.0Z,2,REGULAR,substitution,out,[],1631128,,,1610612743,40,31,2022-11-19T02:12:30Z,1820000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M20.00S,2022-11-19T02:10:24.0Z,2,REGULAR,substitution,out,[],1629008,,,1610612743,40,31,2022-11-19T02:12:30Z,1830000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M20.00S,2022-11-19T02:10:24.0Z,2,REGULAR,substitution,in,[],1628971,,,1610612743,40,31,2022-11-19T02:12:30Z,1840000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M20.00S,2022-11-19T02:10:24.0Z,2,REGULAR,substitution,in,[],203484,,,1610612743,40,31,2022-11-19T02:12:30Z,1850000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M06.00S,2022-11-19T02:12:53.3Z,2,REGULAR,3pt,Jump Shot,[],1628971,32.14520367936925,44.11764705882353,1610612743,40,34,2022-11-19T02:12:58Z,1860000,False,29.0,250.0,1,left,B. Brown 25' 3PT  (6 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,25.14,Made,6.0,,,,,,,,,,,,,,,,,
187,PT08M46.00S,2022-11-19T02:13:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,94.43166885676742,52.69607843137255,1610612742,40,34,2022-11-19T02:13:17Z,1870000,False,13.0,0.0,1,right,MISS C. Wood cutting Layup,[1626174],1610612742.0,DAL,cutting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
188,PT08M43.00S,2022-11-19T02:13:15.8Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612742,40,34,2022-11-19T02:13:17Z,1880000,False,,,0,,C. Wood REBOUND (Off:2 Def:1),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,187.0,,,,3.0,1.0,2.0,,
189,PT08M43.00S,2022-11-19T02:13:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,94.40999984741211,50.0,1610612742,42,34,2022-11-19T02:13:15Z,1890000,False,0.0,0.0,1,right,C. Wood tip Layup (18 PTS),[1626174],1610612742.0,DAL,tip,,,Wood,C. Wood,,,,,Mid-Range,8-16 Left,0.0,Made,18.0,,,,,,,,,,,,,,,,,
190,PT08M34.00S,2022-11-19T02:13:27.6Z,2,REGULAR,foul,personal,[],203915,,,1610612743,42,34,2022-11-19T02:13:55Z,1900000,False,,,0,,S. Dinwiddie personal FOUL (1 PF),"[203915, 1630192]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626301.0,1.0,0.0,Nnaji,1630192.0,,,,,,,,,
192,PT08M34.00S,2022-11-19T02:13:32.0Z,2,REGULAR,substitution,out,[],1630182,,,1610612743,42,34,2022-11-19T02:13:42Z,1920000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M34.00S,2022-11-19T02:13:32.0Z,2,REGULAR,substitution,in,[],201580,,,1610612743,42,34,2022-11-19T02:13:42Z,1930000,False,,,0,,SUB in: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M27.00S,2022-11-19T02:13:52.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628427,6.389618922470433,53.18627450980392,1610612743,42,34,2022-11-19T02:14:16Z,1940000,False,-16.0,8.0,1,left,MISS V. Cancar turnaround Hook,[1628427],1610612743.0,DEN,turnaround,,,Cancar,V. Cancar,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
195,PT08M24.00S,2022-11-19T02:13:55.1Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,42,34,2022-11-19T02:13:55Z,1950000,False,,,0,,Z. Nnaji REBOUND (Off:1 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,194.0,,,,1.0,0.0,1.0,,
196,PT08M24.00S,2022-11-19T02:13:55.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630192,5.590000152587891,50.0,1610612743,42,36,2022-11-19T02:14:11Z,1960000,False,0.0,0.0,1,left,Z. Nnaji tip Layup (4 PTS),[1630192],1610612743.0,DEN,tip,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
197,PT08M01.00S,2022-11-19T02:14:17.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201580,88.78120893561103,51.71568627450981,1610612742,44,36,2022-11-19T02:14:22Z,1970000,False,9.0,53.0,1,right,J. McGee turnaround Jump Shot (2 PTS) (C. Wood 1 AST),"[201580, 1626174]",1610612742.0,DAL,turnaround,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,5.37,Made,2.0,C. Wood,1626174.0,1.0,,,,,,,,,,,,,,
199,PT07M42.00S,2022-11-19T02:14:37.6Z,2,REGULAR,3pt,Jump Shot,[],203484,9.017739816031538,94.6078431372549,1610612743,44,39,2022-11-19T02:14:42Z,1990000,False,-223.0,32.0,1,left,K. Caldwell-Pope 3PT  (8 PTS) (B. Hyland 4 AST),"[203484, 1630538]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,22.53,Made,8.0,B. Hyland,1630538.0,4.0,,,,,,,,,,,,,,
201,PT07M18.00S,2022-11-19T02:15:01.5Z,2,REGULAR,turnover,lost ball,[],1626174,,,1610612742,44,39,2022-11-19T02:15:05Z,2010000,False,,,0,,C. Wood lost ball TURNOVER (1 TO),"[1626174, 1628971]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,Brown,1628971.0,,,,,
202,PT07M18.00S,2022-11-19T02:15:01.5Z,2,REGULAR,steal,,[],1628971,,,1610612743,44,39,2022-11-19T02:15:03Z,2020000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
203,PT07M12.00S,2022-11-19T02:15:07.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,5.469776609724048,47.30392156862745,1610612743,44,41,2022-11-19T02:15:14Z,2030000,False,13.0,-1.0,1,left,B. Brown running Layup (8 PTS) (B. Hyland 5 AST),"[1628971, 1630538]",1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.35,Made,8.0,B. Hyland,1630538.0,5.0,,,,,,,,,,,,,,
205,PT06M56.00S,2022-11-19T02:15:22.7Z,2,REGULAR,3pt,Jump Shot,[],203915,82.21090670170827,92.8921568627451,1610612742,47,41,2022-11-19T02:15:30Z,2050000,False,214.0,115.0,1,right,S. Dinwiddie 24' 3PT  (5 PTS) (T. Hardaway Jr. 3 AST),"[203915, 203501]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,24.32,Made,5.0,T. Hardaway Jr.,203501.0,3.0,,,,,,,,,,,,,,
207,PT06M40.00S,2022-11-19T02:15:39.0Z,2,REGULAR,2pt,Jump Shot,[],203484,27.808804204993432,59.55882352941176,1610612743,47,41,2022-11-19T02:15:45Z,2070000,False,-48.0,209.0,1,left,MISS K. Caldwell-Pope 21' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,21.43,Missed,,,,,,,,,,,,,,,,,,
208,PT06M37.00S,2022-11-19T02:15:42.0Z,2,REGULAR,rebound,defensive,[],201580,,,1610612742,47,41,2022-11-19T02:15:45Z,2080000,False,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,207.0,,,,1.0,1.0,0.0,,
209,PT06M29.00S,2022-11-19T02:15:51.1Z,2,REGULAR,foul,personal,['2freethrow'],1628427,,,1610612742,47,41,2022-11-19T02:15:58Z,2090000,False,,,0,,V. Cancar shooting personal FOUL (2 PF) (Hardaway Jr. 2 FT),"[1628427, 203501]",1610612743.0,DEN,shooting,,,Cancar,V. Cancar,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,2.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,
211,PT06M29.00S,2022-11-19T02:16:23.8Z,2,REGULAR,freethrow,1 of 2,[],203501,,,1610612742,48,41,2022-11-19T02:16:23Z,2110000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (4 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
212,PT06M29.00S,2022-11-19T02:16:24.4Z,2,REGULAR,substitution,out,[],1626174,,,1610612742,48,41,2022-11-19T02:16:47Z,2120000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M29.00S,2022-11-19T02:16:24.4Z,2,REGULAR,substitution,out,[],1630192,,,1610612742,48,41,2022-11-19T02:16:47Z,2130000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M29.00S,2022-11-19T02:16:24.4Z,2,REGULAR,substitution,out,[],1628427,,,1610612742,48,41,2022-11-19T02:16:47Z,2140000,False,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M29.00S,2022-11-19T02:16:24.4Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,48,41,2022-11-19T02:16:47Z,2150000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M29.00S,2022-11-19T02:16:24.4Z,2,REGULAR,substitution,in,[],201599,,,1610612742,48,41,2022-11-19T02:16:47Z,2160000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M29.00S,2022-11-19T02:16:24.4Z,2,REGULAR,substitution,in,[],201145,,,1610612742,48,41,2022-11-19T02:16:47Z,2170000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M29.00S,2022-11-19T02:16:56.0Z,2,REGULAR,freethrow,2 of 2,[],203501,,,1610612742,49,41,2022-11-19T02:16:56Z,2180000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (5 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
219,PT06M22.00S,2022-11-19T02:17:06.6Z,2,REGULAR,foul,personal,['2freethrow'],201580,,,1610612743,49,41,2022-11-19T02:17:16Z,2190000,False,,,0,,J. McGee shooting personal FOUL (1 PF) (Hyland 2 FT),"[201580, 1630538]",1610612742.0,DAL,shooting,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,1.0,0.0,Hyland,1630538.0,,,,,,,,,
221,PT06M22.00S,2022-11-19T02:17:39.2Z,2,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,49,42,2022-11-19T02:17:39Z,2210000,False,,,0,,B. Hyland Free Throw 1 of 2 (5 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
222,PT06M22.00S,2022-11-19T02:17:40.2Z,2,REGULAR,substitution,out,[],203501,,,1610612743,49,42,2022-11-19T02:17:45Z,2220000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M22.00S,2022-11-19T02:17:40.2Z,2,REGULAR,substitution,in,[],1629029,,,1610612743,49,42,2022-11-19T02:17:45Z,2230000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M22.00S,2022-11-19T02:17:58.9Z,2,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,49,43,2022-11-19T02:17:58Z,2240000,False,,,0,,B. Hyland Free Throw 2 of 2 (6 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
225,PT06M09.00S,2022-11-19T02:18:14.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,93.38042049934296,49.754901960784316,1610612742,51,43,2022-11-19T02:18:19Z,2250000,False,-1.0,10.0,1,right,J. McGee DUNK (4 PTS) (L. Doncic 5 AST),"[201580, 1629029]",1610612742.0,DAL,,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,,,,
227,PT05M43.00S,2022-11-19T02:18:39.2Z,2,REGULAR,2pt,Jump Shot,[],203484,17.0335085413929,66.91176470588235,1610612743,51,43,2022-11-19T02:18:45Z,2270000,False,-85.0,108.0,1,left,MISS K. Caldwell-Pope 13' floating Shot,[203484],1610612743.0,DEN,floating,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,13.69,Missed,,,,,,,,,,,,,,,,,,
228,PT05M41.00S,2022-11-19T02:18:41.2Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,51,43,2022-11-19T02:18:45Z,2280000,False,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,227.0,,,,6.0,6.0,0.0,,
229,PT05M29.00S,2022-11-19T02:18:55.4Z,2,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612742,51,43,2022-11-19T02:19:02Z,2290000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1628971, 203915]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,
231,PT05M29.00S,2022-11-19T02:19:20.5Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,52,43,2022-11-19T02:19:20Z,2310000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (6 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
232,PT05M29.00S,2022-11-19T02:19:37.4Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,53,43,2022-11-19T02:19:37Z,2320000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (7 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
233,PT05M21.00S,2022-11-19T02:19:48.7Z,2,REGULAR,foul,offensive,[],201599,,,1610612743,53,43,2022-11-19T02:19:57Z,2330000,False,,,0,,D. Jordan offensive FOUL (2 PF),"[201599, 201580]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Center,,,,,,,1626301.0,2.0,0.0,McGee,201580.0,,,,,,,,,
235,PT05M21.00S,2022-11-19T02:19:48.7Z,2,REGULAR,turnover,offensive foul,[],201599,,,1610612743,53,43,2022-11-19T02:19:48Z,2350000,False,,,0,,D. Jordan offensive foul TURNOVER (2 TO),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Center,,,,,,,1626301.0,,,,,,2.0,,,,,,,
236,PT05M10.00S,2022-11-19T02:20:14.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,90.75229960578186,4.901960784313726,1610612742,53,43,2022-11-19T02:20:22Z,2360000,False,-225.0,34.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
237,PT05M07.00S,2022-11-19T02:20:18.0Z,2,REGULAR,rebound,offensive,[],1629029,,,1610612742,53,43,2022-11-19T02:20:18Z,2370000,False,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,236.0,,,,7.0,6.0,1.0,,
238,PT05M04.00S,2022-11-19T02:20:21.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629029,94.1688567674113,50.0,1610612742,55,43,2022-11-19T02:20:26Z,2380000,False,0.0,2.0,1,right,L. Doncic Layup (7 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.23,Made,7.0,,,,,,,,,,,,,,,,,
239,PT04M49.00S,2022-11-19T02:20:39.6Z,2,REGULAR,violation,kicked ball,[],1629029,,,1610612743,55,43,2022-11-19T02:20:45Z,2390000,False,,,0,,L. Doncic kicked ball VIOLATION,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,1626301.0,,,,,,,,,,,,,
240,PT04M49.00S,2022-11-19T02:20:46.0Z,2,REGULAR,substitution,out,[],1630538,,,1610612743,55,43,2022-11-19T02:20:51Z,2400000,False,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M49.00S,2022-11-19T02:20:46.0Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,55,43,2022-11-19T02:20:51Z,2410000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M43.00S,2022-11-19T02:21:06.8Z,2,REGULAR,3pt,Jump Shot,[],1628971,25.837713534822605,81.86274509803921,1610612743,55,43,2022-11-19T02:21:13Z,2420000,False,-159.0,190.0,1,left,MISS B. Brown 24' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
243,PT04M39.00S,2022-11-19T02:21:10.8Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,55,43,2022-11-19T02:21:13Z,2430000,False,,,0,,L. Doncic REBOUND (Off:1 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,242.0,,,,8.0,7.0,1.0,,
244,PT04M31.00S,2022-11-19T02:21:19.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,93.51182654402102,50.49019607843137,1610612742,57,43,2022-11-19T02:21:27Z,2440000,False,2.0,8.0,1,right,J. McGee DUNK (6 PTS) (L. Doncic 6 AST),"[201580, 1629029]",1610612742.0,DAL,,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,0.89,Made,6.0,L. Doncic,1629029.0,6.0,,,,,,,,,,,,,,
246,PT04M31.00S,2022-11-19T02:21:24.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,57,43,2022-11-19T02:21:24Z,2460000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M17.00S,2022-11-19T02:24:29.8Z,2,REGULAR,2pt,Jump Shot,[],1629008,22.421156373193167,50.0,1610612743,57,43,2022-11-19T02:24:36Z,2470000,False,0.0,158.0,1,left,MISS M. Porter Jr. 15' Jump Shot,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Center,15.83,Missed,,,,,,,,,,,,,,,,,,
248,PT04M12.00S,2022-11-19T02:24:34.8Z,2,REGULAR,rebound,offensive,[],203484,,,1610612743,57,43,2022-11-19T02:24:36Z,2480000,False,,,0,,K. Caldwell-Pope REBOUND (Off:2 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,247.0,,,,3.0,1.0,2.0,,
249,PT04M00.00S,2022-11-19T02:24:47.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203484,13.091327201051248,44.11764705882353,1610612743,57,43,2022-11-19T02:39:41Z,2490000,False,29.0,71.0,1,left,MISS K. Caldwell-Pope 7' driving Layup,[203484],1610612743.0,DEN,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,,
250,PT04M00.00S,2022-11-19T02:24:47.3Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,57,43,2022-11-19T02:25:11Z,2500000,False,,,0,,D. Jordan REBOUND (Off:2 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,249.0,,,,3.0,1.0,2.0,,
