actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
166,PT10M20.00S,2022-11-08T03:13:46.4Z,2,REGULAR,foul,personal,['2freethrow'],203939,,,1610612751,31,34,2022-11-08T03:13:56Z,1660000,,,0,,D. Powell shooting personal FOUL (1 PF) (Thomas 2 FT),"[203939, 1630560]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1627964.0,1.0,0.0,Thomas,1630560.0,,
168,PT10M20.00S,2022-11-08T03:14:13.4Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,31,34,2022-11-08T03:14:13Z,1680000,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
169,PT10M20.00S,2022-11-08T03:14:13.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,31,34,2022-11-08T03:14:13Z,1690000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,168.0,,,,,,,,,,,,,,
170,PT10M20.00S,2022-11-08T03:14:28.3Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,31,35,2022-11-08T03:14:28Z,1700000,,,0,,C. Thomas Free Throw 2 of 2 (1 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
171,PT10M06.00S,2022-11-08T03:14:47.2Z,2,REGULAR,foul,personal,['2freethrow'],203552,,,1610612742,31,35,2022-11-08T03:14:55Z,1710000,,,0,,S. Curry shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[203552, 203501]",1610612751.0,BKN,shooting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2004.0,1.0,0.0,Hardaway Jr.,203501.0,,
173,PT10M06.00S,2022-11-08T03:15:13.6Z,2,REGULAR,freethrow,1 of 2,[],203501,,,1610612742,31,35,2022-11-08T03:15:13Z,1730000,,,0,,MISS T. Hardaway Jr. Free Throw 1 of 2,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
174,PT10M06.00S,2022-11-08T03:15:13.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,31,35,2022-11-08T03:15:13Z,1740000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,173.0,,,,,,,,,,,,,,
175,PT10M06.00S,2022-11-08T03:15:14.7Z,2,REGULAR,substitution,out,[],203552,,,1610612742,31,35,2022-11-08T03:15:23Z,1750000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M06.00S,2022-11-08T03:15:14.7Z,2,REGULAR,substitution,in,[],203925,,,1610612742,31,35,2022-11-08T03:15:23Z,1760000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M06.00S,2022-11-08T03:15:34.1Z,2,REGULAR,freethrow,2 of 2,[],203501,,,1610612742,32,35,2022-11-08T03:15:34Z,1770000,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (9 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
178,PT09M54.00S,2022-11-08T03:15:48.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203925,7.178055190538765,53.431372549019606,1610612751,32,35,2022-11-08T03:15:56Z,1780000,-17.0,15.0,1,left,MISS J. Harris driving Layup - blocked,"[203925, 203939]",1610612751.0,BKN,driving,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,,2.28,Missed,,,,,,,,,,,,,,Powell,203939.0
179,PT09M54.00S,2022-11-08T03:15:48.1Z,2,REGULAR,block,,[],203939,,,1610612751,32,35,2022-11-08T03:15:49Z,1790000,,,0,,D. Powell BLOCK (1 BLK),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
180,PT09M51.00S,2022-11-08T03:15:51.1Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,32,35,2022-11-08T03:15:56Z,1800000,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,178.0,1.0,1.0,0.0,,,,,,,,,,,
181,PT09M47.00S,2022-11-08T03:15:54.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203501,89.43823915900131,60.5392156862745,1610612742,32,35,2022-11-08T03:16:05Z,1810000,53.0,47.0,1,right,MISS T. Hardaway Jr. 7' driving floating Shot,[203501],1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.05,Missed,,,,,,,,,,,,,,,
182,PT09M47.00S,2022-11-08T03:15:54.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,32,35,2022-11-08T03:16:05Z,1820000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,181.0,,,,,,,,,,,,,,
184,PT09M33.00S,2022-11-08T03:16:17.3Z,2,REGULAR,foul,offensive,[],1627732,,,1610612751,32,35,2022-11-08T03:16:24Z,1840000,,,0,,B. Simmons off-the-ball offensive FOUL (1 PF),"[1627732, 203501]",1610612751.0,BKN,off-the-ball,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,203593.0,1.0,0.0,Hardaway Jr.,203501.0,,
186,PT09M33.00S,2022-11-08T03:16:17.3Z,2,REGULAR,turnover,offensive foul,[],1627732,,,1610612751,32,35,2022-11-08T03:16:17Z,1860000,,,0,,B. Simmons offensive foul TURNOVER (1 TO),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,203593.0,,,,,,
187,PT09M16.00S,2022-11-08T03:16:50.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630182,93.51182654402102,51.470588235294116,1610612742,34,35,2022-11-08T03:16:57Z,1870000,7.0,8.0,1,right,J. Green driving reverse Layup (2 PTS) (T. Hardaway Jr. 1 AST),"[1630182, 203501]",1610612742.0,DAL,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,1.13,Made,,,,,2.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,
189,PT09M15.00S,2022-11-08T03:16:56.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,34,35,2022-11-08T03:16:56Z,1890000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M15.00S,2022-11-08T03:17:35.7Z,2,REGULAR,substitution,out,[],1629139,,,1610612751,34,35,2022-11-08T03:19:27Z,1900000,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M15.00S,2022-11-08T03:17:35.7Z,2,REGULAR,substitution,in,[],1626220,,,1610612751,34,35,2022-11-08T03:19:27Z,1910000,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M51.00S,2022-11-08T03:20:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,7.178055190538765,45.588235294117645,1610612751,34,35,2022-11-08T03:20:16Z,1920000,22.0,15.0,1,left,MISS C. Thomas driving Layup,[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,2.67,Missed,,,,,,,,,,,,,,,
193,PT08M49.00S,2022-11-08T03:20:13.5Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,34,35,2022-11-08T03:25:11Z,1930000,,,0,,D. Powell REBOUND (Off:0 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,192.0,2.0,2.0,0.0,,,,,,,,,,,
194,PT08M41.00S,2022-11-08T03:20:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.38042049934296,54.41176470588235,1610612742,34,35,2022-11-08T03:20:25Z,1940000,22.0,10.0,1,right,MISS S. Dinwiddie driving Layup,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,2.41,Missed,,,,,,,,,,,,,,,
195,PT08M39.00S,2022-11-08T03:20:23.4Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,34,35,2022-11-08T03:20:23Z,1950000,,,0,,D. Powell REBOUND (Off:1 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,194.0,3.0,2.0,1.0,,,,,,,,,,,
197,PT08M29.00S,2022-11-08T03:20:51.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203501,94.30026281208936,73.2843137254902,1610612742,36,35,2022-11-08T03:20:56Z,1970000,116.0,1.0,1,right,T. Hardaway Jr. 11' pullup Jump Shot (11 PTS),[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,11.64,Made,,,,,11.0,,,,,,,,,,
198,PT08M13.00S,2022-11-08T03:21:06.1Z,2,REGULAR,3pt,Jump Shot,[],201988,8.409986859395532,94.87591911764706,1610612751,36,35,2022-11-08T03:21:19Z,1980000,-224.0,27.0,1,left,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Left Corner 3,24+ Left,,,,22.6,Missed,,,,,,,,,,,,,,,
199,PT08M11.00S,2022-11-08T03:21:08.1Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,36,35,2022-11-08T03:21:19Z,1990000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,,,,,,198.0,2.0,2.0,0.0,,,,,,,,,,,
200,PT07M55.00S,2022-11-08T03:21:25.0Z,2,REGULAR,3pt,Jump Shot,[],1630182,92.59198423127464,95.83333333333334,1610612742,39,35,2022-11-08T03:21:29Z,2000000,229.0,17.0,1,right,J. Green 3PT  (5 PTS) (S. Dinwiddie 2 AST),"[1630182, 203915]",1610612742.0,DAL,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,22.98,Made,,,,,5.0,S. Dinwiddie,203915.0,2.0,,,,,,,
202,PT07M36.00S,2022-11-08T03:21:43.5Z,2,REGULAR,3pt,Jump Shot,[],1626220,31.488173455978973,68.62745098039215,1610612751,39,38,2022-11-08T03:21:51Z,2020000,-93.0,243.0,1,left,R. O'Neale 26' 3PT  (12 PTS) (C. Thomas 1 AST),"[1626220, 1630560]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,26.07,Made,,,,,12.0,C. Thomas,1630560.0,1.0,,,,,,,
204,PT07M13.00S,2022-11-08T03:22:06.3Z,2,REGULAR,3pt,Jump Shot,[],203501,90.88370565045992,95.58823529411765,1610612742,39,38,2022-11-08T03:22:15Z,2040000,228.0,33.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,,,,23.03,Missed,,,,,,,,,,,,,,,
205,PT07M09.00S,2022-11-08T03:22:10.3Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,39,38,2022-11-08T03:22:15Z,2050000,,,0,,D. Powell REBOUND (Off:2 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Right Corner 3,24+ Right,,,,,,204.0,4.0,2.0,2.0,,,,,,,,,,,
207,PT07M09.00S,2022-11-08T03:22:53.8Z,2,REGULAR,substitution,out,[],201988,,,1610612742,39,38,2022-11-08T03:23:00Z,2070000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M09.00S,2022-11-08T03:22:53.8Z,2,REGULAR,substitution,in,[],203552,,,1610612742,39,38,2022-11-08T03:23:00Z,2080000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M01.00S,2022-11-08T03:23:13.5Z,2,REGULAR,turnover,bad pass,[],203915,,,1610612742,39,38,2022-11-08T03:23:17Z,2090000,,,0,,S. Dinwiddie bad pass TURNOVER (2 TO),"[203915, 1627732]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Center,2.0,Simmons,1627732.0,,,,,,,,,,,,,,,,,
210,PT07M01.00S,2022-11-08T03:23:13.5Z,2,REGULAR,steal,,[],1627732,,,1610612751,39,38,2022-11-08T03:23:15Z,2100000,,,0,,B. Simmons STEAL (1 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
211,PT06M53.00S,2022-11-08T03:23:21.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203552,24.26084099868594,30.14705882352941,1610612751,39,38,2022-11-08T03:29:22Z,2110000,99.0,176.0,1,left,MISS S. Curry 20' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,20.17,Missed,,,,,,,,,,,,,,,
212,PT06M51.00S,2022-11-08T03:23:23.5Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,39,38,2022-11-08T03:23:25Z,2120000,,,0,,D. Powell REBOUND (Off:2 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,211.0,5.0,3.0,2.0,,,,,,,,,,,
213,PT06M37.00S,2022-11-08T03:23:37.7Z,2,REGULAR,2pt,Jump Shot,[],203501,85.3646517739816,74.01960784313727,1610612742,39,38,2022-11-08T03:29:43Z,2130000,120.0,85.0,1,right,MISS T. Hardaway Jr. 14' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,14.72,Missed,,,,,,,,,,,,,,,
214,PT06M32.00S,2022-11-08T03:23:42.7Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,39,38,2022-11-08T03:23:43Z,2140000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Right,,,,,,213.0,1.0,1.0,0.0,,,,,,,,,,,
215,PT06M23.00S,2022-11-08T03:23:51.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,13.354139290407357,45.588235294117645,1610612751,39,38,2022-11-08T03:23:55Z,2150000,22.0,73.0,1,left,MISS B. Simmons 7' turnaround Hook,[1627732],1610612751.0,BKN,turnaround,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,7.63,Missed,,,,,,,,,,,,,,,
216,PT06M22.00S,2022-11-08T03:23:52.2Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,39,38,2022-11-08T03:23:55Z,2160000,,,0,,D. Powell REBOUND (Off:2 Def:4),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,215.0,6.0,4.0,2.0,,,,,,,,,,,
217,PT06M17.00S,2022-11-08T03:23:57.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203915,70.90998685939553,73.2843137254902,1610612742,39,38,2022-11-08T03:24:03Z,2170000,116.0,221.0,1,right,MISS S. Dinwiddie 24' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,24.97,Missed,,,,,,,,,,,,,,,
218,PT06M13.00S,2022-11-08T03:24:01.6Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,39,38,2022-11-08T03:24:03Z,2180000,,,0,,B. Simmons REBOUND (Off:1 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Right Center,,,,,,217.0,2.0,1.0,1.0,,,,,,,,,,,
219,PT06M07.00S,2022-11-08T03:24:07.2Z,2,REGULAR,2pt,Jump Shot,[],203925,18.873193166885677,78.18627450980392,1610612751,39,40,2022-11-08T03:30:22Z,2190000,-141.0,125.0,1,left,J. Harris 18' pullup Jump Shot (9 PTS) (B. Simmons 1 AST),"[203925, 1627732]",1610612751.0,BKN,pullup,,,Harris,J. Harris,,,,,Mid-Range,16-24 Left Center,,,,18.83,Made,,,,,9.0,B. Simmons,1627732.0,1.0,,,,,,,
221,PT05M48.00S,2022-11-08T03:24:29.8Z,2,REGULAR,turnover,out-of-bounds,[],1630182,,,1610612742,39,40,2022-11-08T03:25:10Z,2210000,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[1630182],1610612742.0,DAL,lost ball,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,203593.0,,,,,,
222,PT05M48.00S,2022-11-08T03:24:34.1Z,2,REGULAR,substitution,out,[],203501,,,1610612751,39,40,2022-11-08T03:24:47Z,2220000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT05M48.00S,2022-11-08T03:24:34.1Z,2,REGULAR,substitution,out,[],1628467,,,1610612751,39,40,2022-11-08T03:24:47Z,2230000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M48.00S,2022-11-08T03:24:34.1Z,2,REGULAR,substitution,out,[],1627732,,,1610612751,39,40,2022-11-08T03:24:47Z,2240000,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M48.00S,2022-11-08T03:24:34.1Z,2,REGULAR,substitution,out,[],203925,,,1610612751,39,40,2022-11-08T03:24:47Z,2250000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M48.00S,2022-11-08T03:24:34.1Z,2,REGULAR,substitution,in,[],1629029,,,1610612751,39,40,2022-11-08T03:24:47Z,2260000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M48.00S,2022-11-08T03:24:34.1Z,2,REGULAR,substitution,in,[],1627827,,,1610612751,39,40,2022-11-08T03:24:47Z,2270000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M48.00S,2022-11-08T03:24:34.1Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,39,40,2022-11-08T03:24:47Z,2280000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M48.00S,2022-11-08T03:24:34.1Z,2,REGULAR,substitution,in,[],201142,,,1610612751,39,40,2022-11-08T03:24:47Z,2290000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M30.00S,2022-11-08T03:25:12.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201142,19.530223390275953,29.901960784313726,1610612751,39,40,2022-11-08T03:31:26Z,2300000,100.0,131.0,1,left,MISS K. Durant 16' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,16.52,Missed,,,,,,,,,,,,,,,
231,PT05M28.00S,2022-11-08T03:25:14.1Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,39,40,2022-11-08T03:25:16Z,2310000,,,0,,J. Green REBOUND (Off:1 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,230.0,3.0,2.0,1.0,,,,,,,,,,,
232,PT05M15.00S,2022-11-08T03:25:27.7Z,2,REGULAR,3pt,Jump Shot,[],1627827,93.51182654402102,5.392156862745098,1610612742,42,40,2022-11-08T03:25:32Z,2320000,-223.0,8.0,1,right,D. Finney-Smith 3PT  (5 PTS) (S. Dinwiddie 3 AST),"[1627827, 203915]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,22.32,Made,,,,,5.0,S. Dinwiddie,203915.0,3.0,,,,,,,
234,PT05M00.00S,2022-11-08T03:25:42.8Z,2,REGULAR,2pt,Jump Shot,[],201142,10.726018396846255,66.91176470588235,1610612751,42,40,2022-11-08T03:32:01Z,2340000,-85.0,48.0,1,left,MISS K. Durant 9' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,9.74,Missed,,,,,,,,,,,,,,,
235,PT04M56.00S,2022-11-08T03:25:46.8Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,42,40,2022-11-08T03:25:48Z,2350000,,,0,,N. Claxton REBOUND (Off:4 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,234.0,7.0,3.0,4.0,,,,,,,,,,,
236,PT04M56.00S,2022-11-08T03:25:46.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,42,40,2022-11-08T03:25:46Z,2360000,0.0,0.0,1,left,MISS N. Claxton tip Layup,[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
237,PT04M55.00S,2022-11-08T03:25:47.2Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,42,40,2022-11-08T03:25:47Z,2370000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,,,,,,236.0,3.0,3.0,0.0,,,,,,,,,,,
238,PT04M48.00S,2022-11-08T03:25:54.6Z,2,REGULAR,3pt,Jump Shot,[],1627827,74.72076215505913,83.57843137254902,1610612742,42,40,2022-11-08T03:25:58Z,2380000,168.0,185.0,1,right,MISS D. Finney-Smith 24' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,24.99,Missed,,,,,,,,,,,,,,,
239,PT04M45.00S,2022-11-08T03:25:57.6Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,42,40,2022-11-08T03:25:58Z,2390000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,238.0,2.0,2.0,0.0,,,,,,,,,,,
240,PT04M37.00S,2022-11-08T03:26:06.4Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612751,42,40,2022-11-08T03:26:11Z,2400000,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1627827]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,1.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,,,
241,PT04M37.00S,2022-11-08T03:26:06.4Z,2,REGULAR,steal,,[],1627827,,,1610612742,42,40,2022-11-08T03:26:07Z,2410000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
242,PT04M33.00S,2022-11-08T03:26:09.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630182,93.9060446780552,48.28431372549019,1610612742,44,40,2022-11-08T03:26:29Z,2420000,-9.0,5.0,1,right,J. Green running DUNK (7 PTS) (S. Dinwiddie 4 AST),"[1630182, 203915]",1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,0.98,Made,,,,,7.0,S. Dinwiddie,203915.0,4.0,,,,,,,
244,PT04M03.00S,2022-11-08T03:26:39.1Z,2,REGULAR,2pt,Jump Shot,[],1630560,14.4053876478318,24.754901960784316,1610612751,44,40,2022-11-08T03:33:33Z,2440000,126.0,83.0,1,left,MISS C. Thomas 15' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,,,,15.1,Missed,,,,,,,,,,,,,,,
245,PT04M01.00S,2022-11-08T03:26:41.1Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,44,40,2022-11-08T03:26:48Z,2450000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,,,,,,244.0,4.0,4.0,0.0,,,,,,,,,,,
246,PT03M54.00S,2022-11-08T03:26:49.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,89.17542706964521,39.705882352941174,1610612742,44,40,2022-11-08T03:26:55Z,2460000,-51.0,49.0,1,right,MISS L. Doncic 7' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,7.13,Missed,,,,,,,,,,,,,,,
247,PT03M50.00S,2022-11-08T03:26:53.5Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,44,40,2022-11-08T03:26:55Z,2470000,,,0,,N. Claxton REBOUND (Off:4 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,246.0,8.0,4.0,4.0,,,,,,,,,,,
248,PT03M32.00S,2022-11-08T03:27:10.1Z,2,REGULAR,3pt,Jump Shot,[],1630560,8.09789750328515,94.85294117647058,1610612751,44,43,2022-11-08T03:27:16Z,2480000,-224.0,24.0,1,left,C. Thomas 3PT  (4 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,,,,22.55,Made,,,,,4.0,,,,,,,,,,
