actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
606,PT05M46.00S,2022-10-30T03:09:57.6Z,4,REGULAR,turnover,bad pass,[],1628983,,,1610612760,92,79,2022-10-30T03:10:04Z,5950000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (3 TO),"[1628983, 203501]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Hardaway Jr.,203501.0
607,PT05M46.00S,2022-10-30T03:09:57.6Z,4,REGULAR,steal,,[],203501,,,1610612742,92,79,2022-10-30T03:09:59Z,5960000,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
608,PT05M41.00S,2022-10-30T03:10:03.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630182,7.30946123521682,45.83333333333333,1610612742,94,79,2022-10-30T03:10:12Z,5970000,21.0,16.0,1,left,J. Green running Layup (5 PTS) (T. Hardaway Jr. 1 AST),"[1630182, 203501]",1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.64,Made,5.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,
610,PT05M41.00S,2022-10-30T03:10:06.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630197,,,1610612742,94,79,2022-10-30T03:10:20Z,5990000,,,0,,A. Pokusevski shooting personal FOUL (4 PF) (Green 1 FT),"[1630197, 1630182]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,,,202037.0,4.0,1.0,,,,,,,Green,1630182.0,,,
612,PT05M41.00S,2022-10-30T03:10:21.3Z,4,REGULAR,substitution,out,[],203915,,,1610612742,94,79,2022-10-30T03:10:41Z,6010000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M41.00S,2022-10-30T03:10:21.3Z,4,REGULAR,substitution,out,[],1629026,,,1610612742,94,79,2022-10-30T03:10:41Z,6020000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M41.00S,2022-10-30T03:10:21.3Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,94,79,2022-10-30T03:10:41Z,6030000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M41.00S,2022-10-30T03:10:21.3Z,4,REGULAR,substitution,in,[],1629652,,,1610612742,94,79,2022-10-30T03:10:41Z,6040000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M41.00S,2022-10-30T03:10:37.7Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630182,,,1610612742,95,79,2022-10-30T03:10:37Z,6050000,,,0,,J. Green Free Throw 1 of 1 (6 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
617,PT05M31.00S,2022-10-30T03:10:48.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.24901445466492,48.28431372549019,1610612760,95,79,2022-10-30T03:10:58Z,6060000,-9.0,11.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.4,Missed,,,,,,,,,,,,,,,,,,
618,PT05M30.00S,2022-10-30T03:10:49.5Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,95,79,2022-10-30T03:10:58Z,6070000,,,0,,L. Doncic REBOUND (Off:2 Def:13),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,617.0,15.0,13.0,2.0,,,,,,,
619,PT05M25.00S,2022-10-30T03:10:55.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203501,8.229303547963205,53.92156862745098,1610612742,95,79,2022-10-30T03:11:03Z,6080000,-20.0,25.0,1,left,MISS T. Hardaway Jr. running Layup,[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,3.17,Missed,,,,,,,,,,,,,,,,,,
620,PT05M23.00S,2022-10-30T03:10:57.0Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,95,79,2022-10-30T03:11:03Z,6090000,,,0,,D. Bazley REBOUND (Off:0 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,,,,,619.0,4.0,4.0,0.0,,,,,,,
623,PT05M14.00S,2022-10-30T03:11:05.9Z,4,REGULAR,3pt,Jump Shot,[],1630197,66.96780551905388,51.71568627450981,1610612760,95,79,2022-10-30T03:11:15Z,6100000,9.0,258.0,1,right,MISS A. Pokusevski 25' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
624,PT05M13.00S,2022-10-30T03:11:06.9Z,4,REGULAR,rebound,offensive,[],1630598,,,1610612760,95,79,2022-10-30T03:11:42Z,6110000,,,0,,A. Wiggins REBOUND (Off:2 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,623.0,4.0,2.0,2.0,,,,,,,
627,PT05M12.00S,2022-10-30T03:11:14.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630598,94.40999984741211,50.0,1610612760,95,79,2022-10-30T03:12:23Z,6140000,0.0,0.0,1,right,MISS A. Wiggins tip Layup,[1630598],1610612760.0,OKC,tip,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
628,PT05M07.00S,2022-10-30T03:11:19.1Z,4,REGULAR,rebound,offensive,[],1628983,,,1610612760,95,79,2022-10-30T03:12:23Z,6150000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,627.0,4.0,3.0,1.0,,,,,,,
629,PT05M04.00S,2022-10-30T03:11:15.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,94.40999984741211,50.0,1610612760,95,79,2022-10-30T03:11:15Z,6160000,0.0,0.0,1,right,MISS S. Gilgeous-Alexander tip Layup,[1628983],1610612760.0,OKC,tip,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
630,PT05M03.00S,2022-10-30T03:11:16.1Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,95,79,2022-10-30T03:11:16Z,6170000,,,0,,L. Doncic REBOUND (Off:2 Def:14),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,,,,,,,,629.0,16.0,14.0,2.0,,,,,,,
631,PT04M58.00S,2022-10-30T03:11:21.4Z,4,REGULAR,3pt,Jump Shot,[],1630182,5.863994743758213,95.58823529411765,1610612742,95,79,2022-10-30T03:11:27Z,6180000,-228.0,3.0,1,left,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
632,PT04M55.00S,2022-10-30T03:11:24.4Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,95,79,2022-10-30T03:11:27Z,6190000,,,0,,A. Pokusevski REBOUND (Off:0 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Left Corner 3,24+ Left,,,,,,,,,,631.0,4.0,4.0,0.0,,,,,,,
633,PT04M53.00S,2022-10-30T03:11:28.6Z,4,REGULAR,foul,personal,[],1629029,,,1610612760,95,79,2022-10-30T03:11:44Z,6200000,,,0,,L. Doncic personal FOUL (4 PF),"[1629029, 1630197]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,,,,,2530.0,4.0,0.0,,,,,,,Pokusevski,1630197.0,,,
635,PT04M53.00S,2022-10-30T03:11:34.9Z,4,REGULAR,substitution,out,[],1630182,,,1610612760,95,79,2022-10-30T03:11:48Z,6220000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M53.00S,2022-10-30T03:11:34.9Z,4,REGULAR,substitution,out,[],1630197,,,1610612760,95,79,2022-10-30T03:11:48Z,6230000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M53.00S,2022-10-30T03:11:34.9Z,4,REGULAR,substitution,in,[],203915,,,1610612760,95,79,2022-10-30T03:11:48Z,6240000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M53.00S,2022-10-30T03:11:34.9Z,4,REGULAR,substitution,in,[],1630198,,,1610612760,95,79,2022-10-30T03:11:48Z,6250000,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M48.00S,2022-10-30T03:12:06.7Z,4,REGULAR,foul,personal,[],1627827,,,1610612760,95,79,2022-10-30T03:12:27Z,6260000,,,0,,D. Finney-Smith personal FOUL (2 PF),"[1627827, 1628983]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,2530.0,2.0,0.0,,,,,,,Gilgeous-Alexander,1628983.0,,,
641,PT04M35.00S,2022-10-30T03:12:33.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,83.65637319316689,58.08823529411765,1610612760,95,81,2022-10-30T03:12:41Z,6280000,40.0,101.0,1,right,S. Gilgeous-Alexander 10' driving floating Jump Shot (26 PTS),[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,10.89,Made,26.0,,,,,,,,,,,,,,,,,
642,PT04M14.00S,2022-10-30T03:12:54.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,16.63929040735874,42.15686274509804,1610612742,97,81,2022-10-30T03:12:58Z,6290000,39.0,104.0,1,left,C. Wood 11' turnaround Jump Shot (11 PTS),[1626174],1610612742.0,DAL,turnaround,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,11.1,Made,11.0,,,,,,,,,,,,,,,,,
643,PT03M57.00S,2022-10-30T03:13:14.1Z,4,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612760,97,81,2022-10-30T03:13:33Z,6300000,,,0,,C. Wood shooting personal FOUL (5 PF) (Bazley 2 FT),"[1626174, 1629647]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,5.0,0.0,,,,,,,Bazley,1629647.0,,,
645,PT03M57.00S,2022-10-30T03:13:37.0Z,4,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,97,82,2022-10-30T03:13:59Z,6320000,,,0,,D. Bazley Free Throw 1 of 2 (13 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
646,PT03M57.00S,2022-10-30T03:13:37.0Z,4,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,97,82,2022-10-30T03:13:59Z,6330000,,,0,,MISS D. Bazley Free Throw 2 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
647,PT03M55.00S,2022-10-30T03:13:39.0Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,97,82,2022-10-30T03:13:59Z,6340000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,646.0,2.0,2.0,0.0,,,,,,,
648,PT03M44.00S,2022-10-30T03:14:07.9Z,4,REGULAR,3pt,Jump Shot,[],1627827,20.97568988173456,90.44117647058823,1610612742,97,82,2022-10-30T03:14:14Z,6350000,-202.0,145.0,1,left,MISS D. Finney-Smith 24' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
649,PT03M42.00S,2022-10-30T03:14:09.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,97,82,2022-10-30T03:14:14Z,6360000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,648.0,,,,,,,,,,
650,PT03M42.00S,2022-10-30T03:14:14.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612760,97,82,2022-10-30T03:14:36Z,6370000,,,0,,L. Doncic loose ball personal FOUL (5 PF) (Joe 2 FT),"[1629029, 1630198]",1610612742.0,DAL,loose ball,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627541.0,5.0,0.0,,,,,,,Joe,1630198.0,,,
652,PT03M42.00S,2022-10-30T03:14:43.9Z,4,REGULAR,freethrow,1 of 2,[],1630198,,,1610612760,97,83,2022-10-30T03:14:43Z,6390000,,,0,,I. Joe Free Throw 1 of 2 (1 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
653,PT03M42.00S,2022-10-30T03:14:44.3Z,4,REGULAR,substitution,out,[],203501,,,1610612760,97,83,2022-10-30T03:14:49Z,6400000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT03M42.00S,2022-10-30T03:14:44.3Z,4,REGULAR,substitution,in,[],203493,,,1610612760,97,83,2022-10-30T03:14:49Z,6410000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M42.00S,2022-10-30T03:15:02.8Z,4,REGULAR,freethrow,2 of 2,[],1630198,,,1610612760,97,84,2022-10-30T03:15:02Z,6420000,,,0,,I. Joe Free Throw 2 of 2 (2 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
656,PT03M22.00S,2022-10-30T03:15:25.2Z,4,REGULAR,3pt,Jump Shot,[],203915,31.750985545335087,22.058823529411764,1610612742,97,84,2022-10-30T03:15:31Z,6430000,140.0,246.0,1,left,MISS S. Dinwiddie 28' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,28.29,Missed,,,,,,,,,,,,,,,,,,
657,PT03M18.00S,2022-10-30T03:15:29.2Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,97,84,2022-10-30T03:15:31Z,6440000,,,0,,D. Bazley REBOUND (Off:0 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,656.0,5.0,5.0,0.0,,,,,,,
658,PT03M06.00S,2022-10-30T03:15:40.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,92.32917214191852,48.529411764705884,1610612760,97,86,2022-10-30T03:22:29Z,6450000,-7.0,20.0,1,right,D. Bazley Layup (15 PTS) (I. Joe 1 AST),"[1629647, 1630198]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,2.1,Made,15.0,I. Joe,1630198.0,1.0,,,,,,,,,,,,,,
660,PT02M44.00S,2022-10-30T03:16:01.3Z,4,REGULAR,3pt,Jump Shot,[],1626174,23.866622864651774,87.25490196078431,1610612742,97,86,2022-10-30T03:16:06Z,6470000,-186.0,172.0,1,left,MISS C. Wood 25' 3PT,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
661,PT02M41.00S,2022-10-30T03:16:04.3Z,4,REGULAR,rebound,defensive,[],1630198,,,1610612760,97,86,2022-10-30T03:16:06Z,6480000,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,660.0,1.0,1.0,0.0,,,,,,,
662,PT02M36.00S,2022-10-30T03:16:10.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628983,93.24901445466492,52.94117647058824,1610612760,97,88,2022-10-30T03:16:16Z,6490000,15.0,11.0,1,right,S. Gilgeous-Alexander running DUNK (28 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.84,Made,28.0,,,,,,,,,,,,,,,,,
663,PT02M35.00S,2022-10-30T03:16:14.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,97,88,2022-10-30T03:16:14Z,6500000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT02M25.00S,2022-10-30T03:19:12.5Z,4,REGULAR,turnover,bad pass,[],203915,,,1610612742,97,88,2022-10-30T03:19:19Z,6510000,,,0,,S. Dinwiddie bad pass TURNOVER (2 TO),"[203915, 1629652]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Dort,1629652.0
665,PT02M25.00S,2022-10-30T03:19:12.5Z,4,REGULAR,steal,,[],1629652,,,1610612760,97,88,2022-10-30T03:19:14Z,6520000,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
666,PT02M23.00S,2022-10-30T03:19:15.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629652,91.67214191852825,47.05882352941176,1610612760,97,90,2022-10-30T03:19:33Z,6530000,-15.0,26.0,1,right,L. Dort running finger roll Layup (13 PTS) (A. Wiggins 3 AST),"[1629652, 1630598]",1610612760.0,OKC,running finger roll,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.97,Made,13.0,A. Wiggins,1630598.0,3.0,,,,,,,,,,,,,,
668,PT02M07.00S,2022-10-30T03:19:33.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612742,97,90,2022-10-30T03:19:40Z,6550000,,,0,,L. Dort personal FOUL (3 PF) (Doncic 2 FT),"[1629652, 1629029]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,2530.0,3.0,0.0,,,,,,,Doncic,1629029.0,,,
670,PT02M07.00S,2022-10-30T03:20:05.3Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,97,90,2022-10-30T03:20:05Z,6570000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
671,PT02M07.00S,2022-10-30T03:20:05.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,97,90,2022-10-30T03:20:05Z,6580000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,670.0,,,,,,,,,,
672,PT02M07.00S,2022-10-30T03:20:22.6Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,98,90,2022-10-30T03:20:22Z,6590000,,,0,,L. Doncic Free Throw 2 of 2 (23 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
673,PT01M56.00S,2022-10-30T03:20:35.2Z,4,REGULAR,2pt,Jump Shot,[],1630198,92.72339027595268,12.990196078431374,1610612760,98,92,2022-10-30T03:20:39Z,6600000,-185.0,16.0,1,right,I. Joe 18' pullup Jump Shot (4 PTS) (L. Dort 2 AST),"[1630198, 1629652]",1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Mid-Range,16-24 Left,18.57,Made,4.0,L. Dort,1629652.0,2.0,,,,,,,,,,,,,,
675,PT01M33.00S,2022-10-30T03:20:59.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,5.469776609724048,35.78431372549019,1610612742,98,92,2022-10-30T03:21:04Z,6620000,71.0,-1.0,1,left,MISS L. Doncic 7' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,7.11,Missed,,,,,,,,,,,,,,,,,,
676,PT01M31.00S,2022-10-30T03:21:01.9Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,98,92,2022-10-30T03:21:04Z,6630000,,,0,,D. Bazley REBOUND (Off:0 Def:6),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,675.0,6.0,6.0,0.0,,,,,,,
677,PT01M25.00S,2022-10-30T03:21:08.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,92.46057818659659,45.09803921568628,1610612760,98,92,2022-10-30T03:21:14Z,6640000,-25.0,18.0,1,right,MISS A. Wiggins cutting Layup - blocked,"[1630598, 1627827]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,Finney-Smith,1627827.0,,,,,
678,PT01M25.00S,2022-10-30T03:21:08.6Z,4,REGULAR,block,,[],1627827,,,1610612760,98,92,2022-10-30T03:21:10Z,6650000,,,0,,D. Finney-Smith BLOCK (2 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
679,PT01M23.00S,2022-10-30T03:21:10.6Z,4,REGULAR,rebound,offensive,[],1628983,,,1610612760,98,92,2022-10-30T03:21:14Z,6660000,,,0,,S. Gilgeous-Alexander REBOUND (Off:2 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,677.0,5.0,3.0,2.0,,,,,,,
680,PT01M23.00S,2022-10-30T03:21:12.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,87.91064388961892,62.377450980392155,1610612760,98,94,2022-10-30T03:21:23Z,6670000,62.0,61.0,1,right,S. Gilgeous-Alexander 8' turnaround fadeaway bank Jump Shot (30 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,8.7,Made,30.0,,,,,,,,,,,,,,,,,
681,PT01M04.00S,2022-10-30T03:21:36.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612742,98,94,2022-10-30T03:21:43Z,6680000,,,0,,L. Dort personal FOUL (4 PF) (Doncic 2 FT),"[1629652, 1629029]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,,,,,,,202037.0,4.0,0.0,,,,,,,Doncic,1629029.0,,,
683,PT01M04.00S,2022-10-30T03:22:35.8Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,99,94,2022-10-30T03:22:35Z,6700000,,,0,,L. Doncic Free Throw 1 of 2 (24 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
684,PT01M04.00S,2022-10-30T03:22:35.8Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,99,94,2022-10-30T03:23:02Z,6710000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
685,PT01M03.00S,2022-10-30T03:22:36.2Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612742,99,94,2022-10-30T03:23:29Z,6720000,,,0,,D. Finney-Smith REBOUND (Off:4 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,684.0,5.0,1.0,4.0,,,,,,,
686,PT01M03.00S,2022-10-30T03:23:00.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627827,5.590000152587891,50.0,1610612742,99,94,2022-10-30T03:23:35Z,6730000,0.0,0.0,1,left,MISS D. Finney-Smith tip Layup,[1627827],1610612742.0,DAL,tip,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
687,PT00M59.00S,2022-10-30T03:23:04.7Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,99,94,2022-10-30T03:23:35Z,6740000,,,0,,D. Bazley REBOUND (Off:0 Def:7),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,,,,,686.0,7.0,7.0,0.0,,,,,,,
688,PT00M52.10S,2022-10-30T03:23:07.5Z,4,REGULAR,3pt,Jump Shot,[],1630598,92.59198423127464,3.9215686274509802,1610612760,99,94,2022-10-30T03:23:13Z,6750000,-230.0,17.0,1,right,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,23.1,Missed,,,,,,,,,,,,,,,,,,
689,PT00M48.80S,2022-10-30T03:23:11.8Z,4,REGULAR,rebound,offensive,[],1629647,,,1610612760,99,94,2022-10-30T03:23:11Z,6760000,,,0,,D. Bazley REBOUND (Off:1 Def:7),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Left Corner 3,24+ Left,,,,,,,,,,688.0,8.0,7.0,1.0,,,,,,,
