actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
171,PT12M00.00S,2022-12-30T02:10:19.7Z,2,REGULAR,substitution,in,['startperiod'],1631106,,,1610612742,36,30,2022-12-30T02:11:18Z,1710000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-12-30T02:11:20.6Z,2,REGULAR,period,start,[],0,,,1610612742,36,30,2022-12-30T02:11:20Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M48.00S,2022-12-30T02:11:31.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202689,87.59855453350855,44.6078431372549,1610612742,36,30,2022-12-30T02:11:41Z,1730000,False,-27.0,64.0,1,right,MISS K. Walker 6' driving floating Shot,[202689],1610612742.0,DAL,driving floating,,,Walker,K. Walker,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,,,,,,,,,,
174,PT11M48.00S,2022-12-30T02:11:31.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,36,30,2022-12-30T02:11:41Z,1740000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,173.0,,,,,,,,
176,PT11M39.00S,2022-12-30T02:11:51.3Z,2,REGULAR,3pt,Jump Shot,[],1631106,32.14520367936925,54.65686274509803,1610612745,36,30,2022-12-30T02:11:55Z,1760000,False,-23.0,250.0,1,left,MISS T. Eason 25' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,25.08,Missed,,,,,,,,,,,,,,,,,,
177,PT11M36.00S,2022-12-30T02:11:54.3Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,36,30,2022-12-30T02:11:55Z,1770000,False,,,0,,D. Powell REBOUND (Off:2 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,176.0,,,4.0,2.0,2.0,,,
178,PT11M29.00S,2022-12-30T02:12:03.0Z,2,REGULAR,foul,personal,[],201569,,,1610612742,36,30,2022-12-30T02:12:27Z,1780000,False,,,0,,E. Gordon personal FOUL (1 PF),"[201569, 203939]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2714.0,1.0,0.0,Powell,203939.0,,,,,,,,,
180,PT11M20.00S,2022-12-30T02:12:29.6Z,2,REGULAR,3pt,Jump Shot,[],202722,78.13731931668858,88.23529411764706,1610612742,36,30,2022-12-30T02:12:33Z,1800000,False,191.0,153.0,1,right,MISS D. Bertans 24' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,24.49,Missed,,,,,,,,,,,,,,,,,,
181,PT11M16.00S,2022-12-30T02:12:33.6Z,2,REGULAR,rebound,defensive,[],1630586,,,1610612745,36,30,2022-12-30T02:12:33Z,1810000,False,,,0,,U. Garuba REBOUND (Off:0 Def:2),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,180.0,,,2.0,2.0,0.0,,,
182,PT11M05.00S,2022-12-30T02:12:46.1Z,2,REGULAR,foul,personal,[],1630702,,,1610612745,36,30,2022-12-30T02:12:51Z,1820000,False,,,0,,J. Hardy personal FOUL (1 PF),"[1630702, 201569]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Center,,,,,,,2005.0,1.0,0.0,Gordon,201569.0,,,,,,,,,
184,PT10M55.00S,2022-12-30T02:13:12.3Z,2,REGULAR,2pt,Jump Shot,[],1631102,15.062417871222076,19.852941176470587,1610612745,36,30,2022-12-30T02:13:16Z,1840000,False,151.0,89.0,1,left,MISS T. Washington Jr. 17' driving floating Shot,[1631102],1610612745.0,HOU,driving floating,,,Washington Jr.,T. Washington Jr.,,,,,Mid-Range,16-24 Right,17.51,Missed,,,,,,,,,,,,,,,,,,
185,PT10M53.00S,2022-12-30T02:13:14.3Z,2,REGULAR,rebound,offensive,[],1630586,,,1610612745,36,30,2022-12-30T02:13:16Z,1850000,False,,,0,,U. Garuba REBOUND (Off:1 Def:2),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,184.0,,,3.0,2.0,1.0,,,
186,PT10M52.00S,2022-12-30T02:13:15.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630586,5.732588699080158,47.30392156862745,1610612745,36,32,2022-12-30T02:13:20Z,1860000,False,13.0,1.0,1,left,U. Garuba putback Layup (2 PTS),[1630586],1610612745.0,HOU,putback,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,1.36,Made,2.0,,,,,,,,,,,,,,,,,
187,PT10M37.00S,2022-12-30T02:13:29.4Z,2,REGULAR,3pt,Jump Shot,[],1630702,66.83639947437582,52.94117647058824,1610612742,36,32,2022-12-30T02:13:33Z,1870000,False,15.0,259.0,1,right,MISS J. Hardy 25' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,25.96,Missed,,,,,,,,,,,,,,,,,,
188,PT10M35.00S,2022-12-30T02:13:31.4Z,2,REGULAR,rebound,defensive,[],1630586,,,1610612745,36,32,2022-12-30T02:13:33Z,1880000,False,,,0,,U. Garuba REBOUND (Off:1 Def:3),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,187.0,,,4.0,3.0,1.0,,,
189,PT10M26.00S,2022-12-30T02:13:44.1Z,2,REGULAR,foul,personal,['2freethrow'],1630702,,,1610612745,36,32,2022-12-30T02:13:52Z,1890000,False,,,0,,J. Hardy shooting personal FOUL (2 PF) (Gordon 2 FT),"[1630702, 201569]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,Mid-Range,0-8 Center,,,,,,,1628954.0,2.0,0.0,Gordon,201569.0,,,,,,,,,
191,PT10M26.00S,2022-12-30T02:14:09.5Z,2,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,36,33,2022-12-30T02:14:34Z,1910000,False,,,0,,E. Gordon Free Throw 1 of 2 (1 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
192,PT10M26.00S,2022-12-30T02:14:11.2Z,2,REGULAR,substitution,out,[],203939,,,1610612745,36,33,2022-12-30T02:14:27Z,1920000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M26.00S,2022-12-30T02:14:11.2Z,2,REGULAR,substitution,out,[],202689,,,1610612745,36,33,2022-12-30T02:14:27Z,1930000,False,,,0,,SUB out: K. Walker,[202689],1610612742.0,DAL,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M26.00S,2022-12-30T02:14:11.2Z,2,REGULAR,substitution,out,[],1630231,,,1610612745,36,33,2022-12-30T02:14:27Z,1940000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M26.00S,2022-12-30T02:14:11.2Z,2,REGULAR,substitution,in,[],1626174,,,1610612745,36,33,2022-12-30T02:14:27Z,1950000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M26.00S,2022-12-30T02:14:11.2Z,2,REGULAR,substitution,in,[],1630593,,,1610612745,36,33,2022-12-30T02:14:27Z,1960000,False,,,0,,SUB in: M. Wright IV,[1630593],1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M26.00S,2022-12-30T02:14:11.2Z,2,REGULAR,substitution,in,[],1629726,,,1610612745,36,33,2022-12-30T02:14:27Z,1970000,False,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M26.00S,2022-12-30T02:14:09.5Z,2,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,36,33,2022-12-30T02:14:34Z,1980000,False,,,0,,MISS E. Gordon Free Throw 2 of 2,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
199,PT10M23.00S,2022-12-30T02:14:12.5Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,36,33,2022-12-30T02:14:34Z,1990000,False,,,0,,C. Wood REBOUND (Off:1 Def:2),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,198.0,,,3.0,2.0,1.0,,,
200,PT10M13.00S,2022-12-30T02:14:43.6Z,2,REGULAR,2pt,Jump Shot,[],203915,78.44940867279895,37.93658088235294,1610612742,38,33,2022-12-30T02:14:50Z,2000000,False,-60.0,150.0,1,right,S. Dinwiddie 16' step back Jump Shot (5 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,16.18,Made,5.0,,,,,,,,,,,,,,,,,
201,PT09M59.00S,2022-12-30T02:14:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,9.411957950065702,51.470588235294116,1610612745,38,33,2022-12-30T02:15:02Z,2010000,False,-7.0,36.0,1,left,MISS E. Gordon driving Layup,[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,,,,,,
202,PT09M57.00S,2022-12-30T02:15:00.2Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,38,33,2022-12-30T02:15:02Z,2020000,False,,,0,,C. Wood REBOUND (Off:1 Def:3),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,201.0,,,4.0,3.0,1.0,,,
203,PT09M43.00S,2022-12-30T02:15:14.4Z,2,REGULAR,turnover,lost ball,[],1626174,,,1610612742,38,33,2022-12-30T02:15:17Z,2030000,False,,,0,,C. Wood lost ball TURNOVER (1 TO),"[1626174, 1630586]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Garuba,1630586.0
204,PT09M43.00S,2022-12-30T02:15:14.4Z,2,REGULAR,steal,,[],1630586,,,1610612745,38,33,2022-12-30T02:15:16Z,2040000,False,,,0,,U. Garuba STEAL (1 STL),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
205,PT09M38.00S,2022-12-30T02:15:19.0Z,2,REGULAR,turnover,bad pass,[],1631106,,,1610612745,38,33,2022-12-30T02:15:25Z,2050000,False,,,0,,T. Eason bad pass TURNOVER (1 TO),"[1631106, 203915]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Dinwiddie,203915.0
206,PT09M38.00S,2022-12-30T02:15:19.0Z,2,REGULAR,steal,,[],203915,,,1610612742,38,33,2022-12-30T02:15:20Z,2060000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
207,PT09M35.00S,2022-12-30T02:15:22.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203915,94.1688567674113,48.529411764705884,1610612742,40,33,2022-12-30T02:15:29Z,2070000,False,-7.0,2.0,1,right,S. Dinwiddie running Layup (7 PTS),[203915],1610612742.0,DAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,0.77,Made,7.0,,,,,,,,,,,,,,,,,
208,PT09M17.00S,2022-12-30T02:15:39.5Z,2,REGULAR,3pt,Jump Shot,[],1630586,7.178055190538765,4.411764705882353,1610612745,40,33,2022-12-30T02:15:43Z,2080000,False,228.0,15.0,1,left,MISS U. Garuba 3PT,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Right Corner 3,24+ Right,22.84,Missed,,,,,,,,,,,,,,,,,,
209,PT09M15.00S,2022-12-30T02:15:41.5Z,2,REGULAR,rebound,defensive,[],1630702,,,1610612742,40,33,2022-12-30T02:15:43Z,2090000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,208.0,,,1.0,1.0,0.0,,,
210,PT09M11.00S,2022-12-30T02:15:46.5Z,2,REGULAR,turnover,lost ball,[],1630702,,,1610612742,40,33,2022-12-30T02:15:50Z,2100000,False,,,0,,J. Hardy lost ball TURNOVER (1 TO),"[1630702, 1630586]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Garuba,1630586.0
211,PT09M11.00S,2022-12-30T02:15:46.5Z,2,REGULAR,steal,,[],1630586,,,1610612745,40,33,2022-12-30T02:15:48Z,2110000,False,,,0,,U. Garuba STEAL (2 STL),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
212,PT09M05.00S,2022-12-30T02:15:52.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631106,7.6215505913272015,45.53462009803921,1610612745,40,33,2022-12-30T02:15:59Z,2120000,False,22.0,19.0,1,left,MISS T. Eason running Layup,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
213,PT09M03.00S,2022-12-30T02:15:54.8Z,2,REGULAR,rebound,offensive,[],1630586,,,1610612745,40,33,2022-12-30T02:15:59Z,2130000,False,,,0,,U. Garuba REBOUND (Off:2 Def:3),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,212.0,,,5.0,3.0,2.0,,,
214,PT09M03.00S,2022-12-30T02:15:55.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630586,6.438896189224705,47.69454656862745,1610612745,40,35,2022-12-30T02:16:05Z,2140000,False,12.0,8.0,1,left,U. Garuba putback Layup (4 PTS),[1630586],1610612745.0,HOU,putback,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,1.4,Made,4.0,,,,,,,,,,,,,,,,,
215,PT09M03.00S,2022-12-30T02:15:59.2Z,2,REGULAR,foul,personal,['1freethrow'],203915,,,1610612745,40,35,2022-12-30T02:16:05Z,2150000,False,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Garuba 1 FT),"[203915, 1630586]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,1.0,0.0,Garuba,1630586.0,,,,,,,,,
217,PT09M03.00S,2022-12-30T02:16:06.9Z,2,REGULAR,substitution,out,[],1631102,,,1610612745,40,35,2022-12-30T02:16:29Z,2170000,False,,,0,,SUB out: T. Washington Jr.,[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M03.00S,2022-12-30T02:16:06.9Z,2,REGULAR,substitution,in,[],1629645,,,1610612745,40,35,2022-12-30T02:16:29Z,2180000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M03.00S,2022-12-30T02:16:34.0Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630586,,,1610612745,40,35,2022-12-30T02:16:35Z,2190000,False,,,0,,MISS U. Garuba Free Throw 1 of 1,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
220,PT09M01.00S,2022-12-30T02:16:36.0Z,2,REGULAR,rebound,defensive,[],202722,,,1610612742,40,35,2022-12-30T02:16:35Z,2200000,False,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,219.0,,,1.0,1.0,0.0,,,
221,PT08M50.00S,2022-12-30T02:16:45.9Z,2,REGULAR,3pt,Jump Shot,[],1626174,72.48685939553219,19.11764705882353,1610612742,40,35,2022-12-30T02:16:49Z,2210000,False,-154.0,206.0,1,right,MISS C. Wood 25' 3PT,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
222,PT08M48.00S,2022-12-30T02:16:47.9Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,40,35,2022-12-30T02:16:49Z,2220000,False,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,221.0,,,1.0,1.0,0.0,,,
226,PT08M34.00S,2022-12-30T02:17:02.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,7.835085413929041,47.30392156862745,1610612745,40,35,2022-12-30T03:39:07Z,2260000,False,13.0,21.0,1,left,MISS T. Eason Layup - blocked,"[1631106, 1626174]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,Wood,1626174.0,,,,,,
227,PT08M34.00S,2022-12-30T02:17:02.9Z,2,REGULAR,block,,[],1626174,,,1610612745,40,35,2022-12-30T02:17:04Z,2270000,False,,,0,,C. Wood BLOCK (2 BLK),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT08M31.00S,2022-12-30T02:17:05.9Z,2,REGULAR,rebound,defensive,[],1630702,,,1610612742,40,35,2022-12-30T02:17:06Z,2280000,False,,,0,,J. Hardy REBOUND (Off:0 Def:2),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,226.0,,,2.0,2.0,0.0,,,
229,PT08M27.00S,2022-12-30T02:17:09.6Z,2,REGULAR,turnover,bad pass,[],203915,,,1610612742,40,35,2022-12-30T02:17:13Z,2290000,False,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 1629726]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Mathews,1629726.0
230,PT08M27.00S,2022-12-30T02:17:09.6Z,2,REGULAR,steal,,[],1629726,,,1610612745,40,35,2022-12-30T02:17:12Z,2300000,False,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
231,PT08M20.00S,2022-12-30T02:17:17.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201569,31.09395532194481,12.254901960784313,1610612745,40,35,2022-12-30T02:17:25Z,2310000,False,189.0,240.0,1,left,MISS E. Gordon 30' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,30.51,Missed,,,,,,,,,,,,,,,,,,
232,PT08M15.00S,2022-12-30T02:17:22.3Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,40,35,2022-12-30T03:43:17Z,2320000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,231.0,,,2.0,2.0,0.0,,,
233,PT08M09.00S,2022-12-30T02:17:26.9Z,2,REGULAR,3pt,Jump Shot,[],202722,94.95729303547962,95.58823529411765,1610612742,40,35,2022-12-30T02:17:30Z,2330000,False,228.0,-5.0,1,right,MISS D. Bertans 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
234,PT08M07.00S,2022-12-30T02:17:28.9Z,2,REGULAR,rebound,defensive,[],1630586,,,1610612745,40,35,2022-12-30T02:17:30Z,2340000,False,,,0,,U. Garuba REBOUND (Off:2 Def:4),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,233.0,,,6.0,4.0,2.0,,,
235,PT07M58.00S,2022-12-30T02:17:39.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,7.6215505913272015,56.640625,1610612745,40,35,2022-12-30T02:57:41Z,2350000,False,-33.0,19.0,1,left,MISS T. Eason driving Layup - blocked,"[1631106, 1626174]",1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,Wood,1626174.0,,,,,,
238,PT07M58.00S,2022-12-30T02:17:39.0Z,2,REGULAR,block,,[],1626174,,,1610612745,40,35,2022-12-30T02:17:53Z,2355000,False,,,0,,C. Wood BLOCK (3 BLK),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
236,PT07M56.00S,2022-12-30T02:17:41.0Z,2,REGULAR,rebound,offensive,[],1630586,,,1610612745,40,35,2022-12-30T02:22:22Z,2360000,False,,,0,,U. Garuba REBOUND (Off:3 Def:4),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,235.0,,,7.0,4.0,3.0,,,
237,PT07M51.00S,2022-12-30T02:17:52.4Z,2,REGULAR,foul,personal,[],203915,,,1610612745,40,35,2022-12-30T02:18:16Z,2370000,False,,,0,,S. Dinwiddie personal FOUL (2 PF),"[203915, 201569]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,2005.0,2.0,0.0,Gordon,201569.0,,,,,,,,,
240,PT07M51.00S,2022-12-30T02:18:01.0Z,2,REGULAR,substitution,out,[],1630702,,,1610612745,40,35,2022-12-30T02:18:21Z,2390000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M51.00S,2022-12-30T02:18:01.0Z,2,REGULAR,substitution,out,[],1630586,,,1610612745,40,35,2022-12-30T02:18:21Z,2400000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M51.00S,2022-12-30T02:18:01.0Z,2,REGULAR,substitution,in,[],1628373,,,1610612745,40,35,2022-12-30T02:18:21Z,2410000,False,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M51.00S,2022-12-30T02:18:01.0Z,2,REGULAR,substitution,in,[],1628981,,,1610612745,40,35,2022-12-30T02:18:21Z,2420000,False,,,0,,SUB in: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M44.00S,2022-12-30T02:18:32.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612745,40,35,2022-12-30T02:18:50Z,2430000,False,,,0,,C. Wood shooting personal FOUL (3 PF) (Gordon 2 FT),"[1626174, 201569]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,3.0,0.0,Gordon,201569.0,,,,,,,,,
246,PT07M44.00S,2022-12-30T02:19:05.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201569,,,1610612745,40,36,2022-12-30T02:19:46Z,2450000,False,,,0,,E. Gordon Free Throw 1 of 2 (2 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
247,PT07M44.00S,2022-12-30T02:19:09.8Z,2,REGULAR,substitution,out,[],1626174,,,1610612745,40,36,2022-12-30T02:19:39Z,2460000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M44.00S,2022-12-30T02:19:09.8Z,2,REGULAR,substitution,out,[],202722,,,1610612745,40,36,2022-12-30T02:19:39Z,2470000,False,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M44.00S,2022-12-30T02:19:09.8Z,2,REGULAR,substitution,in,[],203939,,,1610612745,40,36,2022-12-30T02:19:39Z,2480000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M44.00S,2022-12-30T02:19:09.8Z,2,REGULAR,substitution,in,[],203501,,,1610612745,40,36,2022-12-30T02:19:39Z,2490000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M44.00S,2022-12-30T02:19:05.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201569,,,1610612745,40,36,2022-12-30T02:19:46Z,2500000,False,,,0,,MISS E. Gordon Free Throw 2 of 2,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
252,PT07M42.00S,2022-12-30T02:19:07.7Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,40,36,2022-12-30T02:19:46Z,2510000,False,,,0,,D. Powell REBOUND (Off:2 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,251.0,,,5.0,3.0,2.0,,,
