actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
253,PT03M01.00S,2023-01-21T01:34:16.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,56,43,2023-01-21T01:34:32Z,2510000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,252.0,,,,,,,,,,,,,,,,,
254,PT03M01.00S,2023-01-21T01:34:20.4Z,2,REGULAR,foul,personal,[],1628389,,,1610612742,56,43,2023-01-21T01:34:26Z,2520000,False,,,0,,B. Adebayo loose ball personal FOUL (1 PF),"[1628389, 203939]",1610612748.0,MIA,loose ball,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,1626300.0,,,,,1.0,0.0,Powell,203939.0,,,,
256,PT02M48.00S,2023-01-21T01:34:46.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,91.40932982917214,35.53921568627451,1610612742,58,43,2023-01-21T01:34:51Z,2540000,False,-72.0,28.0,1,right,L. Doncic 7' step back Jump Shot (19 PTS) (J. Green 2 AST),"[1629029, 1630182]",1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,7.76,Made,,,,,19.0,,,J. Green,1630182.0,2.0,,,,,,,,
258,PT02M35.00S,2023-01-21T01:34:58.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,18.873193166885677,35.049019607843135,1610612748,58,45,2023-01-21T01:35:03Z,2560000,False,75.0,125.0,1,left,T. Herro 14' driving floating Jump Shot (11 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Right,14.56,Made,,,,,11.0,,,,,,,,,,,,,
259,PT02M22.00S,2023-01-21T01:35:12.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,88.25558475689881,47.30392156862745,1610612742,58,45,2023-01-21T01:35:17Z,2570000,False,-13.0,58.0,1,right,MISS J. Green driving floating Shot,[1630182],1610612742.0,DAL,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,,,,,,
260,PT02M19.00S,2023-01-21T01:35:15.3Z,2,REGULAR,rebound,offensive,[],1630182,,,1610612742,58,45,2023-01-21T01:35:15Z,2580000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,259.0,3.0,2.0,1.0,,,,,,,,,,,,,,
261,PT02M13.00S,2023-01-21T01:35:20.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203501,68.80749014454665,63.970588235294116,1610612742,58,45,2023-01-21T01:35:24Z,2590000,False,70.0,241.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,,,
262,PT02M10.00S,2023-01-21T01:35:23.3Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,58,45,2023-01-21T01:35:24Z,2600000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,261.0,4.0,3.0,1.0,,,,,,,,,,,,,,
263,PT02M05.00S,2023-01-21T01:35:30.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,9.017739816031538,54.41176470588235,1610612748,58,45,2023-01-21T01:35:45Z,2610000,False,-22.0,32.0,1,left,MISS B. Adebayo driving reverse Layup,[1628389],1610612748.0,MIA,driving reverse,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,,
264,PT02M03.00S,2023-01-21T01:35:32.5Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,58,45,2023-01-21T01:35:45Z,2620000,False,,,0,,J. Butler REBOUND (Off:1 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,263.0,1.0,0.0,1.0,,,,,,,,,,,,,,
265,PT02M03.00S,2023-01-21T01:35:35.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612748,58,45,2023-01-21T01:35:43Z,2630000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Butler 2 FT),"[1630182, 202710]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,1626300.0,,,,,2.0,0.0,Butler,202710.0,,,,
267,PT02M03.00S,2023-01-21T01:35:45.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,58,45,2023-01-21T01:35:45Z,2650000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M03.00S,2023-01-21T01:38:42.6Z,2,REGULAR,substitution,out,[],203501,,,1610612748,58,45,2023-01-21T01:39:11Z,2660000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M03.00S,2023-01-21T01:38:42.6Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,58,45,2023-01-21T01:39:11Z,2680000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M03.00S,2023-01-21T01:38:42.6Z,2,REGULAR,substitution,in,[],203915,,,1610612748,58,45,2023-01-21T01:39:11Z,2690000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M03.00S,2023-01-21T01:38:42.6Z,2,REGULAR,substitution,in,[],203506,,,1610612748,58,45,2023-01-21T01:39:11Z,2710000,False,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M03.00S,2023-01-21T01:39:30.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202710,,,1610612748,58,46,2023-01-21T01:39:30Z,2720000,False,,,0,,J. Butler Free Throw 1 of 2 (7 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
275,PT02M03.00S,2023-01-21T01:39:43.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202710,,,1610612748,58,47,2023-01-21T01:39:43Z,2730000,False,,,0,,J. Butler Free Throw 2 of 2 (8 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
278,PT01M51.00S,2023-01-21T01:40:02.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202710,,,1610612742,58,47,2023-01-21T01:40:13Z,2760000,False,,,0,,J. Butler personal FOUL (1 PF) (Doncic 2 FT),"[202710, 1629029]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,201639.0,,,,,1.0,0.0,Doncic,1629029.0,,,,
280,PT01M51.00S,2023-01-21T01:40:29.7Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,58,47,2023-01-21T01:40:29Z,2780000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
281,PT01M51.00S,2023-01-21T01:40:29.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,58,47,2023-01-21T01:40:29Z,2790000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,,
282,PT01M51.00S,2023-01-21T01:40:29.7Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,58,47,2023-01-21T01:40:57Z,2800000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT01M48.00S,2023-01-21T01:40:32.7Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,58,47,2023-01-21T01:40:57Z,2810000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,282.0,2.0,1.0,1.0,,,,,,,,,,,,,,
284,PT01M29.00S,2023-01-21T01:41:16.5Z,2,REGULAR,3pt,Jump Shot,[],1629639,27.414586070959263,80.14705882352942,1610612748,58,47,2023-01-21T01:41:21Z,2820000,False,-151.0,205.0,1,left,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
285,PT01M25.00S,2023-01-21T01:41:20.5Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,58,47,2023-01-21T01:41:21Z,2830000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,284.0,5.0,3.0,2.0,,,,,,,,,,,,,,
286,PT01M25.00S,2023-01-21T01:41:20.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,5.590000152587891,50.0,1610612748,58,49,2023-01-21T01:41:20Z,2840000,False,0.0,0.0,1,left,B. Adebayo tip Layup (10 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,10.0,,,,,,,,,,,,,
287,PT01M13.00S,2023-01-21T01:41:31.4Z,2,REGULAR,3pt,Jump Shot,[],1630182,91.14651773981603,3.1862745098039214,1610612742,58,49,2023-01-21T01:41:55Z,2850000,False,-234.0,31.0,1,right,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.61,Missed,,,,,,,,,,,,,,,,,,
288,PT01M13.00S,2023-01-21T01:41:31.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,58,49,2023-01-21T01:41:55Z,2860000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,287.0,,,,,,,,,,,,,,,,,
290,PT01M12.00S,2023-01-21T01:42:08.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612742,58,49,2023-01-21T01:42:16Z,2880000,False,,,0,,K. Lowry shooting personal FOUL (1 PF) (Finney-Smith 2 FT),"[200768, 1627827]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1151.0,,,,,1.0,1.0,Finney-Smith,1627827.0,,,,
292,PT01M12.00S,2023-01-21T01:42:34.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627827,,,1610612742,59,49,2023-01-21T01:42:34Z,2900000,False,,,0,,D. Finney-Smith Free Throw 1 of 2 (6 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
293,PT01M12.00S,2023-01-21T01:42:46.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627827,,,1610612742,60,49,2023-01-21T01:42:46Z,2910000,False,,,0,,D. Finney-Smith Free Throw 2 of 2 (7 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
294,PT01M00.00S,2023-01-21T01:43:01.2Z,2,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,60,49,2023-01-21T01:43:06Z,2920000,False,,,0,,J. Butler lost ball out-of-bounds TURNOVER (1 TO),[202710],1610612748.0,MIA,lost ball,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1151.0,1.0,,,,,,,,,,,
295,PT00M45.70S,2023-01-21T01:43:24.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,82.47371879106439,47.794117647058826,1610612742,60,49,2023-01-21T01:43:31Z,2930000,False,-11.0,112.0,1,right,MISS L. Doncic 11' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,11.27,Missed,,,,,,,,,,,,,,,,,,
296,PT00M43.10S,2023-01-21T01:43:27.1Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,60,49,2023-01-21T01:43:27Z,2940000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,295.0,6.0,4.0,2.0,,,,,,,,,,,,,,
297,PT00M32.70S,2023-01-21T01:43:38.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629639,8.09789750328515,45.09803921568628,1610612748,60,51,2023-01-21T01:43:45Z,2950000,False,25.0,24.0,1,left,T. Herro turnaround Hook (13 PTS) (J. Butler 1 AST),"[1629639, 202710]",1610612748.0,MIA,turnaround,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,13.0,,,J. Butler,202710.0,1.0,,,,,,,,
299,PT00M12.10S,2023-01-21T01:44:04.2Z,2,REGULAR,turnover,bad pass,[],1630182,,,1610612742,60,51,2023-01-21T01:44:08Z,2970000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630182, 202710]",1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,,,,,Butler,202710.0,,
300,PT00M12.10S,2023-01-21T01:44:04.2Z,2,REGULAR,steal,,[],202710,,,1610612748,60,51,2023-01-21T01:44:06Z,2980000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
301,PT00M00.30S,2023-01-21T01:44:16.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",200768,18.2161629434954,37.5,1610612748,60,51,2023-01-21T01:44:22Z,2990000,False,62.0,119.0,1,left,MISS K. Lowry 13' pullup Shot,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,13.41,Missed,,,,,,,,,,,,,,,,,,
302,PT00M00.30S,2023-01-21T01:44:16.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,60,51,2023-01-21T01:44:22Z,3000000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,301.0,,,,,,,,,,,,,,,,,
303,PT00M00.00S,2023-01-21T01:44:20.9Z,2,REGULAR,period,end,[],0,,,1610612748,60,51,2023-01-21T01:44:20Z,3010000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2023-01-21T01:59:36.4Z,3,REGULAR,substitution,out,['startperiod'],1630182,,,1610612748,60,51,2023-01-21T02:00:01Z,3020000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2023-01-21T01:59:36.4Z,3,REGULAR,substitution,out,['startperiod'],203506,,,1610612748,60,51,2023-01-21T02:00:01Z,3030000,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2023-01-21T01:59:36.4Z,3,REGULAR,substitution,in,['startperiod'],203501,,,1610612748,60,51,2023-01-21T02:00:01Z,3040000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2023-01-21T01:59:36.4Z,3,REGULAR,substitution,in,['startperiod'],1628997,,,1610612748,60,51,2023-01-21T02:00:01Z,3050000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2023-01-21T02:00:00.7Z,3,REGULAR,period,start,[],0,,,1610612748,60,51,2023-01-21T02:00:01Z,3060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT11M41.00S,2023-01-21T02:00:19.2Z,3,REGULAR,3pt,Jump Shot,[],1628997,82.21090670170827,94.6078431372549,1610612748,60,54,2023-01-21T02:00:25Z,3070000,False,223.0,115.0,1,right,C. Martin 25' 3PT  (3 PTS) (K. Lowry 1 AST),"[1628997, 200768]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,25.08,Made,,,,,3.0,,,K. Lowry,200768.0,1.0,,,,,,,,
311,PT11M13.00S,2023-01-21T02:00:46.3Z,3,REGULAR,2pt,Jump Shot,[],203501,25.837713534822605,57.59803921568627,1610612742,60,54,2023-01-21T02:00:50Z,3090000,False,-38.0,190.0,1,left,MISS T. Hardaway Jr. 19' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Center,19.42,Missed,,,,,,,,,,,,,,,,,,
312,PT11M10.00S,2023-01-21T02:00:49.6Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,60,54,2023-01-21T02:00:49Z,3100000,False,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,311.0,4.0,4.0,0.0,,,,,,,,,,,,,,
313,PT11M05.00S,2023-01-21T02:00:54.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,84.97043363994744,95.09803921568627,1610612748,60,54,2023-01-21T02:01:01Z,3110000,False,225.0,89.0,1,right,MISS T. Herro 24' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,24.24,Missed,,,,,,,,,,,,,,,,,,
314,PT11M02.00S,2023-01-21T02:00:57.4Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,60,54,2023-01-21T02:01:01Z,3120000,False,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,313.0,6.0,6.0,0.0,,,,,,,,,,,,,,
315,PT10M55.00S,2023-01-21T02:01:04.3Z,3,REGULAR,3pt,Jump Shot,[],203915,32.14520367936925,52.69607843137255,1610612742,60,54,2023-01-21T02:01:10Z,3130000,False,-13.0,250.0,1,left,MISS S. Dinwiddie 25' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,25.01,Missed,,,,,,,,,,,,,,,,,,
316,PT10M52.00S,2023-01-21T02:01:07.3Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,60,54,2023-01-21T02:01:10Z,3140000,False,,,0,,C. Martin REBOUND (Off:0 Def:5),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,315.0,5.0,5.0,0.0,,,,,,,,,,,,,,
317,PT10M42.00S,2023-01-21T02:01:21.5Z,3,REGULAR,turnover,traveling,[],1629639,,,1610612748,60,54,2023-01-21T02:01:36Z,3150000,False,,,0,,T. Herro traveling TURNOVER (1 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,,,1151.0,1.0,,,,,,,,,,,
318,PT10M42.00S,2023-01-21T02:01:31.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612742,60,54,2023-01-21T02:01:41Z,3160000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,1626300.0,,,,,,,,,,,,
319,PT10M23.00S,2023-01-21T02:01:55.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203915,8.360709592641262,95.83333333333334,1610612742,63,54,2023-01-21T02:02:00Z,3170000,False,-229.0,26.0,1,left,S. Dinwiddie 3PT  (14 PTS) (T. Hardaway Jr. 1 AST),"[203915, 203501]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,23.07,Made,,,,,14.0,,,T. Hardaway Jr.,203501.0,1.0,,,,,,,,
321,PT10M07.00S,2023-01-21T02:02:11.7Z,3,REGULAR,2pt,Jump Shot,[],1628997,94.56307490144546,77.45098039215686,1610612748,63,54,2023-01-21T02:02:18Z,3190000,False,137.0,-1.0,1,right,MISS C. Martin 13' fadeaway Shot,[1628997],1610612748.0,MIA,fadeaway,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,13.73,Missed,,,,,,,,,,,,,,,,,,
322,PT10M04.00S,2023-01-21T02:02:14.7Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,63,54,2023-01-21T02:02:18Z,3200000,False,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,321.0,7.0,7.0,0.0,,,,,,,,,,,,,,
323,PT09M53.00S,2023-01-21T02:02:25.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,15.193823915900131,45.09803921568628,1610612742,65,54,2023-01-21T02:03:30Z,3210000,False,25.0,90.0,1,left,L. Doncic 9' floating Jump Shot (21 PTS),[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,9.36,Made,,,,,21.0,,,,,,,,,,,,,
324,PT09M33.00S,2023-01-21T02:02:47.3Z,3,REGULAR,3pt,Jump Shot,[],1628997,74.45795006570303,83.57843137254902,1610612748,65,54,2023-01-21T02:04:07Z,3220000,False,168.0,188.0,1,right,MISS C. Martin 25' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,25.18,Missed,,,,,,,,,,,,,,,,,,
325,PT09M30.00S,2023-01-21T02:02:50.3Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,65,54,2023-01-21T02:04:07Z,3230000,False,,,0,,J. Butler REBOUND (Off:2 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,324.0,3.0,1.0,2.0,,,,,,,,,,,,,,
326,PT09M30.00S,2023-01-21T02:02:51.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202710,94.40999984741211,50.0,1610612748,65,56,2023-01-21T02:04:14Z,3240000,False,0.0,0.0,1,right,J. Butler tip Layup (10 PTS),[202710],1610612748.0,MIA,tip,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,10.0,,,,,,,,,,,,,
327,PT09M14.00S,2023-01-21T02:03:09.1Z,3,REGULAR,foul,offensive,[],203939,,,1610612742,65,56,2023-01-21T02:03:46Z,3250000,False,,,0,,D. Powell off-the-ball offensive FOUL (1 PF),"[203939, 1628389]",1610612742.0,DAL,off-the-ball,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1626300.0,,,,,1.0,0.0,Adebayo,1628389.0,,,,
329,PT09M14.00S,2023-01-21T02:03:09.1Z,3,REGULAR,turnover,offensive foul,[],203939,,,1610612742,65,56,2023-01-21T02:03:09Z,3270000,False,,,0,,D. Powell offensive foul TURNOVER (2 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1626300.0,2.0,,,,,,,,,,,
330,PT08M54.00S,2023-01-21T02:03:40.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,81.8166885676741,50.98039215686274,1610612748,65,56,2023-01-21T02:03:49Z,3280000,False,5.0,118.0,1,right,MISS B. Adebayo 11' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,11.85,Missed,,,,,,,,,,,,,,,,,,
331,PT08M51.00S,2023-01-21T02:03:42.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,65,56,2023-01-21T02:03:42Z,3290000,False,,,0,,L. Doncic REBOUND (Off:0 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,330.0,8.0,8.0,0.0,,,,,,,,,,,,,,
332,PT08M40.00S,2023-01-21T02:03:54.2Z,3,REGULAR,2pt,Jump Shot,[],1629029,21.156373193166885,65.95435049019608,1610612742,65,56,2023-01-21T02:04:26Z,3300000,False,-80.0,146.0,1,left,MISS L. Doncic 16' turnaround Shot,[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,16.67,Missed,,,,,,,,,,,,,,,,,,
333,PT08M38.00S,2023-01-21T02:03:56.2Z,3,REGULAR,rebound,offensive,[],1629029,,,1610612742,65,56,2023-01-21T02:04:26Z,3310000,False,,,0,,L. Doncic REBOUND (Off:1 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,332.0,9.0,8.0,1.0,,,,,,,,,,,,,,
334,PT08M38.00S,2023-01-21T02:03:58.0Z,3,REGULAR,foul,personal,[],1629639,,,1610612742,65,56,2023-01-21T02:04:08Z,3320000,False,,,0,,T. Herro personal FOUL (1 PF),"[1629639, 1629029]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,,,1626300.0,,,,,1.0,0.0,Doncic,1629029.0,,,,
336,PT08M38.00S,2023-01-21T02:04:11.0Z,3,REGULAR,foul,technical,['1freethrow'],1629639,,,1610612742,65,56,2023-01-21T02:04:18Z,3340000,False,,,0,,T. Herro technical FOUL (1 Tech),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,1626300.0,,,,,1.0,1.0,,,,,,
337,PT08M38.00S,2023-01-21T02:04:32.0Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,66,56,2023-01-21T02:04:32Z,3350000,False,,,0,,L. Doncic technical Free Throw 1 of 1 (22 PTS),[1629029],1610612742.0,DAL,technical,,,Doncic,L. Doncic,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
