actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
173,PT10M48.00S,2023-01-19T01:18:00.7Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,37,42,2023-01-19T01:18:18Z,1730000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,172.0,2.0,1.0,1.0,,,,,
174,PT10M46.00S,2023-01-19T01:18:03.6Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612742,37,42,2023-01-19T01:18:16Z,1740000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Green 2 FT),"[1630168, 1630182]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Green,1630182.0
176,PT10M46.00S,2023-01-19T01:18:25.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630182,,,1610612742,37,42,2023-01-19T01:18:25Z,1760000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
177,PT10M46.00S,2023-01-19T01:18:25.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,37,42,2023-01-19T01:18:25Z,1770000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,176.0,,,,,,,,
178,PT10M46.00S,2023-01-19T01:18:37.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630182,,,1610612742,38,42,2023-01-19T01:18:37Z,1780000,False,,,0,,J. Green Free Throw 2 of 2 (1 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
179,PT10M44.00S,2023-01-19T01:18:42.6Z,2,REGULAR,turnover,bad pass,[],1628381,,,1610612737,38,42,2023-01-19T01:18:48Z,1790000,False,,,0,,J. Collins bad pass TURNOVER (1 TO),"[1628381, 1630182]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,1.0,Green,1630182.0,,,,,,,,,,,,,,,,,
180,PT10M44.00S,2023-01-19T01:18:42.6Z,2,REGULAR,steal,,[],1630182,,,1610612742,38,42,2023-01-19T01:18:44Z,1800000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
181,PT10M42.00S,2023-01-19T01:18:45.9Z,2,REGULAR,turnover,out-of-bounds,[],1630182,,,1610612742,38,42,2023-01-19T01:18:55Z,1810000,False,,,0,,J. Green bad pass out-of-bounds TURNOVER (1 TO),[1630182],1610612742.0,DAL,bad pass,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,,,203593.0,,,,
182,PT10M26.00S,2023-01-19T01:19:09.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630168,8.623521681997373,46.32352941176471,1610612737,38,44,2023-01-19T01:19:16Z,1820000,False,18.0,29.0,1,left,O. Okongwu cutting Layup (7 PTS) (J. Collins 3 AST),"[1630168, 1628381]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,3.4,Made,7.0,J. Collins,1628381.0,3.0,,,,,,,,,,,
184,PT10M04.00S,2023-01-19T01:19:30.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203915,93.64323258869908,49.01960784313725,1610612742,40,44,2023-01-19T01:19:43Z,1840000,False,-5.0,7.0,1,right,S. Dinwiddie driving DUNK (5 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,0.88,Made,5.0,,,,,,,,,,,,,,
186,PT09M49.00S,2023-01-19T01:19:54.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,13.354139290407357,41.42156862745098,1610612737,40,46,2023-01-19T01:20:05Z,1860000,False,43.0,73.0,1,left,O. Okongwu 8' driving bank Jump Shot (9 PTS) (B. Bogdanovic 3 AST),"[1630168, 203992]",1610612737.0,ATL,driving bank,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,8.47,Made,9.0,B. Bogdanovic,203992.0,3.0,,,,,,,,,,,
188,PT09M28.00S,2023-01-19T01:20:15.7Z,2,REGULAR,2pt,Jump Shot,[],203915,83.78777923784494,69.36274509803921,1610612742,40,46,2023-01-19T01:20:21Z,1880000,False,97.0,100.0,1,right,MISS S. Dinwiddie 13' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,,,,13.91,Missed,,,,,,,,,,,,,,,
189,PT09M25.00S,2023-01-19T01:20:18.7Z,2,REGULAR,rebound,defensive,[],1631100,,,1610612737,40,46,2023-01-19T01:20:21Z,1890000,False,,,0,,A. Griffin REBOUND (Off:0 Def:1),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,188.0,1.0,1.0,0.0,,,,,
190,PT09M19.00S,2023-01-19T01:20:24.6Z,2,REGULAR,2pt,Jump Shot,[],1630168,25.837713534822605,54.65686274509803,1610612737,40,46,2023-01-19T01:20:30Z,1900000,False,-23.0,190.0,1,left,MISS O. Okongwu 19' Jump Shot,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,,,,19.18,Missed,,,,,,,,,,,,,,,
191,PT09M17.00S,2023-01-19T01:20:26.6Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,40,46,2023-01-19T01:20:30Z,1910000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,190.0,2.0,2.0,0.0,,,,,
192,PT09M13.00S,2023-01-19T01:20:31.6Z,2,REGULAR,foul,personal,['2freethrow'],1631100,,,1610612742,40,46,2023-01-19T01:20:39Z,1920000,False,,,0,,A. Griffin shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1631100, 203915]",1610612737.0,ATL,shooting,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Dinwiddie,203915.0
194,PT09M13.00S,2023-01-19T01:20:54.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203915,,,1610612742,40,46,2023-01-19T01:20:54Z,1940000,False,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
195,PT09M13.00S,2023-01-19T01:20:54.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,40,46,2023-01-19T01:20:54Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,194.0,,,,,,,,
196,PT09M13.00S,2023-01-19T01:20:54.9Z,2,REGULAR,substitution,out,[],203939,,,1610612742,40,46,2023-01-19T01:21:01Z,1960000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M13.00S,2023-01-19T01:20:54.9Z,2,REGULAR,substitution,in,[],1626174,,,1610612742,40,46,2023-01-19T01:21:01Z,1970000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M13.00S,2023-01-19T01:21:15.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203915,,,1610612742,40,46,2023-01-19T01:21:15Z,1980000,False,,,0,,MISS S. Dinwiddie Free Throw 2 of 2,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
199,PT09M11.00S,2023-01-19T01:21:16.6Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,40,46,2023-01-19T01:21:16Z,1990000,False,,,0,,D. Murray REBOUND (Off:1 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,198.0,4.0,3.0,1.0,,,,,
200,PT09M02.00S,2023-01-19T01:21:25.1Z,2,REGULAR,3pt,Jump Shot,[],203992,19.267411300919843,94.85294117647058,1610612737,40,46,2023-01-19T01:21:32Z,2000000,False,-224.0,129.0,1,left,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,25.86,Missed,,,,,,,,,,,,,,,
201,PT09M01.00S,2023-01-19T01:21:26.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,40,46,2023-01-19T01:21:32Z,2010000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,200.0,,,,,,,,
202,PT09M01.00S,2023-01-19T01:21:33.4Z,2,REGULAR,foul,personal,[],1630168,,,1610612742,40,46,2023-01-19T01:22:02Z,2020000,False,,,0,,O. Okongwu loose ball personal FOUL (2 PF),"[1630168, 1630182]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Green,1630182.0
204,PT09M01.00S,2023-01-19T01:21:38.9Z,2,REGULAR,substitution,out,[],202722,,,1610612742,40,46,2023-01-19T01:21:43Z,2040000,False,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M01.00S,2023-01-19T01:21:38.9Z,2,REGULAR,substitution,in,[],1630702,,,1610612742,40,46,2023-01-19T01:21:43Z,2050000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M42.00S,2023-01-19T01:22:08.3Z,2,REGULAR,3pt,Jump Shot,[],203915,72.7496714848883,19.607843137254903,1610612742,40,46,2023-01-19T01:22:13Z,2060000,False,-152.0,204.0,1,right,MISS S. Dinwiddie 25' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,25.42,Missed,,,,,,,,,,,,,,,
207,PT08M37.00S,2023-01-19T01:22:13.3Z,2,REGULAR,rebound,offensive,[],1630182,,,1610612742,40,46,2023-01-19T01:22:13Z,2070000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,206.0,1.0,0.0,1.0,,,,,
208,PT08M32.00S,2023-01-19T01:22:17.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203493,93.51182654402102,50.0,1610612742,42,46,2023-01-19T01:28:01Z,2080000,False,0.0,8.0,1,right,R. Bullock cutting Layup (5 PTS) (J. Green 1 AST),"[203493, 1630182]",1610612742.0,DAL,cutting,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,0.85,Made,5.0,J. Green,1630182.0,1.0,,,,,,,,,,,
210,PT08M21.00S,2023-01-19T01:22:28.5Z,2,REGULAR,2pt,Jump Shot,[],1627749,21.156373193166885,35.55453431372549,1610612737,42,48,2023-01-19T01:22:52Z,2100000,False,72.0,146.0,1,left,D. Murray 16' pullup Jump Shot (9 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,,,,16.32,Made,9.0,,,,,,,,,,,,,,
211,PT07M57.00S,2023-01-19T01:22:52.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630182,93.64323258869908,49.01960784313725,1610612742,44,48,2023-01-19T01:22:59Z,2110000,False,-5.0,7.0,1,right,J. Green driving DUNK (3 PTS) (S. Dinwiddie 2 AST),"[1630182, 203915]",1610612742.0,DAL,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,0.88,Made,3.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,
213,PT07M36.00S,2023-01-19T01:23:17.7Z,2,REGULAR,2pt,Jump Shot,[],203992,7.30946123521682,91.66666666666666,1610612737,44,48,2023-01-19T01:29:19Z,2130000,False,-208.0,16.0,1,left,MISS B. Bogdanovic 20' step back Shot,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left,,,,20.89,Missed,,,,,,,,,,,,,,,
214,PT07M35.00S,2023-01-19T01:23:18.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,44,48,2023-01-19T01:23:46Z,2140000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,213.0,,,,,,,,
215,PT07M35.00S,2023-01-19T01:23:23.3Z,2,REGULAR,foul,personal,[],203493,,,1610612737,44,48,2023-01-19T01:23:27Z,2150000,False,,,0,,R. Bullock loose ball personal FOUL (2 PF),"[203493, 1630168]",1610612742.0,DAL,loose ball,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Okongwu,1630168.0
218,PT07M30.00S,2023-01-19T01:23:55.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631100,10.463206307490145,30.392156862745097,1610612737,44,48,2023-01-19T01:24:16Z,2180000,False,98.0,46.0,1,left,MISS A. Griffin 10' Jump Shot - blocked,"[1631100, 1630702]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Right,,,,10.82,Missed,,,,,Hardy,1630702.0,,,,,,,,,
219,PT07M30.00S,2023-01-19T01:23:55.1Z,2,REGULAR,block,,[],1630702,,,1610612737,44,48,2023-01-19T01:24:02Z,2190000,False,,,0,,J. Hardy BLOCK (1 BLK),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
220,PT07M28.00S,2023-01-19T01:23:57.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,44,48,2023-01-19T01:24:16Z,2200000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,218.0,,,,,,,,
221,PT07M28.00S,2023-01-19T01:24:04.5Z,2,REGULAR,foul,personal,[],1628381,,,1610612742,44,48,2023-01-19T01:24:36Z,2210000,False,,,0,,J. Collins loose ball personal FOUL (1 PF),"[1628381, 1630182]",1610612737.0,ATL,loose ball,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Green,1630182.0
223,PT07M08.00S,2023-01-19T01:24:41.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612742,44,48,2023-01-19T01:24:51Z,2230000,False,,,0,,D. Murray personal FOUL (1 PF) (Green 2 FT),"[1627749, 1630182]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Green,1630182.0
225,PT07M08.00S,2023-01-19T01:25:10.1Z,2,REGULAR,freethrow,1 of 2,[],1630182,,,1610612742,45,48,2023-01-19T01:25:27Z,2250000,False,,,0,,J. Green Free Throw 1 of 2 (4 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
226,PT07M08.00S,2023-01-19T01:25:10.1Z,2,REGULAR,freethrow,2 of 2,[],1630182,,,1610612742,45,48,2023-01-19T01:25:27Z,2260000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
227,PT07M05.00S,2023-01-19T01:25:13.1Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,45,48,2023-01-19T01:25:27Z,2270000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,226.0,2.0,2.0,0.0,,,,,
228,PT06M53.00S,2023-01-19T01:25:37.5Z,2,REGULAR,2pt,Jump Shot,[],1628381,18.084756898817346,21.323529411764707,1610612737,45,50,2023-01-19T01:25:45Z,2280000,False,143.0,117.0,1,left,J. Collins 18' step back Jump Shot (9 PTS) (B. Bogdanovic 4 AST),"[1628381, 203992]",1610612737.0,ATL,step back,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right Center,,,,18.54,Made,9.0,B. Bogdanovic,203992.0,4.0,,,,,,,,,,,
230,PT06M37.00S,2023-01-19T01:25:52.4Z,2,REGULAR,3pt,Jump Shot,[],1630702,66.83639947437582,44.36274509803921,1610612742,45,50,2023-01-19T01:25:57Z,2300000,False,-28.0,259.0,1,right,MISS J. Hardy 26' step back 3PT,[1630702],1610612742.0,DAL,step back,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,,26.07,Missed,,,,,,,,,,,,,,,
231,PT06M34.00S,2023-01-19T01:25:55.4Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,45,50,2023-01-19T01:25:57Z,2310000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,230.0,3.0,3.0,0.0,,,,,
232,PT06M28.00S,2023-01-19T01:26:03.8Z,2,REGULAR,foul,offensive,['inpenalty'],1630168,,,1610612737,45,50,2023-01-19T01:26:11Z,2320000,False,,,0,,O. Okongwu off-the-ball offensive FOUL (3 PF),"[1630168, 1630182]",1610612737.0,ATL,off-the-ball,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,203593.0,3.0,0.0,Green,1630182.0
234,PT06M28.00S,2023-01-19T01:26:03.8Z,2,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,45,50,2023-01-19T01:26:03Z,2340000,False,,,0,,O. Okongwu offensive foul TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,,,,,,203593.0,,,,
235,PT06M28.00S,2023-01-19T01:26:41.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,45,50,2023-01-19T01:26:41Z,2350000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M28.00S,2023-01-19T01:26:58.5Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,45,50,2023-01-19T01:29:38Z,2360000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M28.00S,2023-01-19T01:26:58.5Z,2,REGULAR,substitution,out,[],203493,,,1610612742,45,50,2023-01-19T01:29:38Z,2370000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M28.00S,2023-01-19T01:26:58.5Z,2,REGULAR,substitution,out,[],1627749,,,1610612742,45,50,2023-01-19T01:29:38Z,2380000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M28.00S,2023-01-19T01:26:58.5Z,2,REGULAR,substitution,out,[],1631100,,,1610612742,45,50,2023-01-19T01:29:38Z,2390000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M28.00S,2023-01-19T01:26:58.5Z,2,REGULAR,substitution,out,[],1630168,,,1610612742,45,50,2023-01-19T01:29:38Z,2400000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M28.00S,2023-01-19T01:26:58.5Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,45,50,2023-01-19T01:29:38Z,2410000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M28.00S,2023-01-19T01:26:58.5Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,45,50,2023-01-19T01:29:38Z,2420000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M28.00S,2023-01-19T01:26:58.5Z,2,REGULAR,substitution,in,[],203991,,,1610612742,45,50,2023-01-19T01:29:38Z,2430000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M28.00S,2023-01-19T01:26:58.5Z,2,REGULAR,substitution,in,[],1629631,,,1610612742,45,50,2023-01-19T01:29:38Z,2440000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M28.00S,2023-01-19T01:26:58.5Z,2,REGULAR,substitution,in,[],1629027,,,1610612742,45,50,2023-01-19T01:29:38Z,2450000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M10.00S,2023-01-19T01:30:05.6Z,2,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,45,50,2023-01-19T01:30:11Z,2460000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (2 TO),[203915],1610612742.0,DAL,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,0-8 Center,2.0,,,,,,,,,,,,,,,1201.0,,,,
247,PT06M00.00S,2023-01-19T01:30:25.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628381,6.915243101182654,53.67647058823529,1610612737,45,50,2023-01-19T01:39:19Z,2470000,False,-18.0,13.0,1,left,MISS J. Collins reverse DUNK,[1628381],1610612737.0,ATL,reverse,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,2.22,Missed,,,,,,,,,,,,,,,
249,PT05M57.00S,2023-01-19T01:30:28.0Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,45,50,2023-01-19T01:30:29Z,2490000,False,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,247.0,3.0,3.0,0.0,,,,,
250,PT05M54.00S,2023-01-19T01:30:31.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626174,90.62089356110381,47.05882352941176,1610612742,47,50,2023-01-19T01:30:46Z,2500000,False,-15.0,36.0,1,right,C. Wood turnaround bank Jump Shot (5 PTS),[1626174],1610612742.0,DAL,turnaround bank,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,3.86,Made,5.0,,,,,,,,,,,,,,
251,PT05M34.00S,2023-01-19T01:30:52.5Z,2,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612737,47,50,2023-01-19T01:31:07Z,2510000,False,,,0,,L. Doncic shooting personal FOUL (2 PF) (Hunter 2 FT),"[1629029, 1629631]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Hunter,1629631.0
253,PT05M34.00S,2023-01-19T01:31:19.5Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,47,51,2023-01-19T01:31:19Z,2530000,False,,,0,,D. Hunter Free Throw 1 of 2 (5 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
254,PT05M34.00S,2023-01-19T01:31:35.3Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,47,52,2023-01-19T01:31:35Z,2540000,False,,,0,,D. Hunter Free Throw 2 of 2 (6 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
255,PT05M23.00S,2023-01-19T01:31:52.5Z,2,REGULAR,3pt,Jump Shot,[],1627827,93.24901445466492,95.83333333333334,1610612742,47,52,2023-01-19T01:31:58Z,2550000,False,229.0,11.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,22.95,Missed,,,,,,,,,,,,,,,
256,PT05M20.00S,2023-01-19T01:31:55.5Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,47,52,2023-01-19T01:31:58Z,2560000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,255.0,1.0,1.0,0.0,,,,,
257,PT05M17.00S,2023-01-19T01:31:58.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203992,27.808804204993432,16.666666666666664,1610612737,47,52,2023-01-19T01:32:04Z,2570000,False,167.0,209.0,1,left,MISS B. Bogdanovic 26' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,26.73,Missed,,,,,,,,,,,,,,,
258,PT05M14.00S,2023-01-19T01:32:01.9Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,47,52,2023-01-19T01:32:04Z,2580000,False,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,257.0,4.0,4.0,0.0,,,,,
259,PT04M59.00S,2023-01-19T01:32:16.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,93.11760840998686,48.77450980392157,1610612742,49,52,2023-01-19T01:32:20Z,2590000,False,-6.0,12.0,1,right,J. Hardy driving Layup (2 PTS),[1630702],1610612742.0,DAL,driving,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,1.36,Made,2.0,,,,,,,,,,,,,,
