actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
169,PT08M54.00S,2023-03-05T18:44:14.1Z,2,REGULAR,freethrow,2 of 3,['fastbreak'],203501,,,1610612742,38,41,2023-03-05T18:44:14Z,1680000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 3 (8 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
170,PT08M54.00S,2023-03-05T18:44:27.8Z,2,REGULAR,freethrow,3 of 3,['fastbreak'],203501,,,1610612742,39,41,2023-03-05T18:44:27Z,1690000,False,,,0,,T. Hardaway Jr. Free Throw 3 of 3 (9 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
171,PT08M40.00S,2023-03-05T18:44:44.7Z,2,REGULAR,3pt,Jump Shot,[],1627814,92.85479632063075,3.6764705882352944,1610612756,39,44,2023-03-05T18:44:50Z,1700000,False,-232.0,15.0,1,right,D. Lee 3PT  (3 PTS) (C. Payne 2 AST),"[1627814, 1626166]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Left Corner 3,24+ Left,,,23.21,Made,3.0,C. Payne,1626166.0,2.0,,,,,,,,,,,,
173,PT08M21.00S,2023-03-05T18:45:03.3Z,2,REGULAR,3pt,Jump Shot,[],203200,10.5946123521682,3.431372549019608,1610612742,42,44,2023-03-05T18:45:07Z,1720000,False,233.0,47.0,1,left,J. Holiday 3PT  (5 PTS) (T. Hardaway Jr. 1 AST),"[203200, 203501]",1610612742.0,DAL,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,23.75,Made,5.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,
175,PT08M05.00S,2023-03-05T18:45:18.7Z,2,REGULAR,3pt,Jump Shot,[],201142,66.83639947437582,40.44117647058824,1610612756,42,44,2023-03-05T18:45:23Z,1740000,False,-48.0,259.0,1,right,MISS K. Durant 26' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,26.36,Missed,,,,,,,,,,,,,,,,
176,PT08M02.00S,2023-03-05T18:45:21.7Z,2,REGULAR,rebound,offensive,[],203082,,,1610612756,42,44,2023-03-05T18:45:23Z,1750000,False,,,0,,T. Ross REBOUND (Off:1 Def:0),[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Center,,,,,,,,,175.0,1.0,0.0,1.0,,,,,,,,
177,PT07M53.00S,2023-03-05T18:45:31.1Z,2,REGULAR,turnover,bad pass,[],1626166,,,1610612756,42,44,2023-03-05T18:45:37Z,1760000,False,,,0,,C. Payne bad pass TURNOVER (2 TO),"[1626166, 203200]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,,,,,,,,,,Holiday,203200.0
178,PT07M53.00S,2023-03-05T18:45:31.1Z,2,REGULAR,steal,,[],203200,,,1610612742,42,44,2023-03-05T18:45:32Z,1770000,False,,,0,,J. Holiday STEAL (2 STL),[203200],1610612742.0,DAL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
179,PT07M49.00S,2023-03-05T18:45:36.5Z,2,REGULAR,foul,personal,['2freethrow'],201142,,,1610612742,42,44,2023-03-05T18:45:46Z,1780000,False,,,0,,K. Durant shooting personal FOUL (1 PF) (Ntilikina 2 FT),"[201142, 1628373]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,203592.0,,,,,,,,,,,,1.0,0.0,Ntilikina,1628373.0,,,,
181,PT07M49.00S,2023-03-05T18:46:14.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628373,,,1610612742,43,44,2023-03-05T18:46:14Z,1800000,False,,,0,,F. Ntilikina Free Throw 1 of 2 (1 PTS),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
182,PT07M49.00S,2023-03-05T18:46:15.3Z,2,REGULAR,substitution,out,[],203082,,,1610612742,43,44,2023-03-05T18:46:21Z,1810000,False,,,0,,SUB out: T. Ross,[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT07M49.00S,2023-03-05T18:46:15.3Z,2,REGULAR,substitution,out,[],1626166,,,1610612742,43,44,2023-03-05T18:46:21Z,1820000,False,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT07M49.00S,2023-03-05T18:46:15.3Z,2,REGULAR,substitution,in,[],1629028,,,1610612742,43,44,2023-03-05T18:46:21Z,1830000,False,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT07M49.00S,2023-03-05T18:46:15.3Z,2,REGULAR,substitution,in,[],101108,,,1610612742,43,44,2023-03-05T18:46:21Z,1840000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT07M49.00S,2023-03-05T18:46:40.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628373,,,1610612742,44,44,2023-03-05T18:46:40Z,1850000,False,,,0,,F. Ntilikina Free Throw 2 of 2 (2 PTS),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
187,PT07M34.00S,2023-03-05T18:46:56.6Z,2,REGULAR,3pt,Jump Shot,[],1628470,89.96386333771353,3.431372549019608,1610612756,44,44,2023-03-05T18:47:00Z,1860000,False,-233.0,42.0,1,right,MISS T. Craig 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,,,23.65,Missed,,,,,,,,,,,,,,,,
188,PT07M33.00S,2023-03-05T18:46:57.6Z,2,REGULAR,rebound,defensive,[],203200,,,1610612742,44,44,2023-03-05T18:47:00Z,1870000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612742.0,DAL,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,,,,,,,187.0,2.0,2.0,0.0,,,,,,,,
189,PT07M26.00S,2023-03-05T18:47:05.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203501,26.10052562417871,11.76470588235294,1610612742,47,44,2023-03-05T18:47:28Z,1880000,False,191.0,193.0,1,left,T. Hardaway Jr. 27' 3PT pullup (12 PTS),[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,27.15,Made,12.0,,,,,,,,,,,,,,,
190,PT07M24.00S,2023-03-05T18:47:11.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,47,44,2023-03-05T18:47:11Z,1890000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT07M24.00S,2023-03-05T18:49:40.5Z,2,REGULAR,substitution,out,[],1628373,,,1610612756,47,44,2023-03-05T18:50:07Z,1900000,False,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M24.00S,2023-03-05T18:49:40.5Z,2,REGULAR,substitution,out,[],1628470,,,1610612756,47,44,2023-03-05T18:50:07Z,1910000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M24.00S,2023-03-05T18:49:40.5Z,2,REGULAR,substitution,in,[],203493,,,1610612756,47,44,2023-03-05T18:50:07Z,1920000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M24.00S,2023-03-05T18:49:40.5Z,2,REGULAR,substitution,in,[],1629006,,,1610612756,47,44,2023-03-05T18:50:07Z,1930000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M09.00S,2023-03-05T18:50:50.2Z,2,REGULAR,2pt,Jump Shot,[],1629006,92.9862023653088,17.892156862745097,1610612756,47,46,2023-03-05T18:50:57Z,1940000,False,-161.0,13.0,1,right,J. Okogie 16' Jump Shot (4 PTS) (C. Paul 5 AST),"[1629006, 101108]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Left,,,16.11,Made,4.0,C. Paul,101108.0,5.0,,,,,,,,,,,,
197,PT06M50.00S,2023-03-05T18:51:09.6Z,2,REGULAR,2pt,Jump Shot,[],202681,14.011169513797633,73.77450980392157,1610612742,47,46,2023-03-05T18:51:15Z,1960000,False,-119.0,79.0,1,left,MISS K. Irving 14' Jump Shot,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,14.29,Missed,,,,,,,,,,,,,,,,
198,PT06M47.00S,2023-03-05T18:51:12.6Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,47,46,2023-03-05T18:51:15Z,1970000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,,197.0,4.0,4.0,0.0,,,,,,,,
199,PT06M39.00S,2023-03-05T18:51:22.6Z,2,REGULAR,foul,personal,[],202681,,,1610612756,47,46,2023-03-05T18:51:28Z,1980000,False,,,0,,K. Irving personal FOUL (1 PF),"[202681, 201142]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,2715.0,,,,,,,,,,,,1.0,0.0,Durant,201142.0,,,,
201,PT06M39.00S,2023-03-05T18:51:29.0Z,2,REGULAR,substitution,out,[],1627814,,,1610612756,47,46,2023-03-05T18:51:30Z,2000000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT06M39.00S,2023-03-05T18:51:29.0Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,47,46,2023-03-05T18:51:30Z,2010000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT06M31.00S,2023-03-05T18:51:54.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629006,88.78120893561103,60.049019607843135,1610612756,47,46,2023-03-05T18:54:08Z,2020000,False,50.0,53.0,1,right,MISS J. Okogie 7' turnaround Shot,[1629006],1610612756.0,PHX,turnaround,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,7.3,Missed,,,,,,,,,,,,,,,,
204,PT06M29.00S,2023-03-05T18:51:56.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,47,46,2023-03-05T18:52:02Z,2030000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203.0,,,,,,,,,,,
206,PT06M20.00S,2023-03-05T18:52:14.8Z,2,REGULAR,turnover,lost ball,[],202681,,,1610612742,47,46,2023-03-05T18:52:19Z,2050000,False,,,0,,K. Irving lost ball TURNOVER (1 TO),"[202681, 1629006]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,,,Okogie,1629006.0
207,PT06M20.00S,2023-03-05T18:52:14.8Z,2,REGULAR,steal,,[],1629006,,,1610612756,47,46,2023-03-05T18:52:16Z,2060000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
208,PT06M17.00S,2023-03-05T18:52:18.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629006,92.19776609724047,49.754901960784316,1610612756,47,46,2023-03-05T18:53:29Z,2070000,False,-1.0,21.0,1,right,MISS J. Okogie running DUNK,[1629006],1610612756.0,PHX,running,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,2.08,Missed,,,,,,,,,,,,,,,,
210,PT06M14.00S,2023-03-05T18:52:21.4Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,47,46,2023-03-05T18:52:24Z,2090000,False,,,0,,D. Ayton REBOUND (Off:1 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,208.0,8.0,7.0,1.0,,,,,,,,
211,PT06M12.00S,2023-03-05T18:52:24.4Z,2,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612756,47,46,2023-03-05T18:52:33Z,2100000,False,,,0,,C. Wood shooting personal FOUL (1 PF) (Okogie 2 FT),"[1626174, 1629006]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,203592.0,,,,,,,,,,,,1.0,1.0,Okogie,1629006.0,,,,
213,PT06M12.00S,2023-03-05T18:52:56.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629006,,,1610612756,47,47,2023-03-05T18:52:56Z,2120000,False,,,0,,J. Okogie Free Throw 1 of 2 (5 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
214,PT06M12.00S,2023-03-05T18:53:15.5Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629006,,,1610612756,47,48,2023-03-05T18:53:15Z,2130000,False,,,0,,J. Okogie Free Throw 2 of 2 (6 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
215,PT05M56.00S,2023-03-05T18:53:34.0Z,2,REGULAR,turnover,bad pass,[],202681,,,1610612742,47,48,2023-03-05T18:53:39Z,2140000,False,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 1629006]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,,,Okogie,1629006.0
216,PT05M56.00S,2023-03-05T18:53:34.0Z,2,REGULAR,steal,,[],1629006,,,1610612756,47,48,2023-03-05T18:53:35Z,2150000,False,,,0,,J. Okogie STEAL (2 STL),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
217,PT05M52.00S,2023-03-05T18:53:38.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626164,91.80354796320631,54.90196078431373,1610612756,47,50,2023-03-05T20:14:50Z,2160000,False,25.0,25.0,1,right,D. Booker running Layup (9 PTS) (C. Paul 6 AST),"[1626164, 101108]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,3.46,Made,9.0,C. Paul,101108.0,6.0,,,,,,,,,,,,
219,PT05M44.00S,2023-03-05T18:53:47.5Z,2,REGULAR,foul,personal,[],1626164,,,1610612742,47,50,2023-03-05T18:53:51Z,2180000,False,,,0,,D. Booker personal FOUL (2 PF),"[1626164, 203501]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,2715.0,,,,,,,,,,,,2.0,0.0,Hardaway Jr.,203501.0,,,,
221,PT05M44.00S,2023-03-05T18:53:53.0Z,2,REGULAR,substitution,out,[],203200,,,1610612742,47,50,2023-03-05T18:54:05Z,2200000,False,,,0,,SUB out: J. Holiday,[203200],1610612742.0,DAL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M44.00S,2023-03-05T18:53:53.0Z,2,REGULAR,substitution,out,[],202681,,,1610612742,47,50,2023-03-05T18:54:05Z,2210000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT05M44.00S,2023-03-05T18:53:53.0Z,2,REGULAR,substitution,out,[],201142,,,1610612742,47,50,2023-03-05T18:54:05Z,2220000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M44.00S,2023-03-05T18:53:53.0Z,2,REGULAR,substitution,in,[],1630182,,,1610612742,47,50,2023-03-05T18:54:05Z,2230000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M44.00S,2023-03-05T18:53:53.0Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,47,50,2023-03-05T18:54:05Z,2240000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M44.00S,2023-03-05T18:53:53.0Z,2,REGULAR,substitution,in,[],203933,,,1610612742,47,50,2023-03-05T18:54:05Z,2250000,False,,,0,,SUB in: T. Warren,[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M35.00S,2023-03-05T18:54:22.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203493,8.492115637319317,49.01960784313725,1610612742,49,50,2023-03-05T18:54:27Z,2260000,False,5.0,27.0,1,left,R. Bullock driving Layup (7 PTS) (L. Doncic 2 AST),"[203493, 1629029]",1610612742.0,DAL,driving,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,2.77,Made,7.0,L. Doncic,1629029.0,2.0,,,,,,,,,,,,
229,PT05M15.00S,2023-03-05T18:54:41.0Z,2,REGULAR,3pt,Jump Shot,[],1629006,91.5407358738502,4.6568627450980395,1610612756,49,50,2023-03-05T18:54:45Z,2280000,False,-227.0,27.0,1,right,MISS J. Okogie 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,,,22.83,Missed,,,,,,,,,,,,,,,,
230,PT05M12.00S,2023-03-05T18:54:44.0Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,49,50,2023-03-05T18:54:45Z,2290000,False,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,,,,,,,,,229.0,4.0,4.0,0.0,,,,,,,,
231,PT05M03.00S,2023-03-05T18:54:53.5Z,2,REGULAR,3pt,Jump Shot,[],203501,8.754927726675426,3.9215686274509802,1610612742,52,50,2023-03-05T18:54:58Z,2300000,False,230.0,30.0,1,left,T. Hardaway Jr. 3PT  (15 PTS) (L. Doncic 3 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,,,23.23,Made,15.0,L. Doncic,1629029.0,3.0,,,,,,,,,,,,
233,PT04M49.00S,2023-03-05T18:55:06.7Z,2,REGULAR,2pt,Jump Shot,[],1626164,93.9060446780552,70.34313725490196,1610612756,52,52,2023-03-05T19:00:16Z,2320000,False,102.0,5.0,1,right,D. Booker 10' fadeaway Jump Shot (11 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,10.18,Made,11.0,,,,,,,,,,,,,,,
234,PT04M31.00S,2023-03-05T18:55:25.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612742,52,52,2023-03-05T18:55:37Z,2330000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (Wood 2 FT),"[1629028, 1626174]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,203592.0,,,,,,,,,,,,1.0,0.0,Wood,1626174.0,,,,
236,PT04M31.00S,2023-03-05T18:55:56.1Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612742,53,52,2023-03-05T18:55:56Z,2350000,False,,,0,,C. Wood Free Throw 1 of 2 (5 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
237,PT04M31.00S,2023-03-05T18:56:21.5Z,2,REGULAR,freethrow,2 of 2,[],1626174,,,1610612742,54,52,2023-03-05T18:56:21Z,2360000,False,,,0,,C. Wood Free Throw 2 of 2 (6 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
238,PT04M18.00S,2023-03-05T18:56:37.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,87.33574244415243,51.9607843137255,1610612756,54,52,2023-03-05T18:56:44Z,2370000,False,10.0,67.0,1,right,MISS D. Ayton 6' turnaround Hook,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,6.72,Missed,,,,,,,,,,,,,,,,
239,PT04M14.00S,2023-03-05T18:56:41.6Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,54,52,2023-03-05T18:56:44Z,2380000,False,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,238.0,5.0,5.0,0.0,,,,,,,,
240,PT04M01.00S,2023-03-05T18:56:54.2Z,2,REGULAR,3pt,Jump Shot,[],1629029,22.815374507227332,89.95098039215686,1610612742,57,52,2023-03-05T18:57:04Z,2390000,False,-200.0,162.0,1,left,L. Doncic 25' 3PT step back (10 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,25.72,Made,10.0,,,,,,,,,,,,,,,
241,PT03M45.00S,2023-03-05T18:57:10.4Z,2,REGULAR,3pt,Jump Shot,[],1629006,91.93495400788436,3.6764705882352944,1610612756,57,52,2023-03-05T18:57:17Z,2400000,False,-232.0,23.0,1,right,MISS J. Okogie 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,,,23.28,Missed,,,,,,,,,,,,,,,,
242,PT03M43.00S,2023-03-05T18:57:13.6Z,2,REGULAR,rebound,offensive,[],203933,,,1610612756,57,52,2023-03-05T18:57:13Z,2410000,False,,,0,,T. Warren REBOUND (Off:1 Def:0),[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,Left Corner 3,24+ Left,,,,,,,,,241.0,1.0,0.0,1.0,,,,,,,,
243,PT03M41.00S,2023-03-05T18:57:14.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203933,83.78777923784494,42.15686274509804,1610612756,57,52,2023-03-05T19:02:15Z,2420000,False,-39.0,100.0,1,right,MISS T. Warren 10' Jump Shot,[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,In The Paint (Non-RA),8-16 Center,,,10.73,Missed,,,,,,,,,,,,,,,,
244,PT03M41.00S,2023-03-05T18:57:14.6Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,57,52,2023-03-05T18:57:21Z,2430000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,243.0,2.0,1.0,1.0,,,,,,,,
246,PT03M35.00S,2023-03-05T18:57:25.3Z,2,REGULAR,substitution,out,[],1626174,,,1610612742,57,52,2023-03-05T18:57:31Z,2450000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT03M35.00S,2023-03-05T18:57:25.3Z,2,REGULAR,substitution,in,[],203939,,,1610612742,57,52,2023-03-05T18:57:31Z,2460000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT03M26.00S,2023-03-05T18:57:48.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,8.754927726675426,51.470588235294116,1610612742,57,52,2023-03-05T18:57:53Z,2470000,False,-7.0,30.0,1,left,MISS D. Powell alley-oop DUNK,[203939],1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,3.07,Missed,,,,,,,,,,,,,,,,
249,PT03M25.00S,2023-03-05T18:57:49.6Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,57,52,2023-03-05T18:57:49Z,2480000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,248.0,1.0,0.0,1.0,,,,,,,,
250,PT03M25.00S,2023-03-05T18:57:50.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203493,5.469776609724048,95.83333333333334,1610612742,57,52,2023-03-05T18:57:55Z,2490000,False,-229.0,-1.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,,,22.92,Missed,,,,,,,,,,,,,,,,
251,PT03M25.00S,2023-03-05T18:57:50.6Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,57,52,2023-03-05T18:57:55Z,2500000,False,,,0,,D. Ayton REBOUND (Off:1 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,,,,,,,250.0,9.0,8.0,1.0,,,,,,,,
252,PT03M15.00S,2023-03-05T18:57:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.06636005256242,59.068627450980394,1610612756,57,54,2023-03-05T18:58:09Z,2510000,False,45.0,22.0,1,right,D. Booker driving Layup (13 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,5.04,Made,13.0,,,,,,,,,,,,,,,
253,PT03M00.00S,2023-03-05T18:58:14.8Z,2,REGULAR,3pt,Jump Shot,[],203501,28.465834428383708,75.73529411764706,1610612742,60,54,2023-03-05T18:58:18Z,2520000,False,-129.0,215.0,1,left,T. Hardaway Jr. 25' 3PT pullup (18 PTS) (D. Powell 1 AST),"[203501, 203939]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,25.07,Made,18.0,D. Powell,203939.0,1.0,,,,,,,,,,,,
