shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
05:34,82,PT05M34.00S,2022-12-13T01:54:02.0Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612742,17,11,2022-12-13T01:54:31Z,800000,False,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Right,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
05:18,83,PT05M18.00S,2022-12-13T01:54:18.2Z,1,REGULAR,3pt,Jump Shot,[],203501,69.46452036793693,32.1078431372549,1610612742,17,11,2022-12-13T02:01:59Z,810000,False,-89.0,235.0,1,right,MISS T. Hardaway Jr. 25' pullup 3PT,[203501],11,1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.1,Missed,,,,,,,,,,,,,,,,,,
05:15,84,PT05M15.00S,2022-12-13T01:54:21.2Z,1,REGULAR,rebound,offensive,[],1626174,,,1610612742,17,11,2022-12-13T01:54:33Z,820000,False,,,0,,C. Wood REBOUND (Off:1 Def:1),[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,,,83.0,2.0,1.0,1.0,,,,,,,,,,,,,,
05:11,85,PT05M11.00S,2022-12-13T01:54:25.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203501,70.12155059132719,23.284313725490197,1610612742,17,11,2022-12-13T01:54:36Z,830000,False,-134.0,228.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],11,1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,26.46,Missed,,,,,,,,,,,,,,,,,,
05:07,86,PT05M07.00S,2022-12-13T01:54:29.4Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,17,11,2022-12-13T01:54:36Z,840000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],5,1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,
04:58,87,PT04M58.00S,2022-12-13T01:54:37.4Z,1,REGULAR,3pt,Jump Shot,[],1631114,29.25427069645204,73.2843137254902,1610612760,17,11,2022-12-13T01:54:41Z,850000,False,-116.0,222.0,1,left,MISS J. Williams 25' 3PT,[1631114],8,1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
04:55,88,PT04M55.00S,2022-12-13T01:54:40.4Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,17,11,2022-12-13T01:54:41Z,860000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,87.0,2.0,1.0,1.0,,,,,,,,,,,,,,
04:48,89,PT04M48.00S,2022-12-13T01:54:47.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630581,12.697109067017081,50.49019607843137,1610612760,17,13,2022-12-13T01:54:51Z,870000,False,-2.0,67.0,1,left,J. Giddey 6' driving floating Jump Shot (7 PTS),[1630581],3,1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.69,Made,,,,,7.0,,,,,,,,,,,,,
04:48,90,PT04M48.00S,2022-12-13T01:54:53.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,17,13,2022-12-13T01:54:53Z,880000,False,,,0,,DAL Timeout,[],,1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:48,91,PT04M48.00S,2022-12-13T01:57:16.6Z,1,REGULAR,substitution,out,[],203915,,,1610612742,17,13,2022-12-13T01:57:44Z,890000,False,,,0,,SUB out: S. Dinwiddie,[203915],26,1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
04:48,92,PT04M48.00S,2022-12-13T01:57:16.6Z,1,REGULAR,substitution,out,[],203501,,,1610612742,17,13,2022-12-13T01:57:44Z,900000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],11,1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
04:48,93,PT04M48.00S,2022-12-13T01:57:16.6Z,1,REGULAR,substitution,out,[],1630581,,,1610612742,17,13,2022-12-13T01:57:44Z,910000,False,,,0,,SUB out: J. Giddey,[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
04:48,94,PT04M48.00S,2022-12-13T01:57:16.6Z,1,REGULAR,substitution,out,[],1631114,,,1610612742,17,13,2022-12-13T01:57:44Z,920000,False,,,0,,SUB out: J. Williams,[1631114],8,1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
04:48,95,PT04M48.00S,2022-12-13T01:57:16.6Z,1,REGULAR,substitution,in,[],1628467,,,1610612742,17,13,2022-12-13T01:57:44Z,930000,False,,,0,,SUB in: M. Kleber,[1628467],42,1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
04:48,96,PT04M48.00S,2022-12-13T01:57:16.6Z,1,REGULAR,substitution,in,[],203493,,,1610612742,17,13,2022-12-13T01:57:44Z,940000,False,,,0,,SUB in: R. Bullock,[203493],25,1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
04:48,97,PT04M48.00S,2022-12-13T01:57:16.6Z,1,REGULAR,substitution,in,[],1629647,,,1610612742,17,13,2022-12-13T01:57:44Z,950000,False,,,0,,SUB in: D. Bazley,[1629647],55,1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
04:48,98,PT04M48.00S,2022-12-13T01:57:16.6Z,1,REGULAR,substitution,in,[],1630198,,,1610612742,17,13,2022-12-13T01:57:44Z,960000,False,,,0,,SUB in: I. Joe,[1630198],11,1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
04:27,99,PT04M27.00S,2022-12-13T01:58:11.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,86.67871222076215,39.46078431372549,1610612742,17,13,2022-12-13T01:58:16Z,970000,False,-53.0,73.0,1,right,MISS L. Doncic 8' driving floating Shot,[1629029],77,1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Left,8.98,Missed,,,,,,,,,,,,,,,,,,
04:25,100,PT04M25.00S,2022-12-13T01:58:13.0Z,1,REGULAR,rebound,offensive,[],1628467,,,1610612742,17,13,2022-12-13T01:58:16Z,980000,False,,,0,,M. Kleber REBOUND (Off:1 Def:0),[1628467],42,1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Left,,,99.0,1.0,0.0,1.0,,,,,,,,,,,,,,
04:24,101,PT04M24.00S,2022-12-13T01:58:13.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628467,93.38042049934296,47.30392156862745,1610612742,17,13,2022-12-13T01:58:21Z,990000,False,-13.0,10.0,1,right,MISS M. Kleber putback Layup,[1628467],42,1610612742.0,DAL,putback,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
04:22,102,PT04M22.00S,2022-12-13T01:58:15.8Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,17,13,2022-12-13T01:58:21Z,1000000,False,,,0,,A. Pokusevski REBOUND (Off:0 Def:4),[1630197],17,1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,101.0,4.0,4.0,0.0,,,,,,,,,,,,,,
04:17,103,PT04M17.00S,2022-12-13T01:58:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,6.389618922470433,62.254901960784316,1610612760,17,13,2022-12-13T02:03:53Z,1010000,False,-61.0,8.0,1,left,MISS S. Gilgeous-Alexander 6' driving floating Shot,[1628983],2,1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
04:15,104,PT04M15.00S,2022-12-13T01:58:22.7Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,17,13,2022-12-13T01:58:27Z,1020000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],77,1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,103.0,3.0,3.0,0.0,,,,,,,,,,,,,,
03:59,105,PT03M59.00S,2022-12-13T01:58:38.5Z,1,REGULAR,3pt,Jump Shot,[],1629029,68.15045992115637,17.15686274509804,1610612742,17,13,2022-12-13T01:58:42Z,1030000,False,-164.0,247.0,1,right,MISS L. Doncic 29' 3PT,[1629029],77,1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,29.65,Missed,,,,,,,,,,,,,,,,,,
03:55,106,PT03M55.00S,2022-12-13T01:58:42.5Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,17,13,2022-12-13T01:58:42Z,1040000,False,,,0,,A. Pokusevski REBOUND (Off:0 Def:5),[1630197],17,1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,,,105.0,5.0,5.0,0.0,,,,,,,,,,,,,,
03:48,107,PT03M48.00S,2022-12-13T01:58:48.7Z,1,REGULAR,3pt,Jump Shot,[],1630197,29.25427069645204,20.34313725490196,1610612760,17,13,2022-12-13T01:58:53Z,1050000,False,148.0,222.0,1,left,MISS A. Pokusevski 26' 3PT,[1630197],17,1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Right Center,26.74,Missed,,,,,,,,,,,,,,,,,,
03:46,108,PT03M46.00S,2022-12-13T01:58:50.7Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,17,13,2022-12-13T01:58:53Z,1060000,False,,,0,,M. Kleber REBOUND (Off:1 Def:1),[1628467],42,1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,107.0,2.0,1.0,1.0,,,,,,,,,,,,,,
03:35,109,PT03M35.00S,2022-12-13T01:59:02.6Z,1,REGULAR,3pt,Jump Shot,[],1628467,67.36202365308804,55.14705882352941,1610612742,17,13,2022-12-13T01:59:06Z,1070000,False,26.0,254.0,1,right,MISS M. Kleber 25' 3PT,[1628467],42,1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,25.56,Missed,,,,,,,,,,,,,,,,,,
03:32,110,PT03M32.00S,2022-12-13T01:59:05.6Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,17,13,2022-12-13T01:59:06Z,1080000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
03:25,111,PT03M25.00S,2022-12-13T01:59:12.2Z,1,REGULAR,turnover,lost ball,[],1630197,,,1610612760,17,13,2022-12-13T01:59:15Z,1090000,False,,,0,,A. Pokusevski lost ball TURNOVER (1 TO),"[1630197, 1627827]",17,1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Finney-Smith,1627827.0,,
03:25,112,PT03M25.00S,2022-12-13T01:59:12.2Z,1,REGULAR,steal,,[],1627827,,,1610612742,17,13,2022-12-13T01:59:14Z,1100000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],10,1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
03:06,113,PT03M06.00S,2022-12-13T01:59:31.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,93.64323258869908,95.83333333333334,1610612742,17,13,2022-12-13T01:59:37Z,1110000,False,229.0,7.0,1,right,MISS C. Wood 3PT,[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
03:01,114,PT03M01.00S,2022-12-13T01:59:36.9Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,17,13,2022-12-13T01:59:37Z,1120000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],5,1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,113.0,2.0,2.0,0.0,,,,,,,,,,,,,,
02:55,115,PT02M55.00S,2022-12-13T01:59:42.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,6.1268068331143235,51.9607843137255,1610612760,17,15,2022-12-13T01:59:58Z,1130000,False,-10.0,5.0,1,left,S. Gilgeous-Alexander running Layup (6 PTS),[1628983],2,1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,6.0,,,,,,,,,,,,,
02:47,116,PT02M47.00S,2022-12-13T01:59:52.0Z,1,REGULAR,3pt,Jump Shot,[],1627827,68.67608409986859,65.44117647058823,1610612742,17,15,2022-12-13T02:00:06Z,1140000,False,77.0,242.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],10,1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,25.39,Missed,,,,,,,,,,,,,,,,,,
02:45,117,PT02M45.00S,2022-12-13T01:59:54.0Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,17,15,2022-12-13T02:00:06Z,1150000,False,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],55,1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Center,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,
02:34,118,PT02M34.00S,2022-12-13T02:00:05.5Z,1,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612760,17,15,2022-12-13T02:00:14Z,1160000,False,,,0,,C. Wood shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1626174, 1628983]",35,1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
02:34,120,PT02M34.00S,2022-12-13T02:00:36.0Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,17,16,2022-12-13T02:00:36Z,1180000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (7 PTS),[1628983],2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
02:34,121,PT02M34.00S,2022-12-13T02:00:37.3Z,1,REGULAR,substitution,out,[],1627827,,,1610612760,17,16,2022-12-13T02:00:52Z,1190000,False,,,0,,SUB out: D. Finney-Smith,[1627827],10,1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
02:34,122,PT02M34.00S,2022-12-13T02:00:37.3Z,1,REGULAR,substitution,out,[],1630197,,,1610612760,17,16,2022-12-13T02:00:52Z,1200000,False,,,0,,SUB out: A. Pokusevski,[1630197],17,1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
02:34,123,PT02M34.00S,2022-12-13T02:00:37.3Z,1,REGULAR,substitution,in,[],1628373,,,1610612760,17,16,2022-12-13T02:00:52Z,1210000,False,,,0,,SUB in: F. Ntilikina,[1628373],21,1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
02:34,124,PT02M34.00S,2022-12-13T02:00:37.3Z,1,REGULAR,substitution,in,[],1630526,,,1610612760,17,16,2022-12-13T02:00:52Z,1220000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],50,1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
02:34,125,PT02M34.00S,2022-12-13T02:00:53.7Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,17,17,2022-12-13T02:00:53Z,1230000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (8 PTS),[1628983],2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
02:18,126,PT02M18.00S,2022-12-13T02:01:15.3Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612742,17,17,2022-12-13T02:01:25Z,1240000,False,,,0,,L. Dort shooting personal FOUL (2 PF) (Doncic 2 FT),"[1629652, 1629029]",5,1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1155.0,2.0,0.0,Doncic,1629029.0,,,,,
02:18,129,PT02M18.00S,2022-12-13T02:03:04.9Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,18,17,2022-12-13T02:03:04Z,1270000,False,,,0,,L. Doncic Free Throw 1 of 2 (10 PTS),[1629029],77,1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
02:18,130,PT02M18.00S,2022-12-13T02:03:25.8Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,19,17,2022-12-13T02:03:25Z,1280000,False,,,0,,L. Doncic Free Throw 2 of 2 (11 PTS),[1629029],77,1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
01:53,131,PT01M53.00S,2022-12-13T02:03:50.9Z,1,REGULAR,3pt,Jump Shot,[],1630198,24.26084099868594,85.04901960784314,1610612760,19,17,2022-12-13T02:07:09Z,1290000,False,-175.0,176.0,1,left,MISS I. Joe 24' pullup 3PT,[1630198],11,1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,24.81,Missed,,,,,,,,,,,,,,,,,,
01:51,132,PT01M51.00S,2022-12-13T02:03:52.9Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,19,17,2022-12-13T02:03:55Z,1300000,False,,,0,,L. Dort REBOUND (Off:1 Def:2),[1629652],5,1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,131.0,3.0,2.0,1.0,,,,,,,,,,,,,,
01:47,133,PT01M47.00S,2022-12-13T02:03:57.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,28.203022339027594,21.568627450980394,1610612760,19,20,2022-12-13T02:04:01Z,1310000,False,142.0,213.0,1,left,L. Dort 25' 3PT  (3 PTS) (D. Bazley 1 AST),"[1629652, 1629647]",5,1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,25.58,Made,,,,,3.0,D. Bazley,1629647.0,1.0,,,,,,,,,,
01:26,135,PT01M26.00S,2022-12-13T02:04:18.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626174,92.72339027595268,54.90196078431373,1610612742,19,20,2022-12-13T02:08:03Z,1330000,False,25.0,16.0,1,right,MISS C. Wood bank Hook,[1626174],35,1610612742.0,DAL,bank,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
01:25,136,PT01M25.00S,2022-12-13T02:04:19.0Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,19,20,2022-12-13T02:04:21Z,1340000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],11,1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,
01:19,137,PT01M19.00S,2022-12-13T02:04:25.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,25.969119579500656,80.88235294117648,1610612760,19,23,2022-12-13T02:08:32Z,1350000,False,-154.0,192.0,1,left,I. Joe 24' 3PT running (3 PTS) (D. Bazley 2 AST),"[1630198, 1629647]",11,1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,24.61,Made,,,,,3.0,D. Bazley,1629647.0,2.0,,,,,,,,,,
00:57,139,PT00M57.00S,2022-12-13T02:04:48.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,93.64323258869908,55.14705882352941,1610612742,19,23,2022-12-13T02:04:52Z,1370000,False,26.0,7.0,1,right,MISS L. Doncic driving floating bank Shot,[1629029],77,1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.67,Missed,,,,,,,,,,,,,,,,,,
00:55,140,PT00M55.50S,2022-12-13T02:04:50.3Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,19,23,2022-12-13T02:04:50Z,1380000,False,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],11,1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,139.0,2.0,2.0,0.0,,,,,,,,,,,,,,
00:51,141,PT00M51.00S,2022-12-13T02:04:54.6Z,1,REGULAR,3pt,Jump Shot,[],1630198,32.14520367936925,36.76470588235294,1610612760,19,26,2022-12-13T02:09:42Z,1390000,False,66.0,250.0,1,left,I. Joe 25' 3PT running (6 PTS) (L. Dort 1 AST),"[1630198, 1629652]",11,1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,25.83,Made,,,,,6.0,L. Dort,1629652.0,1.0,,,,,,,,,,
00:30,143,PT00M30.70S,2022-12-13T02:05:19.5Z,1,REGULAR,3pt,Jump Shot,[],1628373,94.30026281208936,3.431372549019608,1610612742,19,26,2022-12-13T02:05:23Z,1410000,False,-233.0,1.0,1,right,MISS F. Ntilikina 3PT,[1628373],21,1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
00:29,144,PT00M29.50S,2022-12-13T02:05:20.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,19,26,2022-12-13T02:05:23Z,1420000,False,,,0,,TEAM offensive REBOUND,[],,1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,143.0,,,,,,,,,,,,,,,,,
00:29,145,PT00M29.50S,2022-12-13T02:05:25.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612742,19,26,2022-12-13T02:05:31Z,1430000,False,,,0,,S. Gilgeous-Alexander loose ball personal FOUL (1 PF) (Wood 2 FT),"[1628983, 1626174]",2,1610612760.0,OKC,loose ball,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,1.0,0.0,Wood,1626174.0,,,,,
00:29,147,PT00M29.50S,2022-12-13T02:05:54.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626174,,,1610612742,20,26,2022-12-13T02:05:54Z,1450000,False,,,0,,C. Wood Free Throw 1 of 2 (1 PTS),[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
00:29,148,PT00M29.50S,2022-12-13T02:05:57.8Z,1,REGULAR,substitution,out,[],1630526,,,1610612742,20,26,2022-12-13T02:06:11Z,1460000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],50,1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
00:29,149,PT00M29.50S,2022-12-13T02:05:57.8Z,1,REGULAR,substitution,in,[],1631114,,,1610612742,20,26,2022-12-13T02:06:11Z,1470000,False,,,0,,SUB in: J. Williams,[1631114],8,1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
00:29,150,PT00M29.50S,2022-12-13T02:06:15.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626174,,,1610612742,21,26,2022-12-13T02:06:15Z,1480000,False,,,0,,C. Wood Free Throw 2 of 2 (2 PTS),[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
00:16,151,PT00M16.70S,2022-12-13T02:06:30.2Z,1,REGULAR,foul,personal,['2freethrow'],1628373,,,1610612760,21,26,2022-12-13T02:06:36Z,1490000,False,,,0,,F. Ntilikina shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1628373, 1628983]",21,1610612742.0,DAL,shooting,,,Ntilikina,F. Ntilikina,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628171.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
00:16,153,PT00M16.70S,2022-12-13T02:06:51.4Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,21,27,2022-12-13T02:06:51Z,1510000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),[1628983],2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
00:16,154,PT00M16.70S,2022-12-13T02:06:52.0Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,21,27,2022-12-13T02:07:07Z,1520000,False,,,0,,SUB out: L. Dort,[1629652],5,1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
00:16,155,PT00M16.70S,2022-12-13T02:06:52.0Z,1,REGULAR,substitution,out,[],1630198,,,1610612760,21,27,2022-12-13T02:07:07Z,1530000,False,,,0,,SUB out: I. Joe,[1630198],11,1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
00:16,156,PT00M16.70S,2022-12-13T02:06:52.0Z,1,REGULAR,substitution,in,[],1630526,,,1610612760,21,27,2022-12-13T02:07:07Z,1540000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],50,1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
00:16,157,PT00M16.70S,2022-12-13T02:06:52.0Z,1,REGULAR,substitution,in,[],1630581,,,1610612760,21,27,2022-12-13T02:07:07Z,1550000,False,,,0,,SUB in: J. Giddey,[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
