shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
10:21,161,PT10M21.00S,2022-12-10T03:41:23.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628960,,,1610612749,35,33,2022-12-10T03:41:23Z,1610000,False,,,0,,G. Allen Free Throw 1 of 2 (7 PTS),[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
10:21,162,PT10M21.00S,2022-12-10T03:41:39.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628960,,,1610612749,35,34,2022-12-10T03:41:39Z,1620000,False,,,0,,G. Allen Free Throw 2 of 2 (8 PTS),[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
09:59,164,PT09M59.00S,2022-12-10T03:42:23.5Z,2,REGULAR,3pt,Jump Shot,[],203915,20.71287779237845,91.91176470588235,1610612742,35,34,2022-12-10T03:42:31Z,1640000,False,-210.0,142.0,1,left,MISS S. Dinwiddie 25' step back 3PT,[203915],26,1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
09:56,165,PT09M56.00S,2022-12-10T03:42:26.5Z,2,REGULAR,rebound,offensive,[],1630182,,,1610612742,35,34,2022-12-10T03:42:31Z,1650000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],8,1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,164.0,1.0,0.0,1.0,,,,,,,
09:54,166,PT09M54.00S,2022-12-10T03:42:28.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626174,27.677398160315374,21.813725490196077,1610612742,38,34,2022-12-10T03:42:33Z,1660000,False,141.0,208.0,1,left,C. Wood 25' 3PT  (5 PTS) (S. Dinwiddie 4 AST),"[1626174, 203915]",35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,25.1,Made,5.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,,
09:42,168,PT09M42.00S,2022-12-10T03:42:42.6Z,2,REGULAR,foul,personal,[],1630182,,,1610612749,38,34,2022-12-10T03:42:48Z,1680000,False,,,0,,J. Green personal FOUL (2 PF),"[1630182, 203507]",8,1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Antetokounmpo,203507.0
09:31,170,PT09M31.00S,2022-12-10T03:43:08.1Z,2,REGULAR,2pt,Jump Shot,[],203114,92.59198423127464,83.33333333333334,1610612749,38,34,2022-12-10T03:43:13Z,1700000,False,167.0,17.0,1,right,MISS K. Middleton 16' fadeaway Shot,[203114],22,1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right,16.76,Missed,,,,,,,,,,,,,,,,,,
09:28,171,PT09M28.00S,2022-12-10T03:43:10.4Z,2,REGULAR,rebound,offensive,[],1626192,,,1610612749,38,34,2022-12-10T03:43:10Z,1710000,False,,,0,,P. Connaughton REBOUND (Off:2 Def:1),[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,16-24 Right,,,,,,,,,,170.0,3.0,1.0,2.0,,,,,,,
09:27,172,PT09M27.00S,2022-12-10T03:43:13.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612749,38,34,2022-12-10T03:43:24Z,1720000,False,,,0,,MIL shot clock Team TURNOVER,[],,1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
09:19,173,PT09M19.00S,2022-12-10T03:43:42.3Z,2,REGULAR,foul,personal,[],1628960,,,1610612742,38,34,2022-12-10T03:45:20Z,1730000,False,,,0,,G. Allen personal FOUL (1 PF),"[1628960, 1630182]",12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Green,1630182.0
09:15,175,PT09M15.00S,2022-12-10T03:43:59.7Z,2,REGULAR,turnover,bad pass,[],1630182,,,1610612742,38,34,2022-12-10T03:44:04Z,1750000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630182, 1628960]",8,1610612742.0,DAL,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Allen,1628960.0,,,,,,,,,,,
09:15,176,PT09M15.00S,2022-12-10T03:43:59.7Z,2,REGULAR,steal,,[],1628960,,,1610612749,38,34,2022-12-10T03:44:01Z,1760000,False,,,0,,G. Allen STEAL (1 STL),[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
09:10,177,PT09M10.00S,2022-12-10T03:44:05.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,83.52496714848883,47.05882352941176,1610612749,38,34,2022-12-10T03:46:02Z,1770000,False,-15.0,102.0,1,right,MISS G. Antetokounmpo 10' running pullup Shot,[203507],34,1610612749.0,MIL,running pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,10.34,Missed,,,,,,,,,,,,,,,,,,
09:08,178,PT09M08.00S,2022-12-10T03:44:07.3Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,38,34,2022-12-10T03:44:15Z,1780000,False,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,177.0,3.0,3.0,0.0,,,,,,,
09:00,179,PT09M00.00S,2022-12-10T03:44:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.652431011826544,49.50980392156863,1610612742,38,34,2022-12-10T03:46:44Z,1790000,False,2.0,10.0,1,left,MISS S. Dinwiddie driving finger roll Layup,[203915],26,1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.03,Missed,,,,,,,,,,,,,,,,,,
08:59,180,PT08M59.00S,2022-12-10T03:44:15.9Z,2,REGULAR,rebound,offensive,[],203915,,,1610612742,38,34,2022-12-10T03:46:11Z,1800000,False,,,0,,S. Dinwiddie REBOUND (Off:2 Def:2),[203915],26,1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,179.0,4.0,2.0,2.0,,,,,,,
08:58,181,PT08M58.00S,2022-12-10T03:44:17.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203915,5.590000152587891,50.0,1610612742,38,34,2022-12-10T03:46:17Z,1810000,False,0.0,0.0,1,left,MISS S. Dinwiddie tip Layup,[203915],26,1610612742.0,DAL,tip,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
08:56,182,PT08M56.00S,2022-12-10T03:44:19.8Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,38,34,2022-12-10T03:46:17Z,1820000,False,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],3,1610612749.0,MIL,,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,,,,,,,,,,181.0,1.0,1.0,0.0,,,,,,,
08:48,183,PT08M48.00S,2022-12-10T03:44:26.3Z,2,REGULAR,3pt,Jump Shot,[],201588,66.3107752956636,45.83333333333333,1610612749,38,34,2022-12-10T03:49:20Z,1830000,False,-21.0,264.0,1,right,MISS G. Hill 26' pullup 3PT,[201588],3,1610612749.0,MIL,pullup,,,Hill,G. Hill,,,,,Above the Break 3,24+ Center,26.5,Missed,,,,,,,,,,,,,,,,,,
08:48,184,PT08M48.00S,2022-12-10T03:44:26.3Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,38,34,2022-12-10T03:44:31Z,1840000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1630182],8,1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,183.0,2.0,1.0,1.0,,,,,,,
08:39,185,PT08M39.00S,2022-12-10T03:44:36.2Z,2,REGULAR,turnover,lost ball,[],203915,,,1610612742,38,34,2022-12-10T03:44:41Z,1850000,False,,,0,,S. Dinwiddie lost ball TURNOVER (2 TO),"[203915, 203114]",26,1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Middleton,203114.0,,,,,,,,,,,
08:39,186,PT08M39.00S,2022-12-10T03:44:36.2Z,2,REGULAR,steal,,[],203114,,,1610612749,38,34,2022-12-10T03:44:38Z,1860000,False,,,0,,K. Middleton STEAL (1 STL),[203114],22,1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
08:34,187,PT08M34.00S,2022-12-10T03:44:41.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,89.70105124835742,48.03921568627451,1610612749,38,34,2022-12-10T03:44:46Z,1870000,False,-10.0,44.0,1,right,MISS G. Antetokounmpo Layup - blocked,"[203507, 1628467]",34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,Kleber,1628467.0,,,,,
08:34,188,PT08M34.00S,2022-12-10T03:44:41.1Z,2,REGULAR,block,,[],1628467,,,1610612749,38,34,2022-12-10T03:44:43Z,1880000,False,,,0,,M. Kleber BLOCK (1 BLK),[1628467],42,1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
08:32,189,PT08M32.00S,2022-12-10T03:44:43.1Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,38,34,2022-12-10T03:45:16Z,1890000,False,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],25,1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,187.0,3.0,3.0,0.0,,,,,,,
08:27,190,PT08M27.00S,2022-12-10T03:44:48.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626174,6.258212877792378,50.245098039215684,1610612742,40,34,2022-12-10T03:44:53Z,1900000,False,-1.0,6.0,1,left,C. Wood alley-oop DUNK (7 PTS) (J. Green 1 AST),"[1626174, 1630182]",35,1610612742.0,DAL,alley-oop,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,0.64,Made,7.0,J. Green,1630182.0,1.0,,,,,,,,,,,,,,
08:26,192,PT08M26.00S,2022-12-10T03:44:53.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,40,34,2022-12-10T03:44:53Z,1920000,False,,,0,,MIL Timeout,[],,1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:26,193,PT08M26.00S,2022-12-10T03:44:55.3Z,2,REGULAR,substitution,out,[],201588,,,1610612749,40,34,2022-12-10T03:48:01Z,1930000,False,,,0,,SUB out: G. Hill,[201588],3,1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
08:26,194,PT08M26.00S,2022-12-10T03:44:55.3Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,40,34,2022-12-10T03:48:01Z,1940000,False,,,0,,SUB out: P. Connaughton,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
08:26,195,PT08M26.00S,2022-12-10T03:44:55.3Z,2,REGULAR,substitution,in,[],1628975,,,1610612749,40,34,2022-12-10T03:48:01Z,1950000,False,,,0,,SUB in: J. Carter,[1628975],5,1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
08:26,196,PT08M26.00S,2022-12-10T03:44:55.3Z,2,REGULAR,substitution,in,[],201572,,,1610612749,40,34,2022-12-10T03:48:01Z,1960000,False,,,0,,SUB in: B. Lopez,[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
08:05,197,PT08M05.00S,2022-12-10T03:48:40.2Z,2,REGULAR,2pt,Jump Shot,[],203114,93.42969776609723,31.15042892156863,1610612749,40,34,2022-12-10T03:56:29Z,1970000,False,-94.0,9.0,1,right,MISS K. Middleton 9' driving floating Shot,[203114],22,1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,9.47,Missed,,,,,,,,,,,,,,,,,,
08:03,198,PT08M03.00S,2022-12-10T03:48:42.2Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,40,34,2022-12-10T03:48:47Z,1980000,False,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,8-16 Left,,,,,,,,,,197.0,4.0,4.0,0.0,,,,,,,
07:51,199,PT07M51.00S,2022-12-10T03:48:54.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,5.732588699080158,49.01960784313725,1610612742,40,34,2022-12-10T03:49:02Z,1990000,False,5.0,1.0,1,left,MISS J. Green reverse Layup - blocked,"[1630182, 201572]",8,1610612742.0,DAL,reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,,Lopez,201572.0,,,,,
07:51,200,PT07M51.00S,2022-12-10T03:48:54.3Z,2,REGULAR,block,,[],201572,,,1610612742,40,34,2022-12-10T03:48:56Z,2000000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
07:49,201,PT07M49.00S,2022-12-10T03:48:56.3Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,40,34,2022-12-10T03:49:02Z,2010000,False,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,199.0,4.0,4.0,0.0,,,,,,,
07:47,202,PT07M47.00S,2022-12-10T03:48:59.4Z,2,REGULAR,turnover,out-of-bounds,[],1628975,,,1610612749,40,34,2022-12-10T03:49:06Z,2020000,False,,,0,,J. Carter bad pass out-of-bounds TURNOVER (1 TO),[1628975],5,1610612749.0,MIL,bad pass,,,Carter,J. Carter,,,,,Mid-Range,16-24 Center,,,,,,,1.0,,,,,,,,,202053.0,,,,
07:32,203,PT07M32.00S,2022-12-10T03:49:23.4Z,2,REGULAR,turnover,bad pass,[],1628467,,,1610612742,40,34,2022-12-10T03:49:44Z,2030000,False,,,0,,M. Kleber bad pass TURNOVER (1 TO),"[1628467, 1628960]",42,1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Allen,1628960.0,,,,,,,,,,,
07:32,204,PT07M32.00S,2022-12-10T03:49:23.4Z,2,REGULAR,steal,,[],1628960,,,1610612749,40,34,2022-12-10T03:49:25Z,2040000,False,,,0,,G. Allen STEAL (2 STL),[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
07:23,206,PT07M23.00S,2022-12-10T03:49:57.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203114,73.01248357424441,26.715686274509803,1610612749,40,36,2022-12-10T03:57:51Z,2060000,False,-116.0,201.0,1,right,K. Middleton 23' pullup Jump Shot (4 PTS) (G. Antetokounmpo 3 AST),"[203114, 203507]",22,1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,23.24,Made,4.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,,,
07:12,208,PT07M12.00S,2022-12-10T03:50:09.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630182,6.389618922470433,50.0,1610612742,42,36,2022-12-10T03:50:16Z,2080000,False,0.0,8.0,1,left,J. Green driving reverse DUNK (4 PTS) (C. Wood 1 AST),"[1630182, 1626174]",8,1610612742.0,DAL,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.76,Made,4.0,C. Wood,1626174.0,1.0,,,,,,,,,,,,,,
06:57,212,PT06M57.00S,2022-12-10T03:50:32.6Z,2,REGULAR,foul,offensive,[],203507,,,1610612749,42,36,2022-12-10T03:54:46Z,2120000,False,,,0,,G. Antetokounmpo charge offensive FOUL (1 PF),"[203507, 1628467]",34,1610612749.0,MIL,charge,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Kleber,1628467.0
06:57,216,PT06M57.00S,2022-12-10T03:50:32.6Z,2,REGULAR,turnover,offensive foul,[],203507,,,1610612749,42,36,2022-12-10T03:50:32Z,2135000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (2 TO),[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,,,,,,,202041.0,,,,
06:57,214,PT06M57.00S,2022-12-10T03:50:56.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,42,36,2022-12-10T03:50:56Z,2140000,False,,,0,,DAL Timeout,[],,1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:57,217,PT06M57.00S,2022-12-10T03:54:24.3Z,2,REGULAR,substitution,out,[],203114,,,1610612742,42,36,2022-12-10T03:54:54Z,2160000,False,,,0,,SUB out: K. Middleton,[203114],22,1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
06:57,218,PT06M57.00S,2022-12-10T03:54:24.3Z,2,REGULAR,substitution,in,[],201950,,,1610612742,42,36,2022-12-10T03:54:54Z,2170000,False,,,0,,SUB in: J. Holiday,[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
06:45,219,PT06M45.00S,2022-12-10T03:55:08.5Z,2,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,42,36,2022-12-10T03:55:17Z,2180000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (3 TO),[203915],26,1610612742.0,DAL,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,3.0,,,,,,,,,204059.0,,,,
06:27,220,PT06M27.00S,2022-12-10T03:55:34.6Z,2,REGULAR,turnover,lost ball,[],201572,,,1610612749,42,36,2022-12-10T03:55:40Z,2190000,False,,,0,,B. Lopez lost ball TURNOVER (1 TO),"[201572, 203915]",11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Dinwiddie,203915.0,,,,,,,,,,,
06:27,221,PT06M27.00S,2022-12-10T03:55:34.6Z,2,REGULAR,steal,,[],203915,,,1610612742,42,36,2022-12-10T04:26:28Z,2200000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],26,1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
06:20,222,PT06M20.00S,2022-12-10T03:55:42.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,23.99802890932983,86.76470588235294,1610612742,42,36,2022-12-10T04:07:04Z,2210000,False,-184.0,173.0,1,left,MISS C. Wood 25' 3PT,[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
06:15,223,PT06M15.00S,2022-12-10T03:55:47.0Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,42,36,2022-12-10T03:55:49Z,2220000,False,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,222.0,2.0,1.0,1.0,,,,,,,
06:06,224,PT06M06.00S,2022-12-10T03:55:54.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,80.23981603153744,56.61764705882353,1610612749,42,38,2022-12-10T03:56:00Z,2230000,False,33.0,133.0,1,right,J. Carter 13' pullup Jump Shot (2 PTS) (J. Holiday 2 AST),"[1628975, 201950]",5,1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,13.73,Made,2.0,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,
05:49,226,PT05M49.00S,2022-12-10T03:56:11.9Z,2,REGULAR,3pt,Jump Shot,[],203915,27.677398160315374,22.058823529411764,1610612742,45,38,2022-12-10T03:56:21Z,2250000,False,140.0,208.0,1,left,S. Dinwiddie 25' 3PT pullup (8 PTS),[203915],26,1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.03,Made,8.0,,,,,,,,,,,,,,,,,
05:40,227,PT05M40.00S,2022-12-10T03:56:24.6Z,2,REGULAR,foul,personal,['2freethrow'],203915,,,1610612749,45,38,2022-12-10T03:56:36Z,2260000,False,,,0,,S. Dinwiddie shooting personal FOUL (2 PF) (Holiday 2 FT),"[203915, 201950]",26,1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Holiday,201950.0
05:40,229,PT05M40.00S,2022-12-10T03:56:51.2Z,2,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,45,39,2022-12-10T03:56:51Z,2280000,False,,,0,,J. Holiday Free Throw 1 of 2 (11 PTS),[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
05:40,230,PT05M40.00S,2022-12-10T03:56:52.2Z,2,REGULAR,substitution,out,[],1630182,,,1610612749,45,39,2022-12-10T03:57:07Z,2290000,False,,,0,,SUB out: J. Green,[1630182],8,1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
05:40,231,PT05M40.00S,2022-12-10T03:56:52.2Z,2,REGULAR,substitution,out,[],203493,,,1610612749,45,39,2022-12-10T03:57:07Z,2300000,False,,,0,,SUB out: R. Bullock,[203493],25,1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
05:40,232,PT05M40.00S,2022-12-10T03:56:52.2Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,45,39,2022-12-10T03:57:07Z,2310000,False,,,0,,SUB out: G. Allen,[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
05:40,233,PT05M40.00S,2022-12-10T03:56:52.2Z,2,REGULAR,substitution,in,[],203501,,,1610612749,45,39,2022-12-10T03:57:07Z,2320000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],11,1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
05:40,234,PT05M40.00S,2022-12-10T03:56:52.2Z,2,REGULAR,substitution,in,[],1629029,,,1610612749,45,39,2022-12-10T03:57:07Z,2330000,False,,,0,,SUB in: L. Doncic,[1629029],77,1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
05:40,235,PT05M40.00S,2022-12-10T03:56:52.2Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,45,39,2022-12-10T03:57:07Z,2340000,False,,,0,,SUB in: P. Connaughton,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
05:40,236,PT05M40.00S,2022-12-10T03:57:12.9Z,2,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,45,40,2022-12-10T03:57:12Z,2350000,False,,,0,,J. Holiday Free Throw 2 of 2 (12 PTS),[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
05:19,237,PT05M19.00S,2022-12-10T03:57:36.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.440867279894875,40.44117647058824,1610612742,45,40,2022-12-10T03:57:45Z,2360000,False,48.0,17.0,1,left,MISS L. Doncic driving Layup - blocked,"[1629029, 201572]",77,1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,,,,,,,,Lopez,201572.0,,,,,
05:19,238,PT05M19.00S,2022-12-10T03:57:36.6Z,2,REGULAR,block,,[],201572,,,1610612742,45,40,2022-12-10T03:57:39Z,2370000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
05:15,239,PT05M15.00S,2022-12-10T03:57:40.6Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612749,45,40,2022-12-10T03:57:45Z,2380000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],5,1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,237.0,1.0,1.0,0.0,,,,,,,
05:10,240,PT05M10.00S,2022-12-10T03:57:44.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,94.82588699080158,95.34313725490196,1610612749,45,40,2022-12-10T03:57:49Z,2390000,False,227.0,-4.0,1,right,MISS P. Connaughton 3PT,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
05:09,241,PT05M09.00S,2022-12-10T03:57:45.0Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,45,40,2022-12-10T03:57:49Z,2400000,False,,,0,,C. Wood REBOUND (Off:0 Def:5),[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,Right Corner 3,24+ Right,,,,,,,,,,240.0,5.0,5.0,0.0,,,,,,,
04:59,242,PT04M59.00S,2022-12-10T03:57:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,6.1268068331143235,43.38235294117647,1610612742,45,40,2022-12-10T03:58:01Z,2410000,False,33.0,5.0,1,left,MISS C. Wood Layup,[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
