actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
83,PT04M35.00S,2022-11-16T01:52:07.1Z,1,REGULAR,substitution,in,[],202322,,,1610612746,21,9,2022-11-16T01:52:25Z,830000,False,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M35.00S,2022-11-16T01:52:07.1Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,21,9,2022-11-16T01:52:25Z,840000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M24.00S,2022-11-16T01:52:33.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,94.03745072273325,45.588235294117645,1610612746,21,11,2022-11-16T01:52:40Z,850000,False,-22.0,4.0,1,right,T. Mann cutting DUNK (2 PTS) (P. George 1 AST),"[1629611, 202331]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.24,Made,2.0,,,,,,,,,,,,,P. George,202331.0,1.0,,
87,PT03M58.00S,2022-11-16T01:52:58.8Z,1,REGULAR,2pt,Jump Shot,[],1626174,18.478975032851512,25.49019607843137,1610612742,23,11,2022-11-16T01:53:07Z,870000,False,123.0,121.0,1,left,C. Wood 17' fadeaway Jump Shot (2 PTS) (S. Dinwiddie 2 AST),"[1626174, 203915]",1610612742.0,DAL,fadeaway,,,Wood,C. Wood,,,,,Mid-Range,16-24 Right Center,17.23,Made,2.0,,,,,,,,,,,,,S. Dinwiddie,203915.0,2.0,,
89,PT03M43.00S,2022-11-16T01:53:13.4Z,1,REGULAR,3pt,Jump Shot,[],202694,80.50262812089356,8.088235294117647,1610612746,23,11,2022-11-16T01:53:19Z,890000,False,-210.0,131.0,1,right,MISS M. Morris Sr. 24' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,24.71,Missed,,,,,,,,,,,,,,,,,,
90,PT03M40.00S,2022-11-16T01:53:16.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,23,11,2022-11-16T01:53:19Z,900000,False,,,0,,L. Doncic REBOUND (Off:1 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,89.0,5.0,4.0,1.0,,,,,,,,,,
91,PT03M31.00S,2022-11-16T01:53:26.0Z,1,REGULAR,3pt,Jump Shot,[],203915,21.895532194480946,10.784313725490197,1610612742,23,11,2022-11-16T01:53:31Z,910000,False,196.0,153.0,1,left,MISS S. Dinwiddie 24' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
92,PT03M27.00S,2022-11-16T01:53:30.0Z,1,REGULAR,rebound,defensive,[],202322,,,1610612746,23,11,2022-11-16T01:53:31Z,920000,False,,,0,,J. Wall REBOUND (Off:0 Def:1),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Right Center,,,,,,,91.0,1.0,1.0,0.0,,,,,,,,,,
93,PT03M21.00S,2022-11-16T01:53:36.2Z,1,REGULAR,turnover,bad pass,[],202322,,,1610612746,23,11,2022-11-16T01:53:42Z,930000,False,,,0,,J. Wall bad pass TURNOVER (1 TO),"[202322, 203915]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Right Center,,,,1.0,Dinwiddie,203915.0,,,,,,,,,,,,,,
94,PT03M21.00S,2022-11-16T01:53:36.2Z,1,REGULAR,steal,,[],203915,,,1610612742,23,11,2022-11-16T01:53:38Z,940000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
95,PT03M14.00S,2022-11-16T01:53:43.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203501,3.4986859395532193,95.58823529411765,1610612742,23,11,2022-11-16T01:53:50Z,950000,False,-228.0,-20.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,22.87,Missed,,,,,,,,,,,,,,,,,,
96,PT03M11.00S,2022-11-16T01:53:45.7Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612742,23,11,2022-11-16T01:53:45Z,960000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,,,95.0,2.0,1.0,1.0,,,,,,,,,,
97,PT03M09.00S,2022-11-16T01:53:50.9Z,1,REGULAR,foul,personal,[],202322,,,1610612742,23,11,2022-11-16T01:54:02Z,970000,False,,,0,,J. Wall personal FOUL (1 PF),"[202322, 203501]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,Mid-Range,8-16 Left,,,,,,,,,,,200832.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,
99,PT03M09.00S,2022-11-16T01:53:59.8Z,1,REGULAR,substitution,out,[],203915,,,1610612742,23,11,2022-11-16T01:54:10Z,990000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M09.00S,2022-11-16T01:53:59.8Z,1,REGULAR,substitution,in,[],1630182,,,1610612742,23,11,2022-11-16T01:54:10Z,1000000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M55.00S,2022-11-16T01:54:33.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627827,11.12023653088042,49.26470588235294,1610612742,23,11,2022-11-16T01:54:39Z,1010000,False,4.0,52.0,1,left,MISS D. Finney-Smith driving Layup,[1627827],1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
102,PT02M52.00S,2022-11-16T01:54:36.0Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,23,11,2022-11-16T01:54:39Z,1020000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,
103,PT02M43.00S,2022-11-16T01:54:47.4Z,1,REGULAR,foul,personal,['2freethrow'],203501,,,1610612746,23,11,2022-11-16T01:57:54Z,1030000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (George 2 FT),"[203501, 202331]",1610612742.0,DAL,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200832.0,1.0,0.0,George,202331.0,,,,,
105,PT02M43.00S,2022-11-16T01:55:02.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,23,11,2022-11-16T01:55:02Z,1050000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M43.00S,2022-11-16T01:55:06.6Z,1,REGULAR,substitution,out,[],1627827,,,1610612746,23,11,2022-11-16T01:57:49Z,1060000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M43.00S,2022-11-16T01:55:06.6Z,1,REGULAR,substitution,out,[],202694,,,1610612746,23,11,2022-11-16T01:57:49Z,1070000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M43.00S,2022-11-16T01:55:06.6Z,1,REGULAR,substitution,in,[],1628467,,,1610612746,23,11,2022-11-16T01:57:49Z,1080000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M43.00S,2022-11-16T01:55:06.6Z,1,REGULAR,substitution,in,[],201587,,,1610612746,23,11,2022-11-16T01:57:49Z,1090000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M43.00S,2022-11-16T01:58:13.7Z,1,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,23,12,2022-11-16T01:58:13Z,1100000,False,,,0,,P. George Free Throw 1 of 2 (1 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
111,PT02M43.00S,2022-11-16T01:58:33.4Z,1,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,23,13,2022-11-16T01:58:33Z,1110000,False,,,0,,P. George Free Throw 2 of 2 (2 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
112,PT02M35.00S,2022-11-16T01:58:48.0Z,1,REGULAR,foul,personal,[],201587,,,1610612742,23,13,2022-11-16T01:58:54Z,1120000,False,,,0,,N. Batum personal FOUL (1 PF),"[201587, 1626174]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Left,,,,,,,,,,,200832.0,1.0,0.0,Wood,1626174.0,,,,,
114,PT02M26.00S,2022-11-16T01:59:11.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,7.835085413929041,45.09803921568628,1610612742,25,13,2022-11-16T01:59:17Z,1140000,False,25.0,21.0,1,left,C. Wood cutting Layup (4 PTS) (L. Doncic 3 AST),"[1626174, 1629029]",1610612742.0,DAL,cutting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,3.23,Made,4.0,,,,,,,,,,,,,L. Doncic,1629029.0,3.0,,
116,PT02M05.00S,2022-11-16T01:59:32.5Z,1,REGULAR,turnover,bad pass,[],202331,,,1610612746,25,13,2022-11-16T01:59:38Z,1160000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 203501]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Left,,,,1.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,
117,PT02M05.00S,2022-11-16T01:59:32.5Z,1,REGULAR,steal,,[],203501,,,1610612742,25,13,2022-11-16T01:59:34Z,1170000,False,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
118,PT02M01.00S,2022-11-16T01:59:38.3Z,1,REGULAR,turnover,out-of-bounds,[],203501,,,1610612742,25,13,2022-11-16T01:59:46Z,1180000,False,,,0,,T. Hardaway Jr. bad pass out-of-bounds TURNOVER (1 TO),[203501],1610612742.0,DAL,bad pass,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right,,,,1.0,,,,,,,1628954.0,,,,,,,,,
119,PT01M41.00S,2022-11-16T02:00:05.1Z,1,REGULAR,turnover,lost ball,[],202331,,,1610612746,25,13,2022-11-16T02:00:10Z,1190000,False,,,0,,P. George lost ball TURNOVER (2 TO),"[202331, 203501]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,2.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,
120,PT01M41.00S,2022-11-16T02:00:05.1Z,1,REGULAR,steal,,[],203501,,,1610612742,25,13,2022-11-16T02:00:07Z,1200000,False,,,0,,T. Hardaway Jr. STEAL (2 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
121,PT01M27.00S,2022-11-16T02:00:18.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203501,27.283180026281208,12.745098039215685,1610612742,25,13,2022-11-16T02:00:23Z,1210000,False,186.0,204.0,1,left,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,27.63,Missed,,,,,,,,,,,,,,,,,,
122,PT01M26.00S,2022-11-16T02:00:19.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,25,13,2022-11-16T02:00:23Z,1220000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,121.0,,,,,,,,,,,,,
124,PT01M17.00S,2022-11-16T02:00:38.9Z,1,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612746,25,13,2022-11-16T02:01:04Z,1240000,False,,,0,,C. Wood shooting personal FOUL (1 PF) (Wall 2 FT),"[1626174, 202322]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Wall,202322.0,,,,,
126,PT01M17.00S,2022-11-16T02:01:05.3Z,1,REGULAR,freethrow,1 of 2,[],202322,,,1610612746,25,14,2022-11-16T02:01:05Z,1260000,False,,,0,,J. Wall Free Throw 1 of 2 (1 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
127,PT01M17.00S,2022-11-16T02:01:06.2Z,1,REGULAR,substitution,out,[],202331,,,1610612746,25,14,2022-11-16T02:01:22Z,1270000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M17.00S,2022-11-16T02:01:06.2Z,1,REGULAR,substitution,in,[],1627826,,,1610612746,25,14,2022-11-16T02:01:22Z,1280000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M17.00S,2022-11-16T02:01:24.4Z,1,REGULAR,freethrow,2 of 2,[],202322,,,1610612746,25,15,2022-11-16T02:01:24Z,1290000,False,,,0,,J. Wall Free Throw 2 of 2 (2 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
130,PT01M04.00S,2022-11-16T02:01:39.7Z,1,REGULAR,3pt,Jump Shot,[],1629029,32.53942181340342,35.049019607843135,1610612742,28,15,2022-11-16T02:01:45Z,1300000,False,75.0,253.0,1,left,L. Doncic 26' 3PT step back (10 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.42,Made,10.0,,,,,,,,,,,,,,,,,
131,PT00M43.10S,2022-11-16T02:02:00.6Z,1,REGULAR,3pt,Jump Shot,[],1626181,91.40932982917214,4.6568627450980395,1610612746,28,15,2022-11-16T02:02:07Z,1310000,False,-227.0,28.0,1,right,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
132,PT00M39.60S,2022-11-16T02:02:04.1Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,28,15,2022-11-16T02:02:07Z,1320000,False,,,0,,L. Doncic REBOUND (Off:1 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,,,,,,,131.0,6.0,5.0,1.0,,,,,,,,,,
133,PT00M33.30S,2022-11-16T02:02:12.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629029,17.21419185282523,48.65196078431372,1610612742,30,15,2022-11-16T02:02:37Z,1330000,False,7.0,109.0,1,left,L. Doncic 10' driving floating Jump Shot (12 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,10.95,Made,12.0,,,,,,,,,,,,,,,,,
134,PT00M17.50S,2022-11-16T02:02:30.1Z,1,REGULAR,3pt,Jump Shot,[],202322,67.88764783180025,36.76470588235294,1610612746,30,15,2022-11-16T02:02:34Z,1340000,False,-66.0,249.0,1,right,MISS J. Wall 25' 3PT,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
135,PT00M15.20S,2022-11-16T02:02:32.3Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612742,30,15,2022-11-16T02:02:32Z,1350000,False,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,,,,,,,134.0,1.0,1.0,0.0,,,,,,,,,,
136,PT00M01.70S,2022-11-16T02:02:46.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,20.97568988173456,90.19607843137256,1610612742,30,15,2022-11-16T02:02:52Z,1360000,False,-201.0,145.0,1,left,MISS L. Doncic 24' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,24.77,Missed,,,,,,,,,,,,,,,,,,
137,PT00M00.20S,2022-11-16T02:02:47.5Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612746,30,15,2022-11-16T02:03:25Z,1370000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,
138,PT00M00.00S,2022-11-16T02:02:58.5Z,1,REGULAR,period,end,[],0,,,1610612746,30,15,2022-11-16T02:02:58Z,1380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2022-11-16T02:03:18.5Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612746,30,15,2022-11-16T02:05:23Z,1390000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2022-11-16T02:03:18.5Z,2,REGULAR,substitution,in,['startperiod'],203915,,,1610612746,30,15,2022-11-16T02:05:23Z,1400000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2022-11-16T02:05:31.5Z,2,REGULAR,period,start,[],0,,,1610612742,30,15,2022-11-16T02:05:31Z,1410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT11M37.00S,2022-11-16T02:05:52.8Z,2,REGULAR,3pt,Jump Shot,[],1630182,9.543363994743759,3.1862745098039214,1610612742,30,15,2022-11-16T02:06:03Z,1420000,False,234.0,37.0,1,left,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
143,PT11M37.00S,2022-11-16T02:05:52.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,30,15,2022-11-16T02:06:03Z,1430000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,142.0,,,,,,,,,,,,,
145,PT11M37.00S,2022-11-16T02:06:00.4Z,2,REGULAR,foul,personal,[],1628467,,,1610612746,30,15,2022-11-16T02:06:11Z,1450000,False,,,0,,M. Kleber loose ball personal FOUL (1 PF),"[1628467, 1627826]",1610612742.0,DAL,loose ball,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628954.0,1.0,0.0,Zubac,1627826.0,,,,,
147,PT11M24.00S,2022-11-16T02:06:26.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202322,87.86136662286465,46.568627450980394,1610612746,30,15,2022-11-16T02:06:34Z,1470000,False,-17.0,62.0,1,right,MISS J. Wall 6' turnaround Shot,[202322],1610612746.0,LAC,turnaround,,,Wall,J. Wall,,,,,In The Paint (Non-RA),0-8 Center,6.4,Missed,,,,,,,,,,,,,,,,,,
148,PT11M21.00S,2022-11-16T02:06:29.7Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,30,15,2022-11-16T02:06:34Z,1480000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,
149,PT11M00.00S,2022-11-16T02:06:50.4Z,2,REGULAR,2pt,Jump Shot,[],1626174,10.5946123521682,69.11764705882352,1610612742,30,15,2022-11-16T02:06:59Z,1490000,False,-96.0,47.0,1,left,MISS C. Wood 10' Jump Shot,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,8-16 Left,10.66,Missed,,,,,,,,,,,,,,,,,,
150,PT10M56.00S,2022-11-16T02:06:54.4Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,30,15,2022-11-16T02:06:59Z,1500000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,,,149.0,4.0,3.0,1.0,,,,,,,,,,
151,PT10M50.00S,2022-11-16T02:07:00.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,90.22667542706965,36.27450980392157,1610612746,30,15,2022-11-16T02:07:13Z,1510000,False,-69.0,39.0,1,right,MISS N. Powell 7' driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,,
152,PT10M47.00S,2022-11-16T02:07:03.7Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,30,15,2022-11-16T02:07:13Z,1520000,False,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,151.0,2.0,2.0,0.0,,,,,,,,,,
153,PT10M39.00S,2022-11-16T02:07:10.9Z,2,REGULAR,3pt,Jump Shot,[],203501,33.196452036793694,45.83333333333333,1610612742,30,15,2022-11-16T02:07:15Z,1530000,False,21.0,260.0,1,left,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,26.03,Missed,,,,,,,,,,,,,,,,,,
154,PT10M39.00S,2022-11-16T02:07:10.9Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,30,15,2022-11-16T02:07:15Z,1540000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,
155,PT10M21.00S,2022-11-16T02:07:29.3Z,2,REGULAR,2pt,Jump Shot,[],202322,78.40013140604468,51.225490196078425,1610612746,30,15,2022-11-16T02:07:37Z,1550000,False,6.0,151.0,1,right,MISS J. Wall 15' pullup Shot,[202322],1610612746.0,LAC,pullup,,,Wall,J. Wall,,,,,Mid-Range,8-16 Center,15.06,Missed,,,,,,,,,,,,,,,,,,
156,PT10M19.00S,2022-11-16T02:07:31.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,30,15,2022-11-16T02:07:37Z,1560000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,155.0,,,,,,,,,,,,,
158,PT10M00.00S,2022-11-16T02:07:59.2Z,2,REGULAR,3pt,Jump Shot,[],203915,10.726018396846255,3.9215686274509802,1610612742,30,15,2022-11-16T02:08:06Z,1580000,False,230.0,48.0,1,left,MISS S. Dinwiddie 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
159,PT09M58.00S,2022-11-16T02:08:01.2Z,2,REGULAR,rebound,offensive,[],203915,,,1610612742,30,15,2022-11-16T02:08:06Z,1590000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,,,,,158.0,3.0,2.0,1.0,,,,,,,,,,
160,PT09M51.00S,2022-11-16T02:08:08.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626174,4.5499342969776615,94.6078431372549,1610612742,33,15,2022-11-16T02:08:13Z,1600000,False,-223.0,-10.0,1,left,C. Wood 3PT  (7 PTS) (T. Hardaway Jr. 1 AST),"[1626174, 203501]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Left Corner 3,24+ Left,22.32,Made,7.0,,,,,,,,,,,,,T. Hardaway Jr.,203501.0,1.0,,
162,PT09M36.00S,2022-11-16T02:08:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,91.14651773981603,53.431372549019606,1610612746,33,15,2022-11-16T02:09:02Z,1620000,False,17.0,31.0,1,right,MISS N. Powell driving Layup - blocked,"[1626181, 1628467]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,,,,,,,,,Kleber,1628467.0
163,PT09M36.00S,2022-11-16T02:08:26.6Z,2,REGULAR,block,,[],1628467,,,1610612746,33,15,2022-11-16T02:08:31Z,1630000,False,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT09M35.00S,2022-11-16T02:08:27.6Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,33,15,2022-11-16T02:09:19Z,1640000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,
165,PT09M30.00S,2022-11-16T02:08:32.9Z,2,REGULAR,foul,personal,['2freethrow'],202322,,,1610612742,33,15,2022-11-16T02:08:54Z,1650000,False,,,0,,J. Wall shooting personal FOUL (2 PF) (Green 2 FT),"[202322, 1630182]",1610612746.0,LAC,shooting,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628954.0,2.0,0.0,Green,1630182.0,,,,,
