actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
84,PT04M33.00S,2025-12-08T00:53:53.1Z,1,REGULAR,steal,,[],1631230,,,1610612755,21,13,2025-12-08T00:53:55Z,840000,False,,,0,,D. Barlow STEAL (1 STL),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
85,PT04M25.00S,2025-12-08T00:54:01.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202331,5.601182654402102,52.94117647058824,1610612755,21,13,2025-12-08T01:12:32Z,850000,False,-15.0,0.0,1,left,MISS P. George running Layup,[202331],1610612755.0,PHI,running,,,George,P. George,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
86,PT04M23.00S,2025-12-08T00:54:03.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,21,13,2025-12-08T00:54:07Z,860000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,85.0,4.0,3.0,1.0,,,,,,,,,,
87,PT04M21.00S,2025-12-08T00:54:09.7Z,1,REGULAR,foul,personal,['2freethrow'],1631230,,,1610612747,21,13,2025-12-08T00:54:27Z,870000,False,,,0,,D. Barlow shooting personal FOUL (1 PF) (Dončić 2 FT),"[1631230, 1629029]",1610612755.0,PHI,shooting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,,,,1.0,0.0,Dončić,1629029.0,,
89,PT04M21.00S,2025-12-08T00:54:40.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629029,,,1610612747,21,13,2025-12-08T00:54:40Z,890000,False,,,0,,MISS L. Dončić Free Throw 1 of 2,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
90,PT04M21.00S,2025-12-08T00:54:40.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,21,13,2025-12-08T00:54:40Z,900000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,
91,PT04M21.00S,2025-12-08T00:54:43.0Z,1,REGULAR,substitution,out,[],1642845,,,1610612747,21,13,2025-12-08T00:54:47Z,910000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M21.00S,2025-12-08T00:54:43.0Z,1,REGULAR,substitution,out,[],1629028,,,1610612747,21,13,2025-12-08T00:54:47Z,920000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M21.00S,2025-12-08T00:54:43.0Z,1,REGULAR,substitution,in,[],1629656,,,1610612747,21,13,2025-12-08T00:54:47Z,930000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M21.00S,2025-12-08T00:54:43.0Z,1,REGULAR,substitution,in,[],1629637,,,1610612747,21,13,2025-12-08T00:54:47Z,940000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M21.00S,2025-12-08T00:55:01.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629029,,,1610612747,21,14,2025-12-08T00:55:01Z,950000,False,,,0,,L. Dončić Free Throw 2 of 2 (6 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
96,PT04M08.00S,2025-12-08T00:55:18.1Z,1,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,21,14,2025-12-08T01:51:49Z,960000,False,,,0,,T. Maxey bad pass out-of-bounds TURNOVER (2 TO),[1630178],1610612755.0,PHI,bad pass,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202026.0,2.0,,,,,,,,
97,PT03M55.00S,2025-12-08T00:55:35.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629060,97.7168199737188,3.6764705882352944,1610612747,21,17,2025-12-08T00:55:40Z,970000,False,-232.0,-31.0,1,right,R. Hachimura 3PT  (3 PTS) (L. Dončić 2 AST),"[1629060, 1629029]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,23.37,Made,3.0,L. Dončić,1629029.0,2.0,,,,,,,,,,,,,,
99,PT03M44.00S,2025-12-08T00:55:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.046649145860711,51.470588235294116,1610612755,21,17,2025-12-08T00:55:50Z,990000,False,-7.0,14.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
100,PT03M41.00S,2025-12-08T00:55:49.2Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,21,17,2025-12-08T00:55:50Z,1000000,False,,,0,,A. Drummond REBOUND (Off:2 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,99.0,3.0,1.0,2.0,,,,,,,,,,
101,PT03M41.00S,2025-12-08T00:55:49.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612755,23,17,2025-12-08T00:55:49Z,1010000,False,0.0,0.0,1,left,A. Drummond tip Layup (2 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
102,PT03M30.00S,2025-12-08T00:56:00.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,80.76544021024968,43.13725490196079,1610612747,23,17,2025-12-08T00:56:05Z,1020000,False,-34.0,128.0,1,right,MISS L. Dončić 13' step back Shot,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,13.28,Missed,,,,,,,,,,,,,,,,,,
103,PT03M26.00S,2025-12-08T00:56:04.4Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,23,17,2025-12-08T00:56:05Z,1030000,False,,,0,,A. Drummond REBOUND (Off:2 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,102.0,4.0,2.0,2.0,,,,,,,,,,
104,PT03M12.00S,2025-12-08T00:56:18.2Z,1,REGULAR,3pt,Jump Shot,[],1629656,26.231931668856767,86.27450980392157,1610612755,23,17,2025-12-08T00:56:22Z,1040000,False,-181.0,194.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
105,PT03M10.00S,2025-12-08T00:56:20.2Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,23,17,2025-12-08T00:56:22Z,1050000,False,,,0,,L. Dončić REBOUND (Off:0 Def:3),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,,104.0,3.0,3.0,0.0,,,,,,,,,,
106,PT03M01.00S,2025-12-08T00:56:29.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,84.1819973718791,50.0,1610612747,23,17,2025-12-08T01:56:48Z,1060000,False,0.0,96.0,1,right,MISS A. Reaves 9' driving floating Shot,[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,9.62,Missed,,,,,,,,,,,,,,,,,,
107,PT02M58.00S,2025-12-08T00:56:32.6Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,23,17,2025-12-08T00:56:33Z,1070000,False,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,106.0,4.0,4.0,0.0,,,,,,,,,,
108,PT02M53.00S,2025-12-08T00:56:41.0Z,1,REGULAR,2pt,Layup,['fastbreak'],1630178,6.783837056504599,30.392156862745097,1610612755,23,17,2025-12-08T02:24:58Z,1080000,False,98.0,11.0,1,left,MISS T. Maxey 9' running finger roll Layup - blocked,"[1630178, 1629637]",1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,9.86,Missed,,,,,,,,,,,Hayes,1629637.0,,,,,,
109,PT02M53.00S,2025-12-08T00:56:41.0Z,1,REGULAR,block,,[],1629637,,,1610612755,23,17,2025-12-08T00:56:44Z,1090000,False,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
110,PT02M53.00S,2025-12-08T00:56:41.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,23,17,2025-12-08T00:56:47Z,1100000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,108.0,,,,,,,,,,,,,
111,PT02M53.00S,2025-12-08T00:56:48.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,23,17,2025-12-08T00:56:48Z,1110000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M53.00S,2025-12-08T00:57:22.5Z,1,REGULAR,foul,technical,['1freethrow'],1630178,,,1610612755,23,17,2025-12-08T00:59:35Z,1130000,False,,,0,,T. Maxey technical FOUL (1 Tech),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,2534.0,,,,1.0,1.0,,,,
114,PT02M53.00S,2025-12-08T00:59:17.4Z,1,REGULAR,substitution,out,[],203083,,,1610612755,23,17,2025-12-08T00:59:33Z,1140000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M53.00S,2025-12-08T00:59:17.4Z,1,REGULAR,substitution,out,[],202331,,,1610612755,23,17,2025-12-08T00:59:33Z,1150000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M53.00S,2025-12-08T00:59:17.4Z,1,REGULAR,substitution,out,[],1631230,,,1610612755,23,17,2025-12-08T00:59:33Z,1160000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M53.00S,2025-12-08T00:59:17.4Z,1,REGULAR,substitution,out,[],1630559,,,1610612755,23,17,2025-12-08T00:59:33Z,1170000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M53.00S,2025-12-08T00:59:17.4Z,1,REGULAR,substitution,out,[],1629060,,,1610612755,23,17,2025-12-08T00:59:33Z,1180000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M53.00S,2025-12-08T00:59:17.4Z,1,REGULAR,substitution,in,[],1631133,,,1610612755,23,17,2025-12-08T00:59:33Z,1190000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M53.00S,2025-12-08T00:59:17.4Z,1,REGULAR,substitution,in,[],1642272,,,1610612755,23,17,2025-12-08T00:59:33Z,1200000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M53.00S,2025-12-08T00:59:17.4Z,1,REGULAR,substitution,in,[],203954,,,1610612755,23,17,2025-12-08T00:59:33Z,1210000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M53.00S,2025-12-08T00:59:17.4Z,1,REGULAR,substitution,in,[],1629216,,,1610612755,23,17,2025-12-08T00:59:33Z,1220000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M53.00S,2025-12-08T00:59:17.4Z,1,REGULAR,substitution,in,[],2544,,,1610612755,23,17,2025-12-08T00:59:33Z,1230000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M53.00S,2025-12-08T00:59:49.8Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612755,23,18,2025-12-08T00:59:49Z,1240000,False,,,0,,L. Dončić technical Free Throw 1 of 1 (7 PTS),[1629029],1610612747.0,LAL,technical,,,Dončić,L. Dončić,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
125,PT02M46.00S,2025-12-08T01:00:14.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631133,11.12023653088042,4.411764705882353,1610612755,26,18,2025-12-08T01:00:19Z,1250000,False,228.0,52.0,1,left,J. Walker 3PT  (3 PTS) (T. Maxey 2 AST),"[1631133, 1630178]",1610612755.0,PHI,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,23.38,Made,3.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,
127,PT02M31.00S,2025-12-08T01:00:28.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,77.87450722733246,8.57843137254902,1610612747,26,21,2025-12-08T01:00:32Z,1270000,False,-207.0,155.0,1,right,L. Dončić 25' 3PT  (10 PTS) (L. James 1 AST),"[1629029, 2544]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,25.9,Made,10.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
129,PT02M23.00S,2025-12-08T01:00:40.4Z,1,REGULAR,foul,personal,[],1629216,,,1610612755,26,21,2025-12-08T01:00:49Z,1290000,False,,,0,,G. Vincent take personal FOUL (1 PF),"[1629216, 1630178]",1610612747.0,LAL,take,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627963.0,,,,1.0,0.0,Maxey,1630178.0,,
131,PT02M23.00S,2025-12-08T01:00:55.4Z,1,REGULAR,substitution,out,[],1631222,,,1610612755,26,21,2025-12-08T01:00:57Z,1310000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M23.00S,2025-12-08T01:00:55.4Z,1,REGULAR,substitution,in,[],1629060,,,1610612755,26,21,2025-12-08T01:00:57Z,1320000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M15.00S,2025-12-08T01:01:15.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,11.514454664914586,58.333333333333336,1610612755,26,21,2025-12-08T01:01:20Z,1330000,False,-42.0,56.0,1,left,MISS J. Embiid 6' Layup - blocked,"[203954, 1629637]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,,,Hayes,1629637.0,,,,,,
134,PT02M15.00S,2025-12-08T01:01:15.8Z,1,REGULAR,block,,[],1629637,,,1610612755,26,21,2025-12-08T01:01:19Z,1340000,False,,,0,,J. Hayes BLOCK (2 BLK),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT02M15.00S,2025-12-08T01:01:15.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,26,21,2025-12-08T01:01:20Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,133.0,,,,,,,,,,,,,
138,PT02M01.00S,2025-12-08T01:01:55.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203954,26.757555847568987,83.82352941176471,1610612755,26,21,2025-12-08T01:02:01Z,1380000,False,-169.0,199.0,1,left,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
139,PT01M57.00S,2025-12-08T01:01:59.8Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,26,21,2025-12-08T01:02:01Z,1390000,False,,,0,,L. Dončić REBOUND (Off:0 Def:4),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,,138.0,4.0,4.0,0.0,,,,,,,,,,
140,PT01M53.00S,2025-12-08T01:02:05.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,94.03745072273325,48.529411764705884,1610612747,26,21,2025-12-08T01:02:12Z,1400000,False,-7.0,4.0,1,right,MISS L. James running finger roll Layup,[2544],1610612747.0,LAL,running finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,0.82,Missed,,,,,,,,,,,,,,,,,,
141,PT01M50.00S,2025-12-08T01:02:08.0Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612755,26,21,2025-12-08T01:02:12Z,1410000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,
142,PT01M47.00S,2025-12-08T01:02:10.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631133,7.046649145860711,5.637254901960785,1610612755,26,21,2025-12-08T01:02:18Z,1420000,False,222.0,14.0,1,left,MISS J. Walker running 3PT,[1631133],1610612755.0,PHI,running,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,22.22,Missed,,,,,,,,,,,,,,,,,,
143,PT01M47.00S,2025-12-08T01:02:10.6Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,26,21,2025-12-08T01:02:18Z,1430000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Right Corner 3,24+ Right,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,
144,PT01M39.00S,2025-12-08T01:02:18.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,93.38042049934296,50.245098039215684,1610612747,26,23,2025-12-08T03:36:28Z,1440000,False,1.0,10.0,1,right,L. James running finger roll Layup (4 PTS),[2544],1610612747.0,LAL,running finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,,,,,,,,,,,,,,,,,
145,PT01M32.00S,2025-12-08T01:02:31.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629637,,,1610612755,26,23,2025-12-08T01:02:49Z,1450000,False,,,0,,J. Hayes personal FOUL (1 PF) (Embiid 2 FT),"[1629637, 203954]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2534.0,,,,1.0,0.0,Embiid,203954.0,,
147,PT01M32.00S,2025-12-08T01:03:00.4Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,27,23,2025-12-08T01:03:00Z,1470000,False,,,0,,J. Embiid Free Throw 1 of 2 (3 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
148,PT01M32.00S,2025-12-08T01:03:23.2Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,28,23,2025-12-08T01:03:23Z,1480000,False,,,0,,J. Embiid Free Throw 2 of 2 (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
149,PT01M13.00S,2025-12-08T01:03:42.6Z,1,REGULAR,2pt,Jump Shot,[],1629060,78.26872536136662,65.68627450980392,1610612747,28,25,2025-12-08T01:03:47Z,1490000,False,78.0,152.0,1,right,R. Hachimura 17' step back Jump Shot (5 PTS),[1629060],1610612747.0,LAL,step back,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Right Center,17.09,Made,5.0,,,,,,,,,,,,,,,,,
151,PT01M00.00S,2025-12-08T01:03:54.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,19.136005256241788,61.274509803921575,1610612755,28,25,2025-12-08T01:03:58Z,1510000,False,-56.0,127.0,1,left,MISS J. Embiid 13' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,13.93,Missed,,,,,,,,,,,,,,,,,,
152,PT00M58.90S,2025-12-08T01:03:55.8Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,28,25,2025-12-08T01:03:58Z,1520000,False,,,0,,L. Dončić REBOUND (Off:0 Def:5),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,151.0,5.0,5.0,0.0,,,,,,,,,,
153,PT00M55.70S,2025-12-08T01:04:02.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",2544,94.95729303547962,50.0,1610612747,28,27,2025-12-08T01:04:08Z,1530000,False,0.0,-5.0,1,right,L. James running DUNK (6 PTS) (L. Dončić 3 AST),"[2544, 1629029]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,0.51,Made,6.0,L. Dončić,1629029.0,3.0,,,,,,,,,,,,,,
155,PT00M41.90S,2025-12-08T01:04:17.4Z,1,REGULAR,3pt,Jump Shot,[],1642272,34.773324572930356,59.55882352941176,1610612755,28,27,2025-12-08T01:04:22Z,1550000,False,-48.0,274.0,1,left,MISS J. McCain 27' pullup 3PT,[1642272],1610612755.0,PHI,pullup,,,McCain,J. McCain,,,,,Above the Break 3,24+ Center,27.85,Missed,,,,,,,,,,,,,,,,,,
156,PT00M38.30S,2025-12-08T01:04:21.0Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,28,27,2025-12-08T01:04:22Z,1560000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,,,155.0,2.0,2.0,0.0,,,,,,,,,,
157,PT00M34.70S,2025-12-08T01:04:24.9Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612747,28,27,2025-12-08T01:04:31Z,1570000,False,,,0,,L. Dončić bad pass TURNOVER (2 TO),"[1629029, 203954]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,,,,,,,Embiid,203954.0
158,PT00M34.70S,2025-12-08T01:04:24.9Z,1,REGULAR,steal,,[],203954,,,1610612755,28,27,2025-12-08T01:04:27Z,1580000,False,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
159,PT00M27.90S,2025-12-08T01:04:31.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203954,7.966491458607096,41.66666666666667,1610612755,28,27,2025-12-08T01:04:43Z,1590000,False,42.0,22.0,1,left,MISS J. Embiid running Layup - blocked,"[203954, 1629029]",1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,Dončić,1629029.0,,,,,,
160,PT00M27.90S,2025-12-08T01:04:31.7Z,1,REGULAR,block,,[],1629029,,,1610612755,28,27,2025-12-08T01:04:34Z,1600000,False,,,0,,L. Dončić BLOCK (1 BLK),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
161,PT00M25.00S,2025-12-08T01:04:34.6Z,1,REGULAR,rebound,offensive,[],1629656,,,1610612755,28,27,2025-12-08T01:04:43Z,1610000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:1),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,159.0,2.0,1.0,1.0,,,,,,,,,,
162,PT00M25.00S,2025-12-08T01:04:38.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629060,,,1610612755,28,27,2025-12-08T01:04:55Z,1620000,False,,,0,,R. Hachimura shooting personal FOUL (2 PF) (Grimes 2 FT),"[1629060, 1629656]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,,,,2.0,0.0,Grimes,1629656.0,,
164,PT00M25.00S,2025-12-08T01:05:07.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629656,,,1610612755,29,27,2025-12-08T01:05:07Z,1640000,False,,,0,,Q. Grimes Free Throw 1 of 2 (1 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
165,PT00M25.00S,2025-12-08T01:05:11.0Z,1,REGULAR,substitution,out,[],1642272,,,1610612755,29,27,2025-12-08T01:05:15Z,1650000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M25.00S,2025-12-08T01:05:11.0Z,1,REGULAR,substitution,in,[],1631230,,,1610612755,29,27,2025-12-08T01:05:15Z,1660000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M25.00S,2025-12-08T01:05:30.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629656,,,1610612755,30,27,2025-12-08T01:05:30Z,1670000,False,,,0,,Q. Grimes Free Throw 2 of 2 (2 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
