actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
345,PT00M29.50S,2025-11-23T19:05:31.7Z,2,REGULAR,3pt,Jump Shot,[],1629656,29.517082785808146,80.88235294117648,1610612755,67,69,2025-11-23T19:05:36Z,3400000,False,-154.0,225.0,1,left,MISS Q. Grimes 27' turnaround 3PT,[1629656],1610612755.0,PHI,turnaround,,,,,,Above the Break 3,24+ Left Center,,,,Grimes,Q. Grimes,,,,27.29,Missed,,,,,,,,,,,,,
346,PT00M26.90S,2025-11-23T19:05:34.3Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,67,69,2025-11-23T19:05:36Z,3410000,False,,,0,,K. Ware REBOUND (Off:7 Def:3),[1642276],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Ware,K. Ware,,,,,,,,,,345.0,10.0,3.0,7.0,,,,,
347,PT00M09.10S,2025-11-23T19:05:52.1Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1642272,,,1610612748,67,69,2025-11-23T19:06:02Z,3420000,False,,,0,,J. McCain shooting personal FOUL (2 PF) (Powell 3 FT),"[1642272, 1626181]",1610612755.0,PHI,shooting,,,,,,Above the Break 3,24+ Left Center,202007.0,2.0,0.0,McCain,J. McCain,Powell,1626181.0,,,,,,,,,,,,,,,,
349,PT00M09.10S,2025-11-23T19:06:19.1Z,2,REGULAR,freethrow,1 of 3,[],1626181,,,1610612748,67,70,2025-11-23T19:07:06Z,3440000,False,,,0,,N. Powell Free Throw 1 of 3 (22 PTS),[1626181],1610612748.0,MIA,,,,,,,,,,,,Powell,N. Powell,,,,,Made,22.0,,,,,,,,,,,,
350,PT00M09.10S,2025-11-23T19:06:19.1Z,2,REGULAR,freethrow,2 of 3,[],1626181,,,1610612748,67,71,2025-11-23T19:07:06Z,3450000,False,,,0,,N. Powell Free Throw 2 of 3 (23 PTS),[1626181],1610612748.0,MIA,,,,,,,,,,,,Powell,N. Powell,,,,,Made,23.0,,,,,,,,,,,,
351,PT00M09.10S,2025-11-23T19:06:40.8Z,2,REGULAR,substitution,out,[],1642348,,,1610612748,67,71,2025-11-23T19:06:51Z,3460000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,,,,,,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,
352,PT00M09.10S,2025-11-23T19:06:40.8Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,67,71,2025-11-23T19:06:51Z,3470000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,
353,PT00M09.10S,2025-11-23T19:06:40.8Z,2,REGULAR,substitution,in,[],202331,,,1610612748,67,71,2025-11-23T19:06:51Z,3480000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,
354,PT00M09.10S,2025-11-23T19:06:40.8Z,2,REGULAR,substitution,in,[],1630696,,,1610612748,67,71,2025-11-23T19:06:51Z,3490000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,,,,,,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,
355,PT00M09.10S,2025-11-23T19:06:19.1Z,2,REGULAR,freethrow,3 of 3,[],1626181,,,1610612748,67,71,2025-11-23T19:07:06Z,3500000,False,,,0,,MISS N. Powell Free Throw 3 of 3,[1626181],1610612748.0,MIA,,,,,,,,,,,,Powell,N. Powell,,,,,Missed,,,,,,,,,,,,,
356,PT00M06.90S,2025-11-23T19:06:21.3Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,67,71,2025-11-23T19:07:06Z,3510000,False,,,0,,A. Drummond REBOUND (Off:4 Def:10),[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,355.0,14.0,10.0,4.0,,,,,
357,PT00M00.30S,2025-11-23T19:07:14.6Z,2,REGULAR,3pt,Jump Shot,[],203083,32.933639947437584,52.20588235294118,1610612755,67,71,2025-11-23T19:07:21Z,3520000,False,-11.0,257.0,1,left,MISS A. Drummond 25' 3PT,[203083],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Drummond,A. Drummond,,,,25.73,Missed,,,,,,,,,,,,,
358,PT00M00.10S,2025-11-23T19:07:14.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,67,71,2025-11-23T19:07:21Z,3530000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,357.0,,,,,,,,
359,PT00M00.00S,2025-11-23T19:07:17.7Z,2,REGULAR,period,end,[],0,,,1610612755,67,71,2025-11-23T19:07:17Z,3540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2025-11-23T19:09:27.1Z,3,REGULAR,substitution,out,['startperiod'],1642272,,,1610612755,67,71,2025-11-23T19:22:27Z,3550000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,,,,,,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-11-23T19:09:27.1Z,3,REGULAR,substitution,out,['startperiod'],202331,,,1610612755,67,71,2025-11-23T19:22:27Z,3560000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2025-11-23T19:09:27.1Z,3,REGULAR,substitution,out,['startperiod'],1630696,,,1610612755,67,71,2025-11-23T19:22:27Z,3570000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,,,,,,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2025-11-23T19:09:27.1Z,3,REGULAR,substitution,in,['startperiod'],1642348,,,1610612755,67,71,2025-11-23T19:22:27Z,3580000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,,,,,,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2025-11-23T19:09:27.1Z,3,REGULAR,substitution,in,['startperiod'],1631230,,,1610612755,67,71,2025-11-23T19:22:27Z,3590000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2025-11-23T19:09:27.1Z,3,REGULAR,substitution,in,['startperiod'],1641796,,,1610612755,67,71,2025-11-23T19:22:27Z,3600000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,,,,,,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2025-11-23T19:22:37.3Z,3,REGULAR,period,start,[],0,,,1610612748,67,71,2025-11-23T19:22:37Z,3610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT11M44.00S,2025-11-23T19:22:52.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642276,17.427726675427067,47.794117647058826,1610612748,67,73,2025-11-23T19:23:11Z,3620000,False,11.0,111.0,1,left,K. Ware 11' bank Jump Shot (13 PTS) (P. Larsson 6 AST),"[1642276, 1641796]",1610612748.0,MIA,bank,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ware,K. Ware,,,,11.18,Made,13.0,P. Larsson,1641796.0,6.0,,,,,,,,,
369,PT11M19.00S,2025-11-23T19:23:17.8Z,3,REGULAR,2pt,Jump Shot,[],1642348,78.40013140604468,33.82352941176471,1610612755,67,73,2025-11-23T19:23:27Z,3640000,False,-81.0,151.0,1,right,MISS J. Edwards 17' fadeaway Shot,[1642348],1610612755.0,PHI,fadeaway,,,,,,Mid-Range,16-24 Left Center,,,,Edwards,J. Edwards,,,,17.09,Missed,,,,,,,,,,,,,
370,PT11M16.00S,2025-11-23T19:23:20.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,67,73,2025-11-23T19:23:27Z,3650000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Left Center,,,,Adebayo,B. Adebayo,,,,,,,,,,369.0,5.0,4.0,1.0,,,,,
371,PT11M12.00S,2025-11-23T19:23:25.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628389,35.03613666228647,45.83333333333333,1610612748,67,73,2025-11-23T19:23:31Z,3660000,False,21.0,277.0,1,left,MISS B. Adebayo 27' running 3PT,[1628389],1610612748.0,MIA,running,,,,,,Above the Break 3,24+ Center,,,,Adebayo,B. Adebayo,,,,27.76,Missed,,,,,,,,,,,,,
372,PT11M12.00S,2025-11-23T19:23:25.3Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,67,73,2025-11-23T19:23:31Z,3670000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Maxey,T. Maxey,,,,,,,,,,371.0,1.0,1.0,0.0,,,,,
374,PT10M52.00S,2025-11-23T19:24:00.7Z,3,REGULAR,turnover,out-of-bounds,[],1642348,,,1610612755,67,73,2025-11-23T19:24:09Z,3690000,False,,,0,,J. Edwards step out-of-bounds TURNOVER (3 TO),[1642348],1610612755.0,PHI,step,,,,,,Mid-Range,24+ Left,1628171.0,,,Edwards,J. Edwards,,,3.0,,,,,,,,,,,,,,,
375,PT10M31.00S,2025-11-23T19:24:30.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642276,7.046649145860711,55.63725490196079,1610612748,67,73,2025-11-23T19:24:35Z,3700000,False,-28.0,14.0,1,left,MISS K. Ware reverse Layup,[1642276],1610612748.0,MIA,reverse,,,,,,Restricted Area,0-8 Center,,,,Ware,K. Ware,,,,3.14,Missed,,,,,,,,,,,,,
376,PT10M30.00S,2025-11-23T19:24:31.5Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,67,73,2025-11-23T19:25:06Z,3710000,False,,,0,,A. Drummond REBOUND (Off:4 Def:11),[203083],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,,,,,,,375.0,15.0,11.0,4.0,,,,,
383,PT10M19.00S,2025-11-23T19:24:44.6Z,3,REGULAR,turnover,lost ball,[],1630178,,,1610612755,67,73,2025-11-23T19:25:54Z,3735000,False,,,0,,T. Maxey lost ball TURNOVER (2 TO),"[1630178, 1630558]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Maxey,T. Maxey,,,2.0,,,,,,,,,,,,,Mitchell,1630558.0,
384,PT10M19.00S,2025-11-23T19:24:44.6Z,3,REGULAR,steal,,[],1630558,,,1610612748,67,73,2025-11-23T19:25:54Z,3737500,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
379,PT10M15.00S,2025-11-23T19:24:47.0Z,3,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612748,67,73,2025-11-23T19:24:57Z,3740000,False,,,0,,Q. Grimes shooting personal FOUL (4 PF) (Larsson 2 FT),"[1629656, 1641796]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,1628171.0,4.0,0.0,Grimes,Q. Grimes,Larsson,1641796.0,,,,,,,,,,,,,,,,
381,PT10M15.00S,2025-11-23T19:25:21.4Z,3,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",1641796,,,1610612748,67,74,2025-11-23T19:25:54Z,3760000,False,,,0,,P. Larsson Free Throw 1 of 2 (3 PTS),[1641796],1610612748.0,MIA,,,,,,,,,,,,Larsson,P. Larsson,,,,,Made,3.0,,,,,,,,,,,,
382,PT10M15.00S,2025-11-23T19:25:39.2Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641796,,,1610612748,67,75,2025-11-23T19:25:54Z,3770000,False,,,0,,P. Larsson Free Throw 2 of 2 (4 PTS),[1641796],1610612748.0,MIA,,,,,,,,,,,,Larsson,P. Larsson,,,,,Made,4.0,,,,,,,,,,,,
385,PT10M02.00S,2025-11-23T19:25:57.1Z,3,REGULAR,foul,personal,[],1626181,,,1610612755,67,75,2025-11-23T19:26:08Z,3780000,False,,,0,,N. Powell personal FOUL (2 PF),"[1626181, 1629656]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,202007.0,2.0,0.0,Powell,N. Powell,Grimes,1629656.0,,,,,,,,,,,,,,,,
387,PT09M52.00S,2025-11-23T19:26:32.2Z,3,REGULAR,3pt,Jump Shot,[],1642348,85.89027595269383,4.411764705882353,1610612755,67,75,2025-11-23T19:26:36Z,3800000,False,-228.0,80.0,1,right,MISS J. Edwards 24' 3PT,[1642348],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Edwards,J. Edwards,,,,24.16,Missed,,,,,,,,,,,,,
388,PT09M49.00S,2025-11-23T19:26:35.2Z,3,REGULAR,rebound,defensive,[],1641796,,,1610612748,67,75,2025-11-23T19:26:36Z,3810000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,,,,Larsson,P. Larsson,,,,,,,,,,387.0,1.0,1.0,0.0,,,,,
389,PT09M36.00S,2025-11-23T19:26:48.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,9.674770039421814,42.40196078431372,1610612748,67,75,2025-11-23T19:26:54Z,3820000,False,38.0,38.0,1,left,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Adebayo,B. Adebayo,,,,5.4,Missed,,,,,,,,,,,,,
390,PT09M36.00S,2025-11-23T19:26:48.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,67,75,2025-11-23T19:26:54Z,3830000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,389.0,,,,,,,,
391,PT09M36.00S,2025-11-23T19:26:52.6Z,3,REGULAR,foul,personal,[],1641796,,,1610612755,67,75,2025-11-23T19:27:03Z,3840000,False,,,0,,P. Larsson loose ball personal FOUL (3 PF),"[1641796, 203083]",1610612748.0,MIA,loose ball,,,,,,Restricted Area,0-8 Center,202007.0,3.0,0.0,Larsson,P. Larsson,Drummond,203083.0,,,,,,,,,,,,,,,,
393,PT09M25.00S,2025-11-23T19:27:18.6Z,3,REGULAR,3pt,Jump Shot,[],1631230,89.04402102496715,94.36274509803921,1610612755,67,75,2025-11-23T19:27:24Z,3860000,False,222.0,50.0,1,right,MISS D. Barlow 3PT,[1631230],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,,Barlow,D. Barlow,,,,22.75,Missed,,,,,,,,,,,,,
394,PT09M22.00S,2025-11-23T19:27:22.2Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,67,75,2025-11-23T19:27:22Z,3870000,False,,,0,,A. Drummond REBOUND (Off:5 Def:11),[203083],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,,Drummond,A. Drummond,,,,,,,,,,393.0,16.0,11.0,5.0,,,,,
395,PT09M21.00S,2025-11-23T19:27:23.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203083,91.40932982917214,49.26470588235294,1610612755,67,75,2025-11-23T19:27:32Z,3880000,False,-4.0,28.0,1,right,MISS A. Drummond turnaround Hook,[203083],1610612755.0,PHI,turnaround,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,2.85,Missed,,,,,,,,,,,,,
396,PT09M19.00S,2025-11-23T19:27:25.4Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612748,67,75,2025-11-23T19:30:33Z,3890000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Powell,N. Powell,,,,,,,,,,395.0,2.0,2.0,0.0,,,,,
397,PT09M09.00S,2025-11-23T19:27:36.5Z,3,REGULAR,turnover,traveling,[],1630558,,,1610612748,67,75,2025-11-23T19:27:42Z,3900000,False,,,0,,D. Mitchell traveling TURNOVER (1 TO),[1630558],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,1628171.0,,,Mitchell,D. Mitchell,,,1.0,,,,,,,,,,,,,,,
398,PT08M52.00S,2025-11-23T19:28:09.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,93.38042049934296,51.225490196078425,1610612755,67,75,2025-11-23T19:31:15Z,3910000,False,6.0,10.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Maxey,T. Maxey,,,,1.15,Missed,,,,,,,,,,,,,
399,PT08M51.00S,2025-11-23T19:28:10.7Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,67,75,2025-11-23T19:31:15Z,3920000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Adebayo,B. Adebayo,,,,,,,,,,398.0,6.0,5.0,1.0,,,,,
400,PT08M43.00S,2025-11-23T19:28:20.5Z,3,REGULAR,foul,personal,['3freethrow'],1629656,,,1610612748,67,75,2025-11-23T19:28:25Z,3930000,False,,,0,,Q. Grimes shooting personal FOUL (5 PF) (Powell 3 FT),"[1629656, 1626181]",1610612755.0,PHI,shooting,,,,,,Right Corner 3,24+ Right,1628171.0,5.0,0.0,Grimes,Q. Grimes,Powell,1626181.0,,,,,,,,,,,,,,,,
402,PT08M43.00S,2025-11-23T19:28:47.8Z,3,REGULAR,freethrow,1 of 3,[],1626181,,,1610612748,67,75,2025-11-23T19:28:47Z,3950000,False,,,0,,MISS N. Powell Free Throw 1 of 3,[1626181],1610612748.0,MIA,,,,,,,,,,,,Powell,N. Powell,,,,,Missed,,,,,,,,,,,,,
403,PT08M43.00S,2025-11-23T19:28:47.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,67,75,2025-11-23T19:28:47Z,3960000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,402.0,,,,,,,,
404,PT08M43.00S,2025-11-23T19:29:04.0Z,3,REGULAR,freethrow,2 of 3,[],1626181,,,1610612748,67,76,2025-11-23T19:29:04Z,3970000,False,,,0,,N. Powell Free Throw 2 of 3 (24 PTS),[1626181],1610612748.0,MIA,,,,,,,,,,,,Powell,N. Powell,,,,,Made,24.0,,,,,,,,,,,,
405,PT08M43.00S,2025-11-23T19:29:07.7Z,3,REGULAR,substitution,out,[],1629656,,,1610612748,67,76,2025-11-23T19:29:10Z,3980000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
406,PT08M43.00S,2025-11-23T19:29:07.7Z,3,REGULAR,substitution,in,[],202331,,,1610612748,67,76,2025-11-23T19:29:10Z,3990000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,
407,PT08M43.00S,2025-11-23T19:29:22.5Z,3,REGULAR,substitution,out,[],1631230,,,1610612748,67,76,2025-11-23T19:29:26Z,4000000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
408,PT08M43.00S,2025-11-23T19:29:22.5Z,3,REGULAR,substitution,in,[],1642272,,,1610612748,67,76,2025-11-23T19:29:26Z,4010000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,,,,,,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,
409,PT08M43.00S,2025-11-23T19:29:40.2Z,3,REGULAR,freethrow,3 of 3,[],1626181,,,1610612748,67,77,2025-11-23T19:29:40Z,4020000,False,,,0,,N. Powell Free Throw 3 of 3 (25 PTS),[1626181],1610612748.0,MIA,,,,,,,,,,,,Powell,N. Powell,,,,,Made,25.0,,,,,,,,,,,,
410,PT08M22.00S,2025-11-23T19:30:03.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,91.40932982917214,48.529411764705884,1610612755,67,77,2025-11-23T19:30:08Z,4030000,False,-7.0,28.0,1,right,MISS J. McCain driving finger roll Layup,[1642272],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,McCain,J. McCain,,,,2.93,Missed,,,,,,,,,,,,,
411,PT08M20.00S,2025-11-23T19:30:05.6Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,67,77,2025-11-23T19:30:08Z,4040000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Adebayo,B. Adebayo,,,,,,,,,,410.0,7.0,6.0,1.0,,,,,
412,PT08M14.00S,2025-11-23T19:30:11.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,7.835085413929041,94.85294117647058,1610612748,67,80,2025-11-23T19:30:16Z,4050000,False,-224.0,21.0,1,left,N. Powell 3PT running (28 PTS) (P. Larsson 7 AST),"[1626181, 1641796]",1610612748.0,MIA,running,,,,,,Left Corner 3,24+ Left,,,,Powell,N. Powell,,,,22.53,Made,28.0,P. Larsson,1641796.0,7.0,,,,,,,,,
414,PT08M04.00S,2025-11-23T19:30:21.2Z,3,REGULAR,foul,personal,['3freethrow'],1628389,,,1610612755,67,80,2025-11-23T19:30:27Z,4070000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (George 3 FT),"[1628389, 202331]",1610612748.0,MIA,shooting,,,,,,Above the Break 3,24+ Left Center,1628171.0,1.0,0.0,Adebayo,B. Adebayo,George,202331.0,,,,,,,,,,,,,,,,
416,PT08M04.00S,2025-11-23T19:30:49.9Z,3,REGULAR,freethrow,1 of 3,[],202331,,,1610612755,68,80,2025-11-23T19:30:49Z,4090000,False,,,0,,P. George Free Throw 1 of 3 (9 PTS),[202331],1610612755.0,PHI,,,,,,,,,,,,George,P. George,,,,,Made,9.0,,,,,,,,,,,,
417,PT08M04.00S,2025-11-23T19:31:05.3Z,3,REGULAR,freethrow,2 of 3,[],202331,,,1610612755,68,80,2025-11-23T19:31:05Z,4100000,False,,,0,,MISS P. George Free Throw 2 of 3,[202331],1610612755.0,PHI,,,,,,,,,,,,George,P. George,,,,,Missed,,,,,,,,,,,,,
418,PT08M04.00S,2025-11-23T19:31:05.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,68,80,2025-11-23T19:31:05Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,417.0,,,,,,,,
419,PT08M04.00S,2025-11-23T19:31:22.9Z,3,REGULAR,freethrow,3 of 3,[],202331,,,1610612755,69,80,2025-11-23T19:31:22Z,4120000,False,,,0,,P. George Free Throw 3 of 3 (10 PTS),[202331],1610612755.0,PHI,,,,,,,,,,,,George,P. George,,,,,Made,10.0,,,,,,,,,,,,
420,PT07M51.00S,2025-11-23T19:31:39.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,10.988830486202366,49.754901960784316,1610612748,69,80,2025-11-23T19:31:43Z,4130000,False,1.0,51.0,1,left,MISS P. Larsson driving finger roll Layup,[1641796],1610612748.0,MIA,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,,,,Larsson,P. Larsson,,,,5.08,Missed,,,,,,,,,,,,,
421,PT07M49.00S,2025-11-23T19:31:41.9Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,69,80,2025-11-23T19:31:41Z,4140000,False,,,0,,A. Drummond REBOUND (Off:5 Def:12),[203083],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Drummond,A. Drummond,,,,,,,,,,420.0,17.0,12.0,5.0,,,,,
422,PT07M40.00S,2025-11-23T19:31:54.1Z,3,REGULAR,foul,personal,[],1630558,,,1610612755,69,80,2025-11-23T19:31:59Z,4150000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1630558, 1642272]",1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Left,1628171.0,2.0,0.0,Mitchell,D. Mitchell,McCain,1642272.0,,,,,,,,,,,,,,,,
424,PT07M32.00S,2025-11-23T19:32:18.0Z,3,REGULAR,3pt,Jump Shot,[],1642272,68.01905387647832,72.05882352941177,1610612755,69,80,2025-11-23T19:32:23Z,4170000,False,110.0,248.0,1,right,MISS J. McCain 27' 3PT,[1642272],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,McCain,J. McCain,,,,27.15,Missed,,,,,,,,,,,,,
425,PT07M30.00S,2025-11-23T19:32:20.0Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,69,80,2025-11-23T19:33:58Z,4180000,False,,,0,,K. Ware REBOUND (Off:7 Def:4),[1642276],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Ware,K. Ware,,,,,,,,,,424.0,11.0,4.0,7.0,,,,,
426,PT07M24.00S,2025-11-23T19:32:25.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,33.98488830486202,37.99019607843137,1610612748,69,80,2025-11-23T19:32:32Z,4190000,False,60.0,267.0,1,left,MISS N. Powell 27' running 3PT,[1626181],1610612748.0,MIA,running,,,,,,Above the Break 3,24+ Center,,,,Powell,N. Powell,,,,27.37,Missed,,,,,,,,,,,,,
427,PT07M21.00S,2025-11-23T19:32:28.3Z,3,REGULAR,rebound,defensive,[],1642348,,,1610612755,69,80,2025-11-23T19:34:17Z,4200000,False,,,0,,J. Edwards REBOUND (Off:1 Def:2),[1642348],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Edwards,J. Edwards,,,,,,,,,,426.0,3.0,2.0,1.0,,,,,
428,PT07M13.00S,2025-11-23T19:32:36.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642348,93.51182654402102,47.549019607843135,1610612755,71,80,2025-11-23T19:32:40Z,4210000,False,-12.0,8.0,1,right,J. Edwards driving Layup (7 PTS),[1642348],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,,,,Edwards,J. Edwards,,,,1.5,Made,7.0,,,,,,,,,,,,
429,PT07M03.00S,2025-11-23T19:32:45.8Z,3,REGULAR,3pt,Jump Shot,[],1628389,5.075558475689881,96.07843137254902,1610612748,71,83,2025-11-23T19:32:50Z,4220000,False,-230.0,-5.0,1,left,B. Adebayo 3PT  (12 PTS) (D. Mitchell 8 AST),"[1628389, 1630558]",1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,,,,Adebayo,B. Adebayo,,,,23.04,Made,12.0,D. Mitchell,1630558.0,8.0,,,,,,,,,
