actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
172,PT11M02.00S,2026-03-23T23:42:14.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,27,38,2026-03-23T23:42:14Z,1700000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M46.00S,2026-03-23T23:45:21.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631114,90.98226018396846,50.245098039215684,1610612760,27,38,2026-03-23T23:45:24Z,1720000,False,1.0,32.0,1,right,MISS J. Williams driving floating Shot - blocked,"[1631114, 1641737]",1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,Bona,1641737.0,,,
202,PT10M46.00S,2026-03-23T23:45:21.8Z,2,REGULAR,block,,[],1641737,,,1610612760,27,38,2026-03-23T23:48:47Z,1725000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
175,PT10M45.00S,2026-03-23T23:45:22.8Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612760,27,38,2026-03-23T23:48:47Z,1730000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,174.0,,,,,,4.0,2.0,2.0,,,,,
176,PT10M42.00S,2026-03-23T23:45:25.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631114,95.18725361366623,4.411764705882348,1610612760,27,41,2026-03-23T23:45:29Z,1740000,False,-228.0,-7.0,1,right,J. Williams 3PT step back (5 PTS) (I. Hartenstein 2 AST),"[1631114, 1628392]",1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,22.8,Made,5.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,,,,
178,PT10M24.00S,2026-03-23T23:45:43.5Z,2,REGULAR,3pt,Jump Shot,[],1631207,3.7286465177398185,98.2843137254902,1610612755,27,41,2026-03-23T23:45:48Z,1760000,False,-241.0,-17.0,1,left,MISS D. Terry 24' 3PT,[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,Left Corner 3,24+ Left,24.2,Missed,,,,,,,,,,,,,,,,,,
179,PT10M20.00S,2026-03-23T23:45:47.5Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,27,41,2026-03-23T23:45:48Z,1770000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,,178.0,,,,,,2.0,2.0,0.0,,,,,
180,PT10M07.00S,2026-03-23T23:46:01.2Z,2,REGULAR,turnover,bad pass,[],1631114,,,1610612760,27,41,2026-03-23T23:46:06Z,1780000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631114, 1631207]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Terry,1631207.0
181,PT10M07.00S,2026-03-23T23:46:01.2Z,2,REGULAR,steal,,[],1631207,,,1610612755,27,41,2026-03-23T23:46:03Z,1790000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
182,PT10M03.00S,2026-03-23T23:46:05.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631207,7.802233902759525,51.470588235294116,1610612755,29,41,2026-03-23T23:46:10Z,1800000,False,-7.0,21.0,1,left,D. Terry running Layup (4 PTS) (T. Watford 3 AST),"[1631207, 1630570]",1610612755.0,PHI,running,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,2.21,Made,4.0,T. Watford,1630570.0,3.0,,,,,,,,,,,,,,
184,PT09M51.00S,2026-03-23T23:46:17.2Z,2,REGULAR,2pt,Jump Shot,[],1630598,93.87319316688567,25.0,1610612760,29,41,2026-03-23T23:46:24Z,1820000,False,-125.0,5.0,1,right,MISS A. Wiggins 12' step back Shot,[1630598],1610612760.0,OKC,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,12.51,Missed,,,,,,,,,,,,,,,,,,
185,PT09M46.00S,2026-03-23T23:46:22.2Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612755,29,41,2026-03-23T23:46:24Z,1830000,False,,,0,,T. Watford REBOUND (Off:1 Def:2),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,Mid-Range,8-16 Left,,,,,,,184.0,,,,,,3.0,2.0,1.0,,,,,
186,PT09M44.00S,2026-03-23T23:46:28.4Z,2,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612755,29,41,2026-03-23T23:46:40Z,1840000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Bona 2 FT),"[1630198, 1641737]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628954.0,1.0,0.0,Bona,1641737.0,,,,,,,,
188,PT09M44.00S,2026-03-23T23:47:00.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641737,,,1610612755,29,41,2026-03-23T23:47:00Z,1860000,False,,,0,,MISS A. Bona Free Throw 1 of 2,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
189,PT09M44.00S,2026-03-23T23:47:00.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,29,41,2026-03-23T23:47:00Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,188.0,,,,,,,,,,,,,
190,PT09M44.00S,2026-03-23T23:47:18.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641737,,,1610612755,30,41,2026-03-23T23:47:18Z,1880000,False,,,0,,A. Bona Free Throw 2 of 2 (3 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
191,PT09M31.00S,2026-03-23T23:47:33.6Z,2,REGULAR,3pt,Jump Shot,[],1630198,71.40275952693824,21.813725490196077,1610612760,30,41,2026-03-23T23:47:38Z,1890000,False,-141.0,216.0,1,right,MISS I. Joe 25' step back 3PT,[1630198],1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
192,PT09M28.00S,2026-03-23T23:47:36.6Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612760,30,41,2026-03-23T23:47:38Z,1900000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,191.0,,,,,,5.0,2.0,3.0,,,,,
193,PT09M14.00S,2026-03-23T23:47:51.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1641717,96.89553219448095,66.17647058823529,1610612760,30,41,2026-03-23T23:47:55Z,1910000,False,81.0,-23.0,1,right,MISS C. Wallace 8' fadeaway Shot,[1641717],1610612760.0,OKC,fadeaway,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Right,8.42,Missed,,,,,,,,,,,,,,,,,,
194,PT09M12.00S,2026-03-23T23:47:53.1Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612755,30,41,2026-03-23T23:47:55Z,1920000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,,,,,,,193.0,,,,,,1.0,1.0,0.0,,,,,
195,PT09M09.00S,2026-03-23T23:47:56.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,34.8718791064389,58.33333333333333,1610612755,30,41,2026-03-23T23:48:04Z,1930000,False,-42.0,275.0,1,left,MISS C. Payne 27' running pullup 3PT,[1626166],1610612755.0,PHI,running pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,27.84,Missed,,,,,,,,,,,,,,,,,,
196,PT09M03.00S,2026-03-23T23:48:02.3Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,30,41,2026-03-23T23:48:04Z,1940000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:3),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,195.0,,,,,,6.0,3.0,3.0,,,,,
197,PT08M57.00S,2026-03-23T23:48:07.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,88.2227332457293,49.26470588235294,1610612760,30,43,2026-03-23T23:53:07Z,1950000,False,-4.0,58.0,1,right,I. Hartenstein floating Jump Shot (6 PTS) (J. Williams 4 AST),"[1628392, 1631114]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,6.0,J. Williams,1631114.0,4.0,,,,,,,,,,,,,,
200,PT08M42.00S,2026-03-23T23:48:38.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,6.750985545335084,49.01960784313726,1610612755,32,43,2026-03-23T23:54:07Z,1980000,False,5.0,11.0,1,left,T. Watford driving Layup (6 PTS) (C. Payne 1 AST),"[1630570, 1626166]",1610612755.0,PHI,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.2,Made,6.0,C. Payne,1626166.0,1.0,,,,,,,,,,,,,,
203,PT08M28.00S,2026-03-23T23:48:52.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,94.53022339027595,51.470588235294116,1610612760,32,45,2026-03-23T23:48:56Z,2000000,False,7.0,-1.0,1,right,J. Williams cutting finger roll Layup (7 PTS) (C. Wallace 2 AST),"[1631114, 1641717]",1610612760.0,OKC,cutting finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.75,Made,7.0,C. Wallace,1641717.0,2.0,,,,,,,,,,,,,,
205,PT08M20.00S,2026-03-23T23:49:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,7.408015768725363,50.98039215686275,1610612755,34,45,2026-03-23T23:49:05Z,2020000,False,-5.0,17.0,1,left,T. Watford driving finger roll Layup (8 PTS) (C. Payne 2 AST),"[1630570, 1626166]",1610612755.0,PHI,driving finger roll,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.78,Made,8.0,C. Payne,1626166.0,2.0,,,,,,,,,,,,,,
207,PT08M20.00S,2026-03-23T23:49:11.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,34,45,2026-03-23T23:49:11Z,2040000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M08.00S,2026-03-23T23:52:23.6Z,2,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612760,34,45,2026-03-23T23:52:30Z,2050000,False,,,0,,T. Watford shooting personal FOUL (1 PF) (Williams 2 FT),"[1630570, 1631114]",1610612755.0,PHI,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,1626301.0,1.0,0.0,Williams,1631114.0,,,,,,,,
210,PT08M08.00S,2026-03-23T23:52:48.1Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,34,46,2026-03-23T23:52:48Z,2070000,False,,,0,,J. Williams Free Throw 1 of 2 (8 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
211,PT08M08.00S,2026-03-23T23:52:48.1Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,34,46,2026-03-23T23:53:08Z,2080000,False,,,0,,MISS J. Williams Free Throw 2 of 2,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
212,PT08M05.00S,2026-03-23T23:52:51.1Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612755,34,46,2026-03-23T23:53:08Z,2090000,False,,,0,,T. Watford REBOUND (Off:1 Def:3),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,211.0,,,,,,4.0,3.0,1.0,,,,,
213,PT07M52.00S,2026-03-23T23:53:20.6Z,2,REGULAR,turnover,bad pass,[],1630570,,,1610612755,34,46,2026-03-23T23:53:24Z,2100000,False,,,0,,T. Watford bad pass TURNOVER (2 TO),"[1630570, 1630198]",1610612755.0,PHI,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Joe,1630198.0
214,PT07M52.00S,2026-03-23T23:53:20.6Z,2,REGULAR,steal,,[],1630198,,,1610612760,34,46,2026-03-23T23:53:23Z,2110000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
216,PT07M31.00S,2026-03-23T23:53:56.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,95.18725361366623,52.205882352941174,1610612760,34,48,2026-03-23T23:54:03Z,2130000,False,11.0,-7.0,1,right,A. Wiggins cutting finger roll Layup (2 PTS) (I. Hartenstein 3 AST),"[1630598, 1628392]",1610612760.0,OKC,cutting finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.32,Made,2.0,I. Hartenstein,1628392.0,3.0,,,,,,,,,,,,,,
218,PT07M16.00S,2026-03-23T23:54:14.8Z,2,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612755,34,48,2026-03-23T23:54:25Z,2150000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Watford 2 FT),"[1631114, 1630570]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,1626301.0,1.0,0.0,Watford,1630570.0,,,,,,,,
220,PT07M16.00S,2026-03-23T23:54:39.4Z,2,REGULAR,freethrow,1 of 2,[],1630570,,,1610612755,35,48,2026-03-23T23:54:39Z,2170000,False,,,0,,T. Watford Free Throw 1 of 2 (9 PTS),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
221,PT07M16.00S,2026-03-23T23:54:40.5Z,2,REGULAR,substitution,out,[],1626166,,,1610612755,35,48,2026-03-23T23:54:51Z,2180000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M16.00S,2026-03-23T23:54:40.5Z,2,REGULAR,substitution,out,[],1628392,,,1610612755,35,48,2026-03-23T23:54:51Z,2190000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M16.00S,2026-03-23T23:54:40.5Z,2,REGULAR,substitution,out,[],1631114,,,1610612755,35,48,2026-03-23T23:54:51Z,2200000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M16.00S,2026-03-23T23:54:40.5Z,2,REGULAR,substitution,in,[],1642845,,,1610612755,35,48,2026-03-23T23:54:51Z,2210000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M16.00S,2026-03-23T23:54:40.5Z,2,REGULAR,substitution,in,[],1631096,,,1610612755,35,48,2026-03-23T23:54:51Z,2220000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M16.00S,2026-03-23T23:54:40.5Z,2,REGULAR,substitution,in,[],1642272,,,1610612755,35,48,2026-03-23T23:54:51Z,2230000,False,,,0,,SUB in: J. McCain,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M16.00S,2026-03-23T23:55:01.0Z,2,REGULAR,freethrow,2 of 2,[],1630570,,,1610612755,36,48,2026-03-23T23:55:01Z,2240000,False,,,0,,T. Watford Free Throw 2 of 2 (10 PTS),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
228,PT07M02.00S,2026-03-23T23:55:20.6Z,2,REGULAR,foul,personal,[],1642845,,,1610612760,36,48,2026-03-23T23:55:42Z,2250000,False,,,0,,V. Edgecombe personal FOUL (1 PF),"[1642845, 1631096]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626301.0,1.0,0.0,Holmgren,1631096.0,,,,,,,,
230,PT07M02.00S,2026-03-23T23:55:31.3Z,2,REGULAR,substitution,out,[],1630570,,,1610612760,36,48,2026-03-23T23:55:34Z,2270000,False,,,0,,SUB out: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M02.00S,2026-03-23T23:55:31.3Z,2,REGULAR,substitution,in,[],1631230,,,1610612760,36,48,2026-03-23T23:55:34Z,2280000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M48.00S,2026-03-23T23:55:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,82.17805519053877,57.35294117647059,1610612760,36,48,2026-03-23T23:56:00Z,2290000,False,37.0,115.0,1,right,MISS C. Holmgren 12' pullup Shot,[1631096],1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,12.07,Missed,,,,,,,,,,,,,,,,,,
233,PT06M44.00S,2026-03-23T23:56:00.3Z,2,REGULAR,rebound,defensive,[],1642845,,,1610612755,36,48,2026-03-23T23:56:00Z,2300000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:3),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,232.0,,,,,,3.0,3.0,0.0,,,,,
234,PT06M32.00S,2026-03-23T23:56:11.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642348,18.7089356110381,60.53921568627451,1610612755,36,48,2026-03-23T23:56:16Z,2310000,False,-53.0,123.0,1,left,MISS J. Edwards 13' pullup Shot,[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Center,13.42,Missed,,,,,,,,,,,,,,,,,,
235,PT06M28.00S,2026-03-23T23:56:15.8Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,36,48,2026-03-23T23:56:16Z,2320000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,234.0,,,,,,2.0,2.0,0.0,,,,,
236,PT06M19.00S,2026-03-23T23:56:24.7Z,2,REGULAR,3pt,Jump Shot,[],1630598,95.31865965834429,99.50980392156863,1610612760,36,51,2026-03-23T23:56:28Z,2330000,False,248.0,-8.0,1,right,A. Wiggins 24' 3PT  (5 PTS) (J. McCain 1 AST),"[1630598, 1642272]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,24.76,Made,5.0,J. McCain,1642272.0,1.0,,,,,,,,,,,,,,
238,PT05M53.00S,2026-03-23T23:56:51.2Z,2,REGULAR,3pt,Jump Shot,[],1642348,34.21484888304862,73.0392156862745,1610612755,36,51,2026-03-23T23:56:55Z,2350000,False,-115.0,269.0,1,left,MISS J. Edwards 29' pullup 3PT,[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,29.27,Missed,,,,,,,,,,,,,,,,,,
239,PT05M50.00S,2026-03-23T23:56:54.2Z,2,REGULAR,rebound,defensive,[],1642272,,,1610612760,36,51,2026-03-23T23:56:55Z,2360000,False,,,0,,J. McCain REBOUND (Off:0 Def:1),[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Left Center,,,,,,,238.0,,,,,,1.0,1.0,0.0,,,,,
240,PT05M42.00S,2026-03-23T23:57:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,93.2161629434954,45.58823529411765,1610612760,36,51,2026-03-23T23:57:05Z,2370000,False,-22.0,11.0,1,right,MISS J. McCain driving Layup - blocked,"[1642272, 1631230]",1610612760.0,OKC,driving,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,Barlow,1631230.0,,,
241,PT05M42.00S,2026-03-23T23:57:02.0Z,2,REGULAR,block,,[],1631230,,,1610612760,36,51,2026-03-23T23:57:04Z,2380000,False,,,0,,D. Barlow BLOCK (1 BLK),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
242,PT05M39.00S,2026-03-23T23:57:05.0Z,2,REGULAR,rebound,offensive,[],1641717,,,1610612760,36,51,2026-03-23T23:57:05Z,2390000,False,,,0,,C. Wallace REBOUND (Off:1 Def:0),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,240.0,,,,,,1.0,0.0,1.0,,,,,
243,PT05M33.00S,2026-03-23T23:57:10.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630198,80.46977660972405,26.225490196078425,1610612760,36,51,2026-03-23T23:57:14Z,2400000,False,-119.0,131.0,1,right,MISS I. Joe 17' step back Shot,[1630198],1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Mid-Range,16-24 Left Center,17.7,Missed,,,,,,,,,,,,,,,,,,
244,PT05M31.00S,2026-03-23T23:57:12.7Z,2,REGULAR,rebound,defensive,[],1631230,,,1610612755,36,51,2026-03-23T23:57:14Z,2410000,False,,,0,,D. Barlow REBOUND (Off:0 Def:2),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Left Center,,,,,,,243.0,,,,,,2.0,2.0,0.0,,,,,
245,PT05M24.00S,2026-03-23T23:57:22.4Z,2,REGULAR,turnover,out-of-bounds,[],1631207,,,1610612755,36,51,2026-03-23T23:57:28Z,2420000,False,,,0,,D. Terry bad pass out-of-bounds TURNOVER (1 TO),[1631207],1610612755.0,PHI,bad pass,,,Terry,D. Terry,,,,,Mid-Range,8-16 Center,,,,,,,,1626301.0,,,,,,,,,,1.0,,
253,PT05M24.00S,2026-03-23T23:57:35.6Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,36,51,2026-03-23T23:58:32Z,2445000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M24.00S,2026-03-23T23:57:35.6Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,36,51,2026-03-23T23:58:32Z,2457500,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M07.00S,2026-03-23T23:58:21.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642272,93.87319316688567,95.83333333333333,1610612760,36,51,2026-03-23T23:58:43Z,2480000,False,229.0,5.0,1,right,MISS J. McCain fadeaway 3PT,[1642272],1610612760.0,OKC,fadeaway,,,McCain,J. McCain,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
252,PT05M04.00S,2026-03-23T23:58:24.3Z,2,REGULAR,rebound,defensive,[],1631230,,,1610612755,36,51,2026-03-23T23:58:24Z,2490000,False,,,0,,D. Barlow REBOUND (Off:0 Def:3),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Right Corner 3,24+ Right,,,,,,,251.0,,,,,,3.0,3.0,0.0,,,,,
255,PT05M03.00S,2026-03-23T23:58:30.4Z,2,REGULAR,substitution,out,[],1631207,,,1610612755,36,51,2026-03-23T23:58:36Z,2500000,False,,,0,,SUB out: D. Terry,[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M03.00S,2026-03-23T23:58:30.4Z,2,REGULAR,substitution,out,[],1630598,,,1610612755,36,51,2026-03-23T23:58:36Z,2510000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M03.00S,2026-03-23T23:58:30.4Z,2,REGULAR,substitution,in,[],1630699,,,1610612755,36,51,2026-03-23T23:58:36Z,2530000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M03.00S,2026-03-23T23:58:30.4Z,2,REGULAR,substitution,in,[],1628983,,,1610612755,36,51,2026-03-23T23:58:36Z,2550000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M54.00S,2026-03-23T23:58:58.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,8.196452036793687,50.0,1610612755,36,51,2026-03-23T23:59:07Z,2560000,False,0.0,25.0,1,left,MISS D. Barlow driving Layup - blocked,"[1631230, 1631096]",1610612755.0,PHI,driving,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,Holmgren,1631096.0,,,
262,PT04M54.00S,2026-03-23T23:58:58.9Z,2,REGULAR,block,,[],1631096,,,1610612755,36,51,2026-03-23T23:59:01Z,2570000,False,,,0,,C. Holmgren BLOCK (4 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
263,PT04M51.00S,2026-03-23T23:59:01.9Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,36,51,2026-03-23T23:59:07Z,2580000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,261.0,,,,,,2.0,2.0,0.0,,,,,
