actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
251,PT05M39.00S,2025-11-20T00:55:16.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,6.619579500657039,47.79411764705882,1610612755,42,45,2025-11-20T00:55:45Z,2470000,False,11.0,10.0,1,left,Q. Grimes driving Layup (2 PTS),[1629656],1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,1.47,Made,,,,2.0,,,,,,,,,,,
252,PT05M39.00S,2025-11-20T00:55:19.2Z,2,REGULAR,foul,personal,['1freethrow'],1642419,,,1610612755,42,45,2025-11-20T00:55:30Z,2480000,False,,,0,,J. Battle shooting personal FOUL (1 PF) (Grimes 1 FT),"[1642419, 1629656]",1610612761.0,TOR,shooting,,,Battle,J. Battle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1201.0,1.0,0.0,Grimes,1629656.0,,,
254,PT05M39.00S,2025-11-20T00:55:39.3Z,2,REGULAR,substitution,out,[],1642419,,,1610612755,42,45,2025-11-20T00:56:10Z,2500000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M39.00S,2025-11-20T00:55:39.3Z,2,REGULAR,substitution,in,[],1630193,,,1610612755,42,45,2025-11-20T00:56:10Z,2510000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M39.00S,2025-11-20T00:55:55.9Z,2,REGULAR,freethrow,1 of 1,[],1629656,,,1610612755,43,45,2025-11-20T00:55:55Z,2520000,False,,,0,,Q. Grimes Free Throw 1 of 1 (3 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,,,,3.0,,,,,,,,,,,
257,PT05M30.00S,2025-11-20T00:56:07.0Z,2,REGULAR,3pt,Jump Shot,[],1630193,67.32917214191853,28.67647058823529,1610612761,43,45,2025-11-20T00:56:12Z,2530000,False,-107.0,255.0,1,right,MISS I. Quickley 27' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,27.6,Missed,,,,,,,,,,,,,,,
258,PT05M29.00S,2025-11-20T00:56:08.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,43,45,2025-11-20T00:56:12Z,2540000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,257.0,,,,,,,,,,,,
260,PT05M21.00S,2025-11-20T00:56:23.4Z,2,REGULAR,turnover,traveling,[],1630570,,,1610612755,43,45,2025-11-20T00:56:28Z,2560000,False,,,0,,T. Watford traveling TURNOVER (2 TO),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,,,,,,,,,,1201.0,,,,,,,
261,PT05M10.00S,2025-11-20T00:56:45.8Z,2,REGULAR,turnover,bad pass,[],1642266,,,1610612761,43,45,2025-11-20T00:56:49Z,2570000,False,,,0,,J. Walter bad pass TURNOVER (1 TO),"[1642266, 1630178]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,8-16 Left,1.0,Maxey,1630178.0,,,,,,,,,,,,,,,,,
262,PT05M10.00S,2025-11-20T00:56:45.8Z,2,REGULAR,steal,,[],1630178,,,1610612755,43,45,2025-11-20T00:56:47Z,2580000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
263,PT05M02.00S,2025-11-20T00:56:53.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642348,6.619579500657039,48.774509803921575,1610612755,45,45,2025-11-20T00:57:04Z,2590000,False,6.0,10.0,1,left,J. Edwards driving Layup (6 PTS) (T. Maxey 3 AST),"[1642348, 1630178]",1610612755.0,PHI,driving,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,1.15,Made,,,,6.0,T. Maxey,1630178.0,3.0,,,,,,,,
265,PT04M49.00S,2025-11-20T00:57:07.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,87.0400788436268,50.0,1610612761,45,45,2025-11-20T00:57:12Z,2610000,False,0.0,69.0,1,right,MISS J. Shead 6' driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,,,,6.93,Missed,,,,,,,,,,,,,,,
266,PT04M45.00S,2025-11-20T00:57:10.9Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612761,45,45,2025-11-20T00:57:10Z,2620000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,265.0,,,,,,,,,,2.0,1.0,1.0
267,PT04M45.00S,2025-11-20T00:57:10.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,94.40999984741211,50.0,1610612761,45,45,2025-11-20T00:57:14Z,2630000,False,0.0,0.0,1,right,MISS J. Poeltl tip Layup,[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
268,PT04M45.00S,2025-11-20T00:57:10.9Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612761,45,45,2025-11-20T00:57:14Z,2640000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,267.0,,,,,,,,,,3.0,1.0,2.0
269,PT04M42.00S,2025-11-20T00:57:13.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,94.40999984741211,50.0,1610612761,45,47,2025-11-20T01:13:40Z,2650000,False,0.0,0.0,1,right,J. Poeltl putback Layup (12 PTS),[1627751],1610612761.0,TOR,putback,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,12.0,,,,,,,,,,,
270,PT04M32.00S,2025-11-20T00:57:24.4Z,2,REGULAR,3pt,Jump Shot,[],203083,6.4881734559789805,3.9215686274509807,1610612755,45,47,2025-11-20T00:57:28Z,2660000,False,230.0,8.0,1,left,MISS A. Drummond 3PT,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,,23.06,Missed,,,,,,,,,,,,,,,
271,PT04M29.00S,2025-11-20T00:57:27.4Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,45,47,2025-11-20T00:57:28Z,2670000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Right Corner 3,24+ Right,,,,,,,,270.0,,,,,,,,,,4.0,2.0,2.0
272,PT04M19.00S,2025-11-20T00:57:36.2Z,2,REGULAR,2pt,Jump Shot,[],1627742,91.24507227332458,72.79411764705883,1610612761,45,49,2025-11-20T00:57:41Z,2680000,False,114.0,30.0,1,right,B. Ingram 11' turnaround fadeaway Jump Shot (9 PTS),[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,11.78,Made,,,,9.0,,,,,,,,,,,
273,PT04M08.00S,2025-11-20T00:57:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,14.241130091984232,35.5392156862745,1610612755,45,49,2025-11-20T01:13:48Z,2690000,False,72.0,81.0,1,left,MISS T. Maxey 10' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,,,,10.89,Missed,,,,,,,,,,,,,,,
274,PT04M06.00S,2025-11-20T00:57:49.7Z,2,REGULAR,rebound,defensive,[],1642347,,,1610612761,45,49,2025-11-20T00:57:51Z,2700000,False,,,0,,J. Shead REBOUND (Off:0 Def:1),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,273.0,,,,,,,,,,1.0,1.0,0.0
275,PT04M01.00S,2025-11-20T00:57:55.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630193,85.5946123521682,55.88235294117647,1610612761,45,49,2025-11-20T00:57:59Z,2710000,False,29.0,83.0,1,right,MISS I. Quickley 8' driving floating Shot,[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,8.8,Missed,,,,,,,,,,,,,,,
276,PT03M59.00S,2025-11-20T00:57:57.5Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,45,49,2025-11-20T00:57:59Z,2720000,False,,,0,,A. Drummond REBOUND (Off:4 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,275.0,,,,,,,,,,8.0,4.0,4.0
277,PT03M54.00S,2025-11-20T00:58:02.8Z,2,REGULAR,2pt,Jump Shot,[],1642348,4.385676741130098,28.92156862745098,1610612755,45,49,2025-11-20T03:45:26Z,2730000,False,105.0,-11.0,1,left,MISS J. Edwards 10' pullup Shot,[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Mid-Range,8-16 Right,,,,10.6,Missed,,,,,,,,,,,,,,,
278,PT03M52.00S,2025-11-20T00:58:04.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,45,49,2025-11-20T00:58:13Z,2740000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,277.0,,,,,,,,,,,,
280,PT03M52.00S,2025-11-20T00:58:11.0Z,2,REGULAR,substitution,out,[],1642347,,,1610612761,45,49,2025-11-20T00:58:31Z,2760000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M52.00S,2025-11-20T00:58:11.0Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,45,49,2025-11-20T00:58:31Z,2770000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M43.00S,2025-11-20T00:58:48.8Z,2,REGULAR,foul,personal,[],1630178,,,1610612761,45,49,2025-11-20T00:58:58Z,2780000,False,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 1630567]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,204059.0,1.0,0.0,Barnes,1630567.0,,,
284,PT03M43.00S,2025-11-20T00:58:55.5Z,2,REGULAR,substitution,out,[],1629656,,,1610612761,45,49,2025-11-20T00:59:05Z,2800000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M43.00S,2025-11-20T00:58:55.5Z,2,REGULAR,substitution,out,[],1642266,,,1610612761,45,49,2025-11-20T00:59:05Z,2810000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M43.00S,2025-11-20T00:58:55.5Z,2,REGULAR,substitution,out,[],1627751,,,1610612761,45,49,2025-11-20T00:59:05Z,2820000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M43.00S,2025-11-20T00:58:55.5Z,2,REGULAR,substitution,in,[],1642845,,,1610612761,45,49,2025-11-20T00:59:05Z,2830000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M43.00S,2025-11-20T00:58:55.5Z,2,REGULAR,substitution,in,[],1629628,,,1610612761,45,49,2025-11-20T00:59:05Z,2840000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M43.00S,2025-11-20T00:58:55.5Z,2,REGULAR,substitution,in,[],1630572,,,1610612761,45,49,2025-11-20T00:59:05Z,2850000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M31.00S,2025-11-20T00:59:29.3Z,2,REGULAR,turnover,lost ball,[],1630567,,,1610612761,45,49,2025-11-20T00:59:32Z,2860000,False,,,0,,S. Barnes lost ball TURNOVER (1 TO),"[1630567, 1630178]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,1.0,Maxey,1630178.0,,,,,,,,,,,,,,,,,
291,PT03M31.00S,2025-11-20T00:59:29.3Z,2,REGULAR,steal,,[],1630178,,,1610612755,45,49,2025-11-20T00:59:31Z,2870000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
292,PT03M19.00S,2025-11-20T00:59:40.5Z,2,REGULAR,turnover,bad pass,[],1630178,,,1610612755,45,49,2025-11-20T00:59:45Z,2880000,False,,,0,,T. Maxey bad pass TURNOVER (2 TO),"[1630178, 1630193]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,2.0,Quickley,1630193.0,,,,,,,,,,,,,,,,,
293,PT03M19.00S,2025-11-20T00:59:40.5Z,2,REGULAR,steal,,[],1630193,,,1610612761,45,49,2025-11-20T00:59:42Z,2890000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
294,PT03M15.00S,2025-11-20T00:59:45.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630567,94.3988173455979,52.205882352941174,1610612761,45,51,2025-11-20T00:59:51Z,2900000,False,11.0,0.0,1,right,S. Barnes running alley-oop Layup (8 PTS) (R. Barrett 4 AST),"[1630567, 1629628]",1610612761.0,TOR,running alley-oop,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,1.1,Made,,,,8.0,R. Barrett,1629628.0,4.0,,,,,,,,
296,PT02M57.00S,2025-11-20T01:00:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,8.590670170827863,48.774509803921575,1610612755,47,51,2025-11-20T01:00:05Z,2920000,False,6.0,28.0,1,left,T. Watford driving floating Jump Shot (7 PTS),[1630570],1610612755.0,PHI,driving floating,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,2.89,Made,,,,7.0,,,,,,,,,,,
297,PT02M46.00S,2025-11-20T01:00:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,93.2161629434954,45.09803921568627,1610612761,47,51,2025-11-20T01:00:20Z,2930000,False,-25.0,11.0,1,right,MISS S. Barnes driving finger roll Layup,[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,2.7,Missed,,,,,,,,,,,,,,,
298,PT02M43.00S,2025-11-20T01:00:17.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,47,51,2025-11-20T01:00:20Z,2940000,False,,,0,,A. Drummond REBOUND (Off:4 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,297.0,,,,,,,,,,9.0,5.0,4.0
299,PT02M39.00S,2025-11-20T01:00:21.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642845,25.147831800262807,13.970588235294116,1610612755,47,51,2025-11-20T01:00:27Z,2950000,False,180.0,184.0,1,left,MISS V. Edgecombe 25' running 3PT,[1642845],1610612755.0,PHI,running,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,25.74,Missed,,,,,,,,,,,,,,,
300,PT02M35.00S,2025-11-20T01:00:25.2Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612761,47,51,2025-11-20T01:00:27Z,2960000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,,,299.0,,,,,,,,,,2.0,1.0,1.0
301,PT02M33.00S,2025-11-20T01:00:29.9Z,2,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612761,47,51,2025-11-20T01:00:35Z,2970000,False,,,0,,B. Ingram bad pass out-of-bounds TURNOVER (2 TO),[1627742],1610612761.0,TOR,bad pass,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,1151.0,,,,,,,
302,PT02M13.00S,2025-11-20T01:00:56.0Z,2,REGULAR,turnover,lost ball,[],1642845,,,1610612755,47,51,2025-11-20T01:01:00Z,2980000,False,,,0,,V. Edgecombe lost ball TURNOVER (2 TO),"[1642845, 1630572]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,2.0,Mamukelashvili,1630572.0,,,,,,,,,,,,,,,,,
303,PT02M13.00S,2025-11-20T01:00:56.0Z,2,REGULAR,steal,,[],1630572,,,1610612761,47,51,2025-11-20T01:16:56Z,2990000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
304,PT02M08.00S,2025-11-20T01:01:01.1Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1627742,71.66557161629436,61.27450980392157,1610612761,47,53,2025-11-20T01:01:10Z,3000000,False,56.0,214.0,1,right,B. Ingram 22' running Jump Shot (11 PTS) (S. Mamukelashvili 1 AST),"[1627742, 1630572]",1610612761.0,TOR,running,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,22.11,Made,,,,11.0,S. Mamukelashvili,1630572.0,1.0,,,,,,,,
306,PT01M49.00S,2025-11-20T01:01:22.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627742,,,1610612755,47,53,2025-11-20T01:01:30Z,3020000,False,,,0,,B. Ingram personal FOUL (2 PF) (Edwards 2 FT),"[1627742, 1642348]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204059.0,2.0,0.0,Edwards,1642348.0,,,
308,PT01M49.00S,2025-11-20T01:01:46.1Z,2,REGULAR,freethrow,1 of 2,[],1642348,,,1610612755,48,53,2025-11-20T01:01:46Z,3040000,False,,,0,,J. Edwards Free Throw 1 of 2 (7 PTS),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,Made,,,,7.0,,,,,,,,,,,
309,PT01M49.00S,2025-11-20T01:01:47.0Z,2,REGULAR,substitution,out,[],1630572,,,1610612755,48,53,2025-11-20T01:01:50Z,3050000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M49.00S,2025-11-20T01:01:47.0Z,2,REGULAR,substitution,in,[],1627751,,,1610612755,48,53,2025-11-20T01:01:50Z,3060000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M49.00S,2025-11-20T01:02:00.7Z,2,REGULAR,freethrow,2 of 2,[],1642348,,,1610612755,49,53,2025-11-20T01:02:00Z,3070000,False,,,0,,J. Edwards Free Throw 2 of 2 (8 PTS),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,Made,,,,8.0,,,,,,,,,,,
312,PT01M30.00S,2025-11-20T01:02:20.9Z,2,REGULAR,turnover,lost ball,[],1627742,,,1610612761,49,53,2025-11-20T01:02:25Z,3080000,False,,,0,,B. Ingram lost ball TURNOVER (3 TO),"[1627742, 1642348]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,3.0,Edwards,1642348.0,,,,,,,,,,,,,,,,,
313,PT01M30.00S,2025-11-20T01:02:20.9Z,2,REGULAR,steal,,[],1642348,,,1610612755,49,53,2025-11-20T01:02:23Z,3090000,False,,,0,,J. Edwards STEAL (1 STL),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
314,PT01M25.00S,2025-11-20T01:02:24.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642845,5.699737187910642,49.50980392156863,1610612755,51,53,2025-11-20T01:02:30Z,3100000,False,2.0,1.0,1,left,V. Edgecombe running DUNK (5 PTS) (J. Edwards 1 AST),"[1642845, 1642348]",1610612755.0,PHI,running,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,0.27,Made,,,,5.0,J. Edwards,1642348.0,1.0,,,,,,,,
317,PT01M14.00S,2025-11-20T01:03:01.5Z,2,REGULAR,violation,kicked ball,[],203083,,,1610612761,51,53,2025-11-20T01:03:07Z,3130000,False,,,0,,A. Drummond kicked ball VIOLATION,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,204059.0,,,,,,,
318,PT00M59.00S,2025-11-20T01:03:32.8Z,2,REGULAR,3pt,Jump Shot,[],1630193,66.67214191852825,26.715686274509807,1610612761,51,53,2025-11-20T01:03:37Z,3140000,False,-116.0,261.0,1,right,MISS I. Quickley 28' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,28.56,Missed,,,,,,,,,,,,,,,
319,PT00M56.60S,2025-11-20T01:03:35.2Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612761,51,53,2025-11-20T01:03:37Z,3150000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,,318.0,,,,,,,,,,5.0,2.0,3.0
320,PT00M55.30S,2025-11-20T01:03:36.7Z,2,REGULAR,turnover,bad pass,[],1627751,,,1610612761,51,53,2025-11-20T01:03:41Z,3160000,False,,,0,,J. Poeltl bad pass TURNOVER (1 TO),"[1627751, 1642845]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,1.0,Edgecombe,1642845.0,,,,,,,,,,,,,,,,,
321,PT00M55.30S,2025-11-20T01:03:36.7Z,2,REGULAR,steal,,[],1642845,,,1610612755,51,53,2025-11-20T01:03:38Z,3170000,False,,,0,,V. Edgecombe STEAL (1 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT00M52.10S,2025-11-20T01:03:40.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630178,28.038764783180028,86.51960784313725,1610612755,54,53,2025-11-20T01:03:45Z,3180000,False,-183.0,211.0,1,left,T. Maxey 27' 3PT running (15 PTS) (V. Edgecombe 3 AST),"[1630178, 1642845]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,27.91,Made,,,,15.0,V. Edgecombe,1642845.0,3.0,,,,,,,,
324,PT00M33.20S,2025-11-20T01:04:01.2Z,2,REGULAR,3pt,Jump Shot,[],1629628,78.63009198423127,5.882352941176478,1610612761,54,53,2025-11-20T01:04:06Z,3200000,False,-221.0,148.0,1,right,MISS R. Barrett 26' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,26.59,Missed,,,,,,,,,,,,,,,
325,PT00M31.10S,2025-11-20T01:04:03.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,54,53,2025-11-20T01:04:06Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,324.0,,,,,,,,,,,,
327,PT00M26.90S,2025-11-20T01:04:30.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,92.82194480946123,47.549019607843135,1610612761,54,53,2025-11-20T01:19:19Z,3230000,False,-12.0,15.0,1,right,MISS R. Barrett Layup - blocked,"[1629628, 203083]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,1.94,Missed,Drummond,203083.0,,,,,,,,,,,,,
328,PT00M26.90S,2025-11-20T01:04:30.1Z,2,REGULAR,block,,[],203083,,,1610612761,54,53,2025-11-20T01:04:32Z,3240000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT00M24.00S,2025-11-20T01:04:33.0Z,2,REGULAR,rebound,defensive,[],1642845,,,1610612755,54,53,2025-11-20T01:04:35Z,3250000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:2),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,327.0,,,,,,,,,,3.0,2.0,1.0
330,PT00M06.80S,2025-11-20T01:04:51.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,11.744415243101187,48.529411764705884,1610612755,56,53,2025-11-20T01:19:45Z,3260000,False,7.0,58.0,1,left,V. Edgecombe driving floating Jump Shot (7 PTS),[1642845],1610612755.0,PHI,driving floating,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,5.84,Made,,,,7.0,,,,,,,,,,,
331,PT00M00.20S,2025-11-20T01:05:02.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,81.65243101182654,51.470588235294116,1610612761,56,53,2025-11-20T01:05:09Z,3270000,False,7.0,120.0,1,right,MISS I. Quickley 12' driving floating Shot,[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,12.02,Missed,,,,,,,,,,,,,,,
