actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
84,PT06M22.00S,2026-01-21T00:22:33.5Z,1,REGULAR,steal,,[],1626162,,,1610612755,8,6,2026-01-21T00:22:35Z,840000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
85,PT06M08.00S,2026-01-21T00:22:47.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630178,24.26084099868594,43.38235294117647,1610612755,8,6,2026-01-21T00:22:53Z,850000,False,33.0,176.0,1,left,MISS T. Maxey 17' turnaround fadeaway Shot,[1630178],1610612755.0,PHI,turnaround fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,,17.87,Missed,,,,,,,,,,,,,,,
86,PT06M05.00S,2026-01-21T00:22:50.5Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,8,6,2026-01-21T00:22:53Z,860000,False,,,0,,A. Drummond REBOUND (Off:2 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,85.0,4.0,2.0,2.0,,,,,
87,PT06M01.00S,2026-01-21T00:22:54.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626162,10.463206307490145,1.2254901960784315,1610612755,11,6,2026-01-21T00:23:04Z,870000,False,244.0,46.0,1,left,K. Oubre Jr. 24' 3PT  (5 PTS) (A. Drummond 1 AST),"[1626162, 203083]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,24.82,Made,5.0,,,,,,,,,,,,A. Drummond,203083.0,1.0
90,PT05M49.00S,2026-01-21T00:23:10.5Z,1,REGULAR,substitution,out,[],203083,,,1610612756,11,6,2026-01-21T00:23:18Z,900000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M49.00S,2026-01-21T00:23:10.5Z,1,REGULAR,substitution,out,[],1626220,,,1610612756,11,6,2026-01-21T00:23:18Z,910000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M49.00S,2026-01-21T00:23:10.5Z,1,REGULAR,substitution,in,[],1641737,,,1610612756,11,6,2026-01-21T00:23:18Z,920000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M49.00S,2026-01-21T00:23:10.5Z,1,REGULAR,substitution,in,[],1630224,,,1610612756,11,6,2026-01-21T00:23:18Z,930000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M46.00S,2026-01-21T00:23:34.3Z,1,REGULAR,2pt,Jump Shot,[],1626164,92.9862023653088,69.6078431372549,1610612756,11,8,2026-01-21T00:26:43Z,940000,False,98.0,13.0,1,right,D. Booker 9' driving floating Jump Shot (6 PTS) (G. Allen 1 AST),"[1626164, 1628960]",1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,9.89,Made,6.0,,,,,,,,,,,,G. Allen,1628960.0,1.0
96,PT05M46.00S,2026-01-21T00:23:38.6Z,1,REGULAR,foul,personal,['1freethrow'],1631230,,,1610612756,11,8,2026-01-21T00:23:47Z,960000,False,,,0,,D. Barlow shooting personal FOUL (2 PF) (Booker 1 FT),"[1631230, 1626164]",1610612755.0,PHI,shooting,,,Barlow,D. Barlow,,,,,Mid-Range,8-16 Right,,,,,,,1627964.0,2.0,0.0,Booker,1626164.0,,,,,,,,,
98,PT05M46.00S,2026-01-21T00:24:03.1Z,1,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,11,9,2026-01-21T00:24:03Z,980000,False,,,0,,D. Booker Free Throw 1 of 1 (7 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
99,PT05M32.00S,2026-01-21T00:24:18.7Z,1,REGULAR,2pt,Jump Shot,[],1642845,24.52365308804205,62.254901960784316,1610612755,13,9,2026-01-21T00:24:25Z,990000,False,-61.0,178.0,1,left,V. Edgecombe 18' turnaround fadeaway Jump Shot (6 PTS),[1642845],1610612755.0,PHI,turnaround fadeaway,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Left Center,,,,18.83,Made,6.0,,,,,,,,,,,,,,
100,PT05M16.00S,2026-01-21T00:24:36.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612756,13,9,2026-01-21T00:24:59Z,1000000,False,,,0,,K. Oubre Jr. personal FOUL (1 PF) (Green 2 FT),"[1626162, 1630224]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1162.0,1.0,0.0,Green,1630224.0,,,,,,,,,
103,PT05M16.00S,2026-01-21T00:25:06.2Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612756,13,10,2026-01-21T00:25:06Z,1020000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
104,PT05M16.00S,2026-01-21T00:25:06.8Z,1,REGULAR,substitution,out,[],1626162,,,1610612756,13,10,2026-01-21T00:25:11Z,1030000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M16.00S,2026-01-21T00:25:06.8Z,1,REGULAR,substitution,out,[],1631230,,,1610612756,13,10,2026-01-21T00:25:11Z,1040000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M16.00S,2026-01-21T00:25:06.8Z,1,REGULAR,substitution,in,[],1631133,,,1610612756,13,10,2026-01-21T00:25:11Z,1050000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT05M16.00S,2026-01-21T00:25:06.8Z,1,REGULAR,substitution,in,[],1629656,,,1610612756,13,10,2026-01-21T00:25:11Z,1060000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT05M16.00S,2026-01-21T00:25:27.4Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612756,13,11,2026-01-21T00:25:27Z,1070000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
109,PT05M00.00S,2026-01-21T00:25:45.9Z,1,REGULAR,2pt,Jump Shot,[],1642845,20.844283837056505,28.186274509803923,1610612755,15,11,2026-01-21T00:25:52Z,1080000,False,109.0,143.0,1,left,V. Edgecombe 18' fadeaway Jump Shot (8 PTS),[1642845],1610612755.0,PHI,fadeaway,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Right Center,,,,18.02,Made,8.0,,,,,,,,,,,,,,
110,PT04M49.00S,2026-01-21T00:25:58.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612756,15,11,2026-01-21T00:26:09Z,1090000,False,,,0,,T. Maxey shooting personal FOUL (1 PF) (Allen 2 FT),"[1630178, 1628960]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,1628953.0,1.0,0.0,Allen,1628960.0,,,,,,,,,
112,PT04M49.00S,2026-01-21T00:26:22.4Z,1,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,15,12,2026-01-21T00:26:22Z,1110000,False,,,0,,G. Allen Free Throw 1 of 2 (1 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
113,PT04M49.00S,2026-01-21T00:26:38.9Z,1,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,15,13,2026-01-21T00:26:38Z,1120000,False,,,0,,G. Allen Free Throw 2 of 2 (2 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
114,PT04M31.00S,2026-01-21T00:27:00.3Z,1,REGULAR,2pt,Jump Shot,[],1642845,8.360709592641262,21.813725490196077,1610612755,17,13,2026-01-21T00:27:06Z,1130000,False,141.0,26.0,1,left,V. Edgecombe 14' fadeaway Jump Shot (10 PTS),[1642845],1610612755.0,PHI,fadeaway,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Right,,,,14.33,Made,10.0,,,,,,,,,,,,,,
115,PT04M19.00S,2026-01-21T00:27:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,93.9060446780552,57.84313725490197,1610612756,17,15,2026-01-21T00:27:17Z,1140000,False,39.0,5.0,1,right,O. Ighodaro Layup (2 PTS) (J. Green 1 AST),"[1642345, 1630224]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,3.95,Made,2.0,,,,,,,,,,,,J. Green,1630224.0,1.0
117,PT03M55.00S,2026-01-21T00:27:36.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,16.770696452036795,49.01960784313725,1610612755,17,15,2026-01-21T00:27:39Z,1160000,False,5.0,105.0,1,left,MISS T. Maxey 10' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,10.52,Missed,,,,,,,,,,,,,,,
118,PT03M53.00S,2026-01-21T00:27:37.7Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,17,15,2026-01-21T00:27:37Z,1170000,False,,,0,,A. Bona REBOUND (Off:1 Def:0),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,117.0,1.0,0.0,1.0,,,,,
119,PT03M53.00S,2026-01-21T00:27:39.6Z,1,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612755,17,15,2026-01-21T00:27:48Z,1180000,False,,,0,,G. Allen shooting personal FOUL (1 PF) (Bona 2 FT),"[1628960, 1641737]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,1.0,0.0,Bona,1641737.0,,,,,,,,,
121,PT03M53.00S,2026-01-21T00:28:08.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641737,,,1610612755,18,15,2026-01-21T00:28:08Z,1200000,False,,,0,,A. Bona Free Throw 1 of 2 (1 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
122,PT03M53.00S,2026-01-21T00:28:10.6Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,18,15,2026-01-21T00:28:20Z,1210000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M53.00S,2026-01-21T00:28:10.6Z,1,REGULAR,substitution,out,[],1628415,,,1610612755,18,15,2026-01-21T00:28:20Z,1220000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M53.00S,2026-01-21T00:28:10.6Z,1,REGULAR,substitution,in,[],1626162,,,1610612755,18,15,2026-01-21T00:28:20Z,1230000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M53.00S,2026-01-21T00:28:10.6Z,1,REGULAR,substitution,in,[],1630692,,,1610612755,18,15,2026-01-21T00:28:20Z,1240000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M53.00S,2026-01-21T00:28:33.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641737,,,1610612755,19,15,2026-01-21T00:28:33Z,1250000,False,,,0,,A. Bona Free Throw 2 of 2 (2 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
127,PT03M41.00S,2026-01-21T00:28:48.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642345,92.19776609724047,48.77450980392157,1610612756,19,17,2026-01-21T00:28:55Z,1260000,False,-6.0,21.0,1,right,O. Ighodaro cutting DUNK (4 PTS) (D. Booker 1 AST),"[1642345, 1626164]",1610612756.0,PHX,cutting,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,2.17,Made,4.0,,,,,,,,,,,,D. Booker,1626164.0,1.0
129,PT03M21.00S,2026-01-21T00:29:08.3Z,1,REGULAR,3pt,Jump Shot,[],1626162,33.065045992115635,46.32352941176471,1610612755,22,17,2026-01-21T00:29:14Z,1280000,False,18.0,258.0,1,left,K. Oubre Jr. 25' 3PT  (8 PTS) (Q. Grimes 1 AST),"[1626162, 1629656]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,25.9,Made,8.0,,,,,,,,,,,,Q. Grimes,1629656.0,1.0
131,PT03M09.00S,2026-01-21T00:29:23.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631133,,,1610612756,22,17,2026-01-21T00:29:28Z,1300000,False,,,0,,J. Walker personal FOUL (1 PF) (Booker 2 FT),"[1631133, 1626164]",1610612755.0,PHI,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Center,,,,,,,1627964.0,1.0,0.0,Booker,1626164.0,,,,,,,,,
133,PT03M09.00S,2026-01-21T00:29:47.0Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,22,18,2026-01-21T00:29:47Z,1320000,False,,,0,,D. Booker Free Throw 1 of 2 (8 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
134,PT03M09.00S,2026-01-21T00:30:01.7Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,22,19,2026-01-21T00:30:01Z,1330000,False,,,0,,D. Booker Free Throw 2 of 2 (9 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
136,PT02M51.00S,2026-01-21T00:30:28.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,22,19,2026-01-21T00:30:28Z,1350000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M51.00S,2026-01-21T00:33:05.8Z,1,REGULAR,substitution,out,[],1626164,,,1610612755,22,19,2026-01-21T00:33:15Z,1360000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M51.00S,2026-01-21T00:33:05.8Z,1,REGULAR,substitution,in,[],1631221,,,1610612755,22,19,2026-01-21T00:33:15Z,1370000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M45.00S,2026-01-21T00:33:33.9Z,1,REGULAR,3pt,Jump Shot,[],1642845,34.247700394218136,64.70588235294117,1610612755,22,19,2026-01-21T00:33:43Z,1380000,False,-74.0,269.0,1,left,MISS V. Edgecombe 27' pullup 3PT,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,,,,27.92,Missed,,,,,,,,,,,,,,,
140,PT02M43.00S,2026-01-21T00:33:35.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,22,19,2026-01-21T00:33:46Z,1390000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,139.0,,,,,,,,
141,PT02M42.00S,2026-01-21T00:33:39.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631133,,,1610612756,22,19,2026-01-21T00:33:54Z,1400000,False,,,0,,J. Walker loose ball personal FOUL (2 PF) (Goodwin 2 FT),"[1631133, 1630692]",1610612755.0,PHI,loose ball,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,2.0,0.0,Goodwin,1630692.0,,,,,,,,,
143,PT02M42.00S,2026-01-21T00:34:11.7Z,1,REGULAR,freethrow,1 of 2,[],1630692,,,1610612756,22,20,2026-01-21T00:34:11Z,1420000,False,,,0,,J. Goodwin Free Throw 1 of 2 (1 PTS),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
144,PT02M42.00S,2026-01-21T00:34:25.6Z,1,REGULAR,freethrow,2 of 2,[],1630692,,,1610612756,22,21,2026-01-21T00:34:25Z,1430000,False,,,0,,J. Goodwin Free Throw 2 of 2 (2 PTS),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
147,PT02M28.00S,2026-01-21T00:35:06.9Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612755,22,21,2026-01-21T00:36:34Z,1460000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M28.00S,2026-01-21T00:36:15.2Z,1,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,22,21,2026-01-21T00:36:21Z,1480000,False,,,0,,Q. Grimes bad pass out-of-bounds TURNOVER (1 TO),[1629656],1610612755.0,PHI,bad pass,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,1162.0,,,,,,,,,,,,,
150,PT02M28.00S,2026-01-21T00:36:35.8Z,1,REGULAR,substitution,out,[],1631133,,,1610612756,22,21,2026-01-21T00:36:46Z,1490000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M28.00S,2026-01-21T00:36:35.8Z,1,REGULAR,substitution,out,[],1642845,,,1610612756,22,21,2026-01-21T00:36:46Z,1500000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M28.00S,2026-01-21T00:36:35.8Z,1,REGULAR,substitution,in,[],1630178,,,1610612756,22,21,2026-01-21T00:36:46Z,1510000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M28.00S,2026-01-21T00:36:35.8Z,1,REGULAR,substitution,in,[],203083,,,1610612756,22,21,2026-01-21T00:36:46Z,1520000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT02M28.00S,2026-01-21T00:36:35.8Z,1,REGULAR,substitution,out,[],1641737,,,1610612756,22,21,2026-01-21T00:37:16Z,1525000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT02M28.00S,2026-01-21T00:36:35.8Z,1,REGULAR,substitution,in,[],1642348,,,1610612756,22,21,2026-01-21T00:37:16Z,1527500,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT02M11.00S,2026-01-21T00:36:58.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630224,78.79434954007884,20.833333333333336,1610612756,22,21,2026-01-21T00:37:02Z,1530000,False,-146.0,147.0,1,right,MISS J. Green 20' pullup Shot,[1630224],1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,20.69,Missed,,,,,,,,,,,,,,,
155,PT02M09.00S,2026-01-21T00:37:00.1Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612755,22,21,2026-01-21T00:37:02Z,1540000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,154.0,1.0,1.0,0.0,,,,,
156,PT02M05.00S,2026-01-21T00:37:04.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203083,6.521024967148489,52.69607843137255,1610612755,24,21,2026-01-21T00:37:11Z,1550000,False,-13.0,9.0,1,left,A. Drummond running Layup (4 PTS) (K. Oubre Jr. 1 AST),"[203083, 1626162]",1610612755.0,PHI,running,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,1.61,Made,4.0,,,,,,,,,,,,K. Oubre Jr.,1626162.0,1.0
160,PT01M51.00S,2026-01-21T00:37:17.5Z,1,REGULAR,3pt,Jump Shot,[],1628960,67.09921156373193,18.137254901960784,1610612756,24,21,2026-01-21T00:37:23Z,1570000,False,-159.0,257.0,1,right,MISS G. Allen 30' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,30.22,Missed,,,,,,,,,,,,,,,
161,PT01M48.00S,2026-01-21T00:37:20.5Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,24,21,2026-01-21T00:37:23Z,1580000,False,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,160.0,5.0,3.0,2.0,,,,,
162,PT01M33.00S,2026-01-21T00:37:36.0Z,1,REGULAR,3pt,Jump Shot,[],1642348,13.354139290407357,4.6568627450980395,1610612755,27,21,2026-01-21T00:37:40Z,1590000,False,227.0,73.0,1,left,J. Edwards 3PT  (3 PTS) (T. Maxey 1 AST),"[1642348, 1630178]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Right Corner 3,24+ Right,,,,23.82,Made,3.0,,,,,,,,,,,,T. Maxey,1630178.0,1.0
164,PT01M23.00S,2026-01-21T00:37:46.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642345,82.9993429697766,49.01960784313725,1610612756,27,21,2026-01-21T00:37:50Z,1610000,False,-5.0,107.0,1,right,MISS O. Ighodaro 10' floating Shot,[1642345],1610612756.0,PHX,floating,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,10.74,Missed,,,,,,,,,,,,,,,
165,PT01M20.00S,2026-01-21T00:37:49.2Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,27,21,2026-01-21T00:37:50Z,1620000,False,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,164.0,6.0,4.0,2.0,,,,,
166,PT01M09.00S,2026-01-21T00:38:02.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,10.85742444152431,1.4705882352941175,1610612755,30,21,2026-01-21T00:40:56Z,1630000,False,243.0,50.0,1,left,K. Oubre Jr. 24' 3PT step back (11 PTS),[1626162],1610612755.0,PHI,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,24.76,Made,11.0,,,,,,,,,,,,,,
167,PT00M59.30S,2026-01-21T00:38:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,93.77463863337714,53.67647058823529,1610612756,30,23,2026-01-21T00:38:18Z,1640000,False,18.0,6.0,1,right,O. Ighodaro cutting finger roll Layup (6 PTS) (G. Allen 2 AST),"[1642345, 1628960]",1610612756.0,PHX,cutting finger roll,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,1.94,Made,6.0,,,,,,,,,,,,G. Allen,1628960.0,2.0
169,PT00M39.40S,2026-01-21T00:38:34.1Z,1,REGULAR,3pt,Jump Shot,[],1626162,32.14520367936925,28.676470588235293,1610612755,30,23,2026-01-21T00:38:39Z,1660000,False,107.0,250.0,1,left,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,27.15,Missed,,,,,,,,,,,,,,,
170,PT00M36.50S,2026-01-21T00:38:37.0Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612756,30,23,2026-01-21T00:38:39Z,1670000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,169.0,1.0,1.0,0.0,,,,,
171,PT00M26.20S,2026-01-21T00:38:47.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,94.03745072273325,52.450980392156865,1610612756,30,25,2026-01-21T00:38:53Z,1680000,False,12.0,4.0,1,right,J. Green driving finger roll Layup (4 PTS) (O. Ighodaro 1 AST),"[1630224, 1642345]",1610612756.0,PHX,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,1.28,Made,4.0,,,,,,,,,,,,O. Ighodaro,1642345.0,1.0
173,PT00M06.00S,2026-01-21T00:39:11.9Z,1,REGULAR,3pt,Jump Shot,[],1629656,25.18068331143233,7.598039215686274,1610612755,30,25,2026-01-21T00:39:19Z,1700000,False,212.0,184.0,1,left,MISS Q. Grimes 28' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,28.08,Missed,,,,,,,,,,,,,,,
174,PT00M04.70S,2026-01-21T00:39:13.2Z,1,REGULAR,rebound,defensive,[],1631221,,,1610612756,30,25,2026-01-21T00:39:19Z,1710000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:2),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,173.0,2.0,2.0,0.0,,,,,
