actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
279,PT04M00.00S,2026-04-03T23:55:25.9Z,2,REGULAR,block,,[],1631230,,,1610612750,35,41,2026-04-03T23:57:02Z,2605000,False,,,0,,D. Barlow BLOCK (2 BLK),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT03M59.00S,2026-04-03T23:55:26.9Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,35,41,2026-04-03T23:55:37Z,2610000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,265.0,3.0,3.0,0.0,,,,,,,,,,,
267,PT03M58.00S,2026-04-03T23:55:33.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,9.904730617608408,51.470588235294116,1610612755,35,41,2026-04-03T23:56:12Z,2620000,False,-7.0,41.0,1,left,MISS T. Maxey running Layup - blocked,"[1630178, 1630245]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,4.13,Missed,,,,,,,,,,,,,,,Dosunmu,1630245.0
268,PT03M58.00S,2026-04-03T23:55:33.8Z,2,REGULAR,block,,[],1630245,,,1610612755,35,41,2026-04-03T23:55:39Z,2630000,False,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
274,PT03M58.00S,2026-04-03T23:55:33.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,35,41,2026-04-03T23:56:12Z,2635000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,267.0,,,,,,,,,,,,,,
269,PT03M58.00S,2026-04-03T23:55:55.7Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,35,41,2026-04-03T23:56:10Z,2640000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M58.00S,2026-04-03T23:55:55.7Z,2,REGULAR,substitution,in,[],203944,,,1610612750,35,41,2026-04-03T23:56:10Z,2650000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M58.00S,2026-04-03T23:56:10.4Z,2,REGULAR,jumpball,recovered,[],1630162,,,1610612750,35,41,2026-04-04T00:02:46Z,2660000,False,,,0,,Jump Ball A. Dosunmu vs. T. Maxey: Tip to A. Edwards,"[1630162, 1630245, 1630178]",1610612750.0,MIN,heldball,A. Edwards,1630162.0,Edwards,A. Edwards,Dosunmu,1630245.0,Maxey,1630178.0,,,,,,,,,,,,,,,,,,,,,,
275,PT03M49.00S,2026-04-03T23:56:14.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,94.66162943495401,2.205882352941174,1610612750,35,44,2026-04-03T23:56:22Z,2690000,False,-239.0,-2.0,1,right,B. Hyland 3PT running (14 PTS) (A. Dosunmu 2 AST),"[1630538, 1630245]",1610612750.0,MIN,running,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,,,23.9,Made,14.0,,,,,,,,,A. Dosunmu,1630245.0,2.0,,,,
277,PT03M34.00S,2026-04-03T23:56:33.5Z,2,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612755,35,44,2026-04-03T23:56:39Z,2710000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Embiid 2 FT),"[1630245, 203954]",1610612750.0,MIN,shooting,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Center,201245.0,,,,,,,,,1.0,0.0,Embiid,203954.0,,,,,,,
280,PT03M34.00S,2026-04-03T23:57:03.9Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,36,44,2026-04-03T23:57:03Z,2730000,False,,,0,,J. Embiid Free Throw 1 of 2 (3 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
281,PT03M34.00S,2026-04-03T23:57:04.9Z,2,REGULAR,substitution,out,[],1629656,,,1610612755,36,44,2026-04-03T23:57:11Z,2740000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M34.00S,2026-04-03T23:57:04.9Z,2,REGULAR,substitution,out,[],1626162,,,1610612755,36,44,2026-04-03T23:57:11Z,2750000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M34.00S,2026-04-03T23:57:04.9Z,2,REGULAR,substitution,in,[],202331,,,1610612755,36,44,2026-04-03T23:57:11Z,2760000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M34.00S,2026-04-03T23:57:04.9Z,2,REGULAR,substitution,in,[],1642845,,,1610612755,36,44,2026-04-03T23:57:11Z,2770000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M34.00S,2026-04-03T23:57:31.4Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,37,44,2026-04-03T23:57:31Z,2780000,False,,,0,,J. Embiid Free Throw 2 of 2 (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
286,PT03M19.00S,2026-04-03T23:57:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,91.77069645203679,49.754901960784316,1610612750,37,44,2026-04-04T00:06:34Z,2790000,False,-1.0,25.0,1,right,MISS R. Gobert driving Layup,[203497],1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,2.49,Missed,,,,,,,,,,,,,,,,
287,PT03M16.00S,2026-04-03T23:57:51.5Z,2,REGULAR,rebound,defensive,[],202331,,,1610612755,37,44,2026-04-03T23:57:53Z,2800000,False,,,0,,P. George REBOUND (Off:1 Def:4),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,286.0,5.0,4.0,1.0,,,,,,,,,,,
288,PT02M59.00S,2026-04-03T23:58:08.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,12.927069645203687,40.68627450980392,1610612755,39,44,2026-04-03T23:58:12Z,2810000,False,47.0,69.0,1,left,P. George 8' pullup Jump Shot (13 PTS) (J. Embiid 3 AST),"[202331, 203954]",1610612755.0,PHI,pullup,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Right,,,8.33,Made,13.0,,,,,,,,,J. Embiid,203954.0,3.0,,,,
290,PT02M32.00S,2026-04-03T23:58:34.8Z,2,REGULAR,2pt,Jump Shot,[],1630245,75.607752956636,51.22549019607843,1610612750,39,44,2026-04-03T23:58:39Z,2830000,False,6.0,177.0,1,right,MISS A. Dosunmu 17' pullup Shot,[1630245],1610612750.0,MIN,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Center,,,17.69,Missed,,,,,,,,,,,,,,,,
291,PT02M30.00S,2026-04-03T23:58:37.2Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,39,44,2026-04-03T23:58:37Z,2840000,False,,,0,,J. Embiid REBOUND (Off:1 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,290.0,6.0,5.0,1.0,,,,,,,,,,,
292,PT02M16.00S,2026-04-03T23:58:51.2Z,2,REGULAR,3pt,Jump Shot,[],202331,32.637976346911955,35.294117647058826,1610612755,39,44,2026-04-03T23:58:57Z,2850000,False,74.0,254.0,1,left,MISS P. George 26' pullup 3PT,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,,,26.47,Missed,,,,,,,,,,,,,,,,
293,PT02M15.00S,2026-04-03T23:58:52.2Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,39,44,2026-04-03T23:58:57Z,2860000,False,,,0,,R. Gobert REBOUND (Off:3 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,292.0,9.0,6.0,3.0,,,,,,,,,,,
294,PT02M15.00S,2026-04-03T23:59:05.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,39,44,2026-04-03T23:59:05Z,2870000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M15.00S,2026-04-04T00:01:17.3Z,2,REGULAR,substitution,out,[],1630538,,,1610612750,39,44,2026-04-04T00:01:22Z,2880000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M15.00S,2026-04-04T00:01:17.3Z,2,REGULAR,substitution,in,[],1628978,,,1610612750,39,44,2026-04-04T00:01:22Z,2890000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M57.00S,2026-04-04T00:02:03.9Z,2,REGULAR,2pt,Jump Shot,[],1630162,78.89290407358739,77.69607843137254,1610612750,39,46,2026-04-04T00:02:06Z,2900000,False,138.0,146.0,1,right,A. Edwards 20' pullup Jump Shot (7 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,20.12,Made,7.0,,,,,,,,,,,,,,,
298,PT01M35.00S,2026-04-04T00:02:25.2Z,2,REGULAR,2pt,Jump Shot,[],203954,6.4881734559789805,32.1078431372549,1610612755,39,46,2026-04-04T00:02:31Z,2910000,False,89.0,8.0,1,left,MISS J. Embiid 8' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,8.99,Missed,,,,,,,,,,,,,,,,
299,PT01M31.00S,2026-04-04T00:02:29.2Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,39,46,2026-04-04T00:02:31Z,2920000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,298.0,1.0,1.0,0.0,,,,,,,,,,,
300,PT01M24.00S,2026-04-04T00:02:36.3Z,2,REGULAR,3pt,Jump Shot,[],1630162,76.39618922470433,92.6470588235294,1610612750,39,46,2026-04-04T00:02:42Z,2930000,False,213.0,169.0,1,right,MISS A. Edwards 27' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,27.23,Missed,,,,,,,,,,,,,,,,
301,PT01M21.00S,2026-04-04T00:02:39.3Z,2,REGULAR,rebound,defensive,[],202331,,,1610612755,39,46,2026-04-04T00:02:42Z,2940000,False,,,0,,P. George REBOUND (Off:1 Def:5),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,300.0,6.0,5.0,1.0,,,,,,,,,,,
302,PT01M08.00S,2026-04-04T00:02:52.0Z,2,REGULAR,3pt,Jump Shot,[],1630178,6.093955321944804,5.637254901960787,1610612755,39,46,2026-04-04T00:02:56Z,2950000,False,222.0,5.0,1,left,MISS T. Maxey 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,22.19,Missed,,,,,,,,,,,,,,,,
303,PT01M06.00S,2026-04-04T00:02:54.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,39,46,2026-04-04T00:02:56Z,2960000,False,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,,,,302.0,10.0,7.0,3.0,,,,,,,,,,,
304,PT01M02.00S,2026-04-04T00:02:58.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,90.32522996057818,52.94117647058824,1610612750,39,46,2026-04-04T00:03:08Z,2970000,False,15.0,38.0,1,right,MISS A. Dosunmu running Layup - blocked,"[1630245, 203954]",1610612750.0,MIN,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,4.11,Missed,,,,,,,,,,,,,,,Embiid,203954.0
305,PT01M02.00S,2026-04-04T00:02:58.2Z,2,REGULAR,block,,[],203954,,,1610612750,39,46,2026-04-04T00:03:00Z,2980000,False,,,0,,J. Embiid BLOCK (3 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT00M56.20S,2026-04-04T00:03:04.0Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,39,46,2026-04-04T00:03:08Z,2990000,False,,,0,,R. Gobert REBOUND (Off:4 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,304.0,11.0,7.0,4.0,,,,,,,,,,,
307,PT00M53.30S,2026-04-04T00:03:10.3Z,2,REGULAR,foul,personal,['2freethrow'],1642845,,,1610612750,39,46,2026-04-04T00:03:15Z,3000000,False,,,0,,V. Edgecombe shooting personal FOUL (2 PF) (Randle 2 FT),"[1642845, 203944]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Center,201245.0,,,,,,,,,2.0,0.0,Randle,203944.0,,,,,,,
309,PT00M53.30S,2026-04-04T00:03:47.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612750,39,46,2026-04-04T00:04:08Z,3020000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
310,PT00M53.30S,2026-04-04T00:03:47.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,39,46,2026-04-04T00:04:08Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,309.0,,,,,,,,,,,,,,
311,PT00M53.30S,2026-04-04T00:03:47.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612750,39,46,2026-04-04T00:04:08Z,3040000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
312,PT00M50.90S,2026-04-04T00:03:49.4Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,39,46,2026-04-04T00:04:08Z,3050000,False,,,0,,J. Embiid REBOUND (Off:1 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,311.0,7.0,6.0,1.0,,,,,,,,,,,
313,PT00M45.80S,2026-04-04T00:04:14.4Z,2,REGULAR,turnover,out-of-bounds,[],202331,,,1610612755,39,46,2026-04-04T00:04:23Z,3060000,False,,,0,,P. George lost ball out-of-bounds TURNOVER (3 TO),[202331],1610612755.0,PHI,lost ball,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,201245.0,3.0,,,,,,,,,,,,,,,,,,
315,PT00M23.70S,2026-04-04T00:05:02.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630162,76.65900131406045,72.30392156862744,1610612750,39,46,2026-04-04T00:12:39Z,3080000,False,112.0,167.0,1,right,MISS A. Edwards 20' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,20.07,Missed,,,,,,,,,,,,,,,,
316,PT00M23.50S,2026-04-04T00:05:02.7Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,39,46,2026-04-04T00:28:20Z,3090000,False,,,0,,R. Gobert REBOUND (Off:5 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,,,315.0,12.0,7.0,5.0,,,,,,,,,,,
365,PT00M23.40S,2026-04-04T00:05:09.1Z,2,REGULAR,turnover,lost ball,[],203497,,,1610612750,39,46,2026-04-04T02:26:48Z,3095000,False,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 202331]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,101284.0,1.0,,,,,,,,,,,,,,,George,202331.0,,
682,PT00M23.40S,2026-04-04T00:05:09.1Z,2,REGULAR,steal,,[],202331,,,1610612755,39,46,2026-04-04T02:26:48Z,3097500,False,,,0,,P. George STEAL (1 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
317,PT00M13.20S,2026-04-04T00:05:15.8Z,2,REGULAR,foul,personal,['2freethrow'],203944,,,1610612755,39,46,2026-04-04T00:05:29Z,3100000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (George 2 FT),"[203944, 202331]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,101284.0,,,,,,,,,2.0,0.0,George,202331.0,,,,,,,
319,PT00M13.20S,2026-04-04T00:05:40.5Z,2,REGULAR,foul,technical,['1freethrow'],202331,,,1610612755,39,46,2026-04-04T00:08:30Z,3120000,False,,,0,,P. George technical FOUL (1 Tech),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,1629177.0,,,,,,,,,0.0,1.0,,,,,,,,,
320,PT00M13.20S,2026-04-04T00:05:48.6Z,2,REGULAR,freethrow,1 of 1,[],1630162,,,1610612755,39,47,2026-04-04T00:05:48Z,3130000,False,,,0,,A. Edwards technical Free Throw 1 of 1 (8 PTS),[1630162],1610612750.0,MIN,technical,,,Edwards,A. Edwards,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
321,PT00M13.20S,2026-04-04T00:06:20.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202331,,,1610612755,40,47,2026-04-04T00:27:24Z,3140000,False,,,0,,P. George Free Throw 1 of 2 (14 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
322,PT00M13.20S,2026-04-04T00:06:23.7Z,2,REGULAR,substitution,out,[],203497,,,1610612755,40,47,2026-04-04T00:06:27Z,3150000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M13.20S,2026-04-04T00:06:23.7Z,2,REGULAR,substitution,in,[],1629675,,,1610612755,40,47,2026-04-04T00:06:27Z,3160000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M13.20S,2026-04-04T00:06:43.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202331,,,1610612755,41,47,2026-04-04T00:27:24Z,3170000,False,,,0,,P. George Free Throw 2 of 2 (15 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
325,PT00M03.10S,2026-04-04T00:06:57.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,91.90210249671485,54.65686274509804,1610612750,41,47,2026-04-04T00:07:04Z,3180000,False,23.0,24.0,1,right,MISS A. Dosunmu driving finger roll Layup - blocked,"[1630245, 1630178]",1610612750.0,MIN,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,3.32,Missed,,,,,,,,,,,,,,,Maxey,1630178.0
326,PT00M03.10S,2026-04-04T00:06:57.4Z,2,REGULAR,block,,[],1630178,,,1610612750,41,47,2026-04-04T00:06:59Z,3190000,False,,,0,,T. Maxey BLOCK (2 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
327,PT00M02.30S,2026-04-04T00:06:58.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,41,47,2026-04-04T00:07:04Z,3200000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,325.0,,,,,,,,,,,,,,
329,PT00M02.30S,2026-04-04T00:07:12.0Z,2,REGULAR,substitution,out,[],1631230,,,1610612755,41,47,2026-04-04T00:07:14Z,3220000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M02.30S,2026-04-04T00:07:12.0Z,2,REGULAR,substitution,in,[],1629656,,,1610612755,41,47,2026-04-04T00:07:14Z,3230000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M00.20S,2026-04-04T00:07:25.3Z,2,REGULAR,heave,,[],0,,,1610612755,41,47,2026-04-04T00:11:13Z,3240000,False,,,0,,PHI Heave,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,56.62,,,,,,,,,,,,,,,,,
332,PT00M00.10S,2026-04-04T00:07:25.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,41,47,2026-04-04T00:07:33Z,3250000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,331.0,,,,,,,,,,,,,,
333,PT00M00.00S,2026-04-04T00:07:36.6Z,2,REGULAR,period,end,[],0,,,1610612755,41,47,2026-04-04T00:07:36Z,3260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2026-04-04T00:19:16.4Z,3,REGULAR,substitution,out,['startperiod'],1629656,,,1610612755,41,47,2026-04-04T00:22:33Z,3270000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2026-04-04T00:19:16.4Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612755,41,47,2026-04-04T00:22:33Z,3280000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2026-04-04T00:19:16.4Z,3,REGULAR,substitution,in,['startperiod'],1631230,,,1610612755,41,47,2026-04-04T00:22:33Z,3290000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2026-04-04T00:19:16.4Z,3,REGULAR,substitution,in,['startperiod'],203497,,,1610612755,41,47,2026-04-04T00:22:33Z,3300000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2026-04-04T00:22:51.0Z,3,REGULAR,period,start,[],0,,,1610612755,41,47,2026-04-04T00:22:51Z,3310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M45.00S,2026-04-04T00:23:05.6Z,3,REGULAR,2pt,Jump Shot,[],203954,77.84165571616295,50.49019607843137,1610612755,43,47,2026-04-04T00:23:10Z,3320000,False,2.0,156.0,1,right,J. Embiid 15' Jump Shot (6 PTS) (T. Maxey 3 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,,,15.58,Made,6.0,,,,,,,,,T. Maxey,1630178.0,3.0,,,,
341,PT11M22.00S,2026-04-04T00:23:29.5Z,3,REGULAR,2pt,Jump Shot,[],203944,21.59986859395532,55.63725490196079,1610612750,43,49,2026-04-04T00:23:34Z,3340000,False,-28.0,151.0,1,left,J. Randle 15' turnaround Jump Shot (9 PTS),[203944],1610612750.0,MIN,turnaround,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,,,15.31,Made,9.0,,,,,,,,,,,,,,,
342,PT11M22.00S,2026-04-04T00:23:31.9Z,3,REGULAR,foul,personal,['1freethrow'],202331,,,1610612750,43,49,2026-04-04T00:23:38Z,3350000,False,,,0,,P. George shooting personal FOUL (1 PF) (Randle 1 FT),"[202331, 203944]",1610612755.0,PHI,shooting,,,George,P. George,,,,,Mid-Range,8-16 Center,1629177.0,,,,,,,,,1.0,1.0,Randle,203944.0,,,,,,,
344,PT11M22.00S,2026-04-04T00:23:59.6Z,3,REGULAR,freethrow,1 of 1,[],203944,,,1610612750,43,50,2026-04-04T00:23:59Z,3370000,False,,,0,,J. Randle Free Throw 1 of 1 (10 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
345,PT10M58.00S,2026-04-04T00:24:24.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,94.3988173455979,49.01960784313726,1610612755,43,50,2026-04-04T00:24:28Z,3380000,False,-5.0,0.0,1,right,MISS V. Edgecombe driving Layup - blocked,"[1642845, 1630162]",1610612755.0,PHI,driving,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,0.49,Missed,,,,,,,,,,,,,,,Edwards,1630162.0
346,PT10M58.00S,2026-04-04T00:24:24.3Z,3,REGULAR,block,,[],1630162,,,1610612755,43,50,2026-04-04T00:24:26Z,3390000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
347,PT10M56.00S,2026-04-04T00:24:26.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,43,50,2026-04-04T00:24:28Z,3400000,False,,,0,,R. Gobert REBOUND (Off:5 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,345.0,13.0,8.0,5.0,,,,,,,,,,,
348,PT10M51.00S,2026-04-04T00:24:31.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,11.350197109067011,96.56862745098039,1610612750,43,53,2026-04-04T00:24:40Z,3410000,False,-233.0,54.0,1,left,D. DiVincenzo 3PT running (8 PTS) (J. Randle 2 AST),"[1628978, 203944]",1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,23.9,Made,8.0,,,,,,,,,J. Randle,203944.0,2.0,,,,
