actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
503,PT00M49.30S,2025-12-03T01:46:33.7Z,3,REGULAR,substitution,out,[],1641737,,,1610612764,99,74,2025-12-03T01:46:36Z,4970000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M49.30S,2025-12-03T01:46:33.7Z,3,REGULAR,substitution,in,[],1631230,,,1610612764,99,74,2025-12-03T01:46:36Z,4980000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M49.30S,2025-12-03T01:46:50.5Z,3,REGULAR,freethrow,2 of 2,[],1642267,,,1610612764,99,75,2025-12-03T01:46:50Z,4990000,False,,,0,,B. Carrington Free Throw 2 of 2 (4 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
506,PT00M32.10S,2025-12-03T01:47:10.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642273,,,1610612755,99,75,2025-12-03T01:47:35Z,5000000,False,,,0,,K. George personal FOUL (4 PF) (Maxey 2 FT),"[1642273, 1630178]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,1628951.0,,,,4.0,0.0,Maxey,1630178.0,,,,,
508,PT00M32.10S,2025-12-03T01:47:36.0Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,100,75,2025-12-03T01:47:36Z,5020000,False,,,0,,T. Maxey Free Throw 1 of 2 (34 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,34.0,,,,,,,,,,,,,
509,PT00M32.10S,2025-12-03T01:48:00.2Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,101,75,2025-12-03T01:48:00Z,5030000,False,,,0,,T. Maxey Free Throw 2 of 2 (35 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,35.0,,,,,,,,,,,,,
510,PT00M16.60S,2025-12-03T01:48:18.7Z,3,REGULAR,3pt,Jump Shot,[],1642273,32.802233902759525,70.34313725490196,1610612764,101,75,2025-12-03T01:48:25Z,5040000,False,-102.0,256.0,1,left,MISS K. George 27' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,27.53,Missed,,,,,,,,,,,,,,,,,,
511,PT00M12.30S,2025-12-03T01:48:23.0Z,3,REGULAR,rebound,offensive,[],1641774,,,1610612764,101,75,2025-12-03T01:48:25Z,5050000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:1),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,,,510.0,2.0,1.0,1.0,,,,,,,,,,,,,,
512,PT00M12.30S,2025-12-03T01:48:25.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641774,17.559132720105126,48.77450980392157,1610612764,101,77,2025-12-03T01:48:30Z,5060000,False,6.0,113.0,1,left,T. Vukcevic 11' floating Jump Shot (15 PTS),[1641774],1610612764.0,WAS,floating,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,11.28,Made,,,,,15.0,,,,,,,,,,,,,
513,PT00M04.30S,2025-12-03T01:48:35.0Z,3,REGULAR,3pt,Jump Shot,[],1630178,65.1281208935611,56.61764705882353,1610612755,101,77,2025-12-03T01:48:39Z,5070000,False,33.0,275.0,1,right,MISS T. Maxey 27' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,27.73,Missed,,,,,,,,,,,,,,,,,,
514,PT00M01.20S,2025-12-03T01:48:38.1Z,3,REGULAR,rebound,defensive,[],1641715,,,1610612764,101,77,2025-12-03T01:48:38Z,5080000,False,,,0,,C. Whitmore REBOUND (Off:2 Def:2),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,,,513.0,4.0,2.0,2.0,,,,,,,,,,,,,,
515,PT00M00.00S,2025-12-03T01:48:46.2Z,3,REGULAR,period,end,[],0,,,1610612764,101,77,2025-12-03T01:48:46Z,5090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2025-12-03T01:48:49.6Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612764,101,77,2025-12-03T01:51:21Z,5100000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2025-12-03T01:48:49.6Z,4,REGULAR,substitution,out,['startperiod'],1631230,,,1610612764,101,77,2025-12-03T01:51:21Z,5110000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2025-12-03T01:48:49.6Z,4,REGULAR,substitution,in,['startperiod'],203083,,,1610612764,101,77,2025-12-03T01:51:21Z,5120000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2025-12-03T01:48:49.6Z,4,REGULAR,substitution,in,['startperiod'],1642845,,,1610612764,101,77,2025-12-03T01:51:21Z,5130000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2025-12-03T01:51:27.7Z,4,REGULAR,period,start,[],0,,,1610612755,101,77,2025-12-03T01:51:27Z,5140000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M39.00S,2025-12-03T01:51:52.0Z,4,REGULAR,turnover,3-second-violation,[],203083,,,1610612755,101,77,2025-12-03T01:52:06Z,5150000,False,,,0,,A. Drummond 3-second-violation TURNOVER (2 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627541.0,,,,,,,,2.0,,,,
522,PT11M18.00S,2025-12-03T01:52:24.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1642273,22.158344283837057,50.0,1610612764,101,77,2025-12-03T01:52:28Z,5160000,False,0.0,156.0,1,left,MISS K. George 15' Jump Shot,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Center,15.58,Missed,,,,,,,,,,,,,,,,,,
523,PT11M14.00S,2025-12-03T01:52:28.0Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612755,101,77,2025-12-03T01:52:28Z,5170000,False,,,0,,J. Walker REBOUND (Off:2 Def:6),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Center,,,522.0,8.0,6.0,2.0,,,,,,,,,,,,,,
524,PT10M59.00S,2025-12-03T01:52:42.5Z,4,REGULAR,turnover,out-of-bounds,[],1642272,,,1610612755,101,77,2025-12-03T01:53:06Z,5180000,False,,,0,,J. McCain bad pass out-of-bounds TURNOVER (2 TO),[1642272],1610612755.0,PHI,bad pass,,,McCain,J. McCain,,,,,Mid-Range,8-16 Left,,,,,,,,1627541.0,,,,,,,,2.0,,,,
525,PT10M59.00S,2025-12-03T01:52:49.2Z,4,REGULAR,substitution,out,[],1642273,,,1610612764,101,77,2025-12-03T01:52:55Z,5190000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M59.00S,2025-12-03T01:52:49.2Z,4,REGULAR,substitution,in,[],1631103,,,1610612764,101,77,2025-12-03T01:52:55Z,5200000,False,,,0,,SUB in: M. Branham,[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M48.00S,2025-12-03T01:53:14.1Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612764,101,77,2025-12-03T01:53:19Z,5210000,False,,,0,,A. Drummond shooting personal FOUL (5 PF) (Whitmore 2 FT),"[203083, 1641715]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,1628951.0,,,,5.0,0.0,Whitmore,1641715.0,,,,,
529,PT10M48.00S,2025-12-03T01:53:43.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641715,,,1610612764,101,77,2025-12-03T01:53:43Z,5230000,False,,,0,,MISS C. Whitmore Free Throw 1 of 2,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
530,PT10M48.00S,2025-12-03T01:53:43.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,101,77,2025-12-03T01:53:43Z,5240000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,529.0,,,,,,,,,,,,,,,,,
531,PT10M48.00S,2025-12-03T01:53:43.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641715,,,1610612764,101,77,2025-12-03T01:54:03Z,5250000,False,,,0,,MISS C. Whitmore Free Throw 2 of 2,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
532,PT10M44.00S,2025-12-03T01:53:47.8Z,4,REGULAR,rebound,offensive,[],1641715,,,1610612764,101,77,2025-12-03T01:54:03Z,5260000,False,,,0,,C. Whitmore REBOUND (Off:3 Def:2),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,531.0,5.0,2.0,3.0,,,,,,,,,,,,,,
533,PT10M40.00S,2025-12-03T01:54:05.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641715,5.469776609724048,52.69607843137255,1610612764,101,77,2025-12-03T01:54:09Z,5270000,False,-13.0,-1.0,1,left,MISS C. Whitmore DUNK - blocked,"[1641715, 1631133]",1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,Walker,1631133.0
543,PT10M40.00S,2025-12-03T01:54:05.3Z,4,REGULAR,block,,[],1631133,,,1610612764,101,77,2025-12-03T01:55:22Z,5275000,False,,,0,,J. Walker BLOCK (1 BLK),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
534,PT10M38.00S,2025-12-03T01:54:07.3Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,101,77,2025-12-03T01:55:22Z,5280000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,533.0,5.0,4.0,1.0,,,,,,,,,,,,,,
535,PT10M25.00S,2025-12-03T01:54:19.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,91.5407358738502,59.55882352941176,1610612755,103,77,2025-12-03T01:54:24Z,5290000,False,48.0,27.0,1,right,V. Edgecombe driving floating Jump Shot (6 PTS),[1642845],1610612755.0,PHI,driving floating,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,5.49,Made,,,,,6.0,,,,,,,,,,,,,
536,PT10M09.00S,2025-12-03T01:54:36.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642860,6.521024967148489,54.166666666666664,1610612764,103,79,2025-12-03T01:54:40Z,5300000,False,-21.0,9.0,1,left,W. Riley alley-oop Layup (9 PTS) (T. Vukcevic 3 AST),"[1642860, 1641774]",1610612764.0,WAS,alley-oop,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,9.0,,T. Vukcevic,1641774.0,3.0,,,,,,,,,
538,PT09M52.00S,2025-12-03T01:54:52.6Z,4,REGULAR,3pt,Jump Shot,[],1642845,67.49342969776609,19.852941176470587,1610612755,106,79,2025-12-03T01:54:57Z,5320000,False,-151.0,253.0,1,right,V. Edgecombe 29' 3PT  (9 PTS) (J. McCain 5 AST),"[1642845, 1642272]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,29.46,Made,,,,,9.0,,J. McCain,1642272.0,5.0,,,,,,,,,
540,PT09M36.00S,2025-12-03T01:55:08.3Z,4,REGULAR,3pt,Jump Shot,[],1641715,34.510512483574246,46.32352941176471,1610612764,106,79,2025-12-03T01:59:17Z,5340000,False,18.0,272.0,1,left,MISS C. Whitmore 27' pullup 3PT,[1641715],1610612764.0,WAS,pullup,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,27.25,Missed,,,,,,,,,,,,,,,,,,
541,PT09M34.00S,2025-12-03T01:55:10.3Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,106,79,2025-12-03T01:55:13Z,5350000,False,,,0,,A. Drummond REBOUND (Off:1 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,540.0,6.0,5.0,1.0,,,,,,,,,,,,,,
542,PT09M25.00S,2025-12-03T01:55:19.9Z,4,REGULAR,3pt,Jump Shot,[],1631133,90.09526938239159,4.411764705882353,1610612755,106,79,2025-12-03T01:55:27Z,5360000,False,-228.0,41.0,1,right,MISS J. Walker 3PT,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,23.15,Missed,,,,,,,,,,,,,,,,,,
544,PT09M25.00S,2025-12-03T01:55:19.9Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,106,79,2025-12-03T01:55:27Z,5370000,False,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,542.0,7.0,5.0,2.0,,,,,,,,,,,,,,
545,PT09M20.00S,2025-12-03T01:55:26.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612755,106,79,2025-12-03T01:55:29Z,5380000,False,0.0,0.0,1,right,MISS A. Drummond putback Layup,[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
546,PT09M20.00S,2025-12-03T01:55:26.6Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,106,79,2025-12-03T01:55:29Z,5390000,False,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,545.0,8.0,5.0,3.0,,,,,,,,,,,,,,
547,PT09M20.00S,2025-12-03T01:55:28.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612755,108,79,2025-12-03T01:55:40Z,5400000,False,0.0,0.0,1,right,A. Drummond tip Layup (7 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,7.0,,,,,,,,,,,,,
548,PT09M20.00S,2025-12-03T01:55:33.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,108,79,2025-12-03T01:55:33Z,5410000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M20.00S,2025-12-03T01:58:10.2Z,4,REGULAR,substitution,out,[],1641715,,,1610612764,108,79,2025-12-03T01:58:21Z,5420000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M20.00S,2025-12-03T01:58:10.2Z,4,REGULAR,substitution,in,[],1630551,,,1610612764,108,79,2025-12-03T01:58:21Z,5430000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M10.00S,2025-12-03T01:58:32.5Z,4,REGULAR,turnover,bad pass,[],1642860,,,1610612764,108,79,2025-12-03T01:58:37Z,5440000,False,,,0,,W. Riley bad pass TURNOVER (1 TO),"[1642860, 203083]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Drummond,203083.0,,
552,PT09M10.00S,2025-12-03T01:58:32.5Z,4,REGULAR,steal,,[],203083,,,1610612755,108,79,2025-12-03T01:58:34Z,5450000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
553,PT09M05.00S,2025-12-03T01:58:37.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642272,67.09921156373193,69.36274509803921,1610612755,108,79,2025-12-03T01:58:54Z,5460000,False,97.0,257.0,1,right,MISS J. McCain 27' running 3PT,[1642272],1610612755.0,PHI,running,,,McCain,J. McCain,,,,,Above the Break 3,24+ Right Center,27.44,Missed,,,,,,,,,,,,,,,,,,
554,PT08M58.00S,2025-12-03T01:58:44.7Z,4,REGULAR,rebound,offensive,[],1631133,,,1610612755,108,79,2025-12-03T01:58:44Z,5470000,False,,,0,,J. Walker REBOUND (Off:3 Def:6),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,553.0,9.0,6.0,3.0,,,,,,,,,,,,,,
555,PT08M58.00S,2025-12-03T01:58:43.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631133,94.40999984741211,50.0,1610612755,108,79,2025-12-03T01:58:48Z,5480000,False,0.0,0.0,1,right,MISS J. Walker putback Layup,[1631133],1610612755.0,PHI,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
556,PT08M58.00S,2025-12-03T01:58:43.7Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,108,79,2025-12-03T01:58:48Z,5490000,False,,,0,,A. Drummond REBOUND (Off:4 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,555.0,9.0,5.0,4.0,,,,,,,,,,,,,,
557,PT08M56.00S,2025-12-03T01:58:45.7Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203083,94.40999984741211,50.0,1610612755,110,79,2025-12-03T02:07:47Z,5500000,False,0.0,0.0,1,right,A. Drummond tip DUNK (9 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,9.0,,,,,,,,,,,,,
558,PT08M53.00S,2025-12-03T01:58:52.0Z,4,REGULAR,3pt,Jump Shot,[],1631103,30.436925098554536,76.9607843137255,1610612764,110,79,2025-12-03T02:03:02Z,5510000,False,-135.0,234.0,1,left,MISS M. Branham 26' pullup 3PT,[1631103],1610612764.0,WAS,pullup,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,26.97,Missed,,,,,,,,,,,,,,,,,,
559,PT08M51.00S,2025-12-03T01:58:54.0Z,4,REGULAR,rebound,defensive,[],1642272,,,1610612755,110,79,2025-12-03T02:03:02Z,5520000,False,,,0,,J. McCain REBOUND (Off:0 Def:3),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Left Center,,,558.0,3.0,3.0,0.0,,,,,,,,,,,,,,
560,PT08M44.00S,2025-12-03T01:59:00.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203083,88.25558475689881,95.83333333333334,1610612755,113,79,2025-12-03T02:03:33Z,5530000,False,229.0,58.0,1,right,A. Drummond 3PT running pullup (12 PTS) (J. Edwards 3 AST),"[203083, 1642348]",1610612755.0,PHI,running pullup,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,23.64,Made,,,,,12.0,,J. Edwards,1642348.0,3.0,,,,,,,,,
562,PT08M22.00S,2025-12-03T01:59:20.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,8.09789750328515,47.30392156862745,1610612764,113,79,2025-12-03T01:59:27Z,5550000,False,13.0,24.0,1,left,MISS B. Carrington driving finger roll Layup,[1642267],1610612764.0,WAS,driving finger roll,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
563,PT08M20.00S,2025-12-03T01:59:22.7Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,113,79,2025-12-03T01:59:27Z,5560000,False,,,0,,A. Drummond REBOUND (Off:4 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,562.0,10.0,6.0,4.0,,,,,,,,,,,,,,
564,PT08M15.00S,2025-12-03T01:59:27.8Z,4,REGULAR,turnover,bad pass,[],1642272,,,1610612755,113,79,2025-12-03T01:59:33Z,5570000,False,,,0,,J. McCain bad pass TURNOVER (3 TO),"[1642272, 1641774]",1610612755.0,PHI,,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,3.0,Vukcevic,1641774.0,,
565,PT08M15.00S,2025-12-03T01:59:27.8Z,4,REGULAR,steal,,[],1641774,,,1610612764,113,79,2025-12-03T01:59:29Z,5580000,False,,,0,,T. Vukcevic STEAL (1 STL),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
566,PT08M11.00S,2025-12-03T01:59:31.7Z,4,REGULAR,turnover,bad pass,[],1630551,,,1610612764,113,79,2025-12-03T01:59:35Z,5590000,False,,,0,,J. Champagnie bad pass TURNOVER (3 TO),"[1630551, 1642845]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,Edgecombe,1642845.0,,
567,PT08M11.00S,2025-12-03T01:59:31.7Z,4,REGULAR,steal,,[],1642845,,,1610612755,113,79,2025-12-03T01:59:34Z,5600000,False,,,0,,V. Edgecombe STEAL (2 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
568,PT08M05.00S,2025-12-03T01:59:38.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631133,92.85479632063075,52.69607843137255,1610612755,115,79,2025-12-03T02:05:09Z,5610000,False,13.0,15.0,1,right,J. Walker running Layup (10 PTS) (A. Drummond 3 AST),"[1631133, 203083]",1610612755.0,PHI,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,10.0,,A. Drummond,203083.0,3.0,,,,,,,,,
570,PT07M51.00S,2025-12-03T01:59:53.4Z,4,REGULAR,foul,personal,['2freethrow'],1642845,,,1610612764,115,79,2025-12-03T02:00:06Z,5630000,False,,,0,,V. Edgecombe shooting personal FOUL (2 PF) (Vukcevic 2 FT),"[1642845, 1641774]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Center,,,,,,,,200832.0,,,,2.0,0.0,Vukcevic,1641774.0,,,,,
572,PT07M51.00S,2025-12-03T02:00:19.7Z,4,REGULAR,freethrow,1 of 2,[],1641774,,,1610612764,115,79,2025-12-03T02:00:19Z,5650000,False,,,0,,MISS T. Vukcevic Free Throw 1 of 2,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
573,PT07M51.00S,2025-12-03T02:00:19.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,115,79,2025-12-03T02:00:19Z,5660000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,572.0,,,,,,,,,,,,,,,,,
574,PT07M51.00S,2025-12-03T02:00:20.9Z,4,REGULAR,substitution,out,[],203083,,,1610612764,115,79,2025-12-03T02:00:58Z,5670000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M51.00S,2025-12-03T02:00:20.9Z,4,REGULAR,substitution,out,[],1642272,,,1610612764,115,79,2025-12-03T02:00:58Z,5680000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M51.00S,2025-12-03T02:00:20.9Z,4,REGULAR,substitution,out,[],1642845,,,1610612764,115,79,2025-12-03T02:00:58Z,5690000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M51.00S,2025-12-03T02:00:20.9Z,4,REGULAR,substitution,out,[],1642267,,,1610612764,115,79,2025-12-03T02:00:58Z,5700000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M51.00S,2025-12-03T02:00:20.9Z,4,REGULAR,substitution,out,[],1630551,,,1610612764,115,79,2025-12-03T02:00:58Z,5710000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M51.00S,2025-12-03T02:00:20.9Z,4,REGULAR,substitution,in,[],1642282,,,1610612764,115,79,2025-12-03T02:00:58Z,5720000,False,,,0,,SUB in: H. Sallis,[1642282],1610612755.0,PHI,,,,Sallis,H. Sallis,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M51.00S,2025-12-03T02:00:20.9Z,4,REGULAR,substitution,in,[],1641780,,,1610612764,115,79,2025-12-03T02:00:58Z,5730000,False,,,0,,SUB in: J. Broome,[1641780],1610612755.0,PHI,,,,Broome,J. Broome,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M51.00S,2025-12-03T02:00:20.9Z,4,REGULAR,substitution,in,[],201569,,,1610612764,115,79,2025-12-03T02:00:58Z,5740000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M51.00S,2025-12-03T02:00:20.9Z,4,REGULAR,substitution,in,[],1642273,,,1610612764,115,79,2025-12-03T02:00:58Z,5750000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
