actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
173,PT01M58.00S,2025-11-26T01:41:18.2Z,1,REGULAR,foul,technical,[],1630570,,,1610612755,27,24,2025-11-26T01:41:45Z,1680000,False,,,0,,T. Watford double technical FOUL (1 Tech),[1630570],1610612755.0,PHI,double,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,1830.0,,,2.0,1.0,,
174,PT01M58.00S,2025-11-26T01:41:18.2Z,1,REGULAR,foul,technical,['inpenalty'],1629048,,,1610612755,27,24,2025-11-26T01:41:30Z,1690000,False,,,0,,G. Bitadze double technical FOUL (1 Tech),[1629048],1610612753.0,ORL,double,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,1830.0,,,1.0,1.0,,
175,PT01M58.00S,2025-11-26T01:41:36.3Z,1,REGULAR,freethrow,1 of 2,[],1630570,,,1610612755,28,24,2025-11-26T01:41:36Z,1700000,False,,,0,,T. Watford Free Throw 1 of 2 (7 PTS),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
176,PT01M58.00S,2025-11-26T01:41:37.0Z,1,REGULAR,substitution,out,[],1642272,,,1610612755,28,24,2025-11-26T01:41:42Z,1710000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT01M58.00S,2025-11-26T01:41:37.0Z,1,REGULAR,substitution,in,[],201569,,,1610612755,28,24,2025-11-26T01:41:42Z,1720000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT01M58.00S,2025-11-26T01:41:53.1Z,1,REGULAR,freethrow,2 of 2,[],1630570,,,1610612755,29,24,2025-11-26T01:41:53Z,1730000,False,,,0,,T. Watford Free Throw 2 of 2 (8 PTS),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
179,PT01M49.00S,2025-11-26T01:42:06.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612753,29,24,2025-11-26T01:42:14Z,1740000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Jones 2 FT),"[1629656, 1626145]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627962.0,,,1.0,0.0,Jones,1626145.0
181,PT01M49.00S,2025-11-26T01:42:33.3Z,1,REGULAR,freethrow,1 of 2,[],1626145,,,1610612753,29,25,2025-11-26T01:42:33Z,1760000,False,,,0,,T. Jones Free Throw 1 of 2 (1 PTS),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
182,PT01M49.00S,2025-11-26T01:42:46.4Z,1,REGULAR,freethrow,2 of 2,[],1626145,,,1610612753,29,26,2025-11-26T01:42:46Z,1770000,False,,,0,,T. Jones Free Throw 2 of 2 (2 PTS),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
183,PT01M33.00S,2025-11-26T01:43:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,6.258212877792378,49.754901960784316,1610612755,31,26,2025-11-26T01:43:09Z,1780000,False,1.0,6.0,1,left,Q. Grimes driving reverse Layup (2 PTS) (D. Barlow 1 AST),"[1629656, 1631230]",1610612755.0,PHI,driving reverse,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,0.64,Made,2.0,D. Barlow,1631230.0,1.0,,,,,,,,,,,
185,PT01M21.00S,2025-11-26T01:43:15.8Z,1,REGULAR,turnover,lost ball,[],1630217,,,1610612753,31,26,2025-11-26T01:43:19Z,1800000,False,,,0,,D. Bane lost ball TURNOVER (1 TO),"[1630217, 1642348]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,1.0,Edwards,1642348.0,,,,,,,,,,,,,,,,,
186,PT01M21.00S,2025-11-26T01:43:15.8Z,1,REGULAR,steal,,[],1642348,,,1610612755,31,26,2025-11-26T01:43:17Z,1810000,False,,,0,,J. Edwards STEAL (1 STL),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
187,PT01M18.00S,2025-11-26T01:43:18.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642348,6.521024967148489,51.470588235294116,1610612755,33,26,2025-11-26T01:43:25Z,1820000,False,-7.0,9.0,1,left,J. Edwards running DUNK (9 PTS),[1642348],1610612755.0,PHI,running,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,1.15,Made,9.0,,,,,,,,,,,,,,
188,PT01M03.00S,2025-11-26T01:43:34.0Z,1,REGULAR,3pt,Jump Shot,[],1626145,67.09921156373193,37.00980392156863,1610612753,33,29,2025-11-26T01:43:37Z,1830000,False,-65.0,257.0,1,right,T. Jones 26' 3PT  (5 PTS) (A. Black 1 AST),"[1626145, 1641710]",1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,26.49,Made,5.0,A. Black,1641710.0,1.0,,,,,,,,,,,
190,PT00M48.00S,2025-11-26T01:43:51.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631230,6.652431011826544,48.77450980392157,1610612755,35,29,2025-11-26T01:43:56Z,1850000,False,6.0,10.0,1,left,D. Barlow cutting DUNK (2 PTS) (Q. Grimes 2 AST),"[1631230, 1629656]",1610612755.0,PHI,cutting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,1.17,Made,2.0,Q. Grimes,1629656.0,2.0,,,,,,,,,,,
192,PT00M31.00S,2025-11-26T01:44:12.0Z,1,REGULAR,3pt,Jump Shot,[],1641710,78.79434954007884,9.803921568627452,1610612753,35,32,2025-11-26T01:44:16Z,1870000,False,-201.0,147.0,1,right,A. Black 24' 3PT  (7 PTS) (T. Jones 1 AST),"[1641710, 1626145]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,24.89,Made,7.0,T. Jones,1626145.0,1.0,,,,,,,,,,,
194,PT00M10.10S,2025-11-26T01:44:36.3Z,1,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,35,32,2025-11-26T01:44:41Z,1890000,False,,,0,,Q. Grimes bad pass out-of-bounds TURNOVER (1 TO),[1629656],1610612755.0,PHI,bad pass,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,1.0,,,,,,,,,,,,,1629177.0,,,,,,
195,PT00M02.50S,2025-11-26T01:44:50.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,68.28186596583443,67.40196078431373,1610612753,35,35,2025-11-26T01:44:55Z,1900000,False,87.0,246.0,1,right,T. Jones 26' 3PT pullup (8 PTS),[1626145],1610612753.0,ORL,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,26.06,Made,8.0,,,,,,,,,,,,,,
196,PT00M00.30S,2025-11-26T01:44:56.0Z,1,REGULAR,heave,,[],0,,,1610612755,35,35,2025-11-26T01:45:21Z,1910000,False,,,0,,PHI Heave,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,62.78,,,,,,,,,,,,,,,,
197,PT00M00.10S,2025-11-26T01:44:56.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,35,35,2025-11-26T01:45:21Z,1920000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,196.0,,,,,,,,,,
198,PT00M00.00S,2025-11-26T01:45:10.0Z,1,REGULAR,period,end,[],0,,,1610612755,35,35,2025-11-26T01:45:10Z,1930000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2025-11-26T01:45:35.0Z,2,REGULAR,substitution,out,['startperiod'],1630570,,,1610612755,35,35,2025-11-26T01:48:04Z,1940000,False,,,0,,SUB out: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2025-11-26T01:45:35.0Z,2,REGULAR,substitution,out,['startperiod'],1631230,,,1610612755,35,35,2025-11-26T01:48:04Z,1950000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2025-11-26T01:45:35.0Z,2,REGULAR,substitution,out,['startperiod'],1629048,,,1610612755,35,35,2025-11-26T01:48:04Z,1960000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT12M00.00S,2025-11-26T01:45:35.0Z,2,REGULAR,substitution,in,['startperiod'],203083,,,1610612755,35,35,2025-11-26T01:48:04Z,1970000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT12M00.00S,2025-11-26T01:45:35.0Z,2,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,35,35,2025-11-26T01:48:04Z,1980000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT12M00.00S,2025-11-26T01:45:35.0Z,2,REGULAR,substitution,in,['startperiod'],1628976,,,1610612755,35,35,2025-11-26T01:48:04Z,1990000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT12M00.00S,2025-11-26T01:48:33.2Z,2,REGULAR,period,start,[],0,,,1610612753,35,35,2025-11-26T01:48:33Z,2000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT11M42.00S,2025-11-26T01:48:50.5Z,2,REGULAR,turnover,lost ball,[],1628976,,,1610612753,35,35,2025-11-26T01:48:55Z,2010000,False,,,0,,W. Carter Jr. lost ball TURNOVER (1 TO),"[1628976, 201569]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,1.0,Gordon,201569.0,,,,,,,,,,,,,,,,,
207,PT11M42.00S,2025-11-26T01:48:50.5Z,2,REGULAR,steal,,[],201569,,,1610612755,35,35,2025-11-26T01:48:53Z,2020000,False,,,0,,E. Gordon STEAL (1 STL),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
208,PT11M33.00S,2025-11-26T01:48:59.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,9.280551905387648,48.03921568627451,1610612755,35,35,2025-11-26T01:49:03Z,2030000,False,10.0,35.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,3.61,Missed,,,,,,,,,,,,,,,
209,PT11M30.00S,2025-11-26T01:49:02.3Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,35,35,2025-11-26T01:49:02Z,2040000,False,,,0,,A. Drummond REBOUND (Off:1 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,208.0,6.0,5.0,1.0,,,,,,,
210,PT11M30.00S,2025-11-26T01:49:02.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203083,5.590000152587891,50.0,1610612755,35,35,2025-11-26T01:49:05Z,2050000,False,0.0,0.0,1,left,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
211,PT11M30.00S,2025-11-26T01:49:02.3Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612753,35,35,2025-11-26T01:49:05Z,2060000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,210.0,1.0,1.0,0.0,,,,,,,
212,PT11M25.00S,2025-11-26T01:49:07.2Z,2,REGULAR,3pt,Jump Shot,[],1628976,67.49342969776609,49.26470588235294,1610612753,35,35,2025-11-26T01:52:06Z,2070000,False,-4.0,253.0,1,right,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,25.31,Missed,,,,,,,,,,,,,,,
213,PT11M21.00S,2025-11-26T01:49:11.2Z,2,REGULAR,rebound,offensive,[],1630217,,,1610612753,35,35,2025-11-26T01:49:14Z,2080000,False,,,0,,D. Bane REBOUND (Off:1 Def:0),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,,212.0,1.0,0.0,1.0,,,,,,,
214,PT11M19.00S,2025-11-26T01:49:13.4Z,2,REGULAR,turnover,lost ball,[],1630217,,,1610612753,35,35,2025-11-26T01:49:16Z,2090000,False,,,0,,D. Bane lost ball TURNOVER (2 TO),"[1630217, 1642348]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,2.0,Edwards,1642348.0,,,,,,,,,,,,,,,,,
215,PT11M19.00S,2025-11-26T01:49:13.4Z,2,REGULAR,steal,,[],1642348,,,1610612755,35,35,2025-11-26T01:49:15Z,2100000,False,,,0,,J. Edwards STEAL (2 STL),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
216,PT11M10.00S,2025-11-26T01:49:22.3Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612755,35,35,2025-11-26T01:49:27Z,2110000,False,,,0,,E. Gordon bad pass TURNOVER (1 TO),"[201569, 1626145]",1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,1.0,Jones,1626145.0,,,,,,,,,,,,,,,,,
217,PT11M10.00S,2025-11-26T01:49:22.3Z,2,REGULAR,steal,,[],1626145,,,1610612753,35,35,2025-11-26T01:49:24Z,2120000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
218,PT11M05.00S,2025-11-26T01:49:27.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641710,94.56307490144546,52.69607843137255,1610612753,35,35,2025-11-26T01:49:35Z,2130000,False,13.0,-1.0,1,right,MISS A. Black running alley-oop DUNK,[1641710],1610612753.0,ORL,running alley-oop,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,1.36,Missed,,,,,,,,,,,,,,,
219,PT11M00.00S,2025-11-26T01:49:32.3Z,2,REGULAR,rebound,offensive,[],1642869,,,1610612753,35,35,2025-11-26T01:49:35Z,2140000,False,,,0,,N. Penda REBOUND (Off:2 Def:0),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,,,,,,,,,,218.0,2.0,0.0,2.0,,,,,,,
220,PT11M00.00S,2025-11-26T01:49:31.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642869,94.40999984741211,50.0,1610612753,35,37,2025-11-26T01:49:31Z,2150000,False,0.0,0.0,1,right,N. Penda tip Layup (3 PTS),[1642869],1610612753.0,ORL,tip,,,Penda,N. Penda,,,,,Mid-Range,8-16 Left,,,,0.0,Made,3.0,,,,,,,,,,,,,,
221,PT10M40.00S,2025-11-26T01:49:52.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,15.719448094612352,53.18627450980392,1610612755,35,37,2025-11-26T01:55:10Z,2160000,False,-16.0,95.0,1,left,MISS A. Drummond 9' driving floating Shot,[203083],1610612755.0,PHI,driving floating,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,9.66,Missed,,,,,,,,,,,,,,,
222,PT10M38.00S,2025-11-26T01:49:54.8Z,2,REGULAR,rebound,defensive,[],1642869,,,1610612753,35,37,2025-11-26T01:49:58Z,2170000,False,,,0,,N. Penda REBOUND (Off:2 Def:1),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,221.0,3.0,1.0,2.0,,,,,,,
223,PT10M32.00S,2025-11-26T01:50:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,95.48291721419186,54.90196078431373,1610612753,35,39,2025-11-26T01:56:18Z,2180000,False,25.0,-10.0,1,right,A. Black driving finger roll Layup (9 PTS),[1641710],1610612753.0,ORL,driving finger roll,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,2.65,Made,9.0,,,,,,,,,,,,,,
224,PT10M14.00S,2025-11-26T01:50:18.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,5.338370565045992,46.81372549019608,1610612755,37,39,2025-11-26T01:50:22Z,2190000,False,16.0,-2.0,1,left,E. Gordon driving finger roll Layup (2 PTS),[201569],1610612755.0,PHI,driving finger roll,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,1.61,Made,2.0,,,,,,,,,,,,,,
225,PT10M02.00S,2025-11-26T01:50:29.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,80.6340341655716,34.80392156862745,1610612753,37,39,2025-11-26T01:50:35Z,2200000,False,-76.0,130.0,1,right,MISS D. Bane 15' pullup Shot,[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Left,,,,15.02,Missed,,,,,,,,,,,,,,,
226,PT10M01.00S,2025-11-26T01:50:30.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,37,39,2025-11-26T01:50:35Z,2210000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,225.0,,,,,,,,,,
227,PT10M01.00S,2025-11-26T01:50:36.0Z,2,REGULAR,foul,personal,[],1629656,,,1610612753,37,39,2025-11-26T01:50:42Z,2220000,False,,,0,,Q. Grimes loose ball personal FOUL (2 PF),"[1629656, 1628976]",1610612755.0,PHI,loose ball,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629177.0,,,2.0,0.0,Carter Jr.,1628976.0
229,PT09M55.00S,2025-11-26T01:50:56.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,95.22010512483574,51.470588235294116,1610612753,37,41,2025-11-26T01:51:01Z,2240000,False,7.0,-8.0,1,right,W. Carter Jr. cutting finger roll Layup (4 PTS) (D. Bane 1 AST),"[1628976, 1630217]",1610612753.0,ORL,cutting finger roll,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,1.06,Made,4.0,D. Bane,1630217.0,1.0,,,,,,,,,,,
231,PT09M35.00S,2025-11-26T01:51:16.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.521024967148489,49.01960784313725,1610612755,37,41,2025-11-26T01:51:19Z,2260000,False,5.0,9.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,1.01,Missed,,,,,,,,,,,,,,,
232,PT09M33.00S,2025-11-26T01:51:18.7Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,37,41,2025-11-26T01:51:18Z,2270000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,231.0,4.0,2.0,2.0,,,,,,,
233,PT09M30.00S,2025-11-26T01:51:23.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641710,95.0886990801577,49.01960784313725,1610612753,37,43,2025-11-26T01:51:29Z,2280000,False,-5.0,-6.0,1,right,A. Black running finger roll Layup (11 PTS) (D. Bane 2 AST),"[1641710, 1630217]",1610612753.0,ORL,running finger roll,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,0.8,Made,11.0,D. Bane,1630217.0,2.0,,,,,,,,,,,
235,PT09M30.00S,2025-11-26T01:51:26.7Z,2,REGULAR,foul,personal,['1freethrow'],203083,,,1610612753,37,43,2025-11-26T01:51:35Z,2300000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Black 1 FT),"[203083, 1641710]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,,,1.0,0.0,Black,1641710.0
237,PT09M30.00S,2025-11-26T01:51:53.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1641710,,,1610612753,37,44,2025-11-26T01:51:53Z,2320000,False,,,0,,A. Black Free Throw 1 of 1 (12 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
238,PT09M18.00S,2025-11-26T01:52:07.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.915243101182654,48.529411764705884,1610612755,39,44,2025-11-26T01:52:10Z,2330000,False,7.0,13.0,1,left,T. Maxey driving finger roll Layup (9 PTS) (E. Gordon 1 AST),"[1630178, 201569]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,1.45,Made,9.0,E. Gordon,201569.0,1.0,,,,,,,,,,,
240,PT08M55.00S,2025-11-26T01:52:29.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,94.56307490144546,51.470588235294116,1610612753,39,46,2025-11-26T01:52:34Z,2350000,False,7.0,-1.0,1,right,W. Carter Jr. driving DUNK (6 PTS),[1628976],1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,0.75,Made,6.0,,,,,,,,,,,,,,
241,PT08M40.00S,2025-11-26T01:52:45.4Z,2,REGULAR,3pt,Jump Shot,[],1630178,38.71550591327201,51.470588235294116,1610612755,39,46,2025-11-26T01:52:50Z,2360000,False,-7.0,311.0,1,left,MISS T. Maxey 31' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,31.15,Missed,,,,,,,,,,,,,,,
242,PT08M40.00S,2025-11-26T01:52:45.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,39,46,2025-11-26T01:52:50Z,2370000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,241.0,,,,,,,,,,
244,PT08M40.00S,2025-11-26T01:52:50.7Z,2,REGULAR,substitution,out,[],1642348,,,1610612753,39,46,2025-11-26T01:52:59Z,2390000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M40.00S,2025-11-26T01:52:50.7Z,2,REGULAR,substitution,out,[],201569,,,1610612753,39,46,2025-11-26T01:52:59Z,2400000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M40.00S,2025-11-26T01:52:50.7Z,2,REGULAR,substitution,in,[],1631230,,,1610612753,39,46,2025-11-26T01:52:59Z,2410000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M40.00S,2025-11-26T01:52:50.7Z,2,REGULAR,substitution,in,[],1642272,,,1610612753,39,46,2025-11-26T01:52:59Z,2420000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M27.00S,2025-11-26T01:53:18.7Z,2,REGULAR,3pt,Jump Shot,[],1641710,89.83245729303549,4.6568627450980395,1610612753,39,49,2025-11-26T01:53:24Z,2430000,False,-227.0,43.0,1,right,A. Black 3PT step back (15 PTS) (D. Bane 3 AST),"[1641710, 1630217]",1610612753.0,ORL,step back,,,Black,A. Black,,,,,Left Corner 3,24+ Left,,,,23.08,Made,15.0,D. Bane,1630217.0,3.0,,,,,,,,,,,
250,PT08M11.00S,2025-11-26T01:53:36.8Z,2,REGULAR,foul,personal,['2freethrow'],1626145,,,1610612755,39,49,2025-11-26T01:53:44Z,2450000,False,,,0,,T. Jones shooting personal FOUL (2 PF) (Grimes 2 FT),"[1626145, 1629656]",1610612753.0,ORL,shooting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,,,2.0,0.0,Grimes,1629656.0
252,PT08M11.00S,2025-11-26T01:54:05.7Z,2,REGULAR,freethrow,1 of 2,[],1629656,,,1610612755,40,49,2025-11-26T01:54:05Z,2470000,False,,,0,,Q. Grimes Free Throw 1 of 2 (3 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
253,PT08M11.00S,2025-11-26T01:54:06.8Z,2,REGULAR,substitution,out,[],1642869,,,1610612755,40,49,2025-11-26T01:54:10Z,2480000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M11.00S,2025-11-26T01:54:06.8Z,2,REGULAR,substitution,in,[],1630532,,,1610612755,40,49,2025-11-26T01:54:10Z,2490000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT08M11.00S,2025-11-26T01:54:06.8Z,2,REGULAR,substitution,out,[],1626145,,,1610612755,40,49,2025-11-26T01:54:35Z,2495000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT08M11.00S,2025-11-26T01:54:06.8Z,2,REGULAR,substitution,in,[],1630591,,,1610612755,40,49,2025-11-26T01:54:35Z,2497500,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
