actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
355,PT10M04.00S,2024-03-24T20:21:28.7Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,46,62,2024-03-24T20:21:50Z,3410000,False,,,0,,Z. Williamson Free Throw 1 of 2 (20 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,,,,,20.0,,,,,
356,PT10M04.00S,2024-03-24T20:21:28.7Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,46,62,2024-03-24T20:21:50Z,3420000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
357,PT10M01.00S,2024-03-24T20:21:31.7Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612765,46,62,2024-03-24T20:21:50Z,3430000,False,,,0,,C. Metu REBOUND (Off:1 Def:4),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,,,,356.0,,,5.0,4.0,1.0,,,,,,,,,,
358,PT09M45.00S,2024-03-24T20:22:03.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631204,11.350197109067011,40.68627450980392,1610612765,46,62,2024-03-24T20:22:08Z,3440000,False,47.0,54.0,1,left,MISS M. Sasser 7' driving floating Shot,[1631204],1610612765.0,DET,driving floating,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,,,,,,,,
359,PT09M42.00S,2024-03-24T20:22:06.1Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,46,62,2024-03-24T20:22:08Z,3450000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,358.0,,,5.0,5.0,0.0,,,,,,,,,,
360,PT09M40.00S,2024-03-24T20:22:10.7Z,3,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612740,46,62,2024-03-24T20:22:37Z,3460000,False,,,0,,C. Metu shooting personal FOUL (2 PF) (Williamson 2 FT),"[1629002, 1629627]",1610612765.0,DET,shooting,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,,204059.0,,,,,2.0,0.0,Williamson,1629627.0,,,,,,
362,PT09M40.00S,2024-03-24T20:22:37.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629627,,,1610612740,46,63,2024-03-24T20:22:37Z,3480000,False,,,0,,Z. Williamson Free Throw 1 of 2 (21 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,,,,,21.0,,,,,
363,PT09M40.00S,2024-03-24T20:22:37.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629627,,,1610612740,46,64,2024-03-24T20:23:04Z,3490000,False,,,0,,Z. Williamson Free Throw 2 of 2 (22 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,,,,,22.0,,,,,
366,PT09M31.00S,2024-03-24T20:23:19.1Z,3,REGULAR,foul,offensive,[],1630164,,,1610612765,46,64,2024-03-24T20:23:56Z,3520000,False,,,0,,J. Wiseman offensive FOUL (4 PF),"[1630164, 1630530]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Left Center,,,,,,204059.0,,,,,4.0,0.0,Murphy III,1630530.0,,,,,,
368,PT09M31.00S,2024-03-24T20:23:19.1Z,3,REGULAR,turnover,offensive foul,[],1630164,,,1610612765,46,64,2024-03-24T20:23:19Z,3540000,False,,,0,,J. Wiseman offensive foul TURNOVER (4 TO),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Left Center,,,,,,204059.0,4.0,,,,,,,,,,,,,
369,PT09M31.00S,2024-03-24T20:23:27.7Z,3,REGULAR,substitution,out,[],1630164,,,1610612740,46,64,2024-03-24T20:23:30Z,3550000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT09M31.00S,2024-03-24T20:23:27.7Z,3,REGULAR,substitution,in,[],1641787,,,1610612740,46,64,2024-03-24T20:23:30Z,3560000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT09M12.00S,2024-03-24T20:23:42.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,92.95335085413929,56.372549019607845,1610612740,46,64,2024-03-24T20:23:46Z,3570000,False,32.0,14.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
372,PT09M10.00S,2024-03-24T20:23:44.5Z,3,REGULAR,rebound,defensive,[],1641787,,,1610612765,46,64,2024-03-24T20:23:46Z,3580000,False,,,0,,T. Evbuomwan REBOUND (Off:1 Def:5),[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,,,,,371.0,,,6.0,5.0,1.0,,,,,,,,,,
373,PT09M04.00S,2024-03-24T20:23:51.1Z,3,REGULAR,3pt,Jump Shot,[],1631204,28.56438896189225,18.627450980392155,1610612765,46,64,2024-03-24T20:23:55Z,3590000,False,157.0,216.0,1,left,MISS M. Sasser 26' 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,26.7,Missed,,,,,,,,,,,,,,,,,,
374,PT09M00.00S,2024-03-24T20:23:54.2Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,46,64,2024-03-24T20:23:54Z,3600000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,373.0,,,1.0,1.0,0.0,,,,,,,,,,
375,PT08M58.00S,2024-03-24T20:23:56.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203468,89.79960578186596,52.69607843137255,1610612740,46,66,2024-03-24T20:24:14Z,3610000,False,13.0,43.0,1,right,C. McCollum driving floating Jump Shot (7 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,4.55,Made,,,,,,,,,,,,,7.0,,,,,
377,PT08M37.00S,2024-03-24T20:24:36.2Z,3,REGULAR,foul,personal,['2freethrow'],1626204,,,1610612765,46,66,2024-03-24T20:24:44Z,3630000,False,,,0,,L. Nance Jr. shooting personal FOUL (2 PF) (Metu 2 FT),"[1626204, 1629002]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1628171.0,,,,,2.0,0.0,Metu,1629002.0,,,,,,
379,PT08M37.00S,2024-03-24T20:25:01.3Z,3,REGULAR,freethrow,1 of 2,[],1629002,,,1610612765,47,66,2024-03-24T20:25:26Z,3650000,False,,,0,,C. Metu Free Throw 1 of 2 (7 PTS),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
380,PT08M37.00S,2024-03-24T20:25:01.3Z,3,REGULAR,freethrow,2 of 2,[],1629002,,,1610612765,47,66,2024-03-24T20:25:26Z,3660000,False,,,0,,MISS C. Metu Free Throw 2 of 2,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
381,PT08M32.00S,2024-03-24T20:25:06.3Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612740,47,66,2024-03-24T20:25:26Z,3670000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:3),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,380.0,,,3.0,3.0,0.0,,,,,,,,,,
382,PT08M23.00S,2024-03-24T20:25:32.5Z,3,REGULAR,3pt,Jump Shot,[],1630529,71.40275952693824,16.17647058823529,1610612740,47,69,2024-03-24T20:25:48Z,3680000,False,-169.0,216.0,1,right,H. Jones 27' 3PT  (7 PTS) (Z. Williamson 5 AST),"[1630529, 1629627]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,27.46,Made,,,,,,,,,,,,,7.0,Z. Williamson,1629627.0,5.0,,
384,PT08M06.00S,2024-03-24T20:25:49.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629002,10.298948751642584,44.11764705882353,1610612765,49,69,2024-03-24T20:26:31Z,3700000,False,29.0,44.0,1,left,C. Metu driving Hook (9 PTS),[1629002],1610612765.0,DET,driving,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,5.32,Made,,,,,,,,,,,,,9.0,,,,,
385,PT07M48.00S,2024-03-24T20:26:07.6Z,3,REGULAR,3pt,Jump Shot,[],1630529,72.7168199737188,18.382352941176478,1610612740,49,69,2024-03-24T20:26:12Z,3710000,False,-158.0,204.0,1,right,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
386,PT07M46.00S,2024-03-24T20:26:09.6Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612765,49,69,2024-03-24T20:26:12Z,3720000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:4),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,,,,,385.0,,,4.0,4.0,0.0,,,,,,,,,,
387,PT07M43.00S,2024-03-24T20:26:19.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1628972,8.853482260183966,46.32352941176471,1610612765,51,69,2024-03-24T20:26:44Z,3730000,False,18.0,31.0,1,left,T. Brown Jr. driving floating Jump Shot (4 PTS),[1628972],1610612765.0,DET,driving floating,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,,,,,,,,,4.0,,,,,
388,PT07M43.00S,2024-03-24T20:26:35.2Z,3,REGULAR,violation,defensive goaltending,[],1629627,,,1610612765,51,69,2024-03-24T20:26:44Z,3740000,False,,,0,,Z. Williamson defensive goaltending VIOLATION,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,202056.0,,,,,,,,,,,,,,
389,PT07M43.00S,2024-03-24T20:26:40.2Z,3,REGULAR,foul,personal,['1freethrow'],203468,,,1610612765,51,69,2024-03-24T20:26:51Z,3750000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Brown Jr. 1 FT),"[203468, 1628972]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,202056.0,,,,,1.0,0.0,Brown Jr.,1628972.0,,,,,,
391,PT07M43.00S,2024-03-24T20:26:52.2Z,3,REGULAR,freethrow,1 of 1,[],1628972,,,1610612765,52,69,2024-03-24T20:26:52Z,3770000,False,,,0,,T. Brown Jr. Free Throw 1 of 1 (5 PTS),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
392,PT07M22.00S,2024-03-24T20:27:04.0Z,3,REGULAR,turnover,bad pass,[],1629627,,,1610612740,52,69,2024-03-24T20:27:09Z,3780000,False,,,0,,Z. Williamson bad pass TURNOVER (3 TO),"[1629627, 1631093]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right Center,,,,,,,3.0,,,,,,,,,,,,Ivey,1631093.0
393,PT07M22.00S,2024-03-24T20:27:04.0Z,3,REGULAR,steal,,[],1631093,,,1610612765,52,69,2024-03-24T20:27:06Z,3790000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
394,PT07M17.00S,2024-03-24T20:27:11.4Z,3,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612765,52,69,2024-03-24T20:27:30Z,3800000,False,,,0,,Z. Williamson shooting personal FOUL (1 PF) (Ivey 2 FT),"[1629627, 1631093]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1628171.0,,,,,1.0,0.0,Ivey,1631093.0,,,,,,
396,PT07M17.00S,2024-03-24T20:27:41.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631093,,,1610612765,53,69,2024-03-24T20:27:41Z,3820000,False,,,0,,J. Ivey Free Throw 1 of 2 (13 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,,,,,,13.0,,,,,
397,PT07M17.00S,2024-03-24T20:28:00.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631093,,,1610612765,54,69,2024-03-24T20:28:00Z,3830000,False,,,0,,J. Ivey Free Throw 2 of 2 (14 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,,,,,,14.0,,,,,
398,PT06M52.00S,2024-03-24T20:28:26.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,83.49211563731932,38.23529411764706,1610612740,54,71,2024-03-24T20:28:32Z,3840000,False,-59.0,103.0,1,right,C. McCollum 11' turnaround Jump Shot (9 PTS),[203468],1610612740.0,NOP,turnaround,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,11.83,Made,,,,,,,,,,,,,9.0,,,,,
399,PT06M39.00S,2024-03-24T20:28:42.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612765,54,71,2024-03-24T20:28:53Z,3850000,False,,,0,,L. Nance Jr. shooting personal FOUL (3 PF) (Brown Jr. 2 FT),"[1626204, 1628972]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,202056.0,,,,,3.0,0.0,Brown Jr.,1628972.0,,,,,,
401,PT06M39.00S,2024-03-24T20:28:56.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,54,71,2024-03-24T20:28:56Z,3870000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M39.00S,2024-03-24T20:31:47.0Z,3,REGULAR,freethrow,1 of 2,[],1628972,,,1610612765,54,71,2024-03-24T20:31:47Z,3880000,False,,,0,,MISS T. Brown Jr. Free Throw 1 of 2,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
403,PT06M39.00S,2024-03-24T20:31:47.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,54,71,2024-03-24T20:31:47Z,3890000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,402.0,,,,,,,,,,,,,,,
404,PT06M39.00S,2024-03-24T20:31:59.6Z,3,REGULAR,freethrow,2 of 2,[],1628972,,,1610612765,55,71,2024-03-24T20:31:59Z,3900000,False,,,0,,T. Brown Jr. Free Throw 2 of 2 (6 PTS),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
405,PT06M20.00S,2024-03-24T20:32:19.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,94.26741130091985,40.19607843137255,1610612740,55,71,2024-03-24T20:32:33Z,3910000,False,-49.0,1.0,1,right,MISS T. Murphy III driving DUNK - blocked,"[1630530, 1629002]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,Metu,1629002.0,,,,,,,,,,,,,,,,
406,PT06M20.00S,2024-03-24T20:32:19.1Z,3,REGULAR,block,,[],1629002,,,1610612740,55,71,2024-03-24T20:32:22Z,3920000,False,,,0,,C. Metu BLOCK (1 BLK),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
407,PT06M17.00S,2024-03-24T20:32:22.1Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612765,55,71,2024-03-24T20:32:33Z,3930000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:5),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,405.0,,,5.0,5.0,0.0,,,,,,,,,,
408,PT05M59.00S,2024-03-24T20:32:40.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,5.436925098554539,54.411764705882355,1610612765,57,71,2024-03-24T20:32:45Z,3940000,False,-22.0,-1.0,1,left,J. Ivey driving finger roll Layup (16 PTS),[1631093],1610612765.0,DET,driving finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,,,,,16.0,,,,,
409,PT05M49.00S,2024-03-24T20:32:53.8Z,3,REGULAR,foul,personal,['2freethrow'],1641787,,,1610612740,57,71,2024-03-24T20:33:08Z,3950000,False,,,0,,T. Evbuomwan shooting personal FOUL (3 PF) (Murphy III 2 FT),"[1641787, 1630530]",1610612765.0,DET,shooting,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,202056.0,,,,,3.0,0.0,Murphy III,1630530.0,,,,,,
411,PT05M49.00S,2024-03-24T20:33:19.4Z,3,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,57,71,2024-03-24T20:33:19Z,3970000,False,,,0,,MISS T. Murphy III Free Throw 1 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
412,PT05M49.00S,2024-03-24T20:33:19.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,57,71,2024-03-24T20:33:19Z,3980000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,411.0,,,,,,,,,,,,,,,
413,PT05M49.00S,2024-03-24T20:33:20.4Z,3,REGULAR,substitution,out,[],1631204,,,1610612740,57,71,2024-03-24T20:33:35Z,3990000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M49.00S,2024-03-24T20:33:20.4Z,3,REGULAR,substitution,out,[],203468,,,1610612740,57,71,2024-03-24T20:33:35Z,4000000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M49.00S,2024-03-24T20:33:20.4Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,57,71,2024-03-24T20:33:35Z,4010000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M49.00S,2024-03-24T20:33:20.4Z,3,REGULAR,substitution,in,[],1630201,,,1610612740,57,71,2024-03-24T20:33:35Z,4020000,False,,,0,,SUB in: M. Flynn,[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M49.00S,2024-03-24T20:33:20.4Z,3,REGULAR,substitution,in,[],1630230,,,1610612740,57,71,2024-03-24T20:33:35Z,4030000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M49.00S,2024-03-24T20:33:20.4Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,57,71,2024-03-24T20:33:35Z,4040000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M49.00S,2024-03-24T20:33:43.8Z,3,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,57,72,2024-03-24T20:33:43Z,4050000,False,,,0,,T. Murphy III Free Throw 2 of 2 (5 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
420,PT05M37.00S,2024-03-24T20:33:59.6Z,3,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,57,72,2024-03-24T20:34:09Z,4060000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (4 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,204059.0,4.0,,,,,,,,,,,,,
421,PT05M25.00S,2024-03-24T20:34:18.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,74.95072273324573,89.2156862745098,1610612740,57,72,2024-03-24T20:34:28Z,4070000,False,196.0,183.0,1,right,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,26.82,Missed,,,,,,,,,,,,,,,,,,
422,PT05M21.00S,2024-03-24T20:34:22.5Z,3,REGULAR,rebound,defensive,[],1641787,,,1610612765,57,72,2024-03-24T20:34:22Z,4080000,False,,,0,,T. Evbuomwan REBOUND (Off:1 Def:6),[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Right Center,,,,,421.0,,,7.0,6.0,1.0,,,,,,,,,,
423,PT05M09.00S,2024-03-24T20:34:35.4Z,3,REGULAR,3pt,Jump Shot,[],1628972,26.461892247043366,87.00980392156862,1610612765,57,72,2024-03-24T20:34:50Z,4090000,False,-185.0,196.0,1,left,MISS T. Brown Jr. 26' pullup 3PT,[1628972],1610612765.0,DET,pullup,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,26.97,Missed,,,,,,,,,,,,,,,,,,
424,PT05M06.00S,2024-03-24T20:34:38.4Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,57,72,2024-03-24T20:34:41Z,4100000,False,,,0,,N. Marshall REBOUND (Off:0 Def:4),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,423.0,,,4.0,4.0,0.0,,,,,,,,,,
425,PT05M02.00S,2024-03-24T20:34:41.2Z,3,REGULAR,turnover,bad pass,[],1630230,,,1610612740,57,72,2024-03-24T20:34:48Z,4110000,False,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 1630201]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,,,,,,,,,,Flynn,1630201.0
426,PT05M02.00S,2024-03-24T20:34:41.2Z,3,REGULAR,steal,,[],1630201,,,1610612765,57,72,2024-03-24T20:34:43Z,4120000,False,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
427,PT04M56.00S,2024-03-24T20:34:48.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641787,4.12286465177398,97.05882352941177,1610612765,57,72,2024-03-24T20:35:03Z,4130000,False,-235.0,-14.0,1,left,MISS T. Evbuomwan running 3PT,[1641787],1610612765.0,DET,running,,,Evbuomwan,T. Evbuomwan,,,,,Left Corner 3,24+ Left,23.57,Missed,,,,,,,,,,,,,,,,,,
428,PT04M53.00S,2024-03-24T20:34:51.3Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,57,72,2024-03-24T20:35:38Z,4140000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:6),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,,427.0,,,6.0,6.0,0.0,,,,,,,,,,
429,PT04M39.00S,2024-03-24T20:35:07.3Z,3,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612740,57,72,2024-03-24T20:35:18Z,4150000,False,,,0,,J. Ivey shooting personal FOUL (3 PF) (Murphy III 2 FT),"[1631093, 1630530]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,204059.0,,,,,3.0,0.0,Murphy III,1630530.0,,,,,,
431,PT04M39.00S,2024-03-24T20:35:31.1Z,3,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,57,72,2024-03-24T20:35:31Z,4170000,False,,,0,,MISS T. Murphy III Free Throw 1 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
432,PT04M39.00S,2024-03-24T20:35:31.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,57,72,2024-03-24T20:35:31Z,4180000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,431.0,,,,,,,,,,,,,,,
433,PT04M39.00S,2024-03-24T20:35:32.1Z,3,REGULAR,substitution,out,[],1628972,,,1610612740,57,72,2024-03-24T20:35:49Z,4190000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M39.00S,2024-03-24T20:35:32.1Z,3,REGULAR,substitution,out,[],1631093,,,1610612740,57,72,2024-03-24T20:35:49Z,4200000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M39.00S,2024-03-24T20:35:32.1Z,3,REGULAR,substitution,out,[],1626204,,,1610612740,57,72,2024-03-24T20:35:49Z,4210000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M39.00S,2024-03-24T20:35:32.1Z,3,REGULAR,substitution,in,[],1631197,,,1610612740,57,72,2024-03-24T20:35:49Z,4220000,False,,,0,,SUB in: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M39.00S,2024-03-24T20:35:32.1Z,3,REGULAR,substitution,in,[],203095,,,1610612740,57,72,2024-03-24T20:35:49Z,4230000,False,,,0,,SUB in: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
