actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
172,PT09M46.00S,2024-02-03T00:43:24.5Z,2,REGULAR,substitution,out,[],1628464,,,1610612746,39,31,2024-02-03T00:43:37Z,1710000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M46.00S,2024-02-03T00:43:24.5Z,2,REGULAR,substitution,in,[],202331,,,1610612746,39,31,2024-02-03T00:43:37Z,1720000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M38.00S,2024-02-03T00:43:49.8Z,2,REGULAR,3pt,Jump Shot,[],1626181,87.72996057818659,96.56862745098039,1610612746,39,31,2024-02-03T00:43:55Z,1730000,False,233.0,63.0,1,right,MISS N. Powell 24' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,24.11,Missed,,,,,,,,,,,,,,,,,,
175,PT09M34.00S,2024-02-03T00:43:53.8Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612765,39,31,2024-02-03T00:43:55Z,1740000,False,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612765.0,DET,,,,Morris,M. Morris,,,,,Right Corner 3,24+ Right,,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,,
176,PT09M24.00S,2024-02-03T00:44:06.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,5.601182654402102,55.63725490196079,1610612765,39,31,2024-02-03T00:46:58Z,1750000,False,-28.0,0.0,1,left,MISS A. Thompson reverse Layup,[1641709],1610612765.0,DET,reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,,,,
177,PT09M23.00S,2024-02-03T00:44:07.2Z,2,REGULAR,rebound,offensive,[],201568,,,1610612765,39,31,2024-02-03T00:46:58Z,1760000,False,,,0,,D. Gallinari REBOUND (Off:1 Def:0),[201568],1610612765.0,DET,,,,Gallinari,D. Gallinari,,,,,Restricted Area,0-8 Center,,,,176.0,1.0,0.0,1.0,,,,,,,,,,,,,
178,PT09M23.00S,2024-02-03T00:44:09.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201568,5.206964520367937,48.03921568627451,1610612765,39,31,2024-02-03T00:47:21Z,1770000,False,10.0,-4.0,1,left,MISS D. Gallinari tip Layup - blocked,"[201568, 202331]",1610612765.0,DET,tip,,,Gallinari,D. Gallinari,,,,,Restricted Area,0-8 Center,1.04,Missed,,,,,,,,,,,,,,,,,George,202331.0
179,PT09M23.00S,2024-02-03T00:44:09.6Z,2,REGULAR,block,,[],202331,,,1610612765,39,31,2024-02-03T00:44:11Z,1780000,False,,,0,,P. George BLOCK (1 BLK),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
180,PT09M22.00S,2024-02-03T00:44:10.6Z,2,REGULAR,rebound,defensive,[],201566,,,1610612746,39,31,2024-02-03T00:47:10Z,1790000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,178.0,1.0,1.0,0.0,,,,,,,,,,,,,
181,PT09M09.00S,2024-02-03T00:44:19.0Z,2,REGULAR,2pt,Jump Shot,[],202331,76.2976346911958,31.61764705882353,1610612746,39,33,2024-02-03T00:44:23Z,1800000,False,-92.0,170.0,1,right,P. George 19' step back Jump Shot (4 PTS) (J. Harden 1 AST),"[202331, 201935]",1610612746.0,LAC,step back,,,George,P. George,,,,,Mid-Range,16-24 Left Center,19.35,Made,4.0,,,,,,,,,,,,,J. Harden,201935.0,1.0,,
183,PT08M50.00S,2024-02-03T00:44:37.9Z,2,REGULAR,3pt,Jump Shot,[],1631204,28.991458607095925,22.30392156862745,1610612765,42,33,2024-02-03T00:44:45Z,1820000,False,138.0,220.0,1,left,M. Sasser 26' 3PT  (6 PTS) (D. Gallinari 1 AST),"[1631204, 201568]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,26.0,Made,6.0,,,,,,,,,,,,,D. Gallinari,201568.0,1.0,,
323,PT08M37.00S,2024-02-03T00:44:53.4Z,2,REGULAR,turnover,lost ball,[],1629599,,,1610612746,42,33,2024-02-03T01:09:04Z,1865000,False,,,0,,A. Coffey lost ball TURNOVER (1 TO),"[1629599, 1641709]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Thompson,1641709.0,,,,,
324,PT08M37.00S,2024-02-03T00:44:53.4Z,2,REGULAR,steal,,[],1641709,,,1610612765,42,33,2024-02-03T01:09:04Z,1867500,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
188,PT08M33.00S,2024-02-03T00:44:55.6Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202692,25.969119579500656,12.5,1610612765,42,33,2024-02-03T01:09:04Z,1870000,False,188.0,192.0,1,left,MISS A. Burks 26' running 3PT,[202692],1610612765.0,DET,running,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
189,PT08M30.00S,2024-02-03T00:44:58.6Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,42,33,2024-02-03T00:45:02Z,1880000,False,,,0,,J. Harden REBOUND (Off:1 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,188.0,2.0,1.0,1.0,,,,,,,,,,,,,
190,PT08M22.00S,2024-02-03T00:45:05.9Z,2,REGULAR,3pt,Jump Shot,[],1626181,74.85216819973719,15.441176470588236,1610612746,42,36,2024-02-03T00:45:10Z,1890000,False,-173.0,184.0,1,right,N. Powell 25' 3PT  (5 PTS) (P. George 2 AST),"[1626181, 202331]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.23,Made,5.0,,,,,,,,,,,,,P. George,202331.0,2.0,,
192,PT08M21.00S,2024-02-03T00:45:11.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,42,36,2024-02-03T00:45:11Z,1910000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M21.00S,2024-02-03T00:47:32.7Z,2,REGULAR,substitution,out,[],1628420,,,1610612765,42,36,2024-02-03T00:47:54Z,1920000,False,,,0,,SUB out: M. Morris,[1628420],1610612765.0,DET,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M21.00S,2024-02-03T00:47:32.7Z,2,REGULAR,substitution,out,[],1641709,,,1610612765,42,36,2024-02-03T00:47:54Z,1930000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M21.00S,2024-02-03T00:47:32.7Z,2,REGULAR,substitution,out,[],202692,,,1610612765,42,36,2024-02-03T00:47:54Z,1940000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M21.00S,2024-02-03T00:47:32.7Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,42,36,2024-02-03T00:47:54Z,1950000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M21.00S,2024-02-03T00:47:32.7Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,42,36,2024-02-03T00:47:54Z,1960000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M21.00S,2024-02-03T00:47:32.7Z,2,REGULAR,substitution,in,[],1628995,,,1610612765,42,36,2024-02-03T00:47:54Z,1970000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M12.00S,2024-02-03T00:48:30.5Z,2,REGULAR,foul,personal,[],1626181,,,1610612765,42,36,2024-02-03T00:48:55Z,1980000,False,,,0,,N. Powell personal FOUL (2 PF),"[1626181, 201568]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,,,,,,,,1627964.0,2.0,0.0,Gallinari,201568.0,,,,,,,,
201,PT08M04.00S,2024-02-03T00:48:52.4Z,2,REGULAR,3pt,Jump Shot,[],1628995,31.09395532194481,26.225490196078432,1610612765,42,36,2024-02-03T00:48:57Z,2000000,False,119.0,240.0,1,left,MISS K. Knox II 26' 3PT,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,26.77,Missed,,,,,,,,,,,,,,,,,,
202,PT08M02.00S,2024-02-03T00:48:54.6Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,42,36,2024-02-03T00:48:54Z,2010000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,
203,PT07M59.00S,2024-02-03T00:49:00.8Z,2,REGULAR,foul,personal,['2freethrow'],201568,,,1610612746,42,36,2024-02-03T00:49:10Z,2020000,False,,,0,,D. Gallinari shooting personal FOUL (2 PF) (Westbrook 2 FT),"[201568, 201566]",1610612765.0,DET,shooting,,,Gallinari,D. Gallinari,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,2.0,0.0,Westbrook,201566.0,,,,,,,,
205,PT07M59.00S,2024-02-03T00:49:26.3Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612746,42,36,2024-02-03T00:49:26Z,2040000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
206,PT07M59.00S,2024-02-03T00:49:26.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,42,36,2024-02-03T00:49:26Z,2050000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,
207,PT07M59.00S,2024-02-03T00:49:39.3Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612746,42,37,2024-02-03T00:49:39Z,2060000,False,,,0,,R. Westbrook Free Throw 2 of 2 (6 PTS),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
208,PT07M41.00S,2024-02-03T00:50:01.3Z,2,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,42,37,2024-02-03T00:50:06Z,2070000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (1 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,200833.0,,,,,1.0,,,,,,,
209,PT07M32.00S,2024-02-03T00:50:15.8Z,2,REGULAR,foul,personal,[],1631204,,,1610612746,42,37,2024-02-03T00:50:35Z,2080000,False,,,0,,M. Sasser personal FOUL (1 PF),"[1631204, 1626181]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,1.0,0.0,Powell,1626181.0,,,,,,,,
211,PT07M32.00S,2024-02-03T00:50:23.2Z,2,REGULAR,substitution,out,[],201568,,,1610612746,42,37,2024-02-03T00:50:31Z,2100000,False,,,0,,SUB out: D. Gallinari,[201568],1610612765.0,DET,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M32.00S,2024-02-03T00:50:23.2Z,2,REGULAR,substitution,in,[],1631105,,,1610612746,42,37,2024-02-03T00:50:31Z,2110000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M25.00S,2024-02-03T00:50:45.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201935,65.91655716162943,61.76470588235294,1610612746,42,37,2024-02-03T00:52:20Z,2120000,False,59.0,268.0,1,right,MISS J. Harden 27' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,27.43,Missed,,,,,,,,,,,,,,,,,,
214,PT07M22.00S,2024-02-03T00:50:48.4Z,2,REGULAR,rebound,defensive,[],1628995,,,1610612765,42,37,2024-02-03T00:50:50Z,2130000,False,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Center,,,,213.0,1.0,1.0,0.0,,,,,,,,,,,,,
215,PT07M10.00S,2024-02-03T00:51:00.5Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,42,37,2024-02-03T00:51:04Z,2140000,False,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 201566]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,2.0,Westbrook,201566.0,,,,,
216,PT07M10.00S,2024-02-03T00:51:00.5Z,2,REGULAR,steal,,[],201566,,,1610612746,42,37,2024-02-03T00:51:01Z,2150000,False,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
217,PT07M05.00S,2024-02-03T00:51:04.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201566,93.11760840998686,49.26470588235294,1610612746,42,39,2024-02-03T00:51:09Z,2160000,False,-4.0,12.0,1,right,R. Westbrook running DUNK (8 PTS) (P. George 3 AST),"[201566, 202331]",1610612746.0,LAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.27,Made,8.0,,,,,,,,,,,,,P. George,202331.0,3.0,,
219,PT06M51.00S,2024-02-03T00:51:18.4Z,2,REGULAR,3pt,Jump Shot,[],1631204,34.641918528252305,54.41176470588235,1610612765,45,39,2024-02-03T00:51:24Z,2180000,False,-22.0,273.0,1,left,M. Sasser 27' 3PT pullup (9 PTS) (K. Knox II 1 AST),"[1631204, 1628995]",1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,27.4,Made,9.0,,,,,,,,,,,,,K. Knox II,1628995.0,1.0,,
220,PT06M30.00S,2024-02-03T00:51:39.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,85.75886990801577,58.333333333333336,1610612746,45,39,2024-02-03T00:51:44Z,2190000,False,42.0,81.0,1,right,MISS P. George 9' floating Shot,[202331],1610612746.0,LAC,floating,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,9.15,Missed,,,,,,,,,,,,,,,,,,
221,PT06M28.00S,2024-02-03T00:51:41.5Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,45,39,2024-02-03T00:51:44Z,2200000,False,,,0,,J. Duren REBOUND (Off:1 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,220.0,8.0,7.0,1.0,,,,,,,,,,,,,
222,PT06M15.00S,2024-02-03T00:51:54.5Z,2,REGULAR,3pt,Jump Shot,[],1631204,31.488173455978973,18.38235294117647,1610612765,48,39,2024-02-03T00:51:59Z,2210000,False,158.0,243.0,1,left,M. Sasser 29' 3PT  (12 PTS) (C. Cunningham 5 AST),"[1631204, 1630595]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,29.03,Made,12.0,,,,,,,,,,,,,C. Cunningham,1630595.0,5.0,,
224,PT06M00.00S,2024-02-03T00:52:09.3Z,2,REGULAR,2pt,Jump Shot,[],201566,73.53810775295663,46.32352941176471,1610612746,48,41,2024-02-03T00:52:14Z,2230000,False,-18.0,196.0,1,right,R. Westbrook 19' pullup Jump Shot (10 PTS),[201566],1610612746.0,LAC,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,19.71,Made,10.0,,,,,,,,,,,,,,,,,
225,PT05M48.00S,2024-02-03T00:52:21.7Z,2,REGULAR,3pt,Jump Shot,[],1631204,34.247700394218136,33.57843137254902,1610612765,48,41,2024-02-03T00:52:26Z,2240000,False,82.0,269.0,1,left,MISS M. Sasser 28' 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,28.16,Missed,,,,,,,,,,,,,,,,,,
226,PT05M45.00S,2024-02-03T00:52:24.7Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,48,41,2024-02-03T00:52:26Z,2250000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,225.0,2.0,2.0,0.0,,,,,,,,,,,,,
227,PT05M41.00S,2024-02-03T00:52:28.6Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629599,94.03745072273325,59.55882352941176,1610612746,48,41,2024-02-03T00:54:24Z,2260000,False,48.0,4.0,1,right,MISS A. Coffey floating Shot,[1629599],1610612746.0,LAC,floating,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
228,PT05M39.00S,2024-02-03T00:52:30.6Z,2,REGULAR,rebound,offensive,[],1626181,,,1610612746,48,41,2024-02-03T00:54:24Z,2270000,False,,,0,,N. Powell REBOUND (Off:1 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,227.0,3.0,2.0,1.0,,,,,,,,,,,,,
229,PT05M37.00S,2024-02-03T00:52:32.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629599,91.5407358738502,95.58823529411765,1610612746,48,44,2024-02-03T00:52:36Z,2280000,False,228.0,27.0,1,right,A. Coffey 3PT  (7 PTS) (N. Powell 1 AST),"[1629599, 1626181]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,22.95,Made,7.0,,,,,,,,,,,,,N. Powell,1626181.0,1.0,,
231,PT05M21.00S,2024-02-03T00:52:48.1Z,2,REGULAR,3pt,Jump Shot,[],1630595,9.280551905387648,3.431372549019608,1610612765,48,44,2024-02-03T00:52:56Z,2300000,False,233.0,35.0,1,left,MISS C. Cunningham 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
232,PT05M21.00S,2024-02-03T00:52:48.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,48,44,2024-02-03T00:53:28Z,2310000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,,231.0,,,,,,,,,,,,,,,,
233,PT05M21.00S,2024-02-03T00:52:55.4Z,2,REGULAR,foul,personal,[],1626181,,,1610612765,48,44,2024-02-03T00:53:02Z,2320000,False,,,0,,N. Powell loose ball personal FOUL (3 PF),"[1626181, 1631093]",1610612746.0,LAC,loose ball,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202049.0,3.0,0.0,Ivey,1631093.0,,,,,,,,
235,PT05M21.00S,2024-02-03T00:53:03.8Z,2,REGULAR,substitution,out,[],1631204,,,1610612765,48,44,2024-02-03T00:53:24Z,2340000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M21.00S,2024-02-03T00:53:03.8Z,2,REGULAR,substitution,out,[],201566,,,1610612765,48,44,2024-02-03T00:53:24Z,2350000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M21.00S,2024-02-03T00:53:03.8Z,2,REGULAR,substitution,out,[],1626181,,,1610612765,48,44,2024-02-03T00:53:24Z,2360000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M21.00S,2024-02-03T00:53:03.8Z,2,REGULAR,substitution,in,[],202711,,,1610612765,48,44,2024-02-03T00:53:24Z,2370000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M21.00S,2024-02-03T00:53:03.8Z,2,REGULAR,substitution,in,[],203486,,,1610612765,48,44,2024-02-03T00:53:24Z,2380000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M21.00S,2024-02-03T00:53:03.8Z,2,REGULAR,substitution,in,[],202695,,,1610612765,48,44,2024-02-03T00:53:24Z,2390000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M13.00S,2024-02-03T00:53:31.3Z,2,REGULAR,turnover,bad pass,[],1631093,,,1610612765,48,44,2024-02-03T00:53:37Z,2400000,False,,,0,,J. Ivey bad pass TURNOVER (1 TO),"[1631093, 1629599]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1.0,Coffey,1629599.0,,,,,
242,PT05M13.00S,2024-02-03T00:53:31.3Z,2,REGULAR,steal,,[],1629599,,,1610612746,48,44,2024-02-03T00:53:32Z,2410000,False,,,0,,A. Coffey STEAL (2 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
243,PT05M11.00S,2024-02-03T00:53:37.2Z,2,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612746,48,44,2024-02-03T00:53:45Z,2420000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Coffey 2 FT),"[1630595, 1629599]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,202049.0,1.0,0.0,Coffey,1629599.0,,,,,,,,
245,PT05M11.00S,2024-02-03T00:54:05.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629599,,,1610612746,48,45,2024-02-03T00:54:05Z,2440000,False,,,0,,A. Coffey Free Throw 1 of 2 (8 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
246,PT05M11.00S,2024-02-03T00:54:17.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629599,,,1610612746,48,46,2024-02-03T00:54:17Z,2450000,False,,,0,,A. Coffey Free Throw 2 of 2 (9 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
248,PT04M50.00S,2024-02-03T00:54:55.8Z,2,REGULAR,3pt,Jump Shot,[],1631093,5.863994743758213,96.07843137254902,1610612765,48,46,2024-02-03T00:57:22Z,2470000,False,-230.0,3.0,1,left,MISS J. Ivey 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
249,PT04M49.00S,2024-02-03T00:54:56.8Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,48,46,2024-02-03T00:57:22Z,2480000,False,,,0,,J. Duren REBOUND (Off:2 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,,248.0,9.0,7.0,2.0,,,,,,,,,,,,,
250,PT04M49.00S,2024-02-03T00:54:59.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,5.590000152587891,50.0,1610612765,48,46,2024-02-03T00:57:53Z,2490000,False,0.0,0.0,1,left,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
251,PT04M48.00S,2024-02-03T00:55:00.7Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,48,46,2024-02-03T00:57:33Z,2500000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:1),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,250.0,3.0,1.0,2.0,,,,,,,,,,,,,
252,PT04M39.00S,2024-02-03T00:55:06.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628995,,,1610612746,48,46,2024-02-03T00:55:17Z,2510000,False,,,0,,K. Knox II shooting personal FOUL (3 PF) (Harden 2 FT),"[1628995, 201935]",1610612765.0,DET,shooting,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202049.0,3.0,0.0,Harden,201935.0,,,,,,,,
254,PT04M39.00S,2024-02-03T00:55:36.8Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,48,47,2024-02-03T00:55:36Z,2530000,False,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
255,PT04M39.00S,2024-02-03T00:55:37.3Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,48,47,2024-02-03T00:55:43Z,2540000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M39.00S,2024-02-03T00:55:37.3Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,48,47,2024-02-03T00:55:43Z,2550000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M39.00S,2024-02-03T00:55:52.7Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,48,48,2024-02-03T00:55:52Z,2560000,False,,,0,,J. Harden Free Throw 2 of 2 (2 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
