actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
77,PT04M15.00S,2023-11-05T20:24:06.8Z,1,REGULAR,foul,personal,[],1630692,,,1610612765,15,17,2023-11-05T20:24:45Z,760000,False,,,0,,J. Goodwin personal FOUL (1 PF),"[1630692, 1631105]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,1.0,0.0,Duren,1631105.0,,,,,
79,PT04M15.00S,2023-11-05T20:24:22.6Z,1,REGULAR,substitution,out,[],1631105,,,1610612765,15,17,2023-11-05T20:24:39Z,780000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M15.00S,2023-11-05T20:24:22.6Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,15,17,2023-11-05T20:24:39Z,790000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M15.00S,2023-11-05T20:24:22.6Z,1,REGULAR,substitution,out,[],203994,,,1610612765,15,17,2023-11-05T20:24:39Z,800000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M15.00S,2023-11-05T20:24:22.6Z,1,REGULAR,substitution,out,[],1628966,,,1610612765,15,17,2023-11-05T20:24:39Z,810000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M15.00S,2023-11-05T20:24:22.6Z,1,REGULAR,substitution,in,[],1630165,,,1610612765,15,17,2023-11-05T20:24:39Z,820000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M15.00S,2023-11-05T20:24:22.6Z,1,REGULAR,substitution,in,[],1628963,,,1610612765,15,17,2023-11-05T20:24:39Z,830000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M15.00S,2023-11-05T20:24:22.6Z,1,REGULAR,substitution,in,[],1629139,,,1610612765,15,17,2023-11-05T20:24:39Z,840000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M15.00S,2023-11-05T20:24:22.6Z,1,REGULAR,substitution,in,[],1629234,,,1610612765,15,17,2023-11-05T20:24:39Z,850000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M02.00S,2023-11-05T20:24:47.1Z,1,REGULAR,3pt,Jump Shot,[],1630165,31.32391590013141,26.960784313725497,1610612765,15,17,2023-11-05T20:33:22Z,860000,False,115.0,242.0,1,left,MISS K. Hayes 26' pullup 3PT,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
88,PT04M00.00S,2023-11-05T20:24:49.1Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612756,15,17,2023-11-05T20:24:59Z,870000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:2),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,87.0,2.0,2.0,0.0,,,,,,,,,,,,,
89,PT03M55.00S,2023-11-05T20:24:53.6Z,1,REGULAR,3pt,Jump Shot,[],201142,69.82588699080158,67.40196078431373,1610612756,15,17,2023-11-05T20:33:39Z,880000,False,87.0,231.0,1,right,MISS K. Durant 24' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,24.69,Missed,,,,,,,,,,,,,,,,,,
90,PT03M53.00S,2023-11-05T20:24:59.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,15,17,2023-11-05T20:24:59Z,890000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,89.0,,,,,,,,,,,,,,,,
92,PT03M44.00S,2023-11-05T20:25:25.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,94.13600525624179,50.245098039215684,1610612756,15,19,2023-11-05T20:25:33Z,910000,False,1.0,3.0,1,right,D. Eubanks Layup (2 PTS) (G. Allen 1 AST),"[1629234, 1628960]",1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,0.29,Made,2.0,,,,,,,,,,,,,G. Allen,1628960.0,1.0,,
94,PT03M32.00S,2023-11-05T20:25:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,9.116294349540084,53.92156862745098,1610612765,15,19,2023-11-05T20:25:45Z,930000,False,-20.0,33.0,1,left,MISS I. Stewart Layup,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,,,,,,
95,PT03M30.00S,2023-11-05T20:25:39.0Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612756,15,19,2023-11-05T20:25:45Z,940000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,
96,PT03M25.00S,2023-11-05T20:25:44.0Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],201142,76.52759526938239,59.80392156862745,1610612756,15,19,2023-11-05T20:34:26Z,950000,False,49.0,168.0,1,right,MISS K. Durant 17' running pullup Shot,[201142],1610612756.0,PHX,running pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,17.51,Missed,,,,,,,,,,,,,,,,,,
97,PT03M25.00S,2023-11-05T20:25:44.0Z,1,REGULAR,rebound,offensive,[],1628960,,,1610612756,15,19,2023-11-05T20:25:51Z,960000,False,,,0,,G. Allen REBOUND (Off:1 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Center,,,,96.0,2.0,1.0,1.0,,,,,,,,,,,,,
98,PT03M21.00S,2023-11-05T20:25:56.6Z,1,REGULAR,foul,personal,[],1630165,,,1610612756,15,19,2023-11-05T20:26:07Z,970000,False,,,0,,K. Hayes personal FOUL (2 PF),"[1630165, 1628960]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1830.0,2.0,0.0,Allen,1628960.0,,,,,
100,PT03M21.00S,2023-11-05T20:26:02.9Z,1,REGULAR,substitution,out,[],1641709,,,1610612756,15,19,2023-11-05T20:26:07Z,990000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M21.00S,2023-11-05T20:26:02.9Z,1,REGULAR,substitution,in,[],203925,,,1610612756,15,19,2023-11-05T20:26:07Z,1000000,False,,,0,,SUB in: J. Harris,[203925],1610612765.0,DET,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M16.00S,2023-11-05T20:26:16.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201142,95.18725361366623,53.92156862745098,1610612756,15,21,2023-11-05T20:35:19Z,1010000,False,20.0,-7.0,1,right,K. Durant driving Layup (10 PTS) (D. Eubanks 1 AST),"[201142, 1629234]",1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2.09,Made,10.0,,,,,,,,,,,,,D. Eubanks,1629234.0,1.0,,
104,PT03M15.00S,2023-11-05T20:26:31.8Z,1,REGULAR,foul,technical,['1freethrow'],2345,,,1610612765,15,21,2023-11-05T20:30:49Z,1030000,False,,,0,,TEAM foul technical,[2345],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,1626301.0,,,,,,,,,
106,PT03M15.00S,2023-11-05T20:26:49.4Z,1,REGULAR,freethrow,1 of 1,[],1630165,,,1610612765,16,21,2023-11-05T20:26:49Z,1040000,False,,,0,,K. Hayes technical Free Throw 1 of 1 (3 PTS),[1630165],1610612765.0,DET,technical,,,Hayes,K. Hayes,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
107,PT02M59.00S,2023-11-05T20:27:11.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,5.831143232588701,50.98039215686275,1610612765,18,21,2023-11-05T20:27:27Z,1050000,False,-5.0,2.0,1,left,M. Bagley III DUNK (2 PTS) (K. Hayes 1 AST),"[1628963, 1630165]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.54,Made,2.0,,,,,,,,,,,,,K. Hayes,1630165.0,1.0,,
110,PT02M51.00S,2023-11-05T20:27:39.6Z,1,REGULAR,foul,personal,['3freethrow'],1628963,,,1610612756,18,21,2023-11-05T20:28:02Z,1080000,False,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Durant 3 FT),"[1628963, 201142]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1626301.0,1.0,0.0,Durant,201142.0,,,,,
112,PT02M51.00S,2023-11-05T20:27:51.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,18,21,2023-11-05T20:27:51Z,1100000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M51.00S,2023-11-05T20:29:42.9Z,1,REGULAR,substitution,out,[],1628960,,,1610612756,18,21,2023-11-05T20:30:06Z,1120000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M51.00S,2023-11-05T20:29:42.9Z,1,REGULAR,substitution,in,[],1629006,,,1610612756,18,21,2023-11-05T20:30:06Z,1130000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M51.00S,2023-11-05T20:30:31.7Z,1,REGULAR,freethrow,1 of 3,[],201142,,,1610612756,18,22,2023-11-05T20:30:31Z,1140000,False,,,0,,K. Durant Free Throw 1 of 3 (11 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
118,PT02M51.00S,2023-11-05T20:30:46.0Z,1,REGULAR,freethrow,2 of 3,[],201142,,,1610612756,18,23,2023-11-05T20:30:46Z,1150000,False,,,0,,K. Durant Free Throw 2 of 3 (12 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
119,PT02M51.00S,2023-11-05T20:31:00.8Z,1,REGULAR,freethrow,3 of 3,[],201142,,,1610612756,18,24,2023-11-05T20:31:00Z,1160000,False,,,0,,K. Durant Free Throw 3 of 3 (13 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
120,PT02M35.00S,2023-11-05T20:31:17.7Z,1,REGULAR,3pt,Jump Shot,[],1631204,29.352825229960573,21.813725490196077,1610612765,21,24,2023-11-05T20:31:23Z,1170000,False,141.0,223.0,1,left,M. Sasser 26' 3PT  (5 PTS) (J. Harris 1 AST),"[1631204, 203925]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,26.41,Made,5.0,,,,,,,,,,,,,J. Harris,203925.0,1.0,,
122,PT02M19.00S,2023-11-05T20:31:34.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,89.14257555847568,58.82352941176471,1610612756,21,26,2023-11-05T20:31:41Z,1190000,False,44.0,50.0,1,right,D. Eubanks 6' turnaround Hook (4 PTS) (J. Goodwin 2 AST),"[1629234, 1630692]",1610612756.0,PHX,turnaround,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,6.64,Made,4.0,,,,,,,,,,,,,J. Goodwin,1630692.0,2.0,,
123,PT02M04.00S,2023-11-05T20:31:48.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,8.722076215505908,52.450980392156865,1610612765,21,26,2023-11-05T20:38:21Z,1200000,False,-12.0,29.0,1,left,MISS M. Bagley III cutting Layup,[1628963],1610612765.0,DET,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,,
124,PT02M04.00S,2023-11-05T20:31:48.5Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,21,26,2023-11-05T20:31:59Z,1210000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,123.0,1.0,0.0,1.0,,,,,,,,,,,,,
125,PT02M03.00S,2023-11-05T20:31:52.3Z,1,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612765,21,26,2023-11-05T20:32:05Z,1220000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Bagley III 2 FT),"[1629234, 1628963]",1610612756.0,PHX,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,Bagley III,1628963.0,,,,,
128,PT02M03.00S,2023-11-05T20:32:25.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628963,,,1610612765,22,26,2023-11-05T20:32:25Z,1240000,False,,,0,,M. Bagley III Free Throw 1 of 2 (3 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
129,PT02M03.00S,2023-11-05T20:32:25.6Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,22,26,2023-11-05T20:32:29Z,1250000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M03.00S,2023-11-05T20:32:25.6Z,1,REGULAR,substitution,in,[],1641709,,,1610612765,22,26,2023-11-05T20:32:29Z,1260000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M03.00S,2023-11-05T20:32:46.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628963,,,1610612765,23,26,2023-11-05T20:32:46Z,1270000,False,,,0,,M. Bagley III Free Throw 2 of 2 (4 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
132,PT01M51.00S,2023-11-05T20:33:00.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,85.98883048620237,55.3921568627451,1610612756,23,26,2023-11-05T20:33:05Z,1280000,False,27.0,79.0,1,right,MISS J. Goodwin 8' driving floating Shot,[1630692],1610612756.0,PHX,driving floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,8.37,Missed,,,,,,,,,,,,,,,,,,
133,PT01M48.00S,2023-11-05T20:33:03.6Z,1,REGULAR,rebound,defensive,[],1631204,,,1610612765,23,26,2023-11-05T20:33:05Z,1290000,False,,,0,,M. Sasser REBOUND (Off:0 Def:1),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),8-16 Center,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,
134,PT01M42.00S,2023-11-05T20:33:09.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,7.276609724047319,53.431372549019606,1610612765,25,26,2023-11-05T20:33:13Z,1300000,False,-17.0,16.0,1,left,M. Bagley III Layup (6 PTS) (K. Hayes 2 AST),"[1628963, 1630165]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.34,Made,6.0,,,,,,,,,,,,,K. Hayes,1630165.0,2.0,,
136,PT01M30.00S,2023-11-05T20:33:21.1Z,1,REGULAR,turnover,lost ball,[],1630692,,,1610612756,25,26,2023-11-05T20:33:29Z,1320000,False,,,0,,J. Goodwin lost ball TURNOVER (1 TO),"[1630692, 1631204]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Sasser,1631204.0,,,,,,,,,,
137,PT01M30.00S,2023-11-05T20:33:21.1Z,1,REGULAR,steal,,[],1631204,,,1610612765,25,26,2023-11-05T20:33:23Z,1330000,False,,,0,,M. Sasser STEAL (1 STL),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
138,PT01M19.00S,2023-11-05T20:33:32.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641709,7.802233902759525,50.49019607843137,1610612765,27,26,2023-11-05T20:33:38Z,1340000,False,-2.0,21.0,1,left,A. Thompson cutting DUNK (4 PTS) (M. Bagley III 1 AST),"[1641709, 1628963]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.09,Made,4.0,,,,,,,,,,,,,M. Bagley III,1628963.0,1.0,,
140,PT01M02.00S,2023-11-05T20:33:48.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,95.05584756898817,46.32352941176471,1610612756,27,28,2023-11-05T20:33:56Z,1360000,False,-18.0,-6.0,1,right,J. Okogie driving finger roll Layup (2 PTS),[1629006],1610612756.0,PHX,driving finger roll,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,1.94,Made,2.0,,,,,,,,,,,,,,,,,
142,PT00M45.20S,2023-11-05T20:34:28.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,11.875821287779246,60.53921568627451,1610612765,27,28,2023-11-05T20:34:37Z,1380000,False,-53.0,59.0,1,left,MISS K. Hayes 7' turnaround fadeaway Shot,[1630165],1610612765.0,DET,turnaround fadeaway,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
143,PT00M44.50S,2023-11-05T20:34:29.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,27,28,2023-11-05T20:34:37Z,1390000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,142.0,,,,,,,,,,,,,,,,
145,PT00M31.80S,2023-11-05T20:34:48.4Z,1,REGULAR,2pt,Jump Shot,[],201142,86.51445466491458,75.98039215686275,1610612756,27,28,2023-11-05T20:34:55Z,1410000,False,130.0,74.0,1,right,MISS K. Durant 14' fadeaway Shot,[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,14.96,Missed,,,,,,,,,,,,,,,,,,
146,PT00M27.50S,2023-11-05T20:34:52.8Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,27,28,2023-11-05T20:34:52Z,1420000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Right,,,,145.0,1.0,0.0,1.0,,,,,,,,,,,,,
147,PT00M20.80S,2023-11-05T20:34:59.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201142,86.90867279894876,73.77450980392157,1610612756,27,28,2023-11-05T20:35:04Z,1430000,False,119.0,71.0,1,right,MISS K. Durant 13' fadeaway Shot,[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,13.83,Missed,,,,,,,,,,,,,,,,,,
148,PT00M16.80S,2023-11-05T20:35:03.4Z,1,REGULAR,rebound,defensive,[],203925,,,1610612765,27,28,2023-11-05T20:35:59Z,1440000,False,,,0,,J. Harris REBOUND (Off:0 Def:1),[203925],1610612765.0,DET,,,,Harris,J. Harris,,,,,Mid-Range,8-16 Right,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,
149,PT00M01.70S,2023-11-05T20:35:18.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631204,12.66425755584757,46.81372549019608,1610612765,27,28,2023-11-05T20:41:25Z,1450000,False,16.0,67.0,1,left,MISS M. Sasser 6' driving Layup - blocked,"[1631204, 1629234]",1610612765.0,DET,driving,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,,,,Eubanks,1629234.0
150,PT00M01.70S,2023-11-05T20:35:18.6Z,1,REGULAR,block,,[],1629234,,,1610612765,27,28,2023-11-05T20:35:22Z,1460000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
151,PT00M01.70S,2023-11-05T20:35:18.6Z,1,REGULAR,rebound,defensive,[],1629139,,,1610612756,27,28,2023-11-05T20:35:32Z,1470000,False,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),0-8 Center,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,
152,PT00M01.10S,2023-11-05T20:35:28.6Z,1,REGULAR,3pt,Jump Shot,[],1629139,54.05716162943495,7.843137254901961,1610612756,27,28,2023-11-05T20:35:41Z,1480000,False,-211.0,379.0,1,right,MISS Y. Watanabe 43' 3PT,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Left Center,43.4,Missed,,,,,,,,,,,,,,,,,,
153,PT00M00.10S,2023-11-05T20:35:29.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,27,28,2023-11-05T20:35:41Z,1490000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,152.0,,,,,,,,,,,,,,,,
154,PT00M00.00S,2023-11-05T20:35:43.2Z,1,REGULAR,period,end,[],0,,,1610612765,27,28,2023-11-05T20:35:43Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-11-05T20:37:20.8Z,2,REGULAR,substitution,out,['startperiod'],1630165,,,1610612765,27,28,2023-11-05T20:37:53Z,1510000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-11-05T20:37:20.8Z,2,REGULAR,substitution,out,['startperiod'],1628963,,,1610612765,27,28,2023-11-05T20:37:53Z,1520000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-11-05T20:37:20.8Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612765,27,28,2023-11-05T20:37:53Z,1530000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-11-05T20:37:20.8Z,2,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,27,28,2023-11-05T20:37:53Z,1540000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-11-05T20:37:20.8Z,2,REGULAR,substitution,in,['startperiod'],1631105,,,1610612765,27,28,2023-11-05T20:37:53Z,1550000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-11-05T20:37:20.8Z,2,REGULAR,substitution,in,['startperiod'],201569,,,1610612765,27,28,2023-11-05T20:37:53Z,1560000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-11-05T20:38:02.6Z,2,REGULAR,period,start,[],0,,,1610612756,27,28,2023-11-05T20:38:02Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M36.00S,2023-11-05T20:38:25.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,88.61695137976346,48.28431372549019,1610612756,27,28,2023-11-05T20:38:33Z,1580000,False,-9.0,55.0,1,right,MISS J. Goodwin fadeaway Shot,[1630692],1610612756.0,PHX,fadeaway,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,5.52,Missed,,,,,,,,,,,,,,,,,,
163,PT11M35.00S,2023-11-05T20:38:29.8Z,2,REGULAR,rebound,offensive,[],1629006,,,1610612756,27,28,2023-11-05T20:38:29Z,1590000,False,,,0,,J. Okogie REBOUND (Off:2 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,162.0,2.0,0.0,2.0,,,,,,,,,,,,,
164,PT11M35.00S,2023-11-05T20:38:33.9Z,2,REGULAR,foul,personal,['2freethrow'],1631204,,,1610612756,27,28,2023-11-05T20:38:39Z,1600000,False,,,0,,M. Sasser shooting personal FOUL (1 PF) (Okogie 2 FT),"[1631204, 1629006]",1610612765.0,DET,shooting,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629183.0,1.0,0.0,Okogie,1629006.0,,,,,
166,PT11M35.00S,2023-11-05T20:38:56.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629006,,,1610612756,27,29,2023-11-05T20:38:56Z,1620000,False,,,0,,J. Okogie Free Throw 1 of 2 (3 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
167,PT11M35.00S,2023-11-05T20:39:12.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629006,,,1610612756,27,30,2023-11-05T20:39:12Z,1630000,False,,,0,,J. Okogie Free Throw 2 of 2 (4 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
