actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
174,PT11M00.00S,2023-11-21T00:42:21.0Z,2,REGULAR,turnover,out-of-bounds,[],202692,,,1610612765,23,30,2023-11-21T00:42:28Z,1670000,False,,,0,,A. Burks lost ball out-of-bounds TURNOVER (1 TO),[202692],1610612765.0,DET,lost ball,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,1627534.0,,,,,,,,
175,PT10M41.00S,2023-11-21T00:42:46.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631128,91.24507227332458,37.00980392156863,1610612743,23,30,2023-11-21T00:49:37Z,1680000,False,-65.0,30.0,1,right,MISS C. Braun 7' fadeaway Shot,[1631128],1610612743.0,DEN,fadeaway,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,,,,,,,,
176,PT10M41.00S,2023-11-21T00:42:46.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,23,30,2023-11-21T00:42:50Z,1690000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,175.0,,,,,,,,,,,,,
178,PT10M41.00S,2023-11-21T00:42:51.1Z,2,REGULAR,substitution,out,[],1630164,,,1610612765,23,30,2023-11-21T00:43:03Z,1710000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M41.00S,2023-11-21T00:42:51.1Z,2,REGULAR,substitution,out,[],202692,,,1610612765,23,30,2023-11-21T00:43:03Z,1720000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M41.00S,2023-11-21T00:42:51.1Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,23,30,2023-11-21T00:43:03Z,1730000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M41.00S,2023-11-21T00:42:51.1Z,2,REGULAR,substitution,in,[],1628963,,,1610612765,23,30,2023-11-21T00:43:03Z,1740000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M30.00S,2023-11-21T00:43:15.1Z,2,REGULAR,foul,personal,[],1631128,,,1610612765,23,30,2023-11-21T00:43:25Z,1750000,False,,,0,,C. Braun personal FOUL (1 PF),"[1631128, 1630165]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1627534.0,1.0,0.0,Hayes,1630165.0,,,,
184,PT10M30.00S,2023-11-21T00:43:24.2Z,2,REGULAR,substitution,out,[],1629618,,,1610612765,23,30,2023-11-21T00:43:29Z,1770000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M30.00S,2023-11-21T00:43:24.2Z,2,REGULAR,substitution,in,[],202704,,,1610612765,23,30,2023-11-21T00:43:29Z,1780000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M20.00S,2023-11-21T00:43:46.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,6.4881734559789805,45.09803921568627,1610612765,25,30,2023-11-21T00:43:51Z,1790000,False,25.0,8.0,1,left,J. Ivey cutting Layup (6 PTS) (M. Bagley III 1 AST),"[1631093, 1628963]",1610612765.0,DET,cutting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.59,Made,6.0,M. Bagley III,1628963.0,1.0,,,,,,,,,,,,,,
188,PT10M01.00S,2023-11-21T00:44:05.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,88.35413929040736,55.14705882352941,1610612743,25,32,2023-11-21T00:44:09Z,1810000,False,26.0,57.0,1,right,R. Jackson 6' driving floating Jump Shot (5 PTS),[202704],1610612743.0,DEN,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,5.0,,,,,,,,,,,,,,,,,
189,PT09M45.00S,2023-11-21T00:44:21.0Z,2,REGULAR,3pt,Jump Shot,[],1630165,26.593298291721425,87.5,1610612765,25,32,2023-11-21T00:44:24Z,1820000,False,-188.0,197.0,1,left,MISS K. Hayes 27' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
190,PT09M43.00S,2023-11-21T00:44:23.0Z,2,REGULAR,rebound,defensive,[],1631124,,,1610612743,25,32,2023-11-21T00:44:24Z,1830000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,
191,PT09M38.00S,2023-11-21T00:44:28.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631124,66.27792378449408,50.245098039215684,1610612743,25,32,2023-11-21T00:51:14Z,1840000,False,1.0,264.0,1,right,MISS J. Strawther 26' running pullup 3PT,[1631124],1610612743.0,DEN,running pullup,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
192,PT09M36.00S,2023-11-21T00:44:30.2Z,2,REGULAR,rebound,defensive,[],1630649,,,1610612765,25,32,2023-11-21T00:44:32Z,1850000,False,,,0,,S. Umude REBOUND (Off:0 Def:1),[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,Above the Break 3,24+ Center,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,
193,PT09M30.00S,2023-11-21T00:44:36.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630649,6.619579500657039,43.38235294117647,1610612765,25,32,2023-11-21T00:44:43Z,1860000,False,33.0,10.0,1,left,MISS S. Umude driving Layup - blocked,"[1630649, 1631212]",1610612765.0,DET,driving,,,Umude,S. Umude,,,,,Restricted Area,0-8 Center,3.45,Missed,,,,,,,,,,,,,,,,,Watson,1631212.0
328,PT09M30.00S,2023-11-21T00:44:36.8Z,2,REGULAR,block,,[],1631212,,,1610612765,25,32,2023-11-21T01:08:12Z,1865000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT09M30.00S,2023-11-21T00:44:36.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,25,32,2023-11-21T00:44:43Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,193.0,,,,,,,,,,,,,
196,PT09M30.00S,2023-11-21T00:44:44.7Z,2,REGULAR,substitution,out,[],1630587,,,1610612765,25,32,2023-11-21T00:44:55Z,1890000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M30.00S,2023-11-21T00:44:44.7Z,2,REGULAR,substitution,out,[],1631128,,,1610612765,25,32,2023-11-21T00:44:55Z,1900000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M30.00S,2023-11-21T00:44:44.7Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,25,32,2023-11-21T00:44:55Z,1910000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M30.00S,2023-11-21T00:44:44.7Z,2,REGULAR,substitution,in,[],1629008,,,1610612765,25,32,2023-11-21T00:44:55Z,1920000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M23.00S,2023-11-21T00:45:12.8Z,2,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612765,25,32,2023-11-21T00:45:27Z,1930000,False,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Bagley III 2 FT),"[1630192, 1628963]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,200832.0,1.0,0.0,Bagley III,1628963.0,,,,
202,PT09M23.00S,2023-11-21T00:45:42.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628963,,,1610612765,25,32,2023-11-21T00:45:42Z,1950000,False,,,0,,MISS M. Bagley III Free Throw 1 of 2,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT09M23.00S,2023-11-21T00:45:42.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,25,32,2023-11-21T00:45:42Z,1960000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,202.0,,,,,,,,,,,,,
204,PT09M23.00S,2023-11-21T00:46:01.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628963,,,1610612765,26,32,2023-11-21T00:46:01Z,1970000,False,,,0,,M. Bagley III Free Throw 2 of 2 (7 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
205,PT09M07.00S,2023-11-21T00:46:18.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,88.74835742444152,50.49019607843137,1610612743,26,34,2023-11-21T00:46:22Z,1980000,False,2.0,53.0,1,right,R. Jackson floating Jump Shot (7 PTS),[202704],1610612743.0,DEN,floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,5.34,Made,7.0,,,,,,,,,,,,,,,,,
206,PT08M52.00S,2023-11-21T00:46:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,9.904730617608408,43.38235294117647,1610612765,28,34,2023-11-21T00:46:46Z,1990000,False,33.0,41.0,1,left,M. Bagley III Layup (9 PTS) (S. Umude 1 AST),"[1628963, 1630649]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,5.24,Made,9.0,S. Umude,1630649.0,1.0,,,,,,,,,,,,,,
208,PT08M52.00S,2023-11-21T00:46:46.7Z,2,REGULAR,foul,personal,['1freethrow'],1629008,,,1610612765,28,34,2023-11-21T00:46:55Z,2010000,False,,,0,,M. Porter Jr. shooting personal FOUL (2 PF) (Bagley III 1 FT),"[1629008, 1628963]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202027.0,2.0,0.0,Bagley III,1628963.0,,,,
210,PT08M52.00S,2023-11-21T00:47:06.4Z,2,REGULAR,freethrow,1 of 1,[],1628963,,,1610612765,29,34,2023-11-21T00:47:06Z,2030000,False,,,0,,M. Bagley III Free Throw 1 of 1 (10 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
211,PT08M33.00S,2023-11-21T00:47:25.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,88.74835742444152,51.470588235294116,1610612743,29,34,2023-11-21T00:47:35Z,2040000,False,7.0,53.0,1,right,MISS P. Watson Layup - blocked,"[1631212, 1641709]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,,,,,,,,,,,,,Thompson,1641709.0
212,PT08M33.00S,2023-11-21T00:47:25.9Z,2,REGULAR,block,,[],1641709,,,1610612743,29,34,2023-11-21T01:08:30Z,2050000,False,,,0,,A. Thompson BLOCK (2 BLK),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
213,PT08M29.00S,2023-11-21T00:47:29.9Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,29,34,2023-11-21T00:47:35Z,2060000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,211.0,3.0,3.0,0.0,,,,,,,,,,
214,PT08M26.00S,2023-11-21T00:47:33.4Z,2,REGULAR,turnover,lost ball,[],1630165,,,1610612765,29,34,2023-11-21T00:47:38Z,2070000,False,,,0,,K. Hayes lost ball TURNOVER (1 TO),"[1630165, 202704]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,,,,Jackson,202704.0,,
215,PT08M26.00S,2023-11-21T00:47:33.4Z,2,REGULAR,steal,,[],202704,,,1610612743,29,34,2023-11-21T00:47:36Z,2080000,False,,,0,,R. Jackson STEAL (1 STL),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
216,PT08M18.00S,2023-11-21T00:47:44.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630192,94.26741130091985,43.627450980392155,1610612743,29,36,2023-11-21T00:47:47Z,2090000,False,-32.0,1.0,1,right,Z. Nnaji Layup (3 PTS) (R. Jackson 2 AST),"[1630192, 202704]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,3.19,Made,3.0,R. Jackson,202704.0,2.0,,,,,,,,,,,,,,
218,PT08M18.00S,2023-11-21T00:47:46.1Z,2,REGULAR,foul,personal,['1freethrow'],1641709,,,1610612743,29,36,2023-11-21T00:47:57Z,2110000,False,,,0,,A. Thompson shooting personal FOUL (3 PF) (Nnaji 1 FT),"[1641709, 1630192]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202027.0,3.0,0.0,Nnaji,1630192.0,,,,
220,PT08M18.00S,2023-11-21T00:47:59.2Z,2,REGULAR,substitution,out,[],1630165,,,1610612743,29,36,2023-11-21T00:49:10Z,2130000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M18.00S,2023-11-21T00:47:59.2Z,2,REGULAR,substitution,out,[],1641709,,,1610612743,29,36,2023-11-21T00:49:10Z,2140000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M18.00S,2023-11-21T00:47:59.2Z,2,REGULAR,substitution,out,[],1631212,,,1610612743,29,36,2023-11-21T00:49:10Z,2150000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M18.00S,2023-11-21T00:47:59.2Z,2,REGULAR,substitution,in,[],1630595,,,1610612743,29,36,2023-11-21T00:49:10Z,2160000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M18.00S,2023-11-21T00:47:59.2Z,2,REGULAR,substitution,in,[],1630191,,,1610612743,29,36,2023-11-21T00:49:10Z,2170000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M18.00S,2023-11-21T00:47:59.2Z,2,REGULAR,substitution,in,[],203932,,,1610612743,29,36,2023-11-21T00:49:10Z,2180000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M18.00S,2023-11-21T00:48:32.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630192,,,1610612743,29,37,2023-11-21T00:48:32Z,2190000,False,,,0,,Z. Nnaji Free Throw 1 of 1 (4 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
227,PT08M03.00S,2023-11-21T00:48:47.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,6.619579500657039,55.3921568627451,1610612765,31,37,2023-11-21T00:48:54Z,2200000,False,-27.0,10.0,1,left,I. Stewart driving Layup (2 PTS) (C. Cunningham 4 AST),"[1630191, 1630595]",1610612765.0,DET,driving,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,2.87,Made,2.0,C. Cunningham,1630595.0,4.0,,,,,,,,,,,,,,
229,PT07M43.00S,2023-11-21T00:49:08.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203932,89.53679369250986,48.0392156862745,1610612743,31,37,2023-11-21T00:49:11Z,2220000,False,-10.0,46.0,1,right,MISS A. Gordon Hook,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
230,PT07M41.00S,2023-11-21T00:49:10.4Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,31,37,2023-11-21T00:49:11Z,2230000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,229.0,1.0,1.0,0.0,,,,,,,,,,
231,PT07M33.00S,2023-11-21T00:49:18.4Z,2,REGULAR,3pt,Jump Shot,[],1630595,29.352825229960573,83.08823529411765,1610612765,34,37,2023-11-21T00:49:21Z,2240000,False,-165.0,223.0,1,left,C. Cunningham 27' 3PT  (4 PTS) (J. Ivey 2 AST),"[1630595, 1631093]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,27.8,Made,4.0,J. Ivey,1631093.0,2.0,,,,,,,,,,,,,,
233,PT07M14.00S,2023-11-21T00:49:39.1Z,2,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612743,34,37,2023-11-21T00:49:50Z,2260000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Strawther 2 FT),"[1630595, 1631124]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,200832.0,1.0,0.0,Strawther,1631124.0,,,,
235,PT07M14.00S,2023-11-21T00:50:05.2Z,2,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,34,38,2023-11-21T00:50:05Z,2280000,False,,,0,,J. Strawther Free Throw 1 of 2 (3 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
236,PT07M14.00S,2023-11-21T00:50:06.2Z,2,REGULAR,substitution,out,[],1630649,,,1610612743,34,38,2023-11-21T00:50:23Z,2290000,False,,,0,,SUB out: S. Umude,[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M14.00S,2023-11-21T00:50:06.2Z,2,REGULAR,substitution,out,[],202704,,,1610612743,34,38,2023-11-21T00:50:23Z,2300000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M14.00S,2023-11-21T00:50:06.2Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,34,38,2023-11-21T00:50:23Z,2310000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M14.00S,2023-11-21T00:50:06.2Z,2,REGULAR,substitution,in,[],1631204,,,1610612743,34,38,2023-11-21T00:50:23Z,2320000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M14.00S,2023-11-21T00:50:06.2Z,2,REGULAR,substitution,in,[],203484,,,1610612743,34,38,2023-11-21T00:50:23Z,2330000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M14.00S,2023-11-21T00:50:06.2Z,2,REGULAR,substitution,in,[],203999,,,1610612743,34,38,2023-11-21T00:50:23Z,2340000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M14.00S,2023-11-21T00:50:26.4Z,2,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,34,39,2023-11-21T00:50:26Z,2350000,False,,,0,,J. Strawther Free Throw 2 of 2 (4 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
244,PT06M58.00S,2023-11-21T00:50:43.8Z,2,REGULAR,3pt,Jump Shot,[],1631093,33.42641261498029,40.68627450980392,1610612765,37,39,2023-11-21T00:50:54Z,2360000,False,47.0,262.0,1,left,J. Ivey 26' 3PT  (9 PTS) (C. Cunningham 5 AST),"[1631093, 1630595]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,26.58,Made,9.0,C. Cunningham,1630595.0,5.0,,,,,,,,,,,,,,
247,PT06M43.00S,2023-11-21T00:50:58.6Z,2,REGULAR,3pt,Jump Shot,[],203484,94.13600525624179,2.6960784313725554,1610612743,37,42,2023-11-21T00:51:05Z,2380000,False,-237.0,3.0,1,right,K. Caldwell-Pope 3PT  (7 PTS) (J. Strawther 2 AST),"[203484, 1631124]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,23.65,Made,7.0,J. Strawther,1631124.0,2.0,,,,,,,,,,,,,,
249,PT06M25.00S,2023-11-21T00:51:16.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.722076215505908,44.36274509803921,1610612765,39,42,2023-11-21T00:51:23Z,2400000,False,28.0,29.0,1,left,C. Cunningham driving Layup (6 PTS) (J. Ivey 3 AST),"[1630595, 1631093]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,4.08,Made,6.0,J. Ivey,1631093.0,3.0,,,,,,,,,,,,,,
251,PT06M12.00S,2023-11-21T00:51:29.9Z,2,REGULAR,2pt,Jump Shot,[],1629008,78.63009198423127,73.2843137254902,1610612743,39,42,2023-11-21T00:51:34Z,2420000,False,116.0,148.0,1,right,MISS M. Porter Jr. 18' fadeaway Shot,[1629008],1610612743.0,DEN,fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,18.86,Missed,,,,,,,,,,,,,,,,,,
252,PT06M09.00S,2023-11-21T00:51:32.9Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,39,42,2023-11-21T00:51:34Z,2430000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,,251.0,1.0,1.0,0.0,,,,,,,,,,
253,PT05M57.00S,2023-11-21T00:51:44.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631204,16.080814717476997,49.50980392156863,1610612765,41,42,2023-11-21T00:58:32Z,2440000,False,2.0,99.0,1,left,M. Sasser 9' floating Jump Shot (2 PTS),[1631204],1610612765.0,DET,floating,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),8-16 Center,9.87,Made,2.0,,,,,,,,,,,,,,,,,
254,PT05M57.00S,2023-11-21T00:51:51.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,41,42,2023-11-21T00:51:51Z,2450000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M57.00S,2023-11-21T00:51:51.6Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,41,42,2023-11-21T00:54:29Z,2460000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M57.00S,2023-11-21T00:51:51.6Z,2,REGULAR,substitution,in,[],202704,,,1610612743,41,42,2023-11-21T00:54:29Z,2470000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M38.00S,2023-11-21T00:54:57.1Z,2,REGULAR,3pt,Jump Shot,[],203999,68.77463863337714,28.67647058823529,1610612743,41,42,2023-11-21T00:55:03Z,2480000,False,-107.0,241.0,1,right,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
258,PT05M34.00S,2023-11-21T00:55:01.1Z,2,REGULAR,rebound,offensive,[],1629008,,,1610612743,41,42,2023-11-21T00:55:03Z,2490000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,257.0,4.0,3.0,1.0,,,,,,,,,,
259,PT05M32.00S,2023-11-21T00:55:02.7Z,2,REGULAR,turnover,bad pass,[],1629008,,,1610612743,41,42,2023-11-21T00:55:07Z,2500000,False,,,0,,M. Porter Jr. bad pass TURNOVER (2 TO),"[1629008, 1630595]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,,,,,,Cunningham,1630595.0,,
260,PT05M32.00S,2023-11-21T00:55:02.7Z,2,REGULAR,steal,,[],1630595,,,1610612765,41,42,2023-11-21T00:55:04Z,2510000,False,,,0,,C. Cunningham STEAL (2 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
261,PT05M21.00S,2023-11-21T00:55:13.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,35.39750328515112,55.14705882352941,1610612765,41,42,2023-11-21T00:55:17Z,2520000,False,-26.0,280.0,1,left,MISS C. Cunningham 28' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,28.14,Missed,,,,,,,,,,,,,,,,,,
