actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
84,PT06M23.00S,2023-11-11T00:23:37.3Z,1,REGULAR,substitution,out,[],1630165,,,1610612755,17,7,2023-11-11T00:23:43Z,800000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M23.00S,2023-11-11T00:23:37.3Z,1,REGULAR,substitution,in,[],1631204,,,1610612755,17,7,2023-11-11T00:23:43Z,810000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M14.00S,2023-11-11T00:24:05.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,88.2227332457293,49.26470588235294,1610612755,17,9,2023-11-11T00:31:54Z,820000,False,-4.0,58.0,1,right,K. Oubre Jr. driving Layup (2 PTS) (T. Harris 1 AST),"[1626162, 202699]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,2.0,,,,,T. Harris,202699.0,1.0,,,,,,,,,,
87,PT06M14.00S,2023-11-11T00:24:09.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630595,,,1610612755,17,9,2023-11-11T00:24:20Z,830000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1630595, 1626162]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,1.0,0.0,Oubre Jr.,1626162.0,,,
89,PT06M14.00S,2023-11-11T00:24:30.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1626162,,,1610612755,17,9,2023-11-11T00:24:30Z,850000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 1,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
90,PT06M11.00S,2023-11-11T00:24:32.0Z,1,REGULAR,rebound,defensive,[],1630649,,,1610612765,17,9,2023-11-11T00:24:32Z,860000,False,,,0,,S. Umude REBOUND (Off:0 Def:2),[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,,,,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,
92,PT06M02.00S,2023-11-11T00:24:40.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.327858081471746,57.1078431372549,1610612765,17,9,2023-11-11T00:24:48Z,870000,False,-36.0,26.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,4.39,Missed,,,,,,,,,,,,,,,,,,
93,PT05M59.00S,2023-11-11T00:24:43.0Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,17,9,2023-11-11T00:24:48Z,880000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,92.0,2.0,2.0,0.0,,,,,,,,,,,,,
94,PT05M46.00S,2023-11-11T00:24:56.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,90.98226018396846,54.90196078431372,1610612755,17,11,2023-11-11T00:25:02Z,890000,False,25.0,32.0,1,right,D. Melton driving Layup (2 PTS) (T. Maxey 3 AST),"[1629001, 1630178]",1610612755.0,PHI,driving,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,4.05,Made,2.0,,,,,T. Maxey,1630178.0,3.0,,,,,,,,,,
96,PT05M22.00S,2023-11-11T00:25:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,9.641918528252305,40.44117647058824,1610612765,17,11,2023-11-11T00:25:37Z,910000,False,48.0,38.0,1,left,MISS A. Thompson 6' Layup,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.11,Missed,,,,,,,,,,,,,,,,,,
97,PT05M19.00S,2023-11-11T00:25:36.2Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,17,11,2023-11-11T00:25:37Z,920000,False,,,0,,J. Embiid REBOUND (Off:1 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,96.0,2.0,1.0,1.0,,,,,,,,,,,,,
98,PT05M17.00S,2023-11-11T00:25:39.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631204,,,1610612755,17,11,2023-11-11T00:25:55Z,930000,False,,,0,,M. Sasser shooting personal FOUL (1 PF) (Maxey 2 FT),"[1631204, 1630178]",1610612765.0,DET,shooting,,,Sasser,M. Sasser,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,203593.0,1.0,0.0,Maxey,1630178.0,,,
100,PT05M17.00S,2023-11-11T00:26:10.1Z,1,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,17,12,2023-11-11T00:26:10Z,950000,False,,,0,,T. Maxey Free Throw 1 of 2 (3 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
101,PT05M17.00S,2023-11-11T00:26:10.9Z,1,REGULAR,substitution,out,[],1631105,,,1610612755,17,12,2023-11-11T00:26:30Z,960000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M17.00S,2023-11-11T00:26:10.9Z,1,REGULAR,substitution,out,[],1629001,,,1610612755,17,12,2023-11-11T00:26:30Z,970000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M17.00S,2023-11-11T00:26:10.9Z,1,REGULAR,substitution,out,[],1626162,,,1610612755,17,12,2023-11-11T00:26:30Z,980000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M17.00S,2023-11-11T00:26:10.9Z,1,REGULAR,substitution,in,[],1628963,,,1610612755,17,12,2023-11-11T00:26:30Z,990000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M17.00S,2023-11-11T00:26:10.9Z,1,REGULAR,substitution,in,[],201976,,,1610612755,17,12,2023-11-11T00:26:30Z,1000000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M17.00S,2023-11-11T00:26:10.9Z,1,REGULAR,substitution,in,[],201587,,,1610612755,17,12,2023-11-11T00:26:30Z,1010000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT05M17.00S,2023-11-11T00:26:36.1Z,1,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,17,13,2023-11-11T00:26:36Z,1020000,False,,,0,,T. Maxey Free Throw 2 of 2 (4 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
108,PT05M02.00S,2023-11-11T00:26:50.7Z,1,REGULAR,3pt,Jump Shot,[],1641709,31.45532194480947,31.617647058823522,1610612765,17,13,2023-11-11T00:26:57Z,1030000,False,92.0,243.0,1,left,MISS A. Thompson 26' 3PT,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
109,PT04M59.00S,2023-11-11T00:26:53.7Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,17,13,2023-11-11T00:26:57Z,1040000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,108.0,1.0,0.0,1.0,,,,,,,,,,,,,
110,PT04M58.00S,2023-11-11T00:26:55.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,8.590670170827863,47.79411764705882,1610612765,17,13,2023-11-11T00:37:19Z,1050000,False,11.0,28.0,1,left,MISS M. Bagley III putback Layup,[1628963],1610612765.0,DET,putback,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
111,PT04M58.00S,2023-11-11T00:26:55.4Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,17,13,2023-11-11T00:26:59Z,1060000,False,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,110.0,3.0,2.0,1.0,,,,,,,,,,,,,
112,PT04M45.00S,2023-11-11T00:27:07.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203954,86.64586070959264,41.17647058823529,1610612755,17,13,2023-11-11T00:27:16Z,1070000,False,-44.0,73.0,1,right,MISS J. Embiid 8' Hook,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,8.53,Missed,,,,,,,,,,,,,,,,,,
113,PT04M43.00S,2023-11-11T00:27:10.6Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612765,17,13,2023-11-11T00:27:10Z,1080000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,112.0,2.0,1.0,1.0,,,,,,,,,,,,,
114,PT04M39.00S,2023-11-11T00:27:14.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641709,8.722076215505908,46.32352941176471,1610612765,19,13,2023-11-11T00:38:12Z,1090000,False,18.0,29.0,1,left,A. Thompson running Layup (4 PTS) (C. Cunningham 1 AST),"[1641709, 1630595]",1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.48,Made,4.0,,,,,C. Cunningham,1630595.0,1.0,,,,,,,,,,
116,PT04M19.00S,2023-11-11T00:27:34.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,91.24507227332458,52.450980392156865,1610612755,19,13,2023-11-11T00:27:39Z,1110000,False,12.0,30.0,1,right,MISS T. Harris driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.22,Missed,,,,,,,,,,,,,,,,,,
117,PT04M16.00S,2023-11-11T00:27:37.0Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,19,13,2023-11-11T00:27:37Z,1120000,False,,,0,,J. Embiid REBOUND (Off:2 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,116.0,4.0,2.0,2.0,,,,,,,,,,,,,
118,PT04M13.00S,2023-11-11T00:28:03.7Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628963,,,1610612755,19,13,2023-11-11T00:28:24Z,1130000,False,,,0,,M. Bagley III defensive-3-second technical FOUL (1 Tech),[1628963],1610612765.0,DET,defensive-3-second,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,1146.0,0.0,1.0,,,,,
119,PT04M13.00S,2023-11-11T00:28:25.8Z,1,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,19,14,2023-11-11T00:28:25Z,1140000,False,,,0,,J. Embiid technical Free Throw 1 of 1 (3 PTS),[203954],1610612755.0,PHI,technical,,,Embiid,J. Embiid,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
120,PT04M00.00S,2023-11-11T00:28:52.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630178,86.7772667542707,57.35294117647059,1610612755,19,14,2023-11-11T00:39:05Z,1150000,False,37.0,72.0,1,right,MISS T. Maxey 8' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,8.07,Missed,,,,,,,,,,,,,,,,,,
121,PT03M56.00S,2023-11-11T00:28:56.5Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612765,19,14,2023-11-11T00:28:56Z,1160000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,120.0,3.0,2.0,1.0,,,,,,,,,,,,,
122,PT03M42.00S,2023-11-11T00:29:10.2Z,1,REGULAR,3pt,Jump Shot,[],1631204,31.84954007884363,33.57843137254902,1610612765,19,14,2023-11-11T00:39:23Z,1170000,False,82.0,247.0,1,left,MISS M. Sasser 26' step back 3PT,[1631204],1610612765.0,DET,step back,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
123,PT03M38.00S,2023-11-11T00:29:14.2Z,1,REGULAR,rebound,offensive,[],1630595,,,1610612765,19,14,2023-11-11T00:29:15Z,1180000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,122.0,2.0,1.0,1.0,,,,,,,,,,,,,
124,PT03M36.00S,2023-11-11T00:29:17.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628963,8.065045992115643,50.73529411764706,1610612765,21,14,2023-11-11T00:29:22Z,1190000,False,-4.0,23.0,1,left,M. Bagley III cutting DUNK (2 PTS) (C. Cunningham 2 AST),"[1628963, 1630595]",1610612765.0,DET,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.36,Made,2.0,,,,,C. Cunningham,1630595.0,2.0,,,,,,,,,,
126,PT03M28.00S,2023-11-11T00:29:27.6Z,1,REGULAR,foul,offensive,[],203954,,,1610612755,21,14,2023-11-11T00:29:37Z,1210000,False,,,0,,J. Embiid charge offensive FOUL (1 PF),"[203954, 1628963]",1610612755.0,PHI,charge,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,1.0,0.0,Bagley III,1628963.0,,,
128,PT03M28.00S,2023-11-11T00:29:27.6Z,1,REGULAR,turnover,offensive foul,[],203954,,,1610612755,21,14,2023-11-11T00:29:27Z,1230000,False,,,0,,J. Embiid offensive foul TURNOVER (2 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,,,,,2.0,,
129,PT03M28.00S,2023-11-11T00:29:37.5Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,21,14,2023-11-11T00:29:56Z,1240000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M28.00S,2023-11-11T00:29:37.5Z,1,REGULAR,substitution,out,[],1630178,,,1610612765,21,14,2023-11-11T00:29:56Z,1250000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M28.00S,2023-11-11T00:29:37.5Z,1,REGULAR,substitution,out,[],202699,,,1610612765,21,14,2023-11-11T00:29:56Z,1260000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M28.00S,2023-11-11T00:29:37.5Z,1,REGULAR,substitution,in,[],1630165,,,1610612765,21,14,2023-11-11T00:29:56Z,1270000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M28.00S,2023-11-11T00:29:37.5Z,1,REGULAR,substitution,in,[],203496,,,1610612765,21,14,2023-11-11T00:29:56Z,1280000,False,,,0,,SUB in: R. Covington,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M28.00S,2023-11-11T00:29:37.5Z,1,REGULAR,substitution,in,[],1629001,,,1610612765,21,14,2023-11-11T00:29:56Z,1290000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M14.00S,2023-11-11T00:30:05.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630649,11.087385019710908,96.32352941176471,1610612765,21,14,2023-11-11T00:30:11Z,1300000,False,-232.0,52.0,1,left,MISS S. Umude 3PT,[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,Left Corner 3,24+ Left,23.73,Missed,,,,,,,,,,,,,,,,,,
136,PT03M08.00S,2023-11-11T00:30:11.7Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,21,14,2023-11-11T00:30:11Z,1310000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Left Corner 3,24+ Left,,,,135.0,4.0,2.0,2.0,,,,,,,,,,,,,
137,PT03M07.00S,2023-11-11T00:30:11.7Z,1,REGULAR,turnover,lost ball,[],1628963,,,1610612765,21,14,2023-11-11T00:30:16Z,1320000,False,,,0,,M. Bagley III lost ball TURNOVER (1 TO),"[1628963, 203496]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Covington,203496.0
138,PT03M07.00S,2023-11-11T00:30:11.7Z,1,REGULAR,steal,,[],203496,,,1610612755,21,14,2023-11-11T01:25:04Z,1330000,False,,,0,,R. Covington STEAL (1 STL),[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
139,PT03M02.00S,2023-11-11T00:30:16.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203496,74.1622864651774,81.37254901960785,1610612755,21,17,2023-11-11T00:42:43Z,1340000,False,157.0,190.0,1,right,R. Covington 24' 3PT running (3 PTS) (D. Melton 1 AST),"[203496, 1629001]",1610612755.0,PHI,running,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,24.67,Made,3.0,,,,,D. Melton,1629001.0,1.0,,,,,,,,,,
141,PT02M48.00S,2023-11-11T00:30:32.5Z,1,REGULAR,foul,personal,['2freethrow'],203954,,,1610612765,21,17,2023-11-11T00:30:46Z,1360000,False,,,0,,J. Embiid shooting personal FOUL (2 PF) (Umude 2 FT),"[203954, 1630649]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203593.0,2.0,0.0,Umude,1630649.0,,,
143,PT02M48.00S,2023-11-11T00:30:50.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,21,17,2023-11-11T00:30:50Z,1380000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M48.00S,2023-11-11T00:30:59.6Z,1,REGULAR,substitution,out,[],1641709,,,1610612765,21,17,2023-11-11T00:33:24Z,1390000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M48.00S,2023-11-11T00:30:59.6Z,1,REGULAR,substitution,in,[],1631197,,,1610612765,21,17,2023-11-11T00:33:24Z,1400000,False,,,0,,SUB in: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M48.00S,2023-11-11T00:33:43.2Z,1,REGULAR,freethrow,1 of 2,[],1630649,,,1610612765,22,17,2023-11-11T00:33:43Z,1410000,False,,,0,,S. Umude Free Throw 1 of 2 (1 PTS),[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
147,PT02M48.00S,2023-11-11T00:33:58.1Z,1,REGULAR,freethrow,2 of 2,[],1630649,,,1610612765,23,17,2023-11-11T00:33:58Z,1420000,False,,,0,,S. Umude Free Throw 2 of 2 (2 PTS),[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
148,PT02M38.00S,2023-11-11T00:34:09.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,87.69710906701708,54.411764705882355,1610612755,23,17,2023-11-11T00:34:16Z,1430000,False,22.0,63.0,1,right,MISS P. Beverley 6' driving floating Shot,[201976],1610612755.0,PHI,driving floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,,,,,,,,,,,,,,,,,,
149,PT02M38.00S,2023-11-11T00:34:13.1Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,23,17,2023-11-11T00:34:13Z,1440000,False,,,0,,J. Embiid REBOUND (Off:3 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,148.0,5.0,2.0,3.0,,,,,,,,,,,,,
150,PT02M38.00S,2023-11-11T00:34:16.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630649,,,1610612755,23,17,2023-11-11T00:35:17Z,1450000,False,,,0,,S. Umude shooting personal FOUL (1 PF) (Embiid 2 FT),"[1630649, 203954]",1610612765.0,DET,shooting,,,Umude,S. Umude,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203593.0,1.0,0.0,Embiid,203954.0,,,
152,PT02M38.00S,2023-11-11T00:34:40.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,23,18,2023-11-11T00:34:40Z,1470000,False,,,0,,J. Embiid Free Throw 1 of 2 (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
153,PT02M38.00S,2023-11-11T00:34:49.2Z,1,REGULAR,substitution,out,[],1629001,,,1610612755,23,18,2023-11-11T00:34:57Z,1480000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT02M38.00S,2023-11-11T00:34:49.2Z,1,REGULAR,substitution,in,[],202694,,,1610612755,23,18,2023-11-11T00:34:57Z,1490000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT02M38.00S,2023-11-11T00:35:16.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,23,19,2023-11-11T00:35:16Z,1500000,False,,,0,,J. Embiid Free Throw 2 of 2 (5 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
159,PT02M20.00S,2023-11-11T00:35:34.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631197,6.356767411300922,43.13725490196079,1610612765,25,19,2023-11-11T00:35:39Z,1510000,False,34.0,7.0,1,left,J. Rhoden cutting DUNK (2 PTS) (K. Hayes 2 AST),"[1631197, 1630165]",1610612765.0,DET,cutting,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,3.51,Made,2.0,,,,,K. Hayes,1630165.0,2.0,,,,,,,,,,
161,PT02M05.00S,2023-11-11T00:35:49.8Z,1,REGULAR,2pt,Jump Shot,[],203954,77.44743758212877,45.58823529411765,1610612755,25,21,2023-11-11T00:35:54Z,1530000,False,-22.0,159.0,1,right,J. Embiid 16' Jump Shot (7 PTS) (P. Beverley 1 AST),"[203954, 201976]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,16.1,Made,7.0,,,,,P. Beverley,201976.0,1.0,,,,,,,,,,
163,PT01M43.00S,2023-11-11T00:36:11.8Z,1,REGULAR,3pt,Jump Shot,[],1630165,33.55781865965835,39.950980392156865,1610612765,28,21,2023-11-11T00:36:20Z,1550000,False,50.0,263.0,1,left,K. Hayes 26' 3PT step back (8 PTS),[1630165],1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,26.76,Made,8.0,,,,,,,,,,,,,,,,,
165,PT01M23.00S,2023-11-11T00:36:31.2Z,1,REGULAR,2pt,Jump Shot,[],203954,79.15571616294349,48.0392156862745,1610612755,28,21,2023-11-11T00:36:36Z,1560000,False,-10.0,143.0,1,right,MISS J. Embiid 14' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,14.37,Missed,,,,,,,,,,,,,,,,,,
166,PT01M19.00S,2023-11-11T00:36:35.2Z,1,REGULAR,rebound,defensive,[],1630649,,,1610612765,28,21,2023-11-11T00:36:36Z,1570000,False,,,0,,S. Umude REBOUND (Off:0 Def:3),[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,Mid-Range,8-16 Center,,,,165.0,3.0,3.0,0.0,,,,,,,,,,,,,
167,PT00M59.30S,2023-11-11T00:36:55.5Z,1,REGULAR,3pt,Jump Shot,[],1630165,23.96517739816032,88.48039215686275,1610612765,28,21,2023-11-11T00:36:59Z,1580000,False,-192.0,173.0,1,left,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
168,PT00M56.70S,2023-11-11T00:36:58.1Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,28,21,2023-11-11T00:36:59Z,1590000,False,,,0,,J. Embiid REBOUND (Off:3 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,167.0,6.0,3.0,3.0,,,,,,,,,,,,,
169,PT00M51.80S,2023-11-11T00:37:05.8Z,1,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,28,21,2023-11-11T00:37:13Z,1600000,False,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (3 TO),[203954],1610612755.0,PHI,bad pass,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1146.0,,,,,3.0,,
