actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
173,PT00M30.00S,2023-11-01T23:36:18.6Z,1,REGULAR,rebound,defensive,[],203925,,,1610612765,32,26,2023-11-01T23:36:18Z,1720000,False,,,0,,J. Harris REBOUND (Off:1 Def:1),[203925],1610612765.0,DET,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,172.0,,,,,,2.0,1.0,1.0,,,,,
174,PT00M12.30S,2023-11-01T23:36:36.2Z,1,REGULAR,2pt,Jump Shot,[],1630165,14.50394218134035,67.8921568627451,1610612765,32,26,2023-11-01T23:36:41Z,1730000,False,-89.0,84.0,1,left,MISS K. Hayes 12' turnaround Shot,[1630165],1610612765.0,DET,turnaround,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Left,12.26,Missed,,,,,,,,,,,,,,,,,,
175,PT00M10.10S,2023-11-01T23:36:38.5Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,32,26,2023-11-01T23:36:38Z,1740000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,174.0,,,,,,3.0,1.0,2.0,,,,,
176,PT00M01.10S,2023-11-01T23:36:56.6Z,1,REGULAR,3pt,Jump Shot,[],1631101,92.16491458607096,3.4313725490196134,1610612757,32,26,2023-11-01T23:37:33Z,1750000,False,-233.0,21.0,1,right,MISS S. Sharpe step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,23.38,Missed,,,,,,,,,,,,,,,,,,
177,PT00M00.90S,2023-11-01T23:36:56.8Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,32,26,2023-11-01T23:37:33Z,1760000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,,,,,176.0,,,,,,1.0,1.0,0.0,,,,,
178,PT00M00.70S,2023-11-01T23:37:04.6Z,1,REGULAR,3pt,Jump Shot,[],1631093,75.01642575558475,35.76133578431373,1610612765,32,26,2023-11-01T23:45:55Z,1770000,False,71.0,653.0,1,left,MISS J. Ivey 65' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Left Center,65.66,Missed,,,,,,,,,,,,,,,,,,
179,PT00M00.10S,2023-11-01T23:37:05.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,32,26,2023-11-01T23:45:28Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,178.0,,,,,,,,,,,,,
180,PT00M00.00S,2023-11-01T23:37:15.9Z,1,REGULAR,period,end,[],0,,,1610612765,32,26,2023-11-01T23:37:15Z,1790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2023-11-01T23:39:31.7Z,2,REGULAR,period,start,[],0,,,1610612765,32,26,2023-11-01T23:39:31Z,1800000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M57.00S,2023-11-01T23:39:35.3Z,2,REGULAR,foul,personal,[],1631101,,,1610612765,32,26,2023-11-01T23:39:44Z,1810000,False,,,0,,S. Sharpe personal FOUL (1 PF),"[1631101, 1630165]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Right,,,,,,,,1627964.0,1.0,0.0,Hayes,1630165.0,,,,,,,,
187,PT11M42.00S,2023-11-01T23:40:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,10.036136662286467,44.607843137254896,1610612765,32,26,2023-11-01T23:40:15Z,1830000,False,27.0,42.0,1,left,MISS J. Ivey Layup - blocked,"[1631093, 1629057]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,,,,Williams III,1629057.0,,,
188,PT11M42.00S,2023-11-01T23:40:00.9Z,2,REGULAR,block,,[],1629057,,,1610612765,32,26,2023-11-01T23:40:04Z,1840000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT11M38.00S,2023-11-01T23:40:04.9Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,32,26,2023-11-01T23:40:15Z,1850000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,187.0,,,,,,4.0,2.0,2.0,,,,,
190,PT11M29.00S,2023-11-01T23:40:15.5Z,2,REGULAR,foul,personal,['2freethrow'],1631204,,,1610612757,32,26,2023-11-01T23:40:29Z,1860000,False,,,0,,M. Sasser shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1631204, 1631101]",1610612765.0,DET,shooting,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,
192,PT11M29.00S,2023-11-01T23:40:41.1Z,2,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,32,26,2023-11-01T23:40:41Z,1880000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
193,PT11M29.00S,2023-11-01T23:40:41.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,32,26,2023-11-01T23:40:41Z,1890000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,
194,PT11M29.00S,2023-11-01T23:40:54.8Z,2,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,32,27,2023-11-01T23:40:54Z,1900000,False,,,0,,S. Sharpe Free Throw 2 of 2 (1 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
195,PT11M18.00S,2023-11-01T23:41:10.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631204,14.766754270696453,54.65686274509804,1610612765,34,27,2023-11-01T23:41:17Z,1910000,False,-23.0,86.0,1,left,M. Sasser 8' driving floating Jump Shot (4 PTS),[1631204],1610612765.0,DET,driving floating,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),8-16 Center,8.94,Made,4.0,,,,,,,,,,,,,,,,,
196,PT11M01.00S,2023-11-01T23:41:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,91.77069645203679,46.07843137254902,1610612757,34,27,2023-11-01T23:41:32Z,1920000,False,-20.0,25.0,1,right,MISS J. Walker driving Layup,[1631133],1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.17,Missed,,,,,,,,,,,,,,,,,,
197,PT11M00.00S,2023-11-01T23:41:27.6Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,34,27,2023-11-01T23:47:54Z,1930000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,196.0,,,,,,1.0,0.0,1.0,,,,,
198,PT11M00.00S,2023-11-01T23:41:31.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641739,94.40999984741211,50.0,1610612757,34,29,2023-11-01T23:47:59Z,1940000,False,0.0,0.0,1,right,T. Camara tip Layup (2 PTS),[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
199,PT10M47.00S,2023-11-01T23:41:41.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,19.8915900131406,52.450980392156865,1610612765,34,29,2023-11-01T23:48:19Z,1950000,False,-12.0,134.0,1,left,MISS M. Bagley III 13' Jump Shot,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,13.51,Missed,,,,,,,,,,,,,,,,,,
200,PT10M45.00S,2023-11-01T23:41:43.2Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612757,34,29,2023-11-01T23:41:44Z,1960000,False,,,0,,R. Williams III REBOUND (Off:0 Def:4),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,199.0,,,,,,4.0,4.0,0.0,,,,,
201,PT10M29.00S,2023-11-01T23:41:57.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,94.26741130091985,45.34313725490197,1610612757,34,31,2023-11-01T23:42:02Z,1970000,False,-23.0,1.0,1,right,R. Williams III cutting Layup (4 PTS) (M. Brogdon 1 AST),"[1629057, 1627763]",1610612757.0,POR,cutting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,2.33,Made,4.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,,,,,
203,PT10M21.00S,2023-11-01T23:42:06.9Z,2,REGULAR,3pt,Jump Shot,[],203925,7.013797634691201,2.4509803921568647,1610612765,37,31,2023-11-01T23:48:47Z,1990000,False,238.0,13.0,1,left,J. Harris 3PT  (6 PTS) (M. Sasser 3 AST),"[203925, 1631204]",1610612765.0,DET,,,,Harris,J. Harris,,,,,Right Corner 3,24+ Right,23.81,Made,6.0,M. Sasser,1631204.0,3.0,,,,,,,,,,,,,,
205,PT10M07.00S,2023-11-01T23:42:21.1Z,2,REGULAR,3pt,Jump Shot,[],1627763,71.27135348226018,78.43137254901961,1610612757,37,31,2023-11-01T23:49:03Z,2010000,False,142.0,218.0,1,right,MISS M. Brogdon 25' pullup 3PT,[1627763],1610612757.0,POR,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
206,PT10M03.00S,2023-11-01T23:42:24.0Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,37,31,2023-11-01T23:42:24Z,2020000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,,,,205.0,,,,,,2.0,2.0,0.0,,,,,
207,PT09M51.00S,2023-11-01T23:42:35.8Z,2,REGULAR,2pt,Jump Shot,[],1630165,22.125492772667542,56.372549019607845,1610612765,37,31,2023-11-01T23:42:39Z,2030000,False,-32.0,155.0,1,left,MISS K. Hayes 15' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Center,15.87,Missed,,,,,,,,,,,,,,,,,,
208,PT09M49.00S,2023-11-01T23:42:37.8Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612757,37,31,2023-11-02T00:17:14Z,2040000,False,,,0,,R. Williams III REBOUND (Off:0 Def:5),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Center,,,,,,,207.0,,,,,,5.0,5.0,0.0,,,,,
209,PT09M37.00S,2023-11-01T23:42:50.8Z,2,REGULAR,2pt,Jump Shot,[],1629057,85.72601839684626,72.30392156862744,1610612757,37,33,2023-11-01T23:42:56Z,2050000,False,112.0,82.0,1,right,R. Williams III 13' Jump Shot (6 PTS) (M. Brogdon 2 AST),"[1629057, 1627763]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Right,13.82,Made,6.0,M. Brogdon,1627763.0,2.0,,,,,,,,,,,,,,
211,PT09M25.00S,2023-11-01T23:43:06.5Z,2,REGULAR,foul,offensive,[],1630165,,,1610612765,37,33,2023-11-01T23:44:19Z,2070000,False,,,0,,K. Hayes offensive FOUL (1 PF),"[1630165, 1641739]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2003.0,1.0,0.0,Camara,1641739.0,,,,,,,,
213,PT09M25.00S,2023-11-01T23:43:06.5Z,2,REGULAR,turnover,offensive foul,[],1630165,,,1610612765,37,33,2023-11-01T23:43:06Z,2090000,False,,,0,,K. Hayes offensive foul TURNOVER (1 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2003.0,,,,,,,,,,1.0,,
214,PT09M17.00S,2023-11-01T23:43:29.6Z,2,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612757,37,33,2023-11-01T23:43:37Z,2100000,False,,,0,,J. Ivey shooting personal FOUL (1 PF) (Brogdon 2 FT),"[1631093, 1627763]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,1.0,0.0,Brogdon,1627763.0,,,,,,,,
216,PT09M17.00S,2023-11-01T23:43:56.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627763,,,1610612757,37,33,2023-11-01T23:43:56Z,2120000,False,,,0,,MISS M. Brogdon Free Throw 1 of 2,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
217,PT09M17.00S,2023-11-01T23:43:56.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,37,33,2023-11-01T23:43:56Z,2130000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,
218,PT09M17.00S,2023-11-01T23:43:57.5Z,2,REGULAR,substitution,out,[],1631093,,,1610612757,37,33,2023-11-01T23:44:05Z,2140000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M17.00S,2023-11-01T23:43:57.5Z,2,REGULAR,substitution,out,[],1629057,,,1610612757,37,33,2023-11-01T23:44:05Z,2150000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M17.00S,2023-11-01T23:43:57.5Z,2,REGULAR,substitution,in,[],1630191,,,1610612757,37,33,2023-11-01T23:44:05Z,2160000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M17.00S,2023-11-01T23:43:57.5Z,2,REGULAR,substitution,in,[],1629028,,,1610612757,37,33,2023-11-01T23:44:05Z,2170000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M17.00S,2023-11-01T23:44:16.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627763,,,1610612757,37,34,2023-11-01T23:44:16Z,2180000,False,,,0,,M. Brogdon Free Throw 2 of 2 (4 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
224,PT08M49.00S,2023-11-01T23:45:18.2Z,2,REGULAR,3pt,Jump Shot,[],203925,34.8718791064389,52.94117647058824,1610612765,40,34,2023-11-01T23:45:22Z,2200000,False,-15.0,275.0,1,left,J. Harris 27' 3PT  (9 PTS) (M. Sasser 4 AST),"[203925, 1631204]",1610612765.0,DET,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,27.57,Made,9.0,M. Sasser,1631204.0,4.0,,,,,,,,,,,,,,
226,PT08M43.00S,2023-11-01T23:45:26.9Z,2,REGULAR,turnover,out-of-bounds,[],1627763,,,1610612757,40,34,2023-11-01T23:45:42Z,2220000,False,,,0,,M. Brogdon bad pass out-of-bounds TURNOVER (2 TO),[1627763],1610612757.0,POR,bad pass,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,,,,,,,,,,2.0,,
227,PT08M30.00S,2023-11-01T23:45:43.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631204,13.715505913272011,39.950980392156865,1610612765,40,34,2023-11-01T23:51:50Z,2230000,False,50.0,76.0,1,left,MISS M. Sasser 9' floating Shot,[1631204],1610612765.0,DET,floating,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),8-16 Right,9.14,Missed,,,,,,,,,,,,,,,,,,
228,PT08M28.00S,2023-11-01T23:45:45.8Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,40,34,2023-11-01T23:45:47Z,2240000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,227.0,,,,,,1.0,1.0,0.0,,,,,
229,PT08M11.00S,2023-11-01T23:46:02.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,89.01116951379764,57.59803921568628,1610612757,40,34,2023-11-01T23:46:08Z,2250000,False,38.0,51.0,1,right,MISS S. Sharpe 6' turnaround Shot,[1631101],1610612757.0,POR,turnaround,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,6.34,Missed,,,,,,,,,,,,,,,,,,
230,PT08M09.00S,2023-11-01T23:46:04.4Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,40,34,2023-11-01T23:46:08Z,2260000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,229.0,,,,,,1.0,1.0,0.0,,,,,
231,PT08M03.00S,2023-11-01T23:46:11.5Z,2,REGULAR,3pt,Jump Shot,[],203925,30.404073587385014,22.549019607843135,1610612765,40,34,2023-11-01T23:52:32Z,2270000,False,137.0,233.0,1,left,MISS J. Harris 27' pullup 3PT,[203925],1610612765.0,DET,pullup,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,27.07,Missed,,,,,,,,,,,,,,,,,,
232,PT08M01.00S,2023-11-01T23:46:13.5Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,40,34,2023-11-01T23:46:15Z,2280000,False,,,0,,T. Camara REBOUND (Off:1 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,231.0,,,,,,2.0,1.0,1.0,,,,,
233,PT07M52.00S,2023-11-01T23:46:21.7Z,2,REGULAR,turnover,bad pass,[],1631101,,,1610612757,40,34,2023-11-01T23:46:31Z,2290000,False,,,0,,S. Sharpe bad pass TURNOVER (1 TO),"[1631101, 1630165]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Hayes,1630165.0
234,PT07M52.00S,2023-11-01T23:46:21.7Z,2,REGULAR,steal,,[],1630165,,,1610612765,40,34,2023-11-01T23:46:24Z,2300000,False,,,0,,K. Hayes STEAL (2 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
235,PT07M44.00S,2023-11-01T23:46:29.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203925,7.670827858081481,3.1862745098039227,1610612765,40,34,2023-11-01T23:53:07Z,2310000,False,234.0,20.0,1,left,MISS J. Harris running 3PT,[203925],1610612765.0,DET,running,,,Harris,J. Harris,,,,,Right Corner 3,24+ Right,23.49,Missed,,,,,,,,,,,,,,,,,,
236,PT07M42.00S,2023-11-01T23:46:31.1Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,40,34,2023-11-01T23:46:34Z,2320000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,,,,,235.0,,,,,,3.0,3.0,0.0,,,,,
237,PT07M30.00S,2023-11-01T23:46:43.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,89.01116951379764,51.22549019607843,1610612757,40,34,2023-11-01T23:46:49Z,2330000,False,6.0,51.0,1,right,MISS D. Ayton turnaround Shot,[1629028],1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.12,Missed,,,,,,,,,,,,,,,,,,
238,PT07M28.00S,2023-11-01T23:46:45.1Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,40,34,2023-11-01T23:46:49Z,2340000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,237.0,,,,,,3.0,3.0,0.0,,,,,
239,PT07M27.00S,2023-11-01T23:46:54.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,40,34,2023-11-01T23:46:54Z,2350000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M27.00S,2023-11-01T23:46:55.1Z,2,REGULAR,substitution,out,[],1630165,,,1610612765,40,34,2023-11-01T23:49:33Z,2360000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M27.00S,2023-11-01T23:46:55.1Z,2,REGULAR,substitution,out,[],203925,,,1610612765,40,34,2023-11-01T23:49:33Z,2370000,False,,,0,,SUB out: J. Harris,[203925],1610612765.0,DET,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M27.00S,2023-11-01T23:46:55.1Z,2,REGULAR,substitution,out,[],1627763,,,1610612765,40,34,2023-11-01T23:49:33Z,2380000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M27.00S,2023-11-01T23:46:55.1Z,2,REGULAR,substitution,out,[],1631133,,,1610612765,40,34,2023-11-01T23:49:33Z,2390000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M27.00S,2023-11-01T23:46:55.1Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,40,34,2023-11-01T23:49:33Z,2400000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M27.00S,2023-11-01T23:46:55.1Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,40,34,2023-11-01T23:49:33Z,2410000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M27.00S,2023-11-01T23:46:55.1Z,2,REGULAR,substitution,in,[],203924,,,1610612765,40,34,2023-11-01T23:49:33Z,2420000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M27.00S,2023-11-01T23:46:55.1Z,2,REGULAR,substitution,in,[],1630703,,,1610612765,40,34,2023-11-01T23:49:33Z,2430000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M07.00S,2023-11-01T23:50:17.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,14.50394218134035,58.57843137254902,1610612765,40,34,2023-11-01T23:50:25Z,2450000,False,-43.0,84.0,1,left,MISS C. Cunningham 9' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,9.41,Missed,,,,,,,,,,,,,,,,,,
250,PT07M06.00S,2023-11-01T23:50:18.3Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,40,34,2023-11-01T23:54:22Z,2460000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,249.0,,,,,,3.0,2.0,1.0,,,,,
251,PT07M06.00S,2023-11-01T23:50:21.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641709,5.590000152587891,50.0,1610612765,42,34,2023-11-01T23:54:27Z,2470000,False,0.0,0.0,1,left,A. Thompson tip Layup (4 PTS),[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
252,PT06M51.00S,2023-11-01T23:50:32.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,90.19382391590013,50.73529411764706,1610612757,42,34,2023-11-01T23:50:38Z,2480000,False,4.0,40.0,1,right,MISS S. Sharpe driving floating Shot,[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
253,PT06M49.00S,2023-11-01T23:50:35.2Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,42,34,2023-11-01T23:50:35Z,2490000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,252.0,,,,,,2.0,2.0,0.0,,,,,
254,PT06M39.00S,2023-11-01T23:50:45.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630191,12.795663600525614,49.01960784313726,1610612765,44,34,2023-11-01T23:55:02Z,2500000,False,5.0,68.0,1,left,I. Stewart 6' floating Jump Shot (5 PTS),[1630191],1610612765.0,DET,floating,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,6.8,Made,5.0,,,,,,,,,,,,,,,,,
255,PT06M28.00S,2023-11-01T23:50:59.8Z,2,REGULAR,foul,personal,[],1631204,,,1610612757,44,34,2023-11-01T23:51:30Z,2510000,False,,,0,,M. Sasser personal FOUL (2 PF),"[1631204, 1630703]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Center,,,,,,,,2882.0,2.0,0.0,Henderson,1630703.0,,,,,,,,
257,PT06M28.00S,2023-11-01T23:51:06.9Z,2,REGULAR,substitution,out,[],1628963,,,1610612757,44,34,2023-11-01T23:51:12Z,2530000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
