actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
84,PT05M05.00S,2022-10-25T00:24:43.4Z,1,REGULAR,substitution,out,[],201144,,,1610612745,14,8,2022-10-25T00:24:53Z,840000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M05.00S,2022-10-25T00:24:43.4Z,1,REGULAR,substitution,in,[],1631117,,,1610612745,14,8,2022-10-25T00:24:53Z,850000,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M05.00S,2022-10-25T00:24:43.4Z,1,REGULAR,substitution,in,[],1629012,,,1610612745,14,8,2022-10-25T00:24:53Z,860000,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M05.00S,2022-10-25T00:24:43.4Z,1,REGULAR,substitution,in,[],1627736,,,1610612745,14,8,2022-10-25T00:24:53Z,870000,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M54.00S,2022-10-25T00:25:09.8Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612745,14,8,2022-10-25T00:25:14Z,880000,,,0,,K. Porter Jr. bad pass TURNOVER (2 TO),"[1629645, 1627736]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Beasley,1627736.0,,
89,PT04M54.00S,2022-10-25T00:25:09.8Z,1,REGULAR,steal,,[],1627736,,,1610612762,14,8,2022-10-25T00:25:11Z,890000,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
90,PT04M50.00S,2022-10-25T00:25:12.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627736,92.72339027595268,49.754901960784316,1610612762,14,10,2022-10-25T00:25:19Z,900000,-1.0,16.0,1,right,M. Beasley running DUNK (2 PTS),[1627736],1610612762.0,UTA,running,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,2.0,,,,,,,,,,,,,
91,PT04M35.00S,2022-10-25T00:25:27.6Z,1,REGULAR,3pt,Jump Shot,[],1630224,32.53942181340342,62.00980392156863,1610612745,14,10,2022-10-25T00:25:34Z,910000,-60.0,253.0,1,left,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
92,PT04M33.00S,2022-10-25T00:25:29.6Z,1,REGULAR,rebound,offensive,[],1631106,,,1610612745,14,10,2022-10-25T00:25:34Z,920000,,,0,,T. Eason REBOUND (Off:1 Def:0),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,91.0,1.0,0.0,1.0,,,,,,,,,,,,,,
93,PT04M31.00S,2022-10-25T00:25:32.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,7.30946123521682,44.11764705882353,1610612745,14,10,2022-10-25T00:25:41Z,930000,29.0,16.0,1,left,MISS T. Eason putback Layup,[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,3.36,Missed,,,,,,,,,,,,,,,,,,
94,PT04M30.00S,2022-10-25T00:25:33.0Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,14,10,2022-10-25T00:25:41Z,940000,,,0,,K. Olynyk REBOUND (Off:0 Def:3),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,93.0,3.0,3.0,0.0,,,,,,,,,,,,,,
95,PT04M20.00S,2022-10-25T00:25:42.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,89.43823915900131,49.754901960784316,1610612762,14,12,2022-10-25T00:25:46Z,950000,-1.0,47.0,1,right,L. Markkanen driving Hook (2 PTS),[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.68,Made,,,,,2.0,,,,,,,,,,,,,
96,PT04M02.00S,2022-10-25T00:26:01.4Z,1,REGULAR,2pt,Jump Shot,[],1629645,20.18725361366623,32.1078431372549,1610612745,14,12,2022-10-25T00:26:06Z,960000,89.0,137.0,1,left,MISS K. Porter Jr. 16' pullup Shot,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,16.39,Missed,,,,,,,,,,,,,,,,,,
97,PT04M01.00S,2022-10-25T00:26:02.4Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,14,12,2022-10-25T00:26:06Z,970000,,,0,,J. Smith Jr. REBOUND (Off:2 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,96.0,4.0,2.0,2.0,,,,,,,,,,,,,,
98,PT03M59.00S,2022-10-25T00:26:04.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,8.492115637319317,50.49019607843137,1610612745,16,12,2022-10-25T00:26:09Z,980000,-2.0,27.0,1,left,J. Smith Jr. putback Layup (2 PTS),[1631095],1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,2.0,,,,,,,,,,,,,
99,PT03M32.00S,2022-10-25T00:26:33.2Z,1,REGULAR,foul,personal,['2freethrow'],1631106,,,1610612762,16,12,2022-10-25T00:27:04Z,990000,,,0,,T. Eason shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1631106, 1628374]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Markkanen,1628374.0,,,,,
101,PT03M32.00S,2022-10-25T00:27:06.2Z,1,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,16,12,2022-10-25T00:27:33Z,1010000,,,0,,MISS L. Markkanen Free Throw 1 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
102,PT03M32.00S,2022-10-25T00:27:06.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,16,12,2022-10-25T00:27:33Z,1020000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,
103,PT03M32.00S,2022-10-25T00:27:07.0Z,1,REGULAR,substitution,out,[],1631095,,,1610612762,16,12,2022-10-25T00:27:22Z,1030000,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M32.00S,2022-10-25T00:27:07.0Z,1,REGULAR,substitution,out,[],203482,,,1610612762,16,12,2022-10-25T00:27:22Z,1040000,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M32.00S,2022-10-25T00:27:07.0Z,1,REGULAR,substitution,in,[],1626246,,,1610612762,16,12,2022-10-25T00:27:22Z,1050000,,,0,,SUB in: B. Marjanovic,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M32.00S,2022-10-25T00:27:07.0Z,1,REGULAR,substitution,in,[],200752,,,1610612762,16,12,2022-10-25T00:27:22Z,1060000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M32.00S,2022-10-25T00:27:06.2Z,1,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,16,12,2022-10-25T00:27:33Z,1070000,,,0,,MISS L. Markkanen Free Throw 2 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
108,PT03M32.00S,2022-10-25T00:27:06.2Z,1,REGULAR,rebound,defensive,[],1626246,,,1610612745,16,12,2022-10-25T00:27:33Z,1080000,,,0,,B. Marjanovic REBOUND (Off:0 Def:1),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,,
109,PT03M22.00S,2022-10-25T00:27:39.1Z,1,REGULAR,2pt,Jump Shot,[],1629645,20.71287779237845,57.35294117647059,1610612745,16,12,2022-10-25T00:27:46Z,1090000,-37.0,142.0,1,left,MISS K. Porter Jr. 14' pullup Shot - blocked,"[1629645, 1627736]",1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Center,14.69,Missed,,,,,,,,,,,,,,,,,Beasley,1627736.0
126,PT03M22.00S,2022-10-25T00:27:39.1Z,1,REGULAR,block,,[],1627736,,,1610612745,16,12,2022-10-25T00:32:05Z,1095000,,,0,,M. Beasley BLOCK (1 BLK),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
110,PT03M20.00S,2022-10-25T00:27:41.1Z,1,REGULAR,rebound,offensive,[],1626246,,,1610612745,16,12,2022-10-25T00:32:05Z,1100000,,,0,,B. Marjanovic REBOUND (Off:1 Def:1),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,Mid-Range,8-16 Center,,,109.0,2.0,1.0,1.0,,,,,,,,,,,,,,
111,PT03M18.00S,2022-10-25T00:27:42.4Z,1,REGULAR,turnover,lost ball,[],1626246,,,1610612745,16,12,2022-10-25T00:27:48Z,1110000,,,0,,B. Marjanovic lost ball TURNOVER (1 TO),"[1626246, 1631117]",1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Kessler,1631117.0,,
112,PT03M18.00S,2022-10-25T00:27:42.4Z,1,REGULAR,steal,,[],1631117,,,1610612762,16,12,2022-10-25T00:27:44Z,1120000,,,0,,W. Kessler STEAL (1 STL),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
113,PT03M08.00S,2022-10-25T00:27:52.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,74.19513797634691,87.25490196078431,1610612762,16,12,2022-10-25T00:27:56Z,1130000,186.0,190.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
114,PT03M06.00S,2022-10-25T00:27:54.1Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,16,12,2022-10-25T00:27:56Z,1140000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT03M02.00S,2022-10-25T00:27:58.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630224,5.863994743758213,48.77450980392157,1610612745,18,12,2022-10-25T00:29:30Z,1150000,6.0,3.0,1,left,J. Green running DUNK (4 PTS) (K. Martin Jr. 2 AST),"[1630224, 1630231]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.66,Made,,,,,4.0,K. Martin Jr.,1630231.0,2.0,,,,,,,,,,
117,PT03M02.00S,2022-10-25T00:28:04.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,18,12,2022-10-25T00:28:04Z,1170000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M02.00S,2022-10-25T00:29:42.2Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,18,12,2022-10-25T00:30:02Z,1180000,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M02.00S,2022-10-25T00:29:42.2Z,1,REGULAR,substitution,in,[],1629659,,,1610612762,18,12,2022-10-25T00:30:02Z,1190000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M53.00S,2022-10-25T00:31:05.6Z,1,REGULAR,3pt,Jump Shot,[],1627736,73.53810775295663,86.76470588235294,1610612762,18,15,2022-10-25T00:31:11Z,1200000,184.0,196.0,1,right,M. Beasley 26' 3PT pullup (5 PTS),[1627736],1610612762.0,UTA,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,26.88,Made,,,,,5.0,,,,,,,,,,,,,
121,PT02M40.00S,2022-10-25T00:31:20.6Z,1,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,18,15,2022-10-25T00:31:25Z,1210000,,,0,,J. Green bad pass out-of-bounds TURNOVER (2 TO),[1630224],1610612745.0,HOU,bad pass,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202901.0,,,,,2.0,,,,
122,PT02M24.00S,2022-10-25T00:31:39.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,75.24638633377135,87.5,1610612762,18,15,2022-10-25T00:31:47Z,1220000,188.0,180.0,1,right,MISS C. Sexton 26' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
123,PT02M23.00S,2022-10-25T00:31:40.3Z,1,REGULAR,rebound,defensive,[],1626246,,,1610612745,18,15,2022-10-25T00:57:08Z,1230000,,,0,,B. Marjanovic REBOUND (Off:1 Def:2),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,Above the Break 3,24+ Right Center,,,122.0,3.0,2.0,1.0,,,,,,,,,,,,,,
124,PT02M22.00S,2022-10-25T00:31:47.4Z,1,REGULAR,foul,personal,[],1631117,,,1610612745,18,15,2022-10-25T00:57:17Z,1240000,,,0,,W. Kessler personal FOUL (1 PF),"[1631117, 1626246]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202901.0,1.0,0.0,Marjanovic,1626246.0,,,,,
127,PT02M22.00S,2022-10-25T00:31:56.2Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,18,15,2022-10-25T00:32:12Z,1260000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M22.00S,2022-10-25T00:31:56.2Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,18,15,2022-10-25T00:32:12Z,1270000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M22.00S,2022-10-25T00:31:56.2Z,1,REGULAR,substitution,out,[],1630231,,,1610612745,18,15,2022-10-25T00:32:12Z,1280000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M22.00S,2022-10-25T00:31:56.2Z,1,REGULAR,substitution,in,[],1630227,,,1610612745,18,15,2022-10-25T00:32:12Z,1290000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M22.00S,2022-10-25T00:31:56.2Z,1,REGULAR,substitution,in,[],201569,,,1610612745,18,15,2022-10-25T00:32:12Z,1300000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M22.00S,2022-10-25T00:31:56.2Z,1,REGULAR,substitution,in,[],1629726,,,1610612745,18,15,2022-10-25T00:32:12Z,1310000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M12.00S,2022-10-25T00:32:18.6Z,1,REGULAR,foul,personal,[],1629012,,,1610612745,18,15,2022-10-25T00:32:28Z,1320000,,,0,,C. Sexton personal FOUL (1 PF),"[1629012, 1630227]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202901.0,1.0,0.0,Nix,1630227.0,,,,,
135,PT02M04.00S,2022-10-25T00:32:45.6Z,1,REGULAR,3pt,Jump Shot,[],1631106,33.196452036793694,51.470588235294116,1610612745,18,15,2022-10-25T00:32:51Z,1340000,-7.0,260.0,1,left,MISS T. Eason 25' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,25.96,Missed,,,,,,,,,,,,,,,,,,
136,PT02M02.00S,2022-10-25T00:32:47.6Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,18,15,2022-10-25T00:32:51Z,1350000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,
137,PT01M57.00S,2022-10-25T00:32:55.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,87.33574244415243,38.23529411764706,1610612762,18,17,2022-10-25T00:33:41Z,1360000,-59.0,67.0,1,right,C. Sexton 8' driving floating bank Jump Shot (2 PTS) (T. Horton-Tucker 1 AST),"[1629012, 1629659]",1610612762.0,UTA,driving floating bank,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Left,8.88,Made,,,,,2.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,,,
138,PT01M57.00S,2022-10-25T00:33:01.1Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629726,,,1610612762,18,17,2022-10-25T00:33:09Z,1370000,,,0,,G. Mathews shooting personal FOUL (1 PF) (Sexton 1 FT),"[1629726, 1629012]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2715.0,1.0,0.0,Sexton,1629012.0,,,,,
140,PT01M57.00S,2022-10-25T00:33:17.8Z,1,REGULAR,freethrow,1 of 1,[],1629012,,,1610612762,18,18,2022-10-25T00:33:17Z,1390000,,,0,,C. Sexton Free Throw 1 of 1 (3 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
141,PT01M42.00S,2022-10-25T00:33:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,10.068988173455978,57.59803921568627,1610612745,20,18,2022-10-25T00:33:42Z,1400000,-38.0,42.0,1,left,E. Gordon driving finger roll Layup (4 PTS),[201569],1610612745.0,HOU,driving finger roll,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,,,,,4.0,,,,,,,,,,,,,
142,PT01M28.00S,2022-10-25T00:33:48.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,87.33574244415243,45.09803921568628,1610612762,20,18,2022-10-25T00:33:53Z,1410000,-25.0,67.0,1,right,MISS T. Horton-Tucker 7' driving floating Shot,[1629659],1610612762.0,UTA,driving floating,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,7.09,Missed,,,,,,,,,,,,,,,,,,
143,PT01M27.00S,2022-10-25T00:33:49.1Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,20,18,2022-10-25T00:33:53Z,1420000,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,142.0,2.0,1.0,1.0,,,,,,,,,,,,,,
144,PT01M17.00S,2022-10-25T00:34:00.9Z,1,REGULAR,foul,personal,[],1629012,,,1610612745,20,18,2022-10-25T00:34:08Z,1430000,,,0,,C. Sexton personal FOUL (2 PF),"[1629012, 201569]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201638.0,2.0,0.0,Gordon,201569.0,,,,,
146,PT01M12.00S,2022-10-25T00:34:21.0Z,1,REGULAR,3pt,Jump Shot,[],201569,35.56176084099869,48.77450980392157,1610612745,20,18,2022-10-25T00:34:26Z,1450000,6.0,282.0,1,left,MISS E. Gordon 28' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,28.19,Missed,,,,,,,,,,,,,,,,,,
147,PT01M11.00S,2022-10-25T00:34:22.0Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,20,18,2022-10-25T00:34:26Z,1460000,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,,
148,PT01M00.00S,2022-10-25T00:34:33.4Z,1,REGULAR,2pt,Jump Shot,[],1627736,91.5407358738502,70.34313725490196,1610612762,20,18,2022-10-25T00:34:43Z,1470000,102.0,27.0,1,right,MISS M. Beasley 10' fadeaway Shot,[1627736],1610612762.0,UTA,fadeaway,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,10.52,Missed,,,,,,,,,,,,,,,,,,
149,PT00M59.40S,2022-10-25T00:34:34.0Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,20,18,2022-10-25T00:34:43Z,1480000,,,0,,T. Eason REBOUND (Off:1 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Right,,,148.0,3.0,2.0,1.0,,,,,,,,,,,,,,
151,PT00M44.20S,2022-10-25T00:35:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,7.440867279894875,45.34313725490196,1610612745,20,18,2022-10-25T00:35:15Z,1500000,23.0,17.0,1,left,MISS E. Gordon driving Layup - blocked,"[201569, 1631117]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,2.91,Missed,,,,,,,,,,,,,,,,,Kessler,1631117.0
152,PT00M44.20S,2022-10-25T00:35:10.1Z,1,REGULAR,block,,[],1631117,,,1610612745,20,18,2022-10-25T00:35:12Z,1510000,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
153,PT00M43.30S,2022-10-25T00:35:11.0Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,20,18,2022-10-25T00:35:15Z,1520000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,151.0,2.0,2.0,0.0,,,,,,,,,,,,,,
154,PT00M39.60S,2022-10-25T00:35:14.6Z,1,REGULAR,turnover,bad pass,[],1629659,,,1610612762,20,18,2022-10-25T00:35:18Z,1530000,,,0,,T. Horton-Tucker bad pass TURNOVER (1 TO),"[1629659, 1631106]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Eason,1631106.0,,
155,PT00M39.60S,2022-10-25T00:35:14.6Z,1,REGULAR,steal,,[],1631106,,,1610612745,20,18,2022-10-25T00:35:16Z,1540000,,,0,,T. Eason STEAL (2 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
156,PT00M34.70S,2022-10-25T00:35:22.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612745,20,18,2022-10-25T00:35:31Z,1550000,,,0,,M. Beasley shooting personal FOUL (1 PF) (Marjanovic 2 FT),"[1627736, 1626246]",1610612762.0,UTA,shooting,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2715.0,1.0,0.0,Marjanovic,1626246.0,,,,,
158,PT00M34.70S,2022-10-25T00:35:51.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626246,,,1610612745,20,18,2022-10-25T00:35:51Z,1570000,,,0,,MISS B. Marjanovic Free Throw 1 of 2,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT00M34.70S,2022-10-25T00:35:51.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,20,18,2022-10-25T00:35:51Z,1580000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,
160,PT00M34.70S,2022-10-25T00:36:10.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626246,,,1610612745,21,18,2022-10-25T00:36:10Z,1590000,,,0,,B. Marjanovic Free Throw 2 of 2 (1 PTS),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
161,PT00M22.30S,2022-10-25T00:36:24.5Z,1,REGULAR,2pt,Jump Shot,[],200752,79.58278580814718,82.35294117647058,1610612762,21,18,2022-10-25T00:36:30Z,1600000,162.0,139.0,1,right,MISS R. Gay 21' pullup Shot,[200752],1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,Mid-Range,16-24 Right Center,21.36,Missed,,,,,,,,,,,,,,,,,,
162,PT00M20.70S,2022-10-25T00:36:26.1Z,1,REGULAR,rebound,defensive,[],201569,,,1610612745,21,18,2022-10-25T00:36:30Z,1610000,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Right Center,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,
163,PT00M01.00S,2022-10-25T00:36:46.7Z,1,REGULAR,3pt,Jump Shot,[],201569,33.590670170827856,35.78431372549019,1610612745,21,18,2022-10-25T00:36:59Z,1620000,71.0,263.0,1,left,MISS E. Gordon 27' step back 3PT,[201569],1610612745.0,HOU,step back,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,27.27,Missed,,,,,,,,,,,,,,,,,,
