shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
11:00,157,PT11M00.00S,2022-12-12T00:36:16.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1631095,10.5946123521682,46.568627450980394,1610612745,24,25,2022-12-12T00:36:29Z,1550000,False,17.0,47.0,1,left,J. Smith Jr. driving floating Jump Shot (2 PTS) (E. Gordon 1 AST),"[1631095, 201569]",1,1610612745.0,HOU,driving floating,,,Smith Jr.,J. Smith Jr.,,,,,,In The Paint (Non-RA),0-8 Center,5.01,Made,,,,,2.0,E. Gordon,201569.0,1.0,,,,,,,,,
10:39,159,PT10M39.00S,2022-12-12T00:36:36.7Z,2,REGULAR,3pt,Jump Shot,[],203114,66.17936925098554,60.049019607843135,1610612749,24,25,2022-12-12T00:36:41Z,1570000,False,50.0,265.0,1,right,MISS K. Middleton 27' pullup 3PT,[203114],22,1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,,Above the Break 3,24+ Center,27.01,Missed,,,,,,,,,,,,,,,,,
10:38,160,PT10M38.00S,2022-12-12T00:36:37.7Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,24,25,2022-12-12T00:36:41Z,1580000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,Above the Break 3,24+ Center,,,159.0,4.0,3.0,1.0,,,,,,,,,,,,,
10:27,161,PT10M27.00S,2022-12-12T00:36:51.7Z,2,REGULAR,foul,personal,[],203507,,,1610612745,24,25,2022-12-12T00:37:00Z,1590000,False,,,0,,G. Antetokounmpo personal FOUL (1 PF),"[203507, 1630578]",34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,200833.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Sengun,1630578.0
10:27,163,PT10M27.00S,2022-12-12T00:36:59.9Z,2,REGULAR,substitution,out,[],203114,,,1610612745,24,25,2022-12-12T00:37:05Z,1610000,False,,,0,,SUB out: K. Middleton,[203114],22,1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
10:27,164,PT10M27.00S,2022-12-12T00:36:59.9Z,2,REGULAR,substitution,in,[],1629670,,,1610612745,24,25,2022-12-12T00:37:05Z,1620000,False,,,0,,SUB in: J. Nwora,[1629670],13,1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
10:23,165,PT10M23.00S,2022-12-12T00:37:14.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,17.427726675427067,64.2156862745098,1610612745,24,25,2022-12-12T00:39:55Z,1630000,False,-71.0,111.0,1,left,MISS J. Smith Jr. 13' pullup Shot,[1631095],1,1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,,In The Paint (Non-RA),8-16 Left,13.21,Missed,,,,,,,,,,,,,,,,,
10:20,166,PT10M20.00S,2022-12-12T00:37:17.7Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,24,25,2022-12-12T00:37:22Z,1640000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],28,1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,In The Paint (Non-RA),8-16 Left,,,165.0,4.0,3.0,1.0,,,,,,,,,,,,,
10:17,167,PT10M17.00S,2022-12-12T00:37:21.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630227,32.53942181340342,55.88235294117647,1610612745,24,25,2022-12-12T00:37:30Z,1650000,False,-29.0,253.0,1,left,MISS D. Nix 25' 3PT,[1630227],15,1610612745.0,HOU,,,,Nix,D. Nix,,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,
10:15,168,PT10M15.00S,2022-12-12T00:37:23.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,24,25,2022-12-12T00:37:30Z,1660000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Above the Break 3,24+ Center,,,167.0,4.0,4.0,0.0,,,,,,,,,,,,,
10:05,169,PT10M05.00S,2022-12-12T00:37:33.4Z,2,REGULAR,turnover,lost ball,[],203507,,,1610612749,24,25,2022-12-12T00:37:40Z,1670000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (1 TO),"[203507, 1630227]",34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Nix,1630227.0,,,,,,
10:05,170,PT10M05.00S,2022-12-12T00:37:33.4Z,2,REGULAR,steal,,[],1630227,,,1610612745,24,25,2022-12-12T00:43:05Z,1680000,False,,,0,,D. Nix STEAL (1 STL),[1630227],15,1610612745.0,HOU,,,,Nix,D. Nix,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
10:00,171,PT10M00.00S,2022-12-12T00:37:38.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630227,6.1268068331143235,47.30392156862745,1610612745,26,25,2022-12-12T00:43:04Z,1690000,False,13.0,5.0,1,left,D. Nix running Layup (2 PTS) (J. Smith Jr. 1 AST),"[1630227, 1631095]",15,1610612745.0,HOU,running,,,Nix,D. Nix,,,,,,Restricted Area,0-8 Center,1.44,Made,,,,,2.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,
09:44,172,PT09M44.00S,2022-12-12T00:37:55.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,91.67214191852825,50.98039215686274,1610612749,26,27,2022-12-12T00:38:02Z,1700000,False,5.0,26.0,1,right,G. Antetokounmpo driving DUNK (8 PTS) (G. Hill 1 AST),"[203507, 201588]",34,1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,8.0,G. Hill,201588.0,1.0,,,,,,,,,
09:32,174,PT09M32.00S,2022-12-12T00:38:06.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,10.200394218134035,51.9607843137255,1610612745,28,27,2022-12-12T00:38:11Z,1720000,False,-10.0,43.0,1,left,E. Gordon driving floating Jump Shot (2 PTS) (D. Nix 4 AST),"[201569, 1630227]",10,1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,2.0,D. Nix,1630227.0,4.0,,,,,,,,,
09:19,176,PT09M19.00S,2022-12-12T00:38:18.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,91.27792378449409,55.63725490196079,1610612749,28,27,2022-12-12T00:38:32Z,1740000,False,28.0,29.0,1,right,MISS G. Allen driving Layup - blocked,"[1628960, 1630578]",12,1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,Sengun,1630578.0,,,,
09:19,177,PT09M19.00S,2022-12-12T00:38:18.8Z,2,REGULAR,block,,[],1630578,,,1610612749,28,27,2022-12-12T00:38:21Z,1750000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],28,1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
09:18,178,PT09M18.00S,2022-12-12T00:38:19.8Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,28,27,2022-12-12T00:38:32Z,1760000,False,,,0,,B. Portis REBOUND (Off:4 Def:5),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Restricted Area,0-8 Center,,,176.0,9.0,5.0,4.0,,,,,,,,,,,,,
09:14,179,PT09M14.00S,2022-12-12T00:38:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,92.06636005256242,50.98039215686274,1610612749,28,29,2022-12-12T00:38:37Z,1770000,False,5.0,22.0,1,right,B. Portis putback Layup (6 PTS),[1626171],9,1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,6.0,,,,,,,,,,,,
09:08,180,PT09M08.00S,2022-12-12T00:38:32.7Z,2,REGULAR,turnover,traveling,[],1631095,,,1610612745,28,29,2022-12-12T00:38:48Z,1780000,False,,,0,,J. Smith Jr. traveling TURNOVER (1 TO),[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,101284.0,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,,,,
09:08,181,PT09M08.00S,2022-12-12T00:38:36.9Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,28,29,2022-12-12T00:38:40Z,1790000,False,,,0,,SUB out: B. Portis,[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
09:08,182,PT09M08.00S,2022-12-12T00:38:36.9Z,2,REGULAR,substitution,in,[],201572,,,1610612749,28,29,2022-12-12T00:38:40Z,1800000,False,,,0,,SUB in: B. Lopez,[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
09:08,183,PT09M08.00S,2022-12-12T00:38:36.9Z,2,REGULAR,substitution,out,[],1630227,,,1610612749,28,29,2022-12-12T00:38:45Z,1810000,False,,,0,,SUB out: D. Nix,[1630227],15,1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
09:08,184,PT09M08.00S,2022-12-12T00:38:36.9Z,2,REGULAR,substitution,in,[],1629645,,,1610612749,28,29,2022-12-12T00:38:45Z,1820000,False,,,0,,SUB in: K. Porter Jr.,[1629645],3,1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
08:50,186,PT08M50.00S,2022-12-12T00:39:07.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201572,71.69842312746385,81.61764705882352,1610612749,28,29,2022-12-12T00:39:13Z,1830000,False,158.0,214.0,1,right,MISS B. Lopez 26' 3PT,[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,
08:49,187,PT08M49.00S,2022-12-12T00:39:08.1Z,2,REGULAR,rebound,offensive,[],1629670,,,1610612749,28,29,2022-12-12T00:39:13Z,1840000,False,,,0,,J. Nwora REBOUND (Off:1 Def:0),[1629670],13,1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,Above the Break 3,24+ Right Center,,,186.0,1.0,0.0,1.0,,,,,,,,,,,,,
08:39,188,PT08M39.00S,2022-12-12T00:39:19.0Z,2,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612749,28,29,2022-12-12T00:39:30Z,1850000,False,,,0,,K. Porter Jr. shooting personal FOUL (2 PF) (Allen 2 FT),"[1629645, 1628960]",3,1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,101284.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Allen,1628960.0
08:39,190,PT08M39.00S,2022-12-12T00:39:46.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628960,,,1610612749,28,30,2022-12-12T00:39:46Z,1870000,False,,,0,,G. Allen Free Throw 1 of 2 (4 PTS),[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
08:39,191,PT08M39.00S,2022-12-12T00:39:59.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628960,,,1610612749,28,31,2022-12-12T00:39:59Z,1880000,False,,,0,,G. Allen Free Throw 2 of 2 (5 PTS),[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
08:26,192,PT08M26.00S,2022-12-12T00:40:14.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,10.5946123521682,35.049019607843135,1610612745,30,31,2022-12-12T00:40:20Z,1890000,False,75.0,47.0,1,left,E. Gordon 8' driving floating bank Jump Shot (4 PTS),[201569],10,1610612745.0,HOU,driving floating bank,,,Gordon,E. Gordon,,,,,,In The Paint (Non-RA),8-16 Right,8.84,Made,,,,,4.0,,,,,,,,,,,,
08:08,193,PT08M08.00S,2022-12-12T00:40:31.9Z,2,REGULAR,3pt,Jump Shot,[],1628960,71.43561103810775,82.1078431372549,1610612749,30,31,2022-12-12T00:46:55Z,1900000,False,161.0,216.0,1,right,MISS G. Allen 26' pullup 3PT,[1628960],12,1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,,Above the Break 3,24+ Right Center,26.91,Missed,,,,,,,,,,,,,,,,,
08:07,194,PT08M07.00S,2022-12-12T00:40:32.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,30,31,2022-12-12T00:40:41Z,1910000,False,,,0,,TEAM defensive REBOUND,[],,1610612745.0,HOU,,,,,,,,,,,Above the Break 3,24+ Right Center,,,193.0,,,,,,,,,,,,,,,,
08:07,195,PT08M07.00S,2022-12-12T00:40:38.0Z,2,REGULAR,foul,personal,[],201572,,,1610612745,30,31,2022-12-12T00:40:47Z,1920000,False,,,0,,B. Lopez loose ball personal FOUL (1 PF),"[201572, 1631095]",11,1610612749.0,MIL,loose ball,,,Lopez,B. Lopez,,,,,200833.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Smith Jr.,1631095.0
08:07,197,PT08M07.00S,2022-12-12T00:40:45.8Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,30,31,2022-12-12T00:40:51Z,1940000,False,,,0,,SUB out: A. Sengun,[1630578],28,1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
08:07,198,PT08M07.00S,2022-12-12T00:40:45.8Z,2,REGULAR,substitution,in,[],1628981,,,1610612745,30,31,2022-12-12T00:40:51Z,1950000,False,,,0,,SUB in: B. Fernando,[1628981],20,1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
07:52,199,PT07M52.00S,2022-12-12T00:41:09.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,19.136005256241788,48.28431372549019,1610612745,32,31,2022-12-12T00:41:15Z,1960000,False,9.0,127.0,1,left,K. Porter Jr. 12' fadeaway Jump Shot (4 PTS),[1629645],3,1610612745.0,HOU,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,,In The Paint (Non-RA),8-16 Center,12.77,Made,,,,,4.0,,,,,,,,,,,,
07:25,200,PT07M25.00S,2022-12-12T00:41:36.0Z,2,REGULAR,3pt,Jump Shot,[],1629670,93.77463863337714,4.901960784313726,1610612749,32,31,2022-12-12T00:41:43Z,1970000,False,-225.0,6.0,1,right,MISS J. Nwora 3PT,[1629670],13,1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,
07:24,201,PT07M24.00S,2022-12-12T00:41:37.0Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612745,32,31,2022-12-12T00:41:43Z,1980000,False,,,0,,B. Fernando REBOUND (Off:0 Def:1),[1628981],20,1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,Left Corner 3,24+ Left,,,200.0,1.0,1.0,0.0,,,,,,,,,,,,,
07:15,202,PT07M15.00S,2022-12-12T00:41:46.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,17.0335085413929,47.549019607843135,1610612745,34,31,2022-12-12T00:41:50Z,1990000,False,12.0,108.0,1,left,E. Gordon 10' driving floating Jump Shot (6 PTS),[201569],10,1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,,In The Paint (Non-RA),8-16 Center,10.83,Made,,,,,6.0,,,,,,,,,,,,
07:15,203,PT07M15.00S,2022-12-12T00:41:52.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,34,31,2022-12-12T00:41:52Z,2000000,False,,,0,,MIL Timeout,[],,1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:15,204,PT07M15.00S,2022-12-12T00:44:21.1Z,2,REGULAR,substitution,out,[],1631095,,,1610612749,34,31,2022-12-12T00:44:42Z,2010000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
07:15,205,PT07M15.00S,2022-12-12T00:44:21.1Z,2,REGULAR,substitution,in,[],1631106,,,1610612749,34,31,2022-12-12T00:44:42Z,2020000,False,,,0,,SUB in: T. Eason,[1631106],17,1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
06:58,206,PT06M58.00S,2022-12-12T00:44:57.5Z,2,REGULAR,3pt,Jump Shot,[],1628960,66.5735873850197,59.80392156862745,1610612749,34,34,2022-12-12T00:48:43Z,2030000,False,49.0,262.0,1,right,G. Allen 26' 3PT step back (8 PTS) (G. Antetokounmpo 3 AST),"[1628960, 203507]",12,1610612749.0,MIL,step back,,,Allen,G. Allen,,,,,,Above the Break 3,24+ Center,26.62,Made,,,,,8.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,
06:40,208,PT06M40.00S,2022-12-12T00:45:14.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,19.004599211563733,47.05882352941176,1610612745,34,34,2022-12-12T00:49:02Z,2050000,False,15.0,126.0,1,left,MISS K. Porter Jr. 12' fadeaway Shot,[1629645],3,1610612745.0,HOU,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,,In The Paint (Non-RA),8-16 Center,12.7,Missed,,,,,,,,,,,,,,,,,
06:38,209,PT06M38.00S,2022-12-12T00:45:16.0Z,2,REGULAR,rebound,offensive,[],1628981,,,1610612745,34,34,2022-12-12T00:45:20Z,2060000,False,,,0,,B. Fernando REBOUND (Off:1 Def:1),[1628981],20,1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,In The Paint (Non-RA),8-16 Center,,,208.0,2.0,1.0,1.0,,,,,,,,,,,,,
06:37,210,PT06M37.00S,2022-12-12T00:45:18.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629726,17.95335085413929,13.970588235294118,1610612745,36,34,2022-12-12T00:45:24Z,2070000,False,180.0,116.0,1,left,G. Mathews 21' Jump Shot (5 PTS) (B. Fernando 1 AST),"[1629726, 1628981]",25,1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Mid-Range,16-24 Right,21.44,Made,,,,,5.0,B. Fernando,1628981.0,1.0,,,,,,,,,
06:21,212,PT06M21.00S,2022-12-12T00:45:33.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,91.27792378449409,47.549019607843135,1610612749,36,34,2022-12-12T00:45:48Z,2090000,False,-12.0,29.0,1,right,MISS G. Allen driving floating Shot - blocked,"[1628960, 1628981]",12,1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,Fernando,1628981.0,,,,
06:21,216,PT06M21.00S,2022-12-12T00:45:33.8Z,2,REGULAR,block,,[],1628981,,,1610612749,36,34,2022-12-12T00:45:48Z,2095000,False,,,0,,B. Fernando BLOCK (1 BLK),[1628981],20,1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
06:20,213,PT06M20.00S,2022-12-12T00:45:34.8Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,36,34,2022-12-12T00:45:48Z,2100000,False,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Restricted Area,0-8 Center,,,212.0,2.0,2.0,0.0,,,,,,,,,,,,,
06:12,214,PT06M12.00S,2022-12-12T00:45:42.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628981,9.674770039421814,42.40196078431372,1610612745,36,34,2022-12-12T00:50:03Z,2110000,False,38.0,38.0,1,left,MISS B. Fernando turnaround Hook,[1628981],20,1610612745.0,HOU,turnaround,,,Fernando,B. Fernando,,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,,,,,,,,,,,,,,,,,
06:08,215,PT06M08.00S,2022-12-12T00:45:46.9Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,36,34,2022-12-12T00:46:01Z,2120000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,In The Paint (Non-RA),0-8 Center,,,214.0,5.0,5.0,0.0,,,,,,,,,,,,,
05:59,217,PT05M59.00S,2022-12-12T00:45:55.9Z,2,REGULAR,turnover,lost ball,[],1629670,,,1610612749,36,34,2022-12-12T00:46:03Z,2130000,False,,,0,,J. Nwora lost ball TURNOVER (1 TO),"[1629670, 201569]",13,1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Gordon,201569.0,,,,,,
05:59,218,PT05M59.00S,2022-12-12T00:45:55.9Z,2,REGULAR,steal,,[],201569,,,1610612745,36,34,2022-12-12T00:45:58Z,2140000,False,,,0,,E. Gordon STEAL (1 STL),[201569],10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
05:53,219,PT05M53.00S,2022-12-12T00:46:02.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629645,7.046649145860711,54.90196078431373,1610612745,38,34,2022-12-12T00:46:09Z,2150000,False,-25.0,14.0,1,left,K. Porter Jr. running Layup (6 PTS),[1629645],3,1610612745.0,HOU,running,,,Porter Jr.,K. Porter Jr.,,,,,,Restricted Area,0-8 Center,2.81,Made,,,,,6.0,,,,,,,,,,,,
05:30,220,PT05M30.00S,2022-12-12T00:46:24.4Z,2,REGULAR,3pt,Jump Shot,[],1628960,71.30420499342969,22.54901960784314,1610612749,38,34,2022-12-12T00:50:52Z,2160000,False,-137.0,217.0,1,right,MISS G. Allen 25' pullup 3PT,[1628960],12,1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,
05:28,221,PT05M28.00S,2022-12-12T00:46:26.4Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612745,38,34,2022-12-12T00:46:30Z,2170000,False,,,0,,B. Fernando REBOUND (Off:1 Def:2),[1628981],20,1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,Above the Break 3,24+ Left Center,,,220.0,3.0,2.0,1.0,,,,,,,,,,,,,
05:18,222,PT05M18.00S,2022-12-12T00:46:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,7.046649145860711,55.392156862745104,1610612745,38,34,2022-12-12T00:46:44Z,2180000,False,-27.0,14.0,1,left,MISS B. Fernando cutting Layup,[1628981],20,1610612745.0,HOU,cutting,,,Fernando,B. Fernando,,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,
05:16,224,PT05M16.00S,2022-12-12T00:46:39.1Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,38,34,2022-12-12T00:46:44Z,2200000,False,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],3,1610612749.0,MIL,,,,Hill,G. Hill,,,,,,Restricted Area,0-8 Center,,,222.0,1.0,1.0,0.0,,,,,,,,,,,,,
05:13,225,PT05M13.00S,2022-12-12T00:46:45.4Z,2,REGULAR,foul,personal,[],1631106,,,1610612749,38,34,2022-12-12T00:46:56Z,2210000,False,,,0,,T. Eason personal FOUL (1 PF),"[1631106, 203507]",17,1610612745.0,HOU,,,,Eason,T. Eason,,,,,200833.0,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,0.0,Antetokounmpo,203507.0
05:13,227,PT05M13.00S,2022-12-12T00:46:55.8Z,2,REGULAR,substitution,out,[],201588,,,1610612749,38,34,2022-12-12T00:47:13Z,2230000,False,,,0,,SUB out: G. Hill,[201588],3,1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
05:13,228,PT05M13.00S,2022-12-12T00:46:55.8Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,38,34,2022-12-12T00:47:13Z,2240000,False,,,0,,SUB out: G. Allen,[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
05:13,229,PT05M13.00S,2022-12-12T00:46:55.8Z,2,REGULAR,substitution,out,[],1629670,,,1610612749,38,34,2022-12-12T00:47:13Z,2250000,False,,,0,,SUB out: J. Nwora,[1629670],13,1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
05:13,230,PT05M13.00S,2022-12-12T00:46:55.8Z,2,REGULAR,substitution,in,[],1628975,,,1610612749,38,34,2022-12-12T00:47:13Z,2260000,False,,,0,,SUB in: J. Carter,[1628975],5,1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
05:13,231,PT05M13.00S,2022-12-12T00:46:55.8Z,2,REGULAR,substitution,in,[],201950,,,1610612749,38,34,2022-12-12T00:47:13Z,2270000,False,,,0,,SUB in: J. Holiday,[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
05:13,232,PT05M13.00S,2022-12-12T00:46:55.8Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,38,34,2022-12-12T00:47:13Z,2280000,False,,,0,,SUB in: P. Connaughton,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
05:13,235,PT05M13.00S,2022-12-12T00:46:55.8Z,2,REGULAR,substitution,out,[],1629726,,,1610612749,38,34,2022-12-12T00:47:33Z,2285000,False,,,0,,SUB out: G. Mathews,[1629726],25,1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
05:13,236,PT05M13.00S,2022-12-12T00:46:55.8Z,2,REGULAR,substitution,in,[],1630224,,,1610612749,38,34,2022-12-12T00:47:33Z,2287500,False,,,0,,SUB in: J. Green,[1630224],4,1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
