actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId
174,PT00M26.50S,2022-11-26T01:37:36.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,7.703679369250986,54.41176470588235,1610612737,37,33,2022-11-26T01:37:42Z,1670000,False,-22.0,20.0,1,left,A. Holiday driving Layup (2 PTS),[1628988],1610612737.0,ATL,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,2.97,Made,2.0,,,,,,,,,,,,,,,,,
176,PT00M07.10S,2022-11-26T01:37:58.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626163,,,1610612745,37,33,2022-11-26T01:38:06Z,1690000,False,,,0,,F. Kaminsky shooting personal FOUL (1 PF) (Garuba 2 FT),"[1626163, 1630586]",1610612737.0,ATL,shooting,,,Kaminsky,F. Kaminsky,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,203591.0,1.0,0.0,Garuba,1630586.0,,,,,,
178,PT00M07.10S,2022-11-26T01:38:20.8Z,1,REGULAR,freethrow,1 of 2,[],1630586,,,1610612745,37,33,2022-11-26T01:38:20Z,1710000,False,,,0,,MISS U. Garuba Free Throw 1 of 2,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
179,PT00M07.10S,2022-11-26T01:38:20.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,37,33,2022-11-26T01:38:20Z,1720000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,178.0,,,,,,,,,,,
180,PT00M07.10S,2022-11-26T01:38:37.7Z,1,REGULAR,freethrow,2 of 2,[],1630586,,,1610612745,38,33,2022-11-26T01:38:37Z,1730000,False,,,0,,U. Garuba Free Throw 2 of 2 (5 PTS),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
181,PT00M01.90S,2022-11-26T01:38:45.7Z,1,REGULAR,3pt,Jump Shot,[],1629027,38.32128777923784,53.92156862745098,1610612737,38,33,2022-11-26T01:44:18Z,1740000,False,-20.0,308.0,1,left,MISS T. Young 30' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,30.83,Missed,,,,,,,,,,,,,,,,,,
182,PT00M00.70S,2022-11-26T01:38:49.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,38,33,2022-11-26T01:38:49Z,1750000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,181.0,,,,,,,,,,,
184,PT00M00.00S,2022-11-26T01:39:01.6Z,1,REGULAR,period,end,[],0,,,1610612745,38,33,2022-11-26T01:39:01Z,1770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2022-11-26T01:41:14.7Z,2,REGULAR,substitution,out,['startperiod'],1630586,,,1610612745,38,33,2022-11-26T01:41:38Z,1780000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2022-11-26T01:41:14.7Z,2,REGULAR,substitution,out,['startperiod'],1631106,,,1610612745,38,33,2022-11-26T01:41:38Z,1790000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2022-11-26T01:41:14.7Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612745,38,33,2022-11-26T01:41:38Z,1800000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2022-11-26T01:41:14.7Z,2,REGULAR,substitution,in,['startperiod'],1628981,,,1610612745,38,33,2022-11-26T01:41:38Z,1810000,False,,,0,,SUB in: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2022-11-26T01:41:14.7Z,2,REGULAR,substitution,in,['startperiod'],1629726,,,1610612745,38,33,2022-11-26T01:41:38Z,1820000,False,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2022-11-26T01:41:14.7Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612745,38,33,2022-11-26T01:41:38Z,1830000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2022-11-26T01:41:41.6Z,2,REGULAR,period,start,[],0,,,1610612737,38,33,2022-11-26T01:41:41Z,1840000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT11M50.00S,2022-11-26T01:41:50.4Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612737,38,33,2022-11-26T01:41:56Z,1850000,False,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1629645]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,1.0,,,,Porter Jr.,1629645.0
194,PT11M50.00S,2022-11-26T01:41:50.4Z,2,REGULAR,steal,,[],1629645,,,1610612745,38,33,2022-11-26T01:41:52Z,1860000,False,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
195,PT11M47.00S,2022-11-26T01:41:53.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629645,94.1688567674113,46.07843137254902,1610612745,40,33,2022-11-26T01:42:02Z,1870000,False,-20.0,2.0,1,right,K. Porter Jr. running DUNK (7 PTS),[1629645],1610612745.0,HOU,running,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,1.97,Made,7.0,,,,,,,,,,,,,,,,,
196,PT11M29.00S,2022-11-26T01:42:11.2Z,2,REGULAR,3pt,Jump Shot,[],1628988,22.421156373193167,89.4607843137255,1610612737,40,33,2022-11-26T01:42:18Z,1880000,False,-197.0,158.0,1,left,MISS A. Holiday 25' 3PT,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
197,PT11M28.00S,2022-11-26T01:42:12.2Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,40,33,2022-11-26T01:42:18Z,1890000,False,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,196.0,,,,,,,1.0,1.0,0.0,,
198,PT11M23.00S,2022-11-26T01:42:18.5Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631095,88.25558475689881,37.5,1610612745,40,33,2022-11-26T01:42:31Z,1900000,False,-62.0,58.0,1,right,MISS J. Smith Jr. 8' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Left,8.52,Missed,,,,,,,,,,,,,,,,,,
199,PT11M22.00S,2022-11-26T01:42:19.5Z,2,REGULAR,rebound,offensive,[],1628981,,,1610612745,40,33,2022-11-26T01:42:31Z,1910000,False,,,0,,B. Fernando REBOUND (Off:1 Def:1),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,198.0,,,,,,,2.0,1.0,1.0,,
201,PT11M09.00S,2022-11-26T01:42:43.1Z,2,REGULAR,turnover,bad pass,[],1630528,,,1610612745,40,33,2022-11-26T01:42:48Z,1930000,False,,,0,,J. Christopher bad pass TURNOVER (1 TO),"[1630528, 1631100]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,,,,Griffin,1631100.0
202,PT11M09.00S,2022-11-26T01:42:43.1Z,2,REGULAR,steal,,[],1631100,,,1610612737,40,33,2022-11-26T01:42:44Z,1940000,False,,,0,,A. Griffin STEAL (2 STL),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT11M04.00S,2022-11-26T01:42:49.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,9.411957950065702,45.83333333333333,1610612737,40,35,2022-11-26T01:42:54Z,1950000,False,21.0,36.0,1,left,J. Johnson cutting DUNK (2 PTS) (A. Griffin 1 AST),"[1630552, 1631100]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,4.16,Made,2.0,A. Griffin,1631100.0,1.0,,,,,,,,,,,,,,
205,PT10M38.00S,2022-11-26T01:43:16.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,90.3580814717477,58.82352941176471,1610612745,40,35,2022-11-26T01:43:38Z,1970000,False,44.0,38.0,1,right,MISS K. Porter Jr. Layup - blocked,"[1629645, 1630552]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,Johnson,1630552.0,,,,,,,,,,,,
206,PT10M38.00S,2022-11-26T01:43:16.5Z,2,REGULAR,block,,[],1630552,,,1610612745,40,35,2022-11-26T01:43:19Z,1980000,False,,,0,,J. Johnson BLOCK (2 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT10M38.00S,2022-11-26T01:43:16.5Z,2,REGULAR,rebound,offensive,[],1629645,,,1610612745,40,35,2022-11-26T01:43:38Z,1990000,False,,,0,,K. Porter Jr. REBOUND (Off:2 Def:0),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,205.0,,,,,,,2.0,0.0,2.0,,
208,PT10M38.00S,2022-11-26T01:43:20.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612745,40,35,2022-11-26T01:43:30Z,2000000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,1627524.0,,,,,,,,,,
209,PT10M38.00S,2022-11-26T01:43:25.1Z,2,REGULAR,substitution,out,[],1626163,,,1610612737,40,35,2022-11-26T01:43:31Z,2010000,False,,,0,,SUB out: F. Kaminsky,[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT10M38.00S,2022-11-26T01:43:25.1Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,40,35,2022-11-26T01:43:31Z,2020000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT10M29.00S,2022-11-26T01:43:39.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627749,9.543363994743759,44.6078431372549,1610612737,40,37,2022-11-26T01:43:44Z,2030000,False,27.0,37.0,1,left,D. Murray driving Layup (6 PTS),[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,6.0,,,,,,,,,,,,,,,,,
212,PT10M22.00S,2022-11-26T01:43:47.2Z,2,REGULAR,3pt,Jump Shot,[],1629726,94.30026281208936,3.6764705882352944,1610612745,43,37,2022-11-26T01:43:53Z,2040000,False,-232.0,1.0,1,right,G. Mathews 3PT  (3 PTS) (K. Porter Jr. 3 AST),"[1629726, 1629645]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,23.16,Made,3.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,,,,,
214,PT10M06.00S,2022-11-26T01:44:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,9.674770039421814,41.911764705882355,1610612737,43,39,2022-11-26T01:44:10Z,2060000,False,40.0,38.0,1,left,D. Murray driving Layup (8 PTS),[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,8.0,,,,,,,,,,,,,,,,,
215,PT10M06.00S,2022-11-26T01:44:07.6Z,2,REGULAR,foul,personal,['1freethrow'],1630528,,,1610612737,43,39,2022-11-26T01:44:15Z,2070000,False,,,0,,J. Christopher shooting personal FOUL (1 PF) (Murray 1 FT),"[1630528, 1627749]",1610612745.0,HOU,shooting,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,203591.0,1.0,0.0,Murray,1627749.0,,,,,,
217,PT10M06.00S,2022-11-26T01:44:28.0Z,2,REGULAR,freethrow,1 of 1,[],1627749,,,1610612737,43,40,2022-11-26T01:44:28Z,2090000,False,,,0,,D. Murray Free Throw 1 of 1 (9 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
219,PT09M53.00S,2022-11-26T01:44:41.6Z,2,REGULAR,3pt,Jump Shot,[],1631095,72.22404730617609,17.892156862745097,1610612745,43,40,2022-11-26T01:44:50Z,2110000,False,-161.0,209.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
220,PT09M52.00S,2022-11-26T01:44:42.6Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612737,43,40,2022-11-26T01:44:50Z,2120000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,219.0,,,,,,,1.0,1.0,0.0,,
221,PT09M39.00S,2022-11-26T01:44:55.6Z,2,REGULAR,3pt,Jump Shot,[],1627749,33.196452036793694,59.31372549019608,1610612737,43,43,2022-11-26T01:45:00Z,2130000,False,-47.0,260.0,1,left,D. Murray 26' 3PT pullup (12 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,26.37,Made,12.0,,,,,,,,,,,,,,,,,
222,PT09M27.00S,2022-11-26T01:45:08.7Z,2,REGULAR,foul,personal,['3freethrow'],1628988,,,1610612745,43,43,2022-11-26T01:49:02Z,2140000,False,,,0,,A. Holiday shooting personal FOUL (3 PF) (Mathews 3 FT),"[1628988, 1629726]",1610612737.0,ATL,shooting,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627524.0,3.0,0.0,Mathews,1629726.0,,,,,,
224,PT09M27.00S,2022-11-26T01:45:40.7Z,2,REGULAR,freethrow,1 of 3,[],1629726,,,1610612745,44,43,2022-11-26T01:49:10Z,2160000,False,,,0,,G. Mathews Free Throw 1 of 3 (4 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
225,PT09M27.00S,2022-11-26T01:45:40.7Z,2,REGULAR,freethrow,2 of 3,[],1629726,,,1610612745,45,43,2022-11-26T01:49:10Z,2170000,False,,,0,,G. Mathews Free Throw 2 of 3 (5 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
228,PT09M27.00S,2022-11-26T01:45:40.7Z,2,REGULAR,freethrow,3 of 3,[],1629726,,,1610612745,46,43,2022-11-26T01:49:10Z,2200000,False,,,0,,G. Mathews Free Throw 3 of 3 (6 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
226,PT09M27.00S,2022-11-26T01:45:55.6Z,2,REGULAR,substitution,out,[],1628988,,,1610612737,46,43,2022-11-26T01:49:25Z,2205000,False,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M27.00S,2022-11-26T01:45:55.6Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,46,43,2022-11-26T01:49:25Z,2207500,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M18.00S,2022-11-26T01:46:23.4Z,2,REGULAR,foul,personal,[],1629726,,,1610612737,46,43,2022-11-26T01:46:32Z,2210000,False,,,0,,G. Mathews personal FOUL (1 PF),"[1629726, 1630168]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,,,,,,,,,,203591.0,1.0,0.0,Okongwu,1630168.0,,,,,,
231,PT09M14.00S,2022-11-26T01:46:49.3Z,2,REGULAR,foul,personal,['2freethrow'],1628981,,,1610612737,46,43,2022-11-26T01:47:00Z,2230000,False,,,0,,B. Fernando shooting personal FOUL (1 PF) (Okongwu 2 FT),"[1628981, 1630168]",1610612745.0,HOU,shooting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,,200833.0,1.0,0.0,Okongwu,1630168.0,,,,,,
233,PT09M14.00S,2022-11-26T01:47:09.6Z,2,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,46,44,2022-11-26T01:47:09Z,2250000,False,,,0,,O. Okongwu Free Throw 1 of 2 (1 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
234,PT09M14.00S,2022-11-26T01:47:24.4Z,2,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,46,45,2022-11-26T01:47:24Z,2260000,False,,,0,,O. Okongwu Free Throw 2 of 2 (2 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
235,PT09M00.00S,2022-11-26T01:47:39.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,82.9993429697766,51.470588235294116,1610612745,46,45,2022-11-26T01:47:47Z,2270000,False,7.0,107.0,1,right,MISS K. Porter Jr. 10' driving floating Shot,[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.76,Missed,,,,,,,,,,,,,,,,,,
236,PT09M00.00S,2022-11-26T01:47:39.0Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,46,45,2022-11-26T01:47:47Z,2280000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,235.0,,,,,,,1.0,1.0,0.0,,
239,PT08M41.00S,2022-11-26T01:48:21.2Z,2,REGULAR,3pt,Jump Shot,[],1627749,18.610381077529567,5.392156862745098,1610612737,46,48,2022-11-26T01:48:29Z,2310000,False,223.0,122.0,1,left,D. Murray 25' 3PT  (15 PTS) (O. Okongwu 2 AST),"[1627749, 1630168]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,25.44,Made,15.0,O. Okongwu,1630168.0,2.0,,,,,,,,,,,,,,
241,PT08M16.00S,2022-11-26T01:48:46.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,82.7365308804205,41.17647058823529,1610612745,46,48,2022-11-26T01:48:56Z,2330000,False,-44.0,110.0,1,right,MISS K. Porter Jr. 11' driving floating Shot,[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.83,Missed,,,,,,,,,,,,,,,,,,
242,PT08M15.00S,2022-11-26T01:48:47.3Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,46,48,2022-11-26T01:48:56Z,2340000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,241.0,,,,,,,2.0,2.0,0.0,,
243,PT08M07.00S,2022-11-26T01:48:54.4Z,2,REGULAR,3pt,Jump Shot,[],1627749,30.305519053876477,74.26470588235294,1610612737,46,51,2022-11-26T01:49:03Z,2350000,False,-121.0,232.0,1,left,D. Murray 26' 3PT pullup (18 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,26.22,Made,18.0,,,,,,,,,,,,,,,,,
244,PT08M06.00S,2022-11-26T01:49:01.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,46,51,2022-11-26T01:49:01Z,2360000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M06.00S,2022-11-26T01:51:24.1Z,2,REGULAR,substitution,out,[],1629645,,,1610612745,46,51,2022-11-26T01:51:45Z,2370000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M06.00S,2022-11-26T01:51:24.1Z,2,REGULAR,substitution,out,[],1630528,,,1610612745,46,51,2022-11-26T01:51:45Z,2380000,False,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M06.00S,2022-11-26T01:51:24.1Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,46,51,2022-11-26T01:51:45Z,2390000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M06.00S,2022-11-26T01:51:24.1Z,2,REGULAR,substitution,in,[],1630227,,,1610612745,46,51,2022-11-26T01:51:45Z,2400000,False,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M42.00S,2022-11-26T01:52:38.5Z,2,REGULAR,2pt,Jump Shot,[],1631095,77.87450722733246,77.20588235294117,1610612745,46,51,2022-11-26T01:53:18Z,2420000,False,136.0,155.0,1,right,MISS J. Smith Jr. 20' fadeaway Shot,[1631095],1610612745.0,HOU,fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,20.66,Missed,,,,,,,,,,,,,,,,,,
251,PT07M42.00S,2022-11-26T01:52:38.5Z,2,REGULAR,rebound,offensive,[],1628981,,,1610612745,46,51,2022-11-26T01:52:49Z,2430000,False,,,0,,B. Fernando REBOUND (Off:2 Def:1),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,Mid-Range,16-24 Right Center,,,,,,,,,250.0,,,,,,,3.0,1.0,2.0,,
252,PT07M39.00S,2022-11-26T01:52:47.0Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628981,94.40999984741211,50.0,1610612745,48,51,2022-11-26T01:54:12Z,2440000,False,0.0,0.0,1,right,B. Fernando putback DUNK (5 PTS),[1628981],1610612745.0,HOU,putback,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,,,,,,,,,,,
253,PT07M22.00S,2022-11-26T01:52:58.8Z,2,REGULAR,2pt,Jump Shot,[],1631100,24.129434954007884,54.65686274509803,1610612737,48,51,2022-11-26T01:53:08Z,2450000,False,-23.0,174.0,1,left,MISS A. Griffin 17' pullup Shot,[1631100],1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Mid-Range,16-24 Center,17.59,Missed,,,,,,,,,,,,,,,,,,
254,PT07M21.00S,2022-11-26T01:52:59.8Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,48,51,2022-11-26T01:53:08Z,2460000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,253.0,,,,,,,2.0,2.0,0.0,,
255,PT07M11.00S,2022-11-26T01:53:11.0Z,2,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612745,48,51,2022-11-26T01:53:19Z,2470000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Green 2 FT),"[1630552, 1630224]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,203591.0,1.0,0.0,Green,1630224.0,,,,,,
257,PT07M11.00S,2022-11-26T01:53:35.6Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,49,51,2022-11-26T01:54:02Z,2490000,False,,,0,,J. Green Free Throw 1 of 2 (8 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
258,PT07M11.00S,2022-11-26T01:53:36.4Z,2,REGULAR,substitution,out,[],1630552,,,1610612745,49,51,2022-11-26T01:53:52Z,2500000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M11.00S,2022-11-26T01:53:36.4Z,2,REGULAR,substitution,out,[],1631100,,,1610612745,49,51,2022-11-26T01:53:52Z,2510000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M11.00S,2022-11-26T01:53:36.4Z,2,REGULAR,substitution,in,[],1628381,,,1610612745,49,51,2022-11-26T01:53:52Z,2520000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M11.00S,2022-11-26T01:53:36.4Z,2,REGULAR,substitution,in,[],1629027,,,1610612745,49,51,2022-11-26T01:53:52Z,2530000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M11.00S,2022-11-26T01:53:35.6Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,49,51,2022-11-26T01:54:02Z,2540000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
