actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
249,PT08M19.00S,2022-12-20T01:51:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,7.5722733245729295,52.20588235294118,1610612759,40,47,2022-12-20T02:14:24Z,2460000,False,-11.0,19.0,1,left,D. Vassell driving Layup (13 PTS),[1630170],1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,2.17,Made,,13.0,,,,,,,,,,,,,,,,
250,PT08M19.00S,2022-12-20T01:51:45.7Z,2,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612759,40,47,2022-12-20T01:52:13Z,2470000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Vassell 1 FT),"[1630578, 1630170]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,1.0,0.0,Vassell,1630170.0,,,,,,,,
252,PT08M19.00S,2022-12-20T01:51:58.6Z,2,REGULAR,substitution,out,[],1630231,,,1610612759,40,47,2022-12-20T01:52:13Z,2490000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT08M19.00S,2022-12-20T01:51:58.6Z,2,REGULAR,substitution,out,[],201569,,,1610612759,40,47,2022-12-20T01:52:13Z,2500000,False,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M19.00S,2022-12-20T01:51:58.6Z,2,REGULAR,substitution,in,[],1629645,,,1610612759,40,47,2022-12-20T01:52:13Z,2510000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT08M19.00S,2022-12-20T01:51:58.6Z,2,REGULAR,substitution,in,[],1630224,,,1610612759,40,47,2022-12-20T01:52:13Z,2520000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT08M19.00S,2022-12-20T01:52:18.8Z,2,REGULAR,freethrow,1 of 1,[],1630170,,,1610612759,40,48,2022-12-20T01:52:18Z,2530000,False,,,0,,D. Vassell Free Throw 1 of 1 (14 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
257,PT08M04.00S,2022-12-20T01:52:35.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,91.01511169513797,49.754901960784316,1610612745,42,48,2022-12-20T02:15:11Z,2540000,False,-1.0,32.0,1,right,A. Sengun cutting Layup (14 PTS) (D. Nix 3 AST),"[1630578, 1630227]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.2,Made,,14.0,,,,,,,,,D. Nix,1630227.0,3.0,,,,,
259,PT07M45.00S,2022-12-20T01:52:57.1Z,2,REGULAR,turnover,traveling,[],1628966,,,1610612759,42,48,2022-12-20T01:53:02Z,2560000,False,,,0,,K. Bates-Diop traveling TURNOVER (1 TO),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Center,,,,,,,,201639.0,,,,,,,,1.0,,,,
260,PT07M45.00S,2022-12-20T01:53:04.4Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,42,48,2022-12-20T01:53:08Z,2570000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M45.00S,2022-12-20T01:53:04.4Z,2,REGULAR,substitution,in,[],1628981,,,1610612745,42,48,2022-12-20T01:53:08Z,2580000,False,,,0,,SUB in: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M35.00S,2022-12-20T01:53:22.6Z,2,REGULAR,violation,kicked ball,[],1627751,,,1610612745,42,48,2022-12-20T01:53:33Z,2590000,False,,,0,,J. Poeltl kicked ball VIOLATION,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,2005.0,,,,,,,,,,,,
263,PT07M35.00S,2022-12-20T01:53:30.8Z,2,REGULAR,substitution,out,[],1631110,,,1610612745,42,48,2022-12-20T01:53:39Z,2600000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M35.00S,2022-12-20T01:53:30.8Z,2,REGULAR,substitution,in,[],1630200,,,1610612745,42,48,2022-12-20T01:53:39Z,2610000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT07M25.00S,2022-12-20T01:53:47.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,65.52233902759527,45.34313725490196,1610612745,45,48,2022-12-20T01:53:53Z,2620000,False,-23.0,272.0,1,right,J. Green 27' 3PT pullup (9 PTS) (B. Fernando 1 AST),"[1630224, 1628981]",1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,27.26,Made,,9.0,,,,,,,,,B. Fernando,1628981.0,1.0,,,,,
267,PT07M17.00S,2022-12-20T01:54:06.7Z,2,REGULAR,foul,personal,[],1629645,,,1610612759,45,48,2022-12-20T01:54:25Z,2640000,False,,,0,,K. Porter Jr. personal FOUL (4 PF),"[1629645, 1627751]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,2005.0,4.0,0.0,Poeltl,1627751.0,,,,,,,,
269,PT07M17.00S,2022-12-20T01:54:13.5Z,2,REGULAR,substitution,out,[],1629645,,,1610612759,45,48,2022-12-20T01:54:26Z,2660000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT07M17.00S,2022-12-20T01:54:13.5Z,2,REGULAR,substitution,out,[],1631106,,,1610612759,45,48,2022-12-20T01:54:26Z,2670000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT07M17.00S,2022-12-20T01:54:13.5Z,2,REGULAR,substitution,in,[],1630231,,,1610612759,45,48,2022-12-20T01:54:26Z,2680000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT07M17.00S,2022-12-20T01:54:13.5Z,2,REGULAR,substitution,in,[],1631095,,,1610612759,45,48,2022-12-20T01:54:26Z,2690000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT07M01.00S,2022-12-20T01:54:43.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,7.30946123521682,52.94117647058824,1610612759,45,48,2022-12-20T01:54:51Z,2700000,False,-15.0,16.0,1,left,MISS T. Jones driving Layup,[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,,,
274,PT06M59.00S,2022-12-20T01:54:45.0Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,45,48,2022-12-20T01:54:51Z,2710000,False,,,0,,K. Martin Jr. REBOUND (Off:1 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,273.0,,4.0,3.0,1.0,,,,,,,,,,,,,
275,PT06M51.00S,2022-12-20T01:54:53.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,90.3580814717477,60.5392156862745,1610612745,47,48,2022-12-20T01:54:59Z,2720000,False,53.0,38.0,1,right,J. Smith Jr. 6' driving floating bank Jump Shot (2 PTS) (D. Nix 4 AST),"[1631095, 1630227]",1610612745.0,HOU,driving floating bank,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.5,Made,,2.0,,,,,,,,,D. Nix,1630227.0,4.0,,,,,
277,PT06M37.00S,2022-12-20T01:55:07.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,10.85742444152431,62.99019607843137,1610612759,47,50,2022-12-20T01:55:14Z,2740000,False,-65.0,50.0,1,left,J. Poeltl 8' floating Jump Shot (4 PTS) (T. Jones 3 AST),"[1627751, 1630200]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Left,8.18,Made,,4.0,,,,,,,,,T. Jones,1630200.0,3.0,,,,,
279,PT06M22.00S,2022-12-20T01:55:23.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,92.06636005256242,48.28431372549019,1610612745,49,50,2022-12-20T01:55:28Z,2760000,False,-9.0,22.0,1,right,K. Martin Jr. cutting DUNK (6 PTS) (D. Nix 5 AST),"[1630231, 1630227]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,2.37,Made,,6.0,,,,,,,,,D. Nix,1630227.0,5.0,,,,,
281,PT06M12.00S,2022-12-20T01:55:32.9Z,2,REGULAR,turnover,lost ball,[],1630200,,,1610612759,49,50,2022-12-20T01:55:37Z,2780000,False,,,0,,T. Jones lost ball TURNOVER (1 TO),"[1630200, 1630227]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Nix,1630227.0,,
282,PT06M12.00S,2022-12-20T01:55:32.9Z,2,REGULAR,steal,,[],1630227,,,1610612745,49,50,2022-12-20T01:55:35Z,2790000,False,,,0,,D. Nix STEAL (2 STL),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT06M07.00S,2022-12-20T01:55:38.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628981,91.80354796320631,50.98039215686274,1610612745,51,50,2022-12-20T01:55:45Z,2800000,False,5.0,25.0,1,right,B. Fernando running DUNK (2 PTS) (D. Nix 6 AST),"[1628981, 1630227]",1610612745.0,HOU,running,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,2.5,Made,,2.0,,,,,,,,,D. Nix,1630227.0,6.0,,,,,
285,PT05M52.00S,2022-12-20T01:55:55.6Z,2,REGULAR,foul,personal,[],1628981,,,1610612759,51,50,2022-12-20T01:56:11Z,2820000,False,,,0,,B. Fernando personal FOUL (1 PF),"[1628981, 1627751]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,Mid-Range,8-16 Center,,,,,,,,2005.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,
287,PT05M52.00S,2022-12-20T01:56:03.2Z,2,REGULAR,substitution,out,[],1630170,,,1610612759,51,50,2022-12-20T01:56:13Z,2840000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M52.00S,2022-12-20T01:56:03.2Z,2,REGULAR,substitution,out,[],1627751,,,1610612759,51,50,2022-12-20T01:56:13Z,2850000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M52.00S,2022-12-20T01:56:03.2Z,2,REGULAR,substitution,in,[],203926,,,1610612759,51,50,2022-12-20T01:56:13Z,2860000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M52.00S,2022-12-20T01:56:03.2Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,51,50,2022-12-20T01:56:13Z,2870000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M47.00S,2022-12-20T01:56:22.6Z,2,REGULAR,3pt,Jump Shot,[],1628966,20.581471747700395,91.17647058823529,1610612759,51,50,2022-12-20T01:56:34Z,2880000,False,-206.0,141.0,1,left,MISS K. Bates-Diop 24' 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
292,PT05M45.00S,2022-12-20T01:56:24.6Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612745,51,50,2022-12-20T01:56:34Z,2890000,False,,,0,,B. Fernando REBOUND (Off:0 Def:1),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Left Center,,,291.0,,1.0,1.0,0.0,,,,,,,,,,,,,
293,PT05M34.00S,2022-12-20T01:56:35.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628981,91.5407358738502,52.450980392156865,1610612745,51,50,2022-12-20T01:56:40Z,2900000,False,12.0,27.0,1,right,MISS B. Fernando cutting DUNK,[1628981],1610612745.0,HOU,cutting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,,
294,PT05M32.00S,2022-12-20T01:56:37.3Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,51,50,2022-12-20T01:56:40Z,2910000,False,,,0,,T. Jones REBOUND (Off:2 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,293.0,,4.0,2.0,2.0,,,,,,,,,,,,,
295,PT05M25.00S,2022-12-20T01:56:44.0Z,2,REGULAR,3pt,Jump Shot,[],1630200,23.340998685939553,86.76470588235294,1610612759,51,50,2022-12-20T01:56:52Z,2920000,False,-184.0,167.0,1,left,MISS T. Jones 24' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
296,PT05M24.00S,2022-12-20T01:56:45.0Z,2,REGULAR,rebound,defensive,[],1630227,,,1610612745,51,50,2022-12-20T01:56:52Z,2930000,False,,,0,,D. Nix REBOUND (Off:0 Def:2),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Left Center,,,295.0,,2.0,2.0,0.0,,,,,,,,,,,,,
297,PT05M10.00S,2022-12-20T01:57:02.8Z,2,REGULAR,foul,technical,['1freethrow'],1628380,,,1610612745,51,50,2022-12-20T01:57:16Z,2940000,False,,,0,,Z. Collins defensive-3-second technical FOUL (1 Tech),[1628380],1610612759.0,SAS,defensive-3-second,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626301.0,1.0,1.0,,,,,,,,,,
298,PT05M10.00S,2022-12-20T01:57:24.2Z,2,REGULAR,freethrow,1 of 1,[],1631095,,,1610612745,52,50,2022-12-20T01:57:24Z,2950000,False,,,0,,J. Smith Jr. technical Free Throw 1 of 1 (3 PTS),[1631095],1610612745.0,HOU,technical,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
299,PT05M10.00S,2022-12-20T01:57:25.4Z,2,REGULAR,substitution,out,[],1629641,,,1610612745,52,50,2022-12-20T01:57:31Z,2960000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT05M10.00S,2022-12-20T01:57:25.4Z,2,REGULAR,substitution,in,[],1631103,,,1610612745,52,50,2022-12-20T01:57:31Z,2970000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT05M00.00S,2022-12-20T01:57:48.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,82.7365308804205,35.049019607843135,1610612745,52,50,2022-12-20T01:57:53Z,2980000,False,-75.0,110.0,1,right,MISS J. Green 13' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,13.29,Missed,,,,,,,,,,,,,,,,,,
302,PT04M57.00S,2022-12-20T01:57:51.0Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,52,50,2022-12-20T01:57:53Z,2990000,False,,,0,,T. Jones REBOUND (Off:2 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,301.0,,5.0,3.0,2.0,,,,,,,,,,,,,
303,PT04M52.00S,2022-12-20T01:57:57.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,8.492115637319317,57.59803921568627,1610612759,52,50,2022-12-20T01:58:23Z,3000000,False,-38.0,27.0,1,left,MISS Z. Collins driving floating bank Shot,[1628380],1610612759.0,SAS,driving floating bank,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,4.68,Missed,,,,,,,,,,,,,,,,,,
304,PT04M50.00S,2022-12-20T01:57:59.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,52,50,2022-12-20T01:58:23Z,3010000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,303.0,,,,,,,,,,,,,,,,,
306,PT04M31.00S,2022-12-20T01:58:26.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628981,92.06636005256242,48.77450980392157,1610612745,54,50,2022-12-20T01:58:32Z,3030000,False,-6.0,22.0,1,right,B. Fernando turnaround Hook (4 PTS) (J. Green 2 AST),"[1628981, 1630224]",1610612745.0,HOU,turnaround,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,2.29,Made,,4.0,,,,,,,,,J. Green,1630224.0,2.0,,,,,
308,PT04M17.00S,2022-12-20T01:58:40.5Z,2,REGULAR,3pt,Jump Shot,[],1630200,5.601182654402102,95.58823529411765,1610612759,54,50,2022-12-20T01:58:47Z,3050000,False,-228.0,0.0,1,left,MISS T. Jones 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
309,PT04M16.00S,2022-12-20T01:58:41.5Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,54,50,2022-12-20T01:58:47Z,3060000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,308.0,,2.0,1.0,1.0,,,,,,,,,,,,,
310,PT04M10.00S,2022-12-20T01:58:46.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630227,71.17279894875165,14.705882352941178,1610612745,54,50,2022-12-20T01:58:54Z,3070000,False,-176.0,218.0,1,right,MISS D. Nix 28' 3PT,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Left Center,28.09,Missed,,,,,,,,,,,,,,,,,,
311,PT04M07.00S,2022-12-20T01:58:49.7Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612745,54,50,2022-12-20T01:58:54Z,3080000,False,,,0,,K. Martin Jr. REBOUND (Off:2 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,,,310.0,,5.0,3.0,2.0,,,,,,,,,,,,,
312,PT04M05.00S,2022-12-20T01:58:52.1Z,2,REGULAR,turnover,bad pass,[],1630231,,,1610612745,54,50,2022-12-20T01:58:58Z,3090000,False,,,0,,K. Martin Jr. bad pass TURNOVER (1 TO),"[1630231, 1631103]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Branham,1631103.0,,
313,PT04M05.00S,2022-12-20T01:58:52.1Z,2,REGULAR,steal,,[],1631103,,,1610612759,54,50,2022-12-20T01:58:53Z,3100000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
314,PT04M04.00S,2022-12-20T01:58:57.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",203926,7.30946123521682,46.07843137254902,1610612759,54,52,2022-12-20T02:21:23Z,3110000,False,20.0,16.0,1,left,D. McDermott running Layup (7 PTS) (M. Branham 1 AST),"[203926, 1631103]",1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,2.54,Made,,7.0,,,,,,,,,M. Branham,1631103.0,1.0,,,,,
316,PT04M04.00S,2022-12-20T01:59:00.9Z,2,REGULAR,violation,defensive goaltending,[],1628981,,,1610612759,54,52,2022-12-20T01:59:14Z,3130000,False,,,0,,B. Fernando defensive goaltending VIOLATION,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,1626301.0,,,,,,,,,,,,
317,PT03M50.00S,2022-12-20T01:59:15.2Z,2,REGULAR,3pt,Jump Shot,[],1630224,78.66294349540078,91.17647058823529,1610612745,54,52,2022-12-20T02:22:19Z,3140000,False,206.0,148.0,1,right,MISS J. Green 25' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
318,PT03M48.00S,2022-12-20T01:59:17.2Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612745,54,52,2022-12-20T01:59:27Z,3150000,False,,,0,,K. Martin Jr. REBOUND (Off:3 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,317.0,,6.0,3.0,3.0,,,,,,,,,,,,,
319,PT03M47.00S,2022-12-20T01:59:20.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630231,94.40999984741211,50.0,1610612745,56,52,2022-12-20T01:59:34Z,3160000,False,0.0,0.0,1,right,K. Martin Jr. putback Layup (8 PTS),[1630231],1610612745.0,HOU,putback,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,,8.0,,,,,,,,,,,,,,,,
320,PT03M32.00S,2022-12-20T01:59:35.4Z,2,REGULAR,turnover,out-of-bounds,[],203926,,,1610612759,56,52,2022-12-20T01:59:43Z,3170000,False,,,0,,D. McDermott bad pass out-of-bounds TURNOVER (2 TO),[203926],1610612759.0,SAS,bad pass,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Left,,,,,,,,2005.0,,,,,,,,2.0,,,,
321,PT03M32.00S,2022-12-20T01:59:38.2Z,2,REGULAR,substitution,out,[],1628981,,,1610612745,56,52,2022-12-20T01:59:54Z,3180000,False,,,0,,SUB out: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M32.00S,2022-12-20T01:59:38.2Z,2,REGULAR,substitution,in,[],1630586,,,1610612745,56,52,2022-12-20T01:59:54Z,3190000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M15.00S,2022-12-20T02:00:11.4Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,56,52,2022-12-20T02:00:19Z,3200000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1628966]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,Bates-Diop,1628966.0,,
324,PT03M15.00S,2022-12-20T02:00:11.4Z,2,REGULAR,steal,,[],1628966,,,1610612759,56,52,2022-12-20T02:00:19Z,3210000,False,,,0,,K. Bates-Diop STEAL (2 STL),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
325,PT03M10.00S,2022-12-20T02:00:16.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203926,19.398817345597898,92.64705882352942,1610612759,56,55,2022-12-20T02:00:24Z,3220000,False,-213.0,130.0,1,left,D. McDermott 24' 3PT  (10 PTS) (M. Branham 2 AST),"[203926, 1631103]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,24.96,Made,,10.0,,,,,,,,,M. Branham,1631103.0,2.0,,,,,
327,PT02M51.00S,2022-12-20T02:00:39.4Z,2,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612745,56,55,2022-12-20T02:00:46Z,3240000,False,,,0,,Z. Collins shooting personal FOUL (2 PF) (Martin Jr. 2 FT),"[1628380, 1630231]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,2.0,1.0,Martin Jr.,1630231.0,,,,,,,,
329,PT02M51.00S,2022-12-20T02:00:52.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,56,55,2022-12-20T02:00:52Z,3260000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M51.00S,2022-12-20T02:03:02.9Z,2,REGULAR,substitution,out,[],1628966,,,1610612745,56,55,2022-12-20T02:03:37Z,3270000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M51.00S,2022-12-20T02:03:02.9Z,2,REGULAR,substitution,in,[],1630170,,,1610612745,56,55,2022-12-20T02:03:37Z,3280000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M51.00S,2022-12-20T02:03:50.5Z,2,REGULAR,freethrow,1 of 2,[],1630231,,,1610612745,56,55,2022-12-20T02:04:17Z,3290000,False,,,0,,MISS K. Martin Jr. Free Throw 1 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
333,PT02M51.00S,2022-12-20T02:03:50.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,56,55,2022-12-20T02:04:17Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,
