actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
88,PT05M18.00S,2023-01-24T01:27:38.5Z,1,REGULAR,substitution,out,[],203937,,,1610612745,19,9,2023-01-24T01:28:00Z,840000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M18.00S,2023-01-24T01:27:38.5Z,1,REGULAR,substitution,in,[],1630256,,,1610612745,19,9,2023-01-24T01:28:00Z,850000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M18.00S,2023-01-24T01:27:38.5Z,1,REGULAR,substitution,in,[],203085,,,1610612745,19,9,2023-01-24T01:28:00Z,860000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M00.00S,2023-01-24T01:28:30.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203085,,,1610612745,19,9,2023-01-24T01:28:42Z,870000,False,,,0,,A. Rivers personal FOUL (1 PF) (Green 2 FT),"[203085, 1630224]",1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Mid-Range,24+ Center,,,,,,,1830.0,1.0,0.0,Green,1630224.0,,,,,,,,,
93,PT05M00.00S,2023-01-24T01:28:54.9Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,19,9,2023-01-24T01:28:54Z,890000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
94,PT05M00.00S,2023-01-24T01:28:54.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,19,9,2023-01-24T01:28:54Z,900000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,
95,PT05M00.00S,2023-01-24T01:28:59.8Z,1,REGULAR,substitution,out,[],1631106,,,1610612745,19,9,2023-01-24T01:29:03Z,910000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M00.00S,2023-01-24T01:28:59.8Z,1,REGULAR,substitution,in,[],1629726,,,1610612745,19,9,2023-01-24T01:29:03Z,920000,False,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M00.00S,2023-01-24T01:29:14.5Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,20,9,2023-01-24T01:29:14Z,930000,False,,,0,,J. Green Free Throw 2 of 2 (8 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
98,PT04M47.00S,2023-01-24T01:29:28.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,12.828515111695138,60.29411764705882,1610612750,20,11,2023-01-24T01:29:38Z,940000,False,-51.0,68.0,1,left,N. Reid 8' turnaround Hook (2 PTS),[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Left,8.54,Made,,,,,,,,,,2.0,,,,,,,,
99,PT04M33.00S,2023-01-24T01:29:44.3Z,1,REGULAR,turnover,traveling,[],1630578,,,1610612745,20,11,2023-01-24T01:29:56Z,950000,False,,,0,,A. Sengun traveling TURNOVER (2 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1830.0,,,,,,,,,,,2.0,,
100,PT04M25.00S,2023-01-24T01:30:01.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,28.07161629434954,74.50980392156863,1610612750,20,14,2023-01-24T01:31:04Z,960000,False,-123.0,211.0,1,left,D. Russell 24' 3PT pullup (3 PTS) (A. Edwards 1 AST),"[1626156, 1630162]",1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,24.43,Made,,,,,,,,,,3.0,,,A. Edwards,1630162.0,1.0,,,
102,PT03M55.00S,2023-01-24T01:30:32.1Z,1,REGULAR,2pt,Jump Shot,[],1630256,87.86136662286465,82.84313725490196,1610612745,22,14,2023-01-24T02:18:07Z,980000,False,164.0,62.0,1,right,J. Tate 17' turnaround fadeaway Jump Shot (2 PTS),[1630256],1610612745.0,HOU,turnaround fadeaway,,,Tate,J. Tate,,,,,Mid-Range,16-24 Right,17.54,Made,,,,,,,,,,2.0,,,,,,,,
103,PT03M41.00S,2023-01-24T01:30:44.3Z,1,REGULAR,3pt,Jump Shot,[],1629675,31.35676741130092,65.19607843137256,1610612750,22,14,2023-01-24T01:30:48Z,990000,False,-76.0,242.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.39,Missed,,,,,,,,,,,,,,,,,,
104,PT03M38.00S,2023-01-24T01:30:47.3Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,22,14,2023-01-24T01:30:48Z,1000000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,103.0,2.0,1.0,1.0,,,,,,,,,,,,,,
105,PT03M29.00S,2023-01-24T01:30:57.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,91.40932982917214,48.77450980392157,1610612745,24,14,2023-01-24T01:32:05Z,1010000,False,-6.0,28.0,1,right,K. Martin Jr. driving Layup (2 PTS) (J. Green 1 AST),"[1630231, 1630224]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,,,,,,2.0,,,J. Green,1630224.0,1.0,,,
107,PT03M19.00S,2023-01-24T01:31:06.3Z,1,REGULAR,3pt,Jump Shot,[],1626156,4.812746386333772,2.941176470588235,1610612750,24,17,2023-01-24T01:31:10Z,1030000,False,235.0,-7.0,1,left,D. Russell 3PT  (6 PTS) (A. Rivers 1 AST),"[1626156, 203085]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Right Corner 3,24+ Right,23.54,Made,,,,,,,,,,6.0,,,A. Rivers,203085.0,1.0,,,
109,PT03M00.00S,2023-01-24T01:31:25.6Z,1,REGULAR,3pt,Jump Shot,[],1630224,72.48685939553219,81.12745098039215,1610612745,27,17,2023-01-24T01:31:37Z,1050000,False,156.0,206.0,1,right,J. Green 25' 3PT pullup (11 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.82,Made,,,,,,,,,,11.0,,,,,,,,
110,PT02M48.00S,2023-01-24T01:31:37.4Z,1,REGULAR,3pt,Jump Shot,[],1626156,25.969119579500656,87.99019607843137,1610612750,27,17,2023-01-24T01:31:42Z,1060000,False,-190.0,192.0,1,left,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.98,Missed,,,,,,,,,,,,,,,,,,
111,PT02M45.00S,2023-01-24T01:31:40.4Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,27,17,2023-01-24T01:31:42Z,1070000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,,,110.0,3.0,3.0,0.0,,,,,,,,,,,,,,
112,PT02M38.00S,2023-01-24T01:31:47.7Z,1,REGULAR,2pt,Jump Shot,[],1630224,76.82325886990802,39.705882352941174,1610612745,29,17,2023-01-24T01:31:53Z,1080000,False,-51.0,165.0,1,right,J. Green 17' pullup Jump Shot (13 PTS) (K. Martin Jr. 1 AST),"[1630224, 1630231]",1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Center,17.32,Made,,,,,,,,,,13.0,,,K. Martin Jr.,1630231.0,1.0,,,
114,PT02M27.00S,2023-01-24T01:31:58.2Z,1,REGULAR,3pt,Jump Shot,[],1630162,31.35676741130092,30.14705882352941,1610612750,29,20,2023-01-24T01:32:02Z,1100000,False,99.0,242.0,1,left,A. Edwards 26' 3PT pullup (6 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.19,Made,,,,,,,,,,6.0,,,,,,,,
115,PT02M01.00S,2023-01-24T01:32:28.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612745,29,20,2023-01-24T01:32:44Z,1110000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628953.0,,,,,,,,,,,,,
116,PT02M01.00S,2023-01-24T01:32:34.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,29,20,2023-01-24T01:32:34Z,1120000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M01.00S,2023-01-24T01:34:44.2Z,1,REGULAR,substitution,out,[],1630224,,,1610612750,29,20,2023-01-24T01:35:19Z,1130000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M01.00S,2023-01-24T01:34:44.2Z,1,REGULAR,substitution,out,[],1630231,,,1610612750,29,20,2023-01-24T01:35:19Z,1140000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M01.00S,2023-01-24T01:34:44.2Z,1,REGULAR,substitution,out,[],1630578,,,1610612750,29,20,2023-01-24T01:35:19Z,1150000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M01.00S,2023-01-24T01:34:44.2Z,1,REGULAR,substitution,out,[],1626156,,,1610612750,29,20,2023-01-24T01:35:19Z,1160000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M01.00S,2023-01-24T01:34:44.2Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,29,20,2023-01-24T01:35:19Z,1170000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M01.00S,2023-01-24T01:34:44.2Z,1,REGULAR,substitution,in,[],1630586,,,1610612750,29,20,2023-01-24T01:35:19Z,1180000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M01.00S,2023-01-24T01:34:44.2Z,1,REGULAR,substitution,in,[],201569,,,1610612750,29,20,2023-01-24T01:35:19Z,1190000,False,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M01.00S,2023-01-24T01:34:44.2Z,1,REGULAR,substitution,in,[],1631102,,,1610612750,29,20,2023-01-24T01:35:19Z,1200000,False,,,0,,SUB in: T. Washington Jr.,[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M01.00S,2023-01-24T01:34:44.2Z,1,REGULAR,substitution,in,[],1630233,,,1610612750,29,20,2023-01-24T01:35:19Z,1210000,False,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M01.00S,2023-01-24T01:34:44.2Z,1,REGULAR,substitution,in,[],1629669,,,1610612750,29,20,2023-01-24T01:35:19Z,1220000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M41.00S,2023-01-24T01:35:48.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629669,17.69053876478318,39.46078431372549,1610612750,29,20,2023-01-24T01:35:54Z,1230000,False,53.0,114.0,1,left,MISS J. Nowell 12' turnaround fadeaway Shot,[1629669],1610612750.0,MIN,turnaround fadeaway,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,12.54,Missed,,,,,,,,,,,,,,,,,,
128,PT01M37.00S,2023-01-24T01:35:52.3Z,1,REGULAR,rebound,defensive,[],1631102,,,1610612745,29,20,2023-01-24T01:35:54Z,1240000,False,,,0,,T. Washington Jr. REBOUND (Off:0 Def:1),[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,
129,PT01M32.00S,2023-01-24T01:35:59.0Z,1,REGULAR,foul,offensive,[],1630256,,,1610612745,29,20,2023-01-24T01:36:12Z,1250000,False,,,0,,J. Tate offensive FOUL (1 PF),"[1630256, 203085]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,8-16 Right,,,,,,,1830.0,1.0,0.0,Rivers,203085.0,,,,,,,,,
131,PT01M32.00S,2023-01-24T01:35:59.0Z,1,REGULAR,turnover,offensive foul,[],1630256,,,1610612745,29,20,2023-01-24T01:35:59Z,1270000,False,,,0,,J. Tate offensive foul TURNOVER (1 TO),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,8-16 Right,,,,,,,1830.0,,,,,,,,,,,1.0,,
132,PT01M18.00S,2023-01-24T01:36:25.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203085,28.203022339027594,76.7156862745098,1610612750,29,20,2023-01-24T01:36:30Z,1280000,False,-134.0,213.0,1,left,MISS A. Rivers 25' 3PT,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
133,PT01M15.00S,2023-01-24T01:36:28.3Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,29,20,2023-01-24T01:36:30Z,1290000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT01M10.00S,2023-01-24T01:36:36.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,91.5407358738502,41.17647058823529,1610612745,29,20,2023-01-24T01:36:48Z,1300000,False,-44.0,27.0,1,right,MISS E. Gordon driving Layup,[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
136,PT01M10.00S,2023-01-24T01:36:36.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,29,20,2023-01-24T01:36:48Z,1320000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,134.0,,,,,,,,,,,,,,,,,
138,PT01M08.00S,2023-01-24T01:36:53.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629726,91.5407358738502,52.20588235294118,1610612745,31,20,2023-01-24T01:36:59Z,1340000,False,11.0,27.0,1,right,G. Mathews cutting DUNK (2 PTS) (E. Gordon 2 AST),"[1629726, 201569]",1610612745.0,HOU,cutting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,,,,,,2.0,,,E. Gordon,201569.0,2.0,,,
140,PT00M48.70S,2023-01-24T01:37:14.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630233,5.732588699080158,53.18627450980392,1610612750,31,22,2023-01-24T01:37:21Z,1360000,False,-16.0,1.0,1,left,N. Knight driving Layup (2 PTS),[1630233],1610612750.0,MIN,driving,,,Knight,N. Knight,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,,,,,,2.0,,,,,,,,
141,PT00M41.00S,2023-01-24T01:37:23.2Z,1,REGULAR,turnover,bad pass,[],1630256,,,1610612745,31,22,2023-01-24T01:37:30Z,1370000,False,,,0,,J. Tate bad pass TURNOVER (2 TO),"[1630256, 1629675]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Reid,1629675.0
142,PT00M41.00S,2023-01-24T01:37:23.2Z,1,REGULAR,steal,,[],1629675,,,1610612750,31,22,2023-01-24T01:37:25Z,1380000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
143,PT00M37.80S,2023-01-24T01:37:28.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,6.258212877792378,45.09803921568628,1610612750,31,24,2023-01-24T01:37:55Z,1390000,False,25.0,6.0,1,left,A. Edwards running Layup (8 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.53,Made,,,,,,,,,,8.0,,,,,,,,
144,PT00M37.80S,2023-01-24T01:37:36.4Z,1,REGULAR,foul,personal,['1freethrow'],1630586,,,1610612750,31,24,2023-01-24T01:37:59Z,1400000,False,,,0,,U. Garuba shooting personal FOUL (1 PF) (Edwards 1 FT),"[1630586, 1630162]",1610612745.0,HOU,shooting,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,
146,PT00M37.80S,2023-01-24T01:38:00.7Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630162,,,1610612750,31,24,2023-01-24T01:38:10Z,1420000,False,,,0,,MISS A. Edwards Free Throw 1 of 1,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
147,PT00M37.80S,2023-01-24T01:38:00.7Z,1,REGULAR,rebound,defensive,[],201569,,,1610612745,31,24,2023-01-24T01:38:10Z,1430000,False,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,146.0,2.0,2.0,0.0,,,,,,,,,,,,,,
148,PT00M27.20S,2023-01-24T01:38:09.1Z,1,REGULAR,3pt,Jump Shot,[],1629726,92.9862023653088,4.6568627450980395,1610612745,31,24,2023-01-24T01:38:14Z,1440000,False,-227.0,13.0,1,right,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,22.71,Missed,,,,,,,,,,,,,,,,,,
149,PT00M24.00S,2023-01-24T01:38:12.3Z,1,REGULAR,rebound,offensive,[],1629726,,,1610612745,31,24,2023-01-24T01:38:14Z,1450000,False,,,0,,G. Mathews REBOUND (Off:1 Def:0),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,,,148.0,1.0,0.0,1.0,,,,,,,,,,,,,,
150,PT00M18.50S,2023-01-24T01:38:18.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201569,73.80091984231275,85.04901960784314,1610612745,31,24,2023-01-24T01:41:55Z,1460000,False,175.0,194.0,1,right,MISS E. Gordon 26' pullup 3PT,[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
151,PT00M16.70S,2023-01-24T01:38:20.2Z,1,REGULAR,rebound,defensive,[],1630233,,,1610612750,31,24,2023-01-24T01:38:20Z,1470000,False,,,0,,N. Knight REBOUND (Off:0 Def:1),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,Above the Break 3,24+ Right Center,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,,
152,PT00M01.40S,2023-01-24T01:38:35.5Z,1,REGULAR,2pt,Jump Shot,[],1630162,28.86005256241787,42.64705882352941,1610612750,31,26,2023-01-24T01:38:43Z,1480000,False,37.0,219.0,1,left,A. Edwards 22' step back Jump Shot (10 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,22.19,Made,,,,,,,,,,10.0,,,,,,,,
153,PT00M00.00S,2023-01-24T01:38:44.9Z,1,REGULAR,period,end,[],0,,,1610612745,31,26,2023-01-24T01:38:44Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-01-24T01:40:36.6Z,2,REGULAR,substitution,out,['startperiod'],1630256,,,1610612745,31,26,2023-01-24T01:41:24Z,1500000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-01-24T01:40:36.6Z,2,REGULAR,substitution,out,['startperiod'],1630586,,,1610612745,31,26,2023-01-24T01:41:24Z,1510000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-01-24T01:40:36.6Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612745,31,26,2023-01-24T01:41:24Z,1520000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-01-24T01:40:36.6Z,2,REGULAR,substitution,out,['startperiod'],1629675,,,1610612745,31,26,2023-01-24T01:41:24Z,1530000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-01-24T01:40:36.6Z,2,REGULAR,substitution,in,['startperiod'],1628981,,,1610612745,31,26,2023-01-24T01:41:24Z,1540000,False,,,0,,SUB in: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-01-24T01:40:36.6Z,2,REGULAR,substitution,in,['startperiod'],1631106,,,1610612745,31,26,2023-01-24T01:41:24Z,1550000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-01-24T01:40:36.6Z,2,REGULAR,substitution,in,['startperiod'],1626156,,,1610612745,31,26,2023-01-24T01:41:24Z,1560000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-01-24T01:40:36.6Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612745,31,26,2023-01-24T01:41:24Z,1570000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-01-24T01:41:22.4Z,2,REGULAR,period,start,[],0,,,1610612745,31,26,2023-01-24T01:41:25Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M48.00S,2023-01-24T01:41:35.7Z,2,REGULAR,turnover,traveling,[],1628981,,,1610612745,31,26,2023-01-24T01:51:50Z,1590000,False,,,0,,B. Fernando traveling TURNOVER (1 TO),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,,
164,PT11M33.00S,2023-01-24T01:41:56.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203497,6.915243101182654,55.392156862745104,1610612750,31,26,2023-01-24T01:43:15Z,1600000,False,-27.0,13.0,1,left,MISS R. Gobert cutting Layup - blocked,"[203497, 1631106]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,Eason,1631106.0,,,,,,
198,PT11M33.00S,2023-01-24T01:41:56.7Z,2,REGULAR,block,,[],1631106,,,1610612750,31,26,2023-01-24T01:47:09Z,1605000,False,,,0,,T. Eason BLOCK (2 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
165,PT11M31.00S,2023-01-24T01:41:58.7Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,31,26,2023-01-24T01:43:03Z,1610000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,164.0,3.0,2.0,1.0,,,,,,,,,,,,,,
166,PT11M30.00S,2023-01-24T01:42:00.0Z,2,REGULAR,turnover,lost ball,[],203497,,,1610612750,31,26,2023-01-24T01:42:26Z,1620000,False,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 1628981]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Fernando,1628981.0
167,PT11M30.00S,2023-01-24T01:42:00.0Z,2,REGULAR,steal,,[],1628981,,,1610612745,31,26,2023-01-24T01:42:02Z,1630000,False,,,0,,B. Fernando STEAL (1 STL),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
168,PT11M21.00S,2023-01-24T01:42:08.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631102,73.40670170827858,83.82352941176471,1610612745,31,26,2023-01-24T01:42:30Z,1640000,False,169.0,197.0,1,right,MISS T. Washington Jr. 26' 3PT,[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
169,PT11M18.00S,2023-01-24T01:42:11.0Z,2,REGULAR,rebound,defensive,[],203085,,,1610612750,31,26,2023-01-24T01:42:11Z,1650000,False,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Above the Break 3,24+ Right Center,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,,
