actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
87,PT04M40.00S,2022-11-21T00:26:44.3Z,1,REGULAR,3pt,Jump Shot,[],202691,27.94021024967148,78.92156862745098,1610612744,15,28,2022-11-21T00:26:54Z,860000,False,-145.0,210.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
88,PT04M39.00S,2022-11-21T00:26:45.3Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,15,28,2022-11-21T00:26:54Z,870000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,
89,PT04M29.00S,2022-11-21T00:26:56.1Z,1,REGULAR,3pt,Jump Shot,[],1630224,77.08607095926413,9.558823529411764,1610612745,15,28,2022-11-21T00:27:05Z,880000,False,-202.0,163.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
90,PT04M27.00S,2022-11-21T00:26:58.1Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,15,28,2022-11-21T00:30:41Z,890000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,
91,PT04M20.00S,2022-11-21T00:27:04.8Z,1,REGULAR,2pt,Jump Shot,[],202691,5.338370565045992,71.07843137254902,1610612744,15,28,2022-11-21T00:31:01Z,900000,False,-105.0,-2.0,1,left,MISS K. Thompson 10' step back Shot,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,10.54,Missed,,,,,,,,,,,,,,,,,,
92,PT04M19.00S,2022-11-21T00:27:05.8Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,15,28,2022-11-21T00:27:16Z,910000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,
93,PT04M11.00S,2022-11-21T00:27:14.3Z,1,REGULAR,3pt,Jump Shot,[],1630231,77.21747700394218,10.049019607843137,1610612745,18,28,2022-11-21T00:27:22Z,920000,False,-200.0,162.0,1,right,K. Martin Jr. 25' 3PT  (3 PTS) (K. Porter Jr. 2 AST),"[1630231, 1629645]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,25.7,Made,,,,,,,3.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,
95,PT03M55.00S,2022-11-21T00:27:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,8.360709592641262,42.8921568627451,1610612744,18,30,2022-11-21T00:27:38Z,940000,False,36.0,26.0,1,left,D. Green cutting Layup (2 PTS) (S. Curry 5 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,4.41,Made,,,,,,,2.0,S. Curry,201939.0,5.0,,,,,,,,
97,PT03M37.00S,2022-11-21T00:27:48.3Z,1,REGULAR,3pt,Jump Shot,[],1629645,68.41327201051249,29.901960784313726,1610612745,18,30,2022-11-21T00:32:18Z,960000,False,-100.0,244.0,1,right,MISS K. Porter Jr. 26' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.43,Missed,,,,,,,,,,,,,,,,,,
98,PT03M36.00S,2022-11-21T00:27:49.3Z,1,REGULAR,rebound,defensive,[],203210,,,1610612744,18,30,2022-11-21T00:27:56Z,970000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,
99,PT03M27.00S,2022-11-21T00:27:58.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,8.623521681997373,49.754901960784316,1610612744,18,32,2022-11-21T00:28:05Z,980000,False,1.0,29.0,1,left,K. Thompson driving floating bank Jump Shot (20 PTS) (S. Curry 6 AST),"[202691, 201939]",1610612744.0,GSW,driving floating bank,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,20.0,S. Curry,201939.0,6.0,,,,,,,,
101,PT03M06.00S,2022-11-21T00:28:18.7Z,1,REGULAR,3pt,Jump Shot,[],1630231,74.98357424441524,12.5,1610612745,18,32,2022-11-21T00:28:28Z,1000000,False,-188.0,183.0,1,right,MISS K. Martin Jr. 26' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
102,PT03M05.00S,2022-11-21T00:28:19.7Z,1,REGULAR,rebound,offensive,[],1630586,,,1610612745,18,32,2022-11-21T00:28:28Z,1010000,False,,,0,,U. Garuba REBOUND (Off:1 Def:0),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Left Center,,,,,101.0,1.0,0.0,1.0,,,,,,,,,,,,
103,PT03M03.00S,2022-11-21T00:28:24.6Z,1,REGULAR,foul,personal,['2freethrow'],203210,,,1610612745,18,32,2022-11-21T00:28:37Z,1020000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Martin Jr. 2 FT),"[203210, 1630231]",1610612744.0,GSW,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,202053.0,,1.0,0.0,Martin Jr.,1630231.0,,
105,PT03M03.00S,2022-11-21T00:28:52.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630231,,,1610612745,18,32,2022-11-21T00:28:52Z,1040000,False,,,0,,MISS K. Martin Jr. Free Throw 1 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
106,PT03M03.00S,2022-11-21T00:28:52.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,18,32,2022-11-21T00:28:52Z,1050000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,
107,PT03M03.00S,2022-11-21T00:28:53.0Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,18,32,2022-11-21T00:29:07Z,1060000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M03.00S,2022-11-21T00:28:53.0Z,1,REGULAR,substitution,out,[],202691,,,1610612745,18,32,2022-11-21T00:29:07Z,1070000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M03.00S,2022-11-21T00:28:53.0Z,1,REGULAR,substitution,out,[],203110,,,1610612745,18,32,2022-11-21T00:29:07Z,1080000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M03.00S,2022-11-21T00:28:53.0Z,1,REGULAR,substitution,in,[],1630227,,,1610612745,18,32,2022-11-21T00:29:07Z,1090000,False,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M03.00S,2022-11-21T00:28:53.0Z,1,REGULAR,substitution,in,[],1628978,,,1610612745,18,32,2022-11-21T00:29:07Z,1100000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M03.00S,2022-11-21T00:28:53.0Z,1,REGULAR,substitution,in,[],1630237,,,1610612745,18,32,2022-11-21T00:29:07Z,1110000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M03.00S,2022-11-21T00:29:15.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630231,,,1610612745,19,32,2022-11-21T00:29:15Z,1120000,False,,,0,,K. Martin Jr. Free Throw 2 of 2 (4 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
114,PT02M54.00S,2022-11-21T00:29:28.8Z,1,REGULAR,foul,personal,[],1630586,,,1610612744,19,32,2022-11-21T00:40:29Z,1130000,False,,,0,,U. Garuba personal FOUL (1 PF),"[1630586, 203210]",1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2714.0,,1.0,0.0,Green,203210.0,,
116,PT02M48.00S,2022-11-21T00:29:49.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203210,7.966491458607096,44.6078431372549,1610612744,19,34,2022-11-21T00:29:55Z,1150000,False,27.0,22.0,1,left,J. Green cutting Layup (2 PTS) (S. Curry 7 AST),"[203210, 201939]",1610612744.0,GSW,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,,,2.0,S. Curry,201939.0,7.0,,,,,,,,
118,PT02M32.00S,2022-11-21T00:30:06.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,92.85479632063075,45.588235294117645,1610612745,21,34,2022-11-21T00:30:11Z,1170000,False,-22.0,15.0,1,right,J. Green cutting DUNK (4 PTS) (U. Garuba 1 AST),"[1630224, 1630586]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,,4.0,U. Garuba,1630586.0,1.0,,,,,,,,
120,PT02M16.00S,2022-11-21T00:30:22.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203210,9.149145860709593,51.225490196078425,1610612744,21,36,2022-11-21T00:30:27Z,1190000,False,-6.0,34.0,1,left,J. Green cutting DUNK (4 PTS) (A. Lamb 1 AST),"[203210, 1630237]",1610612744.0,GSW,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.41,Made,,,,,,,4.0,A. Lamb,1630237.0,1.0,,,,,,,,
122,PT01M56.00S,2022-11-21T00:30:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,92.06636005256242,55.14705882352941,1610612745,23,36,2022-11-21T00:39:01Z,1210000,False,26.0,22.0,1,right,T. Eason driving finger roll Layup (2 PTS),[1631106],1610612745.0,HOU,driving finger roll,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,3.39,Made,,,,,,,2.0,,,,,,,,,,,
123,PT01M54.00S,2022-11-21T00:30:52.3Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,23,36,2022-11-21T00:31:00Z,1220000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,,,
124,PT01M42.00S,2022-11-21T00:31:08.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,8.492115637319317,56.61764705882353,1610612744,23,38,2022-11-21T00:31:17Z,1230000,False,-33.0,27.0,1,left,J. Poole driving finger roll Layup (2 PTS) (J. Green 1 AST),"[1629673, 203210]",1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,4.29,Made,,,,,,,2.0,J. Green,203210.0,1.0,,,,,,,,
126,PT01M30.00S,2022-11-21T00:31:19.7Z,1,REGULAR,3pt,Jump Shot,[],1630586,70.38436268068331,79.16666666666666,1610612745,26,38,2022-11-21T00:31:23Z,1250000,False,146.0,226.0,1,right,U. Garuba 26' 3PT  (3 PTS) (D. Nix 1 AST),"[1630586, 1630227]",1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Right Center,26.89,Made,,,,,,,3.0,D. Nix,1630227.0,1.0,,,,,,,,
128,PT01M19.00S,2022-11-21T00:31:31.4Z,1,REGULAR,turnover,bad pass,[],1630237,,,1610612744,26,38,2022-11-21T00:31:37Z,1270000,False,,,0,,A. Lamb bad pass TURNOVER (1 TO),"[1630237, 1630227]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,,,,,Nix,1630227.0
129,PT01M19.00S,2022-11-21T00:31:31.4Z,1,REGULAR,steal,,[],1630227,,,1610612745,26,38,2022-11-21T00:31:33Z,1280000,False,,,0,,D. Nix STEAL (1 STL),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
130,PT01M10.00S,2022-11-21T00:31:40.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,91.67214191852825,44.11764705882353,1610612745,28,38,2022-11-21T00:31:45Z,1290000,False,-29.0,26.0,1,right,J. Green driving finger roll Layup (6 PTS) (D. Nix 2 AST),"[1630224, 1630227]",1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.91,Made,,,,,,,6.0,D. Nix,1630227.0,2.0,,,,,,,,
134,PT00M54.30S,2022-11-21T00:32:11.8Z,1,REGULAR,turnover,offensive goaltending,[],203210,,,1610612744,28,38,2022-11-21T00:32:35Z,1330000,False,,,0,,J. Green offensive goaltending TURNOVER (1 TO),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,,,,,,
135,PT00M54.30S,2022-11-21T00:32:20.8Z,1,REGULAR,substitution,out,[],201939,,,1610612745,28,38,2022-11-21T00:32:24Z,1340000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M54.30S,2022-11-21T00:32:20.8Z,1,REGULAR,substitution,in,[],1630228,,,1610612745,28,38,2022-11-21T00:32:24Z,1350000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M33.50S,2022-11-21T00:32:39.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630227,90.75229960578186,58.82352941176471,1610612745,28,38,2022-11-21T00:42:10Z,1360000,False,44.0,34.0,1,right,MISS D. Nix driving Layup,[1630227],1610612745.0,HOU,driving,,,Nix,D. Nix,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,,,,
139,PT00M29.50S,2022-11-21T00:32:43.1Z,1,REGULAR,rebound,defensive,[],203210,,,1610612744,28,38,2022-11-21T00:32:43Z,1380000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,137.0,2.0,2.0,0.0,,,,,,,,,,,,
140,PT00M27.30S,2022-11-21T00:32:46.1Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203210,7.835085413929041,49.01960784313725,1610612744,28,40,2022-11-21T00:43:07Z,1390000,False,5.0,21.0,1,left,J. Green running DUNK (6 PTS) (D. DiVincenzo 1 AST),"[203210, 1628978]",1610612744.0,GSW,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,6.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,
142,PT00M05.20S,2022-11-21T00:33:11.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630586,88.12417871222075,50.49019607843137,1610612745,28,40,2022-11-21T00:33:20Z,1410000,False,2.0,59.0,1,right,MISS U. Garuba Jump Shot,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,,
143,PT00M02.40S,2022-11-21T00:33:14.7Z,1,REGULAR,rebound,defensive,[],1630237,,,1610612744,28,40,2022-11-21T00:33:20Z,1420000,False,,,0,,A. Lamb REBOUND (Off:0 Def:1),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,
144,PT00M00.00S,2022-11-21T00:33:17.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,40.160972404730614,41.911764705882355,1610612744,28,40,2022-11-21T00:44:09Z,1430000,False,40.0,325.0,1,left,MISS D. DiVincenzo 32' running pullup 3PT,[1628978],1610612744.0,GSW,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,32.75,Missed,,,,,,,,,,,,,,,,,,
145,PT00M00.00S,2022-11-21T00:33:17.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,28,40,2022-11-21T00:33:33Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,144.0,,,,,,,,,,,,,,,
146,PT00M00.00S,2022-11-21T00:33:45.6Z,1,REGULAR,period,end,[],0,,,1610612744,28,40,2022-11-21T00:33:45Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-11-21T00:35:25.4Z,2,REGULAR,substitution,out,['startperiod'],1630224,,,1610612744,28,40,2022-11-21T00:36:00Z,1460000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-11-21T00:35:25.4Z,2,REGULAR,substitution,out,['startperiod'],1630586,,,1610612744,28,40,2022-11-21T00:36:00Z,1470000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-11-21T00:35:25.4Z,2,REGULAR,substitution,out,['startperiod'],203210,,,1610612744,28,40,2022-11-21T00:36:00Z,1480000,False,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-11-21T00:35:25.4Z,2,REGULAR,substitution,in,['startperiod'],1630578,,,1610612744,28,40,2022-11-21T00:36:00Z,1490000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-11-21T00:35:25.4Z,2,REGULAR,substitution,in,['startperiod'],201569,,,1610612744,28,40,2022-11-21T00:36:00Z,1500000,False,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-11-21T00:35:25.4Z,2,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,28,40,2022-11-21T00:36:00Z,1510000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-11-21T00:36:06.5Z,2,REGULAR,period,start,[],0,,,1610612744,28,40,2022-11-21T00:36:06Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-11-21T00:36:09.0Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,28,40,2022-11-21T00:36:20Z,1530000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,,,
155,PT11M49.00S,2022-11-21T00:36:16.7Z,2,REGULAR,3pt,Jump Shot,[],1629673,28.991458607095925,22.794117647058822,1610612744,28,40,2022-11-21T00:36:25Z,1540000,False,136.0,220.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
156,PT11M48.00S,2022-11-21T00:36:17.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,28,40,2022-11-21T00:36:25Z,1550000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,155.0,,,,,,,,,,,,,,,
158,PT11M32.00S,2022-11-21T00:36:48.3Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612745,28,40,2022-11-21T00:36:57Z,1570000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Sengun 2 FT),"[1626172, 1630578]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202053.0,,1.0,0.0,Sengun,1630578.0,,
160,PT11M32.00S,2022-11-21T00:37:18.9Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,29,40,2022-11-21T00:37:18Z,1590000,False,,,0,,A. Sengun Free Throw 1 of 2 (1 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
161,PT11M32.00S,2022-11-21T00:37:40.6Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,30,40,2022-11-21T00:37:40Z,1600000,False,,,0,,A. Sengun Free Throw 2 of 2 (2 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
162,PT11M19.00S,2022-11-21T00:37:54.8Z,2,REGULAR,3pt,Jump Shot,[],1628978,29.517082785808146,81.37254901960785,1610612744,30,40,2022-11-21T00:38:02Z,1610000,False,-157.0,225.0,1,left,MISS D. DiVincenzo 27' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,27.43,Missed,,,,,,,,,,,,,,,,,,
163,PT11M18.00S,2022-11-21T00:37:55.8Z,2,REGULAR,rebound,offensive,[],1630228,,,1610612744,30,40,2022-11-21T00:38:02Z,1620000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:0),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,162.0,1.0,0.0,1.0,,,,,,,,,,,,
164,PT11M05.00S,2022-11-21T00:38:09.1Z,2,REGULAR,turnover,lost ball,[],1630228,,,1610612744,30,40,2022-11-21T00:43:51Z,1630000,False,,,0,,J. Kuminga lost ball TURNOVER (1 TO),"[1630228, 1631106]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,,,,,Eason,1631106.0
165,PT11M05.00S,2022-11-21T00:38:09.1Z,2,REGULAR,steal,,[],1631106,,,1610612745,30,40,2022-11-21T00:38:12Z,1640000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
166,PT10M59.00S,2022-11-21T00:38:14.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630231,91.40932982917214,46.568627450980394,1610612745,32,40,2022-11-21T00:46:11Z,1650000,False,-17.0,28.0,1,right,K. Martin Jr. running DUNK (6 PTS) (D. Nix 3 AST),"[1630231, 1630227]",1610612745.0,HOU,running,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,,,6.0,D. Nix,1630227.0,3.0,,,,,,,,
168,PT10M46.00S,2022-11-21T00:38:32.5Z,2,REGULAR,turnover,out-of-bounds,[],1630237,,,1610612744,32,40,2022-11-21T00:38:47Z,1670000,False,,,0,,A. Lamb bad pass out-of-bounds TURNOVER (2 TO),[1630237],1610612744.0,GSW,bad pass,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,202053.0,2.0,,,,,,
170,PT10M36.00S,2022-11-21T00:38:50.6Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612745,32,40,2022-11-21T00:39:01Z,1690000,False,,,0,,K. Looney shooting personal FOUL (2 PF) (Martin Jr. 2 FT),"[1626172, 1630231]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2714.0,,2.0,0.0,Martin Jr.,1630231.0,,
172,PT10M36.00S,2022-11-21T00:39:16.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630231,,,1610612745,33,40,2022-11-21T00:39:16Z,1710000,False,,,0,,K. Martin Jr. Free Throw 1 of 2 (7 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
173,PT10M36.00S,2022-11-21T00:39:16.9Z,2,REGULAR,substitution,out,[],1630237,,,1610612745,33,40,2022-11-21T00:39:24Z,1720000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M36.00S,2022-11-21T00:39:16.9Z,2,REGULAR,substitution,in,[],203952,,,1610612745,33,40,2022-11-21T00:39:24Z,1730000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M36.00S,2022-11-21T00:39:41.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630231,,,1610612745,34,40,2022-11-21T00:39:41Z,1740000,False,,,0,,K. Martin Jr. Free Throw 2 of 2 (8 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
176,PT10M27.00S,2022-11-21T00:39:51.2Z,2,REGULAR,2pt,Jump Shot,[],1629673,20.844283837056505,63.725490196078425,1610612744,34,40,2022-11-21T00:47:40Z,1750000,False,-69.0,143.0,1,left,MISS J. Poole 15' driving floating Shot,[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,15.9,Missed,,,,,,,,,,,,,,,,,,
