actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT05M24.00S,2022-12-22T01:23:38.2Z,1,REGULAR,substitution,in,[],1630231,,,1610612745,20,11,2022-12-22T01:23:53Z,850000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M24.00S,2022-12-22T01:23:38.2Z,1,REGULAR,substitution,in,[],1628964,,,1610612745,20,11,2022-12-22T01:23:53Z,860000,False,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M24.00S,2022-12-22T01:24:01.5Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,20,11,2022-12-22T01:24:08Z,870000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,202037.0,,,,,,,,,,,,
89,PT05M18.00S,2022-12-22T01:24:10.9Z,1,REGULAR,3pt,Jump Shot,[],1629645,66.3107752956636,51.9607843137255,1610612745,20,11,2022-12-22T01:24:18Z,880000,False,10.0,264.0,1,right,MISS K. Porter Jr. 26' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,26.44,Missed,,,,,,,,,,,,,,,,,,
90,PT05M18.00S,2022-12-22T01:24:10.9Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,20,11,2022-12-22T01:24:18Z,890000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,89.0,4.0,4.0,0.0,,,,,,,,,,,,,
91,PT05M05.00S,2022-12-22T01:24:24.4Z,1,REGULAR,3pt,Jump Shot,[],1628964,25.57490144546649,83.33333333333334,1610612753,20,11,2022-12-22T01:24:29Z,900000,False,-167.0,188.0,1,left,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
92,PT05M03.00S,2022-12-22T01:24:26.4Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,20,11,2022-12-22T01:24:29Z,910000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,91.0,2.0,2.0,0.0,,,,,,,,,,,,,
93,PT04M57.00S,2022-12-22T01:24:32.4Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1631095,75.1149802890933,52.450980392156865,1610612745,22,11,2022-12-22T01:36:47Z,920000,False,12.0,181.0,1,right,J. Smith Jr. 18' running pullup Jump Shot (4 PTS),[1631095],1610612745.0,HOU,running pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,18.18,Made,4.0,,,,,,,,,,,,,,,,,
94,PT04M42.00S,2022-12-22T01:24:47.3Z,1,REGULAR,3pt,Jump Shot,[],1631094,35.43035479632063,51.9607843137255,1610612753,22,11,2022-12-22T01:24:53Z,930000,False,-10.0,281.0,1,left,MISS P. Banchero 28' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,28.07,Missed,,,,,,,,,,,,,,,,,,
95,PT04M38.00S,2022-12-22T01:24:50.6Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,22,11,2022-12-22T01:24:50Z,940000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,94.0,3.0,3.0,0.0,,,,,,,,,,,,,
97,PT04M27.00S,2022-12-22T01:25:12.3Z,1,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612745,22,11,2022-12-22T01:25:20Z,960000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (Sengun 2 FT),"[1628964, 1630578]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,202035.0,1.0,0.0,Sengun,1630578.0,,,,,,,,
99,PT04M27.00S,2022-12-22T01:25:32.1Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,22,11,2022-12-22T01:25:32Z,980000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
100,PT04M27.00S,2022-12-22T01:25:32.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,22,11,2022-12-22T01:25:32Z,990000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,
101,PT04M27.00S,2022-12-22T01:25:33.5Z,1,REGULAR,substitution,out,[],1629626,,,1610612745,22,11,2022-12-22T01:25:38Z,1000000,False,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M27.00S,2022-12-22T01:25:33.5Z,1,REGULAR,substitution,in,[],1630175,,,1610612745,22,11,2022-12-22T01:25:38Z,1010000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M27.00S,2022-12-22T01:25:56.6Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,23,11,2022-12-22T01:25:56Z,1020000,False,,,0,,A. Sengun Free Throw 2 of 2 (5 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
104,PT04M13.00S,2022-12-22T01:26:13.4Z,1,REGULAR,3pt,Jump Shot,[],203082,32.40801576872536,58.82352941176471,1610612753,23,11,2022-12-22T01:26:20Z,1030000,False,-44.0,252.0,1,left,MISS T. Ross 25' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
105,PT04M11.00S,2022-12-22T01:26:15.4Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612753,23,11,2022-12-22T01:26:20Z,1040000,False,,,0,,M. Bamba REBOUND (Off:1 Def:0),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,,104.0,1.0,0.0,1.0,,,,,,,,,,,,,
106,PT04M08.00S,2022-12-22T01:26:17.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,8.623521681997373,45.83333333333333,1610612753,23,13,2022-12-22T01:26:24Z,1050000,False,21.0,29.0,1,left,M. Bamba putback Layup (2 PTS),[1628964],1610612753.0,ORL,putback,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,3.54,Made,2.0,,,,,,,,,,,,,,,,,
107,PT03M59.00S,2022-12-22T01:26:26.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,91.67214191852825,48.77450980392157,1610612745,25,13,2022-12-22T01:26:36Z,1060000,False,-6.0,26.0,1,right,K. Martin Jr. alley-oop Layup (2 PTS) (J. Green 1 AST),"[1630231, 1630224]",1610612745.0,HOU,alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,2.65,Made,2.0,,,,,,,,,,,J. Green,1630224.0,1.0,,,,
109,PT03M48.00S,2022-12-22T01:26:37.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,5.732588699080158,44.85294117647059,1610612753,25,15,2022-12-22T01:26:42Z,1080000,False,26.0,1.0,1,left,M. Fultz driving Layup (2 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,2.57,Made,2.0,,,,,,,,,,,,,,,,,
110,PT03M39.00S,2022-12-22T01:26:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.59198423127464,43.872549019607845,1610612745,27,15,2022-12-22T01:26:51Z,1090000,False,-31.0,17.0,1,right,J. Green driving finger roll Layup (7 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.51,Made,7.0,,,,,,,,,,,,,,,,,
111,PT03M23.00S,2022-12-22T01:27:02.5Z,1,REGULAR,3pt,Jump Shot,[],203082,23.603810775295663,86.51960784313727,1610612753,27,15,2022-12-22T01:27:09Z,1100000,False,-183.0,169.0,1,left,MISS T. Ross 24' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
112,PT03M22.00S,2022-12-22T01:27:03.5Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,27,15,2022-12-22T01:27:09Z,1110000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,
113,PT03M12.00S,2022-12-22T01:27:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,92.9862023653088,54.65686274509803,1610612745,29,15,2022-12-22T01:27:19Z,1120000,False,23.0,13.0,1,right,K. Porter Jr. driving reverse Layup (11 PTS),[1629645],1610612745.0,HOU,driving reverse,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,2.69,Made,11.0,,,,,,,,,,,,,,,,,
114,PT03M12.00S,2022-12-22T01:27:17.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,29,15,2022-12-22T01:27:17Z,1130000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M12.00S,2022-12-22T01:29:12.8Z,1,REGULAR,substitution,out,[],1631095,,,1610612753,29,15,2022-12-22T01:29:59Z,1140000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M12.00S,2022-12-22T01:29:12.8Z,1,REGULAR,substitution,out,[],1630578,,,1610612753,29,15,2022-12-22T01:29:59Z,1150000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M12.00S,2022-12-22T01:29:12.8Z,1,REGULAR,substitution,out,[],1628365,,,1610612753,29,15,2022-12-22T01:29:59Z,1160000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M12.00S,2022-12-22T01:29:12.8Z,1,REGULAR,substitution,in,[],1630586,,,1610612753,29,15,2022-12-22T01:29:59Z,1170000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M12.00S,2022-12-22T01:29:12.8Z,1,REGULAR,substitution,in,[],1631106,,,1610612753,29,15,2022-12-22T01:29:59Z,1180000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M12.00S,2022-12-22T01:29:12.8Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,29,15,2022-12-22T01:29:59Z,1190000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M58.00S,2022-12-22T01:30:29.5Z,1,REGULAR,3pt,Jump Shot,[],1630532,31.61957950065703,58.82352941176471,1610612753,29,15,2022-12-22T01:30:38Z,1200000,False,-44.0,245.0,1,left,MISS F. Wagner 24' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,24.86,Missed,,,,,,,,,,,,,,,,,,
122,PT02M56.00S,2022-12-22T01:30:31.5Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612753,29,15,2022-12-22T01:30:38Z,1210000,False,,,0,,M. Bamba REBOUND (Off:2 Def:0),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,,121.0,2.0,0.0,2.0,,,,,,,,,,,,,
123,PT02M56.00S,2022-12-22T01:30:35.6Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628964,5.590000152587891,50.0,1610612753,29,17,2022-12-22T01:30:44Z,1220000,False,0.0,0.0,1,left,M. Bamba tip DUNK (4 PTS),[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
124,PT02M56.00S,2022-12-22T01:30:37.1Z,1,REGULAR,foul,personal,['1freethrow'],1630231,,,1610612753,29,17,2022-12-22T01:30:48Z,1230000,False,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Bamba 1 FT),"[1630231, 1628964]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,202035.0,1.0,0.0,Bamba,1628964.0,,,,,,,,
126,PT02M56.00S,2022-12-22T01:30:54.2Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628964,,,1610612753,29,18,2022-12-22T01:30:54Z,1250000,False,,,0,,M. Bamba Free Throw 1 of 1 (5 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
127,PT02M43.00S,2022-12-22T01:31:10.4Z,1,REGULAR,3pt,Jump Shot,[],1630231,68.80749014454665,29.901960784313726,1610612745,29,18,2022-12-22T01:31:18Z,1260000,False,-100.0,241.0,1,right,MISS K. Martin Jr. 26' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
128,PT02M42.00S,2022-12-22T01:31:11.4Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,29,18,2022-12-22T01:31:18Z,1270000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,
129,PT02M39.00S,2022-12-22T01:31:18.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,7.5722733245729295,39.950980392156865,1610612753,29,18,2022-12-22T01:40:20Z,1272500,False,50.0,19.0,1,left,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,,,,,,,,,,,,,,,,,,
130,PT02M38.00S,2022-12-22T01:31:19.4Z,1,REGULAR,rebound,defensive,[],1630586,,,1610612745,29,18,2022-12-22T01:44:08Z,1273750,False,,,0,,U. Garuba REBOUND (Off:0 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,
132,PT02M36.00S,2022-12-22T01:31:27.0Z,1,REGULAR,turnover,lost ball,[],1631106,,,1610612745,29,18,2022-12-22T01:42:28Z,1275000,False,,,0,,T. Eason lost ball TURNOVER (1 TO),"[1631106, 1630175]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,,Anthony,1630175.0,,
133,PT02M36.00S,2022-12-22T01:31:27.0Z,1,REGULAR,steal,,[],1630175,,,1610612753,29,18,2022-12-22T01:31:29Z,1277500,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
134,PT02M19.00S,2022-12-22T01:31:36.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628964,20.05584756898817,6.61764705882353,1610612753,29,18,2022-12-22T01:33:08Z,1330000,False,217.0,136.0,1,left,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
135,PT02M15.00S,2022-12-22T01:31:39.3Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,29,18,2022-12-22T01:31:39Z,1340000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,
136,PT02M07.00S,2022-12-22T01:31:48.1Z,1,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,29,18,2022-12-22T01:32:07Z,1350000,False,,,0,,J. Green bad pass out-of-bounds TURNOVER (1 TO),[1630224],1610612745.0,HOU,bad pass,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,202035.0,,,,,1.0,,,,,,,
137,PT01M56.00S,2022-12-22T01:32:12.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631094,7.5722733245729295,80.3921568627451,1610612753,29,20,2022-12-22T01:32:24Z,1360000,False,-152.0,19.0,1,left,P. Banchero 15' step back Jump Shot (9 PTS),[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,15.31,Made,9.0,,,,,,,,,,,,,,,,,
138,PT01M32.00S,2022-12-22T01:32:36.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,84.57621550591328,56.127450980392155,1610612745,29,20,2022-12-22T01:32:44Z,1370000,False,31.0,92.0,1,right,MISS T. Eason 9' driving floating Shot,[1631106],1610612745.0,HOU,driving floating,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,9.74,Missed,,,,,,,,,,,,,,,,,,
139,PT01M31.00S,2022-12-22T01:32:37.7Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,29,20,2022-12-22T01:32:44Z,1380000,False,,,0,,P. Banchero REBOUND (Off:0 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,138.0,5.0,5.0,0.0,,,,,,,,,,,,,
140,PT01M24.00S,2022-12-22T01:32:43.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1631094,7.5722733245729295,48.529411764705884,1610612753,29,22,2022-12-22T01:35:41Z,1390000,False,7.0,19.0,1,left,P. Banchero running Layup (11 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.01,Made,11.0,,,,,,,,,,,,,,,,,
141,PT01M24.00S,2022-12-22T01:32:51.8Z,1,REGULAR,violation,defensive goaltending,[],1630586,,,1610612753,29,22,2022-12-22T01:34:24Z,1400000,False,,,0,,U. Garuba defensive goaltending VIOLATION,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,202037.0,,,,,,,,,,,,
142,PT01M03.00S,2022-12-22T01:33:22.4Z,1,REGULAR,3pt,Jump Shot,[],1630231,72.09264126149803,11.27450980392157,1610612745,29,22,2022-12-22T01:33:35Z,1410000,False,-194.0,210.0,1,right,MISS K. Martin Jr. 28' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,28.55,Missed,,,,,,,,,,,,,,,,,,
143,PT00M58.80S,2022-12-22T01:33:27.2Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,29,22,2022-12-22T01:33:27Z,1420000,False,,,0,,P. Banchero REBOUND (Off:0 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,142.0,6.0,6.0,0.0,,,,,,,,,,,,,
144,PT00M50.00S,2022-12-22T01:33:36.0Z,1,REGULAR,3pt,Jump Shot,[],1631094,25.706307490144546,16.666666666666664,1610612753,29,25,2022-12-22T01:33:43Z,1430000,False,167.0,189.0,1,left,P. Banchero 25' 3PT pullup (14 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.21,Made,14.0,,,,,,,,,,,,,,,,,
145,PT00M31.90S,2022-12-22T01:33:58.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203082,,,1610612745,29,25,2022-12-22T01:34:11Z,1440000,False,,,0,,T. Ross personal FOUL (1 PF) (Martin Jr. 2 FT),"[203082, 1630231]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,202037.0,1.0,0.0,Martin Jr.,1630231.0,,,,,,,,
147,PT00M31.90S,2022-12-22T01:34:24.7Z,1,REGULAR,freethrow,1 of 2,[],1630231,,,1610612745,30,25,2022-12-22T01:34:24Z,1460000,False,,,0,,K. Martin Jr. Free Throw 1 of 2 (3 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
148,PT00M31.90S,2022-12-22T01:34:25.7Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,30,25,2022-12-22T01:34:33Z,1470000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M31.90S,2022-12-22T01:34:25.7Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,30,25,2022-12-22T01:34:33Z,1480000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M31.90S,2022-12-22T01:34:25.7Z,1,REGULAR,substitution,in,[],201569,,,1610612745,30,25,2022-12-22T01:34:33Z,1490000,False,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M31.90S,2022-12-22T01:34:25.7Z,1,REGULAR,substitution,in,[],1630227,,,1610612745,30,25,2022-12-22T01:34:33Z,1500000,False,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M31.90S,2022-12-22T01:34:46.5Z,1,REGULAR,freethrow,2 of 2,[],1630231,,,1610612745,31,25,2022-12-22T01:34:46Z,1510000,False,,,0,,K. Martin Jr. Free Throw 2 of 2 (4 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
153,PT00M18.50S,2022-12-22T01:35:05.8Z,1,REGULAR,3pt,Jump Shot,[],1628964,21.76412614980289,5.637254901960785,1610612753,31,25,2022-12-22T01:35:16Z,1520000,False,222.0,152.0,1,left,MISS M. Bamba 26' pullup 3PT,[1628964],1610612753.0,ORL,pullup,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,26.89,Missed,,,,,,,,,,,,,,,,,,
154,PT00M16.10S,2022-12-22T01:35:08.2Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,31,25,2022-12-22T01:35:16Z,1530000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,,
155,PT00M00.50S,2022-12-22T01:35:23.9Z,1,REGULAR,3pt,Jump Shot,[],1630227,92.59198423127464,1.715686274509804,1610612745,31,25,2022-12-22T01:35:29Z,1540000,False,-241.0,17.0,1,right,MISS D. Nix 24' 3PT,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Left Corner 3,24+ Left,24.2,Missed,,,,,,,,,,,,,,,,,,
156,PT00M00.50S,2022-12-22T01:35:23.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,31,25,2022-12-22T01:35:29Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Left Corner 3,24+ Left,,,,155.0,,,,,,,,,,,,,,,,
157,PT00M00.00S,2022-12-22T01:35:30.3Z,1,REGULAR,period,end,[],0,,,1610612745,31,25,2022-12-22T01:35:30Z,1560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-12-22T01:37:28.4Z,2,REGULAR,substitution,out,['startperiod'],1631094,,,1610612745,31,25,2022-12-22T01:37:58Z,1570000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-12-22T01:37:28.4Z,2,REGULAR,substitution,in,['startperiod'],1629678,,,1610612745,31,25,2022-12-22T01:37:58Z,1580000,False,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-12-22T01:38:03.9Z,2,REGULAR,period,start,[],0,,,1610612753,31,25,2022-12-22T01:38:03Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M39.00S,2022-12-22T01:38:24.6Z,2,REGULAR,2pt,Jump Shot,[],203082,15.456636005256241,23.03921568627451,1610612753,31,27,2022-12-22T01:38:30Z,1600000,False,135.0,93.0,1,left,T. Ross 16' pullup Jump Shot (2 PTS) (C. Anthony 1 AST),"[203082, 1630175]",1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Mid-Range,16-24 Right,16.37,Made,2.0,,,,,,,,,,,C. Anthony,1630175.0,1.0,,,,
163,PT11M19.00S,2022-12-22T01:38:45.5Z,2,REGULAR,foul,personal,[],1630175,,,1610612745,31,27,2022-12-22T01:49:12Z,1620000,False,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1630586]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,202037.0,1.0,0.0,Garuba,1630586.0,,,,,,,,
