actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
421,PT03M04.00S,2023-03-20T00:40:15.2Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,68,81,2023-03-20T00:40:19Z,4140000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:4),[1629645],1610612745.0,HOU,,,,,,,Mid-Range,8-16 Left,,,Porter Jr.,K. Porter Jr.,420.0,4.0,4.0,0.0,,,,,,,,,,,,,,
422,PT02M52.00S,2023-03-20T00:40:27.3Z,3,REGULAR,3pt,Jump Shot,[],1630224,70.90998685939553,80.63725490196079,1610612745,71,81,2023-03-20T00:40:31Z,4150000,False,153.0,221.0,1,right,J. Green 26' 3PT step back (27 PTS),[1630224],1610612745.0,HOU,step back,,,,,,Above the Break 3,24+ Right Center,26.88,Made,Green,J. Green,,,,,27.0,,,,,,,,,,,,,
423,PT02M33.00S,2023-03-20T00:40:46.3Z,3,REGULAR,2pt,Jump Shot,[],1627742,13.091327201051248,72.30392156862744,1610612740,71,83,2023-03-20T00:40:50Z,4160000,False,-112.0,71.0,1,left,B. Ingram 13' pullup Jump Shot (17 PTS) (L. Nance Jr. 1 AST),"[1627742, 1626204]",1610612740.0,NOP,pullup,,,,,,Mid-Range,8-16 Left,13.2,Made,Ingram,B. Ingram,,,,,17.0,L. Nance Jr.,1626204.0,1.0,,,,,,,,,,
425,PT02M26.00S,2023-03-20T00:40:56.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612745,71,83,2023-03-20T00:41:04Z,4180000,False,,,0,,J. Richardson personal FOUL (2 PF) (Green 2 FT),"[1626196, 1630224]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,Richardson,J. Richardson,,,,,,,,,1204.0,2.0,0.0,,,Green,1630224.0,,,
427,PT02M26.00S,2023-03-20T00:41:26.7Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,72,83,2023-03-20T00:41:26Z,4200000,False,,,0,,J. Green Free Throw 1 of 2 (28 PTS),[1630224],1610612745.0,HOU,,,,,,,,,,Made,Green,J. Green,,,,,28.0,,,,,,,,,,,,,
428,PT02M26.00S,2023-03-20T00:41:43.4Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,73,83,2023-03-20T00:41:43Z,4210000,False,,,0,,J. Green Free Throw 2 of 2 (29 PTS),[1630224],1610612745.0,HOU,,,,,,,,,,Made,Green,J. Green,,,,,29.0,,,,,,,,,,,,,
429,PT02M11.00S,2023-03-20T00:42:00.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,5.863994743758213,55.14705882352941,1610612740,73,83,2023-03-20T00:42:08Z,4220000,False,-26.0,3.0,1,left,MISS B. Ingram driving finger roll Layup,[1627742],1610612740.0,NOP,driving finger roll,,,,,,Restricted Area,0-8 Center,2.58,Missed,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
430,PT02M08.00S,2023-03-20T00:42:03.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,73,83,2023-03-20T00:42:08Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,,429.0,,,,,,,,,,,,,,,,,
432,PT02M01.00S,2023-03-20T00:42:31.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612740,73,83,2023-03-20T00:42:56Z,4250000,False,,,0,,A. Sengun shooting personal FOUL (5 PF) (McCollum 2 FT),"[1630578, 203468]",1610612745.0,HOU,shooting,,,,,,Restricted Area,0-8 Center,,,Sengun,A. Sengun,,,,,,,,,1146.0,5.0,0.0,,,McCollum,203468.0,,,
434,PT02M01.00S,2023-03-20T00:43:01.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203468,,,1610612740,73,84,2023-03-20T00:43:01Z,4270000,False,,,0,,C. McCollum Free Throw 1 of 2 (19 PTS),[203468],1610612740.0,NOP,,,,,,,,,,Made,McCollum,C. McCollum,,,,,19.0,,,,,,,,,,,,,
435,PT02M01.00S,2023-03-20T00:43:02.3Z,3,REGULAR,substitution,out,[],1630578,,,1610612740,73,84,2023-03-20T00:43:09Z,4280000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,
436,PT02M01.00S,2023-03-20T00:43:02.3Z,3,REGULAR,substitution,in,[],1630586,,,1610612740,73,84,2023-03-20T00:43:09Z,4290000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,,,,,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,
437,PT02M01.00S,2023-03-20T00:43:23.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203468,,,1610612740,73,85,2023-03-20T00:43:23Z,4300000,False,,,0,,C. McCollum Free Throw 2 of 2 (20 PTS),[203468],1610612740.0,NOP,,,,,,,,,,Made,McCollum,C. McCollum,,,,,20.0,,,,,,,,,,,,,
438,PT01M44.00S,2023-03-20T00:43:42.4Z,3,REGULAR,3pt,Jump Shot,[],1631106,92.06636005256242,96.07843137254902,1610612745,73,85,2023-03-20T00:43:49Z,4310000,False,230.0,22.0,1,right,MISS T. Eason 3PT,[1631106],1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,23.15,Missed,Eason,T. Eason,,,,,,,,,,,,,,,,,,
439,PT01M42.00S,2023-03-20T00:43:44.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,73,85,2023-03-20T00:43:49Z,4320000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,,,438.0,,,,,,,,,,,,,,,,,
441,PT01M40.00S,2023-03-20T00:43:57.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631106,91.67214191852825,48.03921568627451,1610612745,75,85,2023-03-20T00:50:33Z,4340000,False,-10.0,26.0,1,right,T. Eason cutting DUNK (8 PTS) (K. Porter Jr. 3 AST),"[1631106, 1629645]",1610612745.0,HOU,cutting,,,,,,Restricted Area,0-8 Center,2.76,Made,Eason,T. Eason,,,,,8.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,
443,PT01M40.00S,2023-03-20T00:44:10.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612740,75,85,2023-03-20T00:44:10Z,4360000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M25.00S,2023-03-20T00:45:56.2Z,3,REGULAR,3pt,Jump Shot,[],203468,29.77989487516426,72.05882352941177,1610612740,75,88,2023-03-20T00:46:00Z,4370000,False,-110.0,227.0,1,left,C. McCollum 25' 3PT  (23 PTS) (B. Ingram 6 AST),"[203468, 1627742]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,25.27,Made,McCollum,C. McCollum,,,,,23.0,B. Ingram,1627742.0,6.0,,,,,,,,,,
447,PT01M08.00S,2023-03-20T00:46:15.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612745,75,88,2023-03-20T00:46:25Z,4390000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[203468, 1629645]",1610612740.0,NOP,shooting,,,,,,In The Paint (Non-RA),8-16 Left,,,McCollum,C. McCollum,,,,,,,,,1146.0,1.0,0.0,,,Porter Jr.,1629645.0,,,
449,PT01M08.00S,2023-03-20T00:46:54.2Z,3,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,76,88,2023-03-20T00:46:54Z,4410000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (18 PTS),[1629645],1610612745.0,HOU,,,,,,,,,,Made,Porter Jr.,K. Porter Jr.,,,,,18.0,,,,,,,,,,,,,
450,PT01M08.00S,2023-03-20T00:47:10.7Z,3,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,77,88,2023-03-20T00:47:10Z,4420000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (19 PTS),[1629645],1610612745.0,HOU,,,,,,,,,,Made,Porter Jr.,K. Porter Jr.,,,,,19.0,,,,,,,,,,,,,
451,PT00M49.80S,2023-03-20T00:47:32.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,8.623521681997373,47.794117647058826,1610612740,77,90,2023-03-20T00:47:37Z,4430000,False,11.0,29.0,1,left,L. Nance Jr. Layup (2 PTS) (B. Ingram 7 AST),"[1626204, 1627742]",1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,3.06,Made,Nance Jr.,L. Nance Jr.,,,,,2.0,B. Ingram,1627742.0,7.0,,,,,,,,,,
453,PT00M37.30S,2023-03-20T00:47:46.5Z,3,REGULAR,3pt,Jump Shot,[],1630224,72.35545335085413,11.519607843137255,1610612745,77,90,2023-03-20T00:47:55Z,4450000,False,-192.0,207.0,1,right,MISS J. Green 28' step back 3PT,[1630224],1610612745.0,HOU,step back,,,,,,Above the Break 3,24+ Left Center,28.29,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,
454,PT00M34.60S,2023-03-20T00:47:49.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,77,90,2023-03-20T00:48:11Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,,453.0,,,,,,,,,,,,,,,,,
455,PT00M34.60S,2023-03-20T00:47:58.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612745,77,90,2023-03-20T00:48:52Z,4470000,False,,,0,,L. Nance Jr. loose ball personal FOUL (2 PF) (Garuba 2 FT),"[1626204, 1630586]",1610612740.0,NOP,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,Nance Jr.,L. Nance Jr.,,,,,,,,,202007.0,2.0,0.0,,,Garuba,1630586.0,,,
457,PT00M34.60S,2023-03-20T00:48:15.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630586,,,1610612745,77,90,2023-03-20T00:48:16Z,4490000,False,,,0,,MISS U. Garuba Free Throw 1 of 2,[1630586],1610612745.0,HOU,,,,,,,,,,Missed,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,
458,PT00M34.60S,2023-03-20T00:48:15.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,77,90,2023-03-20T00:48:16Z,4500000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,457.0,,,,,,,,,,,,,,,,,
459,PT00M34.60S,2023-03-20T00:48:23.0Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,77,90,2023-03-20T00:48:30Z,4510000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
460,PT00M34.60S,2023-03-20T00:48:23.0Z,3,REGULAR,substitution,in,[],1631095,,,1610612745,77,90,2023-03-20T00:48:30Z,4520000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,
461,PT00M34.60S,2023-03-20T00:48:38.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630586,,,1610612745,78,90,2023-03-20T00:48:38Z,4530000,False,,,0,,U. Garuba Free Throw 2 of 2 (1 PTS),[1630586],1610612745.0,HOU,,,,,,,,,,Made,Garuba,U. Garuba,,,,,1.0,,,,,,,,,,,,,
462,PT00M13.40S,2023-03-20T00:49:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.440867279894875,52.450980392156865,1610612740,78,92,2023-03-20T00:49:12Z,4540000,False,-12.0,17.0,1,left,C. McCollum driving reverse Layup (25 PTS) (B. Ingram 8 AST),"[203468, 1627742]",1610612740.0,NOP,driving reverse,,,,,,Restricted Area,0-8 Center,2.13,Made,McCollum,C. McCollum,,,,,25.0,B. Ingram,1627742.0,8.0,,,,,,,,,,
464,PT00M00.00S,2023-03-20T00:49:20.3Z,3,REGULAR,3pt,Jump Shot,[],1631106,65.78515111695138,62.99019607843137,1610612745,78,92,2023-03-20T00:49:25Z,4560000,False,65.0,269.0,1,right,MISS T. Eason 27' 3PT,[1631106],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,27.68,Missed,Eason,T. Eason,,,,,,,,,,,,,,,,,,
465,PT00M00.00S,2023-03-20T00:49:23.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,78,92,2023-03-20T00:49:23Z,4570000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,,464.0,,,,,,,,,,,,,,,,,
466,PT00M00.00S,2023-03-20T00:49:28.6Z,3,REGULAR,period,end,[],0,,,1610612745,78,92,2023-03-20T00:49:28Z,4580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2023-03-20T00:51:44.1Z,4,REGULAR,substitution,out,['startperiod'],1629645,,,1610612745,78,92,2023-03-20T00:52:06Z,4590000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2023-03-20T00:51:44.1Z,4,REGULAR,substitution,out,['startperiod'],1627742,,,1610612745,78,92,2023-03-20T00:52:06Z,4600000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2023-03-20T00:51:44.1Z,4,REGULAR,substitution,out,['startperiod'],1626204,,,1610612745,78,92,2023-03-20T00:52:06Z,4610000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,,,,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2023-03-20T00:51:44.1Z,4,REGULAR,substitution,in,['startperiod'],1630224,,,1610612745,78,92,2023-03-20T00:52:06Z,4620000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2023-03-20T00:51:44.1Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612745,78,92,2023-03-20T00:52:06Z,4630000,False,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,,,,,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2023-03-20T00:51:44.1Z,4,REGULAR,substitution,in,['startperiod'],1630530,,,1610612745,78,92,2023-03-20T00:52:06Z,4640000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2023-03-20T00:52:10.0Z,4,REGULAR,period,start,[],0,,,1610612740,78,92,2023-03-20T00:52:10Z,4650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT11M42.00S,2023-03-20T00:52:28.0Z,4,REGULAR,2pt,Jump Shot,[],1626196,17.559132720105126,68.62745098039215,1610612740,78,94,2023-03-20T00:52:36Z,4660000,False,-93.0,113.0,1,left,J. Richardson 14' step back Jump Shot (5 PTS) (C. McCollum 5 AST),"[1626196, 203468]",1610612740.0,NOP,step back,,,,,,Mid-Range,8-16 Left,14.61,Made,Richardson,J. Richardson,,,,,5.0,C. McCollum,203468.0,5.0,,,,,,,,,,
476,PT11M42.00S,2023-03-20T00:52:31.8Z,4,REGULAR,foul,personal,['1freethrow'],1630224,,,1610612740,78,94,2023-03-20T00:52:40Z,4680000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Richardson 1 FT),"[1630224, 1626196]",1610612745.0,HOU,shooting,,,,,,Mid-Range,8-16 Left,,,Green,J. Green,,,,,,,,,1204.0,1.0,0.0,,,Richardson,1626196.0,,,
478,PT11M42.00S,2023-03-20T00:53:01.1Z,4,REGULAR,freethrow,1 of 1,[],1626196,,,1610612740,78,95,2023-03-20T00:53:01Z,4700000,False,,,0,,J. Richardson Free Throw 1 of 1 (6 PTS),[1626196],1610612740.0,NOP,,,,,,,,,,Made,Richardson,J. Richardson,,,,,6.0,,,,,,,,,,,,,
479,PT11M32.00S,2023-03-20T00:53:15.4Z,4,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612745,78,95,2023-03-20T00:53:32Z,4710000,False,,,0,,J. Richardson shooting personal FOUL (3 PF) (Green 2 FT),"[1626196, 1630224]",1610612740.0,NOP,shooting,,,,,,In The Paint (Non-RA),8-16 Right,,,Richardson,J. Richardson,,,,,,,,,1204.0,3.0,0.0,,,Green,1630224.0,,,
481,PT11M32.00S,2023-03-20T00:53:43.5Z,4,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,79,95,2023-03-20T00:53:43Z,4730000,False,,,0,,J. Green Free Throw 1 of 2 (30 PTS),[1630224],1610612745.0,HOU,,,,,,,,,,Made,Green,J. Green,,,,,30.0,,,,,,,,,,,,,
482,PT11M32.00S,2023-03-20T00:53:58.5Z,4,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,80,95,2023-03-20T00:53:58Z,4740000,False,,,0,,J. Green Free Throw 2 of 2 (31 PTS),[1630224],1610612745.0,HOU,,,,,,,,,,Made,Green,J. Green,,,,,31.0,,,,,,,,,,,,,
483,PT11M16.00S,2023-03-20T00:54:15.9Z,4,REGULAR,2pt,Jump Shot,[],203468,17.559132720105126,72.05882352941177,1610612740,80,95,2023-03-20T00:54:33Z,4750000,False,-110.0,113.0,1,left,MISS C. McCollum 15' step back Shot,[203468],1610612740.0,NOP,step back,,,,,,Mid-Range,8-16 Left,15.76,Missed,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
484,PT11M15.00S,2023-03-20T00:54:16.9Z,4,REGULAR,rebound,defensive,[],1630586,,,1610612745,80,95,2023-03-20T00:54:22Z,4760000,False,,,0,,U. Garuba REBOUND (Off:0 Def:3),[1630586],1610612745.0,HOU,,,,,,,Mid-Range,8-16 Left,,,Garuba,U. Garuba,483.0,3.0,3.0,0.0,,,,,,,,,,,,,,
485,PT11M07.00S,2023-03-20T00:54:28.4Z,4,REGULAR,turnover,traveling,[],1630256,,,1610612745,80,95,2023-03-20T00:54:32Z,4770000,False,,,0,,J. Tate traveling TURNOVER (2 TO),[1630256],1610612745.0,HOU,,,,,,,Mid-Range,8-16 Right,,,Tate,J. Tate,,,,,,,,,202007.0,,,,,,,2.0,,
486,PT10M48.00S,2023-03-20T00:54:54.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630230,18.610381077529567,94.11764705882352,1610612740,80,95,2023-03-20T00:55:03Z,4780000,False,-221.0,122.0,1,left,MISS N. Marshall 25' 3PT,[1630230],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,25.23,Missed,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,
487,PT10M47.00S,2023-03-20T00:54:55.4Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,80,95,2023-03-20T00:55:03Z,4790000,False,,,0,,T. Eason REBOUND (Off:1 Def:3),[1631106],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,Eason,T. Eason,486.0,4.0,3.0,1.0,,,,,,,,,,,,,,
488,PT10M25.00S,2023-03-20T00:55:16.6Z,4,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612745,80,95,2023-03-20T00:55:26Z,4800000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1629637, 1631095]",1610612740.0,NOP,shooting,,,,,,Mid-Range,8-16 Right,,,Hayes,J. Hayes,,,,,,,,,202007.0,1.0,0.0,,,Smith Jr.,1631095.0,,,
490,PT10M25.00S,2023-03-20T00:55:48.6Z,4,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,81,95,2023-03-20T00:55:48Z,4820000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (5 PTS),[1631095],1610612745.0,HOU,,,,,,,,,,Made,Smith Jr.,J. Smith Jr.,,,,,5.0,,,,,,,,,,,,,
491,PT10M25.00S,2023-03-20T00:56:08.4Z,4,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,82,95,2023-03-20T00:56:08Z,4830000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (6 PTS),[1631095],1610612745.0,HOU,,,,,,,,,,Made,Smith Jr.,J. Smith Jr.,,,,,6.0,,,,,,,,,,,,,
492,PT10M08.00S,2023-03-20T00:56:29.8Z,4,REGULAR,foul,personal,['2freethrow'],1630586,,,1610612740,82,95,2023-03-20T00:56:44Z,4840000,False,,,0,,U. Garuba shooting personal FOUL (1 PF) (Marshall 2 FT),"[1630586, 1630230]",1610612745.0,HOU,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Garuba,U. Garuba,,,,,,,,,202007.0,1.0,0.0,,,Marshall,1630230.0,,,
494,PT10M08.00S,2023-03-20T00:56:52.5Z,4,REGULAR,freethrow,1 of 2,[],1630230,,,1610612740,82,96,2023-03-20T00:56:52Z,4860000,False,,,0,,N. Marshall Free Throw 1 of 2 (6 PTS),[1630230],1610612740.0,NOP,,,,,,,,,,Made,Marshall,N. Marshall,,,,,6.0,,,,,,,,,,,,,
495,PT10M08.00S,2023-03-20T00:57:06.8Z,4,REGULAR,freethrow,2 of 2,[],1630230,,,1610612740,82,97,2023-03-20T00:57:06Z,4870000,False,,,0,,N. Marshall Free Throw 2 of 2 (7 PTS),[1630230],1610612740.0,NOP,,,,,,,,,,Made,Marshall,N. Marshall,,,,,7.0,,,,,,,,,,,,,
496,PT09M56.00S,2023-03-20T00:57:21.8Z,4,REGULAR,3pt,Jump Shot,[],1630224,72.88107752956637,83.57843137254902,1610612745,85,97,2023-03-20T00:58:35Z,4880000,False,168.0,202.0,1,right,J. Green 26' 3PT pullup (34 PTS) (J. Tate 1 AST),"[1630224, 1630256]",1610612745.0,HOU,pullup,,,,,,Above the Break 3,24+ Right Center,26.3,Made,Green,J. Green,,,,,34.0,J. Tate,1630256.0,1.0,,,,,,,,,,
497,PT09M56.00S,2023-03-20T00:57:26.2Z,4,REGULAR,foul,personal,['1freethrow'],1626196,,,1610612745,85,97,2023-03-20T00:57:38Z,4890000,False,,,0,,J. Richardson shooting personal FOUL (4 PF) (Green 1 FT),"[1626196, 1630224]",1610612740.0,NOP,shooting,,,,,,Above the Break 3,24+ Right Center,,,Richardson,J. Richardson,,,,,,,,,1146.0,4.0,0.0,,,Green,1630224.0,,,
499,PT09M56.00S,2023-03-20T00:57:53.9Z,4,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,86,97,2023-03-20T00:57:53Z,4910000,False,,,0,,J. Green Free Throw 1 of 1 (35 PTS),[1630224],1610612745.0,HOU,,,,,,,,,,Made,Green,J. Green,,,,,35.0,,,,,,,,,,,,,
501,PT09M41.00S,2023-03-20T00:58:11.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,17.16491458607096,43.38235294117647,1610612740,86,97,2023-03-20T00:58:17Z,4920000,False,33.0,109.0,1,left,MISS C. McCollum 11' pullup Shot,[203468],1610612740.0,NOP,pullup,,,,,,In The Paint (Non-RA),8-16 Center,11.38,Missed,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
502,PT09M39.00S,2023-03-20T00:58:13.4Z,4,REGULAR,rebound,defensive,[],1630586,,,1610612745,86,97,2023-03-20T00:58:17Z,4930000,False,,,0,,U. Garuba REBOUND (Off:0 Def:4),[1630586],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,,,Garuba,U. Garuba,501.0,4.0,4.0,0.0,,,,,,,,,,,,,,
503,PT09M31.00S,2023-03-20T00:58:23.5Z,4,REGULAR,turnover,traveling,[],1630586,,,1610612745,86,97,2023-03-20T00:58:28Z,4940000,False,,,0,,U. Garuba traveling TURNOVER (2 TO),[1630586],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,Garuba,U. Garuba,,,,,,,,,1204.0,,,,,,,2.0,,
504,PT09M31.00S,2023-03-20T00:58:29.2Z,4,REGULAR,substitution,out,[],1629637,,,1610612740,86,97,2023-03-20T00:58:40Z,4950000,False,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,,,,,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,
505,PT09M31.00S,2023-03-20T00:58:29.2Z,4,REGULAR,substitution,in,[],202685,,,1610612740,86,97,2023-03-20T00:58:40Z,4960000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,
506,PT09M10.00S,2023-03-20T00:59:02.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626196,24.78646517739816,86.02941176470588,1610612740,86,97,2023-03-20T00:59:09Z,4970000,False,-180.0,180.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,25.5,Missed,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,
507,PT09M08.00S,2023-03-20T00:59:04.5Z,4,REGULAR,rebound,defensive,[],1630586,,,1610612745,86,97,2023-03-20T00:59:09Z,4980000,False,,,0,,U. Garuba REBOUND (Off:0 Def:5),[1630586],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,Garuba,U. Garuba,506.0,5.0,5.0,0.0,,,,,,,,,,,,,,
508,PT09M02.00S,2023-03-20T00:59:09.8Z,4,REGULAR,turnover,lost ball,[],1630586,,,1610612745,86,97,2023-03-20T00:59:14Z,4990000,False,,,0,,U. Garuba lost ball TURNOVER (3 TO),"[1630586, 203468]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Right,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,3.0,McCollum,203468.0
509,PT09M02.00S,2023-03-20T00:59:09.8Z,4,REGULAR,steal,,[],203468,,,1610612740,86,97,2023-03-20T00:59:11Z,5000000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Right,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
510,PT08M57.00S,2023-03-20T00:59:16.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203468,6.1268068331143235,54.166666666666664,1610612740,86,97,2023-03-20T01:00:15Z,5010000,False,-21.0,5.0,1,left,MISS C. McCollum running Layup - blocked,"[203468, 1631106]",1610612740.0,NOP,running,,,,,,Restricted Area,0-8 Center,2.14,Missed,McCollum,C. McCollum,,,,,,,,,,,,Eason,1631106.0,,,,,
