actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
85,PT04M19.00S,2023-01-19T01:24:21.0Z,1,REGULAR,substitution,out,[],1630163,,,1610612745,21,24,2023-01-19T01:24:39Z,860000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M19.00S,2023-01-19T01:24:21.0Z,1,REGULAR,substitution,out,[],1629023,,,1610612745,21,24,2023-01-19T01:24:39Z,870000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M19.00S,2023-01-19T01:24:21.0Z,1,REGULAR,substitution,in,[],1630256,,,1610612745,21,24,2023-01-19T01:24:39Z,880000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M19.00S,2023-01-19T01:24:21.0Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,21,24,2023-01-19T01:24:39Z,890000,False,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M19.00S,2023-01-19T01:24:21.0Z,1,REGULAR,substitution,in,[],1630550,,,1610612745,21,24,2023-01-19T01:24:39Z,900000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M19.00S,2023-01-19T01:24:21.0Z,1,REGULAR,substitution,in,[],1631121,,,1610612745,21,24,2023-01-19T01:24:39Z,910000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M12.00S,2023-01-19T01:24:49.0Z,1,REGULAR,turnover,lost ball,[],1630224,,,1610612745,21,24,2023-01-19T01:24:53Z,920000,False,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630224, 203486]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2.0,,,,Plumlee,203486.0,,,,,,
92,PT04M12.00S,2023-01-19T01:24:49.0Z,1,REGULAR,steal,,[],203486,,,1610612766,21,24,2023-01-19T01:24:50Z,930000,False,,,0,,M. Plumlee STEAL (3 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
93,PT04M06.00S,2023-01-19T01:24:54.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,21.23850197109067,8.823529411764707,1610612766,21,24,2023-01-19T01:31:08Z,940000,False,206.0,147.0,1,left,MISS T. Rozier 25' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
94,PT04M04.00S,2023-01-19T01:24:56.9Z,1,REGULAR,rebound,offensive,[],1631121,,,1610612766,21,24,2023-01-19T01:25:03Z,950000,False,,,0,,B. McGowens REBOUND (Off:1 Def:0),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,93.0,1.0,0.0,1.0,,,,,,,,,,,,,,
95,PT03M53.00S,2023-01-19T01:25:07.6Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628372,24.392247043363994,62.99019607843137,1610612766,21,24,2023-01-19T01:25:15Z,960000,False,-65.0,177.0,1,left,MISS D. Smith Jr. 18' pullup Shot,[1628372],1610612766.0,CHA,pullup,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Left Center,18.84,Missed,,,,,,,,,,,,,,,,,,
96,PT03M53.00S,2023-01-19T01:25:07.6Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,21,24,2023-01-19T01:25:15Z,970000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,95.0,2.0,2.0,0.0,,,,,,,,,,,,,,
97,PT03M36.00S,2023-01-19T01:25:24.2Z,1,REGULAR,2pt,Jump Shot,[],1630224,90.75229960578186,24.019607843137255,1610612745,23,24,2023-01-19T01:25:31Z,980000,False,-130.0,34.0,1,right,J. Green 13' fadeaway Jump Shot (13 PTS) (J. Smith Jr. 1 AST),"[1630224, 1631095]",1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,Mid-Range,8-16 Left,13.44,Made,,,,,13.0,,,J. Smith Jr.,1631095.0,1.0,,,,,,,,
99,PT03M27.00S,2023-01-19T01:25:33.2Z,1,REGULAR,3pt,Jump Shot,[],1626179,17.0335085413929,94.85294117647058,1610612766,23,27,2023-01-19T01:32:01Z,1000000,False,-224.0,108.0,1,left,T. Rozier 24' 3PT step back (8 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,24.88,Made,,,,,8.0,,,,,,,,,,,,,
100,PT03M09.00S,2023-01-19T01:25:51.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,92.19776609724047,59.55882352941176,1610612745,25,27,2023-01-19T01:25:56Z,1010000,False,48.0,21.0,1,right,J. Christopher driving Layup (2 PTS),[1630528],1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,,,,,2.0,,,,,,,,,,,,,
101,PT02M59.00S,2023-01-19T01:26:01.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203486,9.149145860709593,49.754901960784316,1610612766,25,29,2023-01-19T01:26:06Z,1020000,False,1.0,34.0,1,left,M. Plumlee cutting Layup (6 PTS) (T. Rozier 1 AST),"[203486, 1626179]",1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,6.0,,,T. Rozier,1626179.0,1.0,,,,,,,,
103,PT02M41.00S,2023-01-19T01:26:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.59198423127464,46.07843137254902,1610612745,27,29,2023-01-19T01:32:53Z,1040000,False,-20.0,17.0,1,right,A. Sengun driving Layup (8 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,8.0,,,,,,,,,,,,,
104,PT02M28.00S,2023-01-19T01:26:32.3Z,1,REGULAR,3pt,Jump Shot,[],1631121,29.122864651773984,73.77450980392157,1610612766,27,29,2023-01-19T01:26:38Z,1050000,False,-119.0,221.0,1,left,MISS B. McGowens 25' 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
105,PT02M28.00S,2023-01-19T01:26:32.3Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,27,29,2023-01-19T01:26:38Z,1060000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,
106,PT02M22.00S,2023-01-19T01:26:39.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,69.59592641261499,28.186274509803923,1610612745,27,29,2023-01-19T01:33:09Z,1070000,False,-109.0,233.0,1,right,MISS J. Smith Jr. 25' running pullup 3PT,[1631095],1610612745.0,HOU,running pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
107,PT02M20.00S,2023-01-19T01:26:41.7Z,1,REGULAR,rebound,defensive,[],1631121,,,1610612766,27,29,2023-01-19T01:26:47Z,1080000,False,,,0,,B. McGowens REBOUND (Off:1 Def:1),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,,,106.0,2.0,1.0,1.0,,,,,,,,,,,,,,
108,PT02M01.00S,2023-01-19T01:27:00.3Z,1,REGULAR,3pt,Jump Shot,[],1631121,6.258212877792378,2.450980392156863,1610612766,27,32,2023-01-19T01:27:04Z,1090000,False,238.0,6.0,1,left,B. McGowens 3PT  (3 PTS) (T. Rozier 2 AST),"[1631121, 1626179]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Right Corner 3,24+ Right,23.78,Made,,,,,3.0,,,T. Rozier,1626179.0,2.0,,,,,,,,
110,PT01M41.00S,2023-01-19T01:27:20.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,82.34231274638634,43.872549019607845,1610612745,27,32,2023-01-19T01:27:28Z,1110000,False,-31.0,113.0,1,right,MISS J. Smith Jr. 11' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.76,Missed,,,,,,,,,,,,,,,,,,
111,PT01M39.00S,2023-01-19T01:27:22.0Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,27,32,2023-01-19T01:35:32Z,1120000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,110.0,3.0,2.0,1.0,,,,,,,,,,,,,,
112,PT01M28.00S,2023-01-19T01:27:32.8Z,1,REGULAR,turnover,bad pass,[],1626179,,,1610612766,27,32,2023-01-19T01:27:36Z,1130000,False,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 1630578]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,Sengun,1630578.0,,,,,,
113,PT01M28.00S,2023-01-19T01:27:32.8Z,1,REGULAR,steal,,[],1630578,,,1610612745,27,32,2023-01-19T01:27:34Z,1140000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
114,PT01M18.00S,2023-01-19T01:27:42.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630578,87.86136662286465,49.50980392156863,1610612745,29,32,2023-01-19T01:35:04Z,1150000,False,-2.0,62.0,1,right,A. Sengun 6' driving Hook (10 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.17,Made,,,,,10.0,,,,,,,,,,,,,
115,PT00M58.90S,2023-01-19T01:28:05.2Z,1,REGULAR,foul,personal,[],1630578,,,1610612766,29,32,2023-01-19T01:28:13Z,1160000,False,,,0,,A. Sengun personal FOUL (1 PF),"[1630578, 203486]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2882.0,,,,,,,1.0,0.0,Plumlee,203486.0,,
117,PT00M58.90S,2023-01-19T01:28:15.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,29,32,2023-01-19T01:28:15Z,1180000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT00M58.90S,2023-01-19T01:30:18.0Z,1,REGULAR,substitution,out,[],1631095,,,1610612766,29,32,2023-01-19T01:31:09Z,1190000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT00M58.90S,2023-01-19T01:30:18.0Z,1,REGULAR,substitution,out,[],1630224,,,1610612766,29,32,2023-01-19T01:31:09Z,1200000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT00M58.90S,2023-01-19T01:30:18.0Z,1,REGULAR,substitution,out,[],1630578,,,1610612766,29,32,2023-01-19T01:31:09Z,1210000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT00M58.90S,2023-01-19T01:30:18.0Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,29,32,2023-01-19T01:31:09Z,1220000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT00M58.90S,2023-01-19T01:30:18.0Z,1,REGULAR,substitution,out,[],203486,,,1610612766,29,32,2023-01-19T01:31:09Z,1230000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT00M58.90S,2023-01-19T01:30:18.0Z,1,REGULAR,substitution,in,[],1631106,,,1610612766,29,32,2023-01-19T01:31:09Z,1240000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT00M58.90S,2023-01-19T01:30:18.0Z,1,REGULAR,substitution,in,[],201569,,,1610612766,29,32,2023-01-19T01:31:09Z,1250000,False,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT00M58.90S,2023-01-19T01:30:18.0Z,1,REGULAR,substitution,in,[],1630586,,,1610612766,29,32,2023-01-19T01:31:09Z,1260000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT00M58.90S,2023-01-19T01:30:18.0Z,1,REGULAR,substitution,in,[],1629667,,,1610612766,29,32,2023-01-19T01:31:09Z,1270000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT00M58.90S,2023-01-19T01:30:18.0Z,1,REGULAR,substitution,in,[],1631109,,,1610612766,29,32,2023-01-19T01:31:09Z,1280000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT00M52.20S,2023-01-19T01:31:14.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,6.1268068331143235,51.225490196078425,1610612766,29,34,2023-01-19T01:31:20Z,1290000,False,-6.0,5.0,1,left,M. Williams DUNK (2 PTS) (D. Smith Jr. 1 AST),"[1631109, 1628372]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,2.0,,,D. Smith Jr.,1628372.0,1.0,,,,,,,,
131,PT00M37.80S,2023-01-19T01:31:31.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630586,81.94809461235218,45.588235294117645,1610612745,29,34,2023-01-19T01:31:39Z,1310000,False,-22.0,117.0,1,right,MISS U. Garuba 11' floating Shot,[1630586],1610612745.0,HOU,floating,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),8-16 Center,11.93,Missed,,,,,,,,,,,,,,,,,,
132,PT00M37.20S,2023-01-19T01:31:31.6Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,29,34,2023-01-19T01:31:39Z,1320000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT00M27.90S,2023-01-19T01:31:41.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,6.915243101182654,50.98039215686274,1610612766,29,36,2023-01-19T01:31:47Z,1330000,False,-5.0,13.0,1,left,M. Williams cutting DUNK (4 PTS) (D. Smith Jr. 2 AST),"[1631109, 1628372]",1610612766.0,CHA,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,4.0,,,D. Smith Jr.,1628372.0,2.0,,,,,,,,
135,PT00M08.10S,2023-01-19T01:32:05.9Z,1,REGULAR,foul,personal,['2freethrow'],1631109,,,1610612745,29,36,2023-01-19T01:32:15Z,1350000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (Gordon 2 FT),"[1631109, 201569]",1610612766.0,CHA,shooting,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2882.0,,,,,,,1.0,0.0,Gordon,201569.0,,
137,PT00M08.10S,2023-01-19T01:32:33.4Z,1,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,30,36,2023-01-19T01:32:33Z,1370000,False,,,0,,E. Gordon Free Throw 1 of 2 (3 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
138,PT00M08.10S,2023-01-19T01:32:47.2Z,1,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,31,36,2023-01-19T01:32:47Z,1380000,False,,,0,,E. Gordon Free Throw 2 of 2 (4 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
139,PT00M00.00S,2023-01-19T01:33:00.3Z,1,REGULAR,period,end,[],0,,,1610612766,31,36,2023-01-19T01:33:00Z,1390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2023-01-19T01:35:00.7Z,2,REGULAR,substitution,out,['startperiod'],1628372,,,1610612766,31,36,2023-01-19T01:35:41Z,1400000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2023-01-19T01:35:00.7Z,2,REGULAR,substitution,out,['startperiod'],1630550,,,1610612766,31,36,2023-01-19T01:35:41Z,1410000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2023-01-19T01:35:00.7Z,2,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,31,36,2023-01-19T01:35:41Z,1420000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2023-01-19T01:35:00.7Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,31,36,2023-01-19T01:35:41Z,1430000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2023-01-19T01:35:43.7Z,2,REGULAR,period,start,[],0,,,1610612766,31,36,2023-01-19T01:35:43Z,1440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT11M39.00S,2023-01-19T01:36:20.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,6.258212877792378,52.20588235294118,1610612766,31,38,2023-01-19T01:36:26Z,1460000,False,-11.0,6.0,1,left,M. Williams cutting DUNK (6 PTS) (L. Ball 2 AST),"[1631109, 1630163]",1610612766.0,CHA,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,6.0,,,L. Ball,1630163.0,2.0,,,,,,,,
148,PT11M23.00S,2023-01-19T01:36:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,90.09526938239159,47.30392156862745,1610612745,31,38,2023-01-19T01:37:36Z,1480000,False,-13.0,41.0,1,right,MISS J. Tate cutting Layup - blocked,"[1630256, 1631109]",1610612745.0,HOU,cutting,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,Williams,1631109.0
149,PT11M23.00S,2023-01-19T01:36:35.7Z,2,REGULAR,block,,[],1631109,,,1610612745,31,38,2023-01-19T01:36:38Z,1490000,False,,,0,,M. Williams BLOCK (1 BLK),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
150,PT11M21.00S,2023-01-19T01:36:37.7Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,31,38,2023-01-19T01:36:56Z,1500000,False,,,0,,T. Eason REBOUND (Off:1 Def:0),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,148.0,1.0,0.0,1.0,,,,,,,,,,,,,,
151,PT11M15.00S,2023-01-19T01:36:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630528,93.64323258869908,54.90196078431373,1610612745,33,38,2023-01-19T01:36:47Z,1510000,False,25.0,7.0,1,right,J. Christopher driving finger roll Layup (4 PTS),[1630528],1610612745.0,HOU,driving finger roll,,,Christopher,J. Christopher,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,4.0,,,,,,,,,,,,,
152,PT11M01.00S,2023-01-19T01:36:57.7Z,2,REGULAR,3pt,Jump Shot,[],1630163,5.469776609724048,96.81372549019608,1610612766,33,38,2023-01-19T01:38:11Z,1520000,False,-234.0,-1.0,1,left,MISS L. Ball step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
153,PT11M00.00S,2023-01-19T01:36:58.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,33,38,2023-01-19T01:37:04Z,1530000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Left Corner 3,24+ Left,,,152.0,,,,,,,,,,,,,,,,,
155,PT10M40.00S,2023-01-19T01:37:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,92.19776609724047,58.57843137254902,1610612745,33,38,2023-01-19T01:37:35Z,1550000,False,43.0,21.0,1,right,MISS T. Eason driving Layup - blocked,"[1631106, 1629023]",1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,4.77,Missed,,,,,,,,,,,,,,,,,Washington,1629023.0
207,PT10M40.00S,2023-01-19T01:37:27.2Z,2,REGULAR,block,,[],1629023,,,1610612745,33,38,2023-01-19T01:42:58Z,1555000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT10M37.00S,2023-01-19T01:37:30.2Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,33,38,2023-01-19T01:37:35Z,1560000,False,,,0,,M. Williams REBOUND (Off:0 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,155.0,2.0,2.0,0.0,,,,,,,,,,,,,,
157,PT10M31.00S,2023-01-19T01:37:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,13.091327201051248,38.72549019607843,1610612766,33,38,2023-01-19T01:37:41Z,1570000,False,56.0,71.0,1,left,MISS L. Ball 9' Layup - blocked,"[1630163, 1630528]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,9.04,Missed,,,,,,,,,,,,,,,,,Christopher,1630528.0
158,PT10M31.00S,2023-01-19T01:37:35.3Z,2,REGULAR,block,,[],1630528,,,1610612766,33,38,2023-01-19T01:37:37Z,1580000,False,,,0,,J. Christopher BLOCK (1 BLK),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
159,PT10M28.00S,2023-01-19T01:37:38.3Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,33,38,2023-01-19T01:37:41Z,1590000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Right,,,157.0,2.0,1.0,1.0,,,,,,,,,,,,,,
160,PT10M26.00S,2023-01-19T01:37:40.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631106,91.40932982917214,47.794117647058826,1610612745,33,38,2023-01-19T01:37:57Z,1600000,False,-11.0,28.0,1,right,MISS T. Eason running Layup - blocked,"[1631106, 1629023]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,Washington,1629023.0
162,PT10M26.00S,2023-01-19T01:37:40.1Z,2,REGULAR,block,,[],1629023,,,1610612745,33,38,2023-01-19T01:37:57Z,1605000,False,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
161,PT10M26.00S,2023-01-19T01:37:40.1Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,33,38,2023-01-19T01:51:46Z,1610000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,,,
163,PT10M24.00S,2023-01-19T01:37:57.7Z,2,REGULAR,turnover,out-of-bounds,[],1629667,,,1610612766,33,38,2023-01-19T01:46:04Z,1620000,False,,,0,,J. McDaniels lost ball out-of-bounds TURNOVER (1 TO),[1629667],1610612766.0,CHA,lost ball,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,2882.0,1.0,,,,,,,,,,,
164,PT10M22.00S,2023-01-19T01:38:08.3Z,2,REGULAR,foul,personal,[],1631121,,,1610612745,33,38,2023-01-19T01:38:40Z,1630000,False,,,0,,B. McGowens personal FOUL (1 PF),"[1631121, 201569]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Center,,,,,,,,203054.0,,,,,,,1.0,0.0,Gordon,201569.0,,
166,PT10M22.00S,2023-01-19T01:38:14.4Z,2,REGULAR,substitution,out,[],1630256,,,1610612745,33,38,2023-01-19T01:38:17Z,1650000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M22.00S,2023-01-19T01:38:14.4Z,2,REGULAR,substitution,in,[],1630231,,,1610612745,33,38,2023-01-19T01:38:17Z,1660000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
