actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
503,PT09M32.00S,2022-11-03T01:55:30.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,6.389618922470433,47.549019607843135,1610612746,82,90,2022-11-03T01:55:36Z,4970000,12.0,8.0,1,left,T. Mann alley-oop DUNK (5 PTS) (J. Wall 4 AST),"[1629611, 202322]",1610612746.0,LAC,alley-oop,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.45,Made,5.0,,,,,,,,,,,,,,,J. Wall,202322.0,4.0
539,PT09M24.00S,2022-11-03T01:55:06.8Z,4,REGULAR,foul,personal,[],201587,,,1610612745,82,90,2022-11-03T02:03:58Z,4982500,,,0,,N. Batum personal FOUL (4 PF),"[201587, 1631095]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2530.0,4.0,0.0,Smith Jr.,1631095.0,,,,,,,,
501,PT09M24.00S,2022-11-03T01:54:42.9Z,4,REGULAR,substitution,out,[],1629650,,,1610612745,82,90,2022-11-03T02:03:58Z,4985000,,,0,,SUB out: M. Brown,[1629650],1610612746.0,LAC,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT09M24.00S,2022-11-03T01:54:42.9Z,4,REGULAR,substitution,in,[],202331,,,1610612745,82,90,2022-11-03T02:03:58Z,4987500,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT09M14.00S,2022-11-03T01:56:07.2Z,4,REGULAR,foul,offensive,[],1631106,,,1610612745,82,90,2022-11-03T02:03:58Z,4990000,,,0,,T. Eason offensive FOUL (2 PF),"[1631106, 1626181]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628953.0,2.0,0.0,Powell,1626181.0,,,,,,,,
507,PT09M14.00S,2022-11-03T01:56:07.2Z,4,REGULAR,turnover,offensive foul,[],1631106,,,1610612745,82,90,2022-11-03T01:56:07Z,5010000,,,0,,T. Eason offensive foul TURNOVER (2 TO),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628953.0,,,,,2.0,,,,,,,
508,PT09M04.00S,2022-11-03T01:56:30.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202322,13.748357424441524,56.86274509803921,1610612746,82,90,2022-11-03T01:56:41Z,5020000,-34.0,77.0,1,left,MISS J. Wall 8' driving floating Shot - blocked,"[202322, 1631106]",1610612746.0,LAC,driving floating,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Center,8.4,Missed,,,,,,,,,,,,,,Eason,1631106.0,,,
509,PT09M04.00S,2022-11-03T01:56:30.1Z,4,REGULAR,block,,[],1631106,,,1610612746,82,90,2022-11-03T01:56:33Z,5030000,,,0,,T. Eason BLOCK (3 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
510,PT09M00.00S,2022-11-03T01:56:34.1Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,82,90,2022-11-03T01:56:41Z,5040000,,,0,,T. Eason REBOUND (Off:2 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,508.0,6.0,4.0,2.0,,,,,,,,,,,,,
511,PT08M58.00S,2022-11-03T01:56:36.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,90.3580814717477,39.705882352941174,1610612745,82,90,2022-11-03T02:07:31Z,5050000,-51.0,38.0,1,right,MISS T. Eason 6' driving Layup - blocked,"[1631106, 201587]",1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,6.41,Missed,,,,,,,,,,,,,,Batum,201587.0,,,
512,PT08M58.00S,2022-11-03T01:56:36.3Z,4,REGULAR,block,,[],201587,,,1610612745,82,90,2022-11-03T01:56:38Z,5060000,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT08M58.00S,2022-11-03T01:56:36.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,82,90,2022-11-03T01:56:46Z,5070000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,511.0,,,,,,,,,,,,,,,,
514,PT08M58.00S,2022-11-03T01:56:40.4Z,4,REGULAR,substitution,out,[],1631106,,,1610612745,82,90,2022-11-03T01:56:52Z,5080000,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT08M58.00S,2022-11-03T01:56:40.4Z,4,REGULAR,substitution,out,[],202322,,,1610612745,82,90,2022-11-03T01:56:52Z,5090000,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M58.00S,2022-11-03T01:56:40.4Z,4,REGULAR,substitution,in,[],1630578,,,1610612745,82,90,2022-11-03T01:56:52Z,5100000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M58.00S,2022-11-03T01:56:40.4Z,4,REGULAR,substitution,in,[],202704,,,1610612745,82,90,2022-11-03T01:56:52Z,5110000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M52.00S,2022-11-03T01:57:07.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629645,86.5473061760841,52.450980392156865,1610612745,82,90,2022-11-03T02:11:25Z,5120000,12.0,74.0,1,right,MISS K. Porter Jr. 7' driving floating Shot,[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,,,,,,,,,,,,,
519,PT08M50.00S,2022-11-03T01:57:09.8Z,4,REGULAR,rebound,offensive,[],1631095,,,1610612745,82,90,2022-11-03T01:57:09Z,5130000,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,518.0,4.0,3.0,1.0,,,,,,,,,,,,,
520,PT08M48.00S,2022-11-03T01:57:12.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631095,86.81011826544021,49.50980392156863,1610612745,82,90,2022-11-03T01:57:33Z,5140000,-2.0,71.0,1,right,MISS J. Smith Jr. 7' Jump Shot - blocked,"[1631095, 201587]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,,,,Batum,201587.0,,,
640,PT08M48.00S,2022-11-03T01:57:12.0Z,4,REGULAR,block,,[],201587,,,1610612745,82,90,2022-11-03T02:39:16Z,5145000,,,0,,N. Batum BLOCK (2 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
521,PT08M45.00S,2022-11-03T01:57:15.0Z,4,REGULAR,rebound,offensive,[],201569,,,1610612745,82,90,2022-11-03T02:14:19Z,5150000,,,0,,E. Gordon REBOUND (Off:1 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,520.0,2.0,1.0,1.0,,,,,,,,,,,,,
522,PT08M45.00S,2022-11-03T01:57:14.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201569,66.3107752956636,42.40196078431372,1610612745,82,90,2022-11-03T02:14:19Z,5160000,-38.0,264.0,1,right,MISS E. Gordon 26' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,26.69,Missed,,,,,,,,,,,,,,,,,,
523,PT08M43.00S,2022-11-03T01:57:16.4Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,82,90,2022-11-03T01:57:16Z,5170000,,,0,,A. Sengun REBOUND (Off:2 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,522.0,9.0,7.0,2.0,,,,,,,,,,,,,
524,PT08M42.00S,2022-11-03T01:57:19.8Z,4,REGULAR,foul,personal,[],201587,,,1610612745,82,90,2022-11-03T01:57:23Z,5180000,,,0,,N. Batum personal FOUL (5 PF),"[201587, 1630578]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,8-16 Right,,,,,,,,1628953.0,5.0,0.0,Sengun,1630578.0,,,,,,,,
526,PT08M42.00S,2022-11-03T01:57:34.2Z,4,REGULAR,substitution,out,[],201587,,,1610612745,82,90,2022-11-03T01:57:38Z,5200000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M42.00S,2022-11-03T01:57:34.2Z,4,REGULAR,substitution,in,[],1627826,,,1610612745,82,90,2022-11-03T01:57:38Z,5210000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M42.00S,2022-11-03T01:57:34.2Z,4,REGULAR,substitution,out,[],1631095,,,1610612745,82,90,2022-11-03T01:57:49Z,5220000,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M42.00S,2022-11-03T01:57:34.2Z,4,REGULAR,substitution,in,[],1630231,,,1610612745,82,90,2022-11-03T01:57:49Z,5230000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M35.00S,2022-11-03T01:58:03.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630231,73.01248357424441,15.196078431372548,1610612745,82,90,2022-11-03T01:58:45Z,5240000,-174.0,201.0,1,right,MISS K. Martin Jr. 26' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,26.6,Missed,,,,,,,,,,,,,,,,,,
531,PT08M31.00S,2022-11-03T01:58:06.3Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,82,90,2022-11-03T01:58:06Z,5250000,,,0,,A. Sengun REBOUND (Off:3 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,530.0,10.0,7.0,3.0,,,,,,,,,,,,,
532,PT08M27.00S,2022-11-03T01:58:10.1Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630578,89.17542706964521,49.26470588235294,1610612745,82,90,2022-11-03T02:16:47Z,5260000,-4.0,49.0,1,right,MISS A. Sengun turnaround Hook - blocked,"[1630578, 1627826]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,,,,Zubac,1627826.0,,,
533,PT08M27.00S,2022-11-03T01:58:10.1Z,4,REGULAR,block,,[],1627826,,,1610612745,82,90,2022-11-03T01:58:12Z,5270000,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
534,PT08M25.00S,2022-11-03T01:58:12.1Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,82,90,2022-11-03T01:58:49Z,5280000,,,0,,P. George REBOUND (Off:1 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,532.0,4.0,3.0,1.0,,,,,,,,,,,,,
535,PT08M17.00S,2022-11-03T01:58:20.4Z,4,REGULAR,3pt,Jump Shot,[],202331,33.196452036793694,46.568627450980394,1610612746,82,90,2022-11-03T02:17:54Z,5290000,17.0,260.0,1,left,MISS P. George 26' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
536,PT08M14.00S,2022-11-03T01:58:23.4Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,82,90,2022-11-03T01:58:53Z,5300000,,,0,,A. Sengun REBOUND (Off:3 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,535.0,11.0,8.0,3.0,,,,,,,,,,,,,
537,PT08M07.00S,2022-11-03T01:58:35.1Z,4,REGULAR,foul,personal,[],1629611,,,1610612745,82,90,2022-11-03T01:58:42Z,5310000,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1629645]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2530.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,
542,PT07M55.00S,2022-11-03T01:59:00.6Z,4,REGULAR,3pt,Jump Shot,[],1629645,82.34231274638634,95.09803921568627,1610612745,85,90,2022-11-03T02:19:05Z,5330000,225.0,113.0,1,right,K. Porter Jr. 25' 3PT step back (18 PTS),[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.25,Made,18.0,,,,,,,,,,,,,,,,,
543,PT07M36.00S,2022-11-03T01:59:32.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,10.726018396846255,43.872549019607845,1610612746,85,92,2022-11-03T02:21:19Z,5340000,31.0,48.0,1,left,R. Jackson driving floating Jump Shot (10 PTS) (P. George 4 AST),"[202704, 202331]",1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,5.72,Made,10.0,,,,,,,,,,,,,,,P. George,202331.0,4.0
544,PT07M11.00S,2022-11-03T01:59:43.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,88.38699080157687,47.549019607843135,1610612745,87,92,2022-11-03T01:59:48Z,5350000,-12.0,57.0,1,right,A. Sengun turnaround Hook (18 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.8,Made,18.0,,,,,,,,,,,,,,,,,
545,PT06M55.00S,2022-11-03T02:00:02.9Z,4,REGULAR,foul,personal,[],1630578,,,1610612746,87,92,2022-11-03T02:00:19Z,5360000,,,0,,A. Sengun personal FOUL (5 PF),"[1630578, 1627826]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628953.0,5.0,0.0,Zubac,1627826.0,,,,,,,,
547,PT06M55.00S,2022-11-03T02:00:08.9Z,4,REGULAR,substitution,out,[],1629611,,,1610612746,87,92,2022-11-03T02:00:13Z,5380000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M55.00S,2022-11-03T02:00:08.9Z,4,REGULAR,substitution,in,[],202694,,,1610612746,87,92,2022-11-03T02:00:13Z,5390000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M51.00S,2022-11-03T02:00:25.5Z,4,REGULAR,3pt,Jump Shot,[],1626181,30.436925098554536,75.98039215686273,1610612746,87,95,2022-11-03T02:00:32Z,5400000,-130.0,234.0,1,left,N. Powell 26' 3PT  (9 PTS) (I. Zubac 2 AST),"[1626181, 1627826]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.73,Made,9.0,,,,,,,,,,,,,,,I. Zubac,1627826.0,2.0
551,PT06M34.00S,2022-11-03T02:00:42.9Z,4,REGULAR,turnover,bad pass,[],1629645,,,1610612745,87,95,2022-11-03T02:00:47Z,5420000,,,0,,K. Porter Jr. bad pass TURNOVER (5 TO),"[1629645, 1627826]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,5.0,Zubac,1627826.0,,,,,
552,PT06M34.00S,2022-11-03T02:00:42.9Z,4,REGULAR,steal,,[],1627826,,,1610612746,87,95,2022-11-03T02:00:44Z,5430000,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
553,PT06M26.00S,2022-11-03T02:00:52.3Z,4,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612746,87,95,2022-11-03T02:01:04Z,5440000,,,0,,N. Powell lost ball out-of-bounds TURNOVER (3 TO),[1626181],1610612746.0,LAC,lost ball,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1155.0,,,,,3.0,,,,,,,
554,PT06M26.00S,2022-11-03T02:00:59.5Z,4,REGULAR,substitution,out,[],1629645,,,1610612745,87,95,2022-11-03T02:01:04Z,5450000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M26.00S,2022-11-03T02:00:59.5Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,87,95,2022-11-03T02:01:04Z,5460000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M13.00S,2022-11-03T02:01:17.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630578,86.81011826544021,49.26470588235294,1610612745,89,95,2022-11-03T02:01:22Z,5470000,-4.0,71.0,1,right,A. Sengun 7' turnaround Hook (20 PTS) (E. Gordon 2 AST),"[1630578, 201569]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,20.0,,,,,,,,,,,,,,,E. Gordon,201569.0,2.0
558,PT05M57.00S,2022-11-03T02:01:36.5Z,4,REGULAR,foul,personal,['2freethrow'],1630227,,,1610612746,89,95,2022-11-03T02:01:42Z,5490000,,,0,,D. Nix shooting personal FOUL (1 PF) (Zubac 2 FT),"[1630227, 1627826]",1610612745.0,HOU,shooting,,,Nix,D. Nix,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,1.0,0.0,Zubac,1627826.0,,,,,,,,
560,PT05M57.00S,2022-11-03T02:02:08.7Z,4,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,89,96,2022-11-03T02:02:21Z,5510000,,,0,,I. Zubac Free Throw 1 of 2 (5 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
561,PT05M57.00S,2022-11-03T02:02:08.7Z,4,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,89,96,2022-11-03T02:02:21Z,5520000,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
562,PT05M54.00S,2022-11-03T02:02:11.7Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,89,96,2022-11-03T02:02:21Z,5530000,,,0,,A. Sengun REBOUND (Off:3 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,561.0,12.0,9.0,3.0,,,,,,,,,,,,,
563,PT05M34.00S,2022-11-03T02:02:40.1Z,4,REGULAR,turnover,bad pass,[],1630227,,,1610612745,89,96,2022-11-03T02:02:44Z,5540000,,,0,,D. Nix bad pass TURNOVER (1 TO),"[1630227, 202694]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Morris Sr.,202694.0,,,,,
564,PT05M34.00S,2022-11-03T02:02:40.1Z,4,REGULAR,steal,,[],202694,,,1610612746,89,96,2022-11-03T02:02:42Z,5550000,,,0,,M. Morris Sr. STEAL (2 STL),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
565,PT05M26.00S,2022-11-03T02:02:47.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202331,8.09789750328515,44.36274509803921,1610612746,89,98,2022-11-03T02:25:17Z,5560000,28.0,24.0,1,left,P. George running finger roll Layup (22 PTS),[202331],1610612746.0,LAC,running finger roll,,,George,P. George,,,,,Restricted Area,0-8 Center,3.68,Made,22.0,,,,,,,,,,,,,,,,,
566,PT05M26.00S,2022-11-03T02:02:53.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,89,98,2022-11-03T02:02:53Z,5570000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M09.00S,2022-11-03T02:05:57.9Z,4,REGULAR,3pt,Jump Shot,[],1630224,90.09526938239159,95.83333333333334,1610612745,89,98,2022-11-03T02:06:09Z,5580000,229.0,41.0,1,right,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
568,PT05M08.00S,2022-11-03T02:05:58.9Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,89,98,2022-11-03T02:06:09Z,5590000,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,,567.0,5.0,5.0,0.0,,,,,,,,,,,,,
569,PT04M54.00S,2022-11-03T02:06:13.4Z,4,REGULAR,2pt,Jump Shot,[],202331,22.421156373193167,32.84313725490196,1610612746,89,98,2022-11-03T02:06:22Z,5600000,86.0,158.0,1,left,MISS P. George 18' fadeaway Shot,[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,Mid-Range,16-24 Right Center,18.01,Missed,,,,,,,,,,,,,,,,,,
570,PT04M53.00S,2022-11-03T02:06:14.4Z,4,REGULAR,rebound,defensive,[],1630227,,,1610612745,89,98,2022-11-03T02:06:22Z,5610000,,,0,,D. Nix REBOUND (Off:0 Def:3),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Mid-Range,16-24 Right Center,,,,569.0,3.0,3.0,0.0,,,,,,,,,,,,,
571,PT04M42.00S,2022-11-03T02:06:26.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,79.97700394218134,51.9607843137255,1610612745,91,98,2022-11-03T02:06:32Z,5620000,10.0,136.0,1,right,J. Green 13' driving floating bank Jump Shot (22 PTS) (A. Sengun 2 AST),"[1630224, 1630578]",1610612745.0,HOU,driving floating bank,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,13.61,Made,22.0,,,,,,,,,,,,,,,A. Sengun,1630578.0,2.0
573,PT04M23.00S,2022-11-03T02:06:44.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,13.091327201051248,35.53921568627451,1610612746,91,98,2022-11-03T02:06:51Z,5640000,72.0,71.0,1,left,MISS R. Jackson 10' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Right,10.11,Missed,,,,,,,,,,,,,,,,,,
574,PT04M22.00S,2022-11-03T02:06:45.1Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,91,98,2022-11-03T02:06:51Z,5650000,,,0,,A. Sengun REBOUND (Off:3 Def:10),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Right,,,,573.0,13.0,10.0,3.0,,,,,,,,,,,,,
575,PT04M14.00S,2022-11-03T02:06:53.4Z,4,REGULAR,3pt,Jump Shot,[],1630227,91.67214191852825,96.81372549019608,1610612745,91,98,2022-11-03T02:06:58Z,5660000,234.0,26.0,1,right,MISS D. Nix 3PT,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,,
576,PT04M11.00S,2022-11-03T02:06:56.4Z,4,REGULAR,rebound,defensive,[],202694,,,1610612746,91,98,2022-11-03T02:06:58Z,5670000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:9),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Right Corner 3,24+ Right,,,,575.0,10.0,9.0,1.0,,,,,,,,,,,,,
577,PT03M59.00S,2022-11-03T02:07:08.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202331,6.1268068331143235,56.372549019607845,1610612746,91,100,2022-11-03T02:07:20Z,5680000,-32.0,5.0,1,left,P. George driving finger roll Layup (24 PTS),[202331],1610612746.0,LAC,driving finger roll,,,George,P. George,,,,,Restricted Area,0-8 Center,3.23,Made,24.0,,,,,,,,,,,,,,,,,
579,PT03M39.00S,2022-11-03T02:07:35.1Z,4,REGULAR,substitution,out,[],201569,,,1610612745,91,100,2022-11-03T02:07:40Z,5700000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M39.00S,2022-11-03T02:07:35.1Z,4,REGULAR,substitution,in,[],1629645,,,1610612745,91,100,2022-11-03T02:07:40Z,5710000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT03M35.00S,2022-11-03T02:07:56.3Z,4,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612745,91,100,2022-11-03T02:08:02Z,5720000,,,0,,I. Zubac shooting personal FOUL (5 PF) (Sengun 2 FT),"[1627826, 1630578]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2530.0,5.0,0.0,Sengun,1630578.0,,,,,,,,
583,PT03M35.00S,2022-11-03T02:08:22.2Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,92,100,2022-11-03T02:08:22Z,5740000,,,0,,A. Sengun Free Throw 1 of 2 (21 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
